TimeSlice	Time	L Hip MN ext	L Hip MN flx	L Hip PF flx	L Hip PF ext	L RG ext	L RG flx
22811	4.5622	-0.074889	-0.0641891	-0.0585638	-0.0594412	-0.0608481	-0.0564804
22812	4.5624	-0.0751606	-0.0639822	-0.0585461	-0.0594565	-0.0608551	-0.0564756
22813	4.5626	-0.0754356	-0.0637744	-0.0585282	-0.0594719	-0.0608621	-0.056471
22814	4.5628	-0.075714	-0.0635658	-0.0585102	-0.0594873	-0.0608689	-0.0564666
22815	4.563	-0.0759958	-0.0633565	-0.0584919	-0.0595029	-0.0608756	-0.0564623
22816	4.5632	-0.076281	-0.063146	-0.0584735	-0.0595185	-0.0608822	-0.0564582
22817	4.5634	-0.0765698	-0.0629344	-0.0584549	-0.0595343	-0.0608886	-0.0564543
22818	4.5636	-0.0768621	-0.0627219	-0.0584361	-0.0595501	-0.0608949	-0.0564506
22819	4.5638	-0.077158	-0.0625087	-0.058417	-0.059566	-0.0609011	-0.056447
22820	4.564	-0.0774575	-0.0622948	-0.0583978	-0.059582	-0.0609072	-0.0564436
22821	4.5642	-0.0777607	-0.0620797	-0.0583784	-0.0595981	-0.0609132	-0.0564403
22822	4.5644	-0.0780676	-0.0618636	-0.0583588	-0.0596142	-0.060919	-0.0564373
22823	4.5646	-0.0783783	-0.0616466	-0.0583389	-0.0596305	-0.0609247	-0.0564343
22824	4.5648	-0.0786928	-0.0614289	-0.0583189	-0.0596468	-0.0609303	-0.0564316
22825	4.565	-0.0790111	-0.0612106	-0.0582986	-0.0596632	-0.0609358	-0.056429
22826	4.5652	-0.0793334	-0.0609912	-0.0582781	-0.0596797	-0.0609411	-0.0564265
22827	4.5654	-0.0796596	-0.0607707	-0.0582574	-0.0596963	-0.0609463	-0.0564242
22828	4.5656	-0.0799898	-0.0605495	-0.0582365	-0.059713	-0.0609514	-0.0564221
22829	4.5658	-0.080324	-0.0603275	-0.0582153	-0.0597297	-0.0609564	-0.0564201
22830	4.566	-0.0806624	-0.060105	-0.0581939	-0.0597466	-0.0609613	-0.0564182
22831	4.5662	-0.0810049	-0.0598814	-0.0581723	-0.0597635	-0.060966	-0.0564165
22832	4.5664	-0.0813516	-0.0596569	-0.0581504	-0.0597805	-0.0609706	-0.0564149
22833	4.5666	-0.0817025	-0.0594315	-0.0581283	-0.0597976	-0.0609751	-0.0564135
22834	4.5668	-0.0820578	-0.0592055	-0.058106	-0.0598148	-0.0609795	-0.0564122
22835	4.567	-0.0824175	-0.058979	-0.0580834	-0.059832	-0.0609838	-0.0564111
22836	4.5672	-0.0827816	-0.0587515	-0.0580606	-0.0598494	-0.0609879	-0.05641
22837	4.5674	-0.0831502	-0.058523	-0.0580374	-0.0598668	-0.060992	-0.0564091
22838	4.5676	-0.0835234	-0.0582938	-0.0580141	-0.0598843	-0.0609959	-0.0564084
22839	4.5678	-0.0839011	-0.058064	-0.0579905	-0.0599019	-0.0609997	-0.0564078
22840	4.568	-0.0842836	-0.0578337	-0.0579666	-0.0599196	-0.0610034	-0.0564073
22841	4.5682	-0.0846708	-0.0576024	-0.0579424	-0.0599374	-0.061007	-0.0564069
22842	4.5684	-0.0850628	-0.0573703	-0.0579179	-0.0599552	-0.0610105	-0.0564067
22843	4.5686	-0.0854597	-0.0571375	-0.0578932	-0.0599731	-0.0610139	-0.0564065
22844	4.5688	-0.0858615	-0.0569041	-0.0578682	-0.0599911	-0.0610172	-0.0564065
22845	4.569	-0.0862684	-0.0566703	-0.0578429	-0.0600092	-0.0610203	-0.0564066
22846	4.5692	-0.0866666	-0.0564355	-0.0578173	-0.0600274	-0.0610234	-0.0564068
22847	4.5694	-0.0870436	-0.0562	-0.0577914	-0.0600457	-0.0610263	-0.0564072
22848	4.5696	-0.0874005	-0.0559641	-0.0577653	-0.060064	-0.0610292	-0.0564076
22849	4.5698	-0.0877384	-0.0557283	-0.057739	-0.0600824	-0.0610319	-0.0564082
22850	4.57	-0.0880584	-0.0554927	-0.0577125	-0.0601009	-0.0610346	-0.0564089
22851	4.5702	-0.0883615	-0.0552571	-0.0576858	-0.0601195	-0.0610371	-0.0564096
22852	4.5704	-0.0886485	-0.0550219	-0.057659	-0.0601382	-0.0610396	-0.0564105
22853	4.5706	-0.0889205	-0.0547873	-0.0576321	-0.0601569	-0.0610419	-0.0564115
22854	4.5708	-0.0891782	-0.0545537	-0.0576051	-0.0601758	-0.0610441	-0.0564126
22855	4.571	-0.0894224	-0.0543213	-0.0575781	-0.0601947	-0.0610463	-0.0564137
22856	4.5712	-0.0896539	-0.0540899	-0.057551	-0.0602137	-0.0610483	-0.056415
22857	4.5714	-0.0898734	-0.0538596	-0.057524	-0.0602327	-0.0610503	-0.0564164
22858	4.5716	-0.0900815	-0.0536309	-0.0574969	-0.0602519	-0.0610521	-0.0564179
22859	4.5718	-0.0902789	-0.053404	-0.0574698	-0.0602711	-0.0610539	-0.0564194
22860	4.572	-0.0904661	-0.0531791	-0.0574428	-0.0602904	-0.0610556	-0.0564211
22861	4.5722	-0.0906438	-0.0529558	-0.0574158	-0.0603097	-0.0610572	-0.0564228
22862	4.5724	-0.0908124	-0.0527344	-0.0573889	-0.0603291	-0.0610587	-0.0564246
22863	4.5726	-0.0909725	-0.0525152	-0.0573621	-0.0603486	-0.0610601	-0.0564265
22864	4.5728	-0.0911246	-0.0522982	-0.0573354	-0.0603681	-0.0610614	-0.0564285
22865	4.573	-0.091269	-0.0520838	-0.0573087	-0.0603877	-0.0610626	-0.0564306
22866	4.5732	-0.0914062	-0.0518715	-0.0572822	-0.0604073	-0.0610638	-0.0564327
22867	4.5734	-0.0915366	-0.0516615	-0.0572559	-0.060427	-0.0610648	-0.0564349
22868	4.5736	-0.0916606	-0.0514541	-0.0572296	-0.0604467	-0.0610658	-0.0564372
22869	4.5738	-0.0917785	-0.0512493	-0.0572036	-0.0604664	-0.0610667	-0.0564396
22870	4.574	-0.0918906	-0.0510473	-0.0571776	-0.0604862	-0.0610675	-0.056442
22871	4.5742	-0.0919974	-0.0508477	-0.0571519	-0.060506	-0.0610683	-0.0564446
22872	4.5744	-0.092099	-0.0506507	-0.0571263	-0.0605258	-0.0610689	-0.0564472
22873	4.5746	-0.0921958	-0.0504564	-0.0571009	-0.0605456	-0.0610695	-0.0564498
22874	4.5748	-0.092288	-0.0502649	-0.0570757	-0.0605654	-0.06107	-0.0564525
22875	4.575	-0.0923759	-0.0500764	-0.0570507	-0.0605852	-0.0610704	-0.0564553
22876	4.5752	-0.0924597	-0.0498904	-0.0570259	-0.0606051	-0.0610708	-0.0564582
22877	4.5754	-0.0925396	-0.049707	-0.0570013	-0.0606249	-0.0610711	-0.0564611
22878	4.5756	-0.0926159	-0.0495265	-0.056977	-0.0606446	-0.0610713	-0.056464
22879	4.5758	-0.0926887	-0.0493488	-0.0569528	-0.0606644	-0.0610714	-0.0564671
22880	4.576	-0.0927582	-0.049174	-0.0569289	-0.0606841	-0.0610715	-0.0564702
22881	4.5762	-0.0928247	-0.0490018	-0.0569052	-0.0607038	-0.0610715	-0.0564733
22882	4.5764	-0.0928882	-0.0488322	-0.0568817	-0.0607235	-0.0610714	-0.0564765
22883	4.5766	-0.0929489	-0.0486654	-0.0568585	-0.0607431	-0.0610712	-0.0564798
22884	4.5768	-0.0930071	-0.0485014	-0.0568355	-0.0607626	-0.061071	-0.0564831
22885	4.577	-0.0930627	-0.0483403	-0.0568128	-0.0607821	-0.0610707	-0.0564864
22886	4.5772	-0.093116	-0.0481816	-0.0567903	-0.0608015	-0.0610704	-0.0564898
22887	4.5774	-0.0931671	-0.0480255	-0.0567681	-0.0608208	-0.06107	-0.0564933
22888	4.5776	-0.0932161	-0.0478721	-0.0567461	-0.0608401	-0.0610695	-0.0564968
22889	4.5778	-0.093263	-0.0477214	-0.0567243	-0.0608593	-0.061069	-0.0565003
22890	4.578	-0.0933081	-0.0475734	-0.0567029	-0.0608783	-0.0610684	-0.0565039
22891	4.5782	-0.0933514	-0.0474278	-0.0566817	-0.0608973	-0.0610677	-0.0565075
22892	4.5784	-0.093393	-0.0472847	-0.0566607	-0.0609162	-0.061067	-0.0565112
22893	4.5786	-0.093433	-0.0471441	-0.05664	-0.060935	-0.0610662	-0.0565149
22894	4.5788	-0.0934715	-0.0470061	-0.0566196	-0.0609536	-0.0610654	-0.0565186
22895	4.579	-0.0935085	-0.0468706	-0.0565995	-0.0609722	-0.0610645	-0.0565224
22896	4.5792	-0.0935441	-0.0467375	-0.0565796	-0.0609906	-0.0610635	-0.0565262
22897	4.5794	-0.0935784	-0.0466066	-0.05656	-0.0610089	-0.0610625	-0.0565301
22898	4.5796	-0.0936115	-0.0464782	-0.0565406	-0.0610271	-0.0610615	-0.0565339
22899	4.5798	-0.0936434	-0.0463521	-0.0565216	-0.0610451	-0.0610604	-0.0565378
22900	4.58	-0.0936742	-0.0462285	-0.0565028	-0.061063	-0.0610592	-0.0565418
22901	4.5802	-0.0937039	-0.046107	-0.0564842	-0.0610807	-0.061058	-0.0565458
22902	4.5804	-0.0937326	-0.0459877	-0.056466	-0.0610983	-0.0610567	-0.0565498
22903	4.5806	-0.0937603	-0.0458706	-0.056448	-0.0611157	-0.0610554	-0.0565538
22904	4.5808	-0.0937872	-0.0457558	-0.0564303	-0.061133	-0.061054	-0.0565579
22905	4.581	-0.0938131	-0.0456432	-0.0564129	-0.0611501	-0.0610526	-0.0565619
22906	4.5812	-0.0938382	-0.0455327	-0.0563957	-0.0611671	-0.0610512	-0.0565661
22907	4.5814	-0.0938625	-0.0454242	-0.0563789	-0.0611839	-0.0610497	-0.0565702
22908	4.5816	-0.093886	-0.0453177	-0.0563622	-0.0612005	-0.0610481	-0.0565743
22909	4.5818	-0.0939089	-0.0452134	-0.0563459	-0.0612169	-0.0610465	-0.0565785
22910	4.582	-0.093931	-0.0451112	-0.0563299	-0.0612332	-0.0610449	-0.0565827
22911	4.5822	-0.0939525	-0.0450108	-0.0563141	-0.0612493	-0.0610432	-0.0565869
22912	4.5824	-0.0939733	-0.0449124	-0.0562986	-0.0612652	-0.0610414	-0.0565912
22913	4.5826	-0.0939935	-0.0448159	-0.0562833	-0.0612809	-0.0610397	-0.0565954
22914	4.5828	-0.0940132	-0.0447213	-0.0562684	-0.0612965	-0.0610379	-0.0565997
22915	4.583	-0.0940323	-0.0446287	-0.0562537	-0.0613119	-0.061036	-0.056604
22916	4.5832	-0.0940508	-0.0445378	-0.0562393	-0.061327	-0.0610341	-0.0566083
22917	4.5834	-0.0940689	-0.0444488	-0.0562251	-0.061342	-0.0610322	-0.0566126
22918	4.5836	-0.0940864	-0.0443615	-0.0562112	-0.0613568	-0.0610302	-0.0566169
22919	4.5838	-0.0941035	-0.044276	-0.0561976	-0.0613714	-0.0610282	-0.0566212
22920	4.584	-0.0941202	-0.0441924	-0.0561843	-0.0613858	-0.0610262	-0.0566256
22921	4.5842	-0.0941364	-0.0441103	-0.0561712	-0.0614	-0.0610241	-0.0566299
22922	4.5844	-0.0941522	-0.04403	-0.0561585	-0.061414	-0.061022	-0.0566343
22923	4.5846	-0.0941675	-0.0439513	-0.0561459	-0.0614278	-0.0610198	-0.0566387
22924	4.5848	-0.0941825	-0.0438743	-0.0561337	-0.0614415	-0.0610176	-0.0566431
22925	4.585	-0.0941972	-0.0437989	-0.0561217	-0.0614549	-0.0610154	-0.0566475
22926	4.5852	-0.0942114	-0.0437252	-0.0561099	-0.0614681	-0.0610131	-0.0566519
22927	4.5854	-0.0942253	-0.0436529	-0.0560985	-0.0614811	-0.0610109	-0.0566563
22928	4.5856	-0.0942389	-0.0435822	-0.0560873	-0.061494	-0.0610086	-0.0566607
22929	4.5858	-0.0942522	-0.0435131	-0.0560763	-0.0615066	-0.0610062	-0.0566651
22930	4.586	-0.0942651	-0.0434455	-0.0560656	-0.061519	-0.0610038	-0.0566695
22931	4.5862	-0.0942778	-0.0433794	-0.0560552	-0.0615312	-0.0610014	-0.0566739
22932	4.5864	-0.0942901	-0.0433147	-0.0560451	-0.0615433	-0.060999	-0.0566784
22933	4.5866	-0.0943022	-0.0432514	-0.0560352	-0.0615551	-0.0609965	-0.0566828
22934	4.5868	-0.0943139	-0.0431896	-0.0560255	-0.0615667	-0.060994	-0.0566872
22935	4.587	-0.0943255	-0.0431292	-0.0560161	-0.0615782	-0.0609915	-0.0566916
22936	4.5872	-0.0943367	-0.0430702	-0.056007	-0.0615894	-0.060989	-0.0566961
22937	4.5874	-0.0943477	-0.0430125	-0.0559981	-0.0616005	-0.0609864	-0.0567005
22938	4.5876	-0.0943585	-0.0429562	-0.0559895	-0.0616113	-0.0609838	-0.0567049
22939	4.5878	-0.094369	-0.0429012	-0.0559811	-0.0616219	-0.0609812	-0.0567093
22940	4.588	-0.0943793	-0.0428476	-0.0559729	-0.0616324	-0.0609785	-0.0567138
22941	4.5882	-0.0943893	-0.0427952	-0.0559651	-0.0616427	-0.0609759	-0.0567182
22942	4.5884	-0.0943991	-0.0427441	-0.0559574	-0.0616527	-0.0609732	-0.0567226
22943	4.5886	-0.0944088	-0.0426942	-0.05595	-0.0616626	-0.0609705	-0.056727
22944	4.5888	-0.0944182	-0.0426456	-0.0559429	-0.0616723	-0.0609677	-0.0567314
22945	4.589	-0.0944274	-0.0425982	-0.055936	-0.0616818	-0.060965	-0.0567358
22946	4.5892	-0.0944364	-0.042552	-0.0559293	-0.0616911	-0.0609622	-0.0567402
22947	4.5894	-0.0944452	-0.042507	-0.0559229	-0.0617002	-0.0609594	-0.0567446
22948	4.5896	-0.0944538	-0.0424632	-0.0559167	-0.0617091	-0.0609566	-0.056749
22949	4.5898	-0.0944622	-0.0424205	-0.0559107	-0.0617179	-0.0609538	-0.0567534
22950	4.59	-0.0944705	-0.042379	-0.055905	-0.0617265	-0.0609509	-0.0567577
22951	4.5902	-0.0944785	-0.0423386	-0.0558995	-0.0617348	-0.060948	-0.0567621
22952	4.5904	-0.0944864	-0.0422993	-0.0558942	-0.061743	-0.0609451	-0.0567665
22953	4.5906	-0.0944942	-0.0422611	-0.0558892	-0.061751	-0.0609422	-0.0567708
22954	4.5908	-0.0945017	-0.042224	-0.0558844	-0.0617589	-0.0609393	-0.0567751
22955	4.591	-0.0945091	-0.0421879	-0.0558798	-0.0617665	-0.0609364	-0.0567795
22956	4.5912	-0.0945163	-0.0421529	-0.0558755	-0.061774	-0.0609334	-0.0567838
22957	4.5914	-0.0945234	-0.0421189	-0.0558714	-0.0617813	-0.0609305	-0.0567881
22958	4.5916	-0.0945303	-0.042086	-0.0558674	-0.0617885	-0.0609275	-0.0567924
22959	4.5918	-0.094537	-0.042054	-0.0558638	-0.0617954	-0.0609245	-0.0567967
22960	4.592	-0.0945437	-0.042023	-0.0558603	-0.0618022	-0.0609215	-0.056801
22961	4.5922	-0.0945501	-0.041993	-0.055857	-0.0618089	-0.0609184	-0.0568052
22962	4.5924	-0.0945564	-0.0419641	-0.055854	-0.0618153	-0.0609154	-0.0568095
22963	4.5926	-0.0945626	-0.041936	-0.0558512	-0.0618216	-0.0609123	-0.0568137
22964	4.5928	-0.0945686	-0.0419089	-0.0558486	-0.0618277	-0.0609093	-0.056818
22965	4.593	-0.0945745	-0.0418827	-0.0558461	-0.0618337	-0.0609062	-0.0568222
22966	4.5932	-0.0945803	-0.0418574	-0.0558439	-0.0618395	-0.0609031	-0.0568264
22967	4.5934	-0.0945859	-0.0418331	-0.0558419	-0.0618451	-0.0609	-0.0568306
22968	4.5936	-0.0945914	-0.0418096	-0.0558401	-0.0618506	-0.0608969	-0.0568348
22969	4.5938	-0.0945967	-0.041787	-0.0558386	-0.0618559	-0.0608938	-0.0568389
22970	4.594	-0.0946019	-0.0417652	-0.0558372	-0.0618611	-0.0608907	-0.0568431
22971	4.5942	-0.094607	-0.0417443	-0.055836	-0.0618661	-0.0608875	-0.0568472
22972	4.5944	-0.094612	-0.0417243	-0.055835	-0.061871	-0.0608844	-0.0568514
22973	4.5946	-0.0946169	-0.0417052	-0.0558341	-0.0618757	-0.0608812	-0.0568555
22974	4.5948	-0.0946216	-0.0416868	-0.0558335	-0.0618803	-0.0608781	-0.0568596
22975	4.595	-0.0946262	-0.0416691	-0.0558331	-0.0618847	-0.0608749	-0.0568637
22976	4.5952	-0.0946307	-0.0416523	-0.0558329	-0.0618889	-0.0608717	-0.0568677
22977	4.5954	-0.0946351	-0.0416364	-0.0558328	-0.0618931	-0.0608685	-0.0568718
22978	4.5956	-0.0946394	-0.0416212	-0.0558329	-0.0618971	-0.0608654	-0.0568758
22979	4.5958	-0.0946435	-0.0416067	-0.0558332	-0.0619009	-0.0608622	-0.0568798
22980	4.596	-0.0946476	-0.0415929	-0.0558337	-0.0619046	-0.060859	-0.0568838
22981	4.5962	-0.0946515	-0.0415799	-0.0558344	-0.0619081	-0.0608557	-0.0568878
22982	4.5964	-0.0946553	-0.0415678	-0.0558352	-0.0619116	-0.0608525	-0.0568918
22983	4.5966	-0.094659	-0.0415563	-0.0558362	-0.0619149	-0.0608493	-0.0568958
22984	4.5968	-0.0946627	-0.0415454	-0.0558374	-0.061918	-0.0608461	-0.0568997
22985	4.597	-0.0946662	-0.0415352	-0.0558387	-0.061921	-0.0608429	-0.0569037
22986	4.5972	-0.0946696	-0.0415258	-0.0558402	-0.0619239	-0.0608396	-0.0569076
22987	4.5974	-0.0946729	-0.0415171	-0.0558419	-0.0619267	-0.0608364	-0.0569115
22988	4.5976	-0.0946761	-0.0415091	-0.0558437	-0.0619293	-0.0608332	-0.0569153
22989	4.5978	-0.0946792	-0.0415016	-0.0558457	-0.0619318	-0.0608299	-0.0569192
22990	4.598	-0.0946822	-0.0414948	-0.0558479	-0.0619342	-0.0608267	-0.0569231
22991	4.5982	-0.0946851	-0.0414887	-0.0558502	-0.0619364	-0.0608234	-0.0569269
22992	4.5984	-0.0946879	-0.0414832	-0.0558526	-0.0619386	-0.0608202	-0.0569307
22993	4.5986	-0.0946906	-0.0414783	-0.0558552	-0.0619406	-0.0608169	-0.0569345
22994	4.5988	-0.0946933	-0.041474	-0.055858	-0.0619424	-0.0608137	-0.0569383
22995	4.599	-0.0946958	-0.0414703	-0.0558609	-0.0619442	-0.0608104	-0.056942
22996	4.5992	-0.0946983	-0.0414672	-0.0558639	-0.0619459	-0.0608072	-0.0569458
22997	4.5994	-0.0947006	-0.0414647	-0.0558671	-0.0619474	-0.0608039	-0.0569495
22998	4.5996	-0.0947029	-0.0414628	-0.0558704	-0.0619488	-0.0608007	-0.0569532
22999	4.5998	-0.0947051	-0.0414614	-0.0558739	-0.0619501	-0.0607974	-0.0569569
23000	4.6	-0.0947071	-0.0414605	-0.0558775	-0.0619513	-0.0607941	-0.0569606
23001	4.6002	-0.0947092	-0.0414602	-0.0558812	-0.0619524	-0.0607909	-0.0569643
23002	4.6004	-0.0947111	-0.0414605	-0.0558851	-0.0619534	-0.0607876	-0.0569679
23003	4.6006	-0.0947129	-0.0414613	-0.055889	-0.0619542	-0.0607844	-0.0569715
23004	4.6008	-0.0947147	-0.0414626	-0.0558931	-0.061955	-0.0607811	-0.0569751
23005	4.601	-0.0947163	-0.0414642	-0.0558974	-0.0619556	-0.0607779	-0.0569787
23006	4.6012	-0.0947179	-0.0414665	-0.0559017	-0.0619562	-0.0607746	-0.0569823
23007	4.6014	-0.0947195	-0.0414694	-0.0559062	-0.0619566	-0.0607714	-0.0569859
23008	4.6016	-0.0947209	-0.0414726	-0.0559108	-0.0619569	-0.0607681	-0.0569894
23009	4.6018	-0.0947223	-0.0414763	-0.0559155	-0.0619572	-0.0607649	-0.0569929
23010	4.602	-0.0947235	-0.0414804	-0.0559203	-0.0619573	-0.0607616	-0.0569964
23011	4.6022	-0.0947248	-0.0414851	-0.0559252	-0.0619574	-0.0607584	-0.0569999
23012	4.6024	-0.0947259	-0.0414902	-0.0559302	-0.0619573	-0.0607551	-0.0570034
23013	4.6026	-0.094727	-0.0414957	-0.0559354	-0.0619572	-0.0607519	-0.0570068
23014	4.6028	-0.0947279	-0.0415016	-0.0559406	-0.0619569	-0.0607487	-0.0570103
23015	4.603	-0.0947289	-0.0415079	-0.055946	-0.0619566	-0.0607454	-0.0570137
23016	4.6032	-0.0947297	-0.0415147	-0.0559514	-0.0619561	-0.0607422	-0.0570171
23017	4.6034	-0.0947305	-0.0415219	-0.0559569	-0.0619556	-0.060739	-0.0570205
23018	4.6036	-0.0947312	-0.0415295	-0.0559625	-0.061955	-0.0607358	-0.0570238
23019	4.6038	-0.0947318	-0.0415374	-0.0559683	-0.0619543	-0.0607325	-0.0570272
23020	4.604	-0.0947324	-0.0415456	-0.0559741	-0.0619535	-0.0607293	-0.0570305
23021	4.6042	-0.0947329	-0.0415543	-0.05598	-0.0619526	-0.0607261	-0.0570338
23022	4.6044	-0.0947333	-0.0415634	-0.0559859	-0.0619516	-0.0607229	-0.0570371
23023	4.6046	-0.0947336	-0.0415728	-0.055992	-0.0619506	-0.0607197	-0.0570404
23024	4.6048	-0.0947338	-0.0415825	-0.0559981	-0.0619494	-0.0607165	-0.0570437
23025	4.605	-0.094734	-0.0415925	-0.0560044	-0.0619482	-0.0607133	-0.0570469
23026	4.6052	-0.0947339	-0.0416029	-0.0560107	-0.0619469	-0.0607101	-0.0570502
23027	4.6054	-0.0947337	-0.0416136	-0.056017	-0.0619455	-0.0607069	-0.0570534
23028	4.6056	-0.0947332	-0.0416247	-0.0560235	-0.0619441	-0.0607038	-0.0570566
23029	4.6058	-0.0947326	-0.041636	-0.05603	-0.0619425	-0.0607006	-0.0570597
23030	4.606	-0.0947318	-0.0416475	-0.0560366	-0.0619409	-0.0606974	-0.0570629
23031	4.6062	-0.0947307	-0.0416594	-0.0560432	-0.0619392	-0.0606943	-0.057066
23032	4.6064	-0.0947294	-0.0416717	-0.0560499	-0.0619375	-0.0606911	-0.0570692
23033	4.6066	-0.0947279	-0.0416842	-0.0560567	-0.0619356	-0.060688	-0.0570723
23034	4.6068	-0.0947261	-0.0416969	-0.0560635	-0.0619337	-0.0606848	-0.0570754
23035	4.607	-0.0947241	-0.0417097	-0.0560704	-0.0619317	-0.0606817	-0.0570785
23036	4.6072	-0.0947219	-0.041723	-0.0560774	-0.0619297	-0.0606785	-0.0570815
23037	4.6074	-0.0947193	-0.0417365	-0.0560844	-0.0619275	-0.0606754	-0.0570846
23038	4.6076	-0.0947165	-0.0417502	-0.0560914	-0.0619253	-0.0606723	-0.0570876
23039	4.6078	-0.0947135	-0.0417641	-0.0560986	-0.0619231	-0.0606692	-0.0570906
23040	4.608	-0.0947103	-0.0417781	-0.0561057	-0.0619207	-0.0606661	-0.0570936
23041	4.6082	-0.0947068	-0.0417925	-0.0561129	-0.0619183	-0.060663	-0.0570966
23042	4.6084	-0.094703	-0.0418071	-0.0561202	-0.0619159	-0.0606599	-0.0570996
23043	4.6086	-0.094699	-0.0418219	-0.0561274	-0.0619133	-0.0606568	-0.0571025
23044	4.6088	-0.0946947	-0.0418368	-0.0561348	-0.0619108	-0.0606537	-0.0571054
23045	4.609	-0.0946903	-0.0418518	-0.0561421	-0.0619081	-0.0606507	-0.0571083
23046	4.6092	-0.0946856	-0.0418671	-0.0561496	-0.0619054	-0.0606476	-0.0571112
23047	4.6094	-0.0946806	-0.0418826	-0.056157	-0.0619026	-0.0606445	-0.0571141
23048	4.6096	-0.0946754	-0.0418983	-0.0561645	-0.0618998	-0.0606415	-0.057117
23049	4.6098	-0.0946701	-0.041914	-0.056172	-0.0618969	-0.0606384	-0.0571199
23050	4.61	-0.0946646	-0.0419298	-0.0561795	-0.0618939	-0.0606354	-0.0571227
23051	4.6102	-0.0946588	-0.0419459	-0.0561871	-0.0618909	-0.0606324	-0.0571255
23052	4.6104	-0.0946528	-0.0419621	-0.0561947	-0.0618878	-0.0606294	-0.0571283
23053	4.6106	-0.0946466	-0.0419785	-0.0562023	-0.0618847	-0.0606263	-0.0571311
23054	4.6108	-0.0946402	-0.0419949	-0.05621	-0.0618815	-0.0606233	-0.0571339
23055	4.611	-0.0946337	-0.0420113	-0.0562176	-0.0618783	-0.0606203	-0.0571367
23056	4.6112	-0.094627	-0.0420279	-0.0562253	-0.061875	-0.0606174	-0.0571394
23057	4.6114	-0.0946201	-0.0420447	-0.056233	-0.0618717	-0.0606144	-0.0571421
23058	4.6116	-0.0946131	-0.0420616	-0.0562408	-0.0618683	-0.0606114	-0.0571449
23059	4.6118	-0.0946059	-0.0420785	-0.0562485	-0.0618649	-0.0606084	-0.0571476
23060	4.612	-0.0945986	-0.0420953	-0.0562563	-0.0618614	-0.0606055	-0.0571503
23061	4.6122	-0.0945911	-0.0421124	-0.056264	-0.0618579	-0.0606025	-0.0571529
23062	4.6124	-0.0945835	-0.0421296	-0.0562718	-0.0618543	-0.0605996	-0.0571556
23063	4.6126	-0.0945757	-0.0421468	-0.0562796	-0.0618507	-0.0605967	-0.0571582
23064	4.6128	-0.0945679	-0.042164	-0.0562874	-0.061847	-0.0605937	-0.0571609
23065	4.613	-0.09456	-0.0421812	-0.0562952	-0.0618433	-0.0605908	-0.0571635
23066	4.6132	-0.0945519	-0.0421985	-0.0563031	-0.0618395	-0.0605879	-0.0571661
23067	4.6134	-0.0945437	-0.0422159	-0.0563109	-0.0618357	-0.060585	-0.0571687
23068	4.6136	-0.0945354	-0.0422333	-0.0563187	-0.0618319	-0.0605821	-0.0571713
23069	4.6138	-0.094527	-0.0422507	-0.0563265	-0.061828	-0.0605792	-0.0571738
23070	4.614	-0.0945186	-0.042268	-0.0563344	-0.061824	-0.0605763	-0.0571764
23071	4.6142	-0.0945101	-0.0422855	-0.0563422	-0.0618201	-0.0605735	-0.0571789
23072	4.6144	-0.0945015	-0.042303	-0.0563501	-0.0618161	-0.0605706	-0.0571814
23073	4.6146	-0.0944928	-0.0423204	-0.0563579	-0.061812	-0.0605678	-0.0571839
23074	4.6148	-0.0944841	-0.0423378	-0.0563657	-0.0618079	-0.0605649	-0.0571864
23075	4.615	-0.0944753	-0.0423552	-0.0563735	-0.0618038	-0.0605621	-0.0571889
23076	4.6152	-0.0944665	-0.0423726	-0.0563814	-0.0617997	-0.0605593	-0.0571914
23077	4.6154	-0.0944576	-0.04239	-0.0563892	-0.0617955	-0.0605565	-0.0571938
23078	4.6156	-0.0944486	-0.0424074	-0.056397	-0.0617912	-0.0605537	-0.0571963
23079	4.6158	-0.0944397	-0.0424247	-0.0564048	-0.061787	-0.0605509	-0.0571987
23080	4.616	-0.0944308	-0.0424419	-0.0564126	-0.0617827	-0.0605481	-0.0572011
23081	4.6162	-0.0944217	-0.0424592	-0.0564203	-0.0617784	-0.0605453	-0.0572035
23082	4.6164	-0.0944127	-0.0424764	-0.0564281	-0.061774	-0.0605425	-0.0572059
23083	4.6166	-0.0944037	-0.0424936	-0.0564359	-0.0617696	-0.0605398	-0.0572083
23084	4.6168	-0.0943946	-0.0425107	-0.0564436	-0.0617652	-0.060537	-0.0572106
23085	4.617	-0.0943856	-0.0425277	-0.0564513	-0.0617608	-0.0605343	-0.057213
23086	4.6172	-0.0943765	-0.0425446	-0.0564591	-0.0617563	-0.0605315	-0.0572153
23087	4.6174	-0.0943674	-0.0425616	-0.0564667	-0.0617518	-0.0605288	-0.0572176
23088	4.6176	-0.0943584	-0.0425785	-0.0564744	-0.0617472	-0.0605261	-0.05722
23089	4.6178	-0.0943493	-0.0425952	-0.0564821	-0.0617427	-0.0605234	-0.0572223
23090	4.618	-0.0943403	-0.0426118	-0.0564897	-0.0617381	-0.0605207	-0.0572245
23091	4.6182	-0.0943313	-0.0426284	-0.0564974	-0.0617335	-0.060518	-0.0572268
23092	4.6184	-0.0943223	-0.042645	-0.056505	-0.0617289	-0.0605153	-0.0572291
23093	4.6186	-0.0943133	-0.0426614	-0.0565126	-0.0617242	-0.0605126	-0.0572313
