TimeSlice	Time	R Hip ext Ia	R Hip flx Ia	R Hip ext Ia IN	R Hip flx Ia IN	R Hip flx Ib	R Hip ext Ib	R Hip MN flx	R Hip MN ext	R Hip MN ext RE	R Hip MN flx RE
24069	4.8138	-0.0602642	-0.0561607	-0.0576699	-0.0576699	-0.0438733	-0.0599735	-0.0369454	-0.094774	-0.048565	-0.0428802
24070	4.814	-0.0602641	-0.0561566	-0.0576699	-0.0576699	-0.0438816	-0.0599601	-0.036933	-0.0947773	-0.0485705	-0.0428749
24071	4.8142	-0.060264	-0.0561527	-0.0576699	-0.0576699	-0.0438896	-0.0599472	-0.0369216	-0.0947792	-0.0485758	-0.0428698
24072	4.8144	-0.060264	-0.056149	-0.0576699	-0.0576699	-0.0438973	-0.0599349	-0.0369112	-0.09478	-0.048581	-0.0428647
24073	4.8146	-0.0602639	-0.0561455	-0.0576699	-0.0576699	-0.0439046	-0.059923	-0.0369016	-0.0947797	-0.048586	-0.0428598
24074	4.8148	-0.0602638	-0.0561422	-0.0576699	-0.0576699	-0.0439117	-0.0599116	-0.0368929	-0.0947785	-0.0485909	-0.0428551
24075	4.815	-0.0602637	-0.056139	-0.0576699	-0.0576699	-0.0439232	-0.0598919	-0.0368849	-0.0947765	-0.0485956	-0.0428505
24076	4.8152	-0.0602636	-0.056136	-0.0576699	-0.0576699	-0.0439342	-0.0598729	-0.0368779	-0.0947729	-0.0486002	-0.042846
24077	4.8154	-0.0602634	-0.0561331	-0.0576699	-0.0576699	-0.0439448	-0.0598547	-0.0368718	-0.0947678	-0.0486047	-0.0428416
24078	4.8156	-0.0602633	-0.0561305	-0.0576699	-0.0576699	-0.0439549	-0.0598373	-0.0368666	-0.0947615	-0.048609	-0.0428374
24079	4.8158	-0.0602632	-0.056128	-0.0576699	-0.0576699	-0.0439647	-0.0598205	-0.036862	-0.094754	-0.0486132	-0.0428334
24080	4.816	-0.060263	-0.0561256	-0.0576699	-0.0576699	-0.0439789	-0.0597956	-0.0368583	-0.0947455	-0.0486172	-0.0428294
24081	4.8162	-0.0602629	-0.0561234	-0.0576699	-0.0576699	-0.0439927	-0.0597716	-0.0368554	-0.0947354	-0.0486211	-0.0428256
24082	4.8164	-0.0602627	-0.0561214	-0.0576699	-0.0576699	-0.0440058	-0.0597486	-0.0368533	-0.0947237	-0.0486249	-0.0428219
24083	4.8166	-0.0602625	-0.0561196	-0.0576699	-0.0576699	-0.0440185	-0.0597265	-0.0368521	-0.0947107	-0.0486284	-0.0428184
24084	4.8168	-0.0602624	-0.0561179	-0.0576699	-0.0576699	-0.0440306	-0.0597053	-0.0368515	-0.0946965	-0.0486319	-0.042815
24085	4.817	-0.0602622	-0.0561163	-0.0576699	-0.0576699	-0.0440474	-0.0596762	-0.0368516	-0.0946813	-0.0486352	-0.0428117
24086	4.8172	-0.060262	-0.0561149	-0.0576699	-0.0576699	-0.0440635	-0.0596482	-0.0368526	-0.0946644	-0.0486383	-0.0428086
24087	4.8174	-0.0602618	-0.0561137	-0.0576699	-0.0576699	-0.0440789	-0.0596213	-0.0368544	-0.094646	-0.0486414	-0.0428056
24088	4.8176	-0.0602616	-0.0561126	-0.0576699	-0.0576699	-0.0440938	-0.0595954	-0.0368568	-0.0946263	-0.0486442	-0.0428027
24089	4.8178	-0.0602614	-0.0561116	-0.0576699	-0.0576699	-0.0441081	-0.0595706	-0.03686	-0.0946055	-0.0486469	-0.0427999
24090	4.818	-0.0602612	-0.0561108	-0.0576699	-0.0576699	-0.044127	-0.0595381	-0.0368637	-0.0945837	-0.0486495	-0.0427973
24091	4.8182	-0.060261	-0.0561102	-0.0576699	-0.0576699	-0.0441452	-0.0595069	-0.0368683	-0.0945602	-0.0486519	-0.0427948
24092	4.8184	-0.0602607	-0.0561096	-0.0576699	-0.0576699	-0.0441627	-0.0594769	-0.0368736	-0.0945354	-0.0486541	-0.0427925
24093	4.8186	-0.0602605	-0.0561093	-0.0576699	-0.0576699	-0.0441795	-0.0594481	-0.0368796	-0.0945094	-0.0486562	-0.0427902
24094	4.8188	-0.0602603	-0.056109	-0.0576699	-0.0576699	-0.0441956	-0.0594204	-0.0368862	-0.0944823	-0.0486582	-0.0427881
24095	4.819	-0.0602601	-0.0561089	-0.0576699	-0.0576699	-0.0442164	-0.0593852	-0.0368933	-0.0944544	-0.04866	-0.0427861
24096	4.8192	-0.0602598	-0.056109	-0.0576699	-0.0576699	-0.0442364	-0.0593515	-0.0369012	-0.0944249	-0.0486617	-0.0427843
24097	4.8194	-0.0602596	-0.0561092	-0.0576699	-0.0576699	-0.0442557	-0.059319	-0.0369098	-0.0943942	-0.0486632	-0.0427825
24098	4.8196	-0.0602593	-0.0561095	-0.0576699	-0.0576699	-0.0442741	-0.0592879	-0.036919	-0.0943624	-0.0486645	-0.0427809
24099	4.8198	-0.0602591	-0.0561099	-0.0576699	-0.0576699	-0.0442919	-0.0592579	-0.0369288	-0.0943297	-0.0486657	-0.0427794
24100	4.82	-0.0602589	-0.0561105	-0.0576699	-0.0576699	-0.0443143	-0.0592208	-0.0369391	-0.0942963	-0.0486668	-0.0427781
24101	4.8202	-0.0602586	-0.0561112	-0.0576699	-0.0576699	-0.0443358	-0.0591852	-0.0369502	-0.0942615	-0.0486677	-0.0427768
24102	4.8204	-0.0602584	-0.056112	-0.0576699	-0.0576699	-0.0443565	-0.0591509	-0.0369619	-0.0942256	-0.0486685	-0.0427757
24103	4.8206	-0.0602581	-0.0561129	-0.0576699	-0.0576699	-0.0443764	-0.059118	-0.0369741	-0.0941887	-0.0486691	-0.0427748
24104	4.8208	-0.0602579	-0.056114	-0.0576699	-0.0576699	-0.0443955	-0.0590863	-0.0369869	-0.0941511	-0.0486696	-0.0427739
24105	4.821	-0.0602576	-0.0561152	-0.0576699	-0.0576699	-0.0444192	-0.0590478	-0.0370001	-0.094113	-0.0486699	-0.0427731
24106	4.8212	-0.0602574	-0.0561165	-0.0576699	-0.0576699	-0.044442	-0.0590108	-0.0370141	-0.0940736	-0.0486701	-0.0427725
24107	4.8214	-0.0602571	-0.0561179	-0.0576699	-0.0576699	-0.0444639	-0.0589752	-0.0370286	-0.0940332	-0.0486701	-0.042772
24108	4.8216	-0.0602569	-0.0561195	-0.0576699	-0.0576699	-0.0444849	-0.058941	-0.0370436	-0.093992	-0.04867	-0.0427717
24109	4.8218	-0.0602566	-0.0561211	-0.0576699	-0.0576699	-0.0445051	-0.0589082	-0.0370592	-0.0939502	-0.0486698	-0.0427714
24110	4.822	-0.0602564	-0.0561229	-0.0576699	-0.0576699	-0.0445299	-0.0588687	-0.0370751	-0.093908	-0.0486694	-0.0427713
24111	4.8222	-0.0602561	-0.0561248	-0.0576699	-0.0576699	-0.0445537	-0.0588308	-0.0370918	-0.0938648	-0.0486688	-0.0427713
24112	4.8224	-0.0602559	-0.0561268	-0.0576699	-0.0576699	-0.0445766	-0.0587943	-0.0371089	-0.0938207	-0.0486681	-0.0427714
24113	4.8226	-0.0602556	-0.0561289	-0.0576699	-0.0576699	-0.0445985	-0.0587593	-0.0371266	-0.0937759	-0.0486673	-0.0427716
24114	4.8228	-0.0602554	-0.056131	-0.0576699	-0.0576699	-0.0446196	-0.0587257	-0.0371447	-0.0937307	-0.0486664	-0.0427719
24115	4.823	-0.0602551	-0.0561334	-0.0576699	-0.0576699	-0.0446452	-0.0586857	-0.0371631	-0.0936852	-0.0486653	-0.0427724
24116	4.8232	-0.0602549	-0.0561358	-0.0576699	-0.0576699	-0.0446698	-0.0586473	-0.0371822	-0.0936389	-0.048664	-0.042773
24117	4.8234	-0.0602547	-0.0561383	-0.0576699	-0.0576699	-0.0446934	-0.0586104	-0.0372018	-0.0935918	-0.0486627	-0.0427737
24118	4.8236	-0.0602544	-0.0561409	-0.0576699	-0.0576699	-0.0447161	-0.058575	-0.0372218	-0.0935442	-0.0486612	-0.0427745
24119	4.8238	-0.0602542	-0.0561436	-0.0576699	-0.0576699	-0.0447379	-0.0585409	-0.0372423	-0.0934963	-0.0486595	-0.0427754
24120	4.824	-0.060254	-0.0561463	-0.0576699	-0.0576699	-0.0447641	-0.0585008	-0.0372631	-0.0934482	-0.0486577	-0.0427764
24121	4.8242	-0.0602538	-0.0561492	-0.0576699	-0.0576699	-0.0447892	-0.0584623	-0.0372844	-0.0933994	-0.0486558	-0.0427776
24122	4.8244	-0.0602535	-0.0561522	-0.0576699	-0.0576699	-0.0448134	-0.0584253	-0.0373062	-0.09335	-0.0486538	-0.0427788
24123	4.8246	-0.0602533	-0.0561553	-0.0576699	-0.0576699	-0.0448366	-0.0583897	-0.0373285	-0.0933003	-0.0486516	-0.0427802
24124	4.8248	-0.0602531	-0.0561584	-0.0576699	-0.0576699	-0.0448589	-0.0583556	-0.0373511	-0.0932503	-0.0486493	-0.0427817
24125	4.825	-0.0602529	-0.0561617	-0.0576684	-0.0576684	-0.0448854	-0.0583157	-0.0373739	-0.0932003	-0.0486469	-0.0427833
24126	4.8252	-0.0602526	-0.0561649	-0.0576669	-0.0576669	-0.0449109	-0.0582774	-0.0373974	-0.0931497	-0.0486444	-0.042785
24127	4.8254	-0.0602522	-0.0561682	-0.0576655	-0.0576655	-0.0449354	-0.0582406	-0.0374212	-0.0930987	-0.0486417	-0.0427869
24128	4.8256	-0.0602518	-0.0561714	-0.0576641	-0.0576641	-0.0449589	-0.0582052	-0.0374454	-0.0930474	-0.0486389	-0.0427888
24129	4.8258	-0.0602513	-0.0561747	-0.0576628	-0.0576628	-0.0449815	-0.0581712	-0.03747	-0.0929961	-0.048636	-0.0427908
24130	4.826	-0.0602507	-0.0561781	-0.0576571	-0.0576571	-0.0450082	-0.0581318	-0.0374948	-0.0929447	-0.048633	-0.042793
24131	4.8262	-0.0602499	-0.0561812	-0.0576517	-0.0576517	-0.0450339	-0.058094	-0.0375201	-0.092893	-0.0486298	-0.0427952
24132	4.8264	-0.0602488	-0.0561842	-0.0576465	-0.0576465	-0.0450586	-0.0580576	-0.0375458	-0.0928409	-0.0486266	-0.0427976
24133	4.8266	-0.0602474	-0.056187	-0.0576415	-0.0576415	-0.0450823	-0.0580227	-0.0375718	-0.0927887	-0.0486232	-0.0428001
24134	4.8268	-0.0602459	-0.0561897	-0.0576367	-0.0576367	-0.045105	-0.0579891	-0.0375981	-0.0927365	-0.0486197	-0.0428026
24135	4.827	-0.0602442	-0.0561923	-0.0576278	-0.0576278	-0.0451317	-0.0579504	-0.0376247	-0.0926845	-0.0486161	-0.0428053
24136	4.8272	-0.060242	-0.0561946	-0.0576192	-0.0576192	-0.0451574	-0.0579133	-0.0376517	-0.0926322	-0.0486124	-0.0428081
24137	4.8274	-0.0602395	-0.0561967	-0.0576109	-0.0576109	-0.0451821	-0.0578776	-0.037679	-0.0925797	-0.0486085	-0.042811
24138	4.8276	-0.0602367	-0.0561985	-0.057603	-0.057603	-0.0452058	-0.0578433	-0.0377067	-0.0925272	-0.0486046	-0.0428139
24139	4.8278	-0.0602336	-0.0562002	-0.0575954	-0.0575954	-0.0452285	-0.0578104	-0.0377346	-0.0924748	-0.0486006	-0.042817
24140	4.828	-0.0602303	-0.0562017	-0.0575838	-0.0575838	-0.0452551	-0.0577727	-0.0377627	-0.0924227	-0.0485964	-0.0428202
24141	4.8282	-0.0602265	-0.0562029	-0.0575727	-0.0575727	-0.0452807	-0.0577365	-0.0377912	-0.0923705	-0.0485922	-0.0428235
24142	4.8284	-0.0602223	-0.0562038	-0.057562	-0.057562	-0.0453052	-0.0577017	-0.03782	-0.0923181	-0.0485878	-0.0428269
24143	4.8286	-0.0602177	-0.0562044	-0.0575517	-0.0575517	-0.0453287	-0.0576682	-0.0378491	-0.0922659	-0.0485834	-0.0428303
24144	4.8288	-0.0602129	-0.0562048	-0.0575418	-0.0575418	-0.0453514	-0.0576361	-0.0378784	-0.092214	-0.0485788	-0.0428339
24145	4.829	-0.0602078	-0.0562051	-0.0575281	-0.0575281	-0.0453777	-0.0575995	-0.0379079	-0.0921624	-0.0485742	-0.0428376
24146	4.8292	-0.0602023	-0.056205	-0.057515	-0.057515	-0.0454029	-0.0575644	-0.0379377	-0.0921107	-0.0485694	-0.0428413
24147	4.8294	-0.0601963	-0.0562047	-0.0575023	-0.0575023	-0.0454272	-0.0575306	-0.0379678	-0.0920592	-0.0485646	-0.0428452
24148	4.8296	-0.06019	-0.056204	-0.0574902	-0.0574902	-0.0454505	-0.0574982	-0.0379982	-0.0920078	-0.0485597	-0.0428491
24149	4.8298	-0.0601834	-0.0562032	-0.0574785	-0.0574785	-0.0454729	-0.057467	-0.0380288	-0.0919567	-0.0485547	-0.0428531
24150	4.83	-0.0601766	-0.0562023	-0.0574632	-0.0574632	-0.0454988	-0.0574317	-0.0380594	-0.0919061	-0.0485496	-0.0428572
24151	4.8302	-0.0601693	-0.0562009	-0.0574484	-0.0574484	-0.0455237	-0.0573977	-0.0380905	-0.0918556	-0.0485444	-0.0428615
24152	4.8304	-0.0601617	-0.0561994	-0.0574342	-0.0574342	-0.0455476	-0.0573651	-0.0381217	-0.0918052	-0.0485391	-0.0428657
24153	4.8306	-0.0601538	-0.0561975	-0.0574206	-0.0574206	-0.0455705	-0.0573338	-0.0381532	-0.0917551	-0.0485337	-0.0428701
24154	4.8308	-0.0601455	-0.0561955	-0.0574075	-0.0574075	-0.0455926	-0.0573037	-0.0381848	-0.0917054	-0.0485283	-0.0428746
24155	4.831	-0.0601371	-0.0561934	-0.0573909	-0.0573909	-0.0456179	-0.0572698	-0.0382166	-0.0916562	-0.0485228	-0.0428791
24156	4.8312	-0.0601283	-0.0561909	-0.0573749	-0.0573749	-0.0456423	-0.0572372	-0.0382486	-0.0916071	-0.0485172	-0.0428838
24157	4.8314	-0.0601191	-0.0561882	-0.0573595	-0.0573595	-0.0456657	-0.0572059	-0.0382808	-0.0915582	-0.0485115	-0.0428885
24158	4.8316	-0.0601096	-0.0561853	-0.0573448	-0.0573448	-0.0456882	-0.0571758	-0.0383133	-0.0915098	-0.0485057	-0.0428933
24159	4.8318	-0.0600999	-0.0561822	-0.0573306	-0.0573306	-0.0457098	-0.0571469	-0.0383458	-0.0914618	-0.0484999	-0.0428981
24160	4.832	-0.0600901	-0.0561791	-0.057313	-0.057313	-0.0457346	-0.0571145	-0.0383784	-0.0914143	-0.048494	-0.0429031
24161	4.8322	-0.0600798	-0.0561756	-0.057296	-0.057296	-0.0457584	-0.0570833	-0.0384113	-0.091367	-0.0484881	-0.0429081
24162	4.8324	-0.0600693	-0.0561719	-0.0572798	-0.0572798	-0.0457813	-0.0570534	-0.0384444	-0.0913201	-0.048482	-0.0429132
24163	4.8326	-0.0600585	-0.056168	-0.0572641	-0.0572641	-0.0458033	-0.0570246	-0.0384776	-0.0912735	-0.0484759	-0.0429184
24164	4.8328	-0.0600476	-0.056164	-0.0572491	-0.0572491	-0.0458244	-0.056997	-0.0385109	-0.0912275	-0.0484698	-0.0429236
24165	4.833	-0.0600365	-0.0561599	-0.0572308	-0.0572308	-0.0458485	-0.0569661	-0.0385442	-0.091182	-0.0484635	-0.042929
24166	4.8332	-0.060025	-0.0561556	-0.0572131	-0.0572131	-0.0458716	-0.0569365	-0.0385778	-0.0911368	-0.0484572	-0.0429344
24167	4.8334	-0.0600134	-0.056151	-0.0571962	-0.0571962	-0.0458939	-0.056908	-0.0386116	-0.0910919	-0.0484509	-0.0429398
24168	4.8336	-0.0600015	-0.0561463	-0.0571799	-0.0571799	-0.0459153	-0.0568806	-0.0386454	-0.0910475	-0.0484444	-0.0429454
24169	4.8338	-0.0599895	-0.0561415	-0.0571643	-0.0571643	-0.0459358	-0.0568543	-0.0386793	-0.0910036	-0.048438	-0.042951
24170	4.834	-0.0599773	-0.0561368	-0.0571454	-0.0571454	-0.0459591	-0.056825	-0.0387157	-0.0909604	-0.0484314	-0.0429566
24171	4.8342	-0.0599649	-0.056132	-0.0571273	-0.0571273	-0.0459815	-0.0567969	-0.0387546	-0.0909174	-0.0484249	-0.0429623
24172	4.8344	-0.0599523	-0.0561271	-0.0571099	-0.0571099	-0.046003	-0.0567699	-0.0387958	-0.0908748	-0.0484182	-0.0429681
24173	4.8346	-0.0599395	-0.0561223	-0.0570932	-0.0570932	-0.0460237	-0.056744	-0.0388388	-0.0908326	-0.0484115	-0.042974
24174	4.8348	-0.0599266	-0.0561176	-0.0570771	-0.0570771	-0.0460436	-0.056719	-0.0388836	-0.090791	-0.0484048	-0.0429799
24175	4.835	-0.0599137	-0.0561129	-0.057058	-0.057058	-0.0460661	-0.0566915	-0.0389297	-0.09075	-0.048398	-0.0429859
24176	4.8352	-0.0599005	-0.0561081	-0.0570395	-0.0570395	-0.0460877	-0.0566651	-0.0389771	-0.0907093	-0.0483912	-0.042992
24177	4.8354	-0.0598871	-0.0561033	-0.0570218	-0.0570218	-0.0461085	-0.0566397	-0.0390258	-0.090669	-0.0483843	-0.0429981
24178	4.8356	-0.0598736	-0.0560985	-0.0570048	-0.0570048	-0.0461285	-0.0566153	-0.0390755	-0.0906292	-0.0483773	-0.0430043
24179	4.8358	-0.05986	-0.0560938	-0.0569885	-0.0569885	-0.0461477	-0.0565918	-0.039126	-0.0905899	-0.0483704	-0.0430106
24180	4.836	-0.0598463	-0.0560891	-0.0569691	-0.0569691	-0.0461695	-0.056566	-0.0391773	-0.0905511	-0.0483633	-0.0430169
24181	4.8362	-0.0598325	-0.0560843	-0.0569505	-0.0569505	-0.0461904	-0.0565411	-0.0392294	-0.0905127	-0.0483563	-0.0430233
24182	4.8364	-0.0598185	-0.0560795	-0.0569326	-0.0569326	-0.0462105	-0.0565173	-0.0392821	-0.0904747	-0.0483492	-0.0430297
24183	4.8366	-0.0598044	-0.0560746	-0.0569154	-0.0569154	-0.0462298	-0.0564944	-0.0393354	-0.0904372	-0.048342	-0.0430362
24184	4.8368	-0.0597902	-0.0560699	-0.0568989	-0.0568989	-0.0462484	-0.0564723	-0.0393893	-0.0904002	-0.0483348	-0.0430428
24185	4.837	-0.0597761	-0.0560651	-0.0568794	-0.0568794	-0.0462694	-0.0564481	-0.0394435	-0.0903638	-0.0483276	-0.0430494
24186	4.8372	-0.0597617	-0.0560603	-0.0568607	-0.0568607	-0.0462897	-0.0564249	-0.0394982	-0.0903277	-0.0483204	-0.0430561
24187	4.8374	-0.0597473	-0.0560555	-0.0568427	-0.0568427	-0.0463091	-0.0564025	-0.0395533	-0.090292	-0.0483131	-0.0430628
24188	4.8376	-0.0597327	-0.0560506	-0.0568254	-0.0568254	-0.0463277	-0.056381	-0.0396087	-0.0902568	-0.0483057	-0.0430696
24189	4.8378	-0.0597182	-0.0560458	-0.0568088	-0.0568088	-0.0463457	-0.0563604	-0.0396645	-0.0902221	-0.0482984	-0.0430765
24190	4.838	-0.0597036	-0.056041	-0.0567893	-0.0567893	-0.046366	-0.0563378	-0.0397204	-0.0901879	-0.048291	-0.0430833
24191	4.8382	-0.059689	-0.0560362	-0.0567706	-0.0567706	-0.0463856	-0.056316	-0.0397767	-0.0901541	-0.0482836	-0.0430903
24192	4.8384	-0.0596742	-0.0560313	-0.0567526	-0.0567526	-0.0464044	-0.0562951	-0.0398333	-0.0901207	-0.0482761	-0.0430973
24193	4.8386	-0.0596593	-0.0560264	-0.0567354	-0.0567354	-0.0464224	-0.056275	-0.03989	-0.0900878	-0.0482686	-0.0431043
24194	4.8388	-0.0596445	-0.0560215	-0.0567188	-0.0567188	-0.0464398	-0.0562558	-0.0399469	-0.0900553	-0.0482611	-0.0431114
24195	4.839	-0.0596297	-0.0560167	-0.0566994	-0.0566994	-0.0464595	-0.0562346	-0.040004	-0.0900234	-0.0482536	-0.0431185
24196	4.8392	-0.0596148	-0.0560118	-0.0566807	-0.0566807	-0.0464785	-0.0562143	-0.0400612	-0.0899918	-0.048246	-0.0431257
24197	4.8394	-0.0595998	-0.0560069	-0.0566628	-0.0566628	-0.0464967	-0.0561948	-0.0401186	-0.0899606	-0.0482384	-0.0431329
24198	4.8396	-0.0595848	-0.056002	-0.0566455	-0.0566455	-0.0465142	-0.056176	-0.0401762	-0.0899299	-0.0482308	-0.0431402
24199	4.8398	-0.0595698	-0.0559971	-0.056629	-0.056629	-0.046531	-0.056158	-0.0402338	-0.0898996	-0.0482231	-0.0431475
24200	4.84	-0.0595549	-0.0559922	-0.0566097	-0.0566097	-0.0465501	-0.0561383	-0.0402914	-0.0898698	-0.0482155	-0.0431548
24201	4.8402	-0.0595399	-0.0559873	-0.0565912	-0.0565912	-0.0465685	-0.0561193	-0.0403492	-0.0898404	-0.0482078	-0.0431622
24202	4.8404	-0.0595248	-0.0559824	-0.0565733	-0.0565733	-0.0465862	-0.0561011	-0.0404071	-0.0898113	-0.0482001	-0.0431697
24203	4.8406	-0.0595097	-0.0559774	-0.0565562	-0.0565562	-0.0466032	-0.0560836	-0.040465	-0.0897827	-0.0481923	-0.0431771
24204	4.8408	-0.0594946	-0.0559725	-0.0565398	-0.0565398	-0.0466195	-0.0560668	-0.040523	-0.0897546	-0.0481846	-0.0431846
24205	4.841	-0.0594796	-0.0559676	-0.0565206	-0.0565206	-0.0466381	-0.0560484	-0.0405809	-0.0897269	-0.0481768	-0.0431921
24206	4.8412	-0.0594646	-0.0559626	-0.0565023	-0.0565023	-0.046656	-0.0560307	-0.040639	-0.0896995	-0.048169	-0.0431997
24207	4.8414	-0.0594495	-0.0559576	-0.0564846	-0.0564846	-0.0466732	-0.0560137	-0.0406971	-0.0896725	-0.0481612	-0.0432073
24208	4.8416	-0.0594344	-0.0559526	-0.0564676	-0.0564676	-0.0466898	-0.0559973	-0.0407551	-0.0896459	-0.0481534	-0.0432149
24209	4.8418	-0.0594193	-0.0559477	-0.0564513	-0.0564513	-0.0467057	-0.0559817	-0.0408132	-0.0896197	-0.0481455	-0.0432226
24210	4.842	-0.0594044	-0.0559428	-0.0564324	-0.0564324	-0.0467238	-0.0559645	-0.0408712	-0.0895941	-0.0481377	-0.0432303
24211	4.8422	-0.0593893	-0.0559378	-0.0564142	-0.0564142	-0.0467413	-0.055948	-0.0409292	-0.0895687	-0.0481298	-0.043238
24212	4.8424	-0.0593743	-0.0559328	-0.0563967	-0.0563967	-0.0467581	-0.0559321	-0.0409873	-0.0895436	-0.0481219	-0.0432458
24213	4.8426	-0.0593593	-0.0559277	-0.0563799	-0.0563799	-0.0467742	-0.0559169	-0.0410453	-0.0895189	-0.048114	-0.0432535
24214	4.8428	-0.0593443	-0.0559228	-0.0563637	-0.0563637	-0.0467897	-0.0559023	-0.0411032	-0.0894947	-0.0481061	-0.0432614
24215	4.843	-0.0593295	-0.0559178	-0.056345	-0.056345	-0.0468075	-0.0558862	-0.0411611	-0.0894708	-0.0480982	-0.0432692
24216	4.8432	-0.0593145	-0.0559128	-0.056327	-0.056327	-0.0468246	-0.0558709	-0.0412189	-0.0894473	-0.0480903	-0.043277
24217	4.8434	-0.0592996	-0.0559078	-0.0563097	-0.0563097	-0.046841	-0.0558561	-0.0412767	-0.0894241	-0.0480823	-0.0432849
24218	4.8436	-0.0592847	-0.0559027	-0.0562931	-0.0562931	-0.0468568	-0.0558419	-0.0413345	-0.0894012	-0.0480744	-0.0432928
24219	4.8438	-0.0592699	-0.0558977	-0.0562771	-0.0562771	-0.046872	-0.0558282	-0.0413922	-0.0893787	-0.0480664	-0.0433007
24220	4.844	-0.0592552	-0.0558928	-0.0562586	-0.0562586	-0.0468894	-0.0558132	-0.0414497	-0.0893567	-0.0480585	-0.0433087
24221	4.8442	-0.0592404	-0.0558877	-0.0562409	-0.0562409	-0.0469062	-0.0557989	-0.0415072	-0.0893349	-0.0480505	-0.0433166
24222	4.8444	-0.0592256	-0.0558827	-0.0562238	-0.0562238	-0.0469223	-0.055785	-0.0415647	-0.0893134	-0.0480425	-0.0433246
24223	4.8446	-0.0592109	-0.0558776	-0.0562074	-0.0562074	-0.0469378	-0.0557718	-0.041622	-0.0892922	-0.0480345	-0.0433326
24224	4.8448	-0.0591963	-0.0558726	-0.0561916	-0.0561916	-0.0469527	-0.055759	-0.0416793	-0.0892714	-0.0480265	-0.0433406
24225	4.845	-0.0591817	-0.0558676	-0.0561734	-0.0561734	-0.0469699	-0.055745	-0.0417364	-0.089251	-0.0480185	-0.0433486
24226	4.8452	-0.0591672	-0.0558625	-0.0561559	-0.0561559	-0.0469864	-0.0557316	-0.0417934	-0.0892308	-0.0480105	-0.0433567
24227	4.8454	-0.0591526	-0.0558574	-0.056139	-0.056139	-0.0470023	-0.0557187	-0.0418504	-0.0892109	-0.0480025	-0.0433647
24228	4.8456	-0.0591381	-0.0558523	-0.0561228	-0.0561228	-0.0470176	-0.0557063	-0.0419072	-0.0891913	-0.0479945	-0.0433728
24229	4.8458	-0.0591236	-0.0558473	-0.0561073	-0.0561073	-0.0470322	-0.0556944	-0.0419639	-0.0891721	-0.0479865	-0.0433809
24230	4.846	-0.0591093	-0.0558423	-0.0560893	-0.0560893	-0.0470492	-0.0556813	-0.0420205	-0.0891532	-0.0479785	-0.043389
24231	4.8462	-0.059095	-0.0558372	-0.056072	-0.056072	-0.0470655	-0.0556687	-0.0420769	-0.0891346	-0.0479705	-0.0433971
24232	4.8464	-0.0590806	-0.0558321	-0.0560554	-0.0560554	-0.0470812	-0.0556566	-0.0421333	-0.0891161	-0.0479624	-0.0434052
24233	4.8466	-0.0590663	-0.0558269	-0.0560395	-0.0560395	-0.0470963	-0.055645	-0.0421896	-0.089098	-0.0479544	-0.0434133
24234	4.8468	-0.0590522	-0.0558219	-0.0560241	-0.0560241	-0.0471108	-0.0556339	-0.0422457	-0.0890802	-0.0479464	-0.0434215
24235	4.847	-0.0590381	-0.0558168	-0.0560064	-0.0560064	-0.0471276	-0.0556216	-0.0423016	-0.0890628	-0.0479384	-0.0434296
24236	4.8472	-0.059024	-0.0558117	-0.0559894	-0.0559894	-0.0471437	-0.0556098	-0.0423574	-0.0890455	-0.0479304	-0.0434378
24237	4.8474	-0.0590099	-0.0558066	-0.055973	-0.055973	-0.0471593	-0.0555985	-0.0424131	-0.0890285	-0.0479223	-0.0434459
24238	4.8476	-0.0589959	-0.0558014	-0.0559573	-0.0559573	-0.0471742	-0.0555877	-0.0424687	-0.0890117	-0.0479143	-0.0434541
24239	4.8478	-0.0589819	-0.0557963	-0.0559422	-0.0559422	-0.0471885	-0.0555772	-0.0425241	-0.0889953	-0.0479063	-0.0434623
24240	4.848	-0.0589681	-0.0557913	-0.0559247	-0.0559247	-0.0472053	-0.0555657	-0.0425793	-0.0889791	-0.0478983	-0.0434705
24241	4.8482	-0.0589543	-0.0557861	-0.055908	-0.055908	-0.0472213	-0.0555547	-0.0426344	-0.0889632	-0.0478903	-0.0434786
24242	4.8484	-0.0589404	-0.055781	-0.0558919	-0.0558919	-0.0472368	-0.055544	-0.0426894	-0.0889474	-0.0478823	-0.0434868
24243	4.8486	-0.0589267	-0.0557758	-0.0558764	-0.0558764	-0.0472516	-0.0555338	-0.0427442	-0.0889319	-0.0478743	-0.043495
24244	4.8488	-0.058913	-0.0557707	-0.0558615	-0.0558615	-0.0472658	-0.055524	-0.0427989	-0.0889167	-0.0478663	-0.0435032
24245	4.849	-0.0588995	-0.0557656	-0.0558443	-0.0558443	-0.0472825	-0.0555132	-0.0428533	-0.0889017	-0.0478583	-0.0435114
24246	4.8492	-0.0588859	-0.0557604	-0.0558278	-0.0558278	-0.0472985	-0.0555028	-0.0429076	-0.088887	-0.0478503	-0.0435196
24247	4.8494	-0.0588724	-0.0557553	-0.0558119	-0.0558119	-0.0473139	-0.0554928	-0.0429619	-0.0888724	-0.0478423	-0.0435278
24248	4.8496	-0.0588589	-0.0557501	-0.0557967	-0.0557967	-0.0473286	-0.0554832	-0.0430159	-0.088858	-0.0478343	-0.043536
