TimeSlice	Time	L Knee ext Ia	L Knee flx Ia	L Knee ext Ia IN	L Knee flx Ia IN	L Knee flx Ib	L Knee ext Ib	L Knee MN ext	L Knee MN flx	L Knee MN ext RE	L Knee MN flx RE
22635	4.527	-0.0598043	-0.0625294	-0.0599988	-0.0599973	-0.06	-0.0589335	-0.0567026	-0.0919266	-0.0451626	-0.0464103
22636	4.5272	-0.0598061	-0.0625266	-0.0599988	-0.0599973	-0.06	-0.0589352	-0.0567189	-0.0918781	-0.0451632	-0.0464093
22637	4.5274	-0.0598079	-0.0625238	-0.0599988	-0.0599973	-0.06	-0.0589368	-0.0567356	-0.0918283	-0.0451638	-0.0464082
22638	4.5276	-0.0598098	-0.0625209	-0.0599988	-0.0599973	-0.06	-0.0589384	-0.0567528	-0.0917774	-0.0451645	-0.0464071
22639	4.5278	-0.0598117	-0.062518	-0.0599988	-0.0599973	-0.06	-0.0589399	-0.0567703	-0.0917253	-0.0451651	-0.046406
22640	4.528	-0.0598137	-0.062515	-0.0599988	-0.0599973	-0.06	-0.0589416	-0.0567883	-0.0916722	-0.0451658	-0.0464048
22641	4.5282	-0.0598157	-0.0625119	-0.0599988	-0.0599973	-0.06	-0.0589433	-0.0568067	-0.091618	-0.0451665	-0.0464035
22642	4.5284	-0.0598178	-0.0625088	-0.0599988	-0.0599973	-0.06	-0.058945	-0.0568256	-0.0915629	-0.0451672	-0.0464022
22643	4.5286	-0.0598199	-0.0625056	-0.0599988	-0.0599973	-0.06	-0.0589465	-0.056845	-0.0915067	-0.045168	-0.0464009
22644	4.5288	-0.0598221	-0.0625024	-0.0599988	-0.0599973	-0.06	-0.058948	-0.0568649	-0.0914496	-0.0451687	-0.0463995
22645	4.529	-0.0598243	-0.0624991	-0.0599988	-0.0599973	-0.06	-0.0589498	-0.0568853	-0.0913916	-0.0451695	-0.0463981
22646	4.5292	-0.0598266	-0.0624958	-0.0599988	-0.0599973	-0.06	-0.0589515	-0.0569062	-0.0913327	-0.0451703	-0.0463966
22647	4.5294	-0.0598289	-0.0624924	-0.0599988	-0.0599973	-0.06	-0.0589532	-0.0569276	-0.0912729	-0.0451711	-0.0463951
22648	4.5296	-0.0598313	-0.062489	-0.0599988	-0.0599973	-0.06	-0.0589548	-0.0569496	-0.0912122	-0.0451719	-0.0463935
22649	4.5298	-0.0598337	-0.0624855	-0.0599988	-0.0599973	-0.06	-0.0589563	-0.0569721	-0.0911506	-0.0451728	-0.0463919
22650	4.53	-0.0598362	-0.062482	-0.0599988	-0.0599973	-0.06	-0.0589581	-0.0569951	-0.0910882	-0.0451736	-0.0463902
22651	4.5302	-0.0598388	-0.0624784	-0.0599988	-0.0599973	-0.06	-0.0589598	-0.0570187	-0.091025	-0.0451745	-0.0463885
22652	4.5304	-0.0598414	-0.0624747	-0.0599988	-0.0599973	-0.06	-0.0589615	-0.0570429	-0.0909609	-0.0451755	-0.0463867
22653	4.5306	-0.0598441	-0.0624711	-0.0599988	-0.0599973	-0.06	-0.0589631	-0.0570677	-0.090896	-0.0451764	-0.0463849
22654	4.5308	-0.0598469	-0.0624673	-0.0599988	-0.0599973	-0.06	-0.0589646	-0.057093	-0.0908303	-0.0451774	-0.0463831
22655	4.531	-0.0598497	-0.0624636	-0.0599988	-0.0599973	-0.06	-0.0589665	-0.057119	-0.0907638	-0.0451784	-0.0463812
22656	4.5312	-0.0598526	-0.0624598	-0.0599988	-0.0599973	-0.06	-0.0589683	-0.0571455	-0.0906964	-0.0451794	-0.0463792
22657	4.5314	-0.0598555	-0.0624559	-0.0599988	-0.0599973	-0.06	-0.05897	-0.0571726	-0.0906283	-0.0451805	-0.0463772
22658	4.5316	-0.0598585	-0.062452	-0.0599988	-0.0599973	-0.06	-0.0589716	-0.0572004	-0.0905593	-0.0451816	-0.0463752
22659	4.5318	-0.0598616	-0.062448	-0.0599988	-0.0599973	-0.06	-0.0589732	-0.0572287	-0.0904895	-0.0451827	-0.0463731
22660	4.532	-0.0598647	-0.062444	-0.0599988	-0.0599973	-0.06	-0.0589751	-0.0572577	-0.0904189	-0.0451839	-0.0463709
22661	4.5322	-0.059868	-0.0624399	-0.0599988	-0.0599973	-0.06	-0.058977	-0.0572873	-0.0903475	-0.0451851	-0.0463687
22662	4.5324	-0.0598712	-0.0624358	-0.0599988	-0.0599973	-0.06	-0.0589788	-0.0573175	-0.0902752	-0.0451863	-0.0463665
22663	4.5326	-0.0598746	-0.0624317	-0.0599988	-0.0599973	-0.06	-0.0589805	-0.0573484	-0.090202	-0.0451876	-0.0463642
22664	4.5328	-0.059878	-0.0624275	-0.0599988	-0.0599973	-0.06	-0.0589821	-0.0573799	-0.090128	-0.0451889	-0.0463618
22665	4.533	-0.0598815	-0.0624232	-0.0599988	-0.0599973	-0.06	-0.0589841	-0.0574121	-0.0900532	-0.0451902	-0.0463594
22666	4.5332	-0.059885	-0.0624189	-0.0599988	-0.0599973	-0.06	-0.058986	-0.0574448	-0.0899775	-0.0451916	-0.0463569
22667	4.5334	-0.0598887	-0.0624145	-0.0599988	-0.0599973	-0.06	-0.0589879	-0.0574783	-0.0899009	-0.045193	-0.0463544
22668	4.5336	-0.0598924	-0.0624101	-0.0599988	-0.0599973	-0.06	-0.0589896	-0.0575124	-0.0898234	-0.0451944	-0.0463519
22669	4.5338	-0.0598961	-0.0624056	-0.0599988	-0.0599973	-0.06	-0.0589913	-0.0575472	-0.089745	-0.0451959	-0.0463493
22670	4.534	-0.0599	-0.0624011	-0.0599988	-0.0599973	-0.06	-0.0589934	-0.0575826	-0.0896657	-0.0451974	-0.0463466
22671	4.5342	-0.0599039	-0.0623965	-0.0599988	-0.0599973	-0.06	-0.0589954	-0.0576187	-0.0895854	-0.0451989	-0.0463439
22672	4.5344	-0.0599079	-0.0623918	-0.0599988	-0.0599973	-0.06	-0.0589974	-0.0576554	-0.0895042	-0.0452005	-0.0463411
22673	4.5346	-0.0599119	-0.0623871	-0.0599988	-0.0599973	-0.06	-0.0589992	-0.0576929	-0.089422	-0.0452021	-0.0463383
22674	4.5348	-0.0599161	-0.0623823	-0.0599988	-0.0599973	-0.06	-0.059001	-0.057731	-0.0893389	-0.0452038	-0.0463354
22675	4.535	-0.0599203	-0.0623775	-0.0599988	-0.0599973	-0.06	-0.0590032	-0.0577698	-0.0892548	-0.0452055	-0.0463325
22676	4.5352	-0.0599245	-0.0623726	-0.0599988	-0.0599973	-0.06	-0.0590054	-0.0578093	-0.0891697	-0.0452073	-0.0463295
22677	4.5354	-0.0599289	-0.0623677	-0.0599988	-0.0599973	-0.06	-0.0590074	-0.0578495	-0.0890835	-0.045209	-0.0463264
22678	4.5356	-0.0599333	-0.0623626	-0.0599988	-0.0599973	-0.06	-0.0590094	-0.0578904	-0.0889964	-0.0452109	-0.0463233
22679	4.5358	-0.0599378	-0.0623576	-0.0599988	-0.0599973	-0.06	-0.0590113	-0.057932	-0.0889081	-0.0452127	-0.0463202
22680	4.536	-0.0599424	-0.0623524	-0.0599988	-0.0599973	-0.06	-0.0590136	-0.0579743	-0.0888188	-0.0452147	-0.046317
22681	4.5362	-0.059947	-0.0623472	-0.0599988	-0.0599973	-0.06	-0.0590159	-0.0580173	-0.0887285	-0.0452166	-0.0463137
22682	4.5364	-0.0599517	-0.0623419	-0.0599988	-0.0599973	-0.06	-0.059018	-0.058061	-0.088637	-0.0452186	-0.0463104
22683	4.5366	-0.0599565	-0.0623366	-0.0599988	-0.0599973	-0.06	-0.0590201	-0.0581055	-0.0885445	-0.0452207	-0.046307
22684	4.5368	-0.0599614	-0.0623311	-0.0599988	-0.0599973	-0.06	-0.0590221	-0.0581507	-0.0884508	-0.0452228	-0.0463035
22685	4.537	-0.0599663	-0.0623256	-0.0599988	-0.0599973	-0.06	-0.0590246	-0.0581966	-0.0883559	-0.0452249	-0.0463
22686	4.5372	-0.0599714	-0.0623201	-0.0599988	-0.0599973	-0.06	-0.059027	-0.0582432	-0.0882599	-0.0452271	-0.0462964
22687	4.5374	-0.0599764	-0.0623144	-0.0599988	-0.0599974	-0.06	-0.0590293	-0.0582906	-0.0881628	-0.0452293	-0.0462928
22688	4.5376	-0.0599816	-0.0623087	-0.0599988	-0.0599974	-0.06	-0.0590316	-0.0583388	-0.0880644	-0.0452316	-0.0462891
22689	4.5378	-0.0599869	-0.0623029	-0.0599988	-0.0599974	-0.06	-0.0590337	-0.0583877	-0.0879649	-0.0452339	-0.0462854
22690	4.538	-0.0599922	-0.062297	-0.0599988	-0.0599974	-0.06	-0.0590364	-0.0584374	-0.0878641	-0.0452363	-0.0462816
22691	4.5382	-0.0599976	-0.0622911	-0.0599988	-0.0599974	-0.06	-0.0590389	-0.0584878	-0.0877621	-0.0452387	-0.0462777
22692	4.5384	-0.0600031	-0.0622851	-0.0599988	-0.0599974	-0.06	-0.0590414	-0.0585391	-0.0876588	-0.0452412	-0.0462737
22693	4.5386	-0.0600086	-0.062279	-0.0599988	-0.0599974	-0.06	-0.0590437	-0.0585911	-0.0875544	-0.0452437	-0.0462697
22694	4.5388	-0.0600143	-0.0622728	-0.0599988	-0.0599974	-0.06	-0.059046	-0.0586439	-0.0874491	-0.0452463	-0.0462657
22695	4.539	-0.06002	-0.0622667	-0.0599988	-0.0599974	-0.06	-0.0590488	-0.0586975	-0.0873426	-0.045249	-0.0462615
22696	4.5392	-0.0600258	-0.0622605	-0.0599988	-0.0599974	-0.06	-0.0590515	-0.0587519	-0.0872352	-0.0452516	-0.0462573
22697	4.5394	-0.0600316	-0.0622542	-0.0599988	-0.0599974	-0.06	-0.0590541	-0.0588072	-0.0871266	-0.0452544	-0.0462531
22698	4.5396	-0.0600376	-0.0622479	-0.0599988	-0.0599974	-0.06	-0.0590566	-0.0588632	-0.087017	-0.0452571	-0.0462487
22699	4.5398	-0.0600436	-0.0622415	-0.0599988	-0.0599974	-0.06	-0.059059	-0.0589201	-0.0869062	-0.04526	-0.0462444
22700	4.54	-0.0600498	-0.0622351	-0.0599988	-0.0599974	-0.06	-0.059062	-0.0589778	-0.0867943	-0.0452629	-0.0462399
22701	4.5402	-0.0600559	-0.0622286	-0.0599988	-0.0599974	-0.06	-0.0590649	-0.0590364	-0.0866813	-0.0452658	-0.0462354
22702	4.5404	-0.0600622	-0.062222	-0.0599988	-0.0599974	-0.06	-0.0590677	-0.0590959	-0.0865671	-0.0452688	-0.0462308
22703	4.5406	-0.0600686	-0.0622154	-0.0599988	-0.0599974	-0.06	-0.0590703	-0.0591562	-0.0864517	-0.0452719	-0.0462261
22704	4.5408	-0.060075	-0.0622087	-0.0599988	-0.0599974	-0.06	-0.0590729	-0.0592174	-0.0863351	-0.045275	-0.0462214
22705	4.541	-0.0600816	-0.062202	-0.0599988	-0.0599974	-0.06	-0.059076	-0.0592795	-0.0862173	-0.0452782	-0.0462166
22706	4.5412	-0.0600882	-0.0621952	-0.0599988	-0.0599974	-0.06	-0.0590791	-0.0593424	-0.0860983	-0.0452814	-0.0462117
22707	4.5414	-0.0600949	-0.0621883	-0.0599988	-0.0599974	-0.06	-0.059082	-0.0594063	-0.085978	-0.0452847	-0.0462068
22708	4.5416	-0.0601017	-0.0621814	-0.0599988	-0.0599974	-0.06	-0.0590848	-0.0594712	-0.0858565	-0.045288	-0.0462017
22709	4.5418	-0.0601085	-0.0621743	-0.0599988	-0.0599974	-0.06	-0.0590875	-0.0595369	-0.0857337	-0.0452914	-0.0461967
22710	4.542	-0.0601155	-0.0621672	-0.0599988	-0.0599974	-0.06	-0.0590908	-0.0596036	-0.0856097	-0.0452949	-0.0461915
22711	4.5422	-0.0601225	-0.0621601	-0.0599988	-0.0599974	-0.06	-0.059094	-0.0596712	-0.0854844	-0.0452984	-0.0461863
22712	4.5424	-0.0601297	-0.0621528	-0.0599988	-0.0599974	-0.06	-0.059097	-0.0597398	-0.0853577	-0.045302	-0.046181
22713	4.5426	-0.0601369	-0.0621455	-0.0599988	-0.0599974	-0.06	-0.0591	-0.0598094	-0.0852298	-0.0453056	-0.0461756
22714	4.5428	-0.0601442	-0.062138	-0.0599988	-0.0599974	-0.06	-0.0591028	-0.05988	-0.0851005	-0.0453093	-0.0461702
22715	4.543	-0.0601516	-0.0621305	-0.0599988	-0.0599974	-0.06	-0.0591063	-0.0599516	-0.0849699	-0.0453131	-0.0461647
22716	4.5432	-0.0601591	-0.062123	-0.0599988	-0.0599974	-0.06	-0.0591096	-0.0600242	-0.084838	-0.0453169	-0.0461591
22717	4.5434	-0.0601667	-0.0621153	-0.0599988	-0.0599974	-0.06	-0.0591128	-0.0600978	-0.0847047	-0.0453208	-0.0461534
22718	4.5436	-0.0601743	-0.0621075	-0.0599988	-0.0599974	-0.06	-0.0591159	-0.0601725	-0.0845701	-0.0453248	-0.0461477
22719	4.5438	-0.0601821	-0.0620997	-0.0599988	-0.0599974	-0.06	-0.0591188	-0.0602482	-0.0844341	-0.0453288	-0.0461419
22720	4.544	-0.06019	-0.0620917	-0.0599988	-0.0599974	-0.06	-0.0591224	-0.060325	-0.0842967	-0.0453329	-0.046136
22721	4.5442	-0.0601979	-0.0620837	-0.0599988	-0.0599974	-0.06	-0.0591259	-0.0604028	-0.0841579	-0.045337	-0.04613
22722	4.5444	-0.060206	-0.0620755	-0.0599988	-0.0599974	-0.06	-0.0591292	-0.0604818	-0.0840177	-0.0453412	-0.046124
22723	4.5446	-0.0602141	-0.0620673	-0.0599988	-0.0599974	-0.06	-0.0591324	-0.0605619	-0.0838762	-0.0453455	-0.0461178
22724	4.5448	-0.0602223	-0.062059	-0.0599988	-0.0599974	-0.06	-0.0591355	-0.0606431	-0.0837332	-0.0453499	-0.0461116
22725	4.545	-0.0602307	-0.0620506	-0.0599988	-0.0599974	-0.06	-0.0591392	-0.0607254	-0.0835889	-0.0453543	-0.0461054
22726	4.5452	-0.0602391	-0.062042	-0.0599988	-0.0599974	-0.06	-0.0591428	-0.060809	-0.0834431	-0.0453588	-0.046099
22727	4.5454	-0.0602477	-0.0620334	-0.0599988	-0.0599974	-0.06	-0.0591462	-0.0608936	-0.0832959	-0.0453633	-0.0460926
22728	4.5456	-0.0602563	-0.0620247	-0.0599988	-0.0599974	-0.06	-0.0591495	-0.0609795	-0.0831473	-0.045368	-0.0460861
22729	4.5458	-0.0602651	-0.0620158	-0.0599988	-0.0599974	-0.06	-0.0591527	-0.0610666	-0.0829972	-0.0453727	-0.0460795
22730	4.546	-0.0602739	-0.0620069	-0.0599988	-0.0599974	-0.06	-0.0591565	-0.0611549	-0.0828457	-0.0453774	-0.0460728
22731	4.5462	-0.0602828	-0.0619979	-0.0599988	-0.0599974	-0.06	-0.0591602	-0.0612444	-0.0826928	-0.0453823	-0.046066
22732	4.5464	-0.0602919	-0.0619887	-0.0599988	-0.0599974	-0.06	-0.0591637	-0.0613352	-0.0825384	-0.0453872	-0.0460592
22733	4.5466	-0.060301	-0.0619795	-0.0599988	-0.0599974	-0.06	-0.0591671	-0.0614271	-0.0823825	-0.0453922	-0.0460523
22734	4.5468	-0.0603103	-0.0619701	-0.0599988	-0.0599974	-0.06	-0.0591704	-0.0615203	-0.0822253	-0.0453973	-0.0460453
22735	4.547	-0.0603196	-0.0619606	-0.0599988	-0.0599974	-0.06	-0.0591743	-0.0616146	-0.0820665	-0.0454024	-0.0460382
22736	4.5472	-0.0603291	-0.061951	-0.0599988	-0.0599974	-0.06	-0.059178	-0.0617101	-0.0819063	-0.0454076	-0.046031
22737	4.5474	-0.0603386	-0.0619413	-0.0599988	-0.0599974	-0.06	-0.0591816	-0.0618067	-0.0817447	-0.0454129	-0.0460238
22738	4.5476	-0.0603482	-0.0619315	-0.0599988	-0.0599974	-0.06	-0.0591851	-0.0619046	-0.0815815	-0.0454183	-0.0460164
22739	4.5478	-0.0603579	-0.0619215	-0.0599988	-0.0599974	-0.06	-0.0591884	-0.0620036	-0.081417	-0.0454237	-0.046009
22740	4.548	-0.0603678	-0.0619115	-0.0599988	-0.0599974	-0.06	-0.0591924	-0.0621037	-0.0812509	-0.0454293	-0.0460015
22741	4.5482	-0.0603777	-0.0619013	-0.0599988	-0.0599974	-0.06	-0.0591962	-0.0622051	-0.0810834	-0.0454349	-0.0459939
22742	4.5484	-0.0603877	-0.061891	-0.0599988	-0.0599974	-0.06	-0.0591999	-0.0623076	-0.0809145	-0.0454406	-0.0459862
22743	4.5486	-0.0603977	-0.0618806	-0.0599988	-0.0599974	-0.06	-0.0592034	-0.0624114	-0.0807441	-0.0454463	-0.0459785
22744	4.5488	-0.0604079	-0.06187	-0.0599988	-0.0599974	-0.06	-0.0592068	-0.0625163	-0.0805723	-0.0454522	-0.0459706
22745	4.549	-0.0604182	-0.0618594	-0.0599988	-0.0599974	-0.06	-0.0592108	-0.0626225	-0.0803991	-0.0454581	-0.0459627
22746	4.5492	-0.0604286	-0.0618486	-0.0599988	-0.0599974	-0.06	-0.0592147	-0.0627299	-0.0802244	-0.0454641	-0.0459547
22747	4.5494	-0.060439	-0.0618377	-0.0599988	-0.0599974	-0.06	-0.0592184	-0.0628385	-0.0800484	-0.0454702	-0.0459465
22748	4.5496	-0.0604496	-0.0618266	-0.0599988	-0.0599974	-0.06	-0.059222	-0.0629484	-0.0798709	-0.0454764	-0.0459383
22749	4.5498	-0.0604602	-0.0618155	-0.0599988	-0.0599974	-0.06	-0.0592254	-0.0630596	-0.0796921	-0.0454826	-0.0459301
22750	4.55	-0.0604709	-0.0618042	-0.0599988	-0.0599974	-0.06	-0.0592294	-0.0631721	-0.0795118	-0.045489	-0.0459217
22751	4.5502	-0.0604818	-0.0617928	-0.0599988	-0.0599974	-0.06	-0.0592333	-0.0632859	-0.0793303	-0.0454954	-0.0459132
22752	4.5504	-0.0604927	-0.0617813	-0.0599988	-0.0599974	-0.06	-0.059237	-0.0634011	-0.0791473	-0.0455019	-0.0459047
22753	4.5506	-0.0605037	-0.0617696	-0.0599988	-0.0599974	-0.06	-0.0592406	-0.0635176	-0.0789631	-0.0455085	-0.045896
22754	4.5508	-0.0605149	-0.0617578	-0.0599988	-0.0599974	-0.06	-0.059244	-0.0636355	-0.0787775	-0.0455152	-0.0458873
22755	4.551	-0.0605261	-0.0617459	-0.0599988	-0.0599974	-0.06	-0.059248	-0.0637548	-0.0785907	-0.0455219	-0.0458785
22756	4.5512	-0.0605374	-0.0617339	-0.0599988	-0.0599974	-0.06	-0.0592519	-0.0638755	-0.0784026	-0.0455288	-0.0458696
22757	4.5514	-0.0605488	-0.0617217	-0.0599988	-0.0599974	-0.06	-0.0592556	-0.0639977	-0.0782132	-0.0455357	-0.0458606
22758	4.5516	-0.0605604	-0.0617094	-0.0599988	-0.0599974	-0.06	-0.0592592	-0.0641214	-0.0780226	-0.0455428	-0.0458516
22759	4.5518	-0.060572	-0.061697	-0.0599988	-0.0599974	-0.06	-0.0592626	-0.0642465	-0.0778307	-0.0455499	-0.0458424
22760	4.552	-0.0605837	-0.0616845	-0.0599988	-0.0599974	-0.06	-0.0592666	-0.0643732	-0.0776377	-0.0455571	-0.0458331
22761	4.5522	-0.0605956	-0.0616718	-0.0599988	-0.0599974	-0.06	-0.0592705	-0.0645014	-0.0774435	-0.0455644	-0.0458238
22762	4.5524	-0.0606075	-0.061659	-0.0599988	-0.0599974	-0.06	-0.0592742	-0.0646312	-0.0772481	-0.0455718	-0.0458144
22763	4.5526	-0.0606196	-0.0616461	-0.0599988	-0.0599974	-0.06	-0.0592778	-0.0647627	-0.0770516	-0.0455793	-0.0458049
22764	4.5528	-0.0606317	-0.0616331	-0.0599988	-0.0599974	-0.06	-0.0592812	-0.0648957	-0.076854	-0.0455869	-0.0457953
22765	4.553	-0.060644	-0.0616199	-0.0599988	-0.0599975	-0.06	-0.0592852	-0.0650304	-0.0766552	-0.0455945	-0.0457856
22766	4.5532	-0.0606564	-0.0616066	-0.0599988	-0.0599975	-0.06	-0.059289	-0.0651667	-0.0764554	-0.0456023	-0.0457758
22767	4.5534	-0.0606689	-0.0615931	-0.0599988	-0.0599975	-0.06	-0.0592926	-0.0653048	-0.0762546	-0.0456102	-0.0457659
22768	4.5536	-0.0606815	-0.0615796	-0.0599988	-0.0599975	-0.06	-0.0592962	-0.0654447	-0.0760527	-0.0456181	-0.045756
22769	4.5538	-0.0606942	-0.0615659	-0.0599988	-0.0599975	-0.06	-0.0592996	-0.0655862	-0.0758497	-0.0456262	-0.0457459
22770	4.554	-0.060707	-0.0615521	-0.0599988	-0.0599975	-0.06	-0.0593035	-0.0657296	-0.0756458	-0.0456343	-0.0457358
22771	4.5542	-0.06072	-0.0615381	-0.0599988	-0.0599975	-0.06	-0.0593072	-0.0658748	-0.0754409	-0.0456426	-0.0457256
22772	4.5544	-0.0607331	-0.0615241	-0.0599988	-0.0599975	-0.06	-0.0593108	-0.0660218	-0.0752351	-0.045651	-0.0457153
22773	4.5546	-0.0607462	-0.0615099	-0.0599988	-0.0599975	-0.06	-0.0593143	-0.0661708	-0.0750283	-0.0456594	-0.0457049
22774	4.5548	-0.0607595	-0.0614955	-0.0599988	-0.0599975	-0.06	-0.0593176	-0.0663216	-0.0748205	-0.045668	-0.0456945
22775	4.555	-0.060773	-0.0614811	-0.0599988	-0.0599975	-0.06	-0.0593214	-0.0664744	-0.0746119	-0.0456766	-0.0456839
22776	4.5552	-0.0607865	-0.0614665	-0.0599988	-0.0599975	-0.06	-0.0593251	-0.0666291	-0.0744024	-0.0456854	-0.0456733
22777	4.5554	-0.0608002	-0.0614518	-0.0599988	-0.0599975	-0.06	-0.0593286	-0.0667858	-0.0741921	-0.0456943	-0.0456625
22778	4.5556	-0.060814	-0.0614369	-0.0599988	-0.0599975	-0.06	-0.0593319	-0.0669446	-0.0739809	-0.0457032	-0.0456517
22779	4.5558	-0.0608279	-0.0614219	-0.0599988	-0.0599975	-0.06	-0.0593352	-0.0671054	-0.0737688	-0.0457123	-0.0456408
22780	4.556	-0.060842	-0.0614068	-0.0599988	-0.0599975	-0.06	-0.0593388	-0.0672683	-0.073556	-0.0457215	-0.0456299
22781	4.5562	-0.0608562	-0.0613916	-0.0599988	-0.0599975	-0.06	-0.0593423	-0.0674333	-0.0733423	-0.0457308	-0.0456188
22782	4.5564	-0.0608705	-0.0613762	-0.0599988	-0.0599975	-0.06	-0.0593457	-0.0676005	-0.0731279	-0.0457402	-0.0456077
22783	4.5566	-0.0608849	-0.0613607	-0.0599988	-0.0599975	-0.06	-0.0593489	-0.0677698	-0.0729127	-0.0457497	-0.0455964
22784	4.5568	-0.0608995	-0.0613451	-0.0599988	-0.0599975	-0.06	-0.059352	-0.0679414	-0.0726968	-0.0457593	-0.0455851
22785	4.557	-0.0609142	-0.0613293	-0.0599988	-0.0599975	-0.06	-0.0593554	-0.0681152	-0.0724801	-0.045769	-0.0455737
22786	4.5572	-0.060929	-0.0613135	-0.0599988	-0.0599975	-0.06	-0.0593587	-0.0682912	-0.0722627	-0.0457789	-0.0455623
22787	4.5574	-0.0609439	-0.0612974	-0.0599988	-0.0599975	-0.06	-0.0593619	-0.0684696	-0.0720446	-0.0457888	-0.0455507
22788	4.5576	-0.060959	-0.0612813	-0.0599988	-0.0599975	-0.06	-0.059365	-0.0686503	-0.0718259	-0.0457989	-0.0455391
22789	4.5578	-0.0609743	-0.061265	-0.0599988	-0.0599975	-0.06	-0.0593679	-0.0688334	-0.0716064	-0.0458091	-0.0455274
22790	4.558	-0.0609896	-0.0612485	-0.0599988	-0.0599975	-0.06	-0.0593711	-0.0690188	-0.0713863	-0.0458194	-0.0455156
22791	4.5582	-0.0610051	-0.061232	-0.0599988	-0.0599975	-0.06	-0.0593741	-0.0692068	-0.0711655	-0.0458298	-0.0455037
22792	4.5584	-0.0610208	-0.0612153	-0.0599988	-0.0599975	-0.06	-0.0593771	-0.0693972	-0.0709441	-0.0458403	-0.0454917
22793	4.5586	-0.0610365	-0.0611984	-0.0599988	-0.0599975	-0.06	-0.0593799	-0.06959	-0.0707221	-0.045851	-0.0454797
22794	4.5588	-0.0610525	-0.0611815	-0.0599988	-0.0599975	-0.06	-0.0593826	-0.0697855	-0.0704994	-0.0458618	-0.0454676
22795	4.559	-0.0610685	-0.0611644	-0.0599988	-0.0599975	-0.06	-0.0593855	-0.0699835	-0.0702761	-0.0458727	-0.0454554
22796	4.5592	-0.0610847	-0.0611471	-0.0599988	-0.0599975	-0.06	-0.0593883	-0.0701841	-0.0700523	-0.0458837	-0.0454431
22797	4.5594	-0.061101	-0.0611297	-0.0599988	-0.0599975	-0.06	-0.0593909	-0.0703874	-0.0698278	-0.0458948	-0.0454308
22798	4.5596	-0.0611175	-0.0611122	-0.0599988	-0.0599975	-0.06	-0.0593935	-0.0705933	-0.0696028	-0.0459061	-0.0454183
22799	4.5598	-0.0611341	-0.0610945	-0.0599988	-0.0599975	-0.06	-0.059396	-0.070802	-0.0693772	-0.0459175	-0.0454058
22800	4.56	-0.0611509	-0.0610767	-0.0599988	-0.0599975	-0.06	-0.0593985	-0.0710134	-0.0691511	-0.045929	-0.0453932
22801	4.5602	-0.0611678	-0.0610587	-0.0599988	-0.0599975	-0.06	-0.0594009	-0.0712276	-0.0689244	-0.0459407	-0.0453806
22802	4.5604	-0.0611848	-0.0610406	-0.0599988	-0.0599975	-0.06	-0.0594033	-0.0714447	-0.0686971	-0.0459525	-0.0453678
22803	4.5606	-0.061202	-0.0610224	-0.0599988	-0.0599975	-0.06	-0.0594056	-0.0716646	-0.0684694	-0.0459644	-0.045355
22804	4.5608	-0.0612193	-0.0610039	-0.0599988	-0.0599975	-0.06	-0.0594077	-0.0718875	-0.0682411	-0.0459764	-0.0453421
22805	4.561	-0.0612368	-0.0609854	-0.0599988	-0.0599975	-0.06	-0.0594099	-0.0721133	-0.0680123	-0.0459886	-0.0453291
22806	4.5612	-0.0612544	-0.0609667	-0.0599988	-0.0599975	-0.06	-0.059412	-0.0723421	-0.067783	-0.0460009	-0.0453161
22807	4.5614	-0.0612722	-0.0609478	-0.0599988	-0.0599975	-0.06	-0.0594139	-0.072574	-0.0675532	-0.0460134	-0.0453029
22808	4.5616	-0.0612901	-0.0609288	-0.0599988	-0.0599975	-0.06	-0.0594159	-0.0728089	-0.0673229	-0.046026	-0.0452897
22809	4.5618	-0.0613082	-0.0609097	-0.0599988	-0.0599975	-0.06	-0.0594177	-0.073047	-0.0670921	-0.0460387	-0.0452764
22810	4.562	-0.0613264	-0.0608904	-0.0599988	-0.0599975	-0.06	-0.0594194	-0.0732883	-0.0668608	-0.0460516	-0.0452631
22811	4.5622	-0.0613448	-0.0608709	-0.0599988	-0.0599975	-0.06	-0.0594211	-0.0735327	-0.0666291	-0.0460646	-0.0452496
22812	4.5624	-0.0613633	-0.0608513	-0.0599988	-0.0599975	-0.06	-0.0594227	-0.0737805	-0.0663969	-0.0460778	-0.0452361
22813	4.5626	-0.061382	-0.0608315	-0.0599988	-0.0599975	-0.06	-0.0594243	-0.0740315	-0.0661642	-0.0460911	-0.0452225
22814	4.5628	-0.0614008	-0.0608115	-0.0599988	-0.0599975	-0.06	-0.0594258	-0.074286	-0.0659311	-0.0461045	-0.0452089
22815	4.563	-0.0614197	-0.0607914	-0.0599988	-0.0599975	-0.06	-0.0594271	-0.0745438	-0.0656975	-0.0461182	-0.0451951
22816	4.5632	-0.0614389	-0.0607712	-0.0599988	-0.0599975	-0.06	-0.0594283	-0.0748051	-0.0654635	-0.0461319	-0.0451813
22817	4.5634	-0.0614581	-0.0607507	-0.0599988	-0.0599975	-0.06	-0.0594295	-0.07507	-0.065229	-0.0461458	-0.0451674
22818	4.5636	-0.0614775	-0.0607301	-0.0599988	-0.0599975	-0.06	-0.0594307	-0.0753384	-0.0649941	-0.0461599	-0.0451534
