TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx
400	0.08	-0.0596842	-0.0585946	-0.0598731	-0.0589142
401	0.0802	-0.0596889	-0.0585875	-0.0598763	-0.0589088
402	0.0804	-0.0596936	-0.0585805	-0.0598796	-0.0589034
403	0.0806	-0.0596983	-0.0585734	-0.0598828	-0.0588979
404	0.0808	-0.059703	-0.0585663	-0.0598861	-0.0588924
405	0.081	-0.0597077	-0.0585592	-0.0598894	-0.0588869
406	0.0812	-0.0597125	-0.0585521	-0.0598926	-0.0588814
407	0.0814	-0.0597172	-0.058545	-0.0598959	-0.0588759
408	0.0816	-0.059722	-0.0585378	-0.0598992	-0.0588704
409	0.0818	-0.0597268	-0.0585307	-0.0599025	-0.0588649
410	0.082	-0.0597316	-0.0585235	-0.0599058	-0.0588593
411	0.0822	-0.0597364	-0.0585164	-0.0599091	-0.0588537
412	0.0824	-0.0597412	-0.0585092	-0.0599124	-0.0588482
413	0.0826	-0.059746	-0.058502	-0.0599157	-0.0588426
414	0.0828	-0.0597508	-0.0584948	-0.059919	-0.058837
415	0.083	-0.0597557	-0.0584876	-0.0599223	-0.0588314
416	0.0832	-0.0597605	-0.0584804	-0.0599256	-0.0588257
417	0.0834	-0.0597654	-0.0584731	-0.059929	-0.0588201
418	0.0836	-0.0597703	-0.0584659	-0.0599323	-0.0588144
419	0.0838	-0.0597751	-0.0584586	-0.0599356	-0.0588088
420	0.084	-0.05978	-0.0584514	-0.059939	-0.0588031
421	0.0842	-0.059785	-0.0584441	-0.0599423	-0.0587974
422	0.0844	-0.0597899	-0.0584368	-0.0599457	-0.0587917
423	0.0846	-0.0597948	-0.0584295	-0.0599491	-0.058786
424	0.0848	-0.0597997	-0.0584222	-0.0599524	-0.0587802
425	0.085	-0.0598047	-0.0584149	-0.0599558	-0.0587745
426	0.0852	-0.0598097	-0.0584075	-0.0599592	-0.0587687
427	0.0854	-0.0598146	-0.0584002	-0.0599626	-0.0587629
428	0.0856	-0.0598196	-0.0583928	-0.059966	-0.0587571
429	0.0858	-0.0598246	-0.0583855	-0.0599694	-0.0587513
430	0.086	-0.0598296	-0.0583781	-0.0599728	-0.0587455
431	0.0862	-0.0598346	-0.0583707	-0.0599762	-0.0587397
432	0.0864	-0.0598397	-0.0583633	-0.0599796	-0.0587338
433	0.0866	-0.0598447	-0.0583559	-0.059983	-0.058728
434	0.0868	-0.0598498	-0.0583484	-0.0599864	-0.0587221
435	0.087	-0.0598548	-0.058341	-0.0599899	-0.0587162
436	0.0872	-0.0598599	-0.0583335	-0.0599933	-0.0587103
437	0.0874	-0.059865	-0.0583261	-0.0599968	-0.0587044
438	0.0876	-0.0598701	-0.0583186	-0.0600002	-0.0586985
439	0.0878	-0.0598752	-0.0583111	-0.0600037	-0.0586925
440	0.088	-0.0598801	-0.0583036	-0.0600071	-0.0586866
441	0.0882	-0.0598848	-0.0582961	-0.0600106	-0.0586806
442	0.0884	-0.0598893	-0.0582886	-0.0600141	-0.0586746
443	0.0886	-0.0598936	-0.0582811	-0.0600175	-0.0586687
444	0.0888	-0.0598978	-0.0582735	-0.060021	-0.0586627
445	0.089	-0.0599018	-0.058266	-0.0600245	-0.0586568
446	0.0892	-0.0599057	-0.0582584	-0.060028	-0.0586509
447	0.0894	-0.0599094	-0.0582509	-0.0600315	-0.058645
448	0.0896	-0.0599129	-0.0582433	-0.060035	-0.0586392
449	0.0898	-0.0599163	-0.0582358	-0.0600385	-0.0586333
450	0.09	-0.0599196	-0.0582282	-0.060042	-0.0586276
451	0.0902	-0.0599228	-0.0582206	-0.0600455	-0.0586218
452	0.0904	-0.0599258	-0.0582131	-0.060049	-0.0586162
453	0.0906	-0.0599287	-0.0582056	-0.0600526	-0.0586105
454	0.0908	-0.0599315	-0.058198	-0.0600561	-0.0586049
455	0.091	-0.0599342	-0.0581905	-0.0600596	-0.0585994
456	0.0912	-0.0599368	-0.058183	-0.0600632	-0.0585939
457	0.0914	-0.0599392	-0.0581755	-0.0600667	-0.0585885
458	0.0916	-0.0599416	-0.0581681	-0.0600702	-0.0585831
459	0.0918	-0.0599439	-0.0581607	-0.0600738	-0.0585778
460	0.092	-0.0599461	-0.0581533	-0.0600773	-0.0585726
461	0.0922	-0.0599482	-0.0581459	-0.0600809	-0.0585674
462	0.0924	-0.0599503	-0.0581385	-0.0600844	-0.0585623
463	0.0926	-0.0599522	-0.0581312	-0.0600879	-0.0585573
464	0.0928	-0.0599541	-0.058124	-0.0600915	-0.0585523
465	0.093	-0.0599559	-0.0581167	-0.060095	-0.0585474
466	0.0932	-0.0599576	-0.0581096	-0.0600985	-0.0585425
467	0.0934	-0.0599593	-0.0581024	-0.060102	-0.0585377
468	0.0936	-0.0599609	-0.0580953	-0.0601056	-0.058533
469	0.0938	-0.0599624	-0.0580883	-0.0601091	-0.0585284
470	0.094	-0.0599639	-0.0580813	-0.0601126	-0.0585238
471	0.0942	-0.0599653	-0.0580743	-0.060116	-0.0585193
472	0.0944	-0.0599667	-0.0580674	-0.0601195	-0.0585149
473	0.0946	-0.059968	-0.0580606	-0.060123	-0.0585105
474	0.0948	-0.0599692	-0.0580538	-0.0601264	-0.0585062
475	0.095	-0.0599704	-0.058047	-0.0601299	-0.0585019
476	0.0952	-0.0599716	-0.0580404	-0.0601333	-0.0584978
477	0.0954	-0.0599727	-0.0580338	-0.0601367	-0.0584937
478	0.0956	-0.0599738	-0.0580272	-0.0601401	-0.0584896
479	0.0958	-0.0599748	-0.0580207	-0.0601435	-0.0584856
480	0.096	-0.0599758	-0.0580143	-0.0601468	-0.0584817
481	0.0962	-0.0599767	-0.058008	-0.0601502	-0.0584779
482	0.0964	-0.0599776	-0.0580017	-0.0601535	-0.0584741
483	0.0966	-0.0599785	-0.0579954	-0.0601568	-0.0584704
484	0.0968	-0.0599794	-0.0579893	-0.06016	-0.0584667
485	0.097	-0.0599802	-0.0579832	-0.0601633	-0.0584631
486	0.0972	-0.059981	-0.0579772	-0.0601665	-0.0584596
487	0.0974	-0.0599817	-0.0579712	-0.0601697	-0.0584561
488	0.0976	-0.0599824	-0.0579653	-0.0601728	-0.0584527
489	0.0978	-0.0599831	-0.0579595	-0.060176	-0.0584494
490	0.098	-0.0599838	-0.0579538	-0.0601791	-0.0584461
491	0.0982	-0.0599844	-0.0579481	-0.0601822	-0.0584428
492	0.0984	-0.059985	-0.0579425	-0.0601852	-0.0584396
493	0.0986	-0.0599856	-0.057937	-0.0601882	-0.0584365
494	0.0988	-0.0599862	-0.0579315	-0.0601912	-0.0584335
495	0.099	-0.0599867	-0.0579261	-0.0601942	-0.0584304
496	0.0992	-0.0599872	-0.0579208	-0.0601971	-0.0584275
497	0.0994	-0.0599877	-0.0579155	-0.0602	-0.0584246
498	0.0996	-0.0599882	-0.0579104	-0.0602028	-0.0584217
499	0.0998	-0.0599887	-0.0579053	-0.0602057	-0.0584189
500	0.1	-0.0599891	-0.0579002	-0.0602085	-0.0584161
501	0.1002	-0.0599895	-0.0578952	-0.0602112	-0.0584134
502	0.1004	-0.05999	-0.0578903	-0.0602139	-0.0584107
503	0.1006	-0.0599904	-0.0578855	-0.0602166	-0.0584081
504	0.1008	-0.0599907	-0.0578808	-0.0602192	-0.0584055
505	0.101	-0.0599911	-0.0578761	-0.0602218	-0.058403
506	0.1012	-0.0599914	-0.0578714	-0.0602244	-0.0584005
507	0.1014	-0.0599918	-0.0578669	-0.0602269	-0.0583981
508	0.1016	-0.0599921	-0.0578624	-0.0602294	-0.0583957
509	0.1018	-0.0599924	-0.057858	-0.0602318	-0.0583933
510	0.102	-0.0599927	-0.0578536	-0.0602343	-0.058391
511	0.1022	-0.059993	-0.0578493	-0.0602366	-0.0583887
512	0.1024	-0.0599933	-0.0578451	-0.060239	-0.0583865
513	0.1026	-0.0599935	-0.0578409	-0.0602412	-0.0583843
514	0.1028	-0.0599938	-0.0578368	-0.0602435	-0.0583821
515	0.103	-0.059994	-0.0578328	-0.0602457	-0.05838
516	0.1032	-0.0599943	-0.0578288	-0.0602479	-0.0583779
517	0.1034	-0.0599945	-0.0578249	-0.06025	-0.0583759
518	0.1036	-0.0599947	-0.057821	-0.0602521	-0.0583739
519	0.1038	-0.0599949	-0.0578172	-0.0602541	-0.0583719
520	0.104	-0.0599951	-0.0578135	-0.0602561	-0.0583699
521	0.1042	-0.0599953	-0.0578098	-0.0602581	-0.058368
522	0.1044	-0.0599955	-0.0578062	-0.06026	-0.0583661
523	0.1046	-0.0599957	-0.0578026	-0.0602619	-0.0583642
524	0.1048	-0.0599958	-0.0577991	-0.0602638	-0.0583624
525	0.105	-0.059996	-0.0577956	-0.0602656	-0.0583606
526	0.1052	-0.0599962	-0.0577922	-0.0602673	-0.0583588
527	0.1054	-0.0599963	-0.0577889	-0.0602691	-0.0583571
528	0.1056	-0.0599964	-0.0577856	-0.0602707	-0.0583554
529	0.1058	-0.0599966	-0.0577823	-0.0602724	-0.0583537
530	0.106	-0.0599967	-0.0577791	-0.060274	-0.058352
531	0.1062	-0.0599969	-0.057776	-0.0602756	-0.0583504
532	0.1064	-0.059997	-0.0577729	-0.0602771	-0.0583488
533	0.1066	-0.0599971	-0.0577698	-0.0602786	-0.0583472
534	0.1068	-0.0599972	-0.0577668	-0.06028	-0.0583456
535	0.107	-0.0599973	-0.0577639	-0.0602814	-0.0583441
536	0.1072	-0.0599974	-0.057761	-0.0602828	-0.0583425
537	0.1074	-0.0599975	-0.0577581	-0.0602842	-0.058341
538	0.1076	-0.0599976	-0.0577553	-0.0602855	-0.0583395
539	0.1078	-0.0599977	-0.0577525	-0.0602867	-0.0583381
540	0.108	-0.0599978	-0.0577498	-0.060288	-0.0583366
541	0.1082	-0.0599979	-0.0577471	-0.0602891	-0.0583352
542	0.1084	-0.059998	-0.0577445	-0.0602903	-0.0583338
543	0.1086	-0.0599981	-0.0577419	-0.0602914	-0.0583324
544	0.1088	-0.0599981	-0.0577393	-0.0602925	-0.0583311
545	0.109	-0.0599982	-0.0577368	-0.0602935	-0.0583297
546	0.1092	-0.0599983	-0.0577343	-0.0602946	-0.0583284
547	0.1094	-0.0599983	-0.0577318	-0.0602955	-0.0583271
548	0.1096	-0.0599984	-0.0577294	-0.0602965	-0.0583258
549	0.1098	-0.0599985	-0.057727	-0.0602974	-0.0583245
550	0.11	-0.0599985	-0.0577247	-0.0602983	-0.0583232
551	0.1102	-0.0599986	-0.0577224	-0.0602991	-0.058322
552	0.1104	-0.0599986	-0.0577201	-0.0602999	-0.0583207
553	0.1106	-0.0599987	-0.0577179	-0.0603007	-0.0583195
554	0.1108	-0.0599987	-0.0577157	-0.0603015	-0.0583183
555	0.111	-0.0599988	-0.0577135	-0.0603022	-0.0583171
556	0.1112	-0.0599988	-0.0577114	-0.0603029	-0.0583159
557	0.1114	-0.0599989	-0.0577092	-0.0603035	-0.0583148
558	0.1116	-0.0599989	-0.0577072	-0.0603042	-0.0583136
559	0.1118	-0.059999	-0.0577051	-0.0603048	-0.0583125
560	0.112	-0.059999	-0.0577031	-0.0603053	-0.0583113
561	0.1122	-0.0599991	-0.0577011	-0.0603059	-0.0583102
562	0.1124	-0.0599991	-0.0576991	-0.0603064	-0.0583091
563	0.1126	-0.0599991	-0.0576972	-0.0603069	-0.058308
564	0.1128	-0.0599992	-0.0576952	-0.0603073	-0.0583069
565	0.113	-0.0599992	-0.0576934	-0.0603078	-0.0583058
566	0.1132	-0.0599992	-0.0576915	-0.0603082	-0.0583048
567	0.1134	-0.0599993	-0.0576896	-0.0603086	-0.0583037
568	0.1136	-0.0599993	-0.0576878	-0.0603089	-0.0583027
569	0.1138	-0.0599993	-0.057686	-0.0603092	-0.0583016
570	0.114	-0.0599993	-0.0576843	-0.0603095	-0.0583006
571	0.1142	-0.0599994	-0.0576825	-0.0603098	-0.0582996
572	0.1144	-0.0599994	-0.0576808	-0.0603101	-0.0582985
573	0.1146	-0.0599994	-0.0576791	-0.0603103	-0.0582975
574	0.1148	-0.0599994	-0.0576774	-0.0603105	-0.0582965
575	0.115	-0.0599995	-0.0576757	-0.0603107	-0.0582955
576	0.1152	-0.0599995	-0.0576741	-0.0603109	-0.0582945
577	0.1154	-0.0599995	-0.0576725	-0.060311	-0.0582936
578	0.1156	-0.0599995	-0.0576709	-0.0603111	-0.0582926
579	0.1158	-0.0599995	-0.0576693	-0.0603112	-0.0582916
580	0.116	-0.0599996	-0.0576677	-0.0603113	-0.0582907
581	0.1162	-0.0599996	-0.0576662	-0.0603114	-0.0582897
582	0.1164	-0.0599996	-0.0576646	-0.0603114	-0.0582888
583	0.1166	-0.0599996	-0.0576631	-0.0603114	-0.0582878
584	0.1168	-0.0599996	-0.0576616	-0.0603114	-0.0582869
585	0.117	-0.0599996	-0.0576601	-0.0603114	-0.058286
586	0.1172	-0.0599997	-0.0576586	-0.0603114	-0.0582851
587	0.1174	-0.0599997	-0.0576572	-0.0603113	-0.0582842
588	0.1176	-0.0599997	-0.0576558	-0.0603113	-0.0582832
589	0.1178	-0.0599997	-0.0576543	-0.0603112	-0.0582823
590	0.118	-0.0599997	-0.0576529	-0.0603111	-0.0582814
591	0.1182	-0.0599997	-0.0576515	-0.060311	-0.0582805
592	0.1184	-0.0599997	-0.0576501	-0.0603108	-0.0582797
593	0.1186	-0.0599997	-0.0576488	-0.0603107	-0.0582788
594	0.1188	-0.0599997	-0.0576474	-0.0603105	-0.0582779
595	0.119	-0.0599998	-0.0576461	-0.0603103	-0.058277
596	0.1192	-0.0599998	-0.0576447	-0.0603101	-0.0582761
597	0.1194	-0.0599998	-0.0576434	-0.0603099	-0.0582753
598	0.1196	-0.0599998	-0.0576421	-0.0603097	-0.0582744
599	0.1198	-0.0599998	-0.0576408	-0.0603094	-0.0582736
600	0.12	-0.0599998	-0.0576395	-0.0603092	-0.0582727
601	0.1202	-0.0599998	-0.0576382	-0.0603089	-0.0582718
602	0.1204	-0.0599998	-0.057637	-0.0603086	-0.058271
603	0.1206	-0.0599998	-0.0576357	-0.0603083	-0.0582701
604	0.1208	-0.0599998	-0.0576345	-0.060308	-0.0582693
605	0.121	-0.0599998	-0.0576332	-0.0603077	-0.0582685
606	0.1212	-0.0599998	-0.057632	-0.0603074	-0.0582676
607	0.1214	-0.0599998	-0.0576308	-0.060307	-0.0582668
608	0.1216	-0.0599999	-0.0576296	-0.0603067	-0.058266
609	0.1218	-0.0599999	-0.0576284	-0.0603063	-0.0582652
610	0.122	-0.0599999	-0.0576272	-0.0603059	-0.0582643
611	0.1222	-0.0599999	-0.057626	-0.0603055	-0.0582635
612	0.1224	-0.0599999	-0.0576248	-0.0603051	-0.0582627
613	0.1226	-0.0599999	-0.0576237	-0.0603047	-0.0582619
614	0.1228	-0.0599999	-0.0576225	-0.0603043	-0.0582611
615	0.123	-0.0599999	-0.0576214	-0.0603039	-0.0582603
616	0.1232	-0.0599999	-0.0576202	-0.0603035	-0.0582595
617	0.1234	-0.0599999	-0.0576191	-0.060303	-0.0582587
618	0.1236	-0.0599999	-0.057618	-0.0603026	-0.0582579
619	0.1238	-0.0599999	-0.0576168	-0.0603021	-0.0582571
620	0.124	-0.0599999	-0.0576157	-0.0603016	-0.0582563
621	0.1242	-0.0599999	-0.0576146	-0.0603012	-0.0582555
622	0.1244	-0.0599999	-0.0576135	-0.0603007	-0.0582547
623	0.1246	-0.0599999	-0.0576124	-0.0603002	-0.0582539
624	0.1248	-0.0599999	-0.0576113	-0.0602997	-0.0582531
625	0.125	-0.0599999	-0.0576102	-0.0602992	-0.0582523
626	0.1252	-0.0599999	-0.0576092	-0.0602986	-0.0582515
627	0.1254	-0.0599999	-0.0576081	-0.0602981	-0.0582508
628	0.1256	-0.0599999	-0.057607	-0.0602976	-0.05825
629	0.1258	-0.0599999	-0.057606	-0.0602971	-0.0582492
630	0.126	-0.0599999	-0.0576049	-0.0602965	-0.0582484
631	0.1262	-0.0599999	-0.0576039	-0.060296	-0.0582477
632	0.1264	-0.0599999	-0.0576028	-0.0602954	-0.0582469
633	0.1266	-0.0599999	-0.0576018	-0.0602949	-0.0582461
634	0.1268	-0.06	-0.0576007	-0.0602943	-0.0582454
635	0.127	-0.06	-0.0575997	-0.0602937	-0.0582446
636	0.1272	-0.06	-0.0575987	-0.0602931	-0.0582438
637	0.1274	-0.06	-0.0575977	-0.0602926	-0.0582431
638	0.1276	-0.06	-0.0575966	-0.060292	-0.0582423
639	0.1278	-0.06	-0.0575956	-0.0602914	-0.0582415
640	0.128	-0.06	-0.0575946	-0.0602908	-0.0582408
641	0.1282	-0.06	-0.0575936	-0.0602902	-0.05824
642	0.1284	-0.06	-0.0575926	-0.0602896	-0.0582393
643	0.1286	-0.06	-0.0575916	-0.060289	-0.0582385
644	0.1288	-0.06	-0.0575906	-0.0602884	-0.0582378
645	0.129	-0.06	-0.0575896	-0.0602878	-0.058237
646	0.1292	-0.06	-0.0575886	-0.0602871	-0.0582363
647	0.1294	-0.06	-0.0575877	-0.0602865	-0.0582355
648	0.1296	-0.06	-0.0575867	-0.0602859	-0.0582348
649	0.1298	-0.06	-0.0575857	-0.0602852	-0.0582341
650	0.13	-0.06	-0.0575847	-0.0602846	-0.0582333
651	0.1302	-0.06	-0.0575838	-0.060284	-0.0582326
652	0.1304	-0.06	-0.0575828	-0.0602833	-0.0582318
653	0.1306	-0.06	-0.0575818	-0.0602827	-0.0582311
654	0.1308	-0.06	-0.0575809	-0.060282	-0.0582304
655	0.131	-0.06	-0.0575799	-0.0602814	-0.0582296
656	0.1312	-0.06	-0.057579	-0.0602807	-0.0582289
657	0.1314	-0.06	-0.057578	-0.0602801	-0.0582282
658	0.1316	-0.06	-0.0575771	-0.0602794	-0.0582275
659	0.1318	-0.06	-0.0575761	-0.0602788	-0.0582267
660	0.132	-0.06	-0.0575752	-0.0602781	-0.058226
661	0.1322	-0.06	-0.0575742	-0.0602774	-0.0582253
662	0.1324	-0.06	-0.0575733	-0.0602768	-0.0582246
663	0.1326	-0.06	-0.0575724	-0.0602761	-0.0582238
664	0.1328	-0.06	-0.0575714	-0.0602754	-0.0582231
665	0.133	-0.06	-0.0575705	-0.0602747	-0.0582224
666	0.1332	-0.06	-0.0575696	-0.0602741	-0.0582217
667	0.1334	-0.06	-0.0575687	-0.0602734	-0.058221
668	0.1336	-0.06	-0.0575677	-0.0602727	-0.0582203
669	0.1338	-0.06	-0.0575668	-0.060272	-0.0582195
670	0.134	-0.06	-0.0575659	-0.0602713	-0.0582188
671	0.1342	-0.06	-0.057565	-0.0602707	-0.0582181
672	0.1344	-0.06	-0.0575641	-0.06027	-0.0582174
673	0.1346	-0.06	-0.0575632	-0.0602693	-0.0582167
674	0.1348	-0.06	-0.0575623	-0.0602686	-0.058216
675	0.135	-0.06	-0.0575614	-0.0602679	-0.0582153
676	0.1352	-0.06	-0.0575605	-0.0602672	-0.0582146
677	0.1354	-0.06	-0.0575596	-0.0602665	-0.0582139
678	0.1356	-0.06	-0.0575587	-0.0602658	-0.0582132
679	0.1358	-0.06	-0.0575578	-0.0602651	-0.0582125
680	0.136	-0.06	-0.0575569	-0.0602644	-0.0582118
681	0.1362	-0.06	-0.057556	-0.0602637	-0.0582111
682	0.1364	-0.06	-0.0575551	-0.060263	-0.0582104
683	0.1366	-0.06	-0.0575542	-0.0602623	-0.0582097
684	0.1368	-0.06	-0.0575533	-0.0602616	-0.058209
685	0.137	-0.06	-0.0575524	-0.0602609	-0.0582083
686	0.1372	-0.06	-0.0575516	-0.0602602	-0.0582076
687	0.1374	-0.06	-0.0575507	-0.0602595	-0.0582069
688	0.1376	-0.06	-0.0575498	-0.0602588	-0.0582062
689	0.1378	-0.06	-0.0575489	-0.0602581	-0.0582055
690	0.138	-0.06	-0.0575481	-0.0602574	-0.0582048
691	0.1382	-0.06	-0.0575472	-0.0602567	-0.0582042
692	0.1384	-0.06	-0.0575463	-0.060256	-0.0582035
693	0.1386	-0.06	-0.0575455	-0.0602553	-0.0582028
694	0.1388	-0.06	-0.0575446	-0.0602546	-0.0582021
695	0.139	-0.06	-0.0575437	-0.0602539	-0.0582014
696	0.1392	-0.06	-0.0575429	-0.0602532	-0.0582007
697	0.1394	-0.06	-0.057542	-0.0602525	-0.0582001
698	0.1396	-0.06	-0.0575411	-0.0602518	-0.0581994
699	0.1398	-0.06	-0.0575403	-0.0602511	-0.0581987
700	0.14	-0.06	-0.0575394	-0.0602504	-0.058198
701	0.1402	-0.06	-0.0575386	-0.0602497	-0.0581974
702	0.1404	-0.06	-0.0575377	-0.060249	-0.0581967
703	0.1406	-0.06	-0.0575369	-0.0602483	-0.058196
704	0.1408	-0.06	-0.057536	-0.0602476	-0.0581953
705	0.141	-0.06	-0.0575352	-0.0602469	-0.0581947
706	0.1412	-0.06	-0.0575343	-0.0602462	-0.058194
707	0.1414	-0.06	-0.0575335	-0.0602454	-0.0581933
708	0.1416	-0.06	-0.0575327	-0.0602447	-0.0581927
709	0.1418	-0.06	-0.0575318	-0.060244	-0.058192
710	0.142	-0.06	-0.057531	-0.0602433	-0.0581914
711	0.1422	-0.06	-0.0575301	-0.0602426	-0.0581907
712	0.1424	-0.06	-0.0575293	-0.0602419	-0.05819
713	0.1426	-0.06	-0.0575285	-0.0602412	-0.0581894
714	0.1428	-0.06	-0.0575277	-0.0602405	-0.0581887
715	0.143	-0.06	-0.0575268	-0.0602398	-0.0581881
716	0.1432	-0.06	-0.057526	-0.0602391	-0.0581874
717	0.1434	-0.06	-0.0575252	-0.0602384	-0.0581867
718	0.1436	-0.06	-0.0575243	-0.0602377	-0.0581861
719	0.1438	-0.06	-0.0575235	-0.060237	-0.0581854
720	0.144	-0.06	-0.0575227	-0.0602363	-0.0581848
721	0.1442	-0.06	-0.0575219	-0.0602356	-0.0581841
722	0.1444	-0.06	-0.0575211	-0.0602349	-0.0581835
723	0.1446	-0.06	-0.0575202	-0.0602342	-0.0581828
724	0.1448	-0.06	-0.0575194	-0.0602335	-0.0581822
725	0.145	-0.06	-0.0575186	-0.0602328	-0.0581815
726	0.1452	-0.06	-0.0575178	-0.060232	-0.0581809
727	0.1454	-0.06	-0.057517	-0.0602313	-0.0581803
728	0.1456	-0.06	-0.0575162	-0.0602306	-0.0581796
729	0.1458	-0.06	-0.0575154	-0.0602299	-0.058179
730	0.146	-0.06	-0.0575146	-0.0602292	-0.0581783
731	0.1462	-0.06	-0.0575138	-0.0602285	-0.0581777
732	0.1464	-0.06	-0.057513	-0.0602278	-0.0581771
733	0.1466	-0.06	-0.0575122	-0.0602271	-0.0581764
734	0.1468	-0.06	-0.0575114	-0.0602264	-0.0581758
735	0.147	-0.06	-0.0575106	-0.0602257	-0.0581752
736	0.1472	-0.06	-0.0575098	-0.060225	-0.0581745
737	0.1474	-0.06	-0.057509	-0.0602243	-0.0581739
738	0.1476	-0.06	-0.0575082	-0.0602236	-0.0581733
739	0.1478	-0.06	-0.0575074	-0.0602229	-0.0581726
740	0.148	-0.06	-0.0575066	-0.0602222	-0.058172
741	0.1482	-0.06	-0.0575058	-0.0602215	-0.0581714
742	0.1484	-0.06	-0.057505	-0.0602208	-0.0581708
743	0.1486	-0.06	-0.0575043	-0.0602202	-0.0581701
744	0.1488	-0.06	-0.0575035	-0.0602195	-0.0581695
745	0.149	-0.06	-0.0575027	-0.0602188	-0.0581689
746	0.1492	-0.06	-0.0575019	-0.0602181	-0.0581683
747	0.1494	-0.06	-0.0575011	-0.0602174	-0.0581676
748	0.1496	-0.06	-0.0575004	-0.0602167	-0.058167
749	0.1498	-0.06	-0.0574996	-0.060216	-0.0581664
750	0.15	-0.06	-0.0574988	-0.0602153	-0.0581658
751	0.1502	-0.06	-0.057498	-0.0602146	-0.0581652
752	0.1504	-0.06	-0.0574973	-0.0602139	-0.0581646
753	0.1506	-0.06	-0.0574965	-0.0602132	-0.0581639
754	0.1508	-0.06	-0.0574957	-0.0602125	-0.0581633
755	0.151	-0.06	-0.057495	-0.0602118	-0.0581627
756	0.1512	-0.06	-0.0574942	-0.0602112	-0.0581621
757	0.1514	-0.06	-0.0574934	-0.0602105	-0.0581615
758	0.1516	-0.06	-0.0574927	-0.0602098	-0.0581609
759	0.1518	-0.06	-0.0574919	-0.0602091	-0.0581603
760	0.152	-0.06	-0.0574911	-0.0602084	-0.0581597
761	0.1522	-0.06	-0.0574904	-0.0602077	-0.0581591
762	0.1524	-0.06	-0.0574896	-0.060207	-0.0581585
763	0.1526	-0.06	-0.0574889	-0.0602063	-0.0581579
764	0.1528	-0.06	-0.0574881	-0.0602057	-0.0581573
765	0.153	-0.06	-0.0574874	-0.060205	-0.0581567
766	0.1532	-0.06	-0.0574866	-0.0602043	-0.0581561
767	0.1534	-0.06	-0.0574859	-0.0602036	-0.0581555
768	0.1536	-0.06	-0.0574851	-0.0602029	-0.0581549
769	0.1538	-0.06	-0.0574844	-0.0602022	-0.0581543
770	0.154	-0.06	-0.0574836	-0.0602016	-0.0581537
771	0.1542	-0.06	-0.0574829	-0.0602009	-0.0581531
772	0.1544	-0.06	-0.0574821	-0.0602002	-0.0581525
773	0.1546	-0.06	-0.0574814	-0.0601995	-0.0581519
774	0.1548	-0.06	-0.0574807	-0.0601988	-0.0581513
775	0.155	-0.06	-0.0574799	-0.0601982	-0.0581507
776	0.1552	-0.06	-0.0574792	-0.0601975	-0.0581502
777	0.1554	-0.06	-0.0574785	-0.0601968	-0.0581496
778	0.1556	-0.06	-0.0574777	-0.0601961	-0.058149
779	0.1558	-0.06	-0.057477	-0.0601955	-0.0581484
780	0.156	-0.06	-0.0574763	-0.0601948	-0.0581478
781	0.1562	-0.06	-0.0574755	-0.0601941	-0.0581472
782	0.1564	-0.06	-0.0574748	-0.0601934	-0.0581467
783	0.1566	-0.06	-0.0574741	-0.0601928	-0.0581461
784	0.1568	-0.06	-0.0574734	-0.0601921	-0.0581455
785	0.157	-0.06	-0.0574726	-0.0601914	-0.0581449
786	0.1572	-0.06	-0.0574719	-0.0601907	-0.0581444
787	0.1574	-0.06	-0.0574712	-0.0601901	-0.0581438
788	0.1576	-0.06	-0.0574705	-0.0601894	-0.0581432
789	0.1578	-0.06	-0.0574698	-0.0601887	-0.0581426
790	0.158	-0.06	-0.0574691	-0.0601881	-0.0581421
791	0.1582	-0.06	-0.0574683	-0.0601874	-0.0581415
792	0.1584	-0.06	-0.0574676	-0.0601867	-0.0581409
793	0.1586	-0.06	-0.0574669	-0.0601861	-0.0581404
794	0.1588	-0.06	-0.0574662	-0.0601854	-0.0581398
795	0.159	-0.06	-0.0574655	-0.0601847	-0.0581392
796	0.1592	-0.06	-0.0574648	-0.0601841	-0.0581387
797	0.1594	-0.06	-0.0574641	-0.0601834	-0.0581381
798	0.1596	-0.06	-0.0574634	-0.0601827	-0.0581375
799	0.1598	-0.06	-0.0574627	-0.0601821	-0.058137
800	0.16	-0.06	-0.057462	-0.0601814	-0.0581364
801	0.1602	-0.06	-0.0574613	-0.0601807	-0.0581359
802	0.1604	-0.06	-0.0574606	-0.0601801	-0.0581353
803	0.1606	-0.06	-0.0574599	-0.0601794	-0.0581347
804	0.1608	-0.06	-0.0574592	-0.0601788	-0.0581342
805	0.161	-0.06	-0.0574585	-0.0601781	-0.0581336
806	0.1612	-0.06	-0.0574578	-0.0601774	-0.0581331
807	0.1614	-0.06	-0.0574571	-0.0601768	-0.0581325
808	0.1616	-0.06	-0.0574564	-0.0601761	-0.058132
809	0.1618	-0.06	-0.0574557	-0.0601755	-0.0581314
810	0.162	-0.06	-0.057455	-0.0601748	-0.0581309
811	0.1622	-0.06	-0.0574544	-0.0601741	-0.0581303
812	0.1624	-0.06	-0.0574537	-0.0601735	-0.0581298
813	0.1626	-0.06	-0.057453	-0.0601728	-0.0581292
814	0.1628	-0.06	-0.0574523	-0.0601722	-0.0581287
