TimeSlice	Time	L Hip PF ext IN	L Hip PF flx IN	L Hip PF ext	L Hip PF flx
23235	4.647	-0.06	-0.0563865	-0.0610463	-0.0572712
23236	4.6472	-0.06	-0.0563904	-0.0610424	-0.0572745
23237	4.6474	-0.06	-0.0563944	-0.0610384	-0.0572777
23238	4.6476	-0.06	-0.0563983	-0.0610344	-0.057281
23239	4.6478	-0.06	-0.0564022	-0.0610305	-0.0572841
23240	4.648	-0.06	-0.056406	-0.0610266	-0.0572873
23241	4.6482	-0.06	-0.0564099	-0.0610227	-0.0572905
23242	4.6484	-0.06	-0.0564137	-0.0610188	-0.0572936
23243	4.6486	-0.06	-0.0564175	-0.061015	-0.0572967
23244	4.6488	-0.06	-0.0564213	-0.0610111	-0.0572998
23245	4.649	-0.06	-0.056425	-0.0610073	-0.0573029
23246	4.6492	-0.06	-0.0564288	-0.0610034	-0.0573059
23247	4.6494	-0.06	-0.0564325	-0.0609996	-0.057309
23248	4.6496	-0.06	-0.0564361	-0.0609959	-0.057312
23249	4.6498	-0.06	-0.0564398	-0.0609921	-0.057315
23250	4.65	-0.06	-0.0564434	-0.0609883	-0.057318
23251	4.6502	-0.06	-0.0564471	-0.0609846	-0.0573209
23252	4.6504	-0.06	-0.0564507	-0.0609809	-0.0573239
23253	4.6506	-0.06	-0.0564542	-0.0609772	-0.0573268
23254	4.6508	-0.06	-0.0564578	-0.0609735	-0.0573297
23255	4.651	-0.06	-0.0564613	-0.0609698	-0.0573326
23256	4.6512	-0.06	-0.0564648	-0.0609661	-0.0573354
23257	4.6514	-0.06	-0.0564683	-0.0609625	-0.0573383
23258	4.6516	-0.06	-0.0564718	-0.0609588	-0.0573411
23259	4.6518	-0.06	-0.0564752	-0.0609552	-0.0573439
23260	4.652	-0.06	-0.0564787	-0.0609516	-0.0573467
23261	4.6522	-0.06	-0.0564821	-0.060948	-0.0573495
23262	4.6524	-0.06	-0.0564854	-0.0609445	-0.0573522
23263	4.6526	-0.06	-0.0564888	-0.0609409	-0.057355
23264	4.6528	-0.06	-0.0564922	-0.0609374	-0.0573577
23265	4.653	-0.06	-0.0564955	-0.0609339	-0.0573604
23266	4.6532	-0.06	-0.0564988	-0.0609303	-0.0573631
23267	4.6534	-0.06	-0.0565021	-0.0609269	-0.0573658
23268	4.6536	-0.06	-0.0565053	-0.0609234	-0.0573684
23269	4.6538	-0.06	-0.0565086	-0.0609199	-0.0573711
23270	4.654	-0.06	-0.0565118	-0.0609165	-0.0573737
23271	4.6542	-0.06	-0.056515	-0.060913	-0.0573763
23272	4.6544	-0.06	-0.0565182	-0.0609096	-0.0573789
23273	4.6546	-0.06	-0.0565214	-0.0609062	-0.0573815
23274	4.6548	-0.06	-0.0565245	-0.0609028	-0.057384
23275	4.655	-0.06	-0.0565277	-0.0608994	-0.0573866
23276	4.6552	-0.06	-0.0565308	-0.0608961	-0.0573891
23277	4.6554	-0.06	-0.0565339	-0.0608927	-0.0573916
23278	4.6556	-0.06	-0.056537	-0.0608894	-0.0573941
23279	4.6558	-0.06	-0.05654	-0.0608861	-0.0573966
23280	4.656	-0.06	-0.0565431	-0.0608828	-0.0573991
23281	4.6562	-0.06	-0.0565461	-0.0608795	-0.0574015
23282	4.6564	-0.06	-0.0565491	-0.0608762	-0.057404
23283	4.6566	-0.06	-0.0565521	-0.060873	-0.0574064
23284	4.6568	-0.06	-0.0565551	-0.0608697	-0.0574088
23285	4.657	-0.06	-0.056558	-0.0608665	-0.0574112
23286	4.6572	-0.06	-0.0565609	-0.0608633	-0.0574136
23287	4.6574	-0.06	-0.0565639	-0.0608601	-0.057416
23288	4.6576	-0.06	-0.0565668	-0.0608569	-0.0574183
23289	4.6578	-0.06	-0.0565697	-0.0608537	-0.0574207
23290	4.658	-0.06	-0.0565725	-0.0608506	-0.057423
23291	4.6582	-0.06	-0.0565754	-0.0608474	-0.0574253
23292	4.6584	-0.06	-0.0565782	-0.0608443	-0.0574276
23293	4.6586	-0.06	-0.0565811	-0.0608412	-0.0574299
23294	4.6588	-0.06	-0.0565839	-0.060838	-0.0574322
23295	4.659	-0.06	-0.0565866	-0.060835	-0.0574345
23296	4.6592	-0.06	-0.0565894	-0.0608319	-0.0574367
23297	4.6594	-0.06	-0.0565922	-0.0608288	-0.0574389
23298	4.6596	-0.06	-0.0565949	-0.0608258	-0.0574412
23299	4.6598	-0.06	-0.0565977	-0.0608227	-0.0574434
23300	4.66	-0.06	-0.0566004	-0.0608197	-0.0574456
23301	4.6602	-0.06	-0.0566031	-0.0608167	-0.0574478
23302	4.6604	-0.06	-0.0566057	-0.0608137	-0.0574499
23303	4.6606	-0.06	-0.0566084	-0.0608107	-0.0574521
23304	4.6608	-0.06	-0.0566111	-0.0608077	-0.0574543
23305	4.661	-0.06	-0.0566137	-0.0608048	-0.0574564
23306	4.6612	-0.06	-0.0566163	-0.0608018	-0.0574585
23307	4.6614	-0.06	-0.0566189	-0.0607989	-0.0574606
23308	4.6616	-0.06	-0.0566215	-0.0607959	-0.0574628
23309	4.6618	-0.06	-0.0566241	-0.060793	-0.0574648
23310	4.662	-0.06	-0.0566267	-0.0607901	-0.0574669
23311	4.6622	-0.06	-0.0566292	-0.0607872	-0.057469
23312	4.6624	-0.06	-0.0566318	-0.0607844	-0.0574711
23313	4.6626	-0.06	-0.0566343	-0.0607815	-0.0574731
23314	4.6628	-0.06	-0.0566368	-0.0607787	-0.0574751
23315	4.663	-0.06	-0.0566393	-0.0607758	-0.0574772
23316	4.6632	-0.06	-0.0566418	-0.060773	-0.0574792
23317	4.6634	-0.06	-0.0566443	-0.0607702	-0.0574812
23318	4.6636	-0.06	-0.0566467	-0.0607674	-0.0574832
23319	4.6638	-0.06	-0.0566492	-0.0607646	-0.0574852
23320	4.664	-0.06	-0.0566516	-0.0607618	-0.0574871
23321	4.6642	-0.06	-0.056654	-0.0607591	-0.0574891
23322	4.6644	-0.06	-0.0566564	-0.0607563	-0.057491
23323	4.6646	-0.06	-0.0566588	-0.0607536	-0.057493
23324	4.6648	-0.06	-0.0566612	-0.0607508	-0.0574949
23325	4.665	-0.06	-0.0566636	-0.0607481	-0.0574968
23326	4.6652	-0.06	-0.0566659	-0.0607454	-0.0574987
23327	4.6654	-0.06	-0.0566683	-0.0607427	-0.0575006
23328	4.6656	-0.06	-0.0566706	-0.06074	-0.0575025
23329	4.6658	-0.06	-0.0566729	-0.0607374	-0.0575044
23330	4.666	-0.06	-0.0566752	-0.0607347	-0.0575063
23331	4.6662	-0.06	-0.0566775	-0.060732	-0.0575082
23332	4.6664	-0.06	-0.0566798	-0.0607294	-0.05751
23333	4.6666	-0.06	-0.0566821	-0.0607268	-0.0575118
23334	4.6668	-0.06	-0.0566843	-0.0607242	-0.0575137
23335	4.667	-0.06	-0.0566866	-0.0607216	-0.0575155
23336	4.6672	-0.06	-0.0566888	-0.060719	-0.0575173
23337	4.6674	-0.06	-0.056691	-0.0607164	-0.0575191
23338	4.6676	-0.06	-0.0566932	-0.0607138	-0.0575209
23339	4.6678	-0.06	-0.0566954	-0.0607112	-0.0575227
23340	4.668	-0.06	-0.0566976	-0.0607087	-0.0575245
23341	4.6682	-0.06	-0.0566998	-0.0607061	-0.0575263
23342	4.6684	-0.06	-0.056702	-0.0607036	-0.057528
23343	4.6686	-0.06	-0.0567041	-0.0607011	-0.0575298
23344	4.6688	-0.06	-0.0567063	-0.0606986	-0.0575315
23345	4.669	-0.06	-0.0567084	-0.0606961	-0.0575332
23346	4.6692	-0.06	-0.0567105	-0.0606936	-0.057535
23347	4.6694	-0.06	-0.0567127	-0.0606911	-0.0575367
23348	4.6696	-0.06	-0.0567148	-0.0606887	-0.0575384
23349	4.6698	-0.06	-0.0567168	-0.0606862	-0.0575401
23350	4.67	-0.06	-0.0567189	-0.0606837	-0.0575418
23351	4.6702	-0.06	-0.056721	-0.0606813	-0.0575435
23352	4.6704	-0.06	-0.0567231	-0.0606789	-0.0575452
23353	4.6706	-0.06	-0.0567251	-0.0606765	-0.0575468
23354	4.6708	-0.06	-0.0567272	-0.060674	-0.0575485
23355	4.671	-0.06	-0.0567292	-0.0606716	-0.0575501
23356	4.6712	-0.06	-0.0567312	-0.0606693	-0.0575518
23357	4.6714	-0.06	-0.0567332	-0.0606669	-0.0575534
23358	4.6716	-0.06	-0.0567352	-0.0606645	-0.057555
23359	4.6718	-0.06	-0.0567372	-0.0606622	-0.0575567
23360	4.672	-0.06	-0.0567392	-0.0606598	-0.0575583
23361	4.6722	-0.06	-0.0567412	-0.0606575	-0.0575599
23362	4.6724	-0.06	-0.0567431	-0.0606551	-0.0575615
23363	4.6726	-0.06	-0.0567451	-0.0606528	-0.0575631
23364	4.6728	-0.06	-0.0567471	-0.0606505	-0.0575646
23365	4.673	-0.06	-0.056749	-0.0606482	-0.0575662
23366	4.6732	-0.06	-0.0567509	-0.0606459	-0.0575678
23367	4.6734	-0.06	-0.0567528	-0.0606436	-0.0575694
23368	4.6736	-0.06	-0.0567547	-0.0606413	-0.0575709
23369	4.6738	-0.06	-0.0567566	-0.0606391	-0.0575725
23370	4.674	-0.06	-0.0567585	-0.0606368	-0.057574
23371	4.6742	-0.06	-0.0567604	-0.0606345	-0.0575755
23372	4.6744	-0.06	-0.0567623	-0.0606323	-0.057577
23373	4.6746	-0.06	-0.0567642	-0.0606301	-0.0575786
23374	4.6748	-0.06	-0.056766	-0.0606279	-0.0575801
23375	4.675	-0.06	-0.0567679	-0.0606256	-0.0575816
23376	4.6752	-0.06	-0.0567697	-0.0606234	-0.0575831
23377	4.6754	-0.06	-0.0567715	-0.0606212	-0.0575846
23378	4.6756	-0.06	-0.0567734	-0.060619	-0.057586
23379	4.6758	-0.06	-0.0567752	-0.0606169	-0.0575875
23380	4.676	-0.06	-0.056777	-0.0606147	-0.057589
23381	4.6762	-0.06	-0.0567788	-0.0606125	-0.0575905
23382	4.6764	-0.06	-0.0567806	-0.0606104	-0.0575919
23383	4.6766	-0.06	-0.0567823	-0.0606082	-0.0575934
23384	4.6768	-0.06	-0.0567841	-0.0606061	-0.0575948
23385	4.677	-0.06	-0.0567859	-0.060604	-0.0575962
23386	4.6772	-0.06	-0.0567876	-0.0606018	-0.0575977
23387	4.6774	-0.06	-0.0567894	-0.0605997	-0.0575991
23388	4.6776	-0.06	-0.0567911	-0.0605976	-0.0576005
23389	4.6778	-0.06	-0.0567929	-0.0605955	-0.0576019
23390	4.678	-0.06	-0.0567946	-0.0605934	-0.0576033
23391	4.6782	-0.06	-0.0567963	-0.0605913	-0.0576047
23392	4.6784	-0.06	-0.056798	-0.0605893	-0.0576061
23393	4.6786	-0.06	-0.0567997	-0.0605872	-0.0576075
23394	4.6788	-0.06	-0.0568014	-0.0605851	-0.0576089
23395	4.679	-0.06	-0.0568031	-0.0605831	-0.0576103
23396	4.6792	-0.06	-0.0568048	-0.0605811	-0.0576116
23397	4.6794	-0.06	-0.0568065	-0.060579	-0.057613
23398	4.6796	-0.06	-0.0568081	-0.060577	-0.0576144
23399	4.6798	-0.06	-0.0568098	-0.060575	-0.0576157
23400	4.68	-0.06	-0.0568114	-0.0605729	-0.0576171
23401	4.6802	-0.06	-0.0568131	-0.0605709	-0.0576184
23402	4.6804	-0.06	-0.0568147	-0.0605689	-0.0576197
23403	4.6806	-0.06	-0.0568164	-0.0605669	-0.0576211
23404	4.6808	-0.06	-0.056818	-0.0605649	-0.0576224
23405	4.681	-0.06	-0.0568196	-0.0605629	-0.0576237
23406	4.6812	-0.06	-0.0568212	-0.0605609	-0.057625
23407	4.6814	-0.06	-0.0568228	-0.0605589	-0.0576263
23408	4.6816	-0.06	-0.0568244	-0.0605569	-0.0576276
23409	4.6818	-0.06	-0.056826	-0.060555	-0.0576289
23410	4.682	-0.06	-0.0568276	-0.060553	-0.0576302
23411	4.6822	-0.06	-0.0568291	-0.060551	-0.0576315
23412	4.6824	-0.06	-0.0568307	-0.060549	-0.0576328
23413	4.6826	-0.06	-0.0568323	-0.0605471	-0.0576341
23414	4.6828	-0.06	-0.0568338	-0.0605451	-0.0576353
23415	4.683	-0.06	-0.0568354	-0.0605432	-0.0576366
23416	4.6832	-0.06	-0.0568369	-0.0605412	-0.0576379
23417	4.6834	-0.06	-0.0568385	-0.0605393	-0.0576391
23418	4.6836	-0.06	-0.05684	-0.0605373	-0.0576404
23419	4.6838	-0.06	-0.0568415	-0.0605354	-0.0576416
23420	4.684	-0.06	-0.056843	-0.0605335	-0.0576429
23421	4.6842	-0.06	-0.0568445	-0.0605315	-0.0576441
23422	4.6844	-0.06	-0.0568461	-0.0605296	-0.0576454
23423	4.6846	-0.06	-0.0568476	-0.0605277	-0.0576466
23424	4.6848	-0.06	-0.0568491	-0.0605258	-0.0576478
23425	4.685	-0.06	-0.0568505	-0.0605239	-0.057649
23426	4.6852	-0.06	-0.056852	-0.060522	-0.0576503
23427	4.6854	-0.06	-0.0568535	-0.0605201	-0.0576515
23428	4.6856	-0.06	-0.056855	-0.0605182	-0.0576527
23429	4.6858	-0.06	-0.0568564	-0.0605163	-0.0576539
23430	4.686	-0.06	-0.0568579	-0.0605144	-0.0576551
23431	4.6862	-0.06	-0.0568594	-0.0605126	-0.0576563
23432	4.6864	-0.06	-0.0568608	-0.0605107	-0.0576575
23433	4.6866	-0.06	-0.0568623	-0.0605088	-0.0576587
23434	4.6868	-0.06	-0.0568637	-0.060507	-0.0576599
23435	4.687	-0.06	-0.0568651	-0.0605051	-0.0576611
23436	4.6872	-0.06	-0.0568666	-0.0605033	-0.0576623
23437	4.6874	-0.06	-0.056868	-0.0605014	-0.0576635
23438	4.6876	-0.06	-0.0568694	-0.0604996	-0.0576647
23439	4.6878	-0.06	-0.0568709	-0.0604977	-0.0576659
23440	4.688	-0.06	-0.0568723	-0.0604959	-0.057667
23441	4.6882	-0.06	-0.0568737	-0.0604941	-0.0576682
23442	4.6884	-0.06	-0.0568751	-0.0604923	-0.0576694
23443	4.6886	-0.06	-0.0568765	-0.0604905	-0.0576706
23444	4.6888	-0.06	-0.0568779	-0.0604886	-0.0576717
23445	4.689	-0.06	-0.0568793	-0.0604868	-0.0576729
23446	4.6892	-0.06	-0.0568807	-0.060485	-0.0576741
23447	4.6894	-0.06	-0.0568821	-0.0604832	-0.0576752
23448	4.6896	-0.06	-0.0568834	-0.0604814	-0.0576764
23449	4.6898	-0.06	-0.0568848	-0.0604797	-0.0576776
23450	4.69	-0.06	-0.0568862	-0.0604779	-0.0576787
23451	4.6902	-0.06	-0.0568876	-0.0604761	-0.0576799
23452	4.6904	-0.06	-0.0568889	-0.0604743	-0.057681
23453	4.6906	-0.06	-0.0568903	-0.0604725	-0.0576822
23454	4.6908	-0.06	-0.0568917	-0.0604708	-0.0576833
23455	4.691	-0.06	-0.056893	-0.060469	-0.0576845
23456	4.6912	-0.06	-0.0568944	-0.0604673	-0.0576856
23457	4.6914	-0.06	-0.0568957	-0.0604655	-0.0576868
23458	4.6916	-0.06	-0.0568971	-0.0604637	-0.0576879
23459	4.6918	-0.06	-0.0568984	-0.060462	-0.057689
23460	4.692	-0.06	-0.0568998	-0.0604602	-0.0576902
23461	4.6922	-0.06	-0.0569011	-0.0604585	-0.0576913
23462	4.6924	-0.06	-0.0569024	-0.0604568	-0.0576924
23463	4.6926	-0.06	-0.0569038	-0.060455	-0.0576936
23464	4.6928	-0.06	-0.0569051	-0.0604533	-0.0576947
23465	4.693	-0.06	-0.0569064	-0.0604516	-0.0576958
23466	4.6932	-0.06	-0.0569078	-0.0604499	-0.057697
23467	4.6934	-0.06	-0.0569091	-0.0604481	-0.0576981
23468	4.6936	-0.06	-0.0569104	-0.0604464	-0.0576992
23469	4.6938	-0.06	-0.0569117	-0.0604447	-0.0577004
23470	4.694	-0.06	-0.056913	-0.060443	-0.0577015
23471	4.6942	-0.06	-0.0569143	-0.0604413	-0.0577026
23472	4.6944	-0.06	-0.0569157	-0.0604396	-0.0577037
23473	4.6946	-0.06	-0.056917	-0.0604379	-0.0577048
23474	4.6948	-0.06	-0.0569183	-0.0604362	-0.057706
23475	4.695	-0.06	-0.0569196	-0.0604345	-0.0577071
23476	4.6952	-0.06	-0.0569209	-0.0604328	-0.0577082
23477	4.6954	-0.06	-0.0569222	-0.0604311	-0.0577093
23478	4.6956	-0.06	-0.0569235	-0.0604294	-0.0577104
23479	4.6958	-0.06	-0.0569248	-0.0604277	-0.0577115
23480	4.696	-0.06	-0.0569261	-0.060426	-0.0577126
23481	4.6962	-0.06	-0.0569274	-0.0604244	-0.0577138
23482	4.6964	-0.06	-0.0569286	-0.0604227	-0.0577149
23483	4.6966	-0.06	-0.0569299	-0.060421	-0.057716
23484	4.6968	-0.06	-0.0569312	-0.0604193	-0.0577171
23485	4.697	-0.06	-0.0569325	-0.0604177	-0.0577182
23486	4.6972	-0.06	-0.0569338	-0.060416	-0.0577193
23487	4.6974	-0.06	-0.0569351	-0.0604143	-0.0577204
23488	4.6976	-0.06	-0.0569363	-0.0604127	-0.0577215
23489	4.6978	-0.06	-0.0569376	-0.060411	-0.0577226
23490	4.698	-0.06	-0.0569389	-0.0604093	-0.0577237
23491	4.6982	-0.06	-0.0569402	-0.0604077	-0.0577248
23492	4.6984	-0.06	-0.0569415	-0.060406	-0.0577259
23493	4.6986	-0.06	-0.0569427	-0.0604043	-0.057727
23494	4.6988	-0.06	-0.056944	-0.0604027	-0.0577281
23495	4.699	-0.06	-0.0569453	-0.060401	-0.0577292
23496	4.6992	-0.06	-0.0569465	-0.0603994	-0.0577303
23497	4.6994	-0.06	-0.0569478	-0.0603977	-0.0577314
23498	4.6996	-0.06	-0.0569491	-0.0603961	-0.0577325
23499	4.6998	-0.06	-0.0569503	-0.0603944	-0.0577336
23500	4.7	-0.06	-0.0569516	-0.0603928	-0.0577346
23501	4.7002	-0.06	-0.0569528	-0.0603912	-0.0577357
23502	4.7004	-0.06	-0.0569541	-0.0603895	-0.0577368
23503	4.7006	-0.06	-0.0569554	-0.0603879	-0.0577379
23504	4.7008	-0.06	-0.0569566	-0.0603862	-0.057739
23505	4.701	-0.06	-0.0569579	-0.0603846	-0.0577401
23506	4.7012	-0.06	-0.0569591	-0.0603829	-0.0577412
23507	4.7014	-0.06	-0.0569604	-0.0603813	-0.0577423
23508	4.7016	-0.06	-0.0569616	-0.0603797	-0.0577434
23509	4.7018	-0.06	-0.0569629	-0.060378	-0.0577444
23510	4.702	-0.06	-0.0569641	-0.0603764	-0.0577455
23511	4.7022	-0.06	-0.0569654	-0.0603748	-0.0577466
23512	4.7024	-0.06	-0.0569666	-0.0603731	-0.0577477
23513	4.7026	-0.06	-0.0569679	-0.0603715	-0.0577488
23514	4.7028	-0.06	-0.0569691	-0.0603699	-0.0577499
23515	4.703	-0.06	-0.0569704	-0.0603682	-0.0577509
23516	4.7032	-0.06	-0.0569716	-0.0603666	-0.057752
23517	4.7034	-0.06	-0.0569729	-0.060365	-0.0577531
23518	4.7036	-0.06	-0.0569741	-0.0603633	-0.0577542
23519	4.7038	-0.06	-0.0569753	-0.0603617	-0.0577553
23520	4.704	-0.06	-0.0569766	-0.0603601	-0.0577563
23521	4.7042	-0.06	-0.0569778	-0.0603585	-0.0577574
23522	4.7044	-0.06	-0.0569791	-0.0603568	-0.0577585
23523	4.7046	-0.06	-0.0569803	-0.0603552	-0.0577596
23524	4.7048	-0.06	-0.0569815	-0.0603536	-0.0577607
23525	4.705	-0.06	-0.0569828	-0.0603519	-0.0577617
23526	4.7052	-0.06	-0.056984	-0.0603503	-0.0577628
23527	4.7054	-0.06	-0.0569853	-0.0603487	-0.0577639
23528	4.7056	-0.06	-0.0569865	-0.0603471	-0.057765
23529	4.7058	-0.06	-0.0569877	-0.0603454	-0.0577661
23530	4.706	-0.06	-0.056989	-0.0603438	-0.0577671
23531	4.7062	-0.06	-0.0569902	-0.0603422	-0.0577682
23532	4.7064	-0.06	-0.0569914	-0.0603406	-0.0577693
23533	4.7066	-0.06	-0.0569927	-0.0603389	-0.0577703
23534	4.7068	-0.06	-0.0569939	-0.0603373	-0.0577714
23535	4.707	-0.06	-0.0569951	-0.0603357	-0.0577725
23536	4.7072	-0.06	-0.0569964	-0.0603341	-0.0577736
23537	4.7074	-0.06	-0.0569976	-0.0603324	-0.0577746
23538	4.7076	-0.06	-0.0569988	-0.0603308	-0.0577757
23539	4.7078	-0.06	-0.057	-0.0603292	-0.0577768
23540	4.708	-0.06	-0.0570013	-0.0603276	-0.0577779
23541	4.7082	-0.06	-0.0570025	-0.0603259	-0.0577789
23542	4.7084	-0.06	-0.0570037	-0.0603243	-0.05778
23543	4.7086	-0.06	-0.057005	-0.0603227	-0.0577811
23544	4.7088	-0.06	-0.0570062	-0.0603211	-0.0577822
23545	4.709	-0.06	-0.0570074	-0.0603194	-0.0577832
23546	4.7092	-0.06	-0.0570086	-0.0603178	-0.0577843
23547	4.7094	-0.06	-0.0570099	-0.0603162	-0.0577854
23548	4.7096	-0.06	-0.0570111	-0.0603145	-0.0577865
23549	4.7098	-0.06	-0.0570123	-0.0603129	-0.0577875
23550	4.71	-0.06	-0.0570136	-0.0603113	-0.0577886
23551	4.7102	-0.06	-0.0570148	-0.0603096	-0.0577897
23552	4.7104	-0.06	-0.057016	-0.060308	-0.0577908
23553	4.7106	-0.06	-0.0570172	-0.0603064	-0.0577918
23554	4.7108	-0.06	-0.0570185	-0.0603048	-0.0577929
23555	4.711	-0.06	-0.0570197	-0.0603031	-0.057794
23556	4.7112	-0.06	-0.0570209	-0.0603015	-0.0577951
23557	4.7114	-0.06	-0.0570221	-0.0602999	-0.0577961
23558	4.7116	-0.06	-0.0570234	-0.0602982	-0.0577972
23559	4.7118	-0.06	-0.0570246	-0.0602966	-0.0577983
23560	4.712	-0.06	-0.0570258	-0.0602949	-0.0577993
23561	4.7122	-0.06	-0.057027	-0.0602933	-0.0578004
23562	4.7124	-0.06	-0.0570283	-0.0602917	-0.0578015
23563	4.7126	-0.06	-0.0570295	-0.06029	-0.0578026
23564	4.7128	-0.06	-0.0570307	-0.0602884	-0.0578036
23565	4.713	-0.06	-0.0570319	-0.0602868	-0.0578047
23566	4.7132	-0.06	-0.0570332	-0.0602851	-0.0578058
23567	4.7134	-0.06	-0.0570344	-0.0602835	-0.0578069
23568	4.7136	-0.06	-0.0570356	-0.0602818	-0.057808
23569	4.7138	-0.06	-0.0570368	-0.0602802	-0.057809
23570	4.714	-0.06	-0.0570381	-0.0602785	-0.0578101
23571	4.7142	-0.06	-0.0570393	-0.0602769	-0.0578112
23572	4.7144	-0.06	-0.0570405	-0.0602752	-0.0578123
23573	4.7146	-0.06	-0.0570417	-0.0602736	-0.0578133
23574	4.7148	-0.06	-0.057043	-0.0602719	-0.0578144
23575	4.715	-0.06	-0.0570442	-0.0602703	-0.0578155
23576	4.7152	-0.06	-0.0570454	-0.0602686	-0.0578166
23577	4.7154	-0.06	-0.0570467	-0.060267	-0.0578177
23578	4.7156	-0.06	-0.0570479	-0.0602653	-0.0578187
23579	4.7158	-0.06	-0.0570491	-0.0602637	-0.0578198
23580	4.716	-0.06	-0.0570503	-0.060262	-0.0578209
23581	4.7162	-0.06	-0.0570516	-0.0602603	-0.057822
23582	4.7164	-0.06	-0.0570528	-0.0602587	-0.0578231
23583	4.7166	-0.06	-0.057054	-0.060257	-0.0578241
23584	4.7168	-0.06	-0.0570553	-0.0602554	-0.0578252
23585	4.717	-0.06	-0.0570565	-0.0602537	-0.0578263
23586	4.7172	-0.06	-0.0570577	-0.060252	-0.0578274
23587	4.7174	-0.06	-0.0570589	-0.0602504	-0.0578285
23588	4.7176	-0.06	-0.0570602	-0.0602487	-0.0578296
23589	4.7178	-0.06	-0.0570614	-0.060247	-0.0578306
23590	4.718	-0.06	-0.0570626	-0.0602453	-0.0578317
23591	4.7182	-0.06	-0.0570639	-0.0602437	-0.0578328
23592	4.7184	-0.06	-0.0570651	-0.060242	-0.0578339
23593	4.7186	-0.06	-0.0570663	-0.0602403	-0.057835
23594	4.7188	-0.06	-0.0570676	-0.0602386	-0.0578361
23595	4.719	-0.06	-0.0570688	-0.0602369	-0.0578372
23596	4.7192	-0.06	-0.05707	-0.0602353	-0.0578383
23597	4.7194	-0.06	-0.0570713	-0.0602336	-0.0578393
23598	4.7196	-0.06	-0.0570725	-0.0602319	-0.0578404
23599	4.7198	-0.06	-0.0570738	-0.0602302	-0.0578415
23600	4.72	-0.06	-0.057075	-0.0602285	-0.0578426
23601	4.7202	-0.06	-0.0570762	-0.0602268	-0.0578437
23602	4.7204	-0.06	-0.0570775	-0.0602251	-0.0578448
23603	4.7206	-0.06	-0.0570787	-0.0602234	-0.0578459
23604	4.7208	-0.06	-0.05708	-0.0602217	-0.057847
23605	4.721	-0.06	-0.0570812	-0.06022	-0.0578481
23606	4.7212	-0.06	-0.0570824	-0.0602183	-0.0578492
23607	4.7214	-0.06	-0.0570837	-0.0602166	-0.0578503
23608	4.7216	-0.06	-0.0570849	-0.0602149	-0.0578514
23609	4.7218	-0.06	-0.0570862	-0.0602132	-0.0578525
23610	4.722	-0.06	-0.0570874	-0.0602115	-0.0578536
23611	4.7222	-0.06	-0.0570887	-0.0602097	-0.0578547
23612	4.7224	-0.06	-0.0570899	-0.060208	-0.0578558
23613	4.7226	-0.06	-0.0570912	-0.0602063	-0.0578569
23614	4.7228	-0.06	-0.0570924	-0.0602046	-0.057858
23615	4.723	-0.06	-0.0570937	-0.0602028	-0.0578591
23616	4.7232	-0.06	-0.0570949	-0.0602011	-0.0578602
23617	4.7234	-0.06	-0.0570962	-0.0601994	-0.0578613
23618	4.7236	-0.06	-0.0570974	-0.0601977	-0.0578624
23619	4.7238	-0.06	-0.0570987	-0.0601959	-0.0578635
23620	4.724	-0.06	-0.0570999	-0.0601942	-0.0578646
23621	4.7242	-0.06	-0.0571012	-0.0601924	-0.0578657
23622	4.7244	-0.06	-0.0571024	-0.0601907	-0.0578668
23623	4.7246	-0.06	-0.0571037	-0.060189	-0.0578679
23624	4.7248	-0.06	-0.0571049	-0.0601872	-0.0578691
23625	4.725	-0.06	-0.0571062	-0.0601855	-0.0578702
23626	4.7252	-0.06	-0.0571075	-0.0601837	-0.0578713
23627	4.7254	-0.06	-0.0571087	-0.0601819	-0.0578724
23628	4.7256	-0.06	-0.05711	-0.0601802	-0.0578735
23629	4.7258	-0.06	-0.0571112	-0.0601784	-0.0578746
23630	4.726	-0.06	-0.0571125	-0.0601767	-0.0578757
23631	4.7262	-0.06	-0.0571138	-0.0601749	-0.0578769
23632	4.7264	-0.06	-0.057115	-0.0601731	-0.057878
23633	4.7266	-0.06	-0.0571163	-0.0601713	-0.0578791
23634	4.7268	-0.06	-0.0571176	-0.0601696	-0.0578802
23635	4.727	-0.06	-0.0571188	-0.0601678	-0.0578813
23636	4.7272	-0.06	-0.0571201	-0.060166	-0.0578825
23637	4.7274	-0.06	-0.0571214	-0.0601642	-0.0578836
23638	4.7276	-0.06	-0.0571226	-0.0601624	-0.0578847
23639	4.7278	-0.06	-0.0571239	-0.0601606	-0.0578858
23640	4.728	-0.06	-0.0571252	-0.0601588	-0.057887
23641	4.7282	-0.06	-0.0571265	-0.060157	-0.0578881
23642	4.7284	-0.06	-0.0571277	-0.0601552	-0.0578892
23643	4.7286	-0.06	-0.057129	-0.0601534	-0.0578903
23644	4.7288	-0.06	-0.0571303	-0.0601516	-0.0578915
23645	4.729	-0.06	-0.0571316	-0.0601498	-0.0578926
23646	4.7292	-0.06	-0.0571329	-0.060148	-0.0578937
23647	4.7294	-0.06	-0.0571341	-0.0601462	-0.0578949
23648	4.7296	-0.06	-0.0571354	-0.0601444	-0.057896
23649	4.7298	-0.06	-0.0571367	-0.0601425	-0.0578971
23650	4.73	-0.06	-0.057138	-0.0601407	-0.0578983
