TimeSlice	Time	hip_L_deg	knee_L_deg	ankle_L_deg	hip_R_deg	knee_R_deg	ankle_R_deg	RG_L_stance	RG_L_inhabit	RG_R_stance	PF_L_hip_ext	PF_L_knee	PF_L_dorsi	MN_L_hip_ext	MN_L_knee_ext
37834	7.5668	-6.2272	26.2545	-15.746	8.03106	-0.0656799	-4.96233	-0.063449	-0.0531369	-0.056076	-0.0590358	-0.0630016	-0.0641586	-0.0677848	-0.0683611
37835	7.567	-6.2272	26.2545	-15.746	8.03106	-0.0656799	-4.96233	-0.0637539	-0.0531515	-0.0558047	-0.0591946	-0.0629274	-0.0640052	-0.0677777	-0.0683565
37836	7.5672	-6.2272	26.2545	-15.746	8.03106	-0.0656799	-4.96233	-0.0636534	-0.0531646	-0.0559333	-0.0593292	-0.0627256	-0.0638704	-0.0677706	-0.068352
37837	7.5674	-6.2272	26.2545	-15.746	8.03106	-0.0656799	-4.96233	-0.0634845	-0.0531767	-0.055835	-0.059256	-0.0626885	-0.0637731	-0.0677635	-0.0683475
37838	7.5676	-6.2272	26.2545	-15.746	8.03106	-0.0656799	-4.96233	-0.0632733	-0.0531882	-0.0560351	-0.0592297	-0.062452	-0.0639853	-0.0677564	-0.068343
37839	7.5678	-6.05181	26.8555	-16.4899	7.83148	-0.0658454	-4.96185	-0.0635243	-0.0531992	-0.0560878	-0.0590903	-0.0625679	-0.0639651	-0.0677494	-0.0683385
37840	7.568	-6.05181	26.8555	-16.4899	7.83148	-0.0658454	-4.96185	-0.0637358	-0.0532098	-0.05588	-0.0591776	-0.0627559	-0.0640042	-0.0677424	-0.0683341
37841	7.5682	-6.05181	26.8555	-16.4899	7.83148	-0.0658454	-4.96185	-0.0637085	-0.0532202	-0.0557804	-0.0592304	-0.0626213	-0.0641484	-0.0677355	-0.0683296
37842	7.5684	-6.05181	26.8555	-16.4899	7.83148	-0.0658454	-4.96185	-0.0635403	-0.0532305	-0.0559301	-0.0591657	-0.0627854	-0.0641832	-0.0677286	-0.0683252
37843	7.5686	-6.05181	26.8555	-16.4899	7.83148	-0.0658454	-4.96185	-0.0635714	-0.0532408	-0.0559912	-0.0592265	-0.0629045	-0.0638926	-0.0677217	-0.0683208
37844	7.5688	-5.87308	27.4345	-17.5879	7.63151	-0.0658988	-4.96144	-0.063312	-0.053251	-0.0559476	-0.0590657	-0.0630345	-0.063856	-0.0677148	-0.0683163
37845	7.569	-5.87308	27.4345	-17.5879	7.63151	-0.0658988	-4.96144	-0.0632286	-0.0532612	-0.055872	-0.0588881	-0.0627263	-0.063821	-0.067708	-0.0683119
37846	7.5692	-5.87308	27.4345	-17.5879	7.63151	-0.0658988	-4.96144	-0.063097	-0.0532715	-0.0557724	-0.0587142	-0.0627877	-0.0637941	-0.0677012	-0.0683076
37847	7.5694	-5.87308	27.4345	-17.5879	7.63151	-0.0658988	-4.96144	-0.0628701	-0.0532818	-0.0555176	-0.0588669	-0.0624949	-0.0637024	-0.0676945	-0.0683032
37848	7.5696	-5.87308	27.4345	-17.5879	7.63151	-0.0658988	-4.96144	-0.0629417	-0.0532923	-0.0557006	-0.0589274	-0.0624815	-0.0637079	-0.0676877	-0.0682988
37849	7.5698	-5.69179	27.9951	-18.8773	7.43143	-0.0656582	-4.96114	-0.0630695	-0.0533027	-0.055642	-0.0589615	-0.062142	-0.0637739	-0.0676811	-0.0682945
37850	7.57	-5.69179	27.9951	-18.8773	7.43143	-0.0656582	-4.96114	-0.0628608	-0.0533133	-0.0556022	-0.0589764	-0.0619437	-0.0634789	-0.0676744	-0.0682901
37851	7.5702	-5.69179	27.9951	-18.8773	7.43143	-0.0656582	-4.96114	-0.0629998	-0.0533239	-0.0553999	-0.0586807	-0.0617268	-0.0633456	-0.0676678	-0.0682858
37852	7.5704	-5.69179	27.9951	-18.8773	7.43143	-0.0656582	-4.96114	-0.0631875	-0.0533347	-0.0553209	-0.0585591	-0.0617952	-0.0630547	-0.0676612	-0.0682815
37853	7.5706	-5.69179	27.9951	-18.8773	7.43143	-0.0656582	-4.96114	-0.0630508	-0.0533455	-0.0550712	-0.0583553	-0.061943	-0.0631379	-0.0676546	-0.0682772
37854	7.5708	-5.50926	28.5418	-20.1818	7.23131	-0.064951	-4.96107	-0.0631097	-0.0533563	-0.0551063	-0.0582307	-0.0618508	-0.063164	-0.067648	-0.0682729
37855	7.571	-5.50926	28.5418	-20.1818	7.23131	-0.064951	-4.96107	-0.0628247	-0.0533673	-0.0553227	-0.0580332	-0.0618506	-0.063319	-0.0676415	-0.0682686
37856	7.5712	-5.50926	28.5418	-20.1818	7.23131	-0.064951	-4.96107	-0.0627774	-0.0533783	-0.0550544	-0.0581007	-0.0619749	-0.063265	-0.067635	-0.0682643
37857	7.5714	-5.50926	28.5418	-20.1818	7.23131	-0.064951	-4.96107	-0.06293	-0.0533893	-0.0550234	-0.0579542	-0.0619618	-0.0633017	-0.0676286	-0.0682601
37858	7.5716	-5.50926	28.5418	-20.1818	7.23131	-0.064951	-4.96107	-0.0628952	-0.0534004	-0.0552356	-0.0578998	-0.0620898	-0.06303	-0.0676221	-0.0682558
37859	7.5718	-5.33001	29.1575	-20.0579	7.03182	-0.0624133	-4.96135	-0.0626429	-0.0534116	-0.0550709	-0.0578868	-0.0620898	-0.0630309	-0.0676157	-0.0682516
37860	7.572	-5.33001	29.1575	-20.0579	7.03182	-0.0624133	-4.96135	-0.0624221	-0.0534227	0	-0.057607	-0.0618596	-0.0631034	-0.0676094	-0.0682473
37861	7.5722	-5.33001	29.1575	-20.0579	7.03182	-0.0624133	-4.96135	-0.0627927	-0.0534339	-0.0554695	-0.0575523	-0.0615168	-0.0630632	-0.067603	-0.0682431
37862	7.5724	-5.33001	29.1575	-20.0579	7.03182	-0.0624133	-4.96135	-0.0626839	-0.053445	-0.0561567	-0.0575027	-0.0615315	-0.0628713	-0.0675967	-0.0682389
37863	7.5726	-5.33001	29.1575	-20.0579	7.03182	-0.0624133	-4.96135	-0.0627516	-0.0534562	-0.0564078	-0.0575803	-0.0616278	-0.0628295	-0.0675904	-0.0682347
37864	7.5728	-5.1517	29.7589	-20.0067	6.83286	-0.0590307	-4.963	-0.0629462	-0.0534674	-0.0569395	-0.0574213	-0.0616648	-0.0628989	-0.0675841	-0.0682305
37865	7.573	-5.1517	29.7589	-20.0067	6.83286	-0.0590307	-4.963	-0.0631511	-0.0534785	-0.0572877	-0.0572715	-0.0616422	-0.0633117	-0.0675778	-0.0682263
37866	7.5732	-5.1517	29.7589	-20.0067	6.83286	-0.0590307	-4.963	-0.0632013	-0.0534896	-0.0575064	-0.0572565	-0.0617274	-0.0633501	-0.0675716	-0.0682221
37867	7.5734	-5.1517	29.7589	-20.0067	6.83286	-0.0590307	-4.963	-0.0630349	-0.0535006	-0.057983	-0.057047	-0.0613619	-0.0635389	-0.0675654	-0.068218
37868	7.5736	-5.1517	29.7589	-20.0067	6.83286	-0.0590307	-4.963	-0.0631666	-0.0535116	-0.0581825	-0.0571888	-0.0614911	-0.0638688	-0.0675592	-0.0682138
37869	7.5738	-4.97643	30.3418	-20.012	6.63471	-0.054649	-4.96527	-0.0632157	-0.0535226	-0.0585282	-0.0573681	-0.0613303	-0.0636979	-0.0675531	-0.0682096
37870	7.574	-4.97643	30.3418	-20.012	6.63471	-0.054649	-4.96527	-0.0633899	0	-0.0585364	-0.0571372	-0.0609882	-0.0639045	-0.067547	-0.0682055
37871	7.5742	-4.97643	30.3418	-20.012	6.63471	-0.054649	-4.96527	-0.0638331	-0.0528951	-0.0586302	-0.0573653	-0.0608389	-0.0634916	-0.0676299	-0.0682014
37872	7.5744	-4.97643	30.3418	-20.012	6.63471	-0.054649	-4.96527	-0.0638962	-0.0529624	-0.0588803	-0.0575265	-0.0608906	-0.0629834	-0.0676953	-0.0681972
37873	7.5746	-4.97643	30.3418	-20.012	6.63471	-0.054649	-4.96527	-0.063911	-0.0530117	-0.0589329	-0.05785	-0.0610042	-0.0625986	-0.0677464	-0.0681931
37874	7.5748	-4.8041	30.9093	-20.0175	6.43816	-0.0490153	-4.96801	-0.0640915	-0.0530489	-0.059235	-0.0582634	-0.0614349	-0.0625286	-0.0677861	-0.068189
37875	7.575	-4.8041	30.9093	-20.0175	6.43816	-0.0490153	-4.96801	-0.0639969	-0.0530778	-0.0592936	-0.0582738	-0.0616555	-0.0624925	-0.0678164	-0.0681849
37876	7.5752	-4.8041	30.9093	-20.0175	6.43816	-0.0490153	-4.96801	-0.0642631	-0.0531011	-0.0595653	-0.0586997	-0.0619509	-0.0620634	-0.0678392	-0.0681808
37877	7.5754	-4.8041	30.9093	-20.0175	6.43816	-0.0490153	-4.96801	-0.0644304	-0.0531204	-0.0594995	-0.0588216	-0.0619517	-0.0619992	-0.0678558	-0.0681767
37878	7.5756	-4.8041	30.9093	-20.0175	6.43816	-0.0490153	-4.96801	-0.0645812	-0.0531369	-0.0593409	-0.0587667	-0.0623205	-0.061702	-0.0678674	-0.0681726
37879	7.5758	-4.63448	31.4611	-20.0201	6.24395	-0.0419532	-4.97091	-0.064667	-0.0531515	-0.0594797	-0.0587202	-0.0625082	-0.0614435	-0.0678749	-0.0682331
37880	7.576	-4.63448	31.4611	-20.0201	6.24395	-0.0419532	-4.97091	-0.0647215	-0.0531646	-0.0593617	-0.0587796	-0.0626106	-0.0615573	-0.0678791	-0.0682779
37881	7.5762	-4.63448	31.4611	-20.0201	6.24395	-0.0419532	-4.97091	-0.0645998	-0.0531767	-0.0595529	-0.0587231	-0.0630087	-0.0617113	-0.0678806	-0.0683108
37882	7.5764	-4.63448	31.4611	-20.0201	6.24395	-0.0419532	-4.97091	-0.0648225	-0.0531882	-0.0596786	-0.0586888	-0.0630927	-0.0618644	-0.0678799	-0.0683345
37883	7.5766	-4.63448	31.4611	-20.0201	6.24395	-0.0419532	-4.97091	-0.06479	-0.0531992	-0.0597088	-0.0586805	-0.0632547	-0.0616066	-0.0678774	-0.0683511
37884	7.5768	-4.46757	31.9966	-20.0212	6.0513	-0.0353634	-4.97091	-0.0649495	-0.0532098	-0.059741	-0.0590041	-0.0635284	-0.0617185	-0.0678735	-0.0683622
37885	7.577	-4.46757	31.9966	-20.0212	6.0513	-0.0353634	-4.97091	-0.0650081	-0.0532202	-0.0598645	-0.0590776	-0.0638534	-0.0616977	-0.0678683	-0.0683692
37886	7.5772	-4.46757	31.9966	-20.0212	6.0513	-0.0353634	-4.97091	-0.065026	-0.0532305	-0.059602	-0.0589829	-0.0640708	-0.0618012	-0.0678622	-0.068373
37887	7.5774	-4.46757	31.9966	-20.0212	6.0513	-0.0353634	-4.97091	-0.0648675	-0.0532408	-0.0593135	-0.0589339	-0.0643039	-0.0616886	-0.0678553	-0.0683743
37888	7.5776	-4.46757	31.9966	-20.0212	6.0513	-0.0353634	-4.97091	-0.0647419	-0.053251	-0.0590542	-0.0590925	-0.0645857	-0.0617031	-0.0678478	-0.0683737
37889	7.5778	-4.30211	32.5165	-20.0205	5.86068	-0.0306716	-4.97045	-0.0648027	-0.0532612	-0.0589446	-0.0593686	-0.0646858	-0.0617175	-0.0678397	-0.0683716
37890	7.578	-4.30211	32.5165	-20.0205	5.86068	-0.0306716	-4.97045	-0.0647152	-0.0532715	-0.0587588	-0.0593706	-0.064716	-0.0618569	-0.0678312	-0.0683683
37891	7.5782	-4.30211	32.5165	-20.0205	5.86068	-0.0306716	-4.97045	-0.0646722	-0.0532818	-0.0585708	-0.0594689	-0.0649636	-0.0616966	-0.0678224	-0.0683642
37892	7.5784	-4.30211	32.5165	-20.0205	5.86068	-0.0306716	-4.97045	-0.0647437	-0.0532923	-0.0587106	-0.0595513	-0.0648147	-0.061535	-0.0678133	-0.0683594
37893	7.5786	-4.30211	32.5165	-20.0205	5.86068	-0.0306716	-4.97045	-0.0644335	-0.0533027	-0.0585983	-0.0595843	-0.0650733	-0.0615918	-0.067804	-0.0683541
37894	7.5788	-4.13455	33.0228	-20.0175	5.67471	-0.0277537	-4.96993	-0.064471	-0.0533133	-0.0587546	-0.0594691	-0.0651799	-0.0613482	-0.0677945	-0.0683484
37895	7.579	-4.13455	33.0228	-20.0175	5.67471	-0.0277537	-4.96993	-0.0643184	-0.0533239	-0.0586202	-0.0593397	-0.0650237	-0.0612235	-0.0677849	-0.0683425
37896	7.5792	-4.13455	33.0228	-20.0175	5.67471	-0.0277537	-4.96993	-0.0639818	-0.0533347	-0.0585081	-0.0596082	-0.0651543	-0.061354	-0.0677752	-0.0683362
37897	7.5794	-4.13455	33.0228	-20.0175	5.67471	-0.0277537	-4.96993	-0.0639061	-0.0533455	-0.0586044	-0.0597443	-0.06523	-0.0611172	-0.0677654	-0.0683298
37898	7.5796	-4.13455	33.0228	-20.0175	5.67471	-0.0277537	-4.96993	-0.0636221	-0.0533563	-0.0587316	-0.059983	-0.0650911	-0.0613567	-0.0677556	-0.0683233
37899	7.5798	-3.96434	33.5167	-20.0133	5.49251	-0.027988	-4.96925	-0.0635284	-0.0533673	-0.0585485	-0.0601241	-0.0652597	-0.061442	-0.0677457	-0.0683167
37900	7.58	-3.96434	33.5167	-20.0133	5.49251	-0.027988	-4.96925	-0.063319	-0.0533783	-0.058472	-0.0602399	-0.0652551	-0.0616426	-0.0677358	-0.06831
37901	7.5802	-3.96434	33.5167	-20.0133	5.49251	-0.027988	-4.96925	-0.0632864	-0.0533893	-0.0583355	-0.0599857	-0.0651485	-0.0618003	-0.0677259	-0.0683033
37902	7.5804	-3.96434	33.5167	-20.0133	5.49251	-0.027988	-4.96925	-0.0633448	-0.0534004	-0.0580762	-0.0601721	-0.0648753	-0.0615782	-0.067716	-0.0682966
37903	7.5806	-3.96434	33.5167	-20.0133	5.49251	-0.027988	-4.96925	-0.0632993	-0.0534116	-0.0580943	-0.060084	-0.0648616	-0.061515	-0.0677062	-0.0682898
37904	7.5808	-3.79072	33.9994	-20.0085	5.31433	-0.0309868	-4.96824	-0.0634638	-0.0534227	-0.057902	-0.0602593	-0.0647308	-0.0614064	-0.0676963	-0.0682831
37905	7.581	-3.79072	33.9994	-20.0085	5.31433	-0.0309868	-4.96824	-0.0633982	-0.0534339	-0.0575978	-0.0603041	-0.0646174	-0.0614118	-0.0676865	-0.0682763
37906	7.5812	-3.79072	33.9994	-20.0085	5.31433	-0.0309868	-4.96824	-0.0635611	-0.053445	-0.0573599	-0.0603526	-0.064671	-0.0615366	-0.0676766	-0.0682696
37907	7.5814	-3.79072	33.9994	-20.0085	5.31433	-0.0309868	-4.96824	-0.0632306	-0.0534562	-0.057241	-0.060447	-0.0647217	-0.0616739	-0.0676669	-0.0682628
37908	7.5816	-3.79072	33.9994	-20.0085	5.31433	-0.0309868	-4.96824	-0.0629874	-0.0534674	-0.0572879	-0.0603425	-0.0645807	-0.061513	-0.0676571	-0.0682561
37909	7.5818	-3.61299	34.472	-20.0046	5.14099	-0.0354603	-4.96705	-0.062925	-0.0534785	-0.05718	-0.0601973	-0.064468	-0.0616866	-0.0676474	-0.0682494
37910	7.582	-3.61299	34.472	-20.0046	5.14099	-0.0354603	-4.96705	-0.0628111	-0.0534896	-0.0571805	-0.0600006	-0.0644568	-0.0616978	-0.0676378	-0.0682427
37911	7.5822	-3.61299	34.472	-20.0046	5.14099	-0.0354603	-4.96705	-0.0626809	-0.0535006	-0.0572161	-0.0597872	-0.0645826	-0.0617469	-0.0676281	-0.0682361
37912	7.5824	-3.61299	34.472	-20.0046	5.14099	-0.0354603	-4.96705	-0.0626869	-0.0535116	-0.0572287	-0.0595161	-0.0645425	-0.0618451	-0.0676186	-0.0682295
37913	7.5826	-3.61299	34.472	-20.0046	5.14099	-0.0354603	-4.96705	-0.0627279	-0.0535226	-0.0572617	-0.0594021	-0.0645013	-0.0616783	-0.067609	-0.0682229
37914	7.5828	-3.43053	34.9354	-20.0013	4.97333	-0.0400162	-4.96588	-0.0628067	0	-0.0572083	-0.0591534	-0.0642021	-0.0615424	-0.0675995	-0.0682163
37915	7.583	-3.43053	34.9354	-20.0013	4.97333	-0.0400162	-4.96588	-0.0627617	-0.0528951	-0.057269	-0.0592129	-0.0643518	-0.0612414	-0.0675901	-0.0682098
37916	7.5832	-3.43053	34.9354	-20.0013	4.97333	-0.0400162	-4.96588	-0.0631419	-0.0529624	-0.0573602	-0.0590399	-0.0643933	-0.0613413	-0.0675807	-0.0682033
37917	7.5834	-3.43053	34.9354	-20.0013	4.97333	-0.0400162	-4.96588	-0.0632846	-0.0530117	-0.0572212	-0.0591052	-0.0643186	-0.0614414	-0.0675714	-0.0681968
37918	7.5836	-3.43053	34.9354	-20.0013	4.97333	-0.0400162	-4.96588	-0.0631714	-0.0530489	-0.0569471	-0.059261	-0.0643508	-0.0613327	-0.0675621	-0.0681903
37919	7.5838	-3.24306	35.3924	-19.9652	4.81189	-0.0436888	-4.96487	-0.063214	-0.0530778	-0.05686	-0.059177	-0.0644503	-0.0610986	-0.0675528	-0.0681839
37920	7.584	-3.24306	35.3924	-19.9652	4.81189	-0.0436888	-4.96487	-0.0633177	-0.0531011	-0.0566083	-0.0593273	-0.0645311	-0.060845	-0.0675436	-0.0681775
37921	7.5842	-3.24306	35.3924	-19.9652	4.81189	-0.0436888	-4.96487	-0.0633847	-0.0531204	-0.0567499	-0.0594926	-0.064217	-0.0606456	-0.0675345	-0.0681712
37922	7.5844	-3.24306	35.3924	-19.9652	4.81189	-0.0436888	-4.96487	-0.0635713	-0.0531369	-0.0564533	-0.0592496	-0.0640593	-0.0607598	-0.0675254	-0.0681648
37923	7.5846	-3.24306	35.3924	-19.9652	4.81189	-0.0436888	-4.96487	-0.0638386	-0.0531515	-0.0561674	-0.0591694	-0.0641177	-0.060569	-0.0675163	-0.0681585
37924	7.5848	-3.05059	35.8457	-19.8559	4.65672	-0.046133	-4.96409	-0.0636556	-0.0531646	-0.0560735	-0.0592804	-0.0639854	-0.0605074	-0.0675073	-0.0681523
37925	7.585	-3.05059	35.8457	-19.8559	4.65672	-0.046133	-4.96409	-0.0636099	-0.0531767	-0.0560977	-0.0591144	-0.0637463	-0.0604834	-0.0674984	-0.068146
37926	7.5852	-3.05059	35.8457	-19.8559	4.65672	-0.046133	-4.96409	-0.0636755	-0.0531882	-0.0559718	-0.0592776	-0.0637905	-0.0603355	-0.0674895	-0.0681398
37927	7.5854	-3.05059	35.8457	-19.8559	4.65672	-0.046133	-4.96409	-0.0634534	-0.0531992	-0.0560405	-0.0593938	-0.0634631	-0.0605119	-0.0674806	-0.0681336
37928	7.5856	-3.05059	35.8457	-19.8559	4.65672	-0.046133	-4.96409	-0.0632467	-0.0532098	-0.0560468	-0.0593725	-0.0634175	-0.0605283	-0.0674718	-0.0681275
37929	7.5858	-2.85295	36.2975	-19.6546	4.50755	-0.0475106	-4.96351	-0.0634909	-0.0532202	-0.0557979	-0.0594559	-0.0633053	-0.0603779	-0.0674631	-0.0681213
37930	7.586	-2.85295	36.2975	-19.6546	4.50755	-0.0475106	-4.96351	-0.0634853	-0.0532305	-0.0555966	-0.0591518	-0.0633711	-0.0602558	-0.0674543	-0.0681152
37931	7.5862	-2.85295	36.2975	-19.6546	4.50755	-0.0475106	-4.96351	-0.0634207	-0.0532408	-0.0553459	-0.0591812	-0.0635045	-0.0606347	-0.0674457	-0.0681092
37932	7.5864	-2.85295	36.2975	-19.6546	4.50755	-0.0475106	-4.96351	-0.0633706	-0.053251	-0.0554984	-0.0588791	-0.0635331	-0.0609609	-0.0674371	-0.0681031
37933	7.5866	-2.85295	36.2975	-19.6546	4.50755	-0.0475106	-4.96351	-0.0635483	-0.0532612	-0.0555576	-0.0586899	-0.0635032	-0.0610975	-0.0674285	-0.0680971
37934	7.5868	-2.64962	36.7495	-19.363	4.36395	-0.0482407	-4.96307	-0.0634945	-0.0532715	-0.0555062	-0.05864	-0.0633984	-0.0609885	-0.06742	-0.0680911
37935	7.587	-2.64962	36.7495	-19.363	4.36395	-0.0482407	-4.96307	-0.0635186	-0.0532818	-0.055427	-0.0587738	-0.0631627	-0.0612394	-0.0674115	-0.0680851
37936	7.5872	-2.64962	36.7495	-19.363	4.36395	-0.0482407	-4.96307	-0.0637188	-0.0532923	-0.0552315	-0.0588292	-0.063121	-0.0611227	-0.067403	-0.0680792
37937	7.5874	-2.64962	36.7495	-19.363	4.36395	-0.0482407	-4.96307	-0.0635972	-0.0533027	-0.0554171	-0.0586055	-0.0632788	-0.0609669	-0.0673947	-0.0680733
37938	7.5876	-2.64962	36.7495	-19.363	4.36395	-0.0482407	-4.96307	-0.0636659	-0.0533133	-0.0551599	-0.0587065	-0.0633099	-0.0611619	-0.0673863	-0.0680674
37939	7.5878	-2.44033	37.2026	-18.9986	4.22531	-0.048797	-4.96273	-0.0637675	-0.0533239	-0.0552033	-0.0586927	-0.0633403	-0.0611984	-0.067378	-0.0680615
37940	7.588	-2.44033	37.2026	-18.9986	4.22531	-0.048797	-4.96273	-0.0634322	-0.0533347	-0.055343	-0.0584926	-0.0634141	-0.0614782	-0.0673698	-0.0680557
37941	7.5882	-2.44033	37.2026	-18.9986	4.22531	-0.048797	-4.96273	-0.0631879	-0.0533455	-0.0554079	-0.058225	-0.0634075	-0.0617491	-0.0673615	-0.0680498
37942	7.5884	-2.44033	37.2026	-18.9986	4.22531	-0.048797	-4.96273	-0.0630562	-0.0533563	-0.0554361	-0.0580566	-0.0631923	-0.061579	-0.0673534	-0.0680441
37943	7.5886	-2.44033	37.2026	-18.9986	4.22531	-0.048797	-4.96273	-0.0631927	-0.0533673	-0.0555274	-0.0579155	-0.0632799	-0.0616941	-0.0673452	-0.0680383
37944	7.5888	-2.2252	37.6562	-18.5877	4.09088	-0.0495347	-4.96246	-0.0629808	-0.0533783	-0.055502	-0.057644	-0.0632213	-0.0616997	-0.0673372	-0.0680325
37945	7.589	-2.2252	37.6562	-18.5877	4.09088	-0.0495347	-4.96246	-0.062972	-0.0533893	-0.055386	-0.0576431	-0.0631851	-0.0615819	-0.0673291	-0.0680268
37946	7.5892	-2.2252	37.6562	-18.5877	4.09088	-0.0495347	-4.96246	-0.0630226	-0.0534004	-0.0551789	-0.0577037	-0.0628384	-0.0613782	-0.0673211	-0.0680211
37947	7.5894	-2.2252	37.6562	-18.5877	4.09088	-0.0495347	-4.96246	-0.0628624	-0.0534116	-0.0552809	-0.0576658	-0.0628414	-0.061358	-0.0673132	-0.0680154
37948	7.5896	-2.2252	37.6562	-18.5877	4.09088	-0.0495347	-4.96246	-0.0628545	-0.0534227	-0.0551421	-0.0575039	-0.0626065	-0.0615502	-0.0673052	-0.0680098
37949	7.5898	-2.00418	38.1037	-18.2724	3.95972	-0.0506667	-4.96234	-0.0629015	-0.0534339	-0.0550069	-0.0572376	-0.0625699	-0.0613268	-0.0672974	-0.0680042
37950	7.59	-2.00418	38.1037	-18.2724	3.95972	-0.0506667	-4.96234	-0.0629251	-0.053445	-0.0551333	-0.0574257	-0.0625096	-0.0611441	-0.0672895	-0.0679986
37951	7.5902	-2.00418	38.1037	-18.2724	3.95972	-0.0506667	-4.96234	-0.0629266	-0.0534562	0	-0.0574397	-0.0624821	-0.0611938	-0.0672817	-0.067993
37952	7.5904	-2.00418	38.1037	-18.2724	3.95972	-0.0506667	-4.96234	-0.0631522	-0.0534674	-0.0556138	-0.0571719	-0.0622485	-0.0611383	-0.067274	-0.0679874
37953	7.5906	-2.00418	38.1037	-18.2724	3.95972	-0.0506667	-4.96234	-0.0633302	-0.0534785	-0.0559576	-0.0572476	-0.0621139	-0.0610472	-0.0672663	-0.0679819
37954	7.5908	-1.77747	38.536	-18.2378	3.83064	-0.0522107	-4.96257	-0.0632108	-0.0534896	-0.0563066	-0.0573196	-0.061831	-0.0608519	-0.0672586	-0.0679763
37955	7.591	-1.77747	38.536	-18.2378	3.83064	-0.0522107	-4.96257	-0.0629923	-0.0535006	-0.05679	-0.0571812	-0.0618988	-0.0606228	-0.0672509	-0.0679708
37956	7.5912	-1.77747	38.536	-18.2378	3.83064	-0.0522107	-4.96257	-0.0628917	-0.0535116	-0.057358	-0.0571103	-0.0617244	-0.0607442	-0.0672433	-0.0679654
37957	7.5914	-1.77747	38.536	-18.2378	3.83064	-0.0522107	-4.96257	-0.0629315	-0.0535226	-0.0575157	-0.0575758	-0.0616802	-0.0601383	-0.0673367	-0.0679599
37958	7.5916	-1.77747	38.536	-18.2378	3.83064	-0.0522107	-4.96257	-0.0627579	0	-0.0578118	-0.0579528	-0.061638	-0.0599974	-0.0674118	-0.0679545
37959	7.5918	-1.54623	38.9482	-18.5633	3.70246	-0.0539019	-4.96344	-0.0630186	-0.0528951	-0.0578939	-0.0579383	-0.0615519	-0.0597047	-0.0674717	-0.067949
37960	7.592	-1.54623	38.9482	-18.5633	3.70246	-0.0539019	-4.96344	-0.0632732	-0.0529624	-0.0578445	-0.0579728	-0.0619739	-0.0593459	-0.0675192	-0.0679436
37961	7.5922	-1.54623	38.9482	-18.5633	3.70246	-0.0539019	-4.96344	-0.0636968	-0.0530117	-0.0579123	-0.0582064	-0.0620895	-0.0591485	-0.0675564	-0.0679382
37962	7.5924	-1.54623	38.9482	-18.5633	3.70246	-0.0539019	-4.96344	-0.0639365	-0.0530489	-0.0582877	-0.0582972	-0.0622471	-0.058876	-0.0675851	-0.0679329
37963	7.5926	-1.54623	38.9482	-18.5633	3.70246	-0.0539019	-4.96344	-0.0640755	-0.0530778	-0.0582741	-0.058689	-0.0625857	-0.0584833	-0.0676068	-0.0679275
37964	7.5928	-1.31222	39.3382	-19.25	3.57434	-0.0551693	-4.96512	-0.0642121	-0.0531011	-0.0585008	-0.0589584	-0.0625904	-0.0585942	-0.0676228	-0.0679222
37965	7.593	-1.31222	39.3382	-19.25	3.57434	-0.0551693	-4.96512	-0.0644526	-0.0531204	-0.0584938	-0.0590103	-0.062651	-0.0583996	-0.0676339	-0.0679169
37966	7.5932	-1.31222	39.3382	-19.25	3.57434	-0.0551693	-4.96512	-0.0647157	-0.0531369	-0.0586426	-0.0589172	-0.0629282	-0.0583824	-0.067641	-0.0679116
37967	7.5934	-1.31222	39.3382	-19.25	3.57434	-0.0551693	-4.96512	-0.0645712	-0.0531515	-0.0585258	-0.0589307	-0.0628079	-0.0584691	-0.0676448	-0.0679063
37968	7.5936	-1.31222	39.3382	-19.25	3.57434	-0.0551693	-4.96512	-0.0646874	-0.0531646	-0.0584632	-0.0591575	-0.0628783	-0.058232	-0.0676459	-0.0679011
37969	7.5938	-1.07767	39.7049	-20.2523	3.44589	-0.0552814	-4.96742	-0.0647514	-0.0531767	-0.0583708	-0.0590419	-0.0628779	-0.0583042	-0.0676447	-0.0678958
37970	7.594	-1.07767	39.7049	-20.2523	3.44589	-0.0552814	-4.96742	-0.0647136	-0.0531882	-0.0581825	-0.0589003	-0.0628276	-0.0584375	-0.0676416	-0.0678906
37971	7.5942	-1.07767	39.7049	-20.2523	3.44589	-0.0552814	-4.96742	-0.0648603	-0.0531992	-0.0580828	-0.0589163	-0.063419	-0.0585427	-0.067637	-0.067961
37972	7.5944	-1.07767	39.7049	-20.2523	3.44589	-0.0552814	-4.96742	-0.0649581	-0.0532098	-0.0579153	-0.0592248	-0.0637289	-0.0583607	-0.067631	-0.0680148
37973	7.5946	-1.07767	39.7049	-20.2523	3.44589	-0.0552814	-4.96742	-0.0650216	-0.0532202	-0.058122	-0.0595259	-0.0639731	-0.0582437	-0.067624	-0.0680557
37974	7.5948	-0.856053	40.1185	-20.0602	3.31589	-0.0532729	-4.9698	-0.0650858	-0.0532305	-0.058201	-0.0594429	-0.0642575	-0.0584477	-0.0676161	-0.0680862
37975	7.595	-0.856053	40.1185	-20.0602	3.31589	-0.0532729	-4.9698	-0.0650548	-0.0532408	-0.0583473	-0.0593792	-0.0646783	-0.0581759	-0.0676074	-0.0681086
