TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx
21167	4.2334	-0.06	-0.0572082	-0.0605685	-0.0579344
21168	4.2336	-0.06	-0.0572082	-0.0605685	-0.0579344
21169	4.2338	-0.06	-0.0572082	-0.0605685	-0.0579344
21170	4.234	-0.06	-0.0572082	-0.0605685	-0.0579344
21171	4.2342	-0.06	-0.0572082	-0.0605685	-0.0579344
21172	4.2344	-0.06	-0.0572082	-0.0605685	-0.0579344
21173	4.2346	-0.06	-0.0572082	-0.0605685	-0.0579344
21174	4.2348	-0.06	-0.0572082	-0.0605685	-0.0579344
21175	4.235	-0.06	-0.0572082	-0.0605685	-0.0579344
21176	4.2352	-0.06	-0.0572082	-0.0605685	-0.0579344
21177	4.2354	-0.06	-0.0572082	-0.0605685	-0.0579344
21178	4.2356	-0.06	-0.0572082	-0.0605685	-0.0579344
21179	4.2358	-0.06	-0.0572082	-0.0605685	-0.0579344
21180	4.236	-0.06	-0.0572082	-0.0605685	-0.0579344
21181	4.2362	-0.06	-0.0572082	-0.0605685	-0.0579344
21182	4.2364	-0.06	-0.0572082	-0.0605685	-0.0579344
21183	4.2366	-0.06	-0.0572082	-0.0605685	-0.0579344
21184	4.2368	-0.06	-0.0572082	-0.0605685	-0.0579344
21185	4.237	-0.06	-0.0572082	-0.0605685	-0.0579344
21186	4.2372	-0.06	-0.0572082	-0.0605685	-0.0579344
21187	4.2374	-0.06	-0.0572082	-0.0605685	-0.0579344
21188	4.2376	-0.06	-0.0572082	-0.0605685	-0.0579344
21189	4.2378	-0.06	-0.0572082	-0.0605685	-0.0579344
21190	4.238	-0.06	-0.0572082	-0.0605685	-0.0579344
21191	4.2382	-0.06	-0.0572082	-0.0605685	-0.0579344
21192	4.2384	-0.06	-0.0572082	-0.0605685	-0.0579344
21193	4.2386	-0.06	-0.0572082	-0.0605685	-0.0579344
21194	4.2388	-0.06	-0.0572082	-0.0605685	-0.0579344
21195	4.239	-0.06	-0.0572082	-0.0605685	-0.0579344
21196	4.2392	-0.06	-0.0572082	-0.0605685	-0.0579344
21197	4.2394	-0.06	-0.0572082	-0.0605685	-0.0579344
21198	4.2396	-0.06	-0.0572082	-0.0605685	-0.0579344
21199	4.2398	-0.06	-0.0572082	-0.0605685	-0.0579344
21200	4.24	-0.06	-0.0572082	-0.0605685	-0.0579344
21201	4.2402	-0.06	-0.0572082	-0.0605685	-0.0579344
21202	4.2404	-0.06	-0.0572082	-0.0605685	-0.0579344
21203	4.2406	-0.06	-0.0572082	-0.0605685	-0.0579344
21204	4.2408	-0.06	-0.0572082	-0.0605685	-0.0579344
21205	4.241	-0.06	-0.0572082	-0.0605685	-0.0579344
21206	4.2412	-0.06	-0.0572082	-0.0605685	-0.0579344
21207	4.2414	-0.06	-0.0572082	-0.0605685	-0.0579344
21208	4.2416	-0.06	-0.0572082	-0.0605685	-0.0579344
21209	4.2418	-0.06	-0.0572082	-0.0605685	-0.0579344
21210	4.242	-0.06	-0.0572082	-0.0605685	-0.0579344
21211	4.2422	-0.06	-0.0572082	-0.0605685	-0.0579344
21212	4.2424	-0.06	-0.0572082	-0.0605685	-0.0579344
21213	4.2426	-0.06	-0.0572082	-0.0605685	-0.0579344
21214	4.2428	-0.06	-0.0572082	-0.0605685	-0.0579344
21215	4.243	-0.06	-0.0572082	-0.0605685	-0.0579344
21216	4.2432	-0.06	-0.0572082	-0.0605685	-0.0579344
21217	4.2434	-0.06	-0.0572082	-0.0605685	-0.0579344
21218	4.2436	-0.06	-0.0572082	-0.0605685	-0.0579344
21219	4.2438	-0.06	-0.0572082	-0.0605685	-0.0579344
21220	4.244	-0.06	-0.0572082	-0.0605685	-0.0579344
21221	4.2442	-0.06	-0.0572082	-0.0605685	-0.0579344
21222	4.2444	-0.06	-0.0572082	-0.0605685	-0.0579344
21223	4.2446	-0.06	-0.0572082	-0.0605685	-0.0579344
21224	4.2448	-0.06	-0.0572082	-0.0605685	-0.0579344
21225	4.245	-0.06	-0.0572082	-0.0605685	-0.0579344
21226	4.2452	-0.06	-0.0572082	-0.0605685	-0.0579344
21227	4.2454	-0.06	-0.0572082	-0.0605685	-0.0579344
21228	4.2456	-0.06	-0.0572082	-0.0605685	-0.0579344
21229	4.2458	-0.06	-0.0572082	-0.0605685	-0.0579344
21230	4.246	-0.06	-0.0572082	-0.0605685	-0.0579344
21231	4.2462	-0.06	-0.0572082	-0.0605685	-0.0579344
21232	4.2464	-0.06	-0.0572082	-0.0605685	-0.0579344
21233	4.2466	-0.06	-0.0572082	-0.0605685	-0.0579344
21234	4.2468	-0.06	-0.0572082	-0.0605685	-0.0579344
21235	4.247	-0.06	-0.0572082	-0.0605685	-0.0579344
21236	4.2472	-0.06	-0.0572082	-0.0605685	-0.0579344
21237	4.2474	-0.06	-0.0572082	-0.0605685	-0.0579344
21238	4.2476	-0.06	-0.0572082	-0.0605685	-0.0579344
21239	4.2478	-0.06	-0.0572082	-0.0605685	-0.0579344
21240	4.248	-0.06	-0.0572082	-0.0605685	-0.0579344
21241	4.2482	-0.06	-0.0572082	-0.0605685	-0.0579344
21242	4.2484	-0.06	-0.0572082	-0.0605685	-0.0579344
21243	4.2486	-0.06	-0.0572082	-0.0605685	-0.0579344
21244	4.2488	-0.06	-0.0572082	-0.0605685	-0.0579344
21245	4.249	-0.06	-0.0572082	-0.0605685	-0.0579344
21246	4.2492	-0.06	-0.0572082	-0.0605685	-0.0579344
21247	4.2494	-0.06	-0.0572082	-0.0605685	-0.0579344
21248	4.2496	-0.06	-0.0572082	-0.0605685	-0.0579344
21249	4.2498	-0.06	-0.0572082	-0.0605685	-0.0579344
21250	4.25	-0.06	-0.0572082	-0.0605685	-0.0579344
21251	4.2502	-0.06	-0.0572082	-0.0605685	-0.0579344
21252	4.2504	-0.06	-0.0572082	-0.0605685	-0.0579344
21253	4.2506	-0.06	-0.0572082	-0.0605685	-0.0579344
21254	4.2508	-0.06	-0.0572082	-0.0605685	-0.0579344
21255	4.251	-0.06	-0.0572082	-0.0605685	-0.0579344
21256	4.2512	-0.06	-0.0572082	-0.0605685	-0.0579344
21257	4.2514	-0.06	-0.0572082	-0.0605685	-0.0579344
21258	4.2516	-0.06	-0.0572082	-0.0605685	-0.0579344
21259	4.2518	-0.06	-0.0572082	-0.0605685	-0.0579344
21260	4.252	-0.06	-0.0572082	-0.0605685	-0.0579344
21261	4.2522	-0.06	-0.0572082	-0.0605685	-0.0579344
21262	4.2524	-0.06	-0.0572082	-0.0605685	-0.0579344
21263	4.2526	-0.06	-0.0572082	-0.0605685	-0.0579344
21264	4.2528	-0.06	-0.0572082	-0.0605685	-0.0579344
21265	4.253	-0.06	-0.0572082	-0.0605685	-0.0579344
21266	4.2532	-0.06	-0.0572082	-0.0605685	-0.0579344
21267	4.2534	-0.06	-0.0572082	-0.0605685	-0.0579344
21268	4.2536	-0.06	-0.0572082	-0.0605685	-0.0579344
21269	4.2538	-0.06	-0.0572082	-0.0605685	-0.0579344
21270	4.254	-0.06	-0.0572082	-0.0605685	-0.0579344
21271	4.2542	-0.06	-0.0572082	-0.0605685	-0.0579344
21272	4.2544	-0.06	-0.0572082	-0.0605685	-0.0579344
21273	4.2546	-0.06	-0.0572082	-0.0605685	-0.0579344
21274	4.2548	-0.06	-0.0572082	-0.0605685	-0.0579344
21275	4.255	-0.06	-0.0572082	-0.0605685	-0.0579344
21276	4.2552	-0.06	-0.0572082	-0.0605685	-0.0579344
21277	4.2554	-0.06	-0.0572082	-0.0605685	-0.0579344
21278	4.2556	-0.06	-0.0572082	-0.0605685	-0.0579344
21279	4.2558	-0.06	-0.0572082	-0.0605685	-0.0579344
21280	4.256	-0.06	-0.0572082	-0.0605685	-0.0579344
21281	4.2562	-0.06	-0.0572082	-0.0605685	-0.0579344
21282	4.2564	-0.06	-0.0572082	-0.0605685	-0.0579344
21283	4.2566	-0.06	-0.0572082	-0.0605685	-0.0579344
21284	4.2568	-0.06	-0.0572082	-0.0605685	-0.0579344
21285	4.257	-0.06	-0.0572082	-0.0605685	-0.0579344
21286	4.2572	-0.06	-0.0572082	-0.0605685	-0.0579344
21287	4.2574	-0.06	-0.0572082	-0.0605685	-0.0579344
21288	4.2576	-0.06	-0.0572082	-0.0605685	-0.0579344
21289	4.2578	-0.06	-0.0572082	-0.0605685	-0.0579344
21290	4.258	-0.06	-0.0572082	-0.0605685	-0.0579344
21291	4.2582	-0.06	-0.0572082	-0.0605685	-0.0579344
21292	4.2584	-0.06	-0.0572082	-0.0605685	-0.0579344
21293	4.2586	-0.06	-0.0572082	-0.0605685	-0.0579344
21294	4.2588	-0.06	-0.0572082	-0.0605685	-0.0579344
21295	4.259	-0.06	-0.0572082	-0.0605685	-0.0579344
21296	4.2592	-0.06	-0.0572082	-0.0605685	-0.0579344
21297	4.2594	-0.06	-0.0572082	-0.0605685	-0.0579344
21298	4.2596	-0.06	-0.0572082	-0.0605685	-0.0579344
21299	4.2598	-0.06	-0.0572082	-0.0605685	-0.0579344
21300	4.26	-0.06	-0.0572082	-0.0605685	-0.0579344
21301	4.2602	-0.06	-0.0572082	-0.0605685	-0.0579344
21302	4.2604	-0.06	-0.0572082	-0.0605685	-0.0579344
21303	4.2606	-0.06	-0.0572082	-0.0605685	-0.0579344
21304	4.2608	-0.06	-0.0572082	-0.0605685	-0.0579344
21305	4.261	-0.06	-0.0572082	-0.0605685	-0.0579344
21306	4.2612	-0.06	-0.0572082	-0.0605685	-0.0579344
21307	4.2614	-0.06	-0.0572082	-0.0605685	-0.0579344
21308	4.2616	-0.06	-0.0572082	-0.0605685	-0.0579344
21309	4.2618	-0.06	-0.0572082	-0.0605685	-0.0579344
21310	4.262	-0.06	-0.0572082	-0.0605685	-0.0579344
21311	4.2622	-0.06	-0.0572082	-0.0605685	-0.0579344
21312	4.2624	-0.06	-0.0572082	-0.0605685	-0.0579344
21313	4.2626	-0.06	-0.0572082	-0.0605685	-0.0579344
21314	4.2628	-0.06	-0.0572082	-0.0605685	-0.0579344
21315	4.263	-0.06	-0.0572082	-0.0605685	-0.0579344
21316	4.2632	-0.06	-0.0572082	-0.0605685	-0.0579344
21317	4.2634	-0.06	-0.0572082	-0.0605685	-0.0579344
21318	4.2636	-0.06	-0.0572082	-0.0605685	-0.0579344
21319	4.2638	-0.06	-0.0572082	-0.0605685	-0.0579344
21320	4.264	-0.06	-0.0572082	-0.0605685	-0.0579344
21321	4.2642	-0.06	-0.0572082	-0.0605685	-0.0579344
21322	4.2644	-0.06	-0.0572082	-0.0605685	-0.0579344
21323	4.2646	-0.06	-0.0572082	-0.0605685	-0.0579344
21324	4.2648	-0.06	-0.0572082	-0.0605685	-0.0579344
21325	4.265	-0.06	-0.0572082	-0.0605685	-0.0579344
21326	4.2652	-0.06	-0.0572082	-0.0605685	-0.0579344
21327	4.2654	-0.06	-0.0572082	-0.0605685	-0.0579344
21328	4.2656	-0.06	-0.0572082	-0.0605685	-0.0579344
21329	4.2658	-0.06	-0.0572082	-0.0605685	-0.0579344
21330	4.266	-0.06	-0.0572082	-0.0605685	-0.0579344
21331	4.2662	-0.06	-0.0572082	-0.0605685	-0.0579344
21332	4.2664	-0.06	-0.0572082	-0.0605685	-0.0579344
21333	4.2666	-0.06	-0.0572082	-0.0605685	-0.0579344
21334	4.2668	-0.06	-0.0572082	-0.0605685	-0.0579344
21335	4.267	-0.06	-0.0572082	-0.0605685	-0.0579344
21336	4.2672	-0.06	-0.0572082	-0.0605685	-0.0579344
21337	4.2674	-0.06	-0.0572082	-0.0605685	-0.0579344
21338	4.2676	-0.06	-0.0572082	-0.0605685	-0.0579344
21339	4.2678	-0.06	-0.0572082	-0.0605685	-0.0579344
21340	4.268	-0.06	-0.0572082	-0.0605685	-0.0579344
21341	4.2682	-0.06	-0.0572082	-0.0605685	-0.0579344
21342	4.2684	-0.06	-0.0572082	-0.0605685	-0.0579344
21343	4.2686	-0.06	-0.0572082	-0.0605685	-0.0579344
21344	4.2688	-0.06	-0.0572082	-0.0605685	-0.0579344
21345	4.269	-0.06	-0.0572082	-0.0605685	-0.0579344
21346	4.2692	-0.06	-0.0572082	-0.0605685	-0.0579344
21347	4.2694	-0.06	-0.0572082	-0.0605685	-0.0579344
21348	4.2696	-0.06	-0.0572082	-0.0605685	-0.0579344
21349	4.2698	-0.06	-0.0572082	-0.0605685	-0.0579344
21350	4.27	-0.06	-0.0572082	-0.0605685	-0.0579344
21351	4.2702	-0.06	-0.0572082	-0.0605685	-0.0579344
21352	4.2704	-0.06	-0.0572082	-0.0605685	-0.0579344
21353	4.2706	-0.06	-0.0572082	-0.0605685	-0.0579344
21354	4.2708	-0.06	-0.0572082	-0.0605685	-0.0579344
21355	4.271	-0.06	-0.0572082	-0.0605685	-0.0579344
21356	4.2712	-0.06	-0.0572082	-0.0605685	-0.0579344
21357	4.2714	-0.06	-0.0572082	-0.0605685	-0.0579344
21358	4.2716	-0.06	-0.0572082	-0.0605685	-0.0579344
21359	4.2718	-0.06	-0.0572082	-0.0605685	-0.0579344
21360	4.272	-0.06	-0.0572082	-0.0605685	-0.0579344
21361	4.2722	-0.06	-0.0572082	-0.0605685	-0.0579344
21362	4.2724	-0.06	-0.0572082	-0.0605685	-0.0579344
21363	4.2726	-0.06	-0.0572082	-0.0605685	-0.0579344
21364	4.2728	-0.06	-0.0572082	-0.0605685	-0.0579344
21365	4.273	-0.06	-0.0572082	-0.0605685	-0.0579344
21366	4.2732	-0.06	-0.0572082	-0.0605685	-0.0579344
21367	4.2734	-0.06	-0.0572082	-0.0605685	-0.0579344
21368	4.2736	-0.06	-0.0572082	-0.0605685	-0.0579344
21369	4.2738	-0.06	-0.0572082	-0.0605685	-0.0579344
21370	4.274	-0.06	-0.0572082	-0.0605685	-0.0579344
21371	4.2742	-0.06	-0.0572082	-0.0605685	-0.0579344
21372	4.2744	-0.06	-0.0572082	-0.0605685	-0.0579344
21373	4.2746	-0.06	-0.0572082	-0.0605685	-0.0579344
21374	4.2748	-0.06	-0.0572082	-0.0605685	-0.0579344
21375	4.275	-0.06	-0.0572082	-0.0605685	-0.0579344
21376	4.2752	-0.06	-0.0572082	-0.0605685	-0.0579344
21377	4.2754	-0.06	-0.0572082	-0.0605685	-0.0579344
21378	4.2756	-0.06	-0.0572082	-0.0605685	-0.0579344
21379	4.2758	-0.06	-0.0572082	-0.0605685	-0.0579344
21380	4.276	-0.06	-0.0572082	-0.0605685	-0.0579344
21381	4.2762	-0.06	-0.0572082	-0.0605685	-0.0579344
21382	4.2764	-0.06	-0.0572082	-0.0605685	-0.0579344
21383	4.2766	-0.06	-0.0572082	-0.0605685	-0.0579344
21384	4.2768	-0.06	-0.0572082	-0.0605685	-0.0579344
21385	4.277	-0.06	-0.0572082	-0.0605685	-0.0579344
21386	4.2772	-0.06	-0.0572082	-0.0605685	-0.0579344
21387	4.2774	-0.06	-0.0572082	-0.0605685	-0.0579344
21388	4.2776	-0.06	-0.0572082	-0.0605685	-0.0579344
21389	4.2778	-0.06	-0.0572082	-0.0605685	-0.0579344
21390	4.278	-0.06	-0.0572082	-0.0605685	-0.0579344
21391	4.2782	-0.06	-0.0572082	-0.0605685	-0.0579344
21392	4.2784	-0.06	-0.0572082	-0.0605685	-0.0579344
21393	4.2786	-0.06	-0.0572082	-0.0605685	-0.0579344
21394	4.2788	-0.06	-0.0572082	-0.0605685	-0.0579344
21395	4.279	-0.06	-0.0572082	-0.0605685	-0.0579344
21396	4.2792	-0.06	-0.0572082	-0.0605685	-0.0579344
21397	4.2794	-0.06	-0.0572082	-0.0605685	-0.0579344
21398	4.2796	-0.06	-0.0572082	-0.0605685	-0.0579344
21399	4.2798	-0.06	-0.0572082	-0.0605685	-0.0579344
21400	4.28	-0.06	-0.0572082	-0.0605685	-0.0579344
21401	4.2802	-0.06	-0.0572082	-0.0605685	-0.0579344
21402	4.2804	-0.06	-0.0572082	-0.0605685	-0.0579344
21403	4.2806	-0.06	-0.0572082	-0.0605685	-0.0579344
21404	4.2808	-0.06	-0.0572082	-0.0605685	-0.0579344
21405	4.281	-0.06	-0.0572082	-0.0605685	-0.0579344
21406	4.2812	-0.06	-0.0572082	-0.0605685	-0.0579344
21407	4.2814	-0.06	-0.0572082	-0.0605685	-0.0579344
21408	4.2816	-0.06	-0.0572082	-0.0605685	-0.0579344
21409	4.2818	-0.06	-0.0572082	-0.0605685	-0.0579344
21410	4.282	-0.06	-0.0572082	-0.0605685	-0.0579344
21411	4.2822	-0.06	-0.0572082	-0.0605685	-0.0579344
21412	4.2824	-0.06	-0.0572082	-0.0605685	-0.0579344
21413	4.2826	-0.06	-0.0572082	-0.0605685	-0.0579344
21414	4.2828	-0.06	-0.0572082	-0.0605685	-0.0579344
21415	4.283	-0.06	-0.0572082	-0.0605685	-0.0579344
21416	4.2832	-0.06	-0.0572082	-0.0605685	-0.0579344
21417	4.2834	-0.06	-0.0572082	-0.0605685	-0.0579344
21418	4.2836	-0.06	-0.0572082	-0.0605685	-0.0579344
21419	4.2838	-0.06	-0.0572082	-0.0605685	-0.0579344
21420	4.284	-0.06	-0.0572082	-0.0605685	-0.0579344
21421	4.2842	-0.06	-0.0572082	-0.0605685	-0.0579344
21422	4.2844	-0.06	-0.0572082	-0.0605685	-0.0579344
21423	4.2846	-0.06	-0.0572082	-0.0605685	-0.0579344
21424	4.2848	-0.06	-0.0572082	-0.0605685	-0.0579344
21425	4.285	-0.06	-0.0572082	-0.0605685	-0.0579344
21426	4.2852	-0.06	-0.0572082	-0.0605685	-0.0579344
21427	4.2854	-0.06	-0.0572082	-0.0605685	-0.0579344
21428	4.2856	-0.06	-0.0572082	-0.0605685	-0.0579344
21429	4.2858	-0.06	-0.0572082	-0.0605685	-0.0579344
21430	4.286	-0.06	-0.0572082	-0.0605685	-0.0579344
21431	4.2862	-0.06	-0.0572082	-0.0605685	-0.0579344
21432	4.2864	-0.06	-0.0572082	-0.0605685	-0.0579344
21433	4.2866	-0.06	-0.0572082	-0.0605685	-0.0579344
21434	4.2868	-0.06	-0.0572082	-0.0605685	-0.0579344
21435	4.287	-0.06	-0.0572082	-0.0605685	-0.0579344
21436	4.2872	-0.06	-0.0572082	-0.0605685	-0.0579344
21437	4.2874	-0.06	-0.0572082	-0.0605685	-0.0579344
21438	4.2876	-0.06	-0.0572082	-0.0605685	-0.0579344
21439	4.2878	-0.06	-0.0572082	-0.0605685	-0.0579344
21440	4.288	-0.06	-0.0572082	-0.0605685	-0.0579344
21441	4.2882	-0.06	-0.0572082	-0.0605685	-0.0579344
21442	4.2884	-0.06	-0.0572082	-0.0605685	-0.0579344
21443	4.2886	-0.06	-0.0572082	-0.0605685	-0.0579344
21444	4.2888	-0.06	-0.0572082	-0.0605685	-0.0579344
21445	4.289	-0.06	-0.0572082	-0.0605685	-0.0579344
21446	4.2892	-0.06	-0.0572082	-0.0605685	-0.0579344
21447	4.2894	-0.06	-0.0572082	-0.0605685	-0.0579344
21448	4.2896	-0.06	-0.0572082	-0.0605685	-0.0579344
21449	4.2898	-0.06	-0.0572082	-0.0605685	-0.0579344
21450	4.29	-0.06	-0.0572082	-0.0605685	-0.0579344
21451	4.2902	-0.06	-0.0572082	-0.0605685	-0.0579344
21452	4.2904	-0.06	-0.0572082	-0.0605685	-0.0579344
21453	4.2906	-0.06	-0.0572082	-0.0605685	-0.0579344
21454	4.2908	-0.06	-0.0572082	-0.0605685	-0.0579344
21455	4.291	-0.06	-0.0572082	-0.0605685	-0.0579344
21456	4.2912	-0.06	-0.0572082	-0.0605685	-0.0579344
21457	4.2914	-0.06	-0.0572082	-0.0605685	-0.0579344
21458	4.2916	-0.06	-0.0572082	-0.0605685	-0.0579344
21459	4.2918	-0.06	-0.0572082	-0.0605685	-0.0579344
21460	4.292	-0.06	-0.0572082	-0.0605685	-0.0579344
21461	4.2922	-0.06	-0.0572082	-0.0605685	-0.0579344
21462	4.2924	-0.06	-0.0572082	-0.0605685	-0.0579344
21463	4.2926	-0.06	-0.0572082	-0.0605685	-0.0579344
21464	4.2928	-0.06	-0.0572082	-0.0605685	-0.0579344
21465	4.293	-0.06	-0.0572082	-0.0605685	-0.0579344
21466	4.2932	-0.06	-0.0572082	-0.0605685	-0.0579344
21467	4.2934	-0.06	-0.0572082	-0.0605685	-0.0579344
21468	4.2936	-0.06	-0.0572082	-0.0605685	-0.0579344
21469	4.2938	-0.06	-0.0572082	-0.0605685	-0.0579344
21470	4.294	-0.06	-0.0572082	-0.0605685	-0.0579344
21471	4.2942	-0.06	-0.0572082	-0.0605685	-0.0579344
21472	4.2944	-0.06	-0.0572082	-0.0605685	-0.0579344
21473	4.2946	-0.06	-0.0572082	-0.0605685	-0.0579344
21474	4.2948	-0.06	-0.0572082	-0.0605685	-0.0579344
21475	4.295	-0.06	-0.0572082	-0.0605685	-0.0579344
21476	4.2952	-0.06	-0.0572082	-0.0605685	-0.0579344
21477	4.2954	-0.06	-0.0572082	-0.0605685	-0.0579344
21478	4.2956	-0.06	-0.0572082	-0.0605685	-0.0579344
21479	4.2958	-0.06	-0.0572082	-0.0605685	-0.0579344
21480	4.296	-0.06	-0.0572082	-0.0605685	-0.0579344
21481	4.2962	-0.06	-0.0572082	-0.0605685	-0.0579344
21482	4.2964	-0.06	-0.0572082	-0.0605685	-0.0579344
21483	4.2966	-0.06	-0.0572082	-0.0605685	-0.0579344
21484	4.2968	-0.06	-0.0572082	-0.0605685	-0.0579344
21485	4.297	-0.06	-0.0572082	-0.0605685	-0.0579344
21486	4.2972	-0.06	-0.0572082	-0.0605685	-0.0579344
21487	4.2974	-0.06	-0.0572082	-0.0605685	-0.0579344
21488	4.2976	-0.06	-0.0572082	-0.0605685	-0.0579344
21489	4.2978	-0.06	-0.0572082	-0.0605685	-0.0579344
21490	4.298	-0.06	-0.0572082	-0.0605685	-0.0579344
21491	4.2982	-0.06	-0.0572082	-0.0605685	-0.0579344
21492	4.2984	-0.06	-0.0572082	-0.0605685	-0.0579344
21493	4.2986	-0.06	-0.0572082	-0.0605685	-0.0579344
21494	4.2988	-0.06	-0.0572082	-0.0605685	-0.0579344
21495	4.299	-0.06	-0.0572082	-0.0605685	-0.0579344
21496	4.2992	-0.06	-0.0572082	-0.0605685	-0.0579344
21497	4.2994	-0.06	-0.0572082	-0.0605685	-0.0579344
21498	4.2996	-0.06	-0.0572082	-0.0605685	-0.0579344
21499	4.2998	-0.06	-0.0572082	-0.0605685	-0.0579344
21500	4.3	-0.06	-0.0572082	-0.0605685	-0.0579344
21501	4.3002	-0.06	-0.0572082	-0.0605685	-0.0579344
21502	4.3004	-0.06	-0.0572082	-0.0605685	-0.0579344
21503	4.3006	-0.06	-0.0572082	-0.0605685	-0.0579344
21504	4.3008	-0.06	-0.0572082	-0.0605685	-0.0579344
21505	4.301	-0.06	-0.0572082	-0.0605685	-0.0579344
21506	4.3012	-0.06	-0.0572082	-0.0605685	-0.0579344
21507	4.3014	-0.06	-0.0572082	-0.0605685	-0.0579344
21508	4.3016	-0.06	-0.0572082	-0.0605685	-0.0579344
21509	4.3018	-0.06	-0.0572082	-0.0605685	-0.0579344
21510	4.302	-0.06	-0.0572082	-0.0605685	-0.0579344
21511	4.3022	-0.06	-0.0572082	-0.0605685	-0.0579344
21512	4.3024	-0.06	-0.0572082	-0.0605685	-0.0579344
21513	4.3026	-0.06	-0.0572082	-0.0605685	-0.0579344
21514	4.3028	-0.06	-0.0572082	-0.0605685	-0.0579344
21515	4.303	-0.06	-0.0572082	-0.0605685	-0.0579344
21516	4.3032	-0.06	-0.0572082	-0.0605685	-0.0579344
21517	4.3034	-0.06	-0.0572082	-0.0605685	-0.0579344
21518	4.3036	-0.06	-0.0572082	-0.0605685	-0.0579344
21519	4.3038	-0.06	-0.0572082	-0.0605685	-0.0579344
21520	4.304	-0.06	-0.0572082	-0.0605685	-0.0579344
21521	4.3042	-0.06	-0.0572082	-0.0605685	-0.0579344
21522	4.3044	-0.06	-0.0572082	-0.0605685	-0.0579344
21523	4.3046	-0.06	-0.0572082	-0.0605685	-0.0579344
21524	4.3048	-0.06	-0.0572082	-0.0605685	-0.0579344
21525	4.305	-0.06	-0.0572082	-0.0605685	-0.0579344
21526	4.3052	-0.06	-0.0572082	-0.0605685	-0.0579344
21527	4.3054	-0.06	-0.0572082	-0.0605685	-0.0579344
21528	4.3056	-0.06	-0.0572082	-0.0605685	-0.0579344
21529	4.3058	-0.06	-0.0572082	-0.0605685	-0.0579344
21530	4.306	-0.06	-0.0572082	-0.0605685	-0.0579344
21531	4.3062	-0.06	-0.0572082	-0.0605685	-0.0579344
21532	4.3064	-0.06	-0.0572082	-0.0605685	-0.0579344
21533	4.3066	-0.06	-0.0572082	-0.0605685	-0.0579344
21534	4.3068	-0.06	-0.0572082	-0.0605685	-0.0579344
21535	4.307	-0.06	-0.0572082	-0.0605685	-0.0579344
21536	4.3072	-0.06	-0.0572082	-0.0605685	-0.0579344
21537	4.3074	-0.06	-0.0572082	-0.0605685	-0.0579344
21538	4.3076	-0.06	-0.0572082	-0.0605685	-0.0579344
21539	4.3078	-0.06	-0.0572082	-0.0605685	-0.0579344
21540	4.308	-0.06	-0.0572082	-0.0605685	-0.0579344
21541	4.3082	-0.06	-0.0572082	-0.0605685	-0.0579344
21542	4.3084	-0.06	-0.0572082	-0.0605685	-0.0579344
21543	4.3086	-0.06	-0.0572082	-0.0605685	-0.0579344
21544	4.3088	-0.06	-0.0572082	-0.0605685	-0.0579344
21545	4.309	-0.06	-0.0572082	-0.0605685	-0.0579344
21546	4.3092	-0.06	-0.0572082	-0.0605685	-0.0579344
21547	4.3094	-0.06	-0.0572082	-0.0605685	-0.0579344
21548	4.3096	-0.06	-0.0572082	-0.0605685	-0.0579344
21549	4.3098	-0.06	-0.0572082	-0.0605685	-0.0579344
21550	4.31	-0.06	-0.0572082	-0.0605685	-0.0579344
21551	4.3102	-0.06	-0.0572082	-0.0605685	-0.0579344
21552	4.3104	-0.06	-0.0572082	-0.0605685	-0.0579344
21553	4.3106	-0.06	-0.0572082	-0.0605685	-0.0579344
21554	4.3108	-0.06	-0.0572082	-0.0605685	-0.0579344
21555	4.311	-0.06	-0.0572082	-0.0605685	-0.0579344
21556	4.3112	-0.06	-0.0572082	-0.0605685	-0.0579344
21557	4.3114	-0.06	-0.0572082	-0.0605685	-0.0579344
21558	4.3116	-0.06	-0.0572082	-0.0605685	-0.0579344
21559	4.3118	-0.06	-0.0572082	-0.0605685	-0.0579344
21560	4.312	-0.06	-0.0572082	-0.0605685	-0.0579344
21561	4.3122	-0.06	-0.0572082	-0.0605685	-0.0579344
21562	4.3124	-0.06	-0.0572082	-0.0605685	-0.0579344
21563	4.3126	-0.06	-0.0572082	-0.0605685	-0.0579344
21564	4.3128	-0.06	-0.0572082	-0.0605685	-0.0579344
21565	4.313	-0.06	-0.0572082	-0.0605685	-0.0579344
21566	4.3132	-0.06	-0.0572082	-0.0605685	-0.0579344
21567	4.3134	-0.06	-0.0572082	-0.0605685	-0.0579344
21568	4.3136	-0.06	-0.0572082	-0.0605685	-0.0579344
21569	4.3138	-0.06	-0.0572082	-0.0605685	-0.0579344
21570	4.314	-0.06	-0.0572082	-0.0605685	-0.0579344
21571	4.3142	-0.06	-0.0572082	-0.0605685	-0.0579344
21572	4.3144	-0.06	-0.0572082	-0.0605685	-0.0579344
21573	4.3146	-0.06	-0.0572082	-0.0605685	-0.0579344
21574	4.3148	-0.06	-0.0572082	-0.0605685	-0.0579344
21575	4.315	-0.06	-0.0572082	-0.0605685	-0.0579344
21576	4.3152	-0.06	-0.0572082	-0.0605685	-0.0579344
21577	4.3154	-0.06	-0.0572082	-0.0605685	-0.0579344
21578	4.3156	-0.06	-0.0572082	-0.0605685	-0.0579344
21579	4.3158	-0.06	-0.0572082	-0.0605685	-0.0579344
