TimeSlice	Time	R_foot ground contact	R_toe ground contact	R_hip middle	L_toe ground contact	L_hip middle	L_foot ground contact	height	distance
34415	6.883	-0.0595971	-0.05539	-0.06	-0.06	-0.0561866	-0.0561324	0.963043	0.87001
34416	6.8832	-0.0596142	-0.055286	-0.06	-0.06	-0.0562184	-0.0562075	0.963043	0.87001
34417	6.8834	-0.0596304	-0.0551798	-0.06	-0.06	-0.056231	-0.056258	0.963043	0.87001
34418	6.8836	-0.059646	-0.055072	-0.06	-0.06	-0.0562264	-0.0562867	0.963043	0.87001
34419	6.8838	-0.0596609	-0.0549628	-0.06	-0.06	-0.0562067	-0.0562963	0.962954	0.870776
34420	6.884	-0.0596751	-0.0548528	-0.06	-0.06	-0.0561737	-0.056289	0.962954	0.870776
34421	6.8842	-0.0596887	-0.0547423	-0.06	-0.06	-0.0561291	-0.0562668	0.962954	0.870776
34422	6.8844	-0.0597017	-0.0546314	-0.06	-0.06	-0.0560741	-0.0562314	0.962954	0.870776
34423	6.8846	-0.0597142	-0.0545206	-0.06	-0.06	-0.05601	-0.0561844	0.962954	0.870776
34424	6.8848	-0.0597261	-0.0544101	-0.06	-0.06	-0.055938	-0.0561272	0.962865	0.871542
34425	6.885	-0.0597375	-0.0543	-0.06	-0.06	-0.0558591	-0.0560611	0.962865	0.871542
34426	6.8852	-0.0597484	-0.0541906	-0.06	-0.06	-0.0557743	-0.0559872	0.962865	0.871542
34427	6.8854	-0.0597588	-0.054082	-0.06	-0.06	-0.0556842	-0.0559064	0.962865	0.871542
34428	6.8856	-0.0597688	-0.0539745	-0.06	-0.06	-0.0555897	-0.0558198	0.962865	0.871542
34429	6.8858	-0.0597784	-0.0538681	-0.06	-0.06	-0.0554914	-0.055728	0.962778	0.87231
34430	6.886	-0.0597876	-0.053763	-0.06	-0.06	-0.05539	-0.0556319	0.962778	0.87231
34431	6.8862	-0.0597963	-0.0536593	-0.06	-0.06	-0.055286	-0.0555321	0.962778	0.87231
