TimeSlice	Time	L Ank flx Ia	L Ank ext Ia	L Ank flx Ia IN	L Ank ext Ia IN	L Ank ext Ib	L Ank flx Ib	L Ank MN ext	L Ank MN flx	L Ank MN flx RE	L Ank MN ext RE
21175	4.235	-0.0593736	-0.0625626	-0.0599981	-0.0599992	-0.0598997	-0.0588453	-0.0927525	-0.0526824	-0.0447645	-0.0467913
21176	4.2352	-0.0593748	-0.0625629	-0.0599981	-0.0599992	-0.0598997	-0.0588473	-0.0927503	-0.0526952	-0.0447678	-0.0467879
21177	4.2354	-0.059376	-0.0625632	-0.0599981	-0.0599992	-0.0598997	-0.0588493	-0.0927481	-0.052708	-0.0447711	-0.0467845
21178	4.2356	-0.0593772	-0.0625636	-0.0599981	-0.0599992	-0.0598997	-0.0588512	-0.0927459	-0.0527208	-0.0447743	-0.0467811
21179	4.2358	-0.0593784	-0.0625639	-0.0599981	-0.0599992	-0.0598997	-0.0588531	-0.0927438	-0.0527334	-0.0447775	-0.0467777
21180	4.236	-0.0593796	-0.0625642	-0.0599981	-0.0599992	-0.0598997	-0.0588552	-0.0927416	-0.0527461	-0.0447807	-0.0467744
21181	4.2362	-0.0593807	-0.0625646	-0.0599981	-0.0599992	-0.0598998	-0.0588572	-0.0927395	-0.0527587	-0.0447839	-0.046771
21182	4.2364	-0.0593819	-0.0625649	-0.0599981	-0.0599992	-0.0598998	-0.0588591	-0.0927373	-0.0527712	-0.0447871	-0.0467677
21183	4.2366	-0.0593831	-0.0625652	-0.0599981	-0.0599992	-0.0598998	-0.058861	-0.0927352	-0.0527837	-0.0447902	-0.0467644
21184	4.2368	-0.0593843	-0.0625655	-0.0599981	-0.0599992	-0.0598998	-0.0588628	-0.0927331	-0.0527962	-0.0447933	-0.0467611
21185	4.237	-0.0593854	-0.0625659	-0.0599981	-0.0599992	-0.0598998	-0.0588648	-0.092731	-0.0528086	-0.0447965	-0.0467579
21186	4.2372	-0.0593866	-0.0625662	-0.0599981	-0.0599992	-0.0598998	-0.0588668	-0.0927289	-0.0528209	-0.0447996	-0.0467546
21187	4.2374	-0.0593878	-0.0625665	-0.0599981	-0.0599992	-0.0598998	-0.0588687	-0.0927268	-0.0528333	-0.0448026	-0.0467514
21188	4.2376	-0.0593889	-0.0625668	-0.0599981	-0.0599992	-0.0598998	-0.0588705	-0.0927247	-0.0528455	-0.0448057	-0.0467481
21189	4.2378	-0.0593901	-0.0625671	-0.0599981	-0.0599992	-0.0598998	-0.0588723	-0.0927226	-0.0528578	-0.0448087	-0.0467449
21190	4.238	-0.0593912	-0.0625674	-0.0599981	-0.0599992	-0.0598997	-0.0588743	-0.0927205	-0.05287	-0.0448118	-0.0467418
21191	4.2382	-0.0593923	-0.0625677	-0.0599981	-0.0599992	-0.0598997	-0.0588762	-0.0927185	-0.0528821	-0.0448148	-0.0467386
21192	4.2384	-0.0593935	-0.0625681	-0.0599981	-0.0599992	-0.0598997	-0.0588781	-0.0927164	-0.0528942	-0.0448178	-0.0467354
21193	4.2386	-0.0593946	-0.0625684	-0.0599981	-0.0599992	-0.0598997	-0.0588799	-0.0927144	-0.0529063	-0.0448208	-0.0467323
21194	4.2388	-0.0593957	-0.0625687	-0.0599981	-0.0599992	-0.0598997	-0.0588816	-0.0927124	-0.0529183	-0.0448237	-0.0467292
21195	4.239	-0.0593969	-0.062569	-0.0599981	-0.0599992	-0.0598997	-0.0588835	-0.0927103	-0.0529302	-0.0448267	-0.0467261
21196	4.2392	-0.059398	-0.0625693	-0.0599981	-0.0599992	-0.0598997	-0.0588854	-0.0927083	-0.0529422	-0.0448296	-0.046723
21197	4.2394	-0.0593991	-0.0625696	-0.0599981	-0.0599992	-0.0598997	-0.0588873	-0.0927063	-0.0529541	-0.0448325	-0.0467199
21198	4.2396	-0.0594002	-0.0625699	-0.0599981	-0.0599992	-0.0598997	-0.058889	-0.0927043	-0.0529659	-0.0448354	-0.0467169
21199	4.2398	-0.0594013	-0.0625702	-0.0599981	-0.0599992	-0.0598997	-0.0588907	-0.0927023	-0.0529777	-0.0448383	-0.0467138
21200	4.24	-0.0594024	-0.0625705	-0.0599981	-0.0599992	-0.0598997	-0.0588926	-0.0927004	-0.0529895	-0.0448412	-0.0467108
21201	4.2402	-0.0594035	-0.0625708	-0.0599981	-0.0599992	-0.0598997	-0.0588945	-0.0926984	-0.0530012	-0.044844	-0.0467078
21202	4.2404	-0.0594046	-0.0625711	-0.0599981	-0.0599992	-0.0598997	-0.0588962	-0.0926964	-0.0530129	-0.0448469	-0.0467048
21203	4.2406	-0.0594057	-0.0625714	-0.0599981	-0.0599992	-0.0598997	-0.058898	-0.0926945	-0.0530246	-0.0448497	-0.0467019
21204	4.2408	-0.0594068	-0.0625716	-0.0599981	-0.0599992	-0.0598997	-0.0588996	-0.0926926	-0.0530362	-0.0448525	-0.0466989
21205	4.241	-0.0594079	-0.0625719	-0.0599981	-0.0599992	-0.0598997	-0.0589015	-0.0926906	-0.0530478	-0.0448553	-0.046696
21206	4.2412	-0.059409	-0.0625722	-0.0599981	-0.0599992	-0.0598997	-0.0589033	-0.0926887	-0.0530593	-0.044858	-0.0466931
21207	4.2414	-0.0594101	-0.0625725	-0.0599981	-0.0599992	-0.0598997	-0.0589051	-0.0926868	-0.0530709	-0.0448608	-0.0466902
21208	4.2416	-0.0594111	-0.0625728	-0.0599981	-0.0599992	-0.0598997	-0.0589067	-0.0926849	-0.0530823	-0.0448635	-0.0466873
21209	4.2418	-0.0594122	-0.0625731	-0.0599981	-0.0599992	-0.0598997	-0.0589083	-0.092683	-0.0530938	-0.0448662	-0.0466844
21210	4.242	-0.0594133	-0.0625733	-0.0599981	-0.0599992	-0.0598997	-0.0589102	-0.0926811	-0.0531052	-0.0448689	-0.0466816
21211	4.2422	-0.0594143	-0.0625736	-0.0599981	-0.0599992	-0.0598997	-0.058912	-0.0926792	-0.0531166	-0.0448716	-0.0466787
21212	4.2424	-0.0594154	-0.0625739	-0.0599981	-0.0599992	-0.0598996	-0.0589137	-0.0926773	-0.0531279	-0.0448743	-0.0466759
21213	4.2426	-0.0594165	-0.0625742	-0.0599981	-0.0599992	-0.0598996	-0.0589153	-0.0926755	-0.0531392	-0.0448769	-0.0466731
21214	4.2428	-0.0594175	-0.0625744	-0.0599981	-0.0599992	-0.0598996	-0.0589169	-0.0926736	-0.0531505	-0.0448796	-0.0466703
21215	4.243	-0.0594186	-0.0625747	-0.0599981	-0.0599992	-0.0598996	-0.0589187	-0.0926718	-0.0531618	-0.0448822	-0.0466676
21216	4.2432	-0.0594197	-0.062575	-0.0599981	-0.0599992	-0.0598996	-0.0589204	-0.0926699	-0.053173	-0.0448848	-0.0466648
21217	4.2434	-0.0594207	-0.0625753	-0.0599981	-0.0599992	-0.0598996	-0.0589221	-0.0926681	-0.0531842	-0.0448874	-0.0466621
21218	4.2436	-0.0594218	-0.0625755	-0.0599981	-0.0599992	-0.0598996	-0.0589237	-0.0926663	-0.0531954	-0.04489	-0.0466594
21219	4.2438	-0.0594228	-0.0625758	-0.0599981	-0.0599992	-0.0598996	-0.0589252	-0.0926645	-0.0532065	-0.0448925	-0.0466567
21220	4.244	-0.0594239	-0.062576	-0.0599981	-0.0599992	-0.0598996	-0.058927	-0.0926627	-0.0532176	-0.0448951	-0.046654
21221	4.2442	-0.0594249	-0.0625763	-0.0599981	-0.0599992	-0.0598996	-0.0589287	-0.0926609	-0.0532287	-0.0448976	-0.0466513
21222	4.2444	-0.0594259	-0.0625766	-0.0599981	-0.0599992	-0.0598996	-0.0589303	-0.0926591	-0.0532398	-0.0449001	-0.0466487
21223	4.2446	-0.059427	-0.0625768	-0.0599981	-0.0599992	-0.0598996	-0.0589319	-0.0926573	-0.0532508	-0.0449026	-0.046646
21224	4.2448	-0.059428	-0.0625771	-0.0599981	-0.0599992	-0.0598996	-0.0589334	-0.0926555	-0.0532618	-0.0449051	-0.0466434
21225	4.245	-0.0594291	-0.0625773	-0.0599981	-0.0599992	-0.0598996	-0.0589351	-0.0926538	-0.0532728	-0.0449076	-0.0466408
21226	4.2452	-0.0594301	-0.0625776	-0.0599981	-0.0599992	-0.0598995	-0.0589368	-0.092652	-0.0532838	-0.04491	-0.0466382
21227	4.2454	-0.0594311	-0.0625778	-0.0599981	-0.0599992	-0.0598995	-0.0589384	-0.0926503	-0.0532947	-0.0449125	-0.0466357
21228	4.2456	-0.0594322	-0.0625781	-0.0599981	-0.0599992	-0.0598995	-0.0589399	-0.0926485	-0.0533056	-0.0449149	-0.0466331
21229	4.2458	-0.0594332	-0.0625783	-0.0599981	-0.0599992	-0.0598995	-0.0589414	-0.0926468	-0.0533165	-0.0449173	-0.0466306
21230	4.246	-0.0594342	-0.0625785	-0.0599981	-0.0599992	-0.0598995	-0.0589431	-0.0926451	-0.0533274	-0.0449197	-0.046628
21231	4.2462	-0.0594353	-0.0625788	-0.0599981	-0.0599992	-0.0598995	-0.0589447	-0.0926433	-0.0533383	-0.0449221	-0.0466255
21232	4.2464	-0.0594363	-0.062579	-0.0599981	-0.0599992	-0.0598995	-0.0589463	-0.0926416	-0.0533491	-0.0449244	-0.046623
21233	4.2466	-0.0594373	-0.0625793	-0.0599981	-0.0599992	-0.0598995	-0.0589478	-0.0926399	-0.0533599	-0.0449268	-0.0466206
21234	4.2468	-0.0594384	-0.0625795	-0.0599981	-0.0599992	-0.0598995	-0.0589493	-0.0926382	-0.0533707	-0.0449291	-0.0466181
21235	4.247	-0.0594394	-0.0625797	-0.0599981	-0.0599992	-0.0598995	-0.0589509	-0.0926365	-0.0533815	-0.0449314	-0.0466157
21236	4.2472	-0.0594404	-0.06258	-0.0599981	-0.0599992	-0.0598994	-0.0589525	-0.0926349	-0.0533922	-0.0449337	-0.0466132
21237	4.2474	-0.0594414	-0.0625802	-0.0599981	-0.0599992	-0.0598994	-0.058954	-0.0926332	-0.053403	-0.044936	-0.0466108
21238	4.2476	-0.0594425	-0.0625804	-0.0599981	-0.0599992	-0.0598994	-0.0589555	-0.0926315	-0.0534137	-0.0449383	-0.0466084
21239	4.2478	-0.0594435	-0.0625806	-0.0599982	-0.0599992	-0.0598994	-0.0589569	-0.0926299	-0.0534244	-0.0449406	-0.046606
21240	4.248	-0.0594445	-0.0625809	-0.0599982	-0.0599992	-0.0598994	-0.0589585	-0.0926282	-0.0534351	-0.0449428	-0.0466037
21241	4.2482	-0.0594455	-0.0625811	-0.0599982	-0.0599992	-0.0598994	-0.0589601	-0.0926266	-0.0534458	-0.044945	-0.0466013
21242	4.2484	-0.0594466	-0.0625813	-0.0599982	-0.0599992	-0.0598994	-0.0589616	-0.0926249	-0.0534564	-0.0449472	-0.046599
21243	4.2486	-0.0594476	-0.0625815	-0.0599982	-0.0599992	-0.0598994	-0.0589631	-0.0926233	-0.0534671	-0.0449494	-0.0465967
21244	4.2488	-0.0594486	-0.0625817	-0.0599982	-0.0599992	-0.0598994	-0.0589644	-0.0926217	-0.0534777	-0.0449516	-0.0465944
21245	4.249	-0.0594496	-0.0625819	-0.0599982	-0.0599992	-0.0598994	-0.058966	-0.0926201	-0.0534883	-0.0449538	-0.0465921
21246	4.2492	-0.0594507	-0.0625821	-0.0599982	-0.0599992	-0.0598994	-0.0589676	-0.0926185	-0.0534989	-0.044956	-0.0465898
21247	4.2494	-0.0594517	-0.0625824	-0.0599982	-0.0599992	-0.0598993	-0.058969	-0.0926168	-0.0535095	-0.0449581	-0.0465875
21248	4.2496	-0.0594527	-0.0625826	-0.0599982	-0.0599992	-0.0598993	-0.0589704	-0.0926152	-0.0535201	-0.0449602	-0.0465853
21249	4.2498	-0.0594537	-0.0625828	-0.0599982	-0.0599992	-0.0598993	-0.0589718	-0.0926137	-0.0535307	-0.0449624	-0.0465831
21250	4.25	-0.0594547	-0.062583	-0.0599982	-0.0599992	-0.0598993	-0.0589734	-0.0926121	-0.0535412	-0.0449645	-0.0465809
21251	4.2502	-0.0594558	-0.0625832	-0.0599982	-0.0599992	-0.0598993	-0.0589749	-0.0926105	-0.0535517	-0.0449665	-0.0465787
21252	4.2504	-0.0594568	-0.0625834	-0.0599982	-0.0599992	-0.0598993	-0.0589763	-0.0926089	-0.0535623	-0.0449686	-0.0465765
21253	4.2506	-0.0594578	-0.0625836	-0.0599982	-0.0599992	-0.0598993	-0.0589777	-0.0926074	-0.0535728	-0.0449707	-0.0465743
21254	4.2508	-0.0594588	-0.0625838	-0.0599982	-0.0599992	-0.0598993	-0.058979	-0.0926058	-0.0535833	-0.0449727	-0.0465721
21255	4.251	-0.0594599	-0.0625839	-0.0599982	-0.0599992	-0.0598992	-0.0589806	-0.0926043	-0.0535938	-0.0449748	-0.04657
21256	4.2512	-0.0594609	-0.0625841	-0.0599982	-0.0599992	-0.059899	-0.058982	-0.0926027	-0.0536042	-0.0449768	-0.0465679
21257	4.2514	-0.0594619	-0.0625843	-0.0599982	-0.0599992	-0.0598989	-0.0589835	-0.0926012	-0.0536147	-0.0449788	-0.0465658
21258	4.2516	-0.0594629	-0.0625845	-0.0599982	-0.0599992	-0.0598988	-0.0589848	-0.0925996	-0.0536252	-0.0449808	-0.0465637
21259	4.2518	-0.059464	-0.0625847	-0.0599982	-0.0599992	-0.0598987	-0.0589862	-0.092598	-0.0536356	-0.0449828	-0.0465616
21260	4.252	-0.059465	-0.0625849	-0.0599982	-0.0599992	-0.0598986	-0.0589877	-0.0925965	-0.0536461	-0.0449847	-0.0465595
21261	4.2522	-0.059466	-0.0625851	-0.0599982	-0.0599992	-0.0598985	-0.0589891	-0.0925949	-0.0536565	-0.0449867	-0.0465575
21262	4.2524	-0.059467	-0.0625852	-0.0599982	-0.0599992	-0.0598984	-0.0589905	-0.0925934	-0.0536669	-0.0449886	-0.0465555
21263	4.2526	-0.0594681	-0.0625854	-0.0599982	-0.0599992	-0.0598982	-0.0589919	-0.0925918	-0.0536774	-0.0449905	-0.0465534
21264	4.2528	-0.0594691	-0.0625856	-0.0599982	-0.0599992	-0.0598981	-0.0589931	-0.0925902	-0.0536878	-0.0449924	-0.0465514
21265	4.253	-0.0594701	-0.0625858	-0.0599982	-0.0599992	-0.059898	-0.0589946	-0.0925887	-0.0536982	-0.0449943	-0.0465494
21266	4.2532	-0.0594711	-0.0625859	-0.0599982	-0.0599992	-0.0598979	-0.058996	-0.0925871	-0.0537085	-0.0449962	-0.0465475
21267	4.2534	-0.0594722	-0.0625861	-0.0599982	-0.0599992	-0.0598979	-0.0589974	-0.0925855	-0.0537189	-0.0449981	-0.0465455
21268	4.2536	-0.0594732	-0.0625863	-0.0599982	-0.0599992	-0.0598978	-0.0589987	-0.092584	-0.0537293	-0.045	-0.0465435
21269	4.2538	-0.0594742	-0.0625864	-0.0599982	-0.0599992	-0.0598977	-0.0589999	-0.0925824	-0.0537397	-0.0450018	-0.0465416
21270	4.254	-0.0594753	-0.0625866	-0.0599982	-0.0599992	-0.0598977	-0.0590013	-0.0925809	-0.05375	-0.0450036	-0.0465397
21271	4.2542	-0.0594763	-0.0625867	-0.0599982	-0.0599992	-0.0598976	-0.0590027	-0.0925794	-0.0537603	-0.0450055	-0.0465378
21272	4.2544	-0.0594773	-0.0625869	-0.0599982	-0.0599992	-0.0598976	-0.059004	-0.0925778	-0.0537707	-0.0450073	-0.0465359
21273	4.2546	-0.0594783	-0.0625871	-0.0599982	-0.0599992	-0.0598975	-0.0590052	-0.0925763	-0.053781	-0.0450091	-0.046534
21274	4.2548	-0.0594794	-0.0625872	-0.0599982	-0.0599992	-0.0598975	-0.0590064	-0.0925748	-0.0537913	-0.0450109	-0.0465321
21275	4.255	-0.0594804	-0.0625874	-0.0599982	-0.0599992	-0.0598975	-0.0590078	-0.0925733	-0.0538016	-0.0450126	-0.0465303
21276	4.2552	-0.0594814	-0.0625875	-0.0599982	-0.0599992	-0.0598975	-0.0590091	-0.0925718	-0.0538119	-0.0450144	-0.0465284
21277	4.2554	-0.0594825	-0.0625877	-0.0599982	-0.0599992	-0.0598975	-0.0590103	-0.0925703	-0.0538222	-0.0450161	-0.0465266
21278	4.2556	-0.0594835	-0.0625878	-0.0599982	-0.0599992	-0.0598975	-0.0590115	-0.0925688	-0.0538325	-0.0450179	-0.0465248
21279	4.2558	-0.0594846	-0.0625879	-0.0599982	-0.0599992	-0.0598975	-0.0590127	-0.0925674	-0.0538427	-0.0450196	-0.046523
21280	4.256	-0.0594856	-0.0625881	-0.0599982	-0.0599992	-0.0598975	-0.059014	-0.0925659	-0.053853	-0.0450213	-0.0465212
21281	4.2562	-0.0594866	-0.0625882	-0.0599982	-0.0599992	-0.0598974	-0.0590153	-0.0925645	-0.0538632	-0.045023	-0.0465195
21282	4.2564	-0.0594877	-0.0625884	-0.0599982	-0.0599992	-0.0598974	-0.0590166	-0.092563	-0.0538735	-0.0450247	-0.0465177
21283	4.2566	-0.0594887	-0.0625885	-0.0599982	-0.0599992	-0.0598974	-0.0590177	-0.0925616	-0.0538837	-0.0450264	-0.046516
21284	4.2568	-0.0594898	-0.0625886	-0.0599982	-0.0599992	-0.0598973	-0.0590189	-0.0925601	-0.053894	-0.045028	-0.0465142
21285	4.257	-0.0594908	-0.0625888	-0.0599982	-0.0599992	-0.0598973	-0.0590202	-0.0925587	-0.0539042	-0.0450297	-0.0465125
21286	4.2572	-0.0594918	-0.0625889	-0.0599982	-0.0599992	-0.0598972	-0.0590215	-0.0925573	-0.0539144	-0.0450313	-0.0465108
21287	4.2574	-0.0594929	-0.062589	-0.0599982	-0.0599992	-0.0598972	-0.0590227	-0.0925559	-0.0539246	-0.0450329	-0.0465091
21288	4.2576	-0.0594939	-0.0625891	-0.0599982	-0.0599992	-0.0598971	-0.0590238	-0.0925545	-0.0539348	-0.0450345	-0.0465074
21289	4.2578	-0.059495	-0.0625893	-0.0599982	-0.0599992	-0.0598971	-0.0590249	-0.0925531	-0.053945	-0.0450361	-0.0465058
21290	4.258	-0.059496	-0.0625894	-0.0599982	-0.0599992	-0.059897	-0.0590262	-0.0925517	-0.0539552	-0.0450377	-0.0465041
21291	4.2582	-0.0594971	-0.0625895	-0.0599982	-0.0599992	-0.0598969	-0.0590275	-0.0925503	-0.0539654	-0.0450393	-0.0465025
21292	4.2584	-0.0594981	-0.0625896	-0.0599982	-0.0599992	-0.0598969	-0.0590287	-0.0925489	-0.0539756	-0.0450409	-0.0465008
21293	4.2586	-0.0594992	-0.0625897	-0.0599982	-0.0599992	-0.0598968	-0.0590298	-0.0925475	-0.0539858	-0.0450424	-0.0464992
21294	4.2588	-0.0595002	-0.0625898	-0.0599982	-0.0599992	-0.0598967	-0.0590309	-0.0925461	-0.053996	-0.045044	-0.0464976
21295	4.259	-0.0595013	-0.06259	-0.0599982	-0.0599992	-0.0598967	-0.0590322	-0.0925447	-0.0540061	-0.0450455	-0.046496
21296	4.2592	-0.0595023	-0.0625901	-0.0599982	-0.0599992	-0.0598966	-0.0590334	-0.0925433	-0.0540163	-0.045047	-0.0464945
21297	4.2594	-0.0595034	-0.0625902	-0.0599982	-0.0599992	-0.0598965	-0.0590346	-0.0925419	-0.0540265	-0.0450485	-0.0464929
21298	4.2596	-0.0595044	-0.0625903	-0.0599982	-0.0599992	-0.0598965	-0.0590357	-0.0925406	-0.0540366	-0.04505	-0.0464914
21299	4.2598	-0.0595055	-0.0625904	-0.0599982	-0.0599992	-0.0598964	-0.0590368	-0.0925392	-0.0540468	-0.0450515	-0.0464898
21300	4.26	-0.0595066	-0.0625905	-0.0599982	-0.0599992	-0.0598963	-0.059038	-0.0925378	-0.0540569	-0.045053	-0.0464883
21301	4.2602	-0.0595076	-0.0625906	-0.0599982	-0.0599992	-0.0598962	-0.0590392	-0.0925364	-0.0540671	-0.0450545	-0.0464868
21302	4.2604	-0.0595087	-0.0625907	-0.0599982	-0.0599992	-0.0598962	-0.0590404	-0.0925351	-0.0540773	-0.0450559	-0.0464853
21303	4.2606	-0.0595098	-0.0625908	-0.0599982	-0.0599992	-0.0598961	-0.0590415	-0.0925337	-0.0540874	-0.0450574	-0.0464838
21304	4.2608	-0.0595108	-0.0625909	-0.0599982	-0.0599992	-0.059896	-0.0590425	-0.0925324	-0.0540976	-0.0450588	-0.0464823
21305	4.261	-0.0595119	-0.062591	-0.0599982	-0.0599992	-0.059896	-0.0590437	-0.092531	-0.0541077	-0.0450602	-0.0464808
21306	4.2612	-0.0595129	-0.062591	-0.0599982	-0.0599992	-0.0598959	-0.0590449	-0.0925296	-0.0541178	-0.0450616	-0.0464794
21307	4.2614	-0.059514	-0.0625911	-0.0599982	-0.0599992	-0.0598958	-0.0590461	-0.0925283	-0.054128	-0.045063	-0.046478
21308	4.2616	-0.0595151	-0.0625912	-0.0599982	-0.0599992	-0.0598957	-0.0590472	-0.092527	-0.0541381	-0.0450644	-0.0464765
21309	4.2618	-0.0595162	-0.0625913	-0.0599982	-0.0599992	-0.0598957	-0.0590482	-0.0925256	-0.0541483	-0.0450658	-0.0464751
21310	4.262	-0.0595172	-0.0625914	-0.0599982	-0.0599992	-0.0598956	-0.0590494	-0.0925243	-0.0541584	-0.0450672	-0.0464737
21311	4.2622	-0.0595183	-0.0625915	-0.0599982	-0.0599992	-0.0598955	-0.0590506	-0.0925229	-0.0541685	-0.0450685	-0.0464723
21312	4.2624	-0.0595194	-0.0625915	-0.0599982	-0.0599992	-0.0598954	-0.0590517	-0.0925216	-0.0541787	-0.0450699	-0.0464709
21313	4.2626	-0.0595204	-0.0625916	-0.0599982	-0.0599992	-0.0598954	-0.0590528	-0.0925203	-0.0541888	-0.0450712	-0.0464696
21314	4.2628	-0.0595215	-0.0625917	-0.0599982	-0.0599992	-0.0598953	-0.0590538	-0.092519	-0.054199	-0.0450725	-0.0464682
21315	4.263	-0.0595226	-0.0625918	-0.0599982	-0.0599992	-0.0598952	-0.059055	-0.0925176	-0.0542091	-0.0450739	-0.0464669
21316	4.2632	-0.0595237	-0.0625918	-0.0599982	-0.0599992	-0.0598952	-0.0590561	-0.0925163	-0.0542192	-0.0450752	-0.0464655
21317	4.2634	-0.0595248	-0.0625919	-0.0599982	-0.0599992	-0.0598951	-0.0590572	-0.092515	-0.0542294	-0.0450765	-0.0464642
21318	4.2636	-0.0595258	-0.062592	-0.0599982	-0.0599992	-0.059895	-0.0590583	-0.0925137	-0.0542395	-0.0450777	-0.0464629
21319	4.2638	-0.0595269	-0.062592	-0.0599982	-0.0599992	-0.059895	-0.0590593	-0.0925124	-0.0542497	-0.045079	-0.0464616
21320	4.264	-0.059528	-0.0625921	-0.0599982	-0.0599992	-0.0598949	-0.0590605	-0.0925111	-0.0542598	-0.0450803	-0.0464603
21321	4.2642	-0.0595291	-0.0625922	-0.0599982	-0.0599992	-0.0598948	-0.0590616	-0.0925098	-0.0542699	-0.0450815	-0.046459
21322	4.2644	-0.0595302	-0.0625922	-0.0599982	-0.0599992	-0.0598947	-0.0590627	-0.0925085	-0.0542801	-0.0450828	-0.0464578
21323	4.2646	-0.0595313	-0.0625923	-0.0599982	-0.0599992	-0.0598947	-0.0590638	-0.0925072	-0.0542902	-0.045084	-0.0464565
21324	4.2648	-0.0595324	-0.0625923	-0.0599982	-0.0599992	-0.0598946	-0.0590648	-0.0925059	-0.0543004	-0.0450852	-0.0464553
21325	4.265	-0.0595335	-0.0625924	-0.0599982	-0.0599992	-0.0598945	-0.059066	-0.0925047	-0.0543105	-0.0450865	-0.046454
21326	4.2652	-0.0595345	-0.0625924	-0.0599982	-0.0599992	-0.0598945	-0.0590671	-0.0925034	-0.0543206	-0.0450877	-0.0464528
21327	4.2654	-0.0595356	-0.0625925	-0.0599982	-0.0599992	-0.0598944	-0.0590682	-0.0925021	-0.0543308	-0.0450889	-0.0464516
21328	4.2656	-0.0595367	-0.0625925	-0.0599982	-0.0599992	-0.0598944	-0.0590692	-0.0925008	-0.054341	-0.0450901	-0.0464504
21329	4.2658	-0.0595378	-0.0625926	-0.0599982	-0.0599992	-0.0598943	-0.0590702	-0.0924996	-0.0543511	-0.0450912	-0.0464492
21330	4.266	-0.0595389	-0.0625926	-0.0599982	-0.0599992	-0.0598942	-0.0590713	-0.0924983	-0.0543613	-0.0450924	-0.046448
21331	4.2662	-0.05954	-0.0625927	-0.0599982	-0.0599992	-0.0598942	-0.0590724	-0.0924971	-0.0543714	-0.0450936	-0.0464468
21332	4.2664	-0.0595411	-0.0625927	-0.0599982	-0.0599992	-0.0598941	-0.0590735	-0.0924958	-0.0543816	-0.0450947	-0.0464457
21333	4.2666	-0.0595422	-0.0625928	-0.0599982	-0.0599992	-0.059894	-0.0590745	-0.0924946	-0.0543917	-0.0450959	-0.0464445
21334	4.2668	-0.0595434	-0.0625928	-0.0599982	-0.0599992	-0.059894	-0.0590755	-0.0924933	-0.0544019	-0.045097	-0.0464434
21335	4.267	-0.0595445	-0.0625928	-0.0599982	-0.0599992	-0.0598939	-0.0590767	-0.0924921	-0.0544121	-0.0450981	-0.0464423
21336	4.2672	-0.0595456	-0.0625929	-0.0599982	-0.0599992	-0.0598939	-0.0590778	-0.0924908	-0.0544222	-0.0450992	-0.0464412
21337	4.2674	-0.0595467	-0.0625929	-0.0599982	-0.0599992	-0.0598938	-0.0590788	-0.0924896	-0.0544324	-0.0451003	-0.0464401
21338	4.2676	-0.0595478	-0.0625929	-0.0599982	-0.0599992	-0.0598938	-0.0590798	-0.0924884	-0.0544426	-0.0451014	-0.046439
21339	4.2678	-0.0595489	-0.062593	-0.0599982	-0.0599992	-0.0598937	-0.0590808	-0.0924872	-0.0544528	-0.0451025	-0.0464379
21340	4.268	-0.05955	-0.062593	-0.0599982	-0.0599992	-0.0598936	-0.0590819	-0.0924859	-0.054463	-0.0451036	-0.0464368
21341	4.2682	-0.0595511	-0.062593	-0.0599982	-0.0599992	-0.0598936	-0.059083	-0.0924847	-0.0544732	-0.0451047	-0.0464357
21342	4.2684	-0.0595523	-0.062593	-0.0599982	-0.0599992	-0.0598935	-0.0590841	-0.0924835	-0.0544834	-0.0451057	-0.0464347
21343	4.2686	-0.0595534	-0.0625931	-0.0599982	-0.0599992	-0.0598935	-0.0590851	-0.0924823	-0.0544936	-0.0451068	-0.0464336
21344	4.2688	-0.0595545	-0.0625931	-0.0599982	-0.0599992	-0.0598934	-0.059086	-0.0924811	-0.0545038	-0.0451078	-0.0464326
21345	4.269	-0.0595556	-0.0625931	-0.0599982	-0.0599992	-0.0598934	-0.0590871	-0.0924799	-0.054514	-0.0451089	-0.0464316
21346	4.2692	-0.0595567	-0.0625931	-0.0599982	-0.0599992	-0.0598933	-0.0590882	-0.0924787	-0.0545242	-0.0451099	-0.0464305
21347	4.2694	-0.0595579	-0.0625931	-0.0599982	-0.0599992	-0.0598932	-0.0590892	-0.0924775	-0.0545344	-0.0451109	-0.0464295
21348	4.2696	-0.059559	-0.0625931	-0.0599982	-0.0599992	-0.0598932	-0.0590902	-0.0924764	-0.0545446	-0.0451119	-0.0464285
21349	4.2698	-0.0595601	-0.0625932	-0.0599982	-0.0599992	-0.0598931	-0.0590912	-0.0924752	-0.0545549	-0.0451129	-0.0464276
21350	4.27	-0.0595613	-0.0625932	-0.0599982	-0.0599992	-0.0598931	-0.0590923	-0.092474	-0.0545651	-0.0451139	-0.0464266
21351	4.2702	-0.0595624	-0.0625932	-0.0599982	-0.0599992	-0.059893	-0.0590934	-0.0924728	-0.0545753	-0.0451149	-0.0464256
21352	4.2704	-0.0595635	-0.0625932	-0.0599982	-0.0599992	-0.059893	-0.0590944	-0.0924717	-0.0545856	-0.0451159	-0.0464246
21353	4.2706	-0.0595647	-0.0625932	-0.0599982	-0.0599992	-0.0598929	-0.0590954	-0.0924705	-0.0545958	-0.0451168	-0.0464237
21354	4.2708	-0.0595658	-0.0625932	-0.0599982	-0.0599992	-0.0598929	-0.0590963	-0.0924693	-0.0546061	-0.0451178	-0.0464228
