TimeSlice	Time	L Knee PF flx IN	L Knee PF ext IN	L Knee PF flx	L Knee PF ext
2305	0.461	-0.06	-0.0567437	-0.0607182	-0.0575606
2306	0.4612	-0.06	-0.0567455	-0.0607159	-0.0575622
2307	0.4614	-0.06	-0.0567474	-0.0607136	-0.0575637
2308	0.4616	-0.06	-0.0567493	-0.0607114	-0.0575653
2309	0.4618	-0.06	-0.0567512	-0.0607091	-0.0575668
2310	0.462	-0.06	-0.056753	-0.0607069	-0.0575683
2311	0.4622	-0.06	-0.0567549	-0.0607046	-0.0575699
2312	0.4624	-0.06	-0.0567567	-0.0607024	-0.0575714
2313	0.4626	-0.06	-0.0567585	-0.0607001	-0.0575729
2314	0.4628	-0.06	-0.0567604	-0.0606979	-0.0575744
2315	0.463	-0.06	-0.0567622	-0.0606957	-0.0575759
2316	0.4632	-0.06	-0.056764	-0.0606935	-0.0575774
2317	0.4634	-0.06	-0.0567658	-0.0606913	-0.0575788
2318	0.4636	-0.06	-0.0567676	-0.0606891	-0.0575803
2319	0.4638	-0.06	-0.0567694	-0.0606869	-0.0575818
2320	0.464	-0.06	-0.0567712	-0.0606847	-0.0575832
2321	0.4642	-0.06	-0.0567729	-0.0606825	-0.0575847
2322	0.4644	-0.06	-0.0567747	-0.0606803	-0.0575861
2323	0.4646	-0.06	-0.0567765	-0.0606782	-0.0575876
2324	0.4648	-0.06	-0.0567782	-0.060676	-0.057589
2325	0.465	-0.06	-0.0567799	-0.0606739	-0.0575905
2326	0.4652	-0.06	-0.0567817	-0.0606717	-0.0575919
2327	0.4654	-0.06	-0.0567834	-0.0606696	-0.0575933
2328	0.4656	-0.06	-0.0567851	-0.0606675	-0.0575947
2329	0.4658	-0.06	-0.0567868	-0.0606654	-0.0575961
2330	0.466	-0.06	-0.0567885	-0.0606632	-0.0575975
2331	0.4662	-0.06	-0.0567902	-0.0606611	-0.0575989
2332	0.4664	-0.06	-0.0567919	-0.060659	-0.0576003
2333	0.4666	-0.06	-0.0567936	-0.0606569	-0.0576017
2334	0.4668	-0.06	-0.0567953	-0.0606548	-0.0576031
2335	0.467	-0.06	-0.056797	-0.0606527	-0.0576044
2336	0.4672	-0.06	-0.0567986	-0.0606506	-0.0576058
2337	0.4674	-0.06	-0.0568003	-0.0606485	-0.0576072
2338	0.4676	-0.06	-0.0568019	-0.0606464	-0.0576085
2339	0.4678	-0.06	-0.0568036	-0.0606444	-0.0576099
2340	0.468	-0.06	-0.0568052	-0.0606423	-0.0576112
2341	0.4682	-0.06	-0.0568069	-0.0606402	-0.0576126
2342	0.4684	-0.06	-0.0568085	-0.0606381	-0.0576139
2343	0.4686	-0.06	-0.0568101	-0.0606361	-0.0576152
2344	0.4688	-0.06	-0.0568117	-0.060634	-0.0576166
2345	0.469	-0.06	-0.0568133	-0.060632	-0.0576179
2346	0.4692	-0.06	-0.0568149	-0.0606299	-0.0576192
2347	0.4694	-0.06	-0.0568165	-0.0606279	-0.0576205
2348	0.4696	-0.06	-0.0568181	-0.0606258	-0.0576218
2349	0.4698	-0.06	-0.0568197	-0.0606238	-0.0576231
2350	0.47	-0.06	-0.0568212	-0.0606218	-0.0576244
2351	0.4702	-0.06	-0.0568228	-0.0606197	-0.0576257
2352	0.4704	-0.06	-0.0568244	-0.0606177	-0.057627
2353	0.4706	-0.06	-0.0568259	-0.0606157	-0.0576283
2354	0.4708	-0.06	-0.0568275	-0.0606137	-0.0576295
2355	0.471	-0.06	-0.056829	-0.0606117	-0.0576308
2356	0.4712	-0.06	-0.0568306	-0.0606097	-0.0576321
2357	0.4714	-0.06	-0.0568321	-0.0606077	-0.0576334
2358	0.4716	-0.06	-0.0568336	-0.0606057	-0.0576346
2359	0.4718	-0.06	-0.0568351	-0.0606037	-0.0576359
2360	0.472	-0.06	-0.0568367	-0.0606017	-0.0576371
2361	0.4722	-0.06	-0.0568382	-0.0605997	-0.0576384
2362	0.4724	-0.06	-0.0568397	-0.0605977	-0.0576396
2363	0.4726	-0.06	-0.0568412	-0.0605958	-0.0576409
2364	0.4728	-0.06	-0.0568427	-0.0605938	-0.0576421
2365	0.473	-0.06	-0.0568442	-0.0605918	-0.0576434
2366	0.4732	-0.06	-0.0568457	-0.0605899	-0.0576446
2367	0.4734	-0.06	-0.0568471	-0.0605879	-0.0576458
2368	0.4736	-0.06	-0.0568486	-0.060586	-0.0576471
2369	0.4738	-0.06	-0.0568501	-0.060584	-0.0576483
2370	0.474	-0.06	-0.0568515	-0.0605821	-0.0576495
2371	0.4742	-0.06	-0.056853	-0.0605802	-0.0576507
2372	0.4744	-0.06	-0.0568545	-0.0605783	-0.0576519
2373	0.4746	-0.06	-0.0568559	-0.0605763	-0.0576532
2374	0.4748	-0.06	-0.0568574	-0.0605744	-0.0576544
2375	0.475	-0.06	-0.0568588	-0.0605725	-0.0576556
2376	0.4752	-0.06	-0.0568603	-0.0605706	-0.0576568
2377	0.4754	-0.06	-0.0568617	-0.0605687	-0.057658
2378	0.4756	-0.06	-0.0568631	-0.0605668	-0.0576592
2379	0.4758	-0.06	-0.0568645	-0.0605649	-0.0576604
2380	0.476	-0.06	-0.056866	-0.060563	-0.0576616
2381	0.4762	-0.06	-0.0568674	-0.0605611	-0.0576628
2382	0.4764	-0.06	-0.0568688	-0.0605592	-0.057664
2383	0.4766	-0.06	-0.0568702	-0.0605574	-0.0576652
2384	0.4768	-0.06	-0.0568716	-0.0605555	-0.0576664
2385	0.477	-0.06	-0.056873	-0.0605536	-0.0576675
2386	0.4772	-0.06	-0.0568744	-0.0605517	-0.0576687
2387	0.4774	-0.06	-0.0568758	-0.0605499	-0.0576699
2388	0.4776	-0.06	-0.0568772	-0.060548	-0.0576711
2389	0.4778	-0.06	-0.0568786	-0.0605462	-0.0576723
2390	0.478	-0.06	-0.05688	-0.0605443	-0.0576734
2391	0.4782	-0.06	-0.0568814	-0.0605425	-0.0576746
2392	0.4784	-0.06	-0.0568828	-0.0605406	-0.0576758
2393	0.4786	-0.06	-0.0568841	-0.0605388	-0.057677
2394	0.4788	-0.06	-0.0568855	-0.0605369	-0.0576781
2395	0.479	-0.06	-0.0568869	-0.0605351	-0.0576793
2396	0.4792	-0.06	-0.0568883	-0.0605333	-0.0576805
2397	0.4794	-0.06	-0.0568896	-0.0605315	-0.0576816
2398	0.4796	-0.06	-0.056891	-0.0605296	-0.0576828
2399	0.4798	-0.06	-0.0568924	-0.0605278	-0.0576839
2400	0.48	-0.06	-0.0568937	-0.060526	-0.0576851
2401	0.4802	-0.06	-0.0568951	-0.0605242	-0.0576862
2402	0.4804	-0.06	-0.0568964	-0.0605224	-0.0576874
2403	0.4806	-0.06	-0.0568978	-0.0605206	-0.0576885
2404	0.4808	-0.06	-0.0568991	-0.0605188	-0.0576897
2405	0.481	-0.06	-0.0569005	-0.060517	-0.0576908
2406	0.4812	-0.06	-0.0569018	-0.0605152	-0.057692
2407	0.4814	-0.06	-0.0569031	-0.0605134	-0.0576931
2408	0.4816	-0.06	-0.0569045	-0.0605116	-0.0576943
2409	0.4818	-0.06	-0.0569058	-0.0605098	-0.0576954
2410	0.482	-0.06	-0.0569071	-0.060508	-0.0576966
2411	0.4822	-0.06	-0.0569085	-0.0605062	-0.0576977
2412	0.4824	-0.06	-0.0569098	-0.0605045	-0.0576988
2413	0.4826	-0.06	-0.0569111	-0.0605027	-0.0577
2414	0.4828	-0.06	-0.0569124	-0.0605009	-0.0577011
2415	0.483	-0.06	-0.0569138	-0.0604991	-0.0577022
2416	0.4832	-0.06	-0.0569151	-0.0604974	-0.0577034
2417	0.4834	-0.06	-0.0569164	-0.0604956	-0.0577045
2418	0.4836	-0.06	-0.0569177	-0.0604938	-0.0577056
2419	0.4838	-0.06	-0.056919	-0.0604921	-0.0577068
2420	0.484	-0.06	-0.0569203	-0.0604903	-0.0577079
2421	0.4842	-0.06	-0.0569217	-0.0604885	-0.057709
2422	0.4844	-0.06	-0.056923	-0.0604868	-0.0577101
2423	0.4846	-0.06	-0.0569243	-0.060485	-0.0577113
2424	0.4848	-0.06	-0.0569256	-0.0604833	-0.0577124
2425	0.485	-0.06	-0.0569269	-0.0604815	-0.0577135
2426	0.4852	-0.06	-0.0569282	-0.0604798	-0.0577146
2427	0.4854	-0.06	-0.0569295	-0.060478	-0.0577157
2428	0.4856	-0.06	-0.0569308	-0.0604763	-0.0577168
2429	0.4858	-0.06	-0.0569321	-0.0604745	-0.057718
2430	0.486	-0.06	-0.0569333	-0.0604728	-0.0577191
2431	0.4862	-0.06	-0.0569346	-0.0604711	-0.0577202
2432	0.4864	-0.06	-0.0569359	-0.0604693	-0.0577213
2433	0.4866	-0.06	-0.0569372	-0.0604676	-0.0577224
2434	0.4868	-0.06	-0.0569385	-0.0604658	-0.0577235
2435	0.487	-0.06	-0.0569398	-0.0604641	-0.0577246
2436	0.4872	-0.06	-0.0569411	-0.0604624	-0.0577257
2437	0.4874	-0.06	-0.0569424	-0.0604606	-0.0577268
2438	0.4876	-0.06	-0.0569436	-0.0604589	-0.057728
2439	0.4878	-0.06	-0.0569449	-0.0604572	-0.0577291
2440	0.488	-0.06	-0.0569462	-0.0604555	-0.0577302
2441	0.4882	-0.06	-0.0569475	-0.0604537	-0.0577313
2442	0.4884	-0.06	-0.0569487	-0.060452	-0.0577324
2443	0.4886	-0.06	-0.05695	-0.0604503	-0.0577335
2444	0.4888	-0.06	-0.0569513	-0.0604486	-0.0577346
2445	0.489	-0.06	-0.0569526	-0.0604468	-0.0577357
2446	0.4892	-0.06	-0.0569538	-0.0604451	-0.0577368
2447	0.4894	-0.06	-0.0569551	-0.0604434	-0.0577379
2448	0.4896	-0.06	-0.0569564	-0.0604417	-0.057739
2449	0.4898	-0.06	-0.0569576	-0.06044	-0.0577401
2450	0.49	-0.06	-0.0569589	-0.0604382	-0.0577411
2451	0.4902	-0.06	-0.0569601	-0.0604365	-0.0577422
2452	0.4904	-0.06	-0.0569614	-0.0604348	-0.0577433
2453	0.4906	-0.06	-0.0569627	-0.0604331	-0.0577444
2454	0.4908	-0.06	-0.0569639	-0.0604314	-0.0577455
2455	0.491	-0.06	-0.0569652	-0.0604297	-0.0577466
2456	0.4912	-0.06	-0.0569664	-0.060428	-0.0577477
2457	0.4914	-0.06	-0.0569677	-0.0604263	-0.0577488
2458	0.4916	-0.06	-0.056969	-0.0604246	-0.0577499
2459	0.4918	-0.06	-0.0569702	-0.0604228	-0.057751
2460	0.492	-0.06	-0.0569715	-0.0604211	-0.0577521
2461	0.4922	-0.06	-0.0569727	-0.0604194	-0.0577531
2462	0.4924	-0.06	-0.056974	-0.0604177	-0.0577542
2463	0.4926	-0.06	-0.0569752	-0.060416	-0.0577553
2464	0.4928	-0.06	-0.0569765	-0.0604143	-0.0577564
2465	0.493	-0.06	-0.0569777	-0.0604126	-0.0577575
2466	0.4932	-0.06	-0.056979	-0.0604109	-0.0577586
2467	0.4934	-0.06	-0.0569802	-0.0604092	-0.0577597
2468	0.4936	-0.06	-0.0569815	-0.0604075	-0.0577607
2469	0.4938	-0.06	-0.0569827	-0.0604058	-0.0577618
2470	0.494	-0.06	-0.056984	-0.0604041	-0.0577629
2471	0.4942	-0.06	-0.0569852	-0.0604024	-0.057764
2472	0.4944	-0.06	-0.0569864	-0.0604007	-0.0577651
2473	0.4946	-0.06	-0.0569877	-0.060399	-0.0577662
2474	0.4948	-0.06	-0.0569889	-0.0603973	-0.0577672
2475	0.495	-0.06	-0.0569902	-0.0603956	-0.0577683
2476	0.4952	-0.06	-0.0569914	-0.0603939	-0.0577694
2477	0.4954	-0.06	-0.0569926	-0.0603922	-0.0577705
2478	0.4956	-0.06	-0.0569939	-0.0603905	-0.0577716
2479	0.4958	-0.06	-0.0569951	-0.0603888	-0.0577726
2480	0.496	-0.06	-0.0569964	-0.0603871	-0.0577737
2481	0.4962	-0.06	-0.0569976	-0.0603854	-0.0577748
2482	0.4964	-0.06	-0.0569988	-0.0603836	-0.0577759
2483	0.4966	-0.06	-0.0570001	-0.0603819	-0.057777
2484	0.4968	-0.06	-0.0570013	-0.0603802	-0.057778
2485	0.497	-0.06	-0.0570025	-0.0603785	-0.0577791
2486	0.4972	-0.06	-0.0570038	-0.0603768	-0.0577802
