TimeSlice	Time	L Hip flx Ia	L Hip ext Ia	L Hip ext Ia IN	L Hip flx Ia IN	L Hip flx Ib	L Hip ext Ib	L Hip MN ext	L Hip MN flx	L Hip MN flx R	L Hip MN ext R
24154	4.8308	-0.0591632	-0.0563789	-0.0575961	-0.0568525	-0.0566471	-0.0573496	-0.0449276	-0.0877831	-0.0482734	-0.0430738
24155	4.831	-0.0591799	-0.0563817	-0.0575961	-0.0568727	-0.0566144	-0.0573567	-0.0449389	-0.0877209	-0.0482701	-0.0430758
24156	4.8312	-0.0591968	-0.0563846	-0.0575961	-0.0568921	-0.056583	-0.0573635	-0.0449503	-0.087658	-0.0482666	-0.043078
24157	4.8314	-0.0592138	-0.0563874	-0.0575961	-0.0569107	-0.0565529	-0.0573701	-0.0449619	-0.0875946	-0.0482631	-0.0430803
24158	4.8316	-0.0592309	-0.0563903	-0.0575961	-0.0569286	-0.0565239	-0.0573763	-0.0449735	-0.0875309	-0.0482594	-0.0430827
24159	4.8318	-0.0592481	-0.0563931	-0.0575961	-0.0569459	-0.056496	-0.0573824	-0.0449853	-0.0874673	-0.0482557	-0.0430852
24160	4.832	-0.0592652	-0.056396	-0.0575926	-0.0569663	-0.0564631	-0.0573897	-0.0449971	-0.0874037	-0.0482518	-0.0430878
24161	4.8322	-0.0592825	-0.0563987	-0.0575892	-0.0569859	-0.0564315	-0.0573968	-0.045009	-0.0873395	-0.0482478	-0.0430905
24162	4.8324	-0.0593	-0.0564013	-0.057586	-0.0570047	-0.0564011	-0.0574036	-0.045021	-0.087275	-0.0482437	-0.0430933
24163	4.8326	-0.0593175	-0.0564037	-0.0575828	-0.0570229	-0.0563719	-0.0574101	-0.0450331	-0.0872102	-0.0482395	-0.0430962
24164	4.8328	-0.0593351	-0.056406	-0.0575798	-0.0570403	-0.0563439	-0.0574164	-0.0450452	-0.0871456	-0.0482352	-0.0430992
24165	4.833	-0.0593527	-0.0564082	-0.0575731	-0.0570609	-0.0563109	-0.057424	-0.0450574	-0.0870811	-0.0482308	-0.0431023
24166	4.8332	-0.0593704	-0.05641	-0.0575666	-0.0570807	-0.0562791	-0.0574313	-0.0450696	-0.0870162	-0.0482263	-0.0431055
24167	4.8334	-0.0593883	-0.0564117	-0.0575604	-0.0570997	-0.0562487	-0.0574383	-0.0450819	-0.0869509	-0.0482217	-0.0431088
24168	4.8336	-0.0594063	-0.056413	-0.0575545	-0.057118	-0.0562194	-0.057445	-0.0450942	-0.0868856	-0.048217	-0.0431122
24169	4.8338	-0.0594243	-0.0564142	-0.0575487	-0.0571356	-0.0561912	-0.0574515	-0.0451065	-0.0868205	-0.0482121	-0.0431157
24170	4.834	-0.0594423	-0.0564152	-0.0575394	-0.0571564	-0.0561582	-0.0574593	-0.0451189	-0.0867556	-0.0482072	-0.0431192
24171	4.8342	-0.0594605	-0.0564159	-0.0575304	-0.0571763	-0.0561265	-0.0574668	-0.0451312	-0.0866904	-0.0482022	-0.0431229
24172	4.8344	-0.0594789	-0.0564162	-0.0575218	-0.0571955	-0.056096	-0.057474	-0.0451436	-0.086625	-0.0481971	-0.0431267
24173	4.8346	-0.0594973	-0.0564163	-0.0575135	-0.0572139	-0.0560667	-0.0574809	-0.045156	-0.0865597	-0.0481919	-0.0431305
24174	4.8348	-0.0595158	-0.0564161	-0.0575056	-0.0572316	-0.0560386	-0.0574875	-0.0451683	-0.0864946	-0.0481867	-0.0431345
24175	4.835	-0.0595343	-0.0564157	-0.0574941	-0.0572487	-0.0560057	-0.0574955	-0.0451805	-0.0864299	-0.0481813	-0.0431385
24176	4.8352	-0.0595528	-0.0564149	-0.0574831	-0.0572651	-0.055974	-0.0575032	-0.0451928	-0.086365	-0.0481758	-0.0431426
24177	4.8354	-0.0595712	-0.0564138	-0.0574726	-0.0572809	-0.0559437	-0.0575105	-0.0452051	-0.0863	-0.0481703	-0.0431468
24178	4.8356	-0.0595895	-0.0564125	-0.0574624	-0.057296	-0.0559145	-0.0575176	-0.0452174	-0.0862351	-0.0481646	-0.0431511
24179	4.8358	-0.0596077	-0.0564109	-0.0574527	-0.0573106	-0.0558864	-0.0575244	-0.0452298	-0.0861706	-0.0481589	-0.0431554
24180	4.836	-0.0596258	-0.0564091	-0.0574395	-0.0573245	-0.0558537	-0.0575325	-0.0452422	-0.0861066	-0.0481531	-0.0431599
24181	4.8362	-0.0596437	-0.0564069	-0.0574269	-0.057338	-0.0558223	-0.0575403	-0.0452547	-0.0860424	-0.0481473	-0.0431644
24182	4.8364	-0.0596615	-0.0564044	-0.0574148	-0.0573509	-0.0557921	-0.0575478	-0.0452673	-0.0859782	-0.0481413	-0.043169
24183	4.8366	-0.059679	-0.0564017	-0.0574031	-0.0573633	-0.0557631	-0.0575549	-0.0452801	-0.0859142	-0.0481353	-0.0431737
24184	4.8368	-0.0596964	-0.0563988	-0.0573919	-0.0573752	-0.0557352	-0.0575619	-0.045293	-0.0858507	-0.0481292	-0.0431785
24185	4.837	-0.0597135	-0.0563956	-0.0573774	-0.0573866	-0.0557028	-0.0575701	-0.045306	-0.0857877	-0.048123	-0.0431833
24186	4.8372	-0.0597304	-0.0563922	-0.0573635	-0.0573976	-0.0556716	-0.057578	-0.0453193	-0.0857247	-0.0481167	-0.0431883
24187	4.8374	-0.0597471	-0.0563884	-0.0573501	-0.0574082	-0.0556417	-0.0575856	-0.0453329	-0.0856617	-0.0481104	-0.0431933
24188	4.8376	-0.0597635	-0.0563845	-0.0573372	-0.0574183	-0.055613	-0.0575929	-0.0453467	-0.085599	-0.048104	-0.0431983
24189	4.8378	-0.0597797	-0.0563803	-0.0573248	-0.0574281	-0.0555853	-0.0575999	-0.0453607	-0.0855368	-0.0480975	-0.0432035
24190	4.838	-0.0597956	-0.056376	-0.0573092	-0.0574374	-0.0555533	-0.0576082	-0.045375	-0.0854752	-0.048091	-0.0432087
24191	4.8382	-0.0598112	-0.0563714	-0.0572943	-0.0574464	-0.0555225	-0.0576162	-0.0453897	-0.0854136	-0.0480844	-0.043214
24192	4.8384	-0.0598266	-0.0563666	-0.0572799	-0.0574551	-0.0554929	-0.0576239	-0.0454046	-0.0853521	-0.0480777	-0.0432193
24193	4.8386	-0.0598417	-0.0563616	-0.0572661	-0.0574634	-0.0554645	-0.0576313	-0.0454199	-0.085291	-0.048071	-0.0432248
24194	4.8388	-0.0598566	-0.0563564	-0.0572528	-0.0574714	-0.0554372	-0.0576384	-0.0454355	-0.0852304	-0.0480642	-0.0432303
24195	4.839	-0.0598711	-0.0563511	-0.0572363	-0.057479	-0.0554056	-0.0576468	-0.0454514	-0.0851704	-0.0480574	-0.0432358
24196	4.8392	-0.0598854	-0.0563455	-0.0572206	-0.0574864	-0.0553753	-0.0576548	-0.0454677	-0.0851104	-0.0480505	-0.0432415
24197	4.8394	-0.0598995	-0.0563397	-0.0572054	-0.0574935	-0.0553461	-0.0576626	-0.0454844	-0.0850507	-0.0480435	-0.0432472
24198	4.8396	-0.0599132	-0.0563338	-0.0571908	-0.0575003	-0.0553181	-0.05767	-0.0455015	-0.0849913	-0.0480365	-0.0432529
24199	4.8398	-0.0599267	-0.0563277	-0.0571768	-0.0575068	-0.0552912	-0.0576772	-0.0455189	-0.0849324	-0.0480294	-0.0432588
24200	4.84	-0.05994	-0.0563216	-0.0571597	-0.0575131	-0.0552601	-0.0576856	-0.0455366	-0.0848743	-0.0480223	-0.0432646
24201	4.8402	-0.0599529	-0.0563152	-0.0571433	-0.0575191	-0.0552303	-0.0576937	-0.0455548	-0.0848162	-0.0480151	-0.0432706
24202	4.8404	-0.0599656	-0.0563087	-0.0571276	-0.0575249	-0.0552016	-0.0577015	-0.0455734	-0.0847583	-0.0480079	-0.0432766
24203	4.8406	-0.0599781	-0.056302	-0.0571124	-0.0575305	-0.055174	-0.057709	-0.0455923	-0.0847008	-0.0480006	-0.0432827
24204	4.8408	-0.0599903	-0.0562952	-0.0570978	-0.0575359	-0.0551476	-0.0577162	-0.0456116	-0.0846438	-0.0479933	-0.0432888
24205	4.841	-0.0600022	-0.0562884	-0.0570803	-0.057541	-0.0551171	-0.0577247	-0.0456312	-0.0845876	-0.0479859	-0.043295
24206	4.8412	-0.0600139	-0.0562814	-0.0570634	-0.0575459	-0.0550878	-0.0577329	-0.0456517	-0.0845314	-0.0479785	-0.0433013
24207	4.8414	-0.0600254	-0.0562744	-0.0570472	-0.0575507	-0.0550597	-0.0577407	-0.0456749	-0.0844755	-0.0479711	-0.0433076
24208	4.8416	-0.0600366	-0.0562674	-0.0570316	-0.0575552	-0.0550327	-0.0577483	-0.0457005	-0.08442	-0.0479636	-0.0433139
24209	4.8418	-0.0600476	-0.0562605	-0.0570166	-0.0575596	-0.0550067	-0.0577555	-0.0457281	-0.0843651	-0.047956	-0.0433203
24210	4.842	-0.0600583	-0.0562537	-0.0570009	-0.0575638	-0.0549769	-0.0577616	-0.0457575	-0.0843108	-0.0479485	-0.0433268
24211	4.8422	-0.0600688	-0.0562469	-0.0569858	-0.0575679	-0.0549483	-0.0577674	-0.0457884	-0.0842566	-0.0479408	-0.0433333
24212	4.8424	-0.0600791	-0.0562401	-0.0569713	-0.0575718	-0.0549207	-0.057773	-0.0458207	-0.0842026	-0.0479332	-0.0433399
24213	4.8426	-0.0600892	-0.0562335	-0.0569573	-0.0575755	-0.0548943	-0.0577784	-0.0458541	-0.084149	-0.0479255	-0.0433466
24214	4.8428	-0.060099	-0.0562269	-0.0569439	-0.0575791	-0.0548689	-0.0577836	-0.0458884	-0.0840959	-0.0479178	-0.0433533
24215	4.843	-0.0601086	-0.0562205	-0.0569314	-0.0575825	-0.0548507	-0.0577859	-0.0459237	-0.0840435	-0.04791	-0.04336
24216	4.8432	-0.060118	-0.0562143	-0.0569194	-0.0575858	-0.0548333	-0.0577881	-0.0459595	-0.0839926	-0.0479022	-0.0433668
24217	4.8434	-0.0601272	-0.0562082	-0.0569078	-0.057589	-0.0548165	-0.0577902	-0.0459959	-0.0839434	-0.0478944	-0.0433737
24218	4.8436	-0.0601362	-0.0562023	-0.0568967	-0.0575921	-0.0548004	-0.0577922	-0.0460327	-0.0838957	-0.0478865	-0.0433806
24219	4.8438	-0.060145	-0.0561966	-0.0568861	-0.057595	-0.0547849	-0.0577942	-0.0460699	-0.0838495	-0.0478787	-0.0433876
24220	4.844	-0.0601536	-0.0561911	-0.0568768	-0.0575978	-0.0547842	-0.0577929	-0.0461075	-0.0838049	-0.0478708	-0.0433946
24221	4.8442	-0.060162	-0.0561858	-0.056868	-0.0576006	-0.0547835	-0.0577917	-0.0461452	-0.0837637	-0.0478628	-0.0434016
24222	4.8444	-0.0601701	-0.0561808	-0.0568594	-0.0576032	-0.0547828	-0.0577905	-0.046183	-0.0837257	-0.0478549	-0.0434088
24223	4.8446	-0.0601781	-0.0561761	-0.0568512	-0.0576057	-0.0547822	-0.0577893	-0.0462209	-0.0836907	-0.047847	-0.0434159
24224	4.8448	-0.0601859	-0.0561716	-0.0568433	-0.0576081	-0.0547815	-0.0577882	-0.0462589	-0.0836584	-0.047839	-0.0434231
24225	4.845	-0.0601935	-0.0561673	-0.0568367	-0.0576104	-0.0547968	-0.0577843	-0.0462969	-0.0836286	-0.047831	-0.0434303
24226	4.8452	-0.060201	-0.0561634	-0.0568303	-0.0576126	-0.0548115	-0.0577806	-0.0463349	-0.0836034	-0.0478231	-0.0434376
24227	4.8454	-0.0602082	-0.0561597	-0.0568241	-0.0576147	-0.0548257	-0.057777	-0.0463728	-0.0835823	-0.0478151	-0.0434449
24228	4.8456	-0.0602153	-0.0561562	-0.0568182	-0.0576168	-0.0548392	-0.0577735	-0.0464106	-0.0835649	-0.0478072	-0.0434523
24229	4.8458	-0.0602221	-0.0561531	-0.0568126	-0.0576187	-0.0548523	-0.0577702	-0.0464483	-0.0835509	-0.0477993	-0.0434597
24230	4.846	-0.0602289	-0.0561502	-0.0568079	-0.0576206	-0.0548789	-0.0577645	-0.046486	-0.0835398	-0.0477914	-0.0434671
24231	4.8462	-0.0602354	-0.0561475	-0.0568035	-0.0576225	-0.0549045	-0.0577591	-0.0465235	-0.0835335	-0.0477836	-0.0434746
24232	4.8464	-0.0602418	-0.0561452	-0.0567992	-0.0576242	-0.0549291	-0.0577538	-0.0465609	-0.0835312	-0.0477757	-0.0434821
24233	4.8466	-0.060248	-0.0561431	-0.0567951	-0.0576259	-0.0549528	-0.0577488	-0.0465981	-0.0835327	-0.0477679	-0.0434896
24234	4.8468	-0.060254	-0.0561412	-0.0567911	-0.0576275	-0.0549755	-0.0577439	-0.0466352	-0.0835375	-0.0477602	-0.0434971
24235	4.847	-0.0602599	-0.0561396	-0.056788	-0.057629	-0.0550097	-0.0577371	-0.0466721	-0.0835451	-0.0477525	-0.0435046
24236	4.8472	-0.0602656	-0.0561383	-0.056785	-0.0576305	-0.0550425	-0.0577306	-0.0467088	-0.083557	-0.0477448	-0.0435122
24237	4.8474	-0.0602711	-0.0561372	-0.0567821	-0.057632	-0.0550741	-0.0577243	-0.0467454	-0.0835726	-0.0477372	-0.0435198
24238	4.8476	-0.0602765	-0.0561363	-0.0567793	-0.0576333	-0.0551045	-0.0577182	-0.0467818	-0.0835916	-0.0477297	-0.0435274
24239	4.8478	-0.0602818	-0.0561356	-0.0567767	-0.0576346	-0.0551336	-0.0577124	-0.046818	-0.0836133	-0.0477222	-0.043535
24240	4.848	-0.0602869	-0.0561352	-0.0567746	-0.0576359	-0.0551723	-0.057705	-0.0468541	-0.0836375	-0.0477148	-0.0435427
24241	4.8482	-0.0602919	-0.056135	-0.0567726	-0.0576371	-0.0552095	-0.057698	-0.04689	-0.0836653	-0.0477074	-0.0435503
24242	4.8484	-0.0602967	-0.0561349	-0.0567708	-0.0576383	-0.0552453	-0.0576911	-0.0469257	-0.0836963	-0.0477001	-0.0435579
24243	4.8486	-0.0603014	-0.0561351	-0.0567689	-0.0576394	-0.0552796	-0.0576846	-0.0469612	-0.0837299	-0.0476929	-0.0435656
24244	4.8488	-0.0603059	-0.0561355	-0.0567672	-0.0576405	-0.0553126	-0.0576783	-0.0469966	-0.0837658	-0.0476857	-0.0435732
24245	4.849	-0.0603103	-0.056136	-0.0567659	-0.0576415	-0.0553534	-0.0576708	-0.0470318	-0.0838036	-0.0476786	-0.0435809
24246	4.8492	-0.0603146	-0.0561367	-0.0567646	-0.0576425	-0.0553926	-0.0576636	-0.0470668	-0.0838442	-0.0476716	-0.0435885
24247	4.8494	-0.0603187	-0.0561376	-0.0567633	-0.0576435	-0.0554302	-0.0576567	-0.0471017	-0.0838873	-0.0476647	-0.0435962
24248	4.8496	-0.0603228	-0.0561386	-0.0567621	-0.0576444	-0.0554664	-0.05765	-0.0471364	-0.0839324	-0.0476578	-0.0436038
24249	4.8498	-0.0603267	-0.0561398	-0.056761	-0.0576453	-0.0555012	-0.0576437	-0.0471709	-0.0839791	-0.0476511	-0.0436114
24250	4.85	-0.0603305	-0.0561411	-0.0567601	-0.0576462	-0.0555421	-0.0576364	-0.0472053	-0.0840272	-0.0476444	-0.043619
24251	4.8502	-0.0603341	-0.0561426	-0.0567591	-0.057647	-0.0555815	-0.0576294	-0.0472396	-0.0840774	-0.0476377	-0.0436266
24252	4.8504	-0.0603377	-0.0561441	-0.0567583	-0.0576478	-0.0556193	-0.0576227	-0.0472737	-0.0841293	-0.0476312	-0.0436342
24253	4.8506	-0.0603411	-0.0561458	-0.0567574	-0.0576485	-0.0556556	-0.0576163	-0.0473076	-0.0841826	-0.0476247	-0.0436418
24254	4.8508	-0.0603444	-0.0561476	-0.0567566	-0.0576492	-0.0556905	-0.0576101	-0.0473414	-0.084237	-0.0476184	-0.0436493
24255	4.851	-0.0603477	-0.0561495	-0.0567558	-0.0576499	-0.0557301	-0.0576034	-0.0473751	-0.0842921	-0.0476121	-0.0436568
24256	4.8512	-0.0603508	-0.0561515	-0.0567549	-0.0576506	-0.0557682	-0.057597	-0.0474086	-0.0843487	-0.0476058	-0.0436643
24257	4.8514	-0.0603538	-0.0561536	-0.0567542	-0.0576512	-0.0558047	-0.0575908	-0.047442	-0.0844064	-0.0475997	-0.0436718
24258	4.8516	-0.0603567	-0.0561557	-0.0567534	-0.0576519	-0.0558399	-0.0575848	-0.0474753	-0.0844648	-0.0475936	-0.0436793
24259	4.8518	-0.0603596	-0.0561579	-0.0567527	-0.0576525	-0.0558736	-0.0575791	-0.0475084	-0.0845238	-0.0475876	-0.0436867
24260	4.852	-0.0603623	-0.0561602	-0.0567517	-0.057653	-0.0559108	-0.0575732	-0.0475414	-0.0845831	-0.0475817	-0.0436941
24261	4.8522	-0.0603649	-0.0561625	-0.0567508	-0.0576536	-0.0559465	-0.0575674	-0.0475743	-0.0846432	-0.0475759	-0.0437015
24262	4.8524	-0.0603675	-0.0561649	-0.0567499	-0.0576541	-0.0559808	-0.057562	-0.047607	-0.0847038	-0.0475701	-0.0437088
24263	4.8526	-0.06037	-0.0561673	-0.0567491	-0.0576546	-0.0560137	-0.0575567	-0.0476397	-0.0847647	-0.0475644	-0.0437161
24264	4.8528	-0.0603724	-0.0561698	-0.0567483	-0.0576551	-0.0560454	-0.0575516	-0.0476722	-0.0848257	-0.0475588	-0.0437234
24265	4.853	-0.0603747	-0.0561723	-0.056747	-0.0576556	-0.0560792	-0.0575466	-0.0477046	-0.0848865	-0.0475533	-0.0437306
24266	4.8532	-0.0603769	-0.0561748	-0.0567458	-0.057656	-0.0561118	-0.0575418	-0.0477369	-0.0849476	-0.0475478	-0.0437378
24267	4.8534	-0.0603791	-0.0561773	-0.0567446	-0.0576564	-0.056143	-0.0575371	-0.0477692	-0.0850087	-0.0475424	-0.043745
24268	4.8536	-0.0603812	-0.0561798	-0.0567435	-0.0576568	-0.056173	-0.0575327	-0.0478012	-0.0850697	-0.047537	-0.0437521
24269	4.8538	-0.0603832	-0.0561823	-0.0567424	-0.0576572	-0.0562018	-0.0575284	-0.0478332	-0.0851304	-0.0475318	-0.0437592
24270	4.854	-0.0603851	-0.0561848	-0.0567406	-0.0576576	-0.0562317	-0.0575245	-0.0478651	-0.0851906	-0.0475266	-0.0437663
24271	4.8542	-0.060387	-0.0561873	-0.056739	-0.057658	-0.0562605	-0.0575207	-0.0478969	-0.0852505	-0.0475214	-0.0437733
24272	4.8544	-0.0603888	-0.0561898	-0.0567373	-0.0576583	-0.0562881	-0.057517	-0.0479286	-0.08531	-0.0475163	-0.0437803
24273	4.8546	-0.0603906	-0.0561923	-0.0567358	-0.0576587	-0.0563146	-0.0575135	-0.0479603	-0.0853691	-0.0475113	-0.0437872
24274	4.8548	-0.0603923	-0.0561947	-0.0567343	-0.057659	-0.0563401	-0.0575102	-0.0479918	-0.0854274	-0.0475063	-0.0437941
24275	4.855	-0.060394	-0.0561972	-0.056732	-0.0576593	-0.0563656	-0.0575073	-0.0480232	-0.0854851	-0.0475014	-0.043801
24276	4.8552	-0.0603956	-0.0561995	-0.0567297	-0.0576596	-0.0563901	-0.0575047	-0.0480545	-0.0855421	-0.0474965	-0.0438078
24277	4.8554	-0.0603971	-0.0562019	-0.0567275	-0.0576599	-0.0564137	-0.0575021	-0.0480858	-0.0855983	-0.0474917	-0.0438146
24278	4.8556	-0.0603986	-0.0562041	-0.0567254	-0.0576602	-0.0564363	-0.0574996	-0.048117	-0.0856538	-0.047487	-0.0438213
24279	4.8558	-0.0604001	-0.0562064	-0.0567234	-0.0576604	-0.0564581	-0.0574972	-0.0481481	-0.0857083	-0.0474822	-0.043828
24280	4.856	-0.0604015	-0.0562086	-0.0567204	-0.0576607	-0.056479	-0.0574956	-0.0481791	-0.0857619	-0.0474776	-0.0438347
24281	4.8562	-0.0604028	-0.0562107	-0.0567175	-0.057661	-0.056499	-0.057494	-0.04821	-0.0858144	-0.047473	-0.0438413
24282	4.8564	-0.0604041	-0.0562127	-0.0567146	-0.0576612	-0.0565183	-0.0574926	-0.0482409	-0.085866	-0.0474684	-0.0438479
24283	4.8566	-0.0604054	-0.0562147	-0.0567119	-0.0576614	-0.0565368	-0.0574911	-0.0482716	-0.0859164	-0.0474638	-0.0438544
24284	4.8568	-0.0604067	-0.0562166	-0.0567093	-0.0576616	-0.0565546	-0.0574898	-0.0483023	-0.0859658	-0.0474593	-0.0438609
24285	4.857	-0.0604079	-0.0562185	-0.0567055	-0.0576618	-0.0565707	-0.0574894	-0.0483329	-0.086014	-0.0474549	-0.0438674
24286	4.8572	-0.0604091	-0.0562202	-0.0567018	-0.057662	-0.0565862	-0.057489	-0.0483635	-0.086061	-0.0474504	-0.0438738
24287	4.8574	-0.0604102	-0.0562219	-0.0566983	-0.0576622	-0.0566011	-0.0574887	-0.048394	-0.0861067	-0.047446	-0.0438802
24288	4.8576	-0.0604113	-0.0562234	-0.0566949	-0.0576624	-0.0566153	-0.0574883	-0.0484244	-0.0861512	-0.0474417	-0.0438865
24289	4.8578	-0.0604124	-0.0562249	-0.0566916	-0.0576626	-0.0566291	-0.057488	-0.0484547	-0.0861944	-0.0474373	-0.0438928
24290	4.858	-0.0604135	-0.0562263	-0.0566869	-0.0576628	-0.0566403	-0.0574889	-0.048485	-0.0862364	-0.047433	-0.043899
24291	4.8582	-0.0604145	-0.0562276	-0.0566825	-0.0576629	-0.0566512	-0.0574897	-0.0485152	-0.0862768	-0.0474287	-0.0439052
24292	4.8584	-0.0604156	-0.0562288	-0.0566781	-0.0576631	-0.0566616	-0.0574905	-0.0485453	-0.0863159	-0.0474245	-0.0439114
24293	4.8586	-0.0604166	-0.0562299	-0.056674	-0.0576633	-0.0566716	-0.0574912	-0.0485754	-0.0863535	-0.0474202	-0.0439175
24294	4.8588	-0.0604175	-0.0562309	-0.05667	-0.0576634	-0.0566812	-0.057492	-0.0486054	-0.0863898	-0.047416	-0.0439236
24295	4.859	-0.0604185	-0.0562318	-0.0566652	-0.0576635	-0.0566877	-0.0574932	-0.0486353	-0.0864248	-0.0474118	-0.0439297
24296	4.8592	-0.0604194	-0.0562326	-0.0566605	-0.0576637	-0.0566939	-0.0574945	-0.0486652	-0.0864581	-0.0474076	-0.0439357
24297	4.8594	-0.0604204	-0.0562333	-0.056656	-0.0576638	-0.0566999	-0.0574957	-0.0486949	-0.0864899	-0.0474034	-0.0439417
24298	4.8596	-0.0604213	-0.0562339	-0.0566517	-0.0576639	-0.0567057	-0.0574968	-0.0487246	-0.0865201	-0.0473992	-0.0439477
24299	4.8598	-0.0604222	-0.0562345	-0.0566475	-0.057664	-0.0567113	-0.0574979	-0.0487542	-0.086549	-0.0473951	-0.0439536
24300	4.86	-0.0604231	-0.056235	-0.0566431	-0.0576642	-0.0567165	-0.0574989	-0.0487837	-0.0865765	-0.0473909	-0.0439594
24301	4.8602	-0.060424	-0.0562354	-0.0566388	-0.0576643	-0.0567216	-0.0574999	-0.048813	-0.0866027	-0.0473868	-0.0439653
24302	4.8604	-0.0604248	-0.0562358	-0.0566346	-0.0576644	-0.0567264	-0.0575009	-0.0488423	-0.0866277	-0.0473827	-0.0439711
24303	4.8606	-0.0604257	-0.0562361	-0.0566307	-0.0576645	-0.0567311	-0.0575018	-0.0488714	-0.0866516	-0.0473785	-0.0439769
24304	4.8608	-0.0604266	-0.0562363	-0.0566268	-0.0576646	-0.0567356	-0.0575027	-0.0489004	-0.0866743	-0.0473744	-0.0439826
24305	4.861	-0.0604274	-0.0562366	-0.056623	-0.0576647	-0.0567426	-0.0575032	-0.0489292	-0.086696	-0.0473703	-0.0439883
24306	4.8612	-0.0604283	-0.0562368	-0.0566192	-0.0576648	-0.0567493	-0.0575037	-0.048958	-0.0867172	-0.0473662	-0.043994
24307	4.8614	-0.0604291	-0.056237	-0.0566157	-0.0576648	-0.0567557	-0.0575042	-0.0489865	-0.0867377	-0.047362	-0.0439997
24308	4.8616	-0.0604299	-0.0562372	-0.0566122	-0.0576649	-0.0567619	-0.0575047	-0.049015	-0.0867576	-0.0473579	-0.0440053
24309	4.8618	-0.0604307	-0.0562373	-0.0566089	-0.057665	-0.0567679	-0.0575052	-0.0490433	-0.0867769	-0.0473538	-0.0440109
24310	4.862	-0.0604316	-0.0562375	-0.0566055	-0.0576651	-0.0567775	-0.0575054	-0.0490714	-0.0867957	-0.0473497	-0.0440165
24311	4.8622	-0.0604324	-0.0562377	-0.0566023	-0.0576652	-0.0567868	-0.0575056	-0.0490994	-0.0868145	-0.0473456	-0.044022
24312	4.8624	-0.0604332	-0.0562378	-0.0565992	-0.0576652	-0.0567956	-0.0575058	-0.0491272	-0.0868332	-0.0473415	-0.0440275
24313	4.8626	-0.060434	-0.056238	-0.0565962	-0.0576653	-0.0568042	-0.0575059	-0.0491549	-0.0868518	-0.0473374	-0.044033
24314	4.8628	-0.0604348	-0.0562382	-0.0565933	-0.0576654	-0.0568124	-0.0575061	-0.0491824	-0.0868703	-0.0473332	-0.0440384
24315	4.863	-0.0604355	-0.0562384	-0.0565901	-0.0576654	-0.0568238	-0.0575063	-0.0492097	-0.0868886	-0.0473291	-0.0440439
24316	4.8632	-0.0604363	-0.0562385	-0.0565871	-0.0576655	-0.0568349	-0.0575064	-0.0492369	-0.0869073	-0.047325	-0.0440493
24317	4.8634	-0.0604371	-0.0562387	-0.0565842	-0.0576655	-0.0568454	-0.0575065	-0.049264	-0.0869261	-0.0473209	-0.0440547
24318	4.8636	-0.0604379	-0.0562389	-0.0565814	-0.0576656	-0.0568556	-0.0575067	-0.0492909	-0.0869451	-0.0473168	-0.04406
24319	4.8638	-0.0604387	-0.0562391	-0.0565788	-0.0576657	-0.0568654	-0.0575068	-0.0493177	-0.0869642	-0.0473128	-0.0440653
24320	4.864	-0.0604394	-0.0562394	-0.0565757	-0.0576657	-0.0568773	-0.0575071	-0.0493443	-0.0869833	-0.0473087	-0.0440706
24321	4.8642	-0.0604402	-0.0562396	-0.0565727	-0.0576658	-0.0568887	-0.0575074	-0.0493708	-0.0870027	-0.0473046	-0.0440759
24322	4.8644	-0.0604409	-0.0562398	-0.0565698	-0.0576658	-0.0568997	-0.0575077	-0.0493971	-0.0870223	-0.0473005	-0.0440812
24323	4.8646	-0.0604417	-0.05624	-0.0565671	-0.0576659	-0.0569103	-0.057508	-0.0494233	-0.0870421	-0.0472965	-0.0440864
24324	4.8648	-0.0604424	-0.0562402	-0.0565644	-0.0576659	-0.0569204	-0.0575083	-0.0494494	-0.087062	-0.0472924	-0.0440916
24325	4.865	-0.0604432	-0.0562405	-0.0565613	-0.0576659	-0.0569317	-0.0575089	-0.0494753	-0.0870819	-0.0472884	-0.0440968
24326	4.8652	-0.0604439	-0.0562407	-0.0565583	-0.057666	-0.0569425	-0.0575095	-0.0495011	-0.087102	-0.0472844	-0.044102
24327	4.8654	-0.0604446	-0.0562409	-0.0565553	-0.057666	-0.0569529	-0.0575101	-0.0495268	-0.0871222	-0.0472803	-0.0441071
24328	4.8656	-0.0604453	-0.0562411	-0.0565525	-0.0576661	-0.0569629	-0.0575106	-0.0495524	-0.0871424	-0.0472763	-0.0441122
24329	4.8658	-0.0604461	-0.0562413	-0.0565499	-0.0576661	-0.0569725	-0.0575111	-0.0495778	-0.0871626	-0.0472723	-0.0441173
24330	4.866	-0.0604468	-0.0562415	-0.0565466	-0.0576661	-0.0569827	-0.057512	-0.0496031	-0.0871827	-0.0472683	-0.0441224
24331	4.8662	-0.0604475	-0.0562416	-0.0565435	-0.0576662	-0.0569924	-0.0575129	-0.0496283	-0.0872028	-0.0472644	-0.0441275
24332	4.8664	-0.0604482	-0.0562418	-0.0565405	-0.0576662	-0.0570018	-0.0575137	-0.0496533	-0.0872228	-0.0472604	-0.0441325
24333	4.8666	-0.0604489	-0.0562419	-0.0565377	-0.0576662	-0.0570108	-0.0575145	-0.0496783	-0.0872428	-0.0472564	-0.0441375
