TimeSlice	Time	R_foot ground contact	R_toe ground contact	R_hip middle	L_toe ground contact	L_hip middle	L_foot ground contact	height	distance
25928	5.1856	-0.05601	-0.0536599	-0.06	-0.06	-0.0581765	-0.06	0.970095	-0.201516
25929	5.1858	-0.055938	-0.0535576	-0.06	-0.06	-0.0579803	-0.06	0.970102	-0.200929
25930	5.186	-0.0558591	0	-0.06	-0.06	-0.057714	-0.06	0.970102	-0.200929
25931	5.1862	-0.0557743	-0.0539952	-0.06	-0.06	-0.0574581	-0.06	0.970102	-0.200929
25932	5.1864	-0.0556842	-0.0544497	-0.06	-0.06	-0.0572123	-0.06	0.970102	-0.200929
25933	5.1866	-0.0555897	-0.0548317	-0.06	-0.06	-0.0569761	-0.06	0.970102	-0.200929
25934	5.1868	-0.0554914	-0.0551511	-0.06	-0.06	-0.0567492	-0.06	0.970109	-0.200342
25935	5.187	-0.05539	-0.0554159	-0.06	-0.06	-0.0565	-0.06	0.970109	-0.200342
25936	5.1872	-0.055286	-0.055633	-0.06	-0.06	-0.0562605	-0.06	0.970109	-0.200342
25937	5.1874	-0.0551798	-0.0558085	-0.06	-0.06	-0.0560305	-0.06	0.970109	-0.200342
25938	5.1876	-0.055072	-0.0559475	-0.06	-0.06	-0.0558094	-0.06	0.970109	-0.200342
25939	5.1878	-0.0549628	-0.0560543	-0.06	-0.06	-0.0555971	-0.06	0.970116	-0.199753
25940	5.188	-0.0548528	-0.056133	-0.06	-0.06	-0.0553826	-0.06	0.970116	-0.199753
25941	5.1882	-0.0547423	-0.0561868	-0.06	-0.06	-0.0551766	-0.06	0.970116	-0.199753
25942	5.1884	-0.0546314	-0.0562187	-0.06	-0.06	-0.0549787	-0.06	0.970116	-0.199753
25943	5.1886	-0.0545206	-0.0562312	-0.06	-0.06	-0.0547885	-0.06	0.970116	-0.199753
25944	5.1888	-0.0544101	-0.0562266	-0.06	-0.06	0	-0.06	0.970123	-0.199162
25945	5.189	-0.0543	-0.0562069	-0.06	-0.06	-0.0550222	-0.06	0.970123	-0.199162
25946	5.1892	-0.0541906	-0.0561739	-0.06	-0.06	-0.0553699	-0.06	0.970123	-0.199162
25947	5.1894	-0.054082	-0.0561292	-0.06	-0.06	-0.0556581	-0.06	0.970123	-0.199162
25948	5.1896	-0.0539745	-0.0560742	-0.06	-0.06	-0.0558945	-0.06	0.970123	-0.199162
25949	5.1898	-0.0538681	-0.0560102	-0.06	-0.06	-0.0560858	-0.06	0.97013	-0.19857
25950	5.19	-0.053763	-0.0559382	-0.06	-0.06	-0.0562365	-0.06	0.97013	-0.19857
25951	5.1902	-0.0536593	-0.0558593	-0.06	-0.06	-0.0563528	-0.06	0.97013	-0.19857
25952	5.1904	-0.0535571	-0.0557744	-0.06	-0.06	-0.0564388	-0.06	0.97013	-0.19857
25953	5.1906	0	-0.0556843	-0.06	-0.06	-0.0564982	-0.06	0.97013	-0.19857
25954	5.1908	-0.0539947	-0.0555898	-0.06	-0.06	-0.0565342	-0.06	0.970137	-0.197977
25955	5.191	-0.0544492	-0.0554915	-0.06	-0.06	-0.0565491	-0.06	0.970137	-0.197977
25956	5.1912	-0.0548313	-0.0553901	-0.06	-0.06	-0.0565459	-0.06	0.970137	-0.197977
25957	5.1914	-0.0551507	-0.0552861	-0.06	-0.06	-0.0565267	-0.06	0.970137	-0.197977
25958	5.1916	-0.0554155	-0.0551799	-0.06	-0.06	-0.0564933	-0.06	0.970137	-0.197977
25959	5.1918	-0.0556327	-0.055072	-0.06	-0.06	-0.0564476	-0.06	0.970143	-0.197383
25960	5.192	-0.0558082	-0.0549629	-0.06	-0.06	-0.0563908	-0.06	0.970143	-0.197383
25961	5.1922	-0.0559472	-0.0548529	-0.06	-0.06	-0.0563244	-0.06	0.970143	-0.197383
25962	5.1924	-0.0560541	-0.0547424	-0.06	-0.06	-0.0562496	-0.06	0.970143	-0.197383
25963	5.1926	-0.0561328	-0.0546315	-0.06	-0.06	-0.0561675	-0.06	0.970143	-0.197383
25964	5.1928	-0.0561866	-0.0545207	-0.06	-0.06	-0.0560791	-0.06	0.970148	-0.196789
25965	5.193	-0.0562184	-0.0544101	-0.06	-0.06	-0.0559852	-0.06	0.970148	-0.196789
25966	5.1932	-0.056231	-0.0543	-0.06	-0.06	-0.0558865	-0.06	0.970148	-0.196789
25967	5.1934	-0.0562264	-0.0541906	-0.06	-0.06	-0.0557839	-0.06	0.970148	-0.196789
25968	5.1936	-0.0562067	-0.0540821	-0.06	-0.06	-0.0556779	-0.06	0.970148	-0.196789
25969	5.1938	-0.0561737	-0.0539745	-0.06	-0.06	-0.0555691	-0.06	0.970153	-0.196195
25970	5.194	-0.0561291	-0.0538682	-0.06	-0.06	-0.055458	-0.06	0.970153	-0.196195
25971	5.1942	-0.0560741	-0.0537631	-0.06	-0.06	-0.0553452	-0.06	0.970153	-0.196195
25972	5.1944	-0.05601	-0.0536594	-0.06	-0.06	-0.055231	-0.06	0.970153	-0.196195
25973	5.1946	-0.055938	-0.0535572	-0.06	-0.06	-0.0551158	-0.06	0.970153	-0.196195
25974	5.1948	-0.0558591	0	-0.06	-0.06	-0.055	-0.06	0.970158	-0.195601
25975	5.195	-0.0557743	-0.0539948	-0.06	-0.06	-0.0548838	-0.06	0.970158	-0.195601
25976	5.1952	-0.0556842	-0.0544493	-0.06	-0.06	-0.0547677	-0.06	0.970158	-0.195601
25977	5.1954	-0.0555897	-0.0548314	-0.06	-0.06	-0.0546518	-0.06	0.970158	-0.195601
25978	5.1956	-0.0554914	-0.0551507	-0.06	-0.06	-0.0545363	-0.06	0.970158	-0.195601
25979	5.1958	-0.05539	-0.0554155	-0.06	-0.06	-0.0544215	-0.06	0.970162	-0.195007
25980	5.196	-0.055286	-0.0556327	-0.06	-0.06	-0.0543076	-0.06	0.970162	-0.195007
25981	5.1962	-0.0551798	-0.0558082	-0.06	-0.06	-0.0541947	-0.06	0.970162	-0.195007
25982	5.1964	-0.055072	-0.0559472	-0.06	-0.06	0	-0.06	0.970162	-0.195007
25983	5.1966	-0.0549628	-0.0560541	-0.06	-0.06	-0.0545858	-0.06	0.970162	-0.195007
25984	5.1968	-0.0548528	-0.0561328	-0.06	-0.06	-0.0550077	-0.06	0.970166	-0.194413
25985	5.197	-0.0547423	-0.0561866	-0.06	-0.06	-0.05536	-0.06	0.970166	-0.194413
25986	5.1972	-0.0546314	-0.0562185	-0.06	-0.06	-0.055652	-0.06	0.970166	-0.194413
25987	5.1974	-0.0545206	-0.056231	-0.06	-0.06	-0.0558916	-0.06	0.970166	-0.194413
25988	5.1976	-0.0544101	-0.0562264	-0.06	-0.06	-0.0560854	-0.06	0.970166	-0.194413
25989	5.1978	-0.0543	-0.0562067	-0.06	-0.06	-0.0562393	-0.06	0.97017	-0.193819
25990	5.198	-0.0541906	-0.0561738	-0.06	-0.06	-0.0563583	-0.06	0.97017	-0.193819
25991	5.1982	-0.054082	-0.0561291	-0.06	-0.06	-0.0564466	-0.06	0.97017	-0.193819
25992	5.1984	-0.0539745	-0.0560741	-0.06	-0.06	-0.0565079	-0.06	0.97017	-0.193819
25993	5.1986	-0.0538681	-0.05601	-0.06	-0.06	-0.0565455	-0.06	0.97017	-0.193819
25994	5.1988	-0.053763	-0.055938	-0.06	-0.06	-0.0565622	-0.06	0.970174	-0.193225
25995	5.199	-0.0536593	-0.0558592	-0.06	-0.06	-0.0565604	-0.06	0.970174	-0.193225
25996	5.1992	-0.0535571	-0.0557743	-0.06	-0.06	-0.0565425	-0.06	0.970174	-0.193225
25997	5.1994	0	-0.0556842	-0.06	-0.06	-0.0565102	-0.06	0.970174	-0.193225
25998	5.1996	-0.0539947	-0.0555897	-0.06	-0.06	-0.0564653	-0.06	0.970174	-0.193225
25999	5.1998	-0.0544492	-0.0554914	-0.06	-0.06	-0.0564094	-0.06	0.970177	-0.192632
26000	5.2	-0.0548313	-0.05539	-0.06	-0.06	-0.0563437	-0.06	0.970177	-0.192632
26001	5.2002	-0.0551507	-0.055286	-0.06	-0.06	-0.0562695	-0.06	0.970177	-0.192632
26002	5.2004	-0.0554155	-0.0551798	-0.06	-0.06	-0.0561879	-0.06	0.970177	-0.192632
26003	5.2006	-0.0556327	-0.055072	-0.06	-0.06	-0.0560999	-0.06	0.970177	-0.192632
26004	5.2008	-0.0558082	-0.0549629	-0.06	-0.06	-0.0560063	-0.06	0.970181	-0.192039
26005	5.201	-0.0559472	-0.0548529	-0.06	-0.06	-0.0559079	-0.06	0.970181	-0.192039
26006	5.2012	-0.0560541	-0.0547423	-0.06	-0.06	-0.0558054	-0.06	0.970181	-0.192039
26007	5.2014	-0.0561328	-0.0546315	-0.06	-0.06	-0.0556995	-0.06	0.970181	-0.192039
26008	5.2016	-0.0561866	-0.0545206	-0.06	-0.06	-0.0555908	-0.06	0.970181	-0.192039
26009	5.2018	-0.0562184	-0.0544101	-0.06	-0.06	-0.0554798	-0.06	0.970184	-0.191446
26010	5.202	-0.056231	-0.0543	-0.06	-0.06	-0.0553669	-0.06	0.970184	-0.191446
26011	5.2022	-0.0562264	-0.0541906	-0.06	-0.06	-0.0552526	-0.06	0.970184	-0.191446
26012	5.2024	-0.0562067	-0.054082	-0.06	-0.06	-0.0551373	-0.06	0.970184	-0.191446
26013	5.2026	-0.0561737	-0.0539745	-0.06	-0.06	-0.0550213	-0.06	0.970184	-0.191446
26014	5.2028	-0.0561291	-0.0538681	-0.06	-0.06	-0.054905	-0.06	0.970188	-0.190854
26015	5.203	-0.0560741	-0.053763	-0.06	-0.06	-0.0547887	-0.06	0.970188	-0.190854
26016	5.2032	-0.05601	-0.0536593	-0.06	-0.06	-0.0546725	-0.06	0.970188	-0.190854
26017	5.2034	-0.055938	-0.0535571	-0.06	-0.06	-0.0545568	-0.06	0.970188	-0.190854
26018	5.2036	-0.0558591	0	-0.06	-0.06	-0.0544417	-0.06	0.970188	-0.190854
26019	5.2038	-0.0557743	-0.0539947	-0.06	-0.06	-0.0543275	-0.06	0.970192	-0.190261
26020	5.204	-0.0556842	-0.0544492	-0.06	-0.06	-0.0542144	-0.06	0.970192	-0.190261
26021	5.2042	-0.0555897	-0.0548313	-0.06	-0.06	-0.0541023	-0.06	0.970192	-0.190261
26022	5.2044	-0.0554914	-0.0551507	-0.06	-0.06	-0.0539916	-0.06	0.970192	-0.190261
26023	5.2046	-0.05539	-0.0554155	-0.06	-0.06	-0.0538824	-0.06	0.970192	-0.190261
26024	5.2048	-0.055286	-0.0556327	-0.06	-0.06	0	-0.06	0.970196	-0.189669
26025	5.205	-0.0551798	-0.0558082	-0.06	-0.06	-0.0542935	-0.06	0.970196	-0.189669
26026	5.2052	-0.055072	-0.0559472	-0.06	-0.06	-0.0547304	-0.06	0.970196	-0.189669
26027	5.2054	-0.0549628	-0.0560541	-0.06	-0.06	-0.0550965	-0.06	0.970196	-0.189669
26028	5.2056	-0.0548528	-0.0561328	-0.06	-0.06	-0.0554012	-0.06	0.970196	-0.189669
26029	5.2058	-0.0547423	-0.0561866	-0.06	-0.06	-0.0556525	-0.06	0.970201	-0.189076
26030	5.206	-0.0546314	-0.0562184	-0.06	-0.06	-0.0558573	-0.06	0.970201	-0.189076
26031	5.2062	-0.0545206	-0.056231	-0.06	-0.06	-0.0560214	-0.06	0.970201	-0.189076
26032	5.2064	-0.0544101	-0.0562264	-0.06	-0.06	-0.0561499	-0.06	0.970201	-0.189076
26033	5.2066	-0.0543	-0.0562067	-0.06	-0.06	-0.056247	-0.06	0.970201	-0.189076
26034	5.2068	-0.0541906	-0.0561737	-0.06	-0.06	-0.0563167	-0.06	0.970206	-0.188482
26035	5.207	-0.054082	-0.0561291	-0.06	-0.06	-0.056362	-0.06	0.970206	-0.188482
26036	5.2072	-0.0539745	-0.0560741	-0.06	-0.06	-0.056386	-0.06	0.970206	-0.188482
26037	5.2074	-0.0538681	-0.05601	-0.06	-0.06	-0.0563912	-0.06	0.970206	-0.188482
26038	5.2076	-0.053763	-0.055938	-0.06	-0.06	-0.0563797	-0.06	0.970206	-0.188482
26039	5.2078	-0.0536593	-0.0558591	-0.06	-0.06	-0.0563536	-0.06	0.97021	-0.187886
26040	5.208	-0.0535571	-0.0557743	-0.06	-0.06	-0.0563145	-0.06	0.97021	-0.187886
26041	5.2082	0	-0.0556842	-0.06	-0.06	-0.0562641	-0.06	0.97021	-0.187886
26042	5.2084	-0.0539947	-0.0555897	-0.06	-0.06	-0.0562037	-0.06	0.97021	-0.187886
26043	5.2086	-0.0544492	-0.0554914	-0.06	-0.06	-0.0561345	-0.06	0.97021	-0.187886
26044	5.2088	-0.0548313	-0.05539	-0.06	-0.06	-0.0560577	-0.06	0.970215	-0.18729
26045	5.209	-0.0551507	-0.055286	-0.06	-0.06	-0.0559742	-0.06	0.970215	-0.18729
26046	5.2092	-0.0554155	-0.0551798	-0.06	-0.06	-0.0558849	-0.06	0.970215	-0.18729
26047	5.2094	-0.0556327	-0.055072	-0.06	-0.06	-0.0557907	-0.06	0.970215	-0.18729
26048	5.2096	-0.0558082	-0.0549628	-0.06	-0.06	-0.0556922	-0.06	0.970215	-0.18729
26049	5.2098	-0.0559472	-0.0548528	-0.06	-0.06	-0.0555901	-0.06	0.970219	-0.186693
26050	5.21	-0.0560541	-0.0547423	-0.06	-0.06	-0.0554851	-0.06	0.970219	-0.186693
26051	5.2102	-0.0561328	-0.0546314	-0.06	-0.06	-0.0553776	-0.06	0.970219	-0.186693
26052	5.2104	-0.0561866	-0.0545206	-0.06	-0.06	-0.0552681	-0.06	0.970219	-0.186693
26053	5.2106	-0.0562184	-0.0544101	-0.06	-0.06	-0.0551571	-0.06	0.970219	-0.186693
26054	5.2108	-0.056231	-0.0543	-0.06	-0.06	-0.055045	-0.06	0.970224	-0.186096
26055	5.211	-0.0562264	-0.0541906	-0.06	-0.06	-0.054932	-0.06	0.970224	-0.186096
26056	5.2112	-0.0562067	-0.054082	-0.06	-0.06	-0.0548187	-0.06	0.970224	-0.186096
26057	5.2114	-0.0561737	-0.0539745	-0.06	-0.06	-0.0547051	-0.06	0.970224	-0.186096
26058	5.2116	-0.0561291	-0.0538681	-0.06	-0.06	-0.0545917	-0.06	0.970224	-0.186096
26059	5.2118	-0.0560741	-0.053763	-0.06	-0.06	-0.0544787	-0.06	0.970229	-0.185499
26060	5.212	-0.05601	-0.0536593	-0.06	-0.06	-0.0543662	-0.06	0.970229	-0.185499
26061	5.2122	-0.055938	-0.0535571	-0.06	-0.06	-0.0542544	-0.06	0.970229	-0.185499
26062	5.2124	-0.0558591	0	-0.06	-0.06	-0.0541437	-0.06	0.970229	-0.185499
26063	5.2126	-0.0557743	-0.0539947	-0.06	-0.06	-0.054034	-0.06	0.970229	-0.185499
26064	5.2128	-0.0556842	-0.0544492	-0.06	-0.06	-0.0539255	-0.06	0.970234	-0.184903
26065	5.213	-0.0555897	-0.0548313	-0.06	-0.06	-0.0538184	-0.06	0.970234	-0.184903
26066	5.2132	-0.0554914	-0.0551507	-0.06	-0.06	-0.0537128	-0.06	0.970234	-0.184903
26067	5.2134	-0.05539	-0.0554155	-0.06	-0.06	0	-0.06	0.970234	-0.184903
26068	5.2136	-0.055286	-0.0556327	-0.06	-0.06	-0.0541377	-0.06	0.970234	-0.184903
26069	5.2138	-0.0551798	-0.0558082	-0.06	-0.06	-0.0545837	-0.06	0.970241	-0.184306
26070	5.214	-0.055072	-0.0559472	-0.06	-0.06	-0.0549581	-0.06	0.970241	-0.184306
26071	5.2142	-0.0549628	-0.0560541	-0.06	-0.06	-0.0552705	-0.06	0.970241	-0.184306
26072	5.2144	-0.0548528	-0.0561328	-0.06	-0.06	-0.0555288	-0.06	0.970241	-0.184306
26073	5.2146	-0.0547423	-0.0561866	-0.06	-0.06	-0.05574	-0.06	0.970241	-0.184306
26074	5.2148	-0.0546314	-0.0562184	-0.06	-0.06	-0.0559101	-0.06	0.970248	-0.18371
26075	5.215	-0.0545206	-0.056231	-0.06	-0.06	-0.056044	-0.06	0.970248	-0.18371
26076	5.2152	-0.0544101	-0.0562264	-0.06	-0.06	-0.0561462	-0.06	0.970248	-0.18371
26077	5.2154	-0.0543	-0.0562067	-0.06	-0.06	-0.0562206	-0.06	0.970248	-0.18371
26078	5.2156	-0.0541906	-0.0561737	-0.06	-0.06	-0.0562703	-0.06	0.970248	-0.18371
26079	5.2158	-0.054082	-0.0561291	-0.06	-0.06	-0.0562984	-0.06	0.970256	-0.183114
26080	5.216	-0.0539745	-0.0560741	-0.06	-0.06	-0.0563074	-0.06	0.970256	-0.183114
26081	5.2162	-0.0538681	-0.05601	-0.06	-0.06	-0.0562995	-0.06	0.970256	-0.183114
26082	5.2164	-0.053763	-0.055938	-0.06	-0.06	-0.0562768	-0.06	0.970256	-0.183114
26083	5.2166	-0.0536593	-0.0558591	-0.06	-0.06	-0.0562409	-0.06	0.970256	-0.183114
26084	5.2168	-0.0535571	-0.0557743	-0.06	-0.06	-0.0561935	-0.06	0.970266	-0.182518
26085	5.217	0	-0.0556842	-0.06	-0.06	-0.0561359	-0.06	0.970266	-0.182518
26086	5.2172	-0.0539947	-0.0555897	-0.06	-0.06	-0.0560694	-0.06	0.970266	-0.182518
26087	5.2174	-0.0544492	-0.0554914	-0.06	-0.06	-0.0559951	-0.06	0.970266	-0.182518
26088	5.2176	-0.0548313	-0.05539	-0.06	-0.06	-0.055914	-0.06	0.970266	-0.182518
26089	5.2178	-0.0551507	-0.055286	-0.06	-0.06	-0.055827	-0.06	0.970276	-0.181923
26090	5.218	-0.0554155	-0.0551798	-0.06	-0.06	-0.0557349	-0.06	0.970276	-0.181923
26091	5.2182	-0.0556327	-0.055072	-0.06	-0.06	-0.0556385	-0.06	0.970276	-0.181923
26092	5.2184	-0.0558082	-0.0549628	-0.06	-0.06	-0.0555385	-0.06	0.970276	-0.181923
26093	5.2186	-0.0559472	-0.0548528	-0.06	-0.06	-0.0554353	-0.06	0.970276	-0.181923
26094	5.2188	-0.0560541	-0.0547423	-0.06	-0.06	-0.0553296	-0.06	0.970288	-0.181328
26095	5.219	-0.0561328	-0.0546314	-0.06	-0.06	-0.0552218	-0.06	0.970288	-0.181328
26096	5.2192	-0.0561866	-0.0545206	-0.06	-0.06	-0.0551125	-0.06	0.970288	-0.181328
26097	5.2194	-0.0562184	-0.0544101	-0.06	-0.06	-0.0550019	-0.06	0.970288	-0.181328
26098	5.2196	-0.056231	-0.0543	-0.06	-0.06	-0.0548905	-0.06	0.970288	-0.181328
26099	5.2198	-0.0562264	-0.0541906	-0.06	-0.06	-0.0547786	-0.06	0.970301	-0.180734
26100	5.22	-0.0562067	-0.054082	-0.06	-0.06	-0.0546665	-0.06	0.970301	-0.180734
26101	5.2202	-0.0561737	-0.0539745	-0.06	-0.06	-0.0545545	-0.06	0.970301	-0.180734
26102	5.2204	-0.0561291	-0.0538681	-0.06	-0.06	-0.0544427	-0.06	0.970301	-0.180734
26103	5.2206	-0.0560741	-0.053763	-0.06	-0.06	-0.0543315	-0.06	0.970301	-0.180734
26104	5.2208	-0.05601	-0.0536593	-0.06	-0.06	-0.0542209	-0.06	0.970315	-0.18014
26105	5.221	-0.055938	-0.0535571	-0.06	-0.06	-0.0541113	-0.06	0.970315	-0.18014
26106	5.2212	-0.0558591	0	-0.06	-0.06	-0.0540028	-0.06	0.970315	-0.18014
26107	5.2214	-0.0557743	-0.0539947	-0.06	-0.06	-0.0538954	-0.06	0.970315	-0.18014
26108	5.2216	-0.0556842	-0.0544492	-0.06	-0.06	-0.0537893	-0.06	0.970315	-0.18014
26109	5.2218	-0.0555897	-0.0548313	-0.06	-0.06	-0.0536847	-0.06	0.970331	-0.179546
26110	5.222	-0.0554914	-0.0551507	-0.06	-0.06	0	-0.06	0.970331	-0.179546
26111	5.2222	-0.05539	-0.0554155	-0.06	-0.06	-0.0541126	-0.06	0.970331	-0.179546
26112	5.2224	-0.055286	-0.0556327	-0.06	-0.06	-0.0545604	-0.06	0.970331	-0.179546
26113	5.2226	-0.0551798	-0.0558082	-0.06	-0.06	-0.0549364	-0.06	0.970331	-0.179546
26114	5.2228	-0.055072	-0.0559472	-0.06	-0.06	-0.0552501	-0.06	0.970347	-0.178953
26115	5.223	-0.0549628	-0.0560541	-0.06	-0.06	-0.0555098	-0.06	0.970347	-0.178953
26116	5.2232	-0.0548528	-0.0561328	-0.06	-0.06	-0.0557222	-0.06	0.970347	-0.178953
26117	5.2234	-0.0547423	-0.0561866	-0.06	-0.06	-0.0558933	-0.06	0.970347	-0.178953
26118	5.2236	-0.0546314	-0.0562184	-0.06	-0.06	-0.0560282	-0.06	0.970347	-0.178953
26119	5.2238	-0.0545206	-0.056231	-0.06	-0.06	-0.0561313	-0.06	0.970365	-0.17836
26120	5.224	-0.0544101	-0.0562264	-0.06	-0.06	-0.0562065	-0.06	0.970365	-0.17836
26121	5.2242	-0.0543	-0.0562067	-0.06	-0.06	-0.056257	-0.06	0.970365	-0.17836
26122	5.2244	-0.0541906	-0.0561737	-0.06	-0.06	-0.0562858	-0.06	0.970365	-0.17836
26123	5.2246	-0.054082	-0.0561291	-0.06	-0.06	-0.0562955	-0.06	0.970365	-0.17836
26124	5.2248	-0.0539745	-0.0560741	-0.06	-0.06	-0.0562882	-0.06	0.970383	-0.177768
26125	5.225	-0.0538681	-0.05601	-0.06	-0.06	-0.056266	-0.06	0.970383	-0.177768
26126	5.2252	-0.053763	-0.055938	-0.06	-0.06	-0.0562306	-0.06	0.970383	-0.177768
26127	5.2254	-0.0536593	-0.0558591	-0.06	-0.06	-0.0561837	-0.06	0.970383	-0.177768
26128	5.2256	-0.0535571	-0.0557743	-0.06	-0.06	-0.0561266	-0.06	0.970383	-0.177768
26129	5.2258	0	-0.0556842	-0.06	-0.06	-0.0560605	-0.06	0.970401	-0.177174
26130	5.226	-0.0539947	-0.0555897	-0.06	-0.06	-0.0559866	-0.06	0.970401	-0.177174
26131	5.2262	-0.0544492	-0.0554914	-0.06	-0.06	-0.0559059	-0.06	0.970401	-0.177174
26132	5.2264	-0.0548313	-0.05539	-0.06	-0.06	-0.0558193	-0.06	0.970401	-0.177174
26133	5.2266	-0.0551507	-0.055286	-0.06	-0.06	-0.0557276	-0.06	0.970401	-0.177174
26134	5.2268	-0.0554155	-0.0551798	-0.06	-0.06	-0.0556315	-0.06	0.97042	-0.176581
26135	5.227	-0.0556327	-0.055072	-0.06	-0.06	-0.0555317	-0.06	0.97042	-0.176581
26136	5.2272	-0.0558082	-0.0549628	-0.06	-0.06	-0.0554288	-0.06	0.97042	-0.176581
26137	5.2274	-0.0559472	-0.0548528	-0.06	-0.06	-0.0553234	-0.06	0.97042	-0.176581
26138	5.2276	-0.0560541	-0.0547423	-0.06	-0.06	-0.0552159	-0.06	0.97042	-0.176581
26139	5.2278	-0.0561328	-0.0546314	-0.06	-0.06	-0.0551068	-0.06	0.970439	-0.175988
26140	5.228	-0.0561866	-0.0545206	-0.06	-0.06	-0.0549965	-0.06	0.970439	-0.175988
26141	5.2282	-0.0562184	-0.0544101	-0.06	-0.06	-0.0548853	-0.06	0.970439	-0.175988
26142	5.2284	-0.056231	-0.0543	-0.06	-0.06	-0.0547736	-0.06	0.970439	-0.175988
26143	5.2286	-0.0562264	-0.0541906	-0.06	-0.06	-0.0546617	-0.06	0.970439	-0.175988
26144	5.2288	-0.0562067	-0.054082	-0.06	-0.06	-0.0545498	-0.06	0.970458	-0.175395
26145	5.229	-0.0561737	-0.0539745	-0.06	-0.06	-0.0544382	-0.06	0.970458	-0.175395
26146	5.2292	-0.0561291	-0.0538681	-0.06	-0.06	-0.0543272	-0.06	0.970458	-0.175395
26147	5.2294	-0.0560741	-0.053763	-0.06	-0.06	-0.0542168	-0.06	0.970458	-0.175395
26148	5.2296	-0.05601	-0.0536593	-0.06	-0.06	-0.0541074	-0.06	0.970458	-0.175395
26149	5.2298	-0.055938	-0.0535571	-0.06	-0.06	-0.053999	-0.06	0.970477	-0.174802
26150	5.23	-0.0558591	0	-0.06	-0.06	-0.0538917	-0.06	0.970477	-0.174802
26151	5.2302	-0.0557743	-0.0539947	-0.06	-0.06	-0.0537858	-0.06	0.970477	-0.174802
26152	5.2304	-0.0556842	-0.0544492	-0.06	-0.06	-0.0536814	-0.06	0.970477	-0.174802
26153	5.2306	-0.0555897	-0.0548313	-0.06	-0.06	-0.0535784	-0.06	0.970477	-0.174802
26154	5.2308	-0.0554914	-0.0551507	-0.06	-0.06	0	-0.06	0.970496	-0.174209
26155	5.231	-0.05539	-0.0554155	-0.06	-0.06	-0.0540138	-0.06	0.970496	-0.174209
26156	5.2312	-0.055286	-0.0556327	-0.06	-0.06	-0.054467	-0.06	0.970496	-0.174209
26157	5.2314	-0.0551798	-0.0558082	-0.06	-0.06	-0.0548479	-0.06	0.970496	-0.174209
26158	5.2316	-0.055072	-0.0559472	-0.06	-0.06	-0.0551662	-0.06	0.970496	-0.174209
26159	5.2318	-0.0549628	-0.0560541	-0.06	-0.06	-0.05543	-0.06	0.970515	-0.173616
26160	5.232	-0.0548528	-0.0561328	-0.06	-0.06	-0.0556462	-0.06	0.970515	-0.173616
26161	5.2322	-0.0547423	-0.0561866	-0.06	-0.06	-0.0558209	-0.06	0.970515	-0.173616
26162	5.2324	-0.0546314	-0.0562184	-0.06	-0.06	-0.0559592	-0.06	0.970515	-0.173616
26163	5.2326	-0.0545206	-0.056231	-0.06	-0.06	-0.0560654	-0.06	0.970515	-0.173616
26164	5.2328	-0.0544101	-0.0562264	-0.06	-0.06	-0.0561435	-0.06	0.970534	-0.173024
26165	5.233	-0.0543	-0.0562067	-0.06	-0.06	-0.0561967	-0.06	0.970534	-0.173024
26166	5.2332	-0.0541906	-0.0561737	-0.06	-0.06	-0.056228	-0.06	0.970534	-0.173024
26167	5.2334	-0.054082	-0.0561291	-0.06	-0.06	-0.05624	-0.06	0.970534	-0.173024
26168	5.2336	-0.0539745	-0.0560741	-0.06	-0.06	-0.056235	-0.06	0.970534	-0.173024
26169	5.2338	-0.0538681	-0.05601	-0.06	-0.06	-0.0562149	-0.06	0.970528	-0.1724
26170	5.234	-0.053763	-0.055938	-0.06	-0.06	-0.0561816	-0.06	0.970528	-0.1724
26171	5.2342	-0.0536593	-0.0558591	-0.06	-0.06	-0.0561365	-0.06	0.970528	-0.1724
26172	5.2344	-0.0535571	-0.0557743	-0.06	-0.06	-0.0560811	-0.06	0.970528	-0.1724
26173	5.2346	0	-0.0556842	-0.06	-0.06	-0.0560168	-0.06	0.970528	-0.1724
26174	5.2348	-0.0539947	-0.0555897	-0.06	-0.06	-0.0559445	-0.06	0.970518	-0.171781
26175	5.235	-0.0544492	-0.0554914	-0.06	-0.06	-0.0558653	-0.06	0.970518	-0.171781
26176	5.2352	-0.0548313	-0.05539	-0.06	-0.06	-0.0557801	-0.06	0.970518	-0.171781
26177	5.2354	-0.0551507	-0.055286	-0.06	-0.06	-0.0556898	-0.06	0.970518	-0.171781
26178	5.2356	-0.0554155	-0.0551798	-0.06	-0.06	-0.0555951	-0.06	0.970518	-0.171781
26179	5.2358	-0.0556327	-0.055072	-0.06	-0.06	-0.0554966	-0.06	0.970506	-0.171165
26180	5.236	-0.0558082	-0.0549628	-0.06	-0.06	-0.0553949	-0.06	0.970506	-0.171165
26181	5.2362	-0.0559472	-0.0548528	-0.06	-0.06	-0.0552907	-0.06	0.970506	-0.171165
26182	5.2364	-0.0560541	-0.0547423	-0.06	-0.06	-0.0551843	-0.06	0.970506	-0.171165
26183	5.2366	-0.0561328	-0.0546314	-0.06	-0.06	-0.0550763	-0.06	0.970506	-0.171165
26184	5.2368	-0.0561866	-0.0545206	-0.06	-0.06	-0.054967	-0.06	0.970491	-0.170551
26185	5.237	-0.0562184	-0.0544101	-0.06	-0.06	-0.0548568	-0.06	0.970491	-0.170551
