TimeSlice	Time	R Ank ext Ia	R Ank flx Ia	R Ank ext Ia IN	R Ank flx Ia IN	R Ank ext Ib	R Ank flx Ib	R Ank MN flx	R Ank MN ext	R Ank MN flx RE	R Ank MN ext RE
6252	1.2504	-0.0590323	-0.0625949	-0.0599991	-0.0599987	-0.057845	-0.0596495	-0.0921456	-0.050257	-0.0468979	-0.044616
6253	1.2506	-0.0590338	-0.0625952	-0.0599991	-0.0599987	-0.057848	-0.0596492	-0.0921425	-0.0502706	-0.0468944	-0.0446193
6254	1.2508	-0.0590353	-0.0625955	-0.0599991	-0.0599987	-0.0578508	-0.059649	-0.0921395	-0.0502843	-0.046891	-0.0446226
6255	1.251	-0.0590369	-0.0625958	-0.0599991	-0.0599987	-0.0578541	-0.0596487	-0.0921364	-0.0502979	-0.0468875	-0.0446259
6256	1.2512	-0.0590384	-0.0625961	-0.0599991	-0.0599987	-0.0578573	-0.0596485	-0.0921334	-0.0503115	-0.0468841	-0.0446292
6257	1.2514	-0.0590399	-0.0625964	-0.0599991	-0.0599987	-0.0578604	-0.0596482	-0.0921303	-0.0503251	-0.0468807	-0.0446325
6258	1.2516	-0.0590414	-0.0625967	-0.0599991	-0.0599987	-0.0578633	-0.059648	-0.0921273	-0.0503387	-0.0468773	-0.0446358
6259	1.2518	-0.0590429	-0.062597	-0.0599991	-0.0599987	-0.0578662	-0.0596477	-0.0921243	-0.0503523	-0.0468739	-0.044639
6260	1.252	-0.0590444	-0.0625973	-0.0599991	-0.0599987	-0.0578695	-0.0596474	-0.0921213	-0.0503659	-0.0468705	-0.0446423
6261	1.2522	-0.0590459	-0.0625976	-0.0599991	-0.0599987	-0.0578728	-0.0596472	-0.0921183	-0.0503795	-0.0468671	-0.0446455
6262	1.2524	-0.0590474	-0.0625979	-0.0599991	-0.0599987	-0.0578759	-0.0596469	-0.0921153	-0.050393	-0.0468638	-0.0446487
6263	1.2526	-0.059049	-0.0625981	-0.0599991	-0.0599987	-0.0578789	-0.0596466	-0.0921123	-0.0504066	-0.0468605	-0.0446519
6264	1.2528	-0.0590505	-0.0625984	-0.0599991	-0.0599987	-0.0578817	-0.0596464	-0.0921094	-0.0504201	-0.0468571	-0.0446551
6265	1.253	-0.059052	-0.0625987	-0.0599991	-0.0599987	-0.0578851	-0.0596461	-0.0921064	-0.0504336	-0.0468538	-0.0446582
6266	1.2532	-0.0590535	-0.062599	-0.0599991	-0.0599987	-0.0578884	-0.0596458	-0.0921034	-0.0504471	-0.0468505	-0.0446614
6267	1.2534	-0.059055	-0.0625993	-0.0599991	-0.0599987	-0.0578915	-0.0596456	-0.0921005	-0.0504606	-0.0468472	-0.0446645
6268	1.2536	-0.0590565	-0.0625995	-0.0599991	-0.0599987	-0.0578945	-0.0596453	-0.0920975	-0.050474	-0.046844	-0.0446677
6269	1.2538	-0.059058	-0.0625998	-0.0599991	-0.0599987	-0.0578974	-0.0596451	-0.0920946	-0.0504875	-0.0468407	-0.0446708
6270	1.254	-0.0590594	-0.0626001	-0.0599991	-0.0599987	-0.0579008	-0.0596448	-0.0920916	-0.0505009	-0.0468374	-0.0446739
6271	1.2542	-0.0590609	-0.0626004	-0.0599991	-0.0599987	-0.0579041	-0.0596445	-0.0920887	-0.0505143	-0.0468342	-0.044677
6272	1.2544	-0.0590624	-0.0626006	-0.0599991	-0.0599987	-0.0579072	-0.0596443	-0.0920858	-0.0505277	-0.046831	-0.0446801
6273	1.2546	-0.0590639	-0.0626009	-0.0599991	-0.0599987	-0.0579103	-0.059644	-0.0920829	-0.0505411	-0.0468278	-0.0446831
6274	1.2548	-0.0590654	-0.0626012	-0.0599991	-0.0599987	-0.0579132	-0.0596438	-0.09208	-0.0505545	-0.0468246	-0.0446862
6275	1.255	-0.0590669	-0.0626014	-0.0599991	-0.0599987	-0.0579166	-0.0596435	-0.0920771	-0.0505678	-0.0468214	-0.0446892
6276	1.2552	-0.0590684	-0.0626017	-0.0599991	-0.0599987	-0.0579199	-0.0596432	-0.0920742	-0.0505811	-0.0468182	-0.0446923
6277	1.2554	-0.0590699	-0.0626019	-0.0599991	-0.0599987	-0.057923	-0.059643	-0.0920713	-0.0505944	-0.0468151	-0.0446953
6278	1.2556	-0.0590713	-0.0626022	-0.0599991	-0.0599987	-0.0579261	-0.0596428	-0.0920684	-0.0506077	-0.046812	-0.0446983
6279	1.2558	-0.0590728	-0.0626025	-0.0599991	-0.0599987	-0.057929	-0.0596425	-0.0920656	-0.050621	-0.0468088	-0.0447013
6280	1.256	-0.0590743	-0.0626027	-0.0599991	-0.0599987	-0.0579324	-0.0596423	-0.0920627	-0.0506343	-0.0468057	-0.0447043
6281	1.2562	-0.0590757	-0.062603	-0.0599991	-0.0599987	-0.0579357	-0.0596421	-0.0920599	-0.0506475	-0.0468026	-0.0447072
6282	1.2564	-0.0590772	-0.0626032	-0.0599991	-0.0599987	-0.0579389	-0.0596418	-0.092057	-0.0506607	-0.0467995	-0.0447102
6283	1.2566	-0.0590787	-0.0626035	-0.0599991	-0.0599987	-0.057942	-0.0596416	-0.0920542	-0.0506739	-0.0467965	-0.0447131
6284	1.2568	-0.0590801	-0.0626037	-0.0599991	-0.0599987	-0.0579449	-0.0596414	-0.0920514	-0.0506871	-0.0467934	-0.044716
6285	1.257	-0.0590816	-0.062604	-0.0599991	-0.0599987	-0.0579483	-0.0596412	-0.0920486	-0.0507002	-0.0467904	-0.044719
6286	1.2572	-0.0590831	-0.0626042	-0.0599991	-0.0599987	-0.0579516	-0.0596409	-0.0920458	-0.0507134	-0.0467873	-0.0447219
6287	1.2574	-0.0590845	-0.0626045	-0.0599991	-0.0599987	-0.0579548	-0.0596407	-0.092043	-0.0507265	-0.0467843	-0.0447247
6288	1.2576	-0.059086	-0.0626047	-0.0599991	-0.0599987	-0.0579578	-0.0596405	-0.0920402	-0.0507396	-0.0467813	-0.0447276
6289	1.2578	-0.0590874	-0.0626049	-0.0599991	-0.0599987	-0.0579608	-0.0596403	-0.0920375	-0.0507527	-0.0467783	-0.0447305
6290	1.258	-0.0590889	-0.0626052	-0.0599991	-0.0599987	-0.0579642	-0.0596401	-0.0920347	-0.0507657	-0.0467753	-0.0447333
6291	1.2582	-0.0590903	-0.0626054	-0.0599991	-0.0599987	-0.0579675	-0.0596399	-0.092032	-0.0507788	-0.0467723	-0.0447362
6292	1.2584	-0.0590918	-0.0626057	-0.0599991	-0.0599987	-0.0579707	-0.0596397	-0.0920293	-0.0507918	-0.0467694	-0.044739
6293	1.2586	-0.0590932	-0.0626059	-0.0599991	-0.0599987	-0.0579738	-0.0596395	-0.0920266	-0.0508048	-0.0467665	-0.0447418
6294	1.2588	-0.0590946	-0.0626061	-0.0599991	-0.0599987	-0.0579767	-0.0596393	-0.0920239	-0.0508177	-0.0467635	-0.0447446
6295	1.259	-0.0590961	-0.0626064	-0.0599991	-0.0599987	-0.0579801	-0.0596391	-0.0920212	-0.0508307	-0.0467606	-0.0447474
6296	1.2592	-0.0590975	-0.0626066	-0.0599991	-0.0599987	-0.0579835	-0.059639	-0.0920186	-0.0508436	-0.0467577	-0.0447502
6297	1.2594	-0.0590989	-0.0626068	-0.0599991	-0.0599987	-0.0579866	-0.0596388	-0.0920159	-0.0508565	-0.0467548	-0.0447529
6298	1.2596	-0.0591004	-0.062607	-0.0599991	-0.0599987	-0.0579897	-0.0596386	-0.0920133	-0.0508694	-0.046752	-0.0447557
6299	1.2598	-0.0591018	-0.0626073	-0.0599991	-0.0599987	-0.0579926	-0.0596384	-0.0920106	-0.0508823	-0.0467491	-0.0447584
6300	1.26	-0.0591032	-0.0626075	-0.0599991	-0.0599987	-0.057996	-0.0596382	-0.092008	-0.0508951	-0.0467463	-0.0447611
6301	1.2602	-0.0591046	-0.0626077	-0.0599991	-0.0599987	-0.0579994	-0.059638	-0.0920054	-0.0509079	-0.0467434	-0.0447638
6302	1.2604	-0.059106	-0.0626079	-0.0599991	-0.0599987	-0.0580025	-0.0596379	-0.0920028	-0.0509207	-0.0467406	-0.0447665
6303	1.2606	-0.0591075	-0.0626082	-0.0599991	-0.0599987	-0.0580056	-0.0596377	-0.0920003	-0.0509335	-0.0467378	-0.0447692
6304	1.2608	-0.0591089	-0.0626084	-0.0599991	-0.0599987	-0.0580085	-0.0596375	-0.0919977	-0.0509462	-0.046735	-0.0447719
6305	1.261	-0.0591103	-0.0626086	-0.0599991	-0.0599987	-0.0580119	-0.0596373	-0.0919951	-0.0509589	-0.0467322	-0.0447745
6306	1.2612	-0.0591117	-0.0626088	-0.0599991	-0.0599987	-0.0580152	-0.0596371	-0.0919926	-0.0509716	-0.0467295	-0.0447772
6307	1.2614	-0.0591131	-0.062609	-0.0599991	-0.0599987	-0.0580184	-0.059637	-0.0919901	-0.0509843	-0.0467267	-0.0447798
6308	1.2616	-0.0591145	-0.0626092	-0.0599991	-0.0599987	-0.0580214	-0.0596368	-0.0919875	-0.0509969	-0.046724	-0.0447824
6309	1.2618	-0.0591159	-0.0626094	-0.0599991	-0.0599987	-0.0580244	-0.0596366	-0.091985	-0.0510096	-0.0467212	-0.0447851
6310	1.262	-0.0591173	-0.0626096	-0.0599991	-0.0599987	-0.0580278	-0.0596365	-0.0919825	-0.0510221	-0.0467185	-0.0447877
6311	1.2622	-0.0591187	-0.0626099	-0.0599991	-0.0599987	-0.0580311	-0.0596363	-0.09198	-0.0510347	-0.0467158	-0.0447902
6312	1.2624	-0.0591201	-0.0626101	-0.0599991	-0.0599987	-0.0580342	-0.0596361	-0.0919776	-0.0510473	-0.0467131	-0.0447928
6313	1.2626	-0.0591214	-0.0626103	-0.0599991	-0.0599987	-0.0580373	-0.059636	-0.0919751	-0.0510598	-0.0467105	-0.0447954
6314	1.2628	-0.0591228	-0.0626105	-0.0599991	-0.0599987	-0.0580402	-0.0596358	-0.0919726	-0.0510723	-0.0467078	-0.0447979
6315	1.263	-0.0591242	-0.0626107	-0.0599991	-0.0599987	-0.0580436	-0.0596356	-0.0919702	-0.0510847	-0.0467052	-0.0448004
6316	1.2632	-0.0591256	-0.0626109	-0.0599991	-0.0599987	-0.0580469	-0.0596355	-0.0919678	-0.0510972	-0.0467025	-0.044803
6317	1.2634	-0.0591269	-0.0626111	-0.0599991	-0.0599987	-0.05805	-0.0596353	-0.0919653	-0.0511096	-0.0466999	-0.0448055
6318	1.2636	-0.0591283	-0.0626113	-0.0599991	-0.0599987	-0.058053	-0.0596351	-0.0919629	-0.051122	-0.0466973	-0.044808
6319	1.2638	-0.0591297	-0.0626115	-0.0599991	-0.0599987	-0.0580559	-0.059635	-0.0919605	-0.0511344	-0.0466947	-0.0448105
6320	1.264	-0.059131	-0.0626116	-0.0599991	-0.0599987	-0.0580593	-0.0596348	-0.0919581	-0.0511467	-0.0466921	-0.0448129
6321	1.2642	-0.0591324	-0.0626118	-0.0599991	-0.0599987	-0.0580626	-0.0596347	-0.0919558	-0.0511591	-0.0466896	-0.0448154
6322	1.2644	-0.0591338	-0.062612	-0.0599991	-0.0599987	-0.0580657	-0.0596345	-0.0919534	-0.0511714	-0.046687	-0.0448178
6323	1.2646	-0.0591351	-0.0626122	-0.0599991	-0.0599987	-0.0580687	-0.0596344	-0.091951	-0.0511836	-0.0466845	-0.0448203
6324	1.2648	-0.0591365	-0.0626124	-0.0599991	-0.0599987	-0.0580716	-0.0596342	-0.0919487	-0.0511959	-0.0466819	-0.0448227
6325	1.265	-0.0591378	-0.0626126	-0.0599991	-0.0599987	-0.058075	-0.059634	-0.0919463	-0.0512081	-0.0466794	-0.0448251
6326	1.2652	-0.0591392	-0.0626128	-0.0599991	-0.0599987	-0.0580782	-0.0596339	-0.091944	-0.0512203	-0.0466769	-0.0448275
6327	1.2654	-0.0591405	-0.062613	-0.0599991	-0.0599987	-0.0580813	-0.0596337	-0.0919417	-0.0512325	-0.0466744	-0.0448299
6328	1.2656	-0.0591418	-0.0626131	-0.0599991	-0.0599987	-0.0580843	-0.0596336	-0.0919394	-0.0512446	-0.046672	-0.0448323
6329	1.2658	-0.0591432	-0.0626133	-0.0599991	-0.0599987	-0.0580872	-0.0596335	-0.0919371	-0.0512567	-0.0466695	-0.0448346
6330	1.266	-0.0591445	-0.0626135	-0.0599991	-0.0599987	-0.0580905	-0.0596333	-0.0919348	-0.0512688	-0.0466671	-0.044837
6331	1.2662	-0.0591458	-0.0626137	-0.0599991	-0.0599987	-0.0580938	-0.0596332	-0.0919325	-0.0512809	-0.0466646	-0.0448393
6332	1.2664	-0.0591472	-0.0626139	-0.0599991	-0.0599987	-0.0580969	-0.059633	-0.0919303	-0.0512929	-0.0466622	-0.0448416
6333	1.2666	-0.0591485	-0.062614	-0.0599991	-0.0599987	-0.0580998	-0.0596329	-0.091928	-0.0513049	-0.0466598	-0.0448439
6334	1.2668	-0.0591498	-0.0626142	-0.0599991	-0.0599987	-0.0581027	-0.0596328	-0.0919258	-0.0513169	-0.0466574	-0.0448462
6335	1.267	-0.0591511	-0.0626144	-0.0599991	-0.0599987	-0.058106	-0.0596326	-0.0919236	-0.0513288	-0.046655	-0.0448485
6336	1.2672	-0.0591525	-0.0626145	-0.0599991	-0.0599987	-0.0581092	-0.0596325	-0.0919213	-0.0513408	-0.0466526	-0.0448508
6337	1.2674	-0.0591538	-0.0626147	-0.0599991	-0.0599987	-0.0581123	-0.0596323	-0.0919191	-0.0513527	-0.0466503	-0.0448531
6338	1.2676	-0.0591551	-0.0626149	-0.0599991	-0.0599987	-0.0581152	-0.0596322	-0.0919169	-0.0513646	-0.0466479	-0.0448553
6339	1.2678	-0.0591564	-0.0626151	-0.0599991	-0.0599987	-0.0581181	-0.0596321	-0.0919147	-0.0513764	-0.0466456	-0.0448575
6340	1.268	-0.0591577	-0.0626152	-0.0599991	-0.0599987	-0.0581214	-0.0596319	-0.0919126	-0.0513882	-0.0466433	-0.0448598
6341	1.2682	-0.059159	-0.0626154	-0.0599991	-0.0599987	-0.0581245	-0.0596318	-0.0919104	-0.0514	-0.046641	-0.044862
6342	1.2684	-0.0591603	-0.0626155	-0.0599991	-0.0599987	-0.0581276	-0.0596317	-0.0919082	-0.0514118	-0.0466387	-0.0448642
6343	1.2686	-0.0591616	-0.0626157	-0.0599991	-0.0599987	-0.0581305	-0.0596315	-0.0919061	-0.0514235	-0.0466364	-0.0448664
6344	1.2688	-0.0591629	-0.0626159	-0.0599991	-0.0599987	-0.0581333	-0.0596314	-0.0919039	-0.0514353	-0.0466341	-0.0448686
6345	1.269	-0.0591642	-0.062616	-0.0599991	-0.0599987	-0.0581366	-0.0596313	-0.0919018	-0.0514469	-0.0466319	-0.0448707
6346	1.2692	-0.0591654	-0.0626162	-0.0599991	-0.0599987	-0.0581398	-0.0596312	-0.0918997	-0.0514586	-0.0466296	-0.0448729
6347	1.2694	-0.0591667	-0.0626163	-0.0599991	-0.0599987	-0.0581428	-0.059631	-0.0918976	-0.0514702	-0.0466274	-0.044875
6348	1.2696	-0.059168	-0.0626165	-0.0599991	-0.0599987	-0.0581457	-0.0596309	-0.0918955	-0.0514818	-0.0466252	-0.0448772
6349	1.2698	-0.0591693	-0.0626166	-0.0599991	-0.0599987	-0.0581485	-0.0596308	-0.0918934	-0.0514934	-0.046623	-0.0448793
6350	1.27	-0.0591706	-0.0626168	-0.0599991	-0.0599987	-0.0581517	-0.0596306	-0.0918913	-0.051505	-0.0466208	-0.0448814
6351	1.2702	-0.0591718	-0.0626169	-0.0599991	-0.0599987	-0.0581549	-0.0596305	-0.0918892	-0.0515165	-0.0466186	-0.0448835
6352	1.2704	-0.0591731	-0.0626171	-0.0599991	-0.0599987	-0.0581579	-0.0596304	-0.0918872	-0.051528	-0.0466164	-0.0448856
6353	1.2706	-0.0591744	-0.0626172	-0.0599991	-0.0599987	-0.0581607	-0.0596303	-0.0918851	-0.0515395	-0.0466143	-0.0448876
6354	1.2708	-0.0591756	-0.0626174	-0.0599991	-0.0599987	-0.0581635	-0.0596302	-0.0918831	-0.0515509	-0.0466121	-0.0448897
6355	1.271	-0.0591769	-0.0626175	-0.0599991	-0.0599987	-0.0581667	-0.05963	-0.091881	-0.0515623	-0.04661	-0.0448917
6356	1.2712	-0.0591781	-0.0626177	-0.0599991	-0.0599987	-0.0581698	-0.0596299	-0.091879	-0.0515737	-0.0466079	-0.0448938
6357	1.2714	-0.0591794	-0.0626178	-0.0599991	-0.0599987	-0.0581728	-0.0596298	-0.091877	-0.0515851	-0.0466058	-0.0448958
6358	1.2716	-0.0591806	-0.062618	-0.0599991	-0.0599987	-0.0581756	-0.0596297	-0.091875	-0.0515964	-0.0466037	-0.0448978
6359	1.2718	-0.0591819	-0.0626181	-0.0599991	-0.0599987	-0.0581784	-0.0596296	-0.091873	-0.0516077	-0.0466016	-0.0448998
6360	1.272	-0.0591831	-0.0626182	-0.0599991	-0.0599987	-0.0581816	-0.0596294	-0.091871	-0.051619	-0.0465995	-0.0449018
6361	1.2722	-0.0591844	-0.0626184	-0.0599991	-0.0599987	-0.0581846	-0.0596293	-0.091869	-0.0516302	-0.0465975	-0.0449038
6362	1.2724	-0.0591856	-0.0626185	-0.0599991	-0.0599987	-0.0581876	-0.0596292	-0.0918671	-0.0516415	-0.0465954	-0.0449058
6363	1.2726	-0.0591868	-0.0626186	-0.0599991	-0.0599987	-0.0581904	-0.0596291	-0.0918651	-0.0516527	-0.0465934	-0.0449077
6364	1.2728	-0.0591881	-0.0626188	-0.0599991	-0.0599987	-0.0581931	-0.059629	-0.0918631	-0.0516638	-0.0465914	-0.0449097
6365	1.273	-0.0591893	-0.0626189	-0.0599991	-0.0599987	-0.0581963	-0.0596289	-0.0918612	-0.051675	-0.0465894	-0.0449116
6366	1.2732	-0.0591905	-0.062619	-0.0599991	-0.0599987	-0.0581993	-0.0596287	-0.0918593	-0.0516861	-0.0465874	-0.0449135
6367	1.2734	-0.0591918	-0.0626191	-0.0599991	-0.0599987	-0.0582022	-0.0596286	-0.0918573	-0.0516972	-0.0465854	-0.0449154
6368	1.2736	-0.059193	-0.0626193	-0.0599991	-0.0599987	-0.058205	-0.0596285	-0.0918554	-0.0517082	-0.0465834	-0.0449173
6369	1.2738	-0.0591942	-0.0626194	-0.0599991	-0.0599987	-0.0582077	-0.0596284	-0.0918535	-0.0517193	-0.0465815	-0.0449192
6370	1.274	-0.0591954	-0.0626195	-0.0599991	-0.0599987	-0.0582109	-0.0596283	-0.0918516	-0.0517303	-0.0465795	-0.0449211
6371	1.2742	-0.0591966	-0.0626196	-0.0599991	-0.0599987	-0.0582139	-0.0596282	-0.0918497	-0.0517412	-0.0465776	-0.044923
6372	1.2744	-0.0591978	-0.0626198	-0.0599991	-0.0599987	-0.0582167	-0.0596281	-0.0918478	-0.0517522	-0.0465757	-0.0449248
6373	1.2746	-0.059199	-0.0626199	-0.0599991	-0.0599987	-0.0582195	-0.0596279	-0.0918459	-0.0517631	-0.0465738	-0.0449267
6374	1.2748	-0.0592002	-0.06262	-0.0599991	-0.0599987	-0.0582222	-0.0596278	-0.0918441	-0.051774	-0.0465719	-0.0449285
6375	1.275	-0.0592014	-0.0626201	-0.0599991	-0.0599987	-0.0582253	-0.0596277	-0.0918422	-0.0517849	-0.04657	-0.0449303
6376	1.2752	-0.0592026	-0.0626202	-0.0599991	-0.0599987	-0.0582282	-0.0596276	-0.0918404	-0.0517957	-0.0465681	-0.0449321
6377	1.2754	-0.0592038	-0.0626204	-0.0599991	-0.0599987	-0.0582311	-0.0596275	-0.0918385	-0.0518065	-0.0465663	-0.0449339
6378	1.2756	-0.059205	-0.0626205	-0.0599991	-0.0599987	-0.0582338	-0.0596274	-0.0918367	-0.0518173	-0.0465644	-0.0449357
6379	1.2758	-0.0592062	-0.0626206	-0.0599991	-0.0599987	-0.0582365	-0.0596273	-0.0918349	-0.0518281	-0.0465626	-0.0449375
6380	1.276	-0.0592074	-0.0626207	-0.0599991	-0.0599987	-0.0582395	-0.0596272	-0.091833	-0.0518388	-0.0465607	-0.0449393
6381	1.2762	-0.0592086	-0.0626208	-0.0599991	-0.0599987	-0.0582425	-0.0596271	-0.0918312	-0.0518495	-0.0465589	-0.044941
6382	1.2764	-0.0592097	-0.0626209	-0.0599991	-0.0599987	-0.0582453	-0.059627	-0.0918294	-0.0518602	-0.0465571	-0.0449428
6383	1.2766	-0.0592109	-0.062621	-0.0599991	-0.0599987	-0.058248	-0.0596268	-0.0918276	-0.0518708	-0.0465553	-0.0449445
6384	1.2768	-0.0592121	-0.0626211	-0.0599991	-0.0599987	-0.0582506	-0.0596267	-0.0918258	-0.0518815	-0.0465536	-0.0449462
6385	1.277	-0.0592133	-0.0626212	-0.0599991	-0.0599987	-0.0582536	-0.0596266	-0.091824	-0.051892	-0.0465518	-0.0449479
6386	1.2772	-0.0592144	-0.0626213	-0.0599991	-0.0599987	-0.0582565	-0.0596265	-0.0918223	-0.0519026	-0.04655	-0.0449496
6387	1.2774	-0.0592156	-0.0626214	-0.0599991	-0.0599987	-0.0582593	-0.0596264	-0.0918205	-0.0519131	-0.0465483	-0.0449513
6388	1.2776	-0.0592168	-0.0626215	-0.0599991	-0.0599987	-0.058262	-0.0596263	-0.0918187	-0.0519236	-0.0465466	-0.044953
6389	1.2778	-0.0592179	-0.0626216	-0.0599991	-0.0599987	-0.0582645	-0.0596262	-0.091817	-0.0519341	-0.0465448	-0.0449547
6390	1.278	-0.0592191	-0.0626217	-0.0599991	-0.0599987	-0.0582675	-0.0596261	-0.0918152	-0.0519446	-0.0465431	-0.0449563
6391	1.2782	-0.0592202	-0.0626218	-0.0599991	-0.0599987	-0.0582704	-0.059626	-0.0918135	-0.051955	-0.0465414	-0.044958
6392	1.2784	-0.0592214	-0.0626219	-0.0599991	-0.0599987	-0.0582731	-0.0596259	-0.0918118	-0.0519654	-0.0465397	-0.0449596
6393	1.2786	-0.0592225	-0.062622	-0.0599991	-0.0599987	-0.0582758	-0.0596258	-0.09181	-0.0519758	-0.0465381	-0.0449612
6394	1.2788	-0.0592237	-0.0626221	-0.0599991	-0.0599987	-0.0582783	-0.0596257	-0.0918083	-0.0519861	-0.0465364	-0.0449629
6395	1.279	-0.0592248	-0.0626222	-0.0599991	-0.0599987	-0.0582813	-0.0596256	-0.0918066	-0.0519964	-0.0465348	-0.0449645
6396	1.2792	-0.059226	-0.0626223	-0.0599991	-0.0599987	-0.0582841	-0.0596255	-0.0918049	-0.0520067	-0.0465331	-0.0449661
6397	1.2794	-0.0592271	-0.0626224	-0.0599991	-0.0599987	-0.0582868	-0.0596253	-0.0918032	-0.052017	-0.0465315	-0.0449676
6398	1.2796	-0.0592282	-0.0626225	-0.0599991	-0.0599987	-0.0582894	-0.0596252	-0.0918015	-0.0520272	-0.0465299	-0.0449692
6399	1.2798	-0.0592293	-0.0626226	-0.0599991	-0.0599987	-0.0582919	-0.0596251	-0.0917998	-0.0520374	-0.0465283	-0.0449708
6400	1.28	-0.0592305	-0.0626227	-0.0599991	-0.0599987	-0.0582949	-0.059625	-0.0917982	-0.0520476	-0.0465267	-0.0449723
6401	1.2802	-0.0592316	-0.0626227	-0.0599991	-0.0599987	-0.0582977	-0.0596249	-0.0917965	-0.0520577	-0.0465251	-0.0449739
6402	1.2804	-0.0592327	-0.0626228	-0.0599991	-0.0599987	-0.0583003	-0.0596248	-0.0917948	-0.0520679	-0.0465235	-0.0449754
6403	1.2806	-0.0592338	-0.0626229	-0.0599991	-0.0599987	-0.0583029	-0.0596247	-0.0917932	-0.052078	-0.0465219	-0.0449769
6404	1.2808	-0.059235	-0.062623	-0.0599991	-0.0599987	-0.0583054	-0.0596246	-0.0917915	-0.052088	-0.0465204	-0.0449784
6405	1.281	-0.0592361	-0.0626231	-0.0599991	-0.0599987	-0.0583083	-0.0596245	-0.0917899	-0.0520981	-0.0465188	-0.0449799
6406	1.2812	-0.0592372	-0.0626232	-0.0599991	-0.0599987	-0.058311	-0.0596244	-0.0917882	-0.0521081	-0.0465173	-0.0449814
6407	1.2814	-0.0592383	-0.0626232	-0.0599991	-0.0599987	-0.0583137	-0.0596243	-0.0917866	-0.0521181	-0.0465158	-0.0449829
6408	1.2816	-0.0592394	-0.0626233	-0.0599991	-0.0599987	-0.0583162	-0.0596242	-0.091785	-0.052128	-0.0465143	-0.0449844
6409	1.2818	-0.0592405	-0.0626234	-0.0599991	-0.0599987	-0.0583187	-0.0596241	-0.0917834	-0.0521379	-0.0465128	-0.0449858
6410	1.282	-0.0592416	-0.0626235	-0.0599991	-0.0599987	-0.0583215	-0.059624	-0.0917818	-0.0521478	-0.0465113	-0.0449873
6411	1.2822	-0.0592427	-0.0626235	-0.0599991	-0.0599987	-0.0583242	-0.0596239	-0.0917802	-0.0521577	-0.0465098	-0.0449887
6412	1.2824	-0.0592438	-0.0626236	-0.0599991	-0.0599987	-0.0583268	-0.0596238	-0.0917786	-0.0521676	-0.0465084	-0.0449902
6413	1.2826	-0.0592449	-0.0626237	-0.0599991	-0.0599987	-0.0583294	-0.0596237	-0.091777	-0.0521774	-0.0465069	-0.0449916
6414	1.2828	-0.059246	-0.0626238	-0.0599991	-0.0599987	-0.0583318	-0.0596236	-0.0917754	-0.0521872	-0.0465055	-0.044993
6415	1.283	-0.0592471	-0.0626238	-0.0599991	-0.0599987	-0.0583346	-0.0596235	-0.0917738	-0.0521969	-0.046504	-0.0449944
6416	1.2832	-0.0592481	-0.0626239	-0.0599991	-0.0599987	-0.0583372	-0.0596234	-0.0917722	-0.0522067	-0.0465026	-0.0449958
6417	1.2834	-0.0592492	-0.062624	-0.0599991	-0.0599987	-0.0583398	-0.0596233	-0.0917707	-0.0522164	-0.0465012	-0.0449972
6418	1.2836	-0.0592503	-0.062624	-0.0599991	-0.0599987	-0.0583423	-0.0596232	-0.0917691	-0.0522261	-0.0464998	-0.0449985
6419	1.2838	-0.0592514	-0.0626241	-0.0599991	-0.0599987	-0.0583447	-0.0596231	-0.0917676	-0.0522357	-0.0464984	-0.0449999
6420	1.284	-0.0592524	-0.0626241	-0.0599991	-0.0599987	-0.0583474	-0.0596229	-0.091766	-0.0522454	-0.046497	-0.0450013
6421	1.2842	-0.0592535	-0.0626242	-0.0599991	-0.0599987	-0.0583501	-0.0596228	-0.0917645	-0.052255	-0.0464957	-0.0450026
6422	1.2844	-0.0592546	-0.0626243	-0.0599991	-0.0599987	-0.0583526	-0.0596227	-0.0917629	-0.0522646	-0.0464943	-0.0450039
6423	1.2846	-0.0592556	-0.0626243	-0.0599991	-0.0599987	-0.0583551	-0.0596226	-0.0917614	-0.0522741	-0.0464929	-0.0450053
6424	1.2848	-0.0592567	-0.0626244	-0.0599991	-0.0599987	-0.0583574	-0.0596225	-0.0917599	-0.0522836	-0.0464916	-0.0450066
6425	1.285	-0.0592578	-0.0626244	-0.0599991	-0.0599987	-0.0583601	-0.0596224	-0.0917584	-0.0522931	-0.0464903	-0.0450079
6426	1.2852	-0.0592588	-0.0626245	-0.0599991	-0.0599987	-0.0583628	-0.0596223	-0.0917569	-0.0523026	-0.046489	-0.0450092
6427	1.2854	-0.0592599	-0.0626246	-0.0599991	-0.0599987	-0.0583653	-0.0596222	-0.0917554	-0.052312	-0.0464876	-0.0450105
6428	1.2856	-0.0592609	-0.0626246	-0.0599991	-0.0599987	-0.0583677	-0.0596221	-0.0917539	-0.0523214	-0.0464864	-0.0450117
6429	1.2858	-0.059262	-0.0626247	-0.0599991	-0.0599987	-0.05837	-0.059622	-0.0917524	-0.0523308	-0.0464851	-0.045013
6430	1.286	-0.059263	-0.0626247	-0.0599991	-0.0599987	-0.0583727	-0.0596219	-0.0917509	-0.0523402	-0.0464838	-0.0450143
6431	1.2862	-0.059264	-0.0626248	-0.0599991	-0.0599987	-0.0583752	-0.0596218	-0.0917494	-0.0523495	-0.0464825	-0.0450155
