TimeSlice	Time	L Ank flx Ia	L Ank ext Ia	L Ank flx Ia IN	L Ank ext Ia IN	L Ank ext Ib	L Ank flx Ib	L Ank MN ext	L Ank MN flx	L Ank MN flx RE	L Ank MN ext RE
23177	4.6354	-0.0623486	-0.0596266	-0.0599984	-0.0599992	-0.0597197	-0.0596887	-0.0540503	-0.0895279	-0.047146	-0.0442912
23178	4.6356	-0.0623556	-0.0596009	-0.0599984	-0.0599992	-0.0597163	-0.0596875	-0.0538423	-0.0896583	-0.0471651	-0.0442746
23179	4.6358	-0.0623623	-0.0595753	-0.0599984	-0.0599992	-0.0597131	-0.0596865	-0.0536366	-0.0897829	-0.0471841	-0.044258
23180	4.636	-0.0623686	-0.0595498	-0.0599984	-0.0599992	-0.0597088	-0.0596845	-0.053433	-0.0899021	-0.047203	-0.0442414
23181	4.6362	-0.0623747	-0.0595243	-0.0599984	-0.0599992	-0.0597047	-0.0596826	-0.0532317	-0.0900159	-0.0472218	-0.0442248
23182	4.6364	-0.0623805	-0.0594989	-0.0599984	-0.0599992	-0.0597007	-0.0596807	-0.0530328	-0.0901247	-0.0472405	-0.0442081
23183	4.6366	-0.0623861	-0.0594736	-0.0599984	-0.0599992	-0.0596969	-0.059679	-0.0528363	-0.0902286	-0.0472591	-0.0441915
23184	4.6368	-0.0623914	-0.0594484	-0.0599984	-0.0599992	-0.0596932	-0.0596773	-0.0526423	-0.090328	-0.0472776	-0.0441749
23185	4.637	-0.0623965	-0.0594234	-0.0599984	-0.0599992	-0.0596884	-0.0596745	-0.0524509	-0.0904231	-0.0472959	-0.0441584
23186	4.6372	-0.0624014	-0.0593985	-0.0599984	-0.0599992	-0.0596838	-0.0596718	-0.0522621	-0.0905139	-0.0473142	-0.0441418
23187	4.6374	-0.0624061	-0.0593737	-0.0599984	-0.0599992	-0.0596794	-0.0596692	-0.0520758	-0.0906006	-0.0473323	-0.0441253
23188	4.6376	-0.0624106	-0.0593491	-0.0599984	-0.0599992	-0.0596752	-0.0596667	-0.0518923	-0.0906835	-0.0473502	-0.0441088
23189	4.6378	-0.0624149	-0.0593247	-0.0599984	-0.0599992	-0.0596711	-0.0596643	-0.0517115	-0.0907628	-0.0473681	-0.0440923
23190	4.638	-0.062419	-0.0593004	-0.0599984	-0.0599992	-0.0596659	-0.0596606	-0.0515335	-0.0908386	-0.0473858	-0.0440759
23191	4.6382	-0.062423	-0.0592763	-0.0599984	-0.0599992	-0.059661	-0.059657	-0.0513582	-0.0909109	-0.0474034	-0.0440596
23192	4.6384	-0.0624268	-0.0592524	-0.0599984	-0.0599992	-0.0596562	-0.0596536	-0.0511857	-0.0909799	-0.0474208	-0.0440433
23193	4.6386	-0.0624305	-0.0592287	-0.0599984	-0.0599992	-0.0596517	-0.0596503	-0.051016	-0.0910458	-0.0474381	-0.0440271
23194	4.6388	-0.062434	-0.0592053	-0.0599984	-0.0599992	-0.0596473	-0.0596472	-0.0508491	-0.0911087	-0.0474552	-0.0440109
23195	4.639	-0.0624374	-0.059182	-0.0599984	-0.0599992	-0.059642	-0.0596426	-0.0506851	-0.0911689	-0.0474722	-0.0439948
23196	4.6392	-0.0624406	-0.059159	-0.0599984	-0.0599992	-0.0596369	-0.0596381	-0.0505238	-0.0912262	-0.0474891	-0.0439787
23197	4.6394	-0.0624437	-0.0591362	-0.0599984	-0.0599992	-0.059632	-0.0596338	-0.0503653	-0.0912808	-0.0475058	-0.0439628
23198	4.6396	-0.0624467	-0.0591136	-0.0599984	-0.0599992	-0.0596274	-0.0596297	-0.0502097	-0.0913327	-0.0475223	-0.0439469
23199	4.6398	-0.0624496	-0.0590913	-0.0599984	-0.0599992	-0.0596229	-0.0596258	-0.0500568	-0.0913823	-0.0475387	-0.0439311
23200	4.64	-0.0624524	-0.0590692	-0.0599985	-0.0599992	-0.0596177	-0.0596202	-0.0499068	-0.0914297	-0.047555	-0.0439154
23201	4.6402	-0.0624551	-0.0590474	-0.0599985	-0.0599992	-0.0596128	-0.0596148	-0.0497595	-0.0914745	-0.047571	-0.0438998
23202	4.6404	-0.0624577	-0.0590258	-0.0599985	-0.0599992	-0.0596081	-0.0596096	-0.0496149	-0.0915171	-0.047587	-0.0438843
23203	4.6406	-0.0624602	-0.0590045	-0.0599985	-0.0599992	-0.0596035	-0.0596047	-0.0494732	-0.0915576	-0.0476027	-0.0438689
23204	4.6408	-0.0624626	-0.0589834	-0.0599985	-0.0599992	-0.0595992	-0.0595999	-0.0493341	-0.0915961	-0.0476183	-0.0438536
23205	4.641	-0.0624649	-0.0589627	-0.0599985	-0.0599992	-0.0595945	-0.0595933	-0.0491977	-0.0916326	-0.0476338	-0.0438384
23206	4.6412	-0.0624672	-0.0589421	-0.0599985	-0.0599992	-0.05959	-0.059587	-0.0490641	-0.0916672	-0.0476491	-0.0438233
23207	4.6414	-0.0624694	-0.0589219	-0.0599985	-0.0599992	-0.0595856	-0.0595809	-0.048933	-0.0916997	-0.0476642	-0.0438083
23208	4.6416	-0.0624714	-0.0589019	-0.0599985	-0.0599992	-0.0595815	-0.0595751	-0.0488047	-0.0917305	-0.0476791	-0.0437935
23209	4.6418	-0.0624735	-0.0588823	-0.0599985	-0.0599992	-0.0595775	-0.0595694	-0.0486789	-0.0917595	-0.0476939	-0.0437787
23210	4.642	-0.0624754	-0.0588629	-0.0599985	-0.0599992	-0.0595734	-0.0595619	-0.0485557	-0.091787	-0.0477086	-0.0437641
23211	4.6422	-0.0624773	-0.0588437	-0.0599985	-0.0599992	-0.0595695	-0.0595547	-0.048435	-0.0918127	-0.047723	-0.0437496
23212	4.6424	-0.0624791	-0.0588249	-0.0599985	-0.0599992	-0.0595658	-0.0595477	-0.0483169	-0.0918367	-0.0477373	-0.0437352
23213	4.6426	-0.0624809	-0.0588063	-0.0599985	-0.0599992	-0.0595622	-0.0595411	-0.0482013	-0.0918591	-0.0477514	-0.043721
23214	4.6428	-0.0624826	-0.058788	-0.0599985	-0.0599992	-0.0595588	-0.0595347	-0.0480881	-0.0918801	-0.0477654	-0.0437069
23215	4.643	-0.0624842	-0.0587701	-0.0599985	-0.0599992	-0.0595556	-0.0595262	-0.0479774	-0.0918998	-0.0477792	-0.0436929
23216	4.6432	-0.0624858	-0.0587524	-0.0599986	-0.0599992	-0.0595525	-0.0595182	-0.0478691	-0.0919179	-0.0477928	-0.043679
23217	4.6434	-0.0624874	-0.0587349	-0.0599986	-0.0599992	-0.0595495	-0.0595104	-0.0477631	-0.0919345	-0.0478062	-0.0436653
23218	4.6436	-0.0624889	-0.0587178	-0.0599986	-0.0599992	-0.0595467	-0.059503	-0.0476595	-0.0919498	-0.0478195	-0.0436518
23219	4.6438	-0.0624903	-0.0587009	-0.0599986	-0.0599992	-0.059544	-0.0594958	-0.0475582	-0.0919639	-0.0478326	-0.0436383
23220	4.644	-0.0624917	-0.0586844	-0.0599986	-0.0599992	-0.0595416	-0.0594866	-0.0474591	-0.0919768	-0.0478455	-0.043625
23221	4.6442	-0.062493	-0.0586681	-0.0599986	-0.0599992	-0.0595394	-0.0594778	-0.0473624	-0.0919883	-0.0478583	-0.0436119
23222	4.6444	-0.0624943	-0.0586521	-0.0599986	-0.0599992	-0.0595373	-0.0594693	-0.0472678	-0.0919986	-0.0478709	-0.0435989
23223	4.6446	-0.0624956	-0.0586364	-0.0599986	-0.0599992	-0.0595352	-0.0594612	-0.0471754	-0.0920077	-0.0478833	-0.043586
23224	4.6448	-0.0624968	-0.058621	-0.0599986	-0.0599992	-0.0595332	-0.0594534	-0.0470852	-0.0920157	-0.0478956	-0.0435733
23225	4.645	-0.062498	-0.0586058	-0.0599986	-0.0599992	-0.0595317	-0.0594436	-0.046997	-0.0920227	-0.0479076	-0.0435607
23226	4.6452	-0.0624991	-0.0585909	-0.0599986	-0.0599992	-0.0595302	-0.0594342	-0.046911	-0.0920286	-0.0479196	-0.0435483
23227	4.6454	-0.0625002	-0.0585763	-0.0599986	-0.0599992	-0.0595288	-0.0594251	-0.046827	-0.0920333	-0.0479313	-0.043536
23228	4.6456	-0.0625013	-0.058562	-0.0599986	-0.0599992	-0.0595274	-0.0594164	-0.0467451	-0.0920369	-0.0479428	-0.0435239
23229	4.6458	-0.0625023	-0.058548	-0.0599986	-0.0599992	-0.0595261	-0.0594081	-0.0466651	-0.0920397	-0.0479542	-0.043512
23230	4.646	-0.0625033	-0.0585342	-0.0599986	-0.0599991	-0.0595251	-0.0593978	-0.046587	-0.0920417	-0.0479655	-0.0435002
23231	4.6462	-0.0625043	-0.0585207	-0.0599986	-0.0599991	-0.0595241	-0.059388	-0.0465109	-0.0920426	-0.0479765	-0.0434885
23232	4.6464	-0.0625052	-0.0585075	-0.0599986	-0.0599991	-0.0595231	-0.0593786	-0.0464367	-0.0920426	-0.0479874	-0.043477
23233	4.6466	-0.0625061	-0.0584946	-0.0599986	-0.0599991	-0.0595222	-0.0593695	-0.0463644	-0.0920416	-0.0479981	-0.0434657
23234	4.6468	-0.062507	-0.0584819	-0.0599986	-0.0599991	-0.0595214	-0.0593608	-0.0462939	-0.0920399	-0.0480086	-0.0434545
23235	4.647	-0.0625078	-0.0584695	-0.0599986	-0.0599991	-0.0595207	-0.0593503	-0.0462251	-0.0920376	-0.048019	-0.0434434
23236	4.6472	-0.0625086	-0.0584573	-0.0599986	-0.0599991	-0.05952	-0.0593402	-0.0461582	-0.0920343	-0.0480292	-0.0434326
23237	4.6474	-0.0625094	-0.0584454	-0.0599986	-0.0599991	-0.0595193	-0.0593305	-0.0460929	-0.0920302	-0.0480392	-0.0434218
23238	4.6476	-0.0625102	-0.0584338	-0.0599986	-0.0599991	-0.0595187	-0.0593212	-0.0460294	-0.0920253	-0.048049	-0.0434113
23239	4.6478	-0.0625109	-0.0584224	-0.0599987	-0.0599991	-0.0595181	-0.0593123	-0.0459676	-0.0920199	-0.0480587	-0.0434009
23240	4.648	-0.0625116	-0.0584113	-0.0599987	-0.0599991	-0.0595175	-0.0593017	-0.0459074	-0.0920139	-0.0480682	-0.0433906
23241	4.6482	-0.0625123	-0.0584005	-0.0599987	-0.0599991	-0.0595169	-0.0592916	-0.0458489	-0.0920071	-0.0480775	-0.0433806
23242	4.6484	-0.0625129	-0.0583898	-0.0599987	-0.0599991	-0.0595163	-0.0592818	-0.0457919	-0.0919996	-0.0480867	-0.0433706
23243	4.6486	-0.0625136	-0.0583795	-0.0599987	-0.0599991	-0.0595158	-0.0592725	-0.0457365	-0.0919915	-0.0480957	-0.0433609
23244	4.6488	-0.0625142	-0.0583694	-0.0599987	-0.0599991	-0.0595153	-0.0592635	-0.0456826	-0.0919829	-0.0481046	-0.0433512
23245	4.649	-0.0625148	-0.0583595	-0.0599987	-0.0599991	-0.0595147	-0.059253	-0.0456303	-0.0919739	-0.0481132	-0.0433418
23246	4.6492	-0.0625153	-0.0583499	-0.0599987	-0.0599991	-0.0595141	-0.0592429	-0.0455795	-0.0919642	-0.0481217	-0.0433325
23247	4.6494	-0.0625159	-0.0583405	-0.0599987	-0.0599991	-0.0595135	-0.0592332	-0.0455301	-0.091954	-0.0481301	-0.0433234
23248	4.6496	-0.0625164	-0.0583314	-0.0599987	-0.0599991	-0.0595129	-0.0592239	-0.0454821	-0.0919433	-0.0481383	-0.0433144
23249	4.6498	-0.0625169	-0.0583225	-0.0599987	-0.0599991	-0.0595124	-0.0592149	-0.0454356	-0.0919322	-0.0481463	-0.0433056
23250	4.65	-0.0625174	-0.0583138	-0.0599987	-0.0599991	-0.0595117	-0.0592046	-0.0453905	-0.0919208	-0.0481541	-0.0432969
23251	4.6502	-0.0625179	-0.0583053	-0.0599987	-0.0599991	-0.0595111	-0.0591947	-0.0453467	-0.0919088	-0.0481618	-0.0432884
23252	4.6504	-0.0625183	-0.0582971	-0.0599987	-0.0599991	-0.0595105	-0.0591852	-0.0453043	-0.0918964	-0.0481693	-0.0432801
23253	4.6506	-0.0625187	-0.0582892	-0.0599987	-0.0599991	-0.0595099	-0.0591761	-0.0452632	-0.0918836	-0.0481767	-0.0432719
23254	4.6508	-0.0625191	-0.0582814	-0.0599987	-0.0599991	-0.0595093	-0.0591673	-0.0452235	-0.0918706	-0.0481839	-0.0432639
23255	4.651	-0.0625195	-0.0582739	-0.0599987	-0.0599991	-0.0595086	-0.0591572	-0.045185	-0.0918573	-0.0481909	-0.043256
23256	4.6512	-0.0625199	-0.0582665	-0.0599987	-0.0599991	-0.0595079	-0.0591476	-0.0451478	-0.0918435	-0.0481978	-0.0432483
23257	4.6514	-0.0625203	-0.0582594	-0.0599987	-0.0599991	-0.0595072	-0.0591383	-0.0451119	-0.0918294	-0.0482046	-0.0432408
23258	4.6516	-0.0625206	-0.0582526	-0.0599987	-0.059999	-0.0595066	-0.0591295	-0.0450771	-0.0918151	-0.0482111	-0.0432334
23259	4.6518	-0.0625209	-0.0582459	-0.0599987	-0.059999	-0.059506	-0.0591209	-0.0450436	-0.0918005	-0.0482176	-0.0432261
23260	4.652	-0.0625213	-0.0582394	-0.0599987	-0.059999	-0.0595053	-0.0591112	-0.0450113	-0.0917858	-0.0482238	-0.043219
23261	4.6522	-0.0625216	-0.0582332	-0.0599987	-0.059999	-0.0595045	-0.0591019	-0.0449802	-0.0917707	-0.0482299	-0.0432121
23262	4.6524	-0.0625218	-0.0582271	-0.0599987	-0.059999	-0.0595039	-0.059093	-0.0449502	-0.0917554	-0.0482359	-0.0432053
23263	4.6526	-0.0625221	-0.0582213	-0.0599987	-0.059999	-0.0595032	-0.0590844	-0.0449214	-0.0917399	-0.0482417	-0.0431987
23264	4.6528	-0.0625224	-0.0582157	-0.0599987	-0.059999	-0.0595026	-0.0590761	-0.0448936	-0.0917242	-0.0482474	-0.0431922
23265	4.653	-0.0625226	-0.0582102	-0.0599987	-0.059999	-0.0595019	-0.0590669	-0.044867	-0.0917085	-0.0482529	-0.0431859
23266	4.6532	-0.0625228	-0.058205	-0.0599987	-0.059999	-0.0595012	-0.059058	-0.0448415	-0.0916925	-0.0482583	-0.0431797
23267	4.6534	-0.0625231	-0.0581999	-0.0599987	-0.059999	-0.0595006	-0.0590494	-0.0448171	-0.0916763	-0.0482635	-0.0431737
23268	4.6536	-0.0625233	-0.0581951	-0.0599987	-0.059999	-0.0595	-0.0590412	-0.0447938	-0.09166	-0.0482685	-0.0431678
23269	4.6538	-0.0625234	-0.0581904	-0.0599987	-0.059999	-0.0594994	-0.0590333	-0.0447714	-0.0916436	-0.0482735	-0.0431621
23270	4.654	-0.0625236	-0.0581859	-0.0599987	-0.059999	-0.0594737	-0.0590294	-0.0447502	-0.0916272	-0.0482783	-0.0431565
23271	4.6542	-0.0625238	-0.0581816	-0.0599987	-0.059999	-0.059449	-0.0590256	-0.0447289	-0.0916114	-0.0482829	-0.0431511
23272	4.6544	-0.062524	-0.0581775	-0.0599987	-0.059999	-0.0594252	-0.059022	-0.0447079	-0.0915962	-0.0482874	-0.0431458
23273	4.6546	-0.0625241	-0.0581736	-0.0599987	-0.059999	-0.0594024	-0.0590186	-0.0446872	-0.0915815	-0.0482918	-0.0431407
23274	4.6548	-0.0625242	-0.0581699	-0.0599987	-0.059999	-0.0593805	-0.0590153	-0.044667	-0.0915674	-0.048296	-0.0431357
23275	4.655	-0.0625244	-0.0581663	-0.0599987	-0.059999	-0.0593427	-0.0590147	-0.0446472	-0.0915538	-0.0483001	-0.0431309
23276	4.6552	-0.0625245	-0.0581629	-0.0599987	-0.059999	-0.0593065	-0.0590142	-0.0446274	-0.0915411	-0.0483041	-0.0431262
23277	4.6554	-0.0625246	-0.0581597	-0.0599987	-0.059999	-0.0592716	-0.0590137	-0.0446078	-0.0915292	-0.0483079	-0.0431216
23278	4.6556	-0.0625247	-0.0581567	-0.0599987	-0.059999	-0.0592381	-0.0590132	-0.0445884	-0.0915182	-0.0483116	-0.0431172
23279	4.6558	-0.0625248	-0.0581538	-0.0599987	-0.059999	-0.0592059	-0.0590128	-0.0445694	-0.091508	-0.0483152	-0.0431129
23280	4.656	-0.0625248	-0.0581511	-0.0599987	-0.059999	-0.0591625	-0.0590146	-0.0445509	-0.0914984	-0.0483187	-0.0431087
23281	4.6562	-0.0625249	-0.0581485	-0.0599987	-0.059999	-0.0591208	-0.0590163	-0.0445325	-0.0914899	-0.048322	-0.0431047
23282	4.6564	-0.062525	-0.0581461	-0.0599987	-0.059999	-0.0590808	-0.0590179	-0.0445144	-0.0914822	-0.0483253	-0.0431008
23283	4.6566	-0.062525	-0.0581439	-0.0599987	-0.059999	-0.0590423	-0.0590194	-0.0444966	-0.0914755	-0.0483284	-0.0430971
23284	4.6568	-0.062525	-0.0581418	-0.0599987	-0.059999	-0.0590053	-0.059021	-0.0444794	-0.0914695	-0.0483314	-0.0430934
23285	4.657	-0.0625251	-0.0581399	-0.0599987	-0.059999	-0.0589596	-0.0590244	-0.0444627	-0.0914642	-0.0483343	-0.04309
23286	4.6572	-0.0625251	-0.0581382	-0.0599987	-0.059999	-0.0589157	-0.0590278	-0.0444463	-0.0914599	-0.0483371	-0.0430866
23287	4.6574	-0.0625251	-0.0581366	-0.0599987	-0.059999	-0.0588735	-0.059031	-0.0444303	-0.0914566	-0.0483398	-0.0430834
23288	4.6576	-0.0625251	-0.0581351	-0.0599987	-0.059999	-0.0588329	-0.059034	-0.0444148	-0.091454	-0.0483424	-0.0430802
23289	4.6578	-0.0625251	-0.0581338	-0.0599987	-0.059999	-0.058794	-0.059037	-0.0444	-0.0914522	-0.0483448	-0.0430772
23290	4.658	-0.0625251	-0.0581327	-0.0599987	-0.059999	-0.0587482	-0.0590417	-0.0443858	-0.091451	-0.0483472	-0.0430744
23291	4.6582	-0.0625251	-0.0581317	-0.0599987	-0.059999	-0.0587042	-0.0590462	-0.044372	-0.0914508	-0.0483495	-0.0430716
23292	4.6584	-0.062525	-0.0581308	-0.0599987	-0.059999	-0.0586619	-0.0590505	-0.0443587	-0.0914513	-0.0483517	-0.043069
23293	4.6586	-0.062525	-0.0581301	-0.0599987	-0.059999	-0.0586213	-0.0590547	-0.044346	-0.0914526	-0.0483538	-0.0430665
23294	4.6588	-0.0625249	-0.0581295	-0.0599987	-0.059999	-0.0585823	-0.0590586	-0.044334	-0.0914545	-0.0483558	-0.0430641
23295	4.659	-0.0625249	-0.0581291	-0.0599987	-0.059999	-0.0585379	-0.0590642	-0.0443227	-0.091457	-0.0483577	-0.0430618
23296	4.6592	-0.0625248	-0.0581288	-0.0599987	-0.059999	-0.0584954	-0.0590695	-0.044312	-0.0914603	-0.0483596	-0.0430597
23297	4.6594	-0.0625248	-0.0581286	-0.0599987	-0.059999	-0.0584544	-0.0590746	-0.0443018	-0.0914643	-0.0483613	-0.0430576
23298	4.6596	-0.0625247	-0.0581285	-0.0599987	-0.059999	-0.0584151	-0.0590795	-0.0442923	-0.0914689	-0.048363	-0.0430557
23299	4.6598	-0.0625246	-0.0581286	-0.0599987	-0.059999	-0.0583773	-0.0590842	-0.0442835	-0.091474	-0.0483645	-0.0430539
23300	4.66	-0.0625245	-0.0581288	-0.0599987	-0.059999	-0.0583355	-0.0590903	-0.0442755	-0.0914796	-0.048366	-0.0430521
23301	4.6602	-0.0625244	-0.0581292	-0.0599987	-0.059999	-0.0582952	-0.0590961	-0.044268	-0.0914859	-0.0483675	-0.0430505
23302	4.6604	-0.0625243	-0.0581296	-0.0599987	-0.059999	-0.0582566	-0.0591017	-0.0442612	-0.0914927	-0.0483688	-0.043049
23303	4.6606	-0.0625242	-0.0581302	-0.0599987	-0.0599989	-0.0582195	-0.0591071	-0.0442551	-0.0915	-0.04837	-0.0430476
23304	4.6608	-0.0625241	-0.0581309	-0.0599987	-0.0599989	-0.0581838	-0.0591122	-0.0442498	-0.0915077	-0.0483712	-0.0430463
23305	4.661	-0.0625239	-0.0581317	-0.0599987	-0.0599989	-0.0581449	-0.0591186	-0.0442452	-0.0915158	-0.0483723	-0.0430452
23306	4.6612	-0.0625238	-0.0581327	-0.0599987	-0.0599989	-0.0581076	-0.0591247	-0.0442412	-0.0915245	-0.0483734	-0.0430441
23307	4.6614	-0.0625236	-0.0581337	-0.0599987	-0.0599989	-0.0580718	-0.0591306	-0.0442378	-0.0915335	-0.0483743	-0.0430431
23308	4.6616	-0.0625235	-0.0581349	-0.0599987	-0.0599989	-0.0580373	-0.0591362	-0.0442352	-0.091543	-0.0483752	-0.0430422
23309	4.6618	-0.0625233	-0.0581362	-0.0599987	-0.0599989	-0.0580042	-0.0591416	-0.0442333	-0.0915528	-0.048376	-0.0430414
23310	4.662	-0.0625232	-0.0581376	-0.0599987	-0.0599989	-0.0579687	-0.0591481	-0.0442322	-0.0915628	-0.0483768	-0.0430407
23311	4.6622	-0.062523	-0.0581391	-0.0599987	-0.0599989	-0.0579346	-0.0591544	-0.0442317	-0.0915732	-0.0483774	-0.0430401
23312	4.6624	-0.0625228	-0.0581407	-0.0599987	-0.0599989	-0.0579019	-0.0591604	-0.0442318	-0.091584	-0.048378	-0.0430396
23313	4.6626	-0.0625226	-0.0581424	-0.0599987	-0.0599989	-0.0578704	-0.0591661	-0.0442326	-0.091595	-0.0483786	-0.0430392
23314	4.6628	-0.0625224	-0.0581442	-0.0599987	-0.0599989	-0.0578401	-0.0591716	-0.0442342	-0.0916063	-0.048379	-0.0430389
23315	4.663	-0.0625222	-0.0581462	-0.0599987	-0.0599989	-0.0578081	-0.0591781	-0.0442364	-0.0916177	-0.0483794	-0.0430386
23316	4.6632	-0.062522	-0.0581482	-0.0599987	-0.0599989	-0.0577772	-0.0591843	-0.0442393	-0.0916294	-0.0483798	-0.0430385
23317	4.6634	-0.0625218	-0.0581503	-0.0599987	-0.0599989	-0.0577476	-0.0591903	-0.0442428	-0.0916414	-0.04838	-0.0430385
23318	4.6636	-0.0625216	-0.0581525	-0.0599987	-0.0599989	-0.0577192	-0.0591961	-0.044247	-0.0916535	-0.0483803	-0.0430385
23319	4.6638	-0.0625214	-0.0581548	-0.0599987	-0.0599989	-0.0576919	-0.0592016	-0.0442519	-0.0916658	-0.0483804	-0.0430386
23320	4.664	-0.0625212	-0.0581572	-0.0599987	-0.0599989	-0.0576632	-0.0592079	-0.0442574	-0.0916781	-0.0483805	-0.0430388
23321	4.6642	-0.0625209	-0.0581597	-0.0599987	-0.0599989	-0.0576357	-0.059214	-0.0442636	-0.0916907	-0.0483805	-0.0430391
23322	4.6644	-0.0625207	-0.0581623	-0.0599987	-0.0599989	-0.0576092	-0.0592199	-0.0442703	-0.0917034	-0.0483805	-0.0430395
23323	4.6646	-0.0625204	-0.058165	-0.0599987	-0.0599989	-0.0575838	-0.0592256	-0.0442777	-0.0917162	-0.0483804	-0.04304
23324	4.6648	-0.0625202	-0.0581677	-0.0599987	-0.0599989	-0.0575593	-0.059231	-0.0442858	-0.091729	-0.0483802	-0.0430405
23325	4.665	-0.0625199	-0.0581706	-0.0599987	-0.0599989	-0.0575339	-0.0592372	-0.0442944	-0.0917419	-0.04838	-0.0430411
23326	4.6652	-0.0625196	-0.0581735	-0.0599987	-0.0599989	-0.0575096	-0.0592431	-0.0443037	-0.0917549	-0.0483797	-0.0430418
23327	4.6654	-0.0625194	-0.0581765	-0.0599987	-0.0599989	-0.0574861	-0.0592488	-0.0443135	-0.091768	-0.0483793	-0.0430426
23328	4.6656	-0.0625191	-0.0581796	-0.0599987	-0.0599989	-0.0574636	-0.0592543	-0.0443239	-0.0917811	-0.0483789	-0.0430435
23329	4.6658	-0.0625188	-0.0581828	-0.0599987	-0.0599989	-0.057442	-0.0592595	-0.0443349	-0.0917942	-0.0483785	-0.0430444
23330	4.666	-0.0625185	-0.058186	-0.0599987	-0.0599989	-0.0574197	-0.0592655	-0.0443465	-0.0918073	-0.048378	-0.0430454
23331	4.6662	-0.0625182	-0.0581894	-0.0599987	-0.0599989	-0.0573983	-0.0592712	-0.0443586	-0.0918204	-0.0483774	-0.0430465
23332	4.6664	-0.0625179	-0.0581928	-0.0599987	-0.0599989	-0.0573777	-0.0592766	-0.0443712	-0.0918336	-0.0483767	-0.0430477
23333	4.6666	-0.0625176	-0.0581962	-0.0599987	-0.0599989	-0.0573579	-0.0592819	-0.0443845	-0.0918467	-0.0483761	-0.0430489
23334	4.6668	-0.0625173	-0.0581998	-0.0599987	-0.0599989	-0.0573389	-0.059287	-0.0443982	-0.0918598	-0.0483753	-0.0430502
23335	4.667	-0.062517	-0.0582034	-0.0599987	-0.0599989	-0.0573195	-0.0592926	-0.0444125	-0.0918727	-0.0483745	-0.0430516
23336	4.6672	-0.0625167	-0.0582071	-0.0599987	-0.0599989	-0.0573009	-0.0592981	-0.0444273	-0.0918857	-0.0483737	-0.043053
23337	4.6674	-0.0625164	-0.0582108	-0.0599987	-0.059999	-0.057283	-0.0593033	-0.0444426	-0.0918987	-0.0483727	-0.0430545
23338	4.6676	-0.0625161	-0.0582146	-0.0599987	-0.059999	-0.0572658	-0.0593083	-0.0444584	-0.0919116	-0.0483718	-0.0430561
23339	4.6678	-0.0625157	-0.0582185	-0.0599987	-0.059999	-0.0572493	-0.0593131	-0.0444747	-0.0919244	-0.0483708	-0.0430578
23340	4.668	-0.0625154	-0.0582224	-0.0599987	-0.059999	-0.0572326	-0.0593185	-0.0444915	-0.0919371	-0.0483697	-0.0430595
23341	4.6682	-0.0625151	-0.0582264	-0.0599987	-0.059999	-0.0572165	-0.0593237	-0.0445088	-0.0919497	-0.0483686	-0.0430612
23342	4.6684	-0.0625147	-0.0582305	-0.0599987	-0.059999	-0.0572011	-0.0593286	-0.0445265	-0.0919623	-0.0483674	-0.0430631
23343	4.6686	-0.0625144	-0.0582346	-0.0599987	-0.059999	-0.0571862	-0.0593334	-0.0445447	-0.0919748	-0.0483661	-0.043065
23344	4.6688	-0.062514	-0.0582388	-0.0599987	-0.059999	-0.057172	-0.0593379	-0.0445633	-0.0919871	-0.0483648	-0.043067
23345	4.669	-0.0625137	-0.058243	-0.0599987	-0.059999	-0.0571577	-0.059343	-0.0445824	-0.0919994	-0.0483635	-0.043069
23346	4.6692	-0.0625133	-0.0582473	-0.0599987	-0.059999	-0.057144	-0.0593479	-0.0446018	-0.0920115	-0.0483621	-0.0430711
23347	4.6694	-0.062513	-0.0582516	-0.0599987	-0.059999	-0.0571309	-0.0593525	-0.0446218	-0.0920235	-0.0483607	-0.0430733
23348	4.6696	-0.0625126	-0.058256	-0.0599987	-0.059999	-0.0571182	-0.059357	-0.0446421	-0.0920355	-0.0483592	-0.0430755
23349	4.6698	-0.0625123	-0.0582604	-0.0599987	-0.059999	-0.0571061	-0.0593613	-0.0446628	-0.0920473	-0.0483576	-0.0430778
23350	4.67	-0.0625119	-0.0582649	-0.0599987	-0.059999	-0.0570941	-0.0593661	-0.0446839	-0.0920589	-0.048356	-0.0430801
23351	4.6702	-0.0625116	-0.0582694	-0.0599987	-0.059999	-0.0570825	-0.0593707	-0.0447055	-0.0920704	-0.0483544	-0.0430825
23352	4.6704	-0.0625112	-0.058274	-0.0599987	-0.059999	-0.0570715	-0.0593751	-0.0447274	-0.0920818	-0.0483527	-0.043085
23353	4.6706	-0.0625108	-0.0582786	-0.0599987	-0.059999	-0.0570608	-0.0593793	-0.0447496	-0.0920931	-0.0483509	-0.0430875
23354	4.6708	-0.0625105	-0.0582833	-0.0599987	-0.059999	-0.0570506	-0.0593833	-0.0447722	-0.0921042	-0.0483491	-0.0430901
23355	4.671	-0.0625101	-0.058288	-0.0599987	-0.059999	-0.0570406	-0.0593878	-0.0447952	-0.0921151	-0.0483473	-0.0430927
23356	4.6712	-0.0625097	-0.0582927	-0.0599987	-0.059999	-0.057031	-0.059392	-0.0448186	-0.0921259	-0.0483454	-0.0430954
23357	4.6714	-0.0625093	-0.0582975	-0.0599987	-0.059999	-0.0570218	-0.0593961	-0.0448422	-0.0921366	-0.0483434	-0.0430981
