TimeSlice	Time	R Knee flx Ia	R Knee ext Ia	R Knee ext Ia IN	R Knee flx Ia IN	R Knee ext Ib	R Knee flx Ib	R Knee MN flx	R Knee MN ext	R Knee MN flx RE	L Knee MN ext RE
24499	4.8998	-0.0625041	-0.0583581	-0.0599984	-0.0599979	-0.0579087	-0.06	-0.0940588	-0.0455475	-0.0483251	-0.0432086
24500	4.9	-0.0625037	-0.058365	-0.0599984	-0.0599979	-0.0579104	-0.06	-0.0940547	-0.0455873	-0.0483208	-0.0432135
24501	4.9002	-0.0625032	-0.0583718	-0.0599984	-0.0599979	-0.0579121	-0.06	-0.0940506	-0.0456272	-0.0483164	-0.0432183
24502	4.9004	-0.0625028	-0.0583787	-0.0599984	-0.0599979	-0.0579137	-0.06	-0.0940464	-0.0456671	-0.048312	-0.0432233
24503	4.9006	-0.0625023	-0.0583856	-0.0599984	-0.0599979	-0.0579152	-0.06	-0.0940422	-0.045707	-0.0483076	-0.0432282
24504	4.9008	-0.0625019	-0.0583925	-0.0599984	-0.0599979	-0.0579167	-0.06	-0.094038	-0.0457469	-0.0483032	-0.0432332
24505	4.901	-0.0625014	-0.0583993	-0.0599984	-0.0599979	-0.0579185	-0.06	-0.0940338	-0.0457868	-0.0482987	-0.0432383
24506	4.9012	-0.062501	-0.0584061	-0.0599984	-0.0599979	-0.0579201	-0.06	-0.0940295	-0.0458267	-0.0482941	-0.0432433
24507	4.9014	-0.0625006	-0.0584129	-0.0599984	-0.0599979	-0.0579217	-0.06	-0.0940253	-0.0458666	-0.0482896	-0.0432485
24508	4.9016	-0.0625002	-0.0584198	-0.0599984	-0.0599979	-0.0579233	-0.06	-0.094021	-0.0459065	-0.048285	-0.0432536
24509	4.9018	-0.0624998	-0.0584265	-0.0599984	-0.0599979	-0.0579248	-0.06	-0.0940166	-0.0459463	-0.0482803	-0.0432588
24510	4.902	-0.0624994	-0.0584333	-0.0599984	-0.0599979	-0.0579265	-0.06	-0.0940123	-0.0459861	-0.0482757	-0.043264
24511	4.9022	-0.062499	-0.0584401	-0.0599984	-0.0599979	-0.0579282	-0.06	-0.0940079	-0.046026	-0.0482709	-0.0432692
24512	4.9024	-0.0624986	-0.0584468	-0.0599984	-0.0599979	-0.0579298	-0.06	-0.0940035	-0.0460657	-0.0482662	-0.0432745
24513	4.9026	-0.0624982	-0.0584536	-0.0599984	-0.0599979	-0.0579314	-0.06	-0.0939991	-0.0461055	-0.0482614	-0.0432798
24514	4.9028	-0.0624978	-0.0584603	-0.0599984	-0.0599979	-0.0579329	-0.06	-0.0939947	-0.0461452	-0.0482566	-0.0432852
24515	4.903	-0.0624974	-0.058467	-0.0599984	-0.0599979	-0.0579347	-0.0599996	-0.0939902	-0.0461848	-0.0482518	-0.0432905
24516	4.9032	-0.062497	-0.0584736	-0.0599984	-0.0599979	-0.0579364	-0.0599992	-0.0939857	-0.0462244	-0.0482469	-0.0432959
24517	4.9034	-0.0624967	-0.0584803	-0.0599984	-0.0599979	-0.057938	-0.0599988	-0.0939811	-0.046264	-0.048242	-0.0433014
24518	4.9036	-0.0624963	-0.0584869	-0.0599984	-0.0599979	-0.0579396	-0.0599984	-0.0939764	-0.0463035	-0.048237	-0.0433068
24519	4.9038	-0.062496	-0.0584935	-0.0599984	-0.0599979	-0.0579411	-0.059998	-0.0939716	-0.046343	-0.0482321	-0.0433123
24520	4.904	-0.0624956	-0.0585001	-0.0599984	-0.0599979	-0.0579429	-0.0599948	-0.0939668	-0.0463824	-0.0482271	-0.0433179
24521	4.9042	-0.0624953	-0.0585067	-0.0599984	-0.0599979	-0.0579446	-0.0599917	-0.0939614	-0.0464217	-0.048222	-0.0433234
24522	4.9044	-0.0624949	-0.0585133	-0.0599984	-0.0599979	-0.0579463	-0.0599887	-0.0939556	-0.046461	-0.048217	-0.043329
24523	4.9046	-0.0624946	-0.0585198	-0.0599984	-0.0599979	-0.0579479	-0.0599859	-0.0939494	-0.0465002	-0.0482119	-0.0433346
24524	4.9048	-0.0624943	-0.0585263	-0.0599984	-0.0599979	-0.0579494	-0.0599831	-0.0939427	-0.0465393	-0.0482068	-0.0433402
24525	4.905	-0.062494	-0.0585328	-0.0599984	-0.0599979	-0.0579512	-0.0599776	-0.0939357	-0.0465784	-0.0482016	-0.0433459
24526	4.9052	-0.0624937	-0.0585392	-0.0599984	-0.0599979	-0.0579529	-0.0599722	-0.0939279	-0.0466174	-0.0481964	-0.0433516
24527	4.9054	-0.0624934	-0.0585456	-0.0599984	-0.0599979	-0.0579546	-0.0599671	-0.0939194	-0.0466563	-0.0481912	-0.0433573
24528	4.9056	-0.0624931	-0.058552	-0.0599984	-0.0599979	-0.0579562	-0.0599622	-0.0939103	-0.0466952	-0.048186	-0.043363
24529	4.9058	-0.0624928	-0.0585584	-0.0599984	-0.0599979	-0.0579577	-0.0599574	-0.0939006	-0.0467339	-0.0481807	-0.0433688
24530	4.906	-0.0624925	-0.0585648	-0.0599984	-0.0599979	-0.0579595	-0.05995	-0.0938904	-0.0467726	-0.0481754	-0.0433745
24531	4.9062	-0.0624922	-0.0585711	-0.0599984	-0.0599979	-0.0579613	-0.0599428	-0.0938793	-0.0468111	-0.04817	-0.0433803
24532	4.9064	-0.062492	-0.0585774	-0.0599984	-0.0599979	-0.0579629	-0.0599359	-0.0938674	-0.0468496	-0.0481646	-0.0433862
24533	4.9066	-0.0624917	-0.0585837	-0.0599984	-0.0599979	-0.0579645	-0.0599293	-0.0938547	-0.046888	-0.0481592	-0.043392
24534	4.9068	-0.0624915	-0.0585899	-0.0599984	-0.0599979	-0.057966	-0.0599229	-0.0938414	-0.0469263	-0.0481538	-0.0433979
24535	4.907	-0.0624912	-0.0585961	-0.0599984	-0.0599979	-0.0579678	-0.0599139	-0.0938275	-0.0469645	-0.0481483	-0.0434038
24536	4.9072	-0.062491	-0.0586023	-0.0599984	-0.0599979	-0.0579696	-0.0599052	-0.0938127	-0.0470026	-0.0481427	-0.0434097
24537	4.9074	-0.0624907	-0.0586085	-0.0599984	-0.0599979	-0.0579712	-0.0598969	-0.093797	-0.0470406	-0.0481372	-0.0434156
24538	4.9076	-0.0624905	-0.0586146	-0.0599984	-0.0599979	-0.0579728	-0.0598889	-0.0937805	-0.0470784	-0.0481316	-0.0434216
24539	4.9078	-0.0624903	-0.0586207	-0.0599984	-0.0599979	-0.0579743	-0.0598812	-0.0937634	-0.0471162	-0.048126	-0.0434276
24540	4.908	-0.0624901	-0.0586268	-0.0599984	-0.0599979	-0.0579761	-0.0598709	-0.0937457	-0.0471539	-0.0481203	-0.0434336
24541	4.9082	-0.0624899	-0.0586328	-0.0599984	-0.0599979	-0.0579778	-0.0598611	-0.0937271	-0.0471914	-0.0481146	-0.0434396
24542	4.9084	-0.0624897	-0.0586388	-0.0599984	-0.0599979	-0.0579794	-0.0598516	-0.0937076	-0.0472289	-0.0481088	-0.0434457
24543	4.9086	-0.0624895	-0.0586448	-0.0599984	-0.0599979	-0.057981	-0.0598425	-0.0936874	-0.0472662	-0.048103	-0.0434517
24544	4.9088	-0.0624894	-0.0586507	-0.0599984	-0.0599979	-0.0579825	-0.0598338	-0.0936666	-0.0473034	-0.0480972	-0.0434578
24545	4.909	-0.0624892	-0.0586566	-0.0599984	-0.0599979	-0.0579843	-0.0598225	-0.0936452	-0.0473405	-0.0480914	-0.0434639
24546	4.9092	-0.062489	-0.0586625	-0.0599984	-0.0599979	-0.057986	-0.0598117	-0.0936229	-0.0473774	-0.0480855	-0.0434701
24547	4.9094	-0.0624889	-0.0586684	-0.0599984	-0.0599979	-0.0579876	-0.0598014	-0.0935998	-0.0474143	-0.0480795	-0.0434762
24548	4.9096	-0.0624887	-0.0586742	-0.0599984	-0.0599979	-0.0579892	-0.0597914	-0.0935761	-0.047451	-0.0480735	-0.0434824
24549	4.9098	-0.0624886	-0.05868	-0.0599984	-0.0599979	-0.0579907	-0.0597818	-0.0935518	-0.0474875	-0.0480675	-0.0434886
24550	4.91	-0.0624885	-0.0586857	-0.0599984	-0.0599979	-0.0579924	-0.0597699	-0.093527	-0.047524	-0.0480615	-0.0434948
24551	4.9102	-0.0624884	-0.0586915	-0.0599984	-0.0599979	-0.0579941	-0.0597584	-0.0935014	-0.0475603	-0.0480554	-0.043501
24552	4.9104	-0.0624883	-0.0586971	-0.0599984	-0.0599979	-0.0579957	-0.0597473	-0.093475	-0.0475965	-0.0480492	-0.0435072
24553	4.9106	-0.0624882	-0.0587028	-0.0599984	-0.0599979	-0.0579972	-0.0597367	-0.0934481	-0.0476326	-0.048043	-0.0435135
24554	4.9108	-0.0624881	-0.0587084	-0.0599984	-0.0599979	-0.0579987	-0.0597265	-0.0934207	-0.0476685	-0.0480368	-0.0435198
24555	4.911	-0.062488	-0.058714	-0.0599984	-0.0599979	-0.0580004	-0.0597141	-0.0933928	-0.0477043	-0.0480306	-0.0435261
24556	4.9112	-0.0624879	-0.0587196	-0.0599984	-0.0599979	-0.0580021	-0.0597021	-0.0933642	-0.0477399	-0.0480243	-0.0435324
24557	4.9114	-0.0624879	-0.0587251	-0.0599984	-0.0599979	-0.0580036	-0.0596905	-0.093335	-0.0477755	-0.0480179	-0.0435388
24558	4.9116	-0.0624878	-0.0587306	-0.0599984	-0.0599979	-0.0580052	-0.0596795	-0.0933053	-0.0478108	-0.0480115	-0.0435451
24559	4.9118	-0.0624878	-0.058736	-0.0599984	-0.0599979	-0.0580066	-0.0596688	-0.0932752	-0.0478461	-0.0480051	-0.0435515
24560	4.912	-0.0624877	-0.0587415	-0.0599984	-0.0599979	-0.0580083	-0.059656	-0.0932447	-0.0478811	-0.0479987	-0.0435579
24561	4.9122	-0.0624877	-0.0587468	-0.0599984	-0.0599979	-0.0580099	-0.0596437	-0.0932136	-0.0479161	-0.0479922	-0.0435643
24562	4.9124	-0.0624877	-0.0587522	-0.0599984	-0.0599979	-0.0580115	-0.0596318	-0.0931819	-0.0479509	-0.0479856	-0.0435708
24563	4.9126	-0.0624877	-0.0587575	-0.0599984	-0.0599979	-0.058013	-0.0596205	-0.0931499	-0.0479856	-0.0479791	-0.0435772
24564	4.9128	-0.0624877	-0.0587628	-0.0599984	-0.0599979	-0.0580144	-0.0596095	-0.0931175	-0.0480201	-0.0479725	-0.0435837
24565	4.913	-0.0624877	-0.0587681	-0.0599984	-0.0599979	-0.0580161	-0.0595965	-0.0930848	-0.0480544	-0.0479658	-0.0435902
24566	4.9132	-0.0624877	-0.0587733	-0.0599984	-0.0599979	-0.0580177	-0.059584	-0.0930516	-0.0480887	-0.0479591	-0.0435967
24567	4.9134	-0.0624877	-0.0587784	-0.0599984	-0.0599979	-0.0580192	-0.059572	-0.093018	-0.0481227	-0.0479524	-0.0436032
24568	4.9136	-0.0624878	-0.0587836	-0.0599984	-0.0599979	-0.0580207	-0.0595605	-0.092984	-0.0481567	-0.0479456	-0.0436098
24569	4.9138	-0.0624878	-0.0587887	-0.0599984	-0.0599979	-0.0580221	-0.0595494	-0.0929498	-0.0481904	-0.0479388	-0.0436163
24570	4.914	-0.0624879	-0.0587938	-0.0599984	-0.0599979	-0.0580237	-0.0595363	-0.0929154	-0.048224	-0.047932	-0.0436229
24571	4.9142	-0.062488	-0.0587988	-0.0599984	-0.0599979	-0.0580253	-0.0595238	-0.0928805	-0.0482575	-0.0479252	-0.0436295
24572	4.9144	-0.062488	-0.0588038	-0.0599984	-0.0599979	-0.0580268	-0.0595118	-0.0928453	-0.0482908	-0.0479182	-0.0436361
24573	4.9146	-0.0624881	-0.0588088	-0.0599984	-0.0599978	-0.0580283	-0.0595002	-0.0928099	-0.048324	-0.0479113	-0.0436428
24574	4.9148	-0.0624882	-0.0588137	-0.0599984	-0.0599978	-0.0580297	-0.0594891	-0.0927743	-0.048357	-0.0479043	-0.0436494
24575	4.915	-0.0624883	-0.0588186	-0.0599984	-0.0599978	-0.0580313	-0.0594761	-0.0927386	-0.0483899	-0.0478973	-0.0436561
24576	4.9152	-0.0624884	-0.0588235	-0.0599984	-0.0599978	-0.0580328	-0.0594636	-0.0927025	-0.0484226	-0.0478903	-0.0436628
24577	4.9154	-0.0624886	-0.0588283	-0.0599984	-0.0599978	-0.0580343	-0.0594517	-0.0926662	-0.0484552	-0.0478832	-0.0436695
24578	4.9156	-0.0624887	-0.0588331	-0.0599984	-0.0599978	-0.0580357	-0.0594402	-0.0926297	-0.0484876	-0.0478761	-0.0436762
24579	4.9158	-0.0624888	-0.0588379	-0.0599984	-0.0599978	-0.0580371	-0.0594291	-0.0925931	-0.0485198	-0.047869	-0.0436829
24580	4.916	-0.062489	-0.0588426	-0.0599984	-0.0599978	-0.0580386	-0.0594163	-0.0925565	-0.0485519	-0.0478619	-0.0436897
24581	4.9162	-0.0624891	-0.0588473	-0.0599984	-0.0599978	-0.0580402	-0.059404	-0.0925196	-0.0485838	-0.0478547	-0.0436964
24582	4.9164	-0.0624893	-0.058852	-0.0599984	-0.0599978	-0.0580416	-0.0593923	-0.0924825	-0.0486156	-0.0478474	-0.0437032
24583	4.9166	-0.0624895	-0.0588566	-0.0599984	-0.0599978	-0.058043	-0.0593809	-0.0924453	-0.0486473	-0.0478402	-0.04371
24584	4.9168	-0.0624897	-0.0588612	-0.0599984	-0.0599978	-0.0580443	-0.05937	-0.0924082	-0.0486787	-0.0478329	-0.0437168
24585	4.917	-0.0624899	-0.0588657	-0.0599984	-0.0599978	-0.0580459	-0.0593575	-0.092371	-0.0487101	-0.0478256	-0.0437236
24586	4.9172	-0.0624901	-0.0588703	-0.0599984	-0.0599977	-0.0580474	-0.0593455	-0.0923337	-0.0487412	-0.0478183	-0.0437304
24587	4.9174	-0.0624903	-0.0588748	-0.0599984	-0.0599977	-0.0580488	-0.059334	-0.0922963	-0.0487722	-0.0478109	-0.0437373
24588	4.9176	-0.0624905	-0.0588792	-0.0599984	-0.0599977	-0.0580502	-0.0593229	-0.0922588	-0.0488031	-0.0478036	-0.0437441
24589	4.9178	-0.0624908	-0.0588836	-0.0599984	-0.0599977	-0.0580515	-0.0593122	-0.0922213	-0.0488338	-0.0477962	-0.043751
24590	4.918	-0.062491	-0.058888	-0.0599984	-0.0599977	-0.0580531	-0.0593001	-0.092184	-0.0488643	-0.0477887	-0.0437579
24591	4.9182	-0.0624913	-0.0588924	-0.0599984	-0.0599977	-0.0580545	-0.0592884	-0.0921466	-0.0488947	-0.0477813	-0.0437648
24592	4.9184	-0.0624915	-0.0588967	-0.0599984	-0.0599977	-0.0580559	-0.0592772	-0.0921091	-0.0489249	-0.0477738	-0.0437717
24593	4.9186	-0.0624918	-0.0589009	-0.0599984	-0.0599977	-0.0580573	-0.0592664	-0.0920717	-0.048955	-0.0477663	-0.0437786
24594	4.9188	-0.0624921	-0.0589052	-0.0599984	-0.0599977	-0.0580586	-0.0592561	-0.0920343	-0.0489849	-0.0477588	-0.0437856
24595	4.919	-0.0624924	-0.0589094	-0.0599984	-0.0599977	-0.05806	-0.0592443	-0.0919971	-0.0490147	-0.0477512	-0.0437925
24596	4.9192	-0.0624927	-0.0589136	-0.0599984	-0.0599977	-0.0580615	-0.0592331	-0.0919599	-0.0490443	-0.0477437	-0.0437994
24597	4.9194	-0.062493	-0.0589177	-0.0599984	-0.0599976	-0.0580628	-0.0592223	-0.0919227	-0.0490737	-0.0477361	-0.0438064
24598	4.9196	-0.0624933	-0.0589218	-0.0599984	-0.0599976	-0.0580642	-0.0592119	-0.0918855	-0.049103	-0.0477285	-0.0438134
24599	4.9198	-0.0624936	-0.0589259	-0.0599984	-0.0599976	-0.0580654	-0.0592019	-0.0918486	-0.0491322	-0.0477209	-0.0438204
24600	4.92	-0.062494	-0.05893	-0.0599984	-0.0599976	-0.0580669	-0.0591907	-0.0918118	-0.0491612	-0.0477133	-0.0438274
24601	4.9202	-0.0624943	-0.058934	-0.0599984	-0.0599976	-0.0580683	-0.0591799	-0.091775	-0.04919	-0.0477056	-0.0438344
24602	4.9204	-0.0624947	-0.058938	-0.0599984	-0.0599976	-0.0580696	-0.0591695	-0.0917383	-0.0492187	-0.047698	-0.0438414
24603	4.9206	-0.062495	-0.0589419	-0.0599984	-0.0599976	-0.0580709	-0.0591595	-0.0917018	-0.0492472	-0.0476903	-0.0438484
24604	4.9208	-0.0624954	-0.0589458	-0.0599984	-0.0599976	-0.0580721	-0.05915	-0.0916654	-0.0492756	-0.0476826	-0.0438554
24605	4.921	-0.0624957	-0.0589497	-0.0599984	-0.0599976	-0.0580736	-0.0591392	-0.0916293	-0.0493038	-0.0476749	-0.0438625
24606	4.9212	-0.0624961	-0.0589536	-0.0599984	-0.0599976	-0.0580749	-0.059129	-0.0915932	-0.0493319	-0.0476672	-0.0438695
24607	4.9214	-0.0624965	-0.0589574	-0.0599985	-0.0599975	-0.0580762	-0.0591191	-0.0915573	-0.0493598	-0.0476594	-0.0438765
24608	4.9216	-0.0624969	-0.0589612	-0.0599985	-0.0599975	-0.0580775	-0.0591096	-0.0915216	-0.0493876	-0.0476517	-0.0438836
24609	4.9218	-0.0624973	-0.0589649	-0.0599985	-0.0599975	-0.0580787	-0.0591005	-0.091486	-0.0494152	-0.047644	-0.0438907
24610	4.922	-0.0624977	-0.0589687	-0.0599985	-0.0599975	-0.0580801	-0.0590903	-0.0914508	-0.0494427	-0.0476362	-0.0438977
24611	4.9222	-0.0624981	-0.0589724	-0.0599985	-0.0599975	-0.0580814	-0.0590806	-0.0914157	-0.04947	-0.0476284	-0.0439048
24612	4.9224	-0.0624986	-0.058976	-0.0599985	-0.0599975	-0.0580827	-0.0590712	-0.0913807	-0.0494972	-0.0476207	-0.0439119
24613	4.9226	-0.062499	-0.0589797	-0.0599985	-0.0599975	-0.058084	-0.0590622	-0.091346	-0.0495242	-0.0476129	-0.0439189
24614	4.9228	-0.0624995	-0.0589833	-0.0599985	-0.0599975	-0.0580851	-0.0590536	-0.0913115	-0.0495511	-0.0476051	-0.043926
24615	4.923	-0.0624999	-0.0589868	-0.0599985	-0.0599975	-0.0580865	-0.0590441	-0.0912773	-0.0495779	-0.0475973	-0.0439331
24616	4.9232	-0.0625004	-0.0589904	-0.0599985	-0.0599974	-0.0580878	-0.0590349	-0.0912433	-0.0496044	-0.0475895	-0.0439402
24617	4.9234	-0.0625008	-0.0589939	-0.0599985	-0.0599974	-0.058089	-0.0590261	-0.0912095	-0.0496309	-0.0475817	-0.0439473
24618	4.9236	-0.0625013	-0.0589974	-0.0599985	-0.0599974	-0.0580902	-0.0590177	-0.0911759	-0.0496572	-0.0475739	-0.0439544
24619	4.9238	-0.0625018	-0.0590008	-0.0599985	-0.0599974	-0.0580914	-0.0590095	-0.0911426	-0.0496833	-0.0475661	-0.0439615
24620	4.924	-0.0625022	-0.0590042	-0.0599985	-0.0599974	-0.0580927	-0.0590006	-0.0911096	-0.0497093	-0.0475583	-0.0439686
24621	4.9242	-0.0625027	-0.0590076	-0.0599985	-0.0599974	-0.0580939	-0.0589921	-0.0910769	-0.0497352	-0.0475504	-0.0439757
24622	4.9244	-0.0625032	-0.059011	-0.0599985	-0.0599974	-0.0580951	-0.0589838	-0.0910443	-0.0497609	-0.0475426	-0.0439828
24623	4.9246	-0.0625037	-0.0590143	-0.0599985	-0.0599974	-0.0580963	-0.0589759	-0.0910121	-0.0497865	-0.0475348	-0.0439899
24624	4.9248	-0.0625042	-0.0590177	-0.0599985	-0.0599974	-0.0580974	-0.0589683	-0.0909801	-0.0498119	-0.047527	-0.043997
24625	4.925	-0.0625047	-0.0590209	-0.0599985	-0.0599974	-0.0580987	-0.0589601	-0.0909485	-0.0498372	-0.0475192	-0.044004
24626	4.9252	-0.0625053	-0.0590242	-0.0599985	-0.0599973	-0.0580999	-0.0589521	-0.0909171	-0.0498623	-0.0475114	-0.0440111
24627	4.9254	-0.0625058	-0.0590274	-0.0599985	-0.0599973	-0.0581011	-0.0589445	-0.090886	-0.0498874	-0.0475035	-0.0440182
24628	4.9256	-0.0625063	-0.0590306	-0.0599985	-0.0599973	-0.0581023	-0.0589372	-0.0908552	-0.0499122	-0.0474957	-0.0440253
24629	4.9258	-0.0625068	-0.0590338	-0.0599985	-0.0599973	-0.0581033	-0.0589301	-0.0908247	-0.049937	-0.0474879	-0.0440324
24630	4.926	-0.0625074	-0.0590369	-0.0599985	-0.0599973	-0.0581046	-0.0589225	-0.0907946	-0.0499616	-0.0474801	-0.0440395
24631	4.9262	-0.0625079	-0.05904	-0.0599985	-0.0599973	-0.0581058	-0.0589152	-0.0907647	-0.049986	-0.0474723	-0.0440466
24632	4.9264	-0.0625085	-0.0590431	-0.0599985	-0.0599973	-0.0581069	-0.0589081	-0.090735	-0.0500103	-0.0474645	-0.0440536
24633	4.9266	-0.062509	-0.0590462	-0.0599985	-0.0599973	-0.058108	-0.0589014	-0.0907058	-0.0500345	-0.0474568	-0.0440607
24634	4.9268	-0.0625096	-0.0590492	-0.0599985	-0.0599973	-0.0581091	-0.0588949	-0.0906768	-0.0500586	-0.047449	-0.0440678
24635	4.927	-0.0625102	-0.0590522	-0.0599985	-0.0599972	-0.0581103	-0.0588879	-0.0906482	-0.0500825	-0.0474412	-0.0440748
24636	4.9272	-0.0625107	-0.0590552	-0.0599985	-0.0599972	-0.0581114	-0.0588812	-0.0906199	-0.0501063	-0.0474335	-0.0440819
24637	4.9274	-0.0625113	-0.0590582	-0.0599985	-0.0599972	-0.0581126	-0.0588748	-0.0905918	-0.0501299	-0.0474257	-0.0440889
24638	4.9276	-0.0625119	-0.0590611	-0.0599985	-0.0599972	-0.0581136	-0.0588687	-0.0905641	-0.0501535	-0.0474179	-0.044096
24639	4.9278	-0.0625125	-0.059064	-0.0599985	-0.0599972	-0.0581147	-0.0588627	-0.0905368	-0.0501769	-0.0474102	-0.044103
24640	4.928	-0.0625131	-0.0590669	-0.0599985	-0.0599972	-0.0581158	-0.0588564	-0.0905098	-0.0502001	-0.0474025	-0.04411
24641	4.9282	-0.0625136	-0.0590698	-0.0599985	-0.0599972	-0.0581169	-0.0588504	-0.0904831	-0.0502232	-0.0473948	-0.044117
24642	4.9284	-0.0625142	-0.0590726	-0.0599985	-0.0599972	-0.058118	-0.0588445	-0.0904567	-0.0502463	-0.0473871	-0.044124
24643	4.9286	-0.0625148	-0.0590754	-0.0599985	-0.0599972	-0.058119	-0.0588389	-0.0904307	-0.0502691	-0.0473794	-0.044131
24644	4.9288	-0.0625154	-0.0590782	-0.0599985	-0.0599972	-0.05812	-0.0588336	-0.090405	-0.0502919	-0.0473717	-0.044138
24645	4.929	-0.062516	-0.059081	-0.0599985	-0.0599971	-0.0581211	-0.0588279	-0.0903797	-0.0503145	-0.047364	-0.044145
24646	4.9292	-0.0625167	-0.0590837	-0.0599985	-0.0599971	-0.0581222	-0.0588225	-0.0903547	-0.050337	-0.0473564	-0.044152
24647	4.9294	-0.0625173	-0.0590864	-0.0599985	-0.0599971	-0.0581232	-0.0588173	-0.09033	-0.0503594	-0.0473487	-0.0441589
24648	4.9296	-0.0625179	-0.0590891	-0.0599985	-0.0599971	-0.0581242	-0.0588123	-0.0903056	-0.0503816	-0.0473411	-0.0441659
24649	4.9298	-0.0625185	-0.0590918	-0.0599985	-0.0599971	-0.0581252	-0.0588074	-0.0902816	-0.0504037	-0.0473335	-0.0441728
24650	4.93	-0.0625191	-0.0590944	-0.0599985	-0.0599971	-0.0581263	-0.0588024	-0.090258	-0.0504257	-0.0473259	-0.0441798
24651	4.9302	-0.0625198	-0.0590971	-0.0599985	-0.0599971	-0.0581273	-0.0587976	-0.0902347	-0.0504476	-0.0473184	-0.0441867
24652	4.9304	-0.0625204	-0.0590997	-0.0599985	-0.0599971	-0.0581283	-0.058793	-0.0902117	-0.0504694	-0.0473108	-0.0441936
24653	4.9306	-0.062521	-0.0591022	-0.0599985	-0.0599971	-0.0581293	-0.0587886	-0.090189	-0.050491	-0.0473033	-0.0442005
24654	4.9308	-0.0625216	-0.0591048	-0.0599985	-0.0599971	-0.0581302	-0.0587843	-0.0901667	-0.0505126	-0.0472957	-0.0442073
24655	4.931	-0.0625223	-0.0591073	-0.0599985	-0.059997	-0.0581313	-0.0587799	-0.0901448	-0.050534	-0.0472882	-0.0442142
24656	4.9312	-0.0625229	-0.0591099	-0.0599985	-0.059997	-0.0581323	-0.0587757	-0.0901232	-0.0505553	-0.0472807	-0.044221
24657	4.9314	-0.0625236	-0.0591124	-0.0599985	-0.059997	-0.0581333	-0.0587717	-0.0901019	-0.0505764	-0.0472733	-0.0442279
24658	4.9316	-0.0625242	-0.0591148	-0.0599985	-0.059997	-0.0581342	-0.0587678	-0.090081	-0.0505975	-0.0472658	-0.0442347
24659	4.9318	-0.0625248	-0.0591173	-0.0599985	-0.059997	-0.0581351	-0.058764	-0.0900604	-0.0506184	-0.0472584	-0.0442415
24660	4.932	-0.0625255	-0.0591197	-0.0599985	-0.059997	-0.0581361	-0.0587603	-0.0900402	-0.0506393	-0.047251	-0.0442483
24661	4.9322	-0.0625261	-0.0591221	-0.0599985	-0.059997	-0.0581371	-0.0587567	-0.0900203	-0.05066	-0.0472436	-0.044255
24662	4.9324	-0.0625268	-0.0591245	-0.0599985	-0.059997	-0.058138	-0.0587532	-0.0900007	-0.0506806	-0.0472362	-0.0442618
24663	4.9326	-0.0625274	-0.0591269	-0.0599985	-0.059997	-0.0581389	-0.0587498	-0.0899815	-0.0507011	-0.0472289	-0.0442685
24664	4.9328	-0.0625281	-0.0591293	-0.0599985	-0.059997	-0.0581398	-0.0587466	-0.0899626	-0.0507215	-0.0472216	-0.0442753
24665	4.933	-0.0625288	-0.0591316	-0.0599985	-0.0599969	-0.0581407	-0.0587435	-0.0899441	-0.0507417	-0.0472143	-0.044282
24666	4.9332	-0.0625294	-0.0591339	-0.0599985	-0.0599969	-0.0581417	-0.0587404	-0.0899259	-0.0507619	-0.047207	-0.0442886
24667	4.9334	-0.0625301	-0.0591362	-0.0599985	-0.0599969	-0.0581426	-0.0587375	-0.089908	-0.050782	-0.0471997	-0.0442953
24668	4.9336	-0.0625307	-0.0591385	-0.0599985	-0.0599969	-0.0581434	-0.0587347	-0.0898905	-0.0508019	-0.0471925	-0.044302
24669	4.9338	-0.0625314	-0.0591408	-0.0599985	-0.0599969	-0.0581443	-0.058732	-0.0898733	-0.0508217	-0.0471853	-0.0443086
24670	4.934	-0.062532	-0.059143	-0.0599985	-0.0599969	-0.0581452	-0.0587294	-0.0898564	-0.0508415	-0.0471781	-0.0443152
24671	4.9342	-0.0625327	-0.0591453	-0.0599985	-0.0599969	-0.0581461	-0.0587269	-0.0898399	-0.0508611	-0.047171	-0.0443218
24672	4.9344	-0.0625334	-0.0591475	-0.0599985	-0.0599969	-0.0581469	-0.0587245	-0.0898237	-0.0508806	-0.0471638	-0.0443284
24673	4.9346	-0.062534	-0.0591497	-0.0599985	-0.0599969	-0.0581478	-0.0587222	-0.0898079	-0.0509001	-0.0471567	-0.0443349
24674	4.9348	-0.0625347	-0.0591518	-0.0599985	-0.0599969	-0.0581485	-0.05872	-0.0897923	-0.0509194	-0.0471496	-0.0443415
24675	4.935	-0.0625354	-0.059154	-0.0599985	-0.0599968	-0.0581494	-0.0587179	-0.0897771	-0.0509386	-0.0471426	-0.044348
24676	4.9352	-0.062536	-0.0591561	-0.0599985	-0.0599968	-0.0581503	-0.058716	-0.0897622	-0.0509577	-0.0471356	-0.0443545
24677	4.9354	-0.0625367	-0.0591583	-0.0599985	-0.0599968	-0.0581511	-0.0587141	-0.0897476	-0.0509767	-0.0471286	-0.0443609
24678	4.9356	-0.0625373	-0.0591604	-0.0599985	-0.0599968	-0.0581519	-0.0587123	-0.0897334	-0.0509956	-0.0471216	-0.0443674
24679	4.9358	-0.062538	-0.0591625	-0.0599985	-0.0599968	-0.0581527	-0.0587105	-0.0897195	-0.0510145	-0.0471146	-0.0443738
