TimeSlice	Time	L Knee ext Ia	L Knee flx Ia	L Knee ext Ia IN	L Knee flx Ia IN	L Knee flx Ib	L Knee ext Ib	L Knee MN ext	L Knee MN flx	L Knee MN ext RE	L Knee MN flx RE
7198	1.4396	-0.0587249	-0.0625035	-0.0599987	-0.0599966	-0.0586842	-0.0585293	-0.0479727	-0.0901601	-0.0435928	-0.047871
7199	1.4398	-0.0587296	-0.0625037	-0.0599987	-0.0599966	-0.0586829	-0.0585303	-0.0480041	-0.0901487	-0.0435993	-0.0478647
7200	1.44	-0.0587342	-0.0625038	-0.0599987	-0.0599966	-0.0586817	-0.0585315	-0.0480354	-0.0901375	-0.0436057	-0.0478584
7201	1.4402	-0.0587388	-0.0625039	-0.0599987	-0.0599966	-0.0586806	-0.0585326	-0.0480666	-0.0901265	-0.0436122	-0.0478521
7202	1.4404	-0.0587434	-0.0625041	-0.0599987	-0.0599966	-0.0586795	-0.0585336	-0.0480977	-0.0901157	-0.0436187	-0.0478458
7203	1.4406	-0.058748	-0.0625042	-0.0599987	-0.0599966	-0.0586785	-0.0585347	-0.0481288	-0.090105	-0.0436251	-0.0478394
7204	1.4408	-0.0587526	-0.0625044	-0.0599987	-0.0599966	-0.0586775	-0.0585356	-0.0481597	-0.0900944	-0.0436316	-0.0478331
7205	1.441	-0.0587571	-0.0625045	-0.0599987	-0.0599966	-0.0586766	-0.0585367	-0.0481906	-0.090084	-0.0436381	-0.0478268
7206	1.4412	-0.0587616	-0.0625047	-0.0599987	-0.0599966	-0.0586757	-0.0585378	-0.0482213	-0.0900738	-0.0436446	-0.0478204
7207	1.4414	-0.0587661	-0.0625049	-0.0599987	-0.0599966	-0.0586749	-0.0585387	-0.048252	-0.0900638	-0.0436512	-0.0478141
7208	1.4416	-0.0587705	-0.0625051	-0.0599987	-0.0599966	-0.0586741	-0.0585397	-0.0482825	-0.0900539	-0.0436577	-0.0478077
7209	1.4418	-0.058775	-0.0625052	-0.0599987	-0.0599966	-0.0586733	-0.0585406	-0.048313	-0.0900441	-0.0436642	-0.0478013
7210	1.442	-0.0587794	-0.0625054	-0.0599987	-0.0599966	-0.0586727	-0.0585416	-0.0483434	-0.0900346	-0.0436708	-0.047795
7211	1.4422	-0.0587838	-0.0625056	-0.0599987	-0.0599966	-0.0586721	-0.0585426	-0.0483736	-0.0900251	-0.0436773	-0.0477886
7212	1.4424	-0.0587881	-0.0625058	-0.0599987	-0.0599966	-0.0586715	-0.0585435	-0.0484038	-0.0900159	-0.0436839	-0.0477822
7213	1.4426	-0.0587925	-0.062506	-0.0599987	-0.0599966	-0.058671	-0.0585444	-0.0484338	-0.0900068	-0.0436904	-0.0477758
7214	1.4428	-0.0587968	-0.0625062	-0.0599987	-0.0599966	-0.0586704	-0.0585453	-0.0484638	-0.0899978	-0.043697	-0.0477694
7215	1.443	-0.0588011	-0.0625064	-0.0599987	-0.0599965	-0.0586701	-0.0585462	-0.0484937	-0.089989	-0.0437036	-0.047763
7216	1.4432	-0.0588054	-0.0625066	-0.0599987	-0.0599965	-0.0586697	-0.0585471	-0.0485234	-0.0899803	-0.0437101	-0.0477566
7217	1.4434	-0.0588096	-0.0625068	-0.0599987	-0.0599965	-0.0586694	-0.058548	-0.048553	-0.0899718	-0.0437167	-0.0477502
7218	1.4436	-0.0588139	-0.062507	-0.0599987	-0.0599965	-0.058669	-0.0585488	-0.0485826	-0.0899635	-0.0437233	-0.0477438
7219	1.4438	-0.0588181	-0.0625072	-0.0599987	-0.0599965	-0.0586687	-0.0585496	-0.048612	-0.0899553	-0.0437299	-0.0477374
7220	1.444	-0.0588223	-0.0625075	-0.0599987	-0.0599965	-0.0586686	-0.0585504	-0.0486413	-0.0899472	-0.0437365	-0.0477311
7221	1.4442	-0.0588264	-0.0625077	-0.0599987	-0.0599965	-0.0586685	-0.0585513	-0.0486705	-0.0899393	-0.043743	-0.0477247
7222	1.4444	-0.0588306	-0.0625079	-0.0599987	-0.0599965	-0.0586684	-0.0585521	-0.0486996	-0.0899316	-0.0437496	-0.0477183
7223	1.4446	-0.0588347	-0.0625082	-0.0599987	-0.0599965	-0.0586683	-0.0585528	-0.0487286	-0.0899239	-0.0437562	-0.0477119
7224	1.4448	-0.0588388	-0.0625084	-0.0599987	-0.0599965	-0.0586682	-0.0585536	-0.0487575	-0.0899165	-0.0437628	-0.0477055
7225	1.445	-0.0588428	-0.0625087	-0.0599987	-0.0599965	-0.0586682	-0.0585544	-0.0487863	-0.0899091	-0.0437694	-0.0476991
7226	1.4452	-0.0588469	-0.0625089	-0.0599987	-0.0599965	-0.0586683	-0.0585551	-0.048815	-0.089902	-0.043776	-0.0476927
7227	1.4454	-0.0588509	-0.0625092	-0.0599987	-0.0599965	-0.0586684	-0.0585559	-0.0488435	-0.0898949	-0.0437826	-0.0476863
7228	1.4456	-0.0588549	-0.0625094	-0.0599987	-0.0599965	-0.0586685	-0.0585566	-0.0488719	-0.089888	-0.0437891	-0.0476799
7229	1.4458	-0.0588589	-0.0625097	-0.0599987	-0.0599965	-0.0586686	-0.0585573	-0.0489003	-0.0898813	-0.0437957	-0.0476735
7230	1.446	-0.0588628	-0.0625099	-0.0599987	-0.0599965	-0.0586689	-0.058558	-0.0489285	-0.0898746	-0.0438023	-0.0476671
7231	1.4462	-0.0588668	-0.0625102	-0.0599987	-0.0599965	-0.0586692	-0.0585587	-0.0489566	-0.0898681	-0.0438089	-0.0476607
7232	1.4464	-0.0588707	-0.0625105	-0.0599987	-0.0599965	-0.0586695	-0.0585594	-0.0489846	-0.0898618	-0.0438154	-0.0476543
7233	1.4466	-0.0588746	-0.0625108	-0.0599987	-0.0599965	-0.0586697	-0.05856	-0.0490124	-0.0898556	-0.043822	-0.047648
7234	1.4468	-0.0588784	-0.062511	-0.0599987	-0.0599965	-0.05867	-0.0585607	-0.0490402	-0.0898495	-0.0438286	-0.0476416
7235	1.447	-0.0588822	-0.0625113	-0.0599987	-0.0599965	-0.0586705	-0.0585613	-0.0490678	-0.0898435	-0.0438351	-0.0476352
7236	1.4472	-0.0588861	-0.0625116	-0.0599987	-0.0599965	-0.058671	-0.058562	-0.0490954	-0.0898377	-0.0438417	-0.0476289
7237	1.4474	-0.0588899	-0.0625119	-0.0599987	-0.0599965	-0.0586714	-0.0585626	-0.0491228	-0.089832	-0.0438483	-0.0476225
7238	1.4476	-0.0588936	-0.0625122	-0.0599987	-0.0599965	-0.0586719	-0.0585632	-0.0491501	-0.0898265	-0.0438548	-0.0476161
7239	1.4478	-0.0588974	-0.0625125	-0.0599987	-0.0599964	-0.0586723	-0.0585638	-0.0491773	-0.089821	-0.0438613	-0.0476098
7240	1.448	-0.0589011	-0.0625128	-0.0599987	-0.0599964	-0.058673	-0.0585644	-0.0492043	-0.0898157	-0.0438679	-0.0476035
7241	1.4482	-0.0589048	-0.0625131	-0.0599987	-0.0599964	-0.0586736	-0.058565	-0.0492313	-0.0898105	-0.0438744	-0.0475971
7242	1.4484	-0.0589085	-0.0625134	-0.0599987	-0.0599964	-0.0586742	-0.0585656	-0.0492581	-0.0898055	-0.0438809	-0.0475908
7243	1.4486	-0.0589121	-0.0625137	-0.0599987	-0.0599964	-0.0586748	-0.0585662	-0.0492848	-0.0898005	-0.0438874	-0.0475845
7244	1.4488	-0.0589157	-0.062514	-0.0599988	-0.0599964	-0.0586754	-0.0585667	-0.0493114	-0.0897957	-0.0438939	-0.0475782
7245	1.449	-0.0589194	-0.0625143	-0.0599988	-0.0599964	-0.0586762	-0.0585673	-0.0493379	-0.089791	-0.0439004	-0.0475719
7246	1.4492	-0.0589229	-0.0625147	-0.0599988	-0.0599964	-0.058677	-0.0585678	-0.0493643	-0.0897864	-0.0439069	-0.0475656
7247	1.4494	-0.0589265	-0.062515	-0.0599988	-0.0599964	-0.0586778	-0.0585684	-0.0493906	-0.0897819	-0.0439134	-0.0475593
7248	1.4496	-0.05893	-0.0625153	-0.0599988	-0.0599964	-0.0586785	-0.0585689	-0.0494167	-0.0897776	-0.0439199	-0.047553
7249	1.4498	-0.0589336	-0.0625156	-0.0599988	-0.0599964	-0.0586792	-0.0585694	-0.0494427	-0.0897733	-0.0439264	-0.0475467
7250	1.45	-0.0589371	-0.062516	-0.0599988	-0.0599964	-0.0586802	-0.0585699	-0.0494687	-0.0897692	-0.0439328	-0.0475404
7251	1.4502	-0.0589405	-0.0625163	-0.0599988	-0.0599964	-0.0586812	-0.0585704	-0.0494944	-0.0897652	-0.0439393	-0.0475342
7252	1.4504	-0.058944	-0.0625166	-0.0599988	-0.0599964	-0.0586821	-0.0585709	-0.0495201	-0.0897613	-0.0439457	-0.0475279
7253	1.4506	-0.0589474	-0.062517	-0.0599988	-0.0599964	-0.0586829	-0.0585714	-0.0495457	-0.0897575	-0.0439521	-0.0475217
7254	1.4508	-0.0589508	-0.0625173	-0.0599988	-0.0599964	-0.0586837	-0.0585718	-0.0495711	-0.0897538	-0.0439585	-0.0475155
7255	1.451	-0.0589542	-0.0625177	-0.0599988	-0.0599964	-0.0586849	-0.0585723	-0.0495965	-0.0897502	-0.043965	-0.0475093
7256	1.4512	-0.0589576	-0.062518	-0.0599988	-0.0599964	-0.0586859	-0.0585728	-0.0496217	-0.0897467	-0.0439713	-0.0475031
7257	1.4514	-0.0589609	-0.0625183	-0.0599988	-0.0599964	-0.0586869	-0.0585732	-0.0496468	-0.0897433	-0.0439777	-0.0474969
7258	1.4516	-0.0589642	-0.0625187	-0.0599988	-0.0599964	-0.0586879	-0.0585737	-0.0496718	-0.08974	-0.0439841	-0.0474907
7259	1.4518	-0.0589675	-0.0625191	-0.0599988	-0.0599964	-0.0586889	-0.0585741	-0.0496967	-0.0897368	-0.0439905	-0.0474845
7260	1.452	-0.0589708	-0.0625194	-0.0599988	-0.0599964	-0.0586901	-0.0585745	-0.0497215	-0.0897337	-0.0439968	-0.0474783
7261	1.4522	-0.0589741	-0.0625198	-0.0599988	-0.0599964	-0.0586912	-0.058575	-0.0497461	-0.0897307	-0.0440032	-0.0474722
7262	1.4524	-0.0589773	-0.0625201	-0.0599988	-0.0599964	-0.0586924	-0.0585754	-0.0497707	-0.0897279	-0.0440095	-0.0474661
7263	1.4526	-0.0589805	-0.0625205	-0.0599988	-0.0599964	-0.0586934	-0.0585758	-0.0497951	-0.0897251	-0.0440158	-0.0474599
7264	1.4528	-0.0589837	-0.0625208	-0.0599988	-0.0599964	-0.0586945	-0.0585762	-0.0498194	-0.0897224	-0.0440221	-0.0474538
7265	1.453	-0.0589869	-0.0625212	-0.0599988	-0.0599964	-0.0586958	-0.0585766	-0.0498436	-0.0897197	-0.0440284	-0.0474477
7266	1.4532	-0.0589901	-0.0625216	-0.0599988	-0.0599964	-0.0586971	-0.058577	-0.0498677	-0.0897172	-0.0440346	-0.0474416
7267	1.4534	-0.0589932	-0.0625219	-0.0599988	-0.0599964	-0.0586983	-0.0585774	-0.0498917	-0.0897148	-0.0440409	-0.0474355
7268	1.4536	-0.0589963	-0.0625223	-0.0599988	-0.0599963	-0.0586994	-0.0585778	-0.0499155	-0.0897124	-0.0440471	-0.0474295
7269	1.4538	-0.0589994	-0.0625227	-0.0599988	-0.0599963	-0.0587006	-0.0585781	-0.0499393	-0.0897102	-0.0440534	-0.0474234
7270	1.454	-0.0590025	-0.0625231	-0.0599988	-0.0599963	-0.058702	-0.0585785	-0.0499629	-0.089708	-0.0440596	-0.0474174
7271	1.4542	-0.0590055	-0.0625235	-0.0599988	-0.0599963	-0.0587033	-0.0585789	-0.0499865	-0.0897059	-0.0440658	-0.0474113
7272	1.4544	-0.0590086	-0.0625238	-0.0599988	-0.0599963	-0.0587046	-0.0585792	-0.0500099	-0.0897039	-0.044072	-0.0474053
7273	1.4546	-0.0590116	-0.0625242	-0.0599988	-0.0599963	-0.0587058	-0.0585796	-0.0500332	-0.0897019	-0.0440782	-0.0473993
7274	1.4548	-0.0590146	-0.0625246	-0.0599988	-0.0599963	-0.058707	-0.0585799	-0.0500564	-0.0897001	-0.0440843	-0.0473933
7275	1.455	-0.0590176	-0.062525	-0.0599988	-0.0599963	-0.0587085	-0.0585803	-0.0500795	-0.0896983	-0.0440905	-0.0473874
7276	1.4552	-0.0590205	-0.0625254	-0.0599988	-0.0599963	-0.0587099	-0.0585806	-0.0501025	-0.0896966	-0.0440966	-0.0473814
7277	1.4554	-0.0590235	-0.0625258	-0.0599988	-0.0599963	-0.0587113	-0.0585809	-0.0501254	-0.0896949	-0.0441027	-0.0473755
7278	1.4556	-0.0590264	-0.0625261	-0.0599988	-0.0599963	-0.0587126	-0.0585813	-0.0501482	-0.0896934	-0.0441088	-0.0473696
7279	1.4558	-0.0590293	-0.0625265	-0.0599988	-0.0599963	-0.0587138	-0.0585816	-0.0501709	-0.0896919	-0.0441149	-0.0473636
7280	1.456	-0.0590322	-0.0625269	-0.0599988	-0.0599963	-0.0587154	-0.0585819	-0.0501934	-0.0896905	-0.0441209	-0.0473577
7281	1.4562	-0.059035	-0.0625273	-0.0599988	-0.0599963	-0.0587168	-0.0585822	-0.0502159	-0.0896891	-0.044127	-0.0473519
7282	1.4564	-0.0590379	-0.0625277	-0.0599988	-0.0599963	-0.0587183	-0.0585825	-0.0502382	-0.0896879	-0.044133	-0.047346
7283	1.4566	-0.0590407	-0.0625281	-0.0599988	-0.0599963	-0.0587196	-0.0585828	-0.0502605	-0.0896867	-0.044139	-0.0473401
7284	1.4568	-0.0590435	-0.0625285	-0.0599988	-0.0599963	-0.0587209	-0.0585831	-0.0502826	-0.0896855	-0.044145	-0.0473343
7285	1.457	-0.0590463	-0.0625289	-0.0599988	-0.0599963	-0.0587225	-0.0585835	-0.0503047	-0.0896844	-0.044151	-0.0473285
7286	1.4572	-0.0590491	-0.0625293	-0.0599988	-0.0599963	-0.058724	-0.0585838	-0.0503266	-0.0896834	-0.044157	-0.0473227
7287	1.4574	-0.0590518	-0.0625297	-0.0599988	-0.0599963	-0.0587255	-0.0585841	-0.0503485	-0.0896824	-0.0441629	-0.0473169
7288	1.4576	-0.0590546	-0.0625301	-0.0599988	-0.0599963	-0.0587269	-0.0585843	-0.0503702	-0.0896815	-0.0441688	-0.0473111
7289	1.4578	-0.0590573	-0.0625305	-0.0599988	-0.0599963	-0.0587282	-0.0585846	-0.0503918	-0.0896807	-0.0441747	-0.0473053
7290	1.458	-0.05906	-0.0625309	-0.0599988	-0.0599963	-0.0587298	-0.0585849	-0.0504133	-0.0896799	-0.0441806	-0.0472996
7291	1.4582	-0.0590627	-0.0625313	-0.0599988	-0.0599963	-0.0587314	-0.0585852	-0.0504348	-0.0896792	-0.0441865	-0.0472939
7292	1.4584	-0.0590654	-0.0625317	-0.0599988	-0.0599963	-0.0587329	-0.0585855	-0.0504561	-0.0896785	-0.0441924	-0.0472882
7293	1.4586	-0.059068	-0.0625321	-0.0599988	-0.0599963	-0.0587343	-0.0585857	-0.0504773	-0.0896779	-0.0441982	-0.0472825
7294	1.4588	-0.0590707	-0.0625325	-0.0599988	-0.0599963	-0.0587357	-0.058586	-0.0504985	-0.0896773	-0.044204	-0.0472768
7295	1.459	-0.0590733	-0.0625329	-0.0599988	-0.0599963	-0.0587373	-0.0585863	-0.0505195	-0.0896768	-0.0442098	-0.0472711
7296	1.4592	-0.0590759	-0.0625333	-0.0599988	-0.0599963	-0.0587389	-0.0585865	-0.0505404	-0.0896763	-0.0442156	-0.0472655
7297	1.4594	-0.0590785	-0.0625338	-0.0599988	-0.0599963	-0.0587404	-0.0585868	-0.0505613	-0.0896759	-0.0442214	-0.0472599
7298	1.4596	-0.059081	-0.0625342	-0.0599988	-0.0599963	-0.0587419	-0.0585871	-0.050582	-0.0896756	-0.0442271	-0.0472543
7299	1.4598	-0.0590836	-0.0625346	-0.0599988	-0.0599963	-0.0587433	-0.0585873	-0.0506026	-0.0896752	-0.0442328	-0.0472487
7300	1.46	-0.0590861	-0.062535	-0.0599988	-0.0599963	-0.0587449	-0.0585876	-0.0506232	-0.0896749	-0.0442385	-0.0472431
7301	1.4602	-0.0590886	-0.0625354	-0.0599988	-0.0599963	-0.0587465	-0.0585878	-0.0506436	-0.0896747	-0.0442442	-0.0472375
7302	1.4604	-0.0590912	-0.0625358	-0.0599988	-0.0599963	-0.0587481	-0.0585881	-0.050664	-0.0896745	-0.0442499	-0.047232
7303	1.4606	-0.0590936	-0.0625362	-0.0599988	-0.0599963	-0.0587496	-0.0585883	-0.0506842	-0.0896744	-0.0442556	-0.0472265
7304	1.4608	-0.0590961	-0.0625366	-0.0599988	-0.0599963	-0.058751	-0.0585885	-0.0507044	-0.0896743	-0.0442612	-0.047221
7305	1.461	-0.0590986	-0.062537	-0.0599988	-0.0599962	-0.0587526	-0.0585888	-0.0507245	-0.0896742	-0.0442668	-0.0472155
7306	1.4612	-0.059101	-0.0625374	-0.0599988	-0.0599962	-0.0587543	-0.058589	-0.0507445	-0.0896742	-0.0442724	-0.04721
7307	1.4614	-0.0591035	-0.0625379	-0.0599988	-0.0599962	-0.0587558	-0.0585893	-0.0507643	-0.0896742	-0.044278	-0.0472046
7308	1.4616	-0.0591059	-0.0625383	-0.0599988	-0.0599962	-0.0587573	-0.0585895	-0.0507841	-0.0896743	-0.0442835	-0.0471991
7309	1.4618	-0.0591083	-0.0625387	-0.0599988	-0.0599962	-0.0587587	-0.0585897	-0.0508038	-0.0896743	-0.044289	-0.0471937
7310	1.462	-0.0591107	-0.0625391	-0.0599988	-0.0599962	-0.0587604	-0.05859	-0.0508235	-0.0896744	-0.0442946	-0.0471883
7311	1.4622	-0.059113	-0.0625395	-0.0599988	-0.0599962	-0.058762	-0.0585902	-0.050843	-0.0896746	-0.0443001	-0.0471829
7312	1.4624	-0.0591154	-0.0625399	-0.0599988	-0.0599962	-0.0587635	-0.0585904	-0.0508624	-0.0896748	-0.0443055	-0.0471776
7313	1.4626	-0.0591177	-0.0625403	-0.0599988	-0.0599962	-0.058765	-0.0585907	-0.0508818	-0.089675	-0.044311	-0.0471722
7314	1.4628	-0.0591201	-0.0625408	-0.0599988	-0.0599962	-0.0587664	-0.0585909	-0.050901	-0.0896753	-0.0443164	-0.0471669
7315	1.463	-0.0591224	-0.0625412	-0.0599988	-0.0599962	-0.0587681	-0.0585911	-0.0509202	-0.0896755	-0.0443218	-0.0471616
7316	1.4632	-0.0591247	-0.0625416	-0.0599988	-0.0599962	-0.0587697	-0.0585914	-0.0509393	-0.0896758	-0.0443272	-0.0471563
7317	1.4634	-0.059127	-0.062542	-0.0599988	-0.0599962	-0.0587713	-0.0585916	-0.0509582	-0.0896762	-0.0443326	-0.047151
7318	1.4636	-0.0591292	-0.0625424	-0.0599988	-0.0599962	-0.0587727	-0.0585918	-0.0509772	-0.0896765	-0.0443379	-0.0471458
7319	1.4638	-0.0591315	-0.0625428	-0.0599988	-0.0599962	-0.0587742	-0.058592	-0.050996	-0.0896769	-0.0443433	-0.0471405
7320	1.464	-0.0591337	-0.0625432	-0.0599988	-0.0599962	-0.0587758	-0.0585922	-0.0510147	-0.0896773	-0.0443486	-0.0471353
7321	1.4642	-0.059136	-0.0625436	-0.0599988	-0.0599962	-0.0587774	-0.0585925	-0.0510334	-0.0896778	-0.0443539	-0.0471301
7322	1.4644	-0.0591382	-0.0625441	-0.0599988	-0.0599962	-0.058779	-0.0585927	-0.0510519	-0.0896783	-0.0443591	-0.047125
7323	1.4646	-0.0591404	-0.0625445	-0.0599988	-0.0599962	-0.0587804	-0.0585929	-0.0510704	-0.0896787	-0.0443644	-0.0471198
7324	1.4648	-0.0591426	-0.0625449	-0.0599988	-0.0599962	-0.0587818	-0.0585931	-0.0510888	-0.0896793	-0.0443696	-0.0471147
7325	1.465	-0.0591448	-0.0625453	-0.0599988	-0.0599962	-0.0587835	-0.0585933	-0.0511071	-0.0896798	-0.0443748	-0.0471096
7326	1.4652	-0.0591469	-0.0625457	-0.0599988	-0.0599962	-0.0587851	-0.0585936	-0.0511254	-0.0896803	-0.04438	-0.0471044
7327	1.4654	-0.0591491	-0.0625461	-0.0599988	-0.0599962	-0.0587866	-0.0585938	-0.0511435	-0.0896809	-0.0443852	-0.0470994
7328	1.4656	-0.0591512	-0.0625465	-0.0599988	-0.0599962	-0.058788	-0.058594	-0.0511616	-0.0896815	-0.0443903	-0.0470943
7329	1.4658	-0.0591534	-0.0625469	-0.0599988	-0.0599962	-0.0587895	-0.0585942	-0.0511796	-0.0896821	-0.0443955	-0.0470893
7330	1.466	-0.0591555	-0.0625473	-0.0599988	-0.0599962	-0.0587911	-0.0585944	-0.0511975	-0.0896827	-0.0444006	-0.0470842
7331	1.4662	-0.0591576	-0.0625478	-0.0599988	-0.0599962	-0.0587927	-0.0585946	-0.0512153	-0.0896834	-0.0444056	-0.0470792
7332	1.4664	-0.0591597	-0.0625482	-0.0599988	-0.0599962	-0.0587942	-0.0585948	-0.0512331	-0.089684	-0.0444107	-0.0470742
7333	1.4666	-0.0591618	-0.0625486	-0.0599988	-0.0599962	-0.0587956	-0.0585951	-0.0512508	-0.0896847	-0.0444157	-0.0470693
7334	1.4668	-0.0591638	-0.062549	-0.0599988	-0.0599962	-0.058797	-0.0585953	-0.0512684	-0.0896854	-0.0444208	-0.0470643
7335	1.467	-0.0591659	-0.0625494	-0.0599988	-0.0599962	-0.0587986	-0.0585955	-0.0512859	-0.0896861	-0.0444258	-0.0470594
7336	1.4672	-0.0591679	-0.0625498	-0.0599988	-0.0599962	-0.0588001	-0.0585957	-0.0513033	-0.0896868	-0.0444307	-0.0470545
7337	1.4674	-0.05917	-0.0625502	-0.0599988	-0.0599962	-0.0588016	-0.0585959	-0.0513207	-0.0896876	-0.0444357	-0.0470496
7338	1.4676	-0.059172	-0.0625506	-0.0599988	-0.0599962	-0.0588031	-0.0585961	-0.051338	-0.0896884	-0.0444406	-0.0470447
7339	1.4678	-0.059174	-0.062551	-0.0599988	-0.0599962	-0.0588044	-0.0585963	-0.0513552	-0.0896891	-0.0444456	-0.0470399
7340	1.468	-0.059176	-0.0625514	-0.0599988	-0.0599962	-0.058806	-0.0585948	-0.0513723	-0.0896899	-0.0444504	-0.0470351
7341	1.4682	-0.059178	-0.0625518	-0.0599988	-0.0599962	-0.0588075	-0.0585934	-0.0513893	-0.0896907	-0.0444553	-0.0470302
7342	1.4684	-0.05918	-0.0625522	-0.0599988	-0.0599962	-0.058809	-0.058592	-0.0514062	-0.0896915	-0.0444602	-0.0470255
7343	1.4686	-0.059182	-0.0625526	-0.0599988	-0.0599962	-0.0588104	-0.0585906	-0.0514229	-0.0896923	-0.044465	-0.0470207
7344	1.4688	-0.0591839	-0.062553	-0.0599988	-0.0599962	-0.0588118	-0.0585894	-0.0514395	-0.0896931	-0.0444698	-0.0470159
7345	1.469	-0.0591859	-0.0625534	-0.0599988	-0.0599962	-0.058817	-0.0585854	-0.0514559	-0.0896939	-0.0444746	-0.0470112
7346	1.4692	-0.0591878	-0.0625538	-0.0599988	-0.0599962	-0.058822	-0.0585816	-0.0514722	-0.0896953	-0.0444794	-0.0470065
7347	1.4694	-0.0591897	-0.0625542	-0.0599988	-0.0599962	-0.0588269	-0.0585779	-0.0514882	-0.0896973	-0.0444841	-0.0470018
7348	1.4696	-0.0591917	-0.0625546	-0.0599988	-0.0599962	-0.0588315	-0.0585744	-0.051504	-0.0896997	-0.0444888	-0.0469971
7349	1.4698	-0.0591936	-0.062555	-0.0599988	-0.0599962	-0.058836	-0.058571	-0.0515197	-0.0897025	-0.0444935	-0.0469925
7350	1.47	-0.0591955	-0.0625554	-0.0599988	-0.0599962	-0.0588465	-0.058565	-0.0515352	-0.0897057	-0.0444982	-0.0469878
7351	1.4702	-0.0591973	-0.0625558	-0.0599988	-0.0599962	-0.0588566	-0.0585591	-0.0515504	-0.0897102	-0.0445029	-0.0469832
7352	1.4704	-0.0591992	-0.0625562	-0.0599988	-0.0599962	-0.0588663	-0.0585535	-0.0515654	-0.0897158	-0.0445075	-0.0469786
7353	1.4706	-0.0592011	-0.0625566	-0.0599988	-0.0599962	-0.0588756	-0.0585482	-0.0515802	-0.0897224	-0.0445121	-0.0469741
7354	1.4708	-0.0592029	-0.062557	-0.0599988	-0.0599962	-0.0588845	-0.058543	-0.0515947	-0.0897299	-0.0445167	-0.0469696
7355	1.471	-0.0592048	-0.0625574	-0.0599988	-0.0599962	-0.0588996	-0.0585356	-0.0516092	-0.0897383	-0.0445213	-0.0469651
7356	1.4712	-0.0592066	-0.0625578	-0.0599988	-0.0599962	-0.0589141	-0.0585285	-0.0516233	-0.0897483	-0.0445258	-0.0469606
7357	1.4714	-0.0592084	-0.0625582	-0.0599988	-0.0599962	-0.0589281	-0.0585217	-0.0516372	-0.0897599	-0.0445303	-0.0469562
7358	1.4716	-0.0592103	-0.0625585	-0.0599988	-0.0599962	-0.0589415	-0.0585152	-0.0516509	-0.0897728	-0.0445348	-0.0469517
7359	1.4718	-0.0592121	-0.0625589	-0.0599988	-0.0599962	-0.0589544	-0.0585089	-0.0516644	-0.0897869	-0.0445393	-0.0469474
7360	1.472	-0.0592138	-0.0625593	-0.0599988	-0.0599962	-0.0589725	-0.0585008	-0.0516778	-0.089802	-0.0445438	-0.046943
7361	1.4722	-0.0592156	-0.0625597	-0.0599988	-0.0599962	-0.0589899	-0.0584931	-0.051691	-0.089819	-0.0445482	-0.0469387
7362	1.4724	-0.0592174	-0.0625601	-0.0599988	-0.0599962	-0.0590066	-0.0584856	-0.0517039	-0.0898375	-0.0445526	-0.0469345
7363	1.4726	-0.0592192	-0.0625605	-0.0599988	-0.0599962	-0.0590226	-0.0584785	-0.0517167	-0.0898574	-0.0445569	-0.0469303
7364	1.4728	-0.0592209	-0.0625608	-0.0599988	-0.0599962	-0.059038	-0.0584716	-0.0517293	-0.0898785	-0.0445613	-0.0469261
7365	1.473	-0.0592227	-0.0625612	-0.0599988	-0.0599962	-0.0590578	-0.0584634	-0.0517418	-0.0899007	-0.0445656	-0.046922
7366	1.4732	-0.0592244	-0.0625616	-0.0599988	-0.0599962	-0.0590768	-0.0584555	-0.0517541	-0.0899246	-0.0445699	-0.0469179
7367	1.4734	-0.0592261	-0.0625619	-0.0599988	-0.0599962	-0.0590951	-0.0584479	-0.0517662	-0.0899499	-0.0445742	-0.0469138
7368	1.4736	-0.0592278	-0.0625623	-0.0599988	-0.0599962	-0.0591126	-0.0584406	-0.0517782	-0.0899764	-0.0445784	-0.0469098
7369	1.4738	-0.0592295	-0.0625627	-0.0599988	-0.0599962	-0.0591294	-0.0584336	-0.0517901	-0.0900041	-0.0445826	-0.0469059
7370	1.474	-0.0592312	-0.062563	-0.0599988	-0.0599962	-0.0591498	-0.0584255	-0.0518019	-0.0900327	-0.0445868	-0.046902
7371	1.4742	-0.0592329	-0.0625634	-0.0599988	-0.0599962	-0.0591694	-0.0584178	-0.0518135	-0.0900627	-0.0445909	-0.0468981
7372	1.4744	-0.0592346	-0.0625638	-0.0599988	-0.0599962	-0.0591882	-0.0584104	-0.051825	-0.0900939	-0.0445951	-0.0468943
7373	1.4746	-0.0592362	-0.0625641	-0.0599988	-0.0599962	-0.0592063	-0.0584033	-0.0518365	-0.0901261	-0.0445992	-0.0468906
7374	1.4748	-0.0592379	-0.0625645	-0.0599988	-0.0599962	-0.0592237	-0.0583965	-0.0518478	-0.0901593	-0.0446032	-0.0468869
7375	1.475	-0.0592396	-0.0625648	-0.0599988	-0.0599962	-0.0592438	-0.0583889	-0.051859	-0.0901931	-0.0446073	-0.0468832
7376	1.4752	-0.0592412	-0.0625652	-0.0599988	-0.0599962	-0.0592632	-0.0583817	-0.0518702	-0.090228	-0.0446113	-0.0468796
7377	1.4754	-0.0592428	-0.0625655	-0.0599988	-0.0599962	-0.0592818	-0.0583747	-0.0518812	-0.0902639	-0.0446152	-0.0468761
