TimeSlice	Time	L Hip flx Ia	L Hip ext Ia	L Hip ext Ia IN	L Hip flx Ia IN	L Hip flx Ib	L Hip ext Ib	L Hip MN ext	L Hip MN flx	L Hip MN flx R	L Hip MN ext R
6149	1.2298	-0.0561924	-0.0594238	-0.0571972	-0.0576122	-0.0529713	-0.059989	-0.0945118	-0.0410893	-0.0430112	-0.0484956
6150	1.23	-0.0561942	-0.0594448	-0.0572129	-0.0576055	-0.0530181	-0.0599875	-0.0945101	-0.0411112	-0.0430132	-0.0484939
6151	1.2302	-0.0561959	-0.0594654	-0.0572279	-0.0575991	-0.053063	-0.059986	-0.0945082	-0.0411338	-0.0430154	-0.0484921
6152	1.2304	-0.0561974	-0.0594856	-0.0572423	-0.057593	-0.0531062	-0.0599846	-0.0945063	-0.0411569	-0.0430176	-0.0484902
6153	1.2306	-0.0561988	-0.0595056	-0.0572562	-0.0575871	-0.0531476	-0.0599832	-0.0945043	-0.0411803	-0.0430199	-0.0484883
6154	1.2308	-0.0562001	-0.0595252	-0.0572695	-0.0575814	-0.0531875	-0.0599819	-0.0945022	-0.0412042	-0.0430222	-0.0484863
6155	1.231	-0.0562013	-0.0595445	-0.0572823	-0.0575738	-0.0532339	-0.0599801	-0.0945	-0.0412283	-0.0430246	-0.0484843
6156	1.2312	-0.0562024	-0.0595634	-0.0572946	-0.0575664	-0.0532785	-0.0599784	-0.0944977	-0.0412531	-0.0430271	-0.0484822
6157	1.2314	-0.0562033	-0.0595819	-0.0573065	-0.0575594	-0.0533213	-0.0599767	-0.0944953	-0.0412785	-0.0430297	-0.04848
6158	1.2316	-0.0562042	-0.0596001	-0.0573178	-0.0575527	-0.0533625	-0.0599752	-0.0944929	-0.0413045	-0.0430323	-0.0484778
6159	1.2318	-0.0562049	-0.0596179	-0.0573287	-0.0575462	-0.053402	-0.0599736	-0.0944904	-0.0413309	-0.0430349	-0.0484755
6160	1.232	-0.0562056	-0.0596353	-0.0573392	-0.0575378	-0.0534479	-0.0599717	-0.0944879	-0.0413576	-0.0430376	-0.0484731
6161	1.2322	-0.0562062	-0.0596523	-0.0573493	-0.0575297	-0.053492	-0.0599698	-0.0944852	-0.0413852	-0.0430404	-0.0484707
6162	1.2324	-0.0562066	-0.059669	-0.057359	-0.057522	-0.0535344	-0.059968	-0.0944825	-0.0414134	-0.0430433	-0.0484682
6163	1.2326	-0.056207	-0.0596853	-0.0573683	-0.0575146	-0.0535751	-0.0599663	-0.0944797	-0.0414421	-0.0430462	-0.0484657
6164	1.2328	-0.0562072	-0.0597012	-0.0573772	-0.0575074	-0.0536142	-0.0599646	-0.0944768	-0.0414713	-0.0430492	-0.0484631
6165	1.233	-0.0562075	-0.0597168	-0.0573858	-0.0574984	-0.0536594	-0.0599626	-0.094474	-0.0415009	-0.0430522	-0.0484605
6166	1.2332	-0.0562076	-0.0597319	-0.057394	-0.0574898	-0.0537029	-0.0599606	-0.094471	-0.0415314	-0.0430553	-0.0484578
6167	1.2334	-0.0562076	-0.0597468	-0.057402	-0.0574815	-0.0537446	-0.0599587	-0.0944679	-0.0415624	-0.0430584	-0.048455
6168	1.2336	-0.0562076	-0.0597612	-0.0574096	-0.0574735	-0.0537847	-0.0599568	-0.0944649	-0.0415941	-0.0430616	-0.0484522
6169	1.2338	-0.0562075	-0.0597753	-0.0574169	-0.0574659	-0.0538233	-0.0599551	-0.0944617	-0.0416262	-0.0430649	-0.0484493
6170	1.234	-0.0562074	-0.0597891	-0.0574239	-0.0574564	-0.0538677	-0.059953	-0.0944586	-0.0416587	-0.0430682	-0.0484464
6171	1.2342	-0.0562072	-0.0598024	-0.0574307	-0.0574473	-0.0539104	-0.0599509	-0.0944554	-0.041692	-0.0430716	-0.0484434
6172	1.2344	-0.0562069	-0.0598155	-0.0574371	-0.0574386	-0.0539515	-0.059949	-0.0944521	-0.0417259	-0.043075	-0.0484404
6173	1.2346	-0.0562065	-0.0598282	-0.0574434	-0.0574302	-0.0539909	-0.0599471	-0.0944488	-0.0417603	-0.0430785	-0.0484373
6174	1.2348	-0.0562061	-0.0598406	-0.0574494	-0.0574222	-0.0540287	-0.0599453	-0.0944454	-0.0417952	-0.043082	-0.0484342
6175	1.235	-0.0562057	-0.0598527	-0.0574551	-0.0574123	-0.0540723	-0.0599432	-0.0944421	-0.0418305	-0.0430856	-0.048431
6176	1.2352	-0.0562052	-0.0598644	-0.0574607	-0.0574029	-0.0541141	-0.0599411	-0.0944386	-0.0418664	-0.0430892	-0.0484277
6177	1.2354	-0.0562046	-0.0598758	-0.057466	-0.0573939	-0.0541543	-0.0599392	-0.0944352	-0.041903	-0.0430929	-0.0484244
6178	1.2356	-0.056204	-0.0598869	-0.0574711	-0.0573851	-0.0541929	-0.0599373	-0.0944317	-0.0419401	-0.0430967	-0.0484211
6179	1.2358	-0.0562033	-0.0598978	-0.057476	-0.0573768	-0.05423	-0.0599355	-0.0944282	-0.0419775	-0.0431005	-0.0484177
6180	1.236	-0.0562027	-0.0599083	-0.0574807	-0.0573667	-0.0542725	-0.0599334	-0.0944247	-0.0420153	-0.0431044	-0.0484143
6181	1.2362	-0.0562019	-0.0599185	-0.0574852	-0.057357	-0.0543134	-0.0599313	-0.0944211	-0.0420537	-0.0431083	-0.0484108
6182	1.2364	-0.0562011	-0.0599285	-0.0574896	-0.0573477	-0.0543527	-0.0599294	-0.0944175	-0.0420927	-0.0431122	-0.0484073
6183	1.2366	-0.0562003	-0.0599382	-0.0574937	-0.0573388	-0.0543904	-0.0599275	-0.0944139	-0.0421321	-0.0431162	-0.0484037
6184	1.2368	-0.0561994	-0.0599476	-0.0574978	-0.0573302	-0.0544266	-0.0599257	-0.0944103	-0.0421718	-0.0431203	-0.0484
6185	1.237	-0.0561986	-0.0599568	-0.0575016	-0.0573199	-0.0544681	-0.0599237	-0.0944066	-0.0422118	-0.0431244	-0.0483964
6186	1.2372	-0.0561976	-0.0599657	-0.0575053	-0.05731	-0.0545079	-0.0599217	-0.094403	-0.0422523	-0.0431286	-0.0483927
6187	1.2374	-0.0561966	-0.0599743	-0.0575089	-0.0573006	-0.0545462	-0.0599198	-0.0943993	-0.0422934	-0.0431328	-0.0483889
6188	1.2376	-0.0561956	-0.0599827	-0.0575123	-0.0572915	-0.054583	-0.059918	-0.0943956	-0.0423347	-0.043137	-0.0483851
6189	1.2378	-0.0561946	-0.0599909	-0.0575156	-0.0572827	-0.0546183	-0.0599162	-0.0943919	-0.0423764	-0.0431413	-0.0483812
6190	1.238	-0.0561935	-0.0599989	-0.0575187	-0.0572723	-0.0546587	-0.0599142	-0.0943882	-0.0424183	-0.0431457	-0.0483773
6191	1.2382	-0.0561924	-0.0600066	-0.0575218	-0.0572623	-0.0546975	-0.0599123	-0.0943845	-0.0424606	-0.0431501	-0.0483734
6192	1.2384	-0.0561914	-0.0600141	-0.0575247	-0.0572527	-0.0547348	-0.0599104	-0.0943808	-0.0425048	-0.0431545	-0.0483694
6193	1.2386	-0.0561904	-0.0600214	-0.0575275	-0.0572435	-0.0547706	-0.0599087	-0.094377	-0.0425507	-0.043159	-0.0483654
6194	1.2388	-0.0561894	-0.0600285	-0.0575302	-0.0572347	-0.054805	-0.059907	-0.0943733	-0.0425981	-0.0431635	-0.0483613
6195	1.239	-0.0561886	-0.0600355	-0.0575328	-0.0572242	-0.0548442	-0.0599051	-0.0943696	-0.0426465	-0.0431681	-0.0483572
6196	1.2392	-0.0561878	-0.0600422	-0.0575352	-0.0572142	-0.054882	-0.0599032	-0.0943658	-0.0426962	-0.0431727	-0.0483531
6197	1.2394	-0.0561869	-0.0600487	-0.0575376	-0.0572045	-0.0549182	-0.0599014	-0.0943621	-0.0427469	-0.0431774	-0.0483489
6198	1.2396	-0.0561861	-0.060055	-0.0575399	-0.0571952	-0.054953	-0.0598997	-0.0943583	-0.0427984	-0.0431821	-0.0483447
6199	1.2398	-0.0561854	-0.0600612	-0.0575421	-0.0571863	-0.0549865	-0.0598981	-0.0943546	-0.0428504	-0.0431869	-0.0483404
6200	1.24	-0.0561847	-0.0600672	-0.0575443	-0.0571759	-0.0550247	-0.0598963	-0.0943508	-0.0429029	-0.0431917	-0.0483361
6201	1.2402	-0.0561839	-0.060073	-0.0575463	-0.0571658	-0.0550613	-0.0598945	-0.094347	-0.0429561	-0.0431965	-0.0483318
6202	1.2404	-0.0561832	-0.0600786	-0.0575482	-0.0571561	-0.0550966	-0.0598928	-0.0943432	-0.0430097	-0.0432014	-0.0483274
6203	1.2406	-0.0561824	-0.0600841	-0.0575501	-0.0571468	-0.0551304	-0.0598912	-0.0943394	-0.0430636	-0.0432064	-0.048323
6204	1.2408	-0.0561817	-0.0600894	-0.0575519	-0.0571379	-0.055163	-0.0598897	-0.0943357	-0.0431176	-0.0432113	-0.0483185
6205	1.241	-0.056181	-0.0600946	-0.0575537	-0.0571274	-0.0552001	-0.0598879	-0.0943319	-0.0431718	-0.0432164	-0.048314
6206	1.2412	-0.0561802	-0.0600997	-0.0575553	-0.0571174	-0.0552358	-0.0598863	-0.0943281	-0.0432263	-0.0432214	-0.0483095
6207	1.2414	-0.0561794	-0.0601046	-0.0575569	-0.0571077	-0.05527	-0.0598847	-0.0943243	-0.043281	-0.0432265	-0.048305
6208	1.2416	-0.0561787	-0.0601093	-0.0575585	-0.0570984	-0.055303	-0.0598831	-0.0943205	-0.0433357	-0.0432317	-0.0483004
6209	1.2418	-0.0561779	-0.060114	-0.0575599	-0.0570895	-0.0553346	-0.0598817	-0.0943168	-0.0433904	-0.0432369	-0.0482957
6210	1.242	-0.0561771	-0.0601185	-0.0575613	-0.057079	-0.0553707	-0.05988	-0.094313	-0.043445	-0.0432421	-0.0482911
6211	1.2422	-0.0561763	-0.0601229	-0.0575627	-0.057069	-0.0554054	-0.0598785	-0.0943092	-0.0434998	-0.0432473	-0.0482864
6212	1.2424	-0.0561754	-0.0601271	-0.057564	-0.0570594	-0.0554388	-0.059877	-0.0943055	-0.0435547	-0.0432526	-0.0482816
6213	1.2426	-0.0561745	-0.0601313	-0.0575653	-0.0570501	-0.0554708	-0.0598755	-0.0943017	-0.0436095	-0.043258	-0.0482769
6214	1.2428	-0.0561736	-0.0601353	-0.0575665	-0.0570413	-0.0555016	-0.0598741	-0.094298	-0.0436641	-0.0432634	-0.0482721
6215	1.243	-0.0561727	-0.0601393	-0.0575677	-0.0570309	-0.0555368	-0.0598726	-0.0942942	-0.0437186	-0.0432688	-0.0482672
6216	1.2432	-0.0561717	-0.0601431	-0.0575688	-0.0570209	-0.0555706	-0.0598712	-0.0942905	-0.0437732	-0.0432742	-0.0482624
6217	1.2434	-0.0561707	-0.0601469	-0.0575698	-0.0570114	-0.0556031	-0.0598698	-0.0942868	-0.0438277	-0.0432797	-0.0482575
6218	1.2436	-0.0561697	-0.0601505	-0.0575709	-0.0570022	-0.0556343	-0.0598684	-0.0942831	-0.0438821	-0.0432852	-0.0482526
6219	1.2438	-0.0561686	-0.0601541	-0.0575719	-0.0569933	-0.0556643	-0.0598671	-0.0942794	-0.0439363	-0.0432907	-0.0482476
6220	1.244	-0.0561676	-0.0601575	-0.0575728	-0.0569831	-0.0556984	-0.0598658	-0.0942758	-0.0439903	-0.0432963	-0.0482426
6221	1.2442	-0.0561665	-0.0601609	-0.0575737	-0.0569732	-0.0557311	-0.0598644	-0.0942722	-0.0440443	-0.0433019	-0.0482376
6222	1.2444	-0.0561653	-0.0601642	-0.0575746	-0.0569637	-0.0557625	-0.0598631	-0.0942685	-0.0440983	-0.0433076	-0.0482326
6223	1.2446	-0.0561641	-0.0601675	-0.0575754	-0.0569546	-0.0557927	-0.0598619	-0.0942649	-0.044152	-0.0433132	-0.0482275
6224	1.2448	-0.0561629	-0.0601706	-0.0575763	-0.0569459	-0.0558217	-0.0598607	-0.0942614	-0.0442056	-0.0433189	-0.0482224
6225	1.245	-0.0561617	-0.0601737	-0.057577	-0.0569358	-0.0558547	-0.0598594	-0.0942578	-0.0442588	-0.0433247	-0.0482173
6226	1.2452	-0.0561604	-0.0601767	-0.0575778	-0.056926	-0.0558864	-0.0598582	-0.0942543	-0.0443121	-0.0433304	-0.0482121
6227	1.2454	-0.0561591	-0.0601796	-0.0575785	-0.0569167	-0.0559169	-0.059857	-0.0942508	-0.0443652	-0.0433362	-0.0482069
6228	1.2456	-0.0561577	-0.0601825	-0.0575792	-0.0569077	-0.0559462	-0.0598559	-0.0942473	-0.0444182	-0.043342	-0.0482017
6229	1.2458	-0.0561563	-0.0601853	-0.0575799	-0.056899	-0.0559743	-0.0598548	-0.0942438	-0.0444709	-0.0433478	-0.0481965
6230	1.246	-0.056155	-0.0601881	-0.0575805	-0.056889	-0.0560064	-0.0598537	-0.0942404	-0.0445233	-0.0433537	-0.0481912
6231	1.2462	-0.0561535	-0.0601908	-0.0575811	-0.0568794	-0.0560373	-0.0598525	-0.094237	-0.0445757	-0.0433596	-0.0481859
6232	1.2464	-0.056152	-0.0601934	-0.0575817	-0.0568701	-0.0560669	-0.0598514	-0.0942336	-0.044628	-0.0433655	-0.0481806
6233	1.2466	-0.0561505	-0.060196	-0.0575823	-0.0568612	-0.0560954	-0.0598504	-0.0942302	-0.04468	-0.0433714	-0.0481753
6234	1.2468	-0.056149	-0.0601986	-0.0575828	-0.0568527	-0.0561227	-0.0598494	-0.0942269	-0.0447319	-0.0433774	-0.0481699
6235	1.247	-0.0561474	-0.0602011	-0.0575833	-0.0568428	-0.056154	-0.0598483	-0.0942236	-0.0447834	-0.0433833	-0.0481645
6236	1.2472	-0.0561458	-0.0602035	-0.0575838	-0.0568333	-0.0561841	-0.0598473	-0.0942203	-0.0448348	-0.0433893	-0.0481591
6237	1.2474	-0.0561442	-0.060206	-0.0575843	-0.0568242	-0.0562129	-0.0598463	-0.0942171	-0.0448862	-0.0433954	-0.0481537
6238	1.2476	-0.0561425	-0.0602083	-0.0575848	-0.0568155	-0.0562407	-0.0598454	-0.0942139	-0.0449373	-0.0434014	-0.0481482
6239	1.2478	-0.0561408	-0.0602106	-0.0575852	-0.056807	-0.0562673	-0.0598445	-0.0942107	-0.0449882	-0.0434075	-0.0481428
6240	1.248	-0.0561391	-0.0602129	-0.0575856	-0.0567973	-0.0562979	-0.0598435	-0.0942075	-0.0450388	-0.0434135	-0.0481373
6241	1.2482	-0.0561373	-0.0602152	-0.0575861	-0.0567879	-0.0563272	-0.0598426	-0.0942044	-0.0450893	-0.0434196	-0.0481318
6242	1.2484	-0.0561355	-0.0602174	-0.0575865	-0.056779	-0.0563555	-0.0598417	-0.0942013	-0.0451397	-0.0434258	-0.0481262
6243	1.2486	-0.0561337	-0.0602196	-0.0575868	-0.0567703	-0.0563826	-0.0598408	-0.0941982	-0.0451899	-0.0434319	-0.0481207
6244	1.2488	-0.0561318	-0.0602217	-0.0575872	-0.056762	-0.0564086	-0.05984	-0.0941951	-0.0452399	-0.0434381	-0.0481151
6245	1.249	-0.05613	-0.0602238	-0.0575875	-0.0567524	-0.0564385	-0.0598391	-0.0941921	-0.0452895	-0.0434442	-0.0481095
6246	1.2492	-0.0561281	-0.0602259	-0.0575879	-0.0567432	-0.0564673	-0.0598383	-0.0941891	-0.0453391	-0.0434504	-0.0481039
6247	1.2494	-0.0561261	-0.060228	-0.0575882	-0.0567343	-0.0564949	-0.0598374	-0.0941862	-0.0453885	-0.0434566	-0.0480983
6248	1.2496	-0.0561241	-0.06023	-0.0575885	-0.0567258	-0.0565215	-0.0598367	-0.0941832	-0.0454378	-0.0434628	-0.0480926
6249	1.2498	-0.0561221	-0.060232	-0.0575888	-0.0567177	-0.056547	-0.0598359	-0.0941803	-0.0454868	-0.0434691	-0.048087
6250	1.25	-0.0561201	-0.060234	-0.0575891	-0.0567082	-0.0565764	-0.0598351	-0.0941774	-0.0455355	-0.0434753	-0.0480813
6251	1.2502	-0.056118	-0.060236	-0.0575894	-0.0566991	-0.0566046	-0.0598343	-0.0941746	-0.0455842	-0.0434816	-0.0480756
6252	1.2504	-0.0561159	-0.0602379	-0.0575896	-0.0566904	-0.0566317	-0.0598336	-0.0941718	-0.0456327	-0.0434879	-0.0480699
6253	1.2506	-0.0561138	-0.0602398	-0.0575899	-0.056682	-0.0566578	-0.0598329	-0.094169	-0.0456811	-0.0434941	-0.0480642
6254	1.2508	-0.0561116	-0.0602417	-0.0575901	-0.056674	-0.0566829	-0.0598322	-0.0941662	-0.0457292	-0.0435004	-0.0480584
6255	1.251	-0.0561095	-0.0602436	-0.0575904	-0.0566647	-0.0567118	-0.0598315	-0.0941635	-0.0457769	-0.0435068	-0.0480527
6256	1.2512	-0.0561073	-0.0602455	-0.0575906	-0.0566558	-0.0567396	-0.0598308	-0.0941608	-0.0458247	-0.0435131	-0.0480469
6257	1.2514	-0.056105	-0.0602473	-0.0575908	-0.0566472	-0.0567662	-0.0598301	-0.0941581	-0.0458723	-0.0435194	-0.0480411
6258	1.2516	-0.0561028	-0.0602491	-0.057591	-0.0566389	-0.0567919	-0.0598295	-0.0941554	-0.0459198	-0.0435258	-0.0480353
6259	1.2518	-0.0561005	-0.060251	-0.0575912	-0.056631	-0.0568165	-0.0598289	-0.0941528	-0.0459669	-0.0435321	-0.0480295
6260	1.252	-0.0560982	-0.0602528	-0.0575914	-0.0566219	-0.056845	-0.0598282	-0.0941502	-0.0460138	-0.0435385	-0.0480237
6261	1.2522	-0.0560959	-0.0602545	-0.0575916	-0.0566131	-0.0568724	-0.0598276	-0.0941476	-0.0460607	-0.0435449	-0.0480178
6262	1.2524	-0.0560935	-0.0602563	-0.0575918	-0.0566046	-0.0568987	-0.059827	-0.0941451	-0.0461074	-0.0435513	-0.048012
6263	1.2526	-0.0560911	-0.0602581	-0.0575919	-0.0565965	-0.056924	-0.0598264	-0.0941426	-0.046154	-0.0435577	-0.0480061
6264	1.2528	-0.0560887	-0.0602598	-0.0575921	-0.0565887	-0.0569483	-0.0598258	-0.0941401	-0.0462003	-0.0435641	-0.0480002
6265	1.253	-0.0560863	-0.0602615	-0.0575923	-0.0565798	-0.0569765	-0.0598253	-0.0941376	-0.0462463	-0.0435705	-0.0479943
6266	1.2532	-0.0560838	-0.0602632	-0.0575924	-0.0565711	-0.0570035	-0.0598247	-0.0941352	-0.0462923	-0.0435769	-0.0479885
6267	1.2534	-0.0560814	-0.060265	-0.0575926	-0.0565628	-0.0570295	-0.0598242	-0.0941328	-0.0463382	-0.0435833	-0.0479826
6268	1.2536	-0.0560788	-0.0602667	-0.0575927	-0.0565548	-0.0570545	-0.0598237	-0.0941304	-0.0463839	-0.0435897	-0.0479766
6269	1.2538	-0.0560763	-0.0602683	-0.0575928	-0.0565472	-0.0570785	-0.0598232	-0.094128	-0.0464293	-0.0435962	-0.0479707
6270	1.254	-0.0560738	-0.06027	-0.057593	-0.0565383	-0.0571064	-0.0598226	-0.0941257	-0.0464745	-0.0436026	-0.0479648
6271	1.2542	-0.0560712	-0.0602717	-0.0575931	-0.0565298	-0.0571331	-0.0598221	-0.0941234	-0.0465196	-0.0436091	-0.0479588
6272	1.2544	-0.0560686	-0.0602734	-0.0575932	-0.0565217	-0.0571589	-0.0598217	-0.0941211	-0.0465647	-0.0436155	-0.0479529
6273	1.2546	-0.056066	-0.060275	-0.0575933	-0.0565139	-0.0571836	-0.0598212	-0.0941188	-0.0466096	-0.043622	-0.0479469
6274	1.2548	-0.0560634	-0.0602767	-0.0575934	-0.0565063	-0.0572073	-0.0598208	-0.0941166	-0.0466542	-0.0436285	-0.047941
6275	1.255	-0.0560607	-0.0602783	-0.0575935	-0.0564976	-0.0572349	-0.0598203	-0.0941144	-0.0466985	-0.0436349	-0.047935
6276	1.2552	-0.0560581	-0.0602799	-0.0575936	-0.0564893	-0.0572614	-0.0598199	-0.0941122	-0.0467429	-0.0436414	-0.047929
6277	1.2554	-0.0560554	-0.0602816	-0.0575937	-0.0564813	-0.0572869	-0.0598194	-0.0941101	-0.0467871	-0.0436479	-0.047923
6278	1.2556	-0.0560526	-0.0602832	-0.0575938	-0.0564736	-0.0573114	-0.059819	-0.0941079	-0.0468312	-0.0436544	-0.047917
6279	1.2558	-0.0560499	-0.0602848	-0.0575939	-0.0564662	-0.0573349	-0.0598186	-0.0941058	-0.046875	-0.0436608	-0.047911
6280	1.256	-0.0560472	-0.0602864	-0.057594	-0.0564577	-0.0573622	-0.0598182	-0.0941037	-0.0469186	-0.0436673	-0.047905
6281	1.2562	-0.0560444	-0.060288	-0.0575941	-0.0564495	-0.0573885	-0.0598179	-0.0941017	-0.0469621	-0.0436738	-0.047899
6282	1.2564	-0.0560416	-0.0602896	-0.0575942	-0.0564416	-0.0574138	-0.0598175	-0.0940996	-0.0470056	-0.0436803	-0.047893
6283	1.2566	-0.0560388	-0.0602912	-0.0575942	-0.056434	-0.0574381	-0.0598171	-0.0940976	-0.0470489	-0.0436868	-0.0478869
6284	1.2568	-0.056036	-0.0602928	-0.0575943	-0.0564268	-0.0574614	-0.0598168	-0.0940956	-0.047092	-0.0436933	-0.0478809
6285	1.257	-0.0560331	-0.0602944	-0.0575944	-0.0564184	-0.0574886	-0.0598164	-0.0940936	-0.0471348	-0.0436998	-0.0478749
6286	1.2572	-0.0560303	-0.060296	-0.0575945	-0.0564103	-0.0575147	-0.0598161	-0.0940917	-0.0471776	-0.0437063	-0.0478688
6287	1.2574	-0.0560274	-0.0602976	-0.0575945	-0.0564026	-0.0575397	-0.0598158	-0.0940898	-0.0472203	-0.0437128	-0.0478628
6288	1.2576	-0.0560245	-0.0602992	-0.0575946	-0.0563952	-0.0575638	-0.0598155	-0.0940879	-0.0472629	-0.0437193	-0.0478568
6289	1.2578	-0.0560216	-0.0603008	-0.0575946	-0.0563881	-0.057587	-0.0598152	-0.094086	-0.0473052	-0.0437257	-0.0478507
6290	1.258	-0.0560187	-0.0603024	-0.0575947	-0.0563798	-0.057614	-0.0598149	-0.0940841	-0.0473473	-0.0437322	-0.0478447
6291	1.2582	-0.0560158	-0.0603039	-0.0575948	-0.056372	-0.0576399	-0.0598146	-0.0940823	-0.0473893	-0.0437387	-0.0478386
6292	1.2584	-0.0560128	-0.0603055	-0.0575948	-0.0563644	-0.0576648	-0.0598143	-0.0940805	-0.0474313	-0.0437452	-0.0478326
6293	1.2586	-0.0560098	-0.0603071	-0.0575949	-0.0563571	-0.0576887	-0.0598141	-0.0940787	-0.0474732	-0.0437517	-0.0478265
6294	1.2588	-0.0560069	-0.0603086	-0.0575949	-0.0563501	-0.0577117	-0.0598138	-0.0940769	-0.0475148	-0.0437582	-0.0478204
6295	1.259	-0.0560039	-0.0603102	-0.057595	-0.056342	-0.0577386	-0.0598136	-0.0940751	-0.0475562	-0.0437647	-0.0478144
6296	1.2592	-0.0560009	-0.0603118	-0.057595	-0.0563343	-0.0577643	-0.0598134	-0.0940734	-0.0475975	-0.0437712	-0.0478083
6297	1.2594	-0.0559979	-0.0603133	-0.057595	-0.0563268	-0.0577891	-0.0598131	-0.0940717	-0.0476388	-0.0437776	-0.0478023
6298	1.2596	-0.0559948	-0.0603149	-0.0575951	-0.0563197	-0.0578129	-0.0598129	-0.09407	-0.04768	-0.0437841	-0.0477962
6299	1.2598	-0.0559918	-0.0603165	-0.0575951	-0.0563128	-0.0578357	-0.0598127	-0.0940683	-0.0477209	-0.0437906	-0.0477901
6300	1.26	-0.0559888	-0.060318	-0.0575952	-0.0563049	-0.0578624	-0.0598125	-0.0940667	-0.0477616	-0.043797	-0.0477841
6301	1.2602	-0.0559857	-0.0603196	-0.0575952	-0.0562973	-0.057888	-0.0598123	-0.094065	-0.0478023	-0.0438035	-0.047778
6302	1.2604	-0.0559826	-0.0603211	-0.0575952	-0.05629	-0.0579127	-0.0598121	-0.0940634	-0.047843	-0.04381	-0.0477719
6303	1.2606	-0.0559795	-0.0603227	-0.0575953	-0.056283	-0.0579363	-0.059812	-0.0940618	-0.0478835	-0.0438164	-0.0477659
6304	1.2608	-0.0559764	-0.0603242	-0.0575953	-0.0562763	-0.0579591	-0.0598118	-0.0940603	-0.0479237	-0.0438229	-0.0477598
6305	1.261	-0.0559733	-0.0603258	-0.0575953	-0.0562685	-0.0579856	-0.0598116	-0.0940587	-0.0479638	-0.0438293	-0.0477537
6306	1.2612	-0.0559702	-0.0603273	-0.0575954	-0.0562611	-0.0580111	-0.0598115	-0.0940572	-0.0480038	-0.0438358	-0.0477477
6307	1.2614	-0.0559671	-0.0603289	-0.0575954	-0.056254	-0.0580356	-0.0598114	-0.0940557	-0.0480438	-0.0438422	-0.0477416
6308	1.2616	-0.0559639	-0.0603304	-0.0575954	-0.0562471	-0.0580592	-0.0598112	-0.0940542	-0.0480837	-0.0438486	-0.0477356
6309	1.2618	-0.0559608	-0.060332	-0.0575955	-0.0562405	-0.0580818	-0.0598111	-0.0940527	-0.0481234	-0.0438551	-0.0477295
6310	1.262	-0.0559576	-0.0603335	-0.0575955	-0.0562329	-0.0581082	-0.059811	-0.0940512	-0.0481628	-0.0438615	-0.0477235
6311	1.2622	-0.0559545	-0.0603351	-0.0575955	-0.0562256	-0.0581336	-0.0598109	-0.0940498	-0.0482022	-0.0438679	-0.0477174
6312	1.2624	-0.0559513	-0.0603366	-0.0575955	-0.0562186	-0.058158	-0.0598108	-0.0940484	-0.0482416	-0.0438743	-0.0477114
6313	1.2626	-0.0559481	-0.0603382	-0.0575956	-0.0562119	-0.0581814	-0.0598107	-0.094047	-0.0482809	-0.0438807	-0.0477053
6314	1.2628	-0.0559449	-0.0603397	-0.0575956	-0.0562054	-0.0582039	-0.0598106	-0.0940456	-0.0483199	-0.0438871	-0.0476993
6315	1.263	-0.0559418	-0.0603413	-0.0575956	-0.056198	-0.0582302	-0.0598105	-0.0940442	-0.0483587	-0.0438935	-0.0476932
6316	1.2632	-0.0559386	-0.0603428	-0.0575956	-0.0561908	-0.0582554	-0.0598105	-0.0940428	-0.0483976	-0.0438999	-0.0476872
6317	1.2634	-0.0559354	-0.0603443	-0.0575956	-0.056184	-0.0582797	-0.0598104	-0.0940415	-0.0484364	-0.0439063	-0.0476812
6318	1.2636	-0.0559321	-0.0603459	-0.0575957	-0.0561774	-0.058303	-0.0598104	-0.0940402	-0.0484751	-0.0439126	-0.0476752
6319	1.2638	-0.0559289	-0.0603474	-0.0575957	-0.056171	-0.0583254	-0.0598103	-0.0940389	-0.0485136	-0.043919	-0.0476691
6320	1.264	-0.0559257	-0.060349	-0.0575957	-0.0561638	-0.0583516	-0.0598103	-0.0940376	-0.0485518	-0.0439254	-0.0476631
6321	1.2642	-0.0559225	-0.0603505	-0.0575957	-0.0561568	-0.0583768	-0.0598103	-0.0940363	-0.0485901	-0.0439317	-0.0476571
6322	1.2644	-0.0559193	-0.060352	-0.0575957	-0.0561501	-0.0584009	-0.0598102	-0.0940351	-0.0486284	-0.043938	-0.0476511
6323	1.2646	-0.055916	-0.0603536	-0.0575957	-0.0561436	-0.0584241	-0.0598102	-0.0940339	-0.0486665	-0.0439444	-0.0476451
6324	1.2648	-0.0559128	-0.0603551	-0.0575958	-0.0561374	-0.0584465	-0.0598102	-0.0940326	-0.0487045	-0.0439507	-0.0476391
6325	1.265	-0.0559096	-0.0603566	-0.0575958	-0.0561303	-0.0584725	-0.0598102	-0.0940314	-0.0487422	-0.043957	-0.0476331
6326	1.2652	-0.0559063	-0.0603582	-0.0575958	-0.0561234	-0.0584976	-0.0598102	-0.0940302	-0.04878	-0.0439633	-0.0476271
6327	1.2654	-0.0559031	-0.0603597	-0.0575958	-0.0561169	-0.0585216	-0.0598102	-0.0940291	-0.0488177	-0.0439696	-0.0476211
6328	1.2656	-0.0558998	-0.0603612	-0.0575958	-0.0561105	-0.0585447	-0.0598103	-0.0940279	-0.0488554	-0.0439759	-0.0476152
