TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx	R RG ext IN	R RG flx IN	R RG ext	R RG flx	L c1	R c1	L V3	R V3
16849	3.3698	-0.0570563	-0.06	-0.0578183	-0.0624394	-0.0595483	-0.0568907	-0.0598494	-0.057715	-0.06	-0.0568907	-0.0570648	-0.0598348
16850	3.37	-0.0570566	-0.06	-0.0578186	-0.0624372	-0.0595457	-0.0568937	-0.0598472	-0.0577182	-0.06	-0.0568937	-0.0570652	-0.059832
16851	3.3702	-0.0570569	-0.06	-0.057819	-0.062435	-0.0595431	-0.0568968	-0.059845	-0.0577214	-0.06	-0.0568968	-0.0570656	-0.0598293
16852	3.3704	-0.0570571	-0.06	-0.0578193	-0.0624328	-0.0595404	-0.0568999	-0.0598428	-0.0577247	-0.06	-0.0568999	-0.0570661	-0.0598265
16853	3.3706	-0.0570574	-0.06	-0.0578196	-0.0624306	-0.0595377	-0.056903	-0.0598406	-0.0577279	-0.06	-0.056903	-0.0570665	-0.0598237
16854	3.3708	-0.0570576	-0.06	-0.05782	-0.0624283	-0.059535	-0.0569062	-0.0598384	-0.0577312	-0.06	-0.0569062	-0.0570669	-0.0598209
16855	3.371	-0.0570579	-0.06	-0.0578203	-0.062426	-0.0595323	-0.0569094	-0.0598361	-0.0577345	-0.06	-0.0569094	-0.0570673	-0.0598181
16856	3.3712	-0.0570581	-0.06	-0.0578206	-0.0624237	-0.0595296	-0.0569125	-0.0598339	-0.0577378	-0.06	-0.0569125	-0.0570677	-0.0598152
16857	3.3714	-0.0570584	-0.06	-0.0578209	-0.0624214	-0.0595268	-0.0569158	-0.0598316	-0.0577412	-0.06	-0.0569158	-0.0570682	-0.0598123
16858	3.3716	-0.0570586	-0.06	-0.0578212	-0.0624191	-0.059524	-0.056919	-0.0598293	-0.0577445	-0.06	-0.056919	-0.0570686	-0.0598094
16859	3.3718	-0.0570588	-0.06	-0.0578215	-0.0624167	-0.0595212	-0.0569223	-0.0598269	-0.0577479	-0.06	-0.0569223	-0.057069	-0.0598065
16860	3.372	-0.0570591	-0.06	-0.0578219	-0.0624144	-0.0595183	-0.0569256	-0.0598246	-0.0577513	-0.06	-0.0569256	-0.0570694	-0.0598035
16861	3.3722	-0.0570593	-0.06	-0.0578222	-0.062412	-0.0595155	-0.0569289	-0.0598222	-0.0577547	-0.06	-0.0569289	-0.0570698	-0.0598005
16862	3.3724	-0.0570595	-0.06	-0.0578225	-0.0624096	-0.0595126	-0.0569323	-0.0598198	-0.0577582	-0.06	-0.0569323	-0.0570702	-0.0597975
16863	3.3726	-0.0570597	-0.06	-0.0578228	-0.0624071	-0.0595097	-0.0569356	-0.0598174	-0.0577616	-0.06	-0.0569356	-0.0570706	-0.0597944
16864	3.3728	-0.0570599	-0.06	-0.0578231	-0.0624047	-0.0595067	-0.056939	-0.059815	-0.0577651	-0.06	-0.056939	-0.057071	-0.0597914
16865	3.373	-0.0570602	-0.06	-0.0578234	-0.0624022	-0.0595037	-0.0569425	-0.0598126	-0.0577686	-0.06	-0.0569425	-0.0570714	-0.0597883
16866	3.3732	-0.0570604	-0.06	-0.0578237	-0.0623997	-0.0595007	-0.0569459	-0.0598101	-0.0577722	-0.06	-0.0569459	-0.0570718	-0.0597852
16867	3.3734	-0.0570606	-0.06	-0.057824	-0.0623972	-0.0594977	-0.0569494	-0.0598076	-0.0577757	-0.06	-0.0569494	-0.0570722	-0.059782
16868	3.3736	-0.0570608	-0.06	-0.0578242	-0.0623947	-0.0594947	-0.0569529	-0.0598051	-0.0577793	-0.06	-0.0569529	-0.0570726	-0.0597788
16869	3.3738	-0.0570609	-0.06	-0.0578245	-0.0623922	-0.0594916	-0.0569564	-0.0598026	-0.0577829	-0.06	-0.0569564	-0.057073	-0.0597756
16870	3.374	-0.0570611	-0.06	-0.0578248	-0.0623896	-0.0594885	-0.05696	-0.0598001	-0.0577865	-0.06	-0.05696	-0.0570734	-0.0597724
16871	3.3742	-0.0570613	-0.06	-0.0578251	-0.062387	-0.0594854	-0.0569635	-0.0597975	-0.0577902	-0.06	-0.0569635	-0.0570737	-0.0597692
16872	3.3744	-0.0570615	-0.06	-0.0578254	-0.0623844	-0.0594822	-0.0569671	-0.0597949	-0.0577938	-0.06	-0.0569671	-0.0570741	-0.0597659
16873	3.3746	-0.0570617	-0.06	-0.0578257	-0.0623818	-0.0594791	-0.0569708	-0.0597923	-0.0577975	-0.06	-0.0569708	-0.0570745	-0.0597626
16874	3.3748	-0.0570618	-0.06	-0.0578259	-0.0623792	-0.0594759	-0.0569744	-0.0597897	-0.0578012	-0.06	-0.0569744	-0.0570749	-0.0597593
16875	3.375	-0.057062	-0.06	-0.0578262	-0.0623765	-0.0594726	-0.0569781	-0.059787	-0.057805	-0.06	-0.0569781	-0.0570752	-0.0597559
16876	3.3752	-0.0570621	-0.06	-0.0578265	-0.0623738	-0.0594694	-0.0569818	-0.0597844	-0.0578087	-0.06	-0.0569818	-0.0570756	-0.0597525
16877	3.3754	-0.0570623	-0.06	-0.0578267	-0.0623711	-0.0594661	-0.0569855	-0.0597817	-0.0578125	-0.06	-0.0569855	-0.057076	-0.0597491
16878	3.3756	-0.0570625	-0.06	-0.057827	-0.0623684	-0.0594628	-0.0569893	-0.059779	-0.0578163	-0.06	-0.0569893	-0.0570763	-0.0597457
16879	3.3758	-0.0570626	-0.06	-0.0578272	-0.0623657	-0.0594594	-0.0569931	-0.0597763	-0.0578201	-0.06	-0.0569931	-0.0570767	-0.0597422
16880	3.376	-0.0570627	-0.06	-0.0578275	-0.0623629	-0.0594561	-0.0569969	-0.0597735	-0.057824	-0.06	-0.0569969	-0.057077	-0.0597387
16881	3.3762	-0.0570629	-0.06	-0.0578278	-0.0623602	-0.0594527	-0.0570007	-0.0597708	-0.0578278	-0.06	-0.0570007	-0.0570774	-0.0597352
16882	3.3764	-0.057063	-0.06	-0.057828	-0.0623574	-0.0594493	-0.0570046	-0.059768	-0.0578317	-0.06	-0.0570046	-0.0570777	-0.0597316
16883	3.3766	-0.0570631	-0.06	-0.0578283	-0.0623546	-0.0594458	-0.0570085	-0.0597652	-0.0578356	-0.06	-0.0570085	-0.0570781	-0.0597281
16884	3.3768	-0.0570633	-0.06	-0.0578285	-0.0623517	-0.0594424	-0.0570124	-0.0597624	-0.0578396	-0.06	-0.0570124	-0.0570784	-0.0597245
16885	3.377	-0.0570634	-0.06	-0.0578287	-0.0623489	-0.0594389	-0.0570163	-0.0597595	-0.0578435	-0.06	-0.0570163	-0.0570788	-0.0597208
16886	3.3772	-0.0570635	-0.06	-0.057829	-0.062346	-0.0594353	-0.0570203	-0.0597567	-0.0578475	-0.06	-0.0570203	-0.0570791	-0.0597172
16887	3.3774	-0.0570636	-0.06	-0.0578292	-0.0623431	-0.0594318	-0.0570243	-0.0597538	-0.0578515	-0.06	-0.0570243	-0.0570794	-0.0597135
16888	3.3776	-0.0570637	-0.06	-0.0578295	-0.0623402	-0.0594282	-0.0570283	-0.0597509	-0.0578555	-0.06	-0.0570283	-0.0570798	-0.0597098
16889	3.3778	-0.0570638	-0.06	-0.0578297	-0.0623373	-0.0594246	-0.0570323	-0.0597479	-0.0578596	-0.06	-0.0570323	-0.0570801	-0.059706
16890	3.378	-0.0570639	-0.06	-0.0578299	-0.0623344	-0.059421	-0.0570364	-0.059745	-0.0578636	-0.06	-0.0570364	-0.0570804	-0.0597023
16891	3.3782	-0.057064	-0.06	-0.0578301	-0.0623314	-0.0594173	-0.0570405	-0.059742	-0.0578677	-0.06	-0.0570405	-0.0570808	-0.0596985
16892	3.3784	-0.0570641	-0.06	-0.0578304	-0.0623284	-0.0594136	-0.0570446	-0.059739	-0.0578718	-0.06	-0.0570446	-0.0570811	-0.0596946
16893	3.3786	-0.0570641	-0.06	-0.0578306	-0.0623254	-0.0594099	-0.0570488	-0.059736	-0.057876	-0.06	-0.0570488	-0.0570814	-0.0596908
16894	3.3788	-0.0570642	-0.06	-0.0578308	-0.0623224	-0.0594061	-0.057053	-0.059733	-0.0578802	-0.06	-0.057053	-0.0570817	-0.0596869
16895	3.379	-0.0570643	-0.06	-0.057831	-0.0623193	-0.0594024	-0.0570572	-0.0597299	-0.0578843	-0.06	-0.0570572	-0.057082	-0.059683
16896	3.3792	-0.0570643	-0.06	-0.0578312	-0.0623162	-0.0593986	-0.0570614	-0.0597268	-0.0578885	-0.06	-0.0570614	-0.0570823	-0.0596791
16897	3.3794	-0.0570644	-0.06	-0.0578314	-0.0623132	-0.0593947	-0.0570657	-0.0597237	-0.0578928	-0.06	-0.0570657	-0.0570826	-0.0596751
16898	3.3796	-0.0570645	-0.06	-0.0578317	-0.06231	-0.0593909	-0.05707	-0.0597206	-0.057897	-0.06	-0.05707	-0.057083	-0.0596711
16899	3.3798	-0.0570645	-0.06	-0.0578319	-0.0623069	-0.059387	-0.0570743	-0.0597175	-0.0579013	-0.06	-0.0570743	-0.0570832	-0.0596671
16900	3.38	-0.0570646	-0.06	-0.0578321	-0.0623038	-0.0593831	-0.0570787	-0.0597143	-0.0579056	-0.06	-0.0570787	-0.0570835	-0.059663
16901	3.3802	-0.0570646	-0.06	-0.0578323	-0.0623006	-0.0593791	-0.057083	-0.0597111	-0.0579099	-0.06	-0.057083	-0.0570838	-0.0596589
16902	3.3804	-0.0570646	-0.06	-0.0578324	-0.0622974	-0.0593752	-0.0570874	-0.0597079	-0.0579143	-0.06	-0.0570874	-0.0570841	-0.0596548
16903	3.3806	-0.0570647	-0.06	-0.0578326	-0.0622942	-0.0593712	-0.0570919	-0.0597047	-0.0579187	-0.06	-0.0570919	-0.0570844	-0.0596507
16904	3.3808	-0.0570647	-0.06	-0.0578328	-0.062291	-0.0593671	-0.0570963	-0.0597015	-0.0579231	-0.06	-0.0570963	-0.0570847	-0.0596465
16905	3.381	-0.0570647	-0.06	-0.057833	-0.0622877	-0.0593631	-0.0571008	-0.0596982	-0.0579275	-0.06	-0.0571008	-0.057085	-0.0596423
16906	3.3812	-0.0570647	-0.06	-0.0578332	-0.0622844	-0.059359	-0.0571053	-0.0596949	-0.0579319	-0.06	-0.0571053	-0.0570853	-0.0596381
16907	3.3814	-0.0570647	-0.06	-0.0578334	-0.0622811	-0.0593549	-0.0571099	-0.0596916	-0.0579364	-0.06	-0.0571099	-0.0570855	-0.0596338
16908	3.3816	-0.0570647	-0.06	-0.0578336	-0.0622778	-0.0593507	-0.0571144	-0.0596882	-0.0579409	-0.06	-0.0571144	-0.0570858	-0.0596295
16909	3.3818	-0.0570647	-0.06	-0.0578337	-0.0622745	-0.0593466	-0.057119	-0.0596849	-0.0579454	-0.06	-0.057119	-0.0570861	-0.0596252
16910	3.382	-0.0570647	-0.06	-0.0578339	-0.0622711	-0.0593424	-0.0571237	-0.0596815	-0.0579499	-0.06	-0.0571237	-0.0570864	-0.0596208
16911	3.3822	-0.0570647	-0.06	-0.0578341	-0.0622677	-0.0593381	-0.0571283	-0.0596781	-0.0579545	-0.06	-0.0571283	-0.0570866	-0.0596165
16912	3.3824	-0.0570647	-0.06	-0.0578342	-0.0622643	-0.0593339	-0.057133	-0.0596746	-0.0579591	-0.06	-0.057133	-0.0570869	-0.0596121
16913	3.3826	-0.0570647	-0.06	-0.0578344	-0.0622609	-0.0593296	-0.0571377	-0.0596712	-0.0579637	-0.06	-0.0571377	-0.0570871	-0.0596076
16914	3.3828	-0.0570646	-0.06	-0.0578346	-0.0622574	-0.0593252	-0.0571425	-0.0596677	-0.0579683	-0.06	-0.0571425	-0.0570874	-0.0596032
16915	3.383	-0.0570646	-0.06	-0.0578347	-0.062254	-0.0593209	-0.0571472	-0.0596642	-0.057973	-0.06	-0.0571472	-0.0570876	-0.0595987
16916	3.3832	-0.0570646	-0.06	-0.0578349	-0.0622505	-0.0593165	-0.057152	-0.0596607	-0.0579777	-0.06	-0.057152	-0.0570879	-0.0595941
16917	3.3834	-0.0570645	-0.06	-0.057835	-0.0622469	-0.0593121	-0.0571569	-0.0596571	-0.0579824	-0.06	-0.0571569	-0.0570881	-0.0595896
16918	3.3836	-0.0570645	-0.06	-0.0578352	-0.0622434	-0.0593077	-0.0571617	-0.0596536	-0.0579871	-0.06	-0.0571617	-0.0570884	-0.059585
16919	3.3838	-0.0570644	-0.06	-0.0578353	-0.0622398	-0.0593032	-0.0571666	-0.05965	-0.0579918	-0.06	-0.0571666	-0.0570886	-0.0595804
16920	3.384	-0.0570644	-0.06	-0.0578355	-0.0622363	-0.0592987	-0.0571715	-0.0596464	-0.0579966	-0.06	-0.0571715	-0.0570888	-0.0595757
16921	3.3842	-0.0570643	-0.06	-0.0578356	-0.0622326	-0.0592942	-0.0571765	-0.0596427	-0.0580014	-0.06	-0.0571765	-0.0570891	-0.059571
16922	3.3844	-0.0570642	-0.06	-0.0578358	-0.062229	-0.0592896	-0.0571814	-0.0596391	-0.0580062	-0.06	-0.0571814	-0.0570893	-0.0595663
16923	3.3846	-0.0570642	-0.06	-0.0578359	-0.0622254	-0.059285	-0.0571864	-0.0596354	-0.0580111	-0.06	-0.0571864	-0.0570895	-0.0595616
16924	3.3848	-0.0570641	-0.06	-0.057836	-0.0622217	-0.0592804	-0.0571915	-0.0596316	-0.0580159	-0.06	-0.0571915	-0.0570897	-0.0595568
16925	3.385	-0.057064	-0.06	-0.0578362	-0.062218	-0.0592757	-0.0571965	-0.0596279	-0.0580208	-0.06	-0.0571965	-0.05709	-0.059552
16926	3.3852	-0.0570639	-0.06	-0.0578363	-0.0622143	-0.0592711	-0.0572016	-0.0596241	-0.0580257	-0.06	-0.0572016	-0.0570902	-0.0595472
16927	3.3854	-0.0570638	-0.06	-0.0578364	-0.0622105	-0.0592663	-0.0572067	-0.0596204	-0.0580307	-0.06	-0.0572067	-0.0570904	-0.0595423
16928	3.3856	-0.0570637	-0.06	-0.0578365	-0.0622067	-0.0592616	-0.0572119	-0.0596165	-0.0580356	-0.06	-0.0572119	-0.0570906	-0.0595374
16929	3.3858	-0.0570636	-0.06	-0.0578366	-0.0622029	-0.0592568	-0.0572171	-0.0596127	-0.0580406	-0.06	-0.0572171	-0.0570908	-0.0595325
16930	3.386	-0.0570635	-0.06	-0.0578368	-0.0621991	-0.059252	-0.0572223	-0.0596089	-0.0580456	-0.06	-0.0572223	-0.057091	-0.0595275
16931	3.3862	-0.0570634	-0.06	-0.0578369	-0.0621953	-0.0592472	-0.0572275	-0.059605	-0.0580507	-0.06	-0.0572275	-0.0570912	-0.0595225
16932	3.3864	-0.0570632	-0.06	-0.057837	-0.0621914	-0.0592423	-0.0572328	-0.059601	-0.0580557	-0.06	-0.0572328	-0.0570914	-0.0595175
16933	3.3866	-0.0570631	-0.06	-0.0578371	-0.0621875	-0.0592374	-0.0572381	-0.0595971	-0.0580608	-0.06	-0.0572381	-0.0570916	-0.0595124
16934	3.3868	-0.057063	-0.06	-0.0578372	-0.0621836	-0.0592325	-0.0572434	-0.0595932	-0.0580659	-0.06	-0.0572434	-0.0570918	-0.0595073
16935	3.387	-0.0570628	-0.06	-0.0578373	-0.0621797	-0.0592275	-0.0572488	-0.0595892	-0.0580711	-0.06	-0.0572488	-0.057092	-0.0595022
16936	3.3872	-0.0570627	-0.06	-0.0578374	-0.0621757	-0.0592225	-0.0572542	-0.0595852	-0.0580762	-0.06	-0.0572542	-0.0570922	-0.0594971
16937	3.3874	-0.0570625	-0.06	-0.0578375	-0.0621717	-0.0592175	-0.0572596	-0.0595811	-0.0580814	-0.06	-0.0572596	-0.0570923	-0.0594919
16938	3.3876	-0.0570624	-0.06	-0.0578376	-0.0621677	-0.0592124	-0.0572651	-0.059577	-0.0580866	-0.06	-0.0572651	-0.0570925	-0.0594867
16939	3.3878	-0.0570622	-0.06	-0.0578376	-0.0621637	-0.0592073	-0.0572705	-0.059573	-0.0580918	-0.06	-0.0572705	-0.0570927	-0.0594814
16940	3.388	-0.0570621	-0.06	-0.0578377	-0.0621596	-0.0592022	-0.0572761	-0.0595688	-0.0580971	-0.06	-0.0572761	-0.0570929	-0.0594761
16941	3.3882	-0.0570619	-0.06	-0.0578378	-0.0621555	-0.0591971	-0.0572816	-0.0595647	-0.0581023	-0.06	-0.0572816	-0.057093	-0.0594708
16942	3.3884	-0.0570617	-0.06	-0.0578379	-0.0621514	-0.0591919	-0.0572872	-0.0595605	-0.0581076	-0.06	-0.0572872	-0.0570932	-0.0594655
16943	3.3886	-0.0570615	-0.06	-0.057838	-0.0621473	-0.0591867	-0.0572928	-0.0595563	-0.0581129	-0.06	-0.0572928	-0.0570933	-0.0594601
16944	3.3888	-0.0570613	-0.06	-0.057838	-0.0621431	-0.0591814	-0.0572984	-0.0595521	-0.0581183	-0.06	-0.0572984	-0.0570935	-0.0594547
16945	3.389	-0.0570611	-0.06	-0.0578381	-0.0621389	-0.0591761	-0.0573041	-0.0595479	-0.0581237	-0.06	-0.0573041	-0.0570937	-0.0594492
16946	3.3892	-0.0570609	-0.06	-0.0578382	-0.0621347	-0.0591708	-0.0573098	-0.0595436	-0.0581291	-0.06	-0.0573098	-0.0570938	-0.0594437
16947	3.3894	-0.0570607	-0.06	-0.0578382	-0.0621305	-0.0591654	-0.0573155	-0.0595393	-0.0581345	-0.06	-0.0573155	-0.0570939	-0.0594382
16948	3.3896	-0.0570605	-0.06	-0.0578383	-0.0621262	-0.0591601	-0.0573213	-0.059535	-0.0581399	-0.06	-0.0573213	-0.0570941	-0.0594327
16949	3.3898	-0.0570603	-0.06	-0.0578383	-0.0621219	-0.0591546	-0.0573271	-0.0595306	-0.0581454	-0.06	-0.0573271	-0.0570942	-0.0594271
16950	3.39	-0.0570601	-0.06	-0.0578384	-0.0621176	-0.0591492	-0.0573329	-0.0595262	-0.0581509	-0.06	-0.0573329	-0.0570944	-0.0594215
16951	3.3902	-0.0570599	-0.06	-0.0578384	-0.0621132	-0.0591437	-0.0573387	-0.0595218	-0.0581564	-0.06	-0.0573387	-0.0570945	-0.0594158
16952	3.3904	-0.0570596	-0.06	-0.0578385	-0.0621089	-0.0591382	-0.0573446	-0.0595174	-0.0581619	-0.06	-0.0573446	-0.0570946	-0.0594101
16953	3.3906	-0.0570594	-0.06	-0.0578385	-0.0621045	-0.0591326	-0.0573505	-0.0595129	-0.0581675	-0.06	-0.0573505	-0.0570947	-0.0594044
16954	3.3908	-0.0570591	-0.06	-0.0578386	-0.0621	-0.0591271	-0.0573565	-0.0595084	-0.058173	-0.06	-0.0573565	-0.0570949	-0.0593987
16955	3.391	-0.0570589	-0.06	-0.0578386	-0.0620956	-0.0591214	-0.0573625	-0.0595039	-0.0581787	-0.06	-0.0573625	-0.057095	-0.0593929
16956	3.3912	-0.0570586	-0.06	-0.0578386	-0.0620911	-0.0591158	-0.0573685	-0.0594993	-0.0581843	-0.06	-0.0573685	-0.0570951	-0.0593871
16957	3.3914	-0.0570584	-0.06	-0.0578387	-0.0620866	-0.0591101	-0.0573745	-0.0594948	-0.0581899	-0.06	-0.0573745	-0.0570952	-0.0593812
16958	3.3916	-0.0570581	-0.06	-0.0578387	-0.0620821	-0.0591044	-0.0573806	-0.0594901	-0.0581956	-0.06	-0.0573806	-0.0570953	-0.0593753
16959	3.3918	-0.0570578	-0.06	-0.0578387	-0.0620775	-0.0590986	-0.0573867	-0.0594855	-0.0582013	-0.06	-0.0573867	-0.0570954	-0.0593694
16960	3.392	-0.0570575	-0.06	-0.0578388	-0.0620729	-0.0590928	-0.0573929	-0.0594808	-0.058207	-0.06	-0.0573929	-0.0570955	-0.0593634
16961	3.3922	-0.0570572	-0.06	-0.0578388	-0.0620683	-0.059087	-0.057399	-0.0594762	-0.0582128	-0.06	-0.057399	-0.0570956	-0.0593574
16962	3.3924	-0.0570569	-0.06	-0.0578388	-0.0620636	-0.0590812	-0.0574052	-0.0594714	-0.0582186	-0.06	-0.0574052	-0.0570957	-0.0593514
16963	3.3926	-0.0570567	-0.06	-0.0578388	-0.062059	-0.0590753	-0.0574115	-0.0594667	-0.0582244	-0.06	-0.0574115	-0.0570958	-0.0593453
16964	3.3928	-0.0570563	-0.06	-0.0578388	-0.0620543	-0.0590694	-0.0574177	-0.0594619	-0.0582302	-0.06	-0.0574177	-0.0570959	-0.0593392
16965	3.393	-0.057056	-0.06	-0.0578388	-0.0620495	-0.0590634	-0.057424	-0.0594571	-0.058236	-0.06	-0.057424	-0.057096	-0.0593331
16966	3.3932	-0.0570557	-0.06	-0.0578388	-0.0620448	-0.0590574	-0.0574304	-0.0594522	-0.0582419	-0.06	-0.0574304	-0.0570961	-0.0593269
16967	3.3934	-0.0570554	-0.06	-0.0578388	-0.06204	-0.0590514	-0.0574367	-0.0594474	-0.0582478	-0.06	-0.0574367	-0.0570961	-0.0593207
16968	3.3936	-0.0570551	-0.06	-0.0578388	-0.0620352	-0.0590453	-0.0574431	-0.0594425	-0.0582537	-0.06	-0.0574431	-0.0570962	-0.0593145
16969	3.3938	-0.0570547	-0.06	-0.0578388	-0.0620303	-0.0590392	-0.0574496	-0.0594375	-0.0582597	-0.06	-0.0574496	-0.0570963	-0.0593082
16970	3.394	-0.0570544	-0.06	-0.0578388	-0.0620254	-0.0590331	-0.057456	-0.0594326	-0.0582656	-0.06	-0.057456	-0.0570963	-0.0593019
16971	3.3942	-0.0570541	-0.06	-0.0578388	-0.0620205	-0.0590269	-0.0574625	-0.0594276	-0.0582716	-0.06	-0.0574625	-0.0570964	-0.0592955
16972	3.3944	-0.0570537	-0.06	-0.0578388	-0.0620156	-0.0590207	-0.057469	-0.0594226	-0.0582776	-0.06	-0.057469	-0.0570965	-0.0592892
16973	3.3946	-0.0570533	-0.06	-0.0578387	-0.0620106	-0.0590144	-0.0574756	-0.0594175	-0.0582837	-0.06	-0.0574756	-0.0570965	-0.0592827
16974	3.3948	-0.057053	-0.06	-0.0578387	-0.0620057	-0.0590081	-0.0574822	-0.0594124	-0.0582897	-0.06	-0.0574822	-0.0570966	-0.0592763
16975	3.395	-0.0570526	-0.06	-0.0578387	-0.0620006	-0.0590018	-0.0574888	-0.0594073	-0.0582958	-0.06	-0.0574888	-0.0570966	-0.0592698
16976	3.3952	-0.0570522	-0.06	-0.0578387	-0.0619956	-0.0589955	-0.0574955	-0.0594022	-0.0583019	-0.06	-0.0574955	-0.0570967	-0.0592632
16977	3.3954	-0.0570518	-0.06	-0.0578386	-0.0619905	-0.0589891	-0.0575022	-0.059397	-0.058308	-0.06	-0.0575022	-0.0570967	-0.0592567
16978	3.3956	-0.0570515	-0.06	-0.0578386	-0.0619854	-0.0589827	-0.0575089	-0.0593918	-0.0583142	-0.06	-0.0575089	-0.0570967	-0.0592501
16979	3.3958	-0.0570511	-0.06	-0.0578386	-0.0619802	-0.0589762	-0.0575156	-0.0593866	-0.0583204	-0.06	-0.0575156	-0.0570968	-0.0592434
16980	3.396	-0.0570507	-0.06	-0.0578385	-0.0619751	-0.0589697	-0.0575224	-0.0593813	-0.0583266	-0.06	-0.0575224	-0.0570968	-0.0592367
16981	3.3962	-0.0570503	-0.06	-0.0578385	-0.0619699	-0.0589632	-0.0575293	-0.059376	-0.0583328	-0.06	-0.0575293	-0.0570968	-0.05923
16982	3.3964	-0.0570498	-0.06	-0.0578384	-0.0619646	-0.0589566	-0.0575361	-0.0593707	-0.058339	-0.06	-0.0575361	-0.0570969	-0.0592233
16983	3.3966	-0.0570494	-0.06	-0.0578384	-0.0619593	-0.05895	-0.057543	-0.0593653	-0.0583453	-0.06	-0.057543	-0.0570969	-0.0592165
16984	3.3968	-0.057049	-0.06	-0.0578383	-0.0619541	-0.0589433	-0.0575499	-0.0593599	-0.0583516	-0.06	-0.0575499	-0.0570969	-0.0592096
16985	3.397	-0.0570486	-0.06	-0.0578382	-0.0619487	-0.0589367	-0.0575569	-0.0593545	-0.0583579	-0.06	-0.0575569	-0.0570969	-0.0592028
16986	3.3972	-0.0570481	-0.06	-0.0578382	-0.0619434	-0.0589299	-0.0575639	-0.059349	-0.0583643	-0.06	-0.0575639	-0.0570969	-0.0591959
16987	3.3974	-0.0570477	-0.06	-0.0578381	-0.061938	-0.0589232	-0.0575709	-0.0593435	-0.0583706	-0.06	-0.0575709	-0.0570969	-0.0591889
16988	3.3976	-0.0570472	-0.06	-0.057838	-0.0619325	-0.0589164	-0.057578	-0.059338	-0.058377	-0.06	-0.057578	-0.0570969	-0.0591819
16989	3.3978	-0.0570468	-0.06	-0.057838	-0.0619271	-0.0589095	-0.0575851	-0.0593324	-0.0583834	-0.06	-0.0575851	-0.0570969	-0.0591749
16990	3.398	-0.0570463	-0.06	-0.0578379	-0.0619216	-0.0589027	-0.0575922	-0.0593268	-0.0583899	-0.06	-0.0575922	-0.0570969	-0.0591678
16991	3.3982	-0.0570458	-0.06	-0.0578378	-0.0619161	-0.0588958	-0.0575993	-0.0593212	-0.0583964	-0.06	-0.0575993	-0.0570969	-0.0591607
16992	3.3984	-0.0570454	-0.06	-0.0578377	-0.0619105	-0.0588888	-0.0576065	-0.0593155	-0.0584028	-0.06	-0.0576065	-0.0570969	-0.0591536
16993	3.3986	-0.0570449	-0.06	-0.0578376	-0.0619049	-0.0588818	-0.0576138	-0.0593098	-0.0584093	-0.06	-0.0576138	-0.0570969	-0.0591464
16994	3.3988	-0.0570444	-0.06	-0.0578376	-0.0618993	-0.0588748	-0.057621	-0.0593041	-0.0584159	-0.06	-0.057621	-0.0570968	-0.0591392
16995	3.399	-0.0570439	-0.06	-0.0578375	-0.0618936	-0.0588677	-0.0576283	-0.0592983	-0.0584224	-0.06	-0.0576283	-0.0570968	-0.0591319
16996	3.3992	-0.0570434	-0.06	-0.0578374	-0.061888	-0.0588606	-0.0576357	-0.0592925	-0.058429	-0.06	-0.0576357	-0.0570968	-0.0591246
16997	3.3994	-0.0570429	-0.06	-0.0578373	-0.0618822	-0.0588535	-0.057643	-0.0592867	-0.0584356	-0.06	-0.057643	-0.0570968	-0.0591173
16998	3.3996	-0.0570424	-0.06	-0.0578372	-0.0618765	-0.0588463	-0.0576504	-0.0592808	-0.0584422	-0.06	-0.0576504	-0.0570967	-0.0591099
16999	3.3998	-0.0570419	-0.06	-0.057837	-0.0618707	-0.0588391	-0.0576578	-0.0592749	-0.0584489	-0.06	-0.0576578	-0.0570967	-0.0591025
17000	3.4	-0.0570413	-0.06	-0.0578369	-0.0618649	-0.0588318	-0.0576653	-0.059269	-0.0584556	-0.06	-0.0576653	-0.0570966	-0.059095
17001	3.4002	-0.0570408	-0.06	-0.0578368	-0.061859	-0.0588245	-0.0576728	-0.059263	-0.0584623	-0.06	-0.0576728	-0.0570966	-0.0590875
17002	3.4004	-0.0570403	-0.06	-0.0578367	-0.0618531	-0.0588172	-0.0576804	-0.059257	-0.058469	-0.06	-0.0576804	-0.0570965	-0.05908
17003	3.4006	-0.0570397	-0.06	-0.0578366	-0.0618472	-0.0588098	-0.0576879	-0.0592509	-0.0584757	-0.06	-0.0576879	-0.0570965	-0.0590724
17004	3.4008	-0.0570392	-0.06	-0.0578365	-0.0618412	-0.0588024	-0.0576955	-0.0592449	-0.0584825	-0.06	-0.0576955	-0.0570964	-0.0590648
17005	3.401	-0.0570386	-0.06	-0.0578363	-0.0618352	-0.0587949	-0.0577032	-0.0592387	-0.0584893	-0.06	-0.0577032	-0.0570964	-0.0590572
17006	3.4012	-0.057038	-0.06	-0.0578362	-0.0618292	-0.0587874	-0.0577109	-0.0592326	-0.0584961	-0.06	-0.0577109	-0.0570963	-0.0590495
17007	3.4014	-0.0570375	-0.06	-0.0578361	-0.0618231	-0.0587799	-0.0577186	-0.0592264	-0.058503	-0.06	-0.0577186	-0.0570962	-0.0590417
17008	3.4016	-0.0570369	-0.06	-0.0578359	-0.061817	-0.0587723	-0.0577263	-0.0592203	-0.0585098	-0.06	-0.0577263	-0.0570961	-0.0590339
