TimeSlice	Time	R Hip ext Ia	R Hip flx Ia	R Hip ext Ia IN	R Hip flx Ia IN	R Hip flx Ib	R Hip ext Ib	R Hip MN flx	R Hip MN ext	R Hip MN ext RE	R Hip MN flx RE
172	0.0344	-0.0579109	-0.0576908	-0.0573625	-0.0573625	-0.0564278	-0.0599558	-0.0749843	-0.0979276	-0.0566916	-0.0542507
173	0.0346	-0.0579132	-0.0576882	-0.0573619	-0.0573619	-0.0564291	-0.0599575	-0.0749121	-0.0979326	-0.0566778	-0.054226
174	0.0348	-0.0579156	-0.0576857	-0.0573614	-0.0573614	-0.0564304	-0.0599592	-0.0748397	-0.097937	-0.0566639	-0.0542014
175	0.035	-0.057918	-0.0576833	-0.0573609	-0.0573609	-0.056428	-0.0599608	-0.0747672	-0.0979411	-0.0566499	-0.0541768
176	0.0352	-0.0579205	-0.0576809	-0.0573605	-0.0573605	-0.0564257	-0.0599623	-0.0746942	-0.0979448	-0.0566358	-0.0541522
177	0.0354	-0.057923	-0.0576787	-0.05736	-0.05736	-0.0564235	-0.0599638	-0.0746208	-0.097948	-0.0566217	-0.0541278
178	0.0356	-0.0579255	-0.0576765	-0.0573596	-0.0573596	-0.0564214	-0.0599652	-0.0745472	-0.0979509	-0.0566076	-0.0541033
179	0.0358	-0.0579281	-0.0576745	-0.0573592	-0.0573592	-0.0564194	-0.0599666	-0.0744734	-0.0979534	-0.0565934	-0.0540789
180	0.036	-0.0579308	-0.0576725	-0.0573589	-0.0573589	-0.0564132	-0.0599679	-0.0743995	-0.0979556	-0.0565792	-0.0540546
181	0.0362	-0.0579335	-0.0576706	-0.0573587	-0.0573587	-0.0564073	-0.0599691	-0.074325	-0.0979574	-0.0565649	-0.0540303
182	0.0364	-0.0579363	-0.0576688	-0.0573584	-0.0573584	-0.0564016	-0.0599704	-0.0742502	-0.0979588	-0.0565505	-0.0540061
183	0.0366	-0.0579391	-0.057667	-0.0573581	-0.0573581	-0.0563962	-0.0599715	-0.0741751	-0.09796	-0.0565362	-0.0539819
184	0.0368	-0.0579419	-0.0576654	-0.0573579	-0.0573579	-0.056391	-0.0599726	-0.0740999	-0.0979608	-0.0565217	-0.0539577
185	0.037	-0.0579448	-0.0576638	-0.0573577	-0.0573577	-0.0563811	-0.0599737	-0.0740246	-0.0979613	-0.0565073	-0.0539336
186	0.0372	-0.0579477	-0.0576624	-0.0573576	-0.0573576	-0.0563717	-0.0599747	-0.0739488	-0.0979615	-0.0564928	-0.0539096
187	0.0374	-0.0579507	-0.057661	-0.0573575	-0.0573575	-0.0563626	-0.0599757	-0.0738726	-0.0979614	-0.0564782	-0.0538856
188	0.0376	-0.0579537	-0.0576597	-0.0573574	-0.0573574	-0.0563539	-0.0599767	-0.0737961	-0.097961	-0.0564636	-0.0538616
189	0.0378	-0.0579567	-0.0576584	-0.0573572	-0.0573572	-0.0563455	-0.0599776	-0.0737195	-0.0979604	-0.056449	-0.0538377
190	0.038	-0.0579598	-0.0576573	-0.0573572	-0.0573572	-0.056332	-0.0599785	-0.0736428	-0.0979595	-0.0564344	-0.0538138
191	0.0382	-0.0579629	-0.0576562	-0.0573572	-0.0573572	-0.0563191	-0.0599793	-0.0735656	-0.0979583	-0.0564197	-0.05379
192	0.0384	-0.057966	-0.0576552	-0.0573572	-0.0573572	-0.0563067	-0.0599801	-0.073488	-0.0979569	-0.056405	-0.0537663
193	0.0386	-0.0579692	-0.0576543	-0.0573572	-0.0573572	-0.0562947	-0.0599809	-0.0734101	-0.0979553	-0.0563902	-0.0537426
194	0.0388	-0.0579724	-0.0576535	-0.0573572	-0.0573572	-0.0562833	-0.0599817	-0.0733321	-0.0979534	-0.0563755	-0.0537189
195	0.039	-0.0579756	-0.0576527	-0.0573573	-0.0573573	-0.0562662	-0.0599824	-0.073254	-0.0979513	-0.0563607	-0.0536953
196	0.0392	-0.0579789	-0.057652	-0.0573574	-0.0573574	-0.0562499	-0.0599831	-0.0731754	-0.097949	-0.0563458	-0.0536717
197	0.0394	-0.0579822	-0.0576514	-0.0573575	-0.0573575	-0.0562341	-0.0599837	-0.0730963	-0.0979465	-0.056331	-0.0536482
198	0.0396	-0.0579855	-0.0576508	-0.0573576	-0.0573576	-0.056219	-0.0599844	-0.073017	-0.0979438	-0.0563161	-0.0536247
199	0.0398	-0.0579889	-0.0576503	-0.0573577	-0.0573577	-0.0562045	-0.059985	-0.0729375	-0.0979409	-0.0563012	-0.0536012
200	0.04	-0.0579923	-0.0576499	-0.0573579	-0.0573579	-0.056184	-0.0599856	-0.0728581	-0.0979378	-0.0562863	-0.0535779
201	0.0402	-0.0579957	-0.0576496	-0.0573581	-0.0573581	-0.0561643	-0.0599861	-0.072778	-0.0979345	-0.0562714	-0.0535545
202	0.0404	-0.0579991	-0.0576493	-0.0573583	-0.0573583	-0.0561453	-0.0599867	-0.0726974	-0.097931	-0.0562564	-0.0535312
203	0.0406	-0.0580026	-0.0576491	-0.0573584	-0.0573584	-0.0561271	-0.0599872	-0.0726166	-0.0979274	-0.0562414	-0.053508
204	0.0408	-0.0580061	-0.0576489	-0.0573586	-0.0573586	-0.0561096	-0.0599877	-0.0725356	-0.0979236	-0.0562264	-0.0534848
205	0.041	-0.0580096	-0.0576488	-0.0573589	-0.0573589	-0.0560857	-0.0599882	-0.0724546	-0.0979196	-0.0562114	-0.0534616
206	0.0412	-0.0580131	-0.0576488	-0.0573591	-0.0573591	-0.0560626	-0.0599886	-0.072373	-0.0979155	-0.0561964	-0.0534385
207	0.0414	-0.0580166	-0.0576488	-0.0573594	-0.0573594	-0.0560405	-0.0599891	-0.0722908	-0.0979113	-0.0561814	-0.0534154
208	0.0416	-0.0580202	-0.0576489	-0.0573596	-0.0573596	-0.0560193	-0.0599895	-0.0722084	-0.0979069	-0.0561663	-0.0533924
209	0.0418	-0.0580238	-0.0576491	-0.0573599	-0.0573599	-0.0559988	-0.0599899	-0.0721258	-0.0979023	-0.0561512	-0.0533694
210	0.042	-0.0580274	-0.0576493	-0.0573602	-0.0573602	-0.0559715	-0.0599903	-0.0720433	-0.0978976	-0.0561362	-0.0533465
211	0.0422	-0.058031	-0.0576495	-0.0573605	-0.0573605	-0.0559452	-0.0599907	-0.07196	-0.0978928	-0.0561211	-0.0533236
212	0.0424	-0.0580346	-0.0576498	-0.0573608	-0.0573608	-0.0559199	-0.0599911	-0.0718762	-0.0978879	-0.056106	-0.0533007
213	0.0426	-0.0580383	-0.0576502	-0.0573611	-0.0573611	-0.0558957	-0.0599914	-0.071792	-0.0978829	-0.0560909	-0.0532779
214	0.0428	-0.0580419	-0.0576506	-0.0573614	-0.0573614	-0.0558724	-0.0599918	-0.0717078	-0.0978777	-0.0560758	-0.0532552
215	0.043	-0.0580456	-0.057651	-0.0573618	-0.0573618	-0.0558416	-0.0599921	-0.0716235	-0.0978724	-0.0560606	-0.0532324
216	0.0432	-0.0580493	-0.0576515	-0.0573621	-0.0573621	-0.0558122	-0.0599924	-0.0715385	-0.097867	-0.0560455	-0.0532098
217	0.0434	-0.058053	-0.0576521	-0.0573625	-0.0573625	-0.0557838	-0.0599927	-0.0714529	-0.0978616	-0.0560304	-0.0531871
218	0.0436	-0.0580567	-0.0576527	-0.0573628	-0.0573628	-0.0557566	-0.059993	-0.071367	-0.097856	-0.0560153	-0.0531645
219	0.0438	-0.0580604	-0.0576533	-0.0573631	-0.0573631	-0.0557304	-0.0599933	-0.071281	-0.0978503	-0.0560001	-0.053142
220	0.044	-0.0580642	-0.057654	-0.0573635	-0.0573635	-0.0556964	-0.0599935	-0.071195	-0.0978445	-0.055985	-0.0531194
221	0.0442	-0.0580679	-0.0576547	-0.0573639	-0.0573639	-0.0556638	-0.0599938	-0.0711082	-0.0978386	-0.0559699	-0.053097
222	0.0444	-0.0580716	-0.0576555	-0.0573643	-0.0573643	-0.0556324	-0.059994	-0.0710208	-0.0978327	-0.0559547	-0.0530745
223	0.0446	-0.0580754	-0.0576563	-0.0573646	-0.0573646	-0.0556023	-0.0599943	-0.070933	-0.0978267	-0.0559396	-0.0530521
224	0.0448	-0.0580791	-0.0576571	-0.0573649	-0.0573649	-0.0555733	-0.0599945	-0.0708451	-0.0978206	-0.0559245	-0.0530297
225	0.045	-0.0580829	-0.057658	-0.0573653	-0.0573653	-0.0555361	-0.0599947	-0.0707573	-0.0978144	-0.0559093	-0.0530074
226	0.0452	-0.0580867	-0.0576589	-0.0573657	-0.0573657	-0.0555003	-0.0599949	-0.0706686	-0.0978081	-0.0558942	-0.0529851
227	0.0454	-0.0580904	-0.0576598	-0.0573661	-0.0573661	-0.0554659	-0.0599951	-0.0705792	-0.0978018	-0.0558791	-0.0529629
228	0.0456	-0.0580942	-0.0576608	-0.0573664	-0.0573664	-0.0554329	-0.0599953	-0.0704896	-0.0977954	-0.055864	-0.0529407
229	0.0458	-0.058098	-0.0576618	-0.0573667	-0.0573667	-0.0554012	-0.0599955	-0.0703998	-0.0977889	-0.0558488	-0.0529185
230	0.046	-0.0581017	-0.0576628	-0.0573671	-0.0573671	-0.0553608	-0.0599957	-0.0703101	-0.0977824	-0.0558337	-0.0528963
231	0.0462	-0.0581055	-0.0576639	-0.0573675	-0.0573675	-0.0553219	-0.0599958	-0.0702194	-0.0977758	-0.0558186	-0.0528742
232	0.0464	-0.0581093	-0.057665	-0.0573678	-0.0573678	-0.0552846	-0.059996	-0.0701282	-0.0977692	-0.0558035	-0.0528522
233	0.0466	-0.0581131	-0.0576661	-0.0573682	-0.0573682	-0.0552488	-0.0599961	-0.0700366	-0.0977625	-0.0557884	-0.0528301
234	0.0468	-0.0581168	-0.0576672	-0.0573685	-0.0573685	-0.0552143	-0.0599963	-0.0699448	-0.0977557	-0.0557734	-0.0528081
235	0.047	-0.0581206	-0.0576683	-0.0573684	-0.0573684	-0.0551717	-0.0599964	-0.0698532	-0.0977489	-0.0557583	-0.0527862
236	0.0472	-0.0581243	-0.0576695	-0.0573683	-0.0573683	-0.0551307	-0.0599966	-0.0697607	-0.0977421	-0.0557432	-0.0527642
237	0.0474	-0.0581281	-0.0576706	-0.0573682	-0.0573682	-0.0550914	-0.0599967	-0.0696677	-0.0977352	-0.0557282	-0.0527423
238	0.0476	-0.0581317	-0.0576718	-0.0573681	-0.0573681	-0.0550536	-0.0599968	-0.0695744	-0.0977282	-0.0557131	-0.0527205
239	0.0478	-0.0581354	-0.0576729	-0.0573681	-0.0573681	-0.0550173	-0.059997	-0.0694811	-0.0977213	-0.0556981	-0.0526986
240	0.048	-0.0581391	-0.0576741	-0.0573673	-0.0573673	-0.0549729	-0.0599971	-0.069388	-0.0977142	-0.0556831	-0.0526768
241	0.0482	-0.0581427	-0.0576752	-0.0573665	-0.0573665	-0.0549302	-0.0599972	-0.0692942	-0.0977072	-0.055668	-0.0526551
242	0.0484	-0.0581462	-0.0576763	-0.0573658	-0.0573658	-0.0548892	-0.0599973	-0.0691999	-0.0977001	-0.0556531	-0.0526334
243	0.0486	-0.0581497	-0.0576774	-0.0573651	-0.0573651	-0.0548499	-0.0599974	-0.0691055	-0.097693	-0.0556381	-0.0526117
244	0.0488	-0.0581531	-0.0576784	-0.0573644	-0.0573644	-0.0548121	-0.0599975	-0.0690112	-0.0976858	-0.0556231	-0.05259
245	0.049	-0.0581565	-0.0576794	-0.057363	-0.057363	-0.0547659	-0.0599976	-0.0689171	-0.0976786	-0.0556081	-0.0525684
246	0.0492	-0.0581598	-0.0576803	-0.0573615	-0.0573615	-0.0547215	-0.0599977	-0.0688224	-0.0976714	-0.0555932	-0.0525468
247	0.0494	-0.058163	-0.0576812	-0.0573602	-0.0573602	-0.0546788	-0.0599978	-0.0687274	-0.0976642	-0.0555783	-0.0525252
248	0.0496	-0.0581662	-0.0576821	-0.0573589	-0.0573589	-0.0546378	-0.0599979	-0.0686323	-0.0976569	-0.0555634	-0.0525037
249	0.0498	-0.0581693	-0.0576829	-0.0573576	-0.0573576	-0.0545984	-0.059998	-0.0685373	-0.0976497	-0.0555485	-0.0524822
250	0.05	-0.0581723	-0.0576837	-0.0573555	-0.0573555	-0.0545501	-0.059998	-0.0684428	-0.0976424	-0.0555336	-0.0524607
251	0.0502	-0.0581753	-0.0576844	-0.0573536	-0.0573536	-0.0545037	-0.0599981	-0.0683476	-0.097635	-0.0555187	-0.0524393
252	0.0504	-0.0581781	-0.057685	-0.0573517	-0.0573517	-0.0544591	-0.0599982	-0.068252	-0.0976277	-0.0555039	-0.0524179
253	0.0506	-0.0581809	-0.0576855	-0.0573499	-0.0573499	-0.0544163	-0.0599983	-0.0681565	-0.0976204	-0.0554891	-0.0523966
254	0.0508	-0.0581836	-0.0576861	-0.0573481	-0.0573481	-0.0543751	-0.0599983	-0.0680611	-0.097613	-0.0554742	-0.0523753
255	0.051	-0.0581862	-0.0576865	-0.0573456	-0.0573456	-0.0543245	-0.0599984	-0.0679662	-0.0976056	-0.0554594	-0.052354
256	0.0512	-0.0581887	-0.0576869	-0.0573432	-0.0573432	-0.0542759	-0.0599985	-0.0678706	-0.0975983	-0.0554447	-0.0523328
257	0.0514	-0.0581912	-0.0576873	-0.0573408	-0.0573408	-0.0542292	-0.0599985	-0.0677747	-0.0975909	-0.0554299	-0.0523116
258	0.0516	-0.0581935	-0.0576875	-0.0573386	-0.0573386	-0.0541844	-0.0599986	-0.0676788	-0.0975835	-0.0554152	-0.0522904
259	0.0518	-0.0581958	-0.0576877	-0.0573364	-0.0573364	-0.0541412	-0.0599986	-0.0675831	-0.0975761	-0.0554005	-0.0522693
260	0.052	-0.058198	-0.0576879	-0.0573335	-0.0573335	-0.0540883	-0.0599987	-0.0674879	-0.0975687	-0.0553858	-0.0522482
261	0.0522	-0.0582002	-0.057688	-0.0573307	-0.0573307	-0.0540374	-0.0599987	-0.067392	-0.0975613	-0.0553711	-0.0522272
262	0.0524	-0.0582022	-0.057688	-0.057328	-0.057328	-0.0539885	-0.0599988	-0.0672958	-0.0975539	-0.0553564	-0.0522062
263	0.0526	-0.0582041	-0.057688	-0.0573254	-0.0573254	-0.0539415	-0.0599988	-0.0671995	-0.0975465	-0.0553418	-0.0521852
264	0.0528	-0.058206	-0.0576879	-0.057323	-0.057323	-0.0538964	-0.0599989	-0.0671035	-0.0975391	-0.0553272	-0.0521643
265	0.053	-0.0582078	-0.0576878	-0.0573197	-0.0573197	-0.053841	-0.0599989	-0.0670079	-0.0975317	-0.0553126	-0.0521434
266	0.0532	-0.0582095	-0.0576876	-0.0573166	-0.0573166	-0.0537878	-0.059999	-0.0669117	-0.0975243	-0.055298	-0.0521225
267	0.0534	-0.0582112	-0.0576873	-0.0573136	-0.0573136	-0.0537366	-0.059999	-0.0668152	-0.0975169	-0.0552835	-0.0521017
268	0.0536	-0.0582127	-0.057687	-0.0573108	-0.0573108	-0.0536875	-0.059999	-0.0667186	-0.0975095	-0.0552689	-0.0520809
269	0.0538	-0.0582142	-0.0576866	-0.057308	-0.057308	-0.0536403	-0.0599991	-0.0666223	-0.0975021	-0.0552544	-0.0520602
270	0.054	-0.0582157	-0.0576862	-0.0573045	-0.0573045	-0.0535826	-0.0599991	-0.0665264	-0.0974947	-0.0552399	-0.0520395
271	0.0542	-0.058217	-0.0576857	-0.0573012	-0.0573012	-0.0535271	-0.0599992	-0.0664299	-0.0974874	-0.0552255	-0.0520189
272	0.0544	-0.0582183	-0.0576852	-0.057298	-0.057298	-0.0534737	-0.0599992	-0.066333	-0.09748	-0.055211	-0.0519982
273	0.0546	-0.0582195	-0.0576846	-0.0572949	-0.0572949	-0.0534225	-0.0599992	-0.0662362	-0.0974726	-0.0551966	-0.0519777
274	0.0548	-0.0582206	-0.0576839	-0.0572919	-0.0572919	-0.0533733	-0.0599993	-0.0661395	-0.0974653	-0.0551822	-0.0519571
275	0.055	-0.0582217	-0.0576833	-0.0572883	-0.0572883	-0.0533132	-0.0599993	-0.0660434	-0.097458	-0.0551678	-0.0519366
276	0.0552	-0.0582227	-0.0576826	-0.0572847	-0.0572847	-0.0532555	-0.0599993	-0.0659466	-0.0974507	-0.0551535	-0.0519162
277	0.0554	-0.0582236	-0.0576818	-0.0572813	-0.0572813	-0.0532001	-0.0599993	-0.0658494	-0.0974433	-0.0551391	-0.0518957
278	0.0556	-0.0582245	-0.057681	-0.0572781	-0.0572781	-0.0531468	-0.0599994	-0.0657523	-0.0974361	-0.0551248	-0.0518754
279	0.0558	-0.0582253	-0.0576801	-0.0572749	-0.0572749	-0.0530956	-0.0599994	-0.0656554	-0.0974288	-0.0551105	-0.051855
280	0.056	-0.0582261	-0.0576792	-0.0572711	-0.0572711	-0.0530334	-0.0599994	-0.0655591	-0.0974215	-0.0550963	-0.0518347
281	0.0562	-0.0582268	-0.0576783	-0.0572674	-0.0572674	-0.0529737	-0.0599994	-0.065462	-0.0974142	-0.055082	-0.0518145
282	0.0564	-0.0582275	-0.0576773	-0.0572639	-0.0572639	-0.0529162	-0.0599995	-0.0653647	-0.097407	-0.0550678	-0.0517942
283	0.0566	-0.058228	-0.0576763	-0.0572605	-0.0572605	-0.0528611	-0.0599995	-0.0652674	-0.0973998	-0.0550536	-0.0517741
284	0.0568	-0.0582286	-0.0576753	-0.0572573	-0.0572573	-0.0528081	-0.0599995	-0.0651703	-0.0973926	-0.0550395	-0.0517539
285	0.057	-0.0582291	-0.0576742	-0.0572533	-0.0572533	-0.0527439	-0.0599995	-0.0650738	-0.0973854	-0.0550253	-0.0517338
286	0.0572	-0.0582295	-0.0576731	-0.0572495	-0.0572495	-0.0526822	-0.0599995	-0.0649767	-0.0973782	-0.0550112	-0.0517138
287	0.0574	-0.0582299	-0.0576719	-0.0572459	-0.0572459	-0.052623	-0.0599996	-0.0648793	-0.097371	-0.0549971	-0.0516938
288	0.0576	-0.0582303	-0.0576708	-0.0572424	-0.0572424	-0.0525661	-0.0599996	-0.0647819	-0.0973639	-0.054983	-0.0516738
289	0.0578	-0.0582306	-0.0576696	-0.057239	-0.057239	-0.0525114	-0.0599996	-0.0646849	-0.0973568	-0.054969	-0.0516538
290	0.058	-0.0582309	-0.0576683	-0.057235	-0.057235	-0.0524455	-0.0599996	-0.0645884	-0.0973497	-0.0549549	-0.0516339
291	0.0582	-0.0582311	-0.0576671	-0.0572311	-0.0572311	-0.0523821	-0.0599996	-0.0644913	-0.0973426	-0.0549409	-0.0516141
292	0.0584	-0.0582312	-0.0576658	-0.0572274	-0.0572274	-0.0523213	-0.0599996	-0.0643939	-0.0973355	-0.054927	-0.0515943
293	0.0586	-0.0582314	-0.0576645	-0.0572238	-0.0572238	-0.0522628	-0.0599996	-0.0642967	-0.0973284	-0.054913	-0.0515745
294	0.0588	-0.0582315	-0.0576631	-0.0572204	-0.0572204	-0.0522067	-0.0599997	-0.0641998	-0.0973214	-0.0548991	-0.0515548
295	0.059	-0.0582315	-0.0576618	-0.0572163	-0.0572163	-0.0521392	-0.0599997	-0.0641035	-0.0973144	-0.0548852	-0.0515351
296	0.0592	-0.0582316	-0.0576604	-0.0572124	-0.0572124	-0.0520745	-0.0599997	-0.0640066	-0.0973074	-0.0548713	-0.0515154
297	0.0594	-0.0582315	-0.057659	-0.0572086	-0.0572086	-0.0520122	-0.0599997	-0.0639096	-0.0973004	-0.0548574	-0.0514958
298	0.0596	-0.0582315	-0.0576575	-0.0572049	-0.0572049	-0.0519524	-0.0599997	-0.0638126	-0.0972934	-0.0548436	-0.0514763
299	0.0598	-0.0582314	-0.0576561	-0.0572015	-0.0572015	-0.051895	-0.0599997	-0.0637161	-0.0972864	-0.0548298	-0.0514567
300	0.06	-0.0582313	-0.0576546	-0.0571973	-0.0571973	-0.0518263	-0.0599997	-0.0636202	-0.0972795	-0.054816	-0.0514373
301	0.0602	-0.0582311	-0.0576531	-0.0571933	-0.0571933	-0.0517604	-0.0599997	-0.0635238	-0.0972726	-0.0548022	-0.0514178
302	0.0604	-0.058231	-0.0576516	-0.0571895	-0.0571895	-0.051697	-0.0599998	-0.0634272	-0.0972657	-0.0547885	-0.0513984
303	0.0606	-0.0582307	-0.0576501	-0.0571858	-0.0571858	-0.0516361	-0.0599998	-0.0633308	-0.0972588	-0.0547748	-0.0513791
304	0.0608	-0.0582305	-0.0576486	-0.0571822	-0.0571822	-0.0515776	-0.0599998	-0.0632349	-0.097252	-0.0547611	-0.0513598
305	0.061	-0.0582303	-0.057647	-0.057178	-0.057178	-0.0515081	-0.0599998	-0.0631396	-0.0972451	-0.0547474	-0.0513405
306	0.0612	-0.05823	-0.0576454	-0.057174	-0.057174	-0.0514412	-0.0599998	-0.0630439	-0.0972383	-0.0547338	-0.0513213
307	0.0614	-0.0582297	-0.0576438	-0.0571701	-0.0571701	-0.051377	-0.0599998	-0.0629481	-0.0972315	-0.0547202	-0.0513021
308	0.0616	-0.0582293	-0.0576422	-0.0571664	-0.0571664	-0.0513152	-0.0599998	-0.0628525	-0.0972247	-0.0547066	-0.051283
309	0.0618	-0.0582289	-0.0576406	-0.0571628	-0.0571628	-0.051256	-0.0599998	-0.0627574	-0.097218	-0.054693	-0.0512639
310	0.062	-0.0582286	-0.057639	-0.0571586	-0.0571586	-0.0511857	-0.0599998	-0.062663	-0.0972112	-0.0546794	-0.0512448
311	0.0622	-0.0582282	-0.0576373	-0.0571545	-0.0571545	-0.0511183	-0.0599998	-0.0625682	-0.0972045	-0.0546659	-0.0512258
312	0.0624	-0.0582277	-0.0576357	-0.0571506	-0.0571506	-0.0510534	-0.0599998	-0.0624734	-0.0971978	-0.0546524	-0.0512069
313	0.0626	-0.0582272	-0.057634	-0.0571468	-0.0571468	-0.0509912	-0.0599998	-0.0623788	-0.0971911	-0.0546389	-0.051188
314	0.0628	-0.0582268	-0.0576323	-0.0571432	-0.0571432	-0.0509313	-0.0599998	-0.0622848	-0.0971845	-0.0546255	-0.0511691
315	0.063	-0.0582263	-0.0576306	-0.0571389	-0.0571389	-0.0508608	-0.0599999	-0.0621916	-0.0971778	-0.0546121	-0.0511503
316	0.0632	-0.0582258	-0.0576289	-0.0571347	-0.0571347	-0.050793	-0.0599999	-0.0620981	-0.0971712	-0.0545987	-0.0511315
317	0.0634	-0.0582252	-0.0576272	-0.0571308	-0.0571308	-0.0507278	-0.0599999	-0.0620045	-0.0971646	-0.0545853	-0.0511128
318	0.0636	-0.0582246	-0.0576254	-0.057127	-0.057127	-0.0506653	-0.0599999	-0.0619113	-0.097158	-0.0545719	-0.0510941
319	0.0638	-0.058224	-0.0576237	-0.0571233	-0.0571233	-0.0506051	-0.0599999	-0.0618187	-0.0971514	-0.0545586	-0.0510755
320	0.064	-0.0582235	-0.0576219	-0.057119	-0.057119	-0.0505345	-0.0599999	-0.0617269	-0.0971449	-0.0545453	-0.0510569
321	0.0642	-0.0582228	-0.0576202	-0.0571148	-0.0571148	-0.0504667	-0.0599999	-0.0616348	-0.0971383	-0.054532	-0.0510384
322	0.0644	-0.0582222	-0.0576184	-0.0571108	-0.0571108	-0.0504016	-0.0599999	-0.0615428	-0.0971318	-0.0545187	-0.0510199
323	0.0646	-0.0582215	-0.0576166	-0.0571069	-0.0571069	-0.0503389	-0.0599999	-0.0614511	-0.0971253	-0.0545055	-0.0510015
324	0.0648	-0.0582209	-0.0576148	-0.0571032	-0.0571032	-0.0502788	-0.0599999	-0.0613601	-0.0971188	-0.0544923	-0.0509831
325	0.065	-0.0582202	-0.057613	-0.0570988	-0.0570988	-0.0502085	-0.0599999	-0.06127	-0.0971124	-0.0544791	-0.0509648
326	0.0652	-0.0582195	-0.0576112	-0.0570946	-0.0570946	-0.0501409	-0.0599999	-0.0611796	-0.0971059	-0.0544659	-0.0509465
327	0.0654	-0.0582187	-0.0576093	-0.0570906	-0.0570906	-0.050076	-0.0599999	-0.0610894	-0.0970995	-0.0544527	-0.0509283
328	0.0656	-0.058218	-0.0576075	-0.0570867	-0.0570867	-0.0500136	-0.0599999	-0.0609997	-0.0970931	-0.0544396	-0.0509101
329	0.0658	-0.0582172	-0.0576056	-0.0570829	-0.0570829	-0.0499537	-0.0599999	-0.0609105	-0.0970867	-0.0544265	-0.050892
330	0.066	-0.0582165	-0.0576038	-0.0570785	-0.0570785	-0.0498839	-0.0599999	-0.0608223	-0.0970804	-0.0544134	-0.0508739
331	0.0662	-0.0582157	-0.0576019	-0.0570742	-0.0570742	-0.0498169	-0.0599999	-0.0607339	-0.097074	-0.0544003	-0.0508559
332	0.0664	-0.0582149	-0.0576	-0.0570701	-0.0570701	-0.0497525	-0.0599999	-0.0606458	-0.0970677	-0.0543873	-0.0508379
333	0.0666	-0.058214	-0.0575981	-0.0570662	-0.0570662	-0.0496906	-0.0599999	-0.0605581	-0.0970614	-0.0543743	-0.05082
334	0.0668	-0.0582132	-0.0575962	-0.0570624	-0.0570624	-0.0496312	-0.0599999	-0.060471	-0.0970551	-0.0543613	-0.0508022
335	0.067	-0.0582124	-0.0575943	-0.0570579	-0.0570579	-0.0495622	-0.0599999	-0.0603849	-0.0970488	-0.0543483	-0.0507843
336	0.0672	-0.0582115	-0.0575923	-0.0570535	-0.0570535	-0.049496	-0.0599999	-0.0602988	-0.0970425	-0.0543353	-0.0507666
337	0.0674	-0.0582106	-0.0575904	-0.0570494	-0.0570494	-0.0494323	-0.0599999	-0.0602129	-0.0970363	-0.0543224	-0.0507489
338	0.0676	-0.0582097	-0.0575884	-0.0570454	-0.0570454	-0.0493712	-0.0599999	-0.0601275	-0.0970301	-0.0543095	-0.0507313
339	0.0678	-0.0582088	-0.0575864	-0.0570415	-0.0570415	-0.0493124	-0.0599999	-0.0600428	-0.0970239	-0.0542966	-0.0507137
340	0.068	-0.0582078	-0.0575844	-0.0570369	-0.0570369	-0.0492446	-0.0599999	-0.059959	-0.0970177	-0.0542837	-0.0506961
341	0.0682	-0.0582069	-0.0575824	-0.0570325	-0.0570325	-0.0491794	-0.06	-0.0598753	-0.0970115	-0.0542708	-0.0506787
342	0.0684	-0.0582059	-0.0575804	-0.0570283	-0.0570283	-0.0491167	-0.06	-0.0597918	-0.0970054	-0.054258	-0.0506612
343	0.0686	-0.0582049	-0.0575784	-0.0570243	-0.0570243	-0.0490566	-0.06	-0.0597089	-0.0969992	-0.0542452	-0.0506439
344	0.0688	-0.0582039	-0.0575764	-0.0570204	-0.0570204	-0.0489987	-0.06	-0.0596267	-0.0969931	-0.0542323	-0.0506266
345	0.069	-0.0582029	-0.0575743	-0.0570157	-0.0570157	-0.0489322	-0.06	-0.0595455	-0.096987	-0.0542196	-0.0506093
346	0.0692	-0.0582019	-0.0575723	-0.0570112	-0.0570112	-0.0488683	-0.06	-0.0594643	-0.096981	-0.0542068	-0.0505921
347	0.0694	-0.0582009	-0.0575702	-0.0570069	-0.0570069	-0.0488069	-0.06	-0.0593835	-0.0969749	-0.0541941	-0.050575
348	0.0696	-0.0581998	-0.0575681	-0.0570028	-0.0570028	-0.0487479	-0.06	-0.0593033	-0.0969689	-0.0541813	-0.0505579
349	0.0698	-0.0581987	-0.057566	-0.0569988	-0.0569988	-0.0486912	-0.06	-0.0592238	-0.0969628	-0.0541686	-0.0505409
350	0.07	-0.0581976	-0.0575639	-0.0569941	-0.0569941	-0.0486262	-0.06	-0.0591452	-0.0969568	-0.0541559	-0.050524
351	0.0702	-0.0581965	-0.0575617	-0.0569895	-0.0569895	-0.0485638	-0.06	-0.0590668	-0.0969508	-0.0541433	-0.0505071
352	0.0704	-0.0581954	-0.0575596	-0.0569852	-0.0569852	-0.0485038	-0.06	-0.0589888	-0.0969449	-0.0541306	-0.0504902
353	0.0706	-0.0581943	-0.0575574	-0.056981	-0.056981	-0.0484462	-0.06	-0.0589113	-0.0969389	-0.054118	-0.0504735
354	0.0708	-0.0581931	-0.0575552	-0.0569769	-0.0569769	-0.0483908	-0.06	-0.0588346	-0.096933	-0.0541054	-0.0504568
