source	target	weight
W2006008614	W1970182501	1
W2018959254	W1970182501	1
W2020910495	W1970182501	1
W2045391660	W1970182501	1
W1970182501	W2046363790	1
W2052812788	W1970182501	1
W2056636841	W1970182501	1
W2086155025	W1970182501	1
W2086265687	W1970182501	1
W2092114155	W1970182501	1
W1970182501	W2097511884	1
W2097541219	W1970182501	1
W1970182501	W2110252881	1
W2145253719	W1970182501	1
W2146794131	W1970182501	1
W2149784701	W1970182501	1
W1970182501	W2155180319	1
W170956600	W2331237760	1
W1969232476	W2331237760	1
W2331237760	W1982580850	1
W2013166533	W2331237760	1
W2064257383	W2331237760	1
W2069610894	W2331237760	1
W2076879580	W2331237760	1
W2080030366	W2331237760	1
W2091280544	W2331237760	1
W2103103180	W2331237760	1
W2110252881	W2331237760	1
W2115682148	W2331237760	1
W2127735752	W2331237760	1
W2142548630	W2331237760	1
W2143314240	W2331237760	1
W2159240874	W2331237760	1
W2331237760	W2165919804	1
W2167390514	W2331237760	1
W2331237760	W2193936862	1
W2331237760	W2196314719	1
W2289996588	W2331237760	1
W2799933962	W1872061170	1
W1970182501	W2799933962	1
W1971990035	W2799933962	1
W1978862241	W2799933962	1
W1979766464	W2799933962	1
W1982508615	W2799933962	1
W1998584917	W2799933962	1
W2002972805	W2799933962	1
W2017402562	W2799933962	1
W2045391660	W2799933962	1
W2064257383	W2799933962	1
W2076879580	W2799933962	1
W2086155025	W2799933962	1
W2092114155	W2799933962	1
W2106332413	W2799933962	1
W2115682148	W2799933962	1
W2117553976	W2799933962	1
W2120815846	W2799933962	1
W2133149447	W2799933962	1
W2159240874	W2799933962	1
W2799933962	W2169109050	1
W2799933962	W2334963168	1
W2799933962	W2428009260	1
W2799933962	W2602737239	1
W2799933962	W2604433691	1
W1872061170	W1637203540	1
W1724705168	W1872061170	1
W1970087762	W1872061170	1
W1973862785	W1872061170	1
W1997500899	W1872061170	1
W2006008614	W1872061170	1
W2041488220	W1872061170	1
W2043362413	W1872061170	1
W2045391660	W1872061170	1
W2072985771	W1872061170	1
W2076879580	W1872061170	1
W2086155025	W1872061170	1
W2092114155	W1872061170	1
W2137825350	W1872061170	1
W2196314719	W1872061170	1
W2492299531	W1872061170	1
W2616362470	W1872061170	1
W1973434807	W2087399203	1
W2115393730	W2087399203	1
W2148820543	W2087399203	1
W1725666586	W2466671176	1
W1967425026	W2466671176	1
W1993420015	W2466671176	1
W2017275297	W2466671176	1
W2020910495	W2466671176	1
W2068733876	W2466671176	1
W2085214578	W2466671176	1
W2092114155	W2466671176	1
W2110198466	W2466671176	1
W2474121502	W2466671176	1
W1735741754	W2169047134	1
W1981746040	W2169047134	1
W2037080969	W2169047134	1
W2043362413	W2169047134	1
W2085531075	W2169047134	1
W2110198466	W2169047134	1
W2416698490	W2169047134	1
W170956600	W2155180319	1
W1878589647	W2155180319	1
W1996789949	W2155180319	1
W2007769909	W2155180319	1
W2017516920	W2155180319	1
W2018959254	W2155180319	1
W2037080969	W2155180319	1
W2037428536	W2155180319	1
W2045391660	W2155180319	1
W2052812788	W2155180319	1
W2072985771	W2155180319	1
W2085214578	W2155180319	1
W2086155025	W2155180319	1
W2086265687	W2155180319	1
W2092114155	W2155180319	1
W2174117054	W2155180319	1
W2196314719	W2155180319	1
W2466671176	W2155180319	1
W2474121502	W2155180319	1
W1976915307	W2399420755	1
W1979766464	W2399420755	1
W2007769909	W2399420755	1
W2014061840	W2399420755	1
W2020910495	W2399420755	1
W2022437069	W2399420755	1
W2043362413	W2399420755	1
W2052812788	W2399420755	1
W2070597621	W2399420755	1
W2072985771	W2399420755	1
W2082485258	W2399420755	1
W2085531075	W2399420755	1
W2110198466	W2399420755	1
W2117553976	W2399420755	1
W2127735752	W2399420755	1
W2141290457	W2399420755	1
W2146794131	W2399420755	1
W2200746124	W2399420755	1
W2416698490	W2399420755	1
W2616362470	W2399420755	1
W4245017765	W2399420755	1
W365407947	W2133970449	1
W1724705168	W2133970449	1
W1735741754	W2133970449	1
W2133970449	W1814966798	1
W2133970449	W1829502189	1
W1966178566	W2133970449	1
W1967425026	W2133970449	1
W1999560196	W2133970449	1
W2000013699	W2133970449	1
W2007769909	W2133970449	1
W2014061840	W2133970449	1
W2017516920	W2133970449	1
W2018959254	W2133970449	1
W2022437069	W2133970449	1
W2041488220	W2133970449	1
W2045391660	W2133970449	1
W2052812788	W2133970449	1
W2072002431	W2133970449	1
W2082485258	W2133970449	1
W2086155025	W2133970449	1
W2086265687	W2133970449	1
W2097541219	W2133970449	1
W2101864862	W2133970449	1
W2120261865	W2133970449	1
W2126918678	W2133970449	1
W2133970449	W2155180319	1
W2133970449	W2164723986	1
W2133970449	W2200746124	1
W2133970449	W2474121502	1
W2478562489	W2133970449	1
W2133970449	W4245017765	1
W365407947	W2169763427	1
W2169763427	W1512811199	1
W1559505189	W2169763427	1
W1724705168	W2169763427	1
W1980926246	W2169763427	1
W2014729386	W2169763427	1
W2016910258	W2169763427	1
W2026055416	W2169763427	1
W2029798526	W2169763427	1
W2069308336	W2169763427	1
W2076879580	W2169763427	1
W2082605003	W2169763427	1
W2092114155	W2169763427	1
W2109481218	W2169763427	1
W2115682148	W2169763427	1
W2143314240	W2169763427	1
W2152578300	W2169763427	1
W2169047134	W2169763427	1
W2169763427	W2169109050	1
W2334963168	W2169763427	1
W2478562489	W2169763427	1
W170956600	W2200746124	1
W1724705168	W2200746124	1
W1735741754	W2200746124	1
W1799753769	W2200746124	1
W1967425026	W2200746124	1
W2006008614	W2200746124	1
W2018959254	W2200746124	1
W2020910495	W2200746124	1
W2022437069	W2200746124	1
W2069091115	W2200746124	1
W2070597621	W2200746124	1
W2076879580	W2200746124	1
W2085214578	W2200746124	1
W2086155025	W2200746124	1
W2086265687	W2200746124	1
W2092114155	W2200746124	1
W2094137255	W2200746124	1
W2137825350	W2200746124	1
W2334963168	W2200746124	1
W2416698490	W2200746124	1
W2474121502	W2200746124	1
W1997500899	W2428009260	1
W1999560196	W2428009260	1
W2018959254	W2428009260	1
W2022437069	W2428009260	1
W2041488220	W2428009260	1
W2045391660	W2428009260	1
W2085214578	W2428009260	1
W2086265687	W2428009260	1
W2141290457	W2428009260	1
W2155180319	W2428009260	1
W2162304282	W2428009260	1
W2474121502	W2428009260	1
W1878589647	W2097511884	1
W1999560196	W2097511884	1
W2018959254	W2097511884	1
W2026917580	W2097511884	1
W2045391660	W2097511884	1
W2092114155	W2097511884	1
W2141290457	W2097511884	1
W2146794131	W2097511884	1
W2162304282	W2097511884	1
W2474121502	W2097511884	1
W2492299531	W2097511884	1
W2164723986	W1637203540	1
W1999560196	W2164723986	1
W2018959254	W2164723986	1
W2025947382	W2164723986	1
W2026917580	W2164723986	1
W2036078241	W2164723986	1
W2045391660	W2164723986	1
W2168071184	W2164723986	1
W2474121502	W2164723986	1
W2492299531	W2164723986	1
W1724705168	W1758809234	1
W2037428536	W1758809234	1
W2094137255	W1758809234	1
W1799753769	W1829502189	1
W2018959254	W1829502189	1
W2026055416	W1829502189	1
W2052812788	W1829502189	1
W2200746124	W1829502189	1
W4245017765	W1829502189	1
W1963741618	W1512811199	1
W2041488220	W1963741618	1
W2092114155	W1963741618	1
W1963741618	W2097511884	1
W2120261865	W1963741618	1
W2145384795	W1963741618	1
W1963741618	W2165007430	1
W2168071184	W1963741618	1
W1963741618	W2265032157	1
W2478562489	W1963741618	1
W2013696376	W1991524960	1
W2093686814	W1991524960	1
W2115393730	W1991524960	1
W2128118213	W1991524960	1
W2148820543	W1991524960	1
W170956600	W1895590810	1
W1895590810	W1512811199	1
W1735741754	W1895590810	1
W2041488220	W1895590810	1
W2056636841	W1895590810	1
W2082485258	W1895590810	1
W2086265687	W1895590810	1
W2092114155	W1895590810	1
W2097541219	W1895590810	1
W2106150875	W1895590810	1
W2155180319	W1895590810	1
W2200746124	W1895590810	1
W1724705168	W2267725143	1
W1799753769	W2267725143	1
W1982508615	W2267725143	1
W2200746124	W2267725143	1
W4245017765	W2267725143	1
W1799753769	W4245017765	1
W2018959254	W4245017765	1
W2020910495	W4245017765	1
W2022437069	W4245017765	1
W2070597621	W4245017765	1
W2076879580	W4245017765	1
W2085214578	W4245017765	1
W2086265687	W4245017765	1
W2334963168	W4245017765	1
W2416698490	W4245017765	1
W2474121502	W4245017765	1
W1724705168	W2265032157	1
W1878589647	W2265032157	1
W1982508615	W2265032157	1
W2006008614	W2265032157	1
W2045391660	W2265032157	1
W2076879580	W2265032157	1
W2145384795	W2265032157	1
W2146794131	W2265032157	1
W2265032157	W2165007430	1
W2168071184	W2265032157	1
W2474121502	W2265032157	1
W1973434807	W2340417007	1
W1983036140	W2340417007	1
W1988407123	W2340417007	1
W1990630142	W2340417007	1
W1993420015	W2340417007	1
W2024621775	W2340417007	1
W2036934252	W2340417007	1
W2038021821	W2340417007	1
W2075089431	W2340417007	1
W2128118213	W2340417007	1
W2134234114	W2340417007	1
W1482575233	W1986168208	1
W1878589647	W1986168208	1
W2064257383	W1986168208	1
W2086155025	W1986168208	1
W2120168261	W1986168208	1
W2120261865	W1986168208	1
W2129945286	W1986168208	1
W1986168208	W2155180319	1
W1986168208	W2157108014	1
W1986168208	W2428009260	1
W365407947	W1974785638	1
W1559505189	W1974785638	1
W1724705168	W1974785638	1
W2009740307	W1974785638	1
W2034951262	W1974785638	1
W2064257383	W1974785638	1
W2091280544	W1974785638	1
W2103103180	W1974785638	1
W2115682148	W1974785638	1
W1974785638	W2144390109	1
W2155213171	W1974785638	1
W2196314719	W1974785638	1
W2399420755	W1974785638	1
W2428009260	W1974785638	1
W2466671176	W1974785638	1
W2492299531	W1974785638	1
W1967425026	W2104865505	1
W1997500899	W2104865505	1
W1999560196	W2104865505	1
W2022437069	W2104865505	1
W2026055416	W2104865505	1
W2045391660	W2104865505	1
W2092114155	W2104865505	1
W2097511884	W2104865505	1
W2101864862	W2104865505	1
W2106064561	W2104865505	1
W2109481218	W2104865505	1
W2133970449	W2104865505	1
W2139079436	W2104865505	1
W2154088722	W2104865505	1
W2155213171	W2104865505	1
W2164723986	W2104865505	1
W2200746124	W2104865505	1
W2428009260	W2104865505	1
W2474121502	W2104865505	1
W4245017765	W2104865505	1
W2042023602	W1512811199	1
W1878589647	W2042023602	1
W1967425026	W2042023602	1
W1976915307	W2042023602	1
W1984628736	W2042023602	1
W1999560196	W2042023602	1
W2017516920	W2042023602	1
W2018959254	W2042023602	1
W2022437069	W2042023602	1
W2025947382	W2042023602	1
W2026055416	W2042023602	1
W2026917580	W2042023602	1
W2041488220	W2042023602	1
W2045391660	W2042023602	1
W2046363790	W2042023602	1
W2056636841	W2042023602	1
W2092114155	W2042023602	1
W2103222398	W2042023602	1
W2106064561	W2042023602	1
W2141290457	W2042023602	1
W2145253719	W2042023602	1
W2146794131	W2042023602	1
W2474121502	W2042023602	1
W2068733876	W2472109575	1
W170956600	W1799753769	1
W1724705168	W1799753769	1
W1967425026	W1799753769	1
W1975183367	W1799753769	1
W2045391660	W1799753769	1
W2068733876	W1799753769	1
W2070597621	W1799753769	1
W2076879580	W1799753769	1
W2094137255	W1799753769	1
W2137825350	W1799753769	1
W2159240874	W1799753769	1
W2049471328	W1998837283	1
W2159240874	W1998837283	1
W2048690171	W1512811199	1
W1724705168	W2048690171	1
W1735741754	W2048690171	1
W2048690171	W1895590810	1
W1994097308	W2048690171	1
W1999560196	W2048690171	1
W2006008614	W2048690171	1
W2009740307	W2048690171	1
W2018959254	W2048690171	1
W2020910495	W2048690171	1
W2022437069	W2048690171	1
W2041488220	W2048690171	1
W2045391660	W2048690171	1
W2064257383	W2048690171	1
W2085531075	W2048690171	1
W2086155025	W2048690171	1
W2086265687	W2048690171	1
W2092114155	W2048690171	1
W2101864862	W2048690171	1
W2106150875	W2048690171	1
W2109481218	W2048690171	1
W2113386433	W2048690171	1
W2126918678	W2048690171	1
W2138851916	W2048690171	1
W2143869343	W2048690171	1
W2048690171	W2155180319	1
W2155213171	W2048690171	1
W2048690171	W2169109050	1
W2048690171	W2399420755	1
W2048690171	W2428009260	1
W2048690171	W2466671176	1
W365407947	W2037014012	1
W1878589647	W2037014012	1
W1904955064	W2037014012	1
W2037014012	W1953111155	1
W1966178566	W2037014012	1
W1971990035	W2037014012	1
W1982508615	W2037014012	1
W1994097308	W2037014012	1
W2037050168	W2037014012	1
W2041488220	W2037014012	1
W2068733876	W2037014012	1
W2086155025	W2037014012	1
W2086265687	W2037014012	1
W2091280544	W2037014012	1
W2092114155	W2037014012	1
W2101864862	W2037014012	1
W2117553976	W2037014012	1
W2143289029	W2037014012	1
W2145384795	W2037014012	1
W2037014012	W2155180319	1
W2159240874	W2037014012	1
W2037014012	W2161691215	1
W2162304282	W2037014012	1
W2037014012	W2466671176	1
W2478562489	W2037014012	1
W2492299531	W2037014012	1
W4248489947	W2037014012	1
W2023064587	W2156063246	1
W170956600	W2169109050	1
W365407947	W2169109050	1
W2169109050	W1512811199	1
W1538485117	W2169109050	1
W2169109050	W1637203540	1
W1675839706	W2169109050	1
W1724705168	W2169109050	1
W1735741754	W2169109050	1
W1758809234	W2169109050	1
W1872061170	W2169109050	1
W1878589647	W2169109050	1
W1895590810	W2169109050	1
W2169109050	W1941846571	1
W1966178566	W2169109050	1
W1971990035	W2169109050	1
W1972125409	W2169109050	1
W1973862785	W2169109050	1
W1974859321	W2169109050	1
W1975183367	W2169109050	1
W1976915307	W2169109050	1
W1980379278	W2169109050	1
W1981746040	W2169109050	1
W1993420015	W2169109050	1
W1997500899	W2169109050	1
W1998584917	W2169109050	1
W1999560196	W2169109050	1
W2000013699	W2169109050	1
W2006008614	W2169109050	1
W2006679284	W2169109050	1
W2007769909	W2169109050	1
W2014061840	W2169109050	1
W2014729386	W2169109050	1
W2017516920	W2169109050	1
W2018959254	W2169109050	1
W2020910495	W2169109050	1
W2022437069	W2169109050	1
W2025947382	W2169109050	1
W2026014826	W2169109050	1
W2026055416	W2169109050	1
W2032624805	W2169109050	1
W2032957079	W2169109050	1
W2037080969	W2169109050	1
W2037428536	W2169109050	1
W2041488220	W2169109050	1
W2043362413	W2169109050	1
W2044532655	W2169109050	1
W2045391660	W2169109050	1
W2045705935	W2169109050	1
W2049747725	W2169109050	1
W2052812788	W2169109050	1
W2056636841	W2169109050	1
W2069091115	W2169109050	1
W2070597621	W2169109050	1
W2072985771	W2169109050	1
W2075367659	W2169109050	1
W2076879580	W2169109050	1
W2082170249	W2169109050	1
W2082485258	W2169109050	1
W2082605003	W2169109050	1
W2085214578	W2169109050	1
W2085531075	W2169109050	1
W2086155025	W2169109050	1
W2086265687	W2169109050	1
W2092114155	W2169109050	1
W2094137255	W2169109050	1
W2095276281	W2169109050	1
W2101864862	W2169109050	1
W2102727091	W2169109050	1
W2103127878	W2169109050	1
W2103222398	W2169109050	1
W2106064561	W2169109050	1
W2109481218	W2169109050	1
W2110198466	W2169109050	1
W2120261865	W2169109050	1
W2126918678	W2169109050	1
W2127735752	W2169109050	1
W2128945098	W2169109050	1
W2133240073	W2169109050	1
W2137825350	W2169109050	1
W2141290457	W2169109050	1
W2145253719	W2169109050	1
W2145653840	W2169109050	1
W2146794131	W2169109050	1
W2169109050	W2150681916	1
W2155180319	W2169109050	1
W2162304282	W2169109050	1
W2168307960	W2169109050	1
W2169047134	W2169109050	1
W2196314719	W2169109050	1
W2215040991	W2169109050	1
W2303850821	W2169109050	1
W2334963168	W2169109050	1
W2340754523	W2169109050	1
W2399420755	W2169109050	1
W2409197843	W2169109050	1
W2416698490	W2169109050	1
W2438937308	W2169109050	1
W2466671176	W2169109050	1
W2472109575	W2169109050	1
W2478562489	W2169109050	1
W2616362470	W2169109050	1
W4248489947	W2169109050	1
W2972514463	W1512811199	1
W1758809234	W2972514463	1
W1799753769	W2972514463	1
W1872061170	W2972514463	1
W1895590810	W2972514463	1
W2972514463	W1953111155	1
W1964169670	W2972514463	1
W1966178566	W2972514463	1
W1969232476	W2972514463	1
W1970087762	W2972514463	1
W1972697076	W2972514463	1
W1973862785	W2972514463	1
W1974859321	W2972514463	1
W1975183367	W2972514463	1
W1978862241	W2972514463	1
W1980143518	W2972514463	1
W1982508615	W2972514463	1
W1994097308	W2972514463	1
W1995488673	W2972514463	1
W1999560196	W2972514463	1
W2001784063	W2972514463	1
W2002015872	W2972514463	1
W2006008614	W2972514463	1
W2007769909	W2972514463	1
W2014061840	W2972514463	1
W2014729386	W2972514463	1
W2016910258	W2972514463	1
W2020442754	W2972514463	1
W2021282412	W2972514463	1
W2022437069	W2972514463	1
W2023276512	W2972514463	1
W2026014826	W2972514463	1
W2972514463	W2029036884	1
W2029644817	W2972514463	1
W2032957079	W2972514463	1
W2034951262	W2972514463	1
W2042367063	W2972514463	1
W2045391660	W2972514463	1
W2972514463	W2047303975	1
W2049230750	W2972514463	1
W2050825329	W2972514463	1
W2972514463	W2055458218	1
W2972514463	W2056290204	1
W2061314910	W2972514463	1
W2068733876	W2972514463	1
W2069091115	W2972514463	1
W2069610894	W2972514463	1
W2075367659	W2972514463	1
W2075444384	W2972514463	1
W2076879580	W2972514463	1
W2078807031	W2972514463	1
W2080030366	W2972514463	1
W2080662842	W2972514463	1
W2081235375	W2972514463	1
W2082170249	W2972514463	1
W2082605003	W2972514463	1
W2083831782	W2972514463	1
W2084812000	W2972514463	1
W2085214578	W2972514463	1
W2085531075	W2972514463	1
W2086155025	W2972514463	1
W2091280544	W2972514463	1
W2092114155	W2972514463	1
W2106518363	W2972514463	1
W2110198466	W2972514463	1
W2115682148	W2972514463	1
W2127735752	W2972514463	1
W2136465646	W2972514463	1
W2137825350	W2972514463	1
W2139079436	W2972514463	1
W2972514463	W2157108014	1
W2159240874	W2972514463	1
W2162304282	W2972514463	1
W2167390514	W2972514463	1
W2972514463	W2169109050	1
W2972514463	W2193936862	1
W2267725143	W2972514463	1
W2289996588	W2972514463	1
W2340754523	W2972514463	1
W2399420755	W2972514463	1
W2438937308	W2972514463	1
W2439130931	W2972514463	1
W2466671176	W2972514463	1
W2470397711	W2972514463	1
W2764257870	W2972514463	1
W2972514463	W2770429290	1
W2972514463	W2776689090	1
W2786493955	W2972514463	1
W2895381724	W2972514463	1
W2900493819	W2972514463	1
W4248489947	W2972514463	1
W1512811199	W1637203540	1
W1724705168	W1512811199	1
W1735741754	W1512811199	1
W1799753769	W1512811199	1
W1814966798	W1512811199	1
W1872061170	W1512811199	1
W1878589647	W1512811199	1
W1972125409	W1512811199	1
W1976915307	W1512811199	1
W1977331952	W1512811199	1
W1979766464	W1512811199	1
W1980379278	W1512811199	1
W1981746040	W1512811199	1
W1982508615	W1512811199	1
W1996789949	W1512811199	1
W1997500899	W1512811199	1
W1999560196	W1512811199	1
W2000013699	W1512811199	1
W2002316126	W1512811199	1
W2006008614	W1512811199	1
W2006679284	W1512811199	1
W2007769909	W1512811199	1
W2014061840	W1512811199	1
W2017516920	W1512811199	1
W2018959254	W1512811199	1
W2020910495	W1512811199	1
W2022437069	W1512811199	1
W2032957079	W1512811199	1
W2041488220	W1512811199	1
W2043362413	W1512811199	1
W2044532655	W1512811199	1
W2045391660	W1512811199	1
W2052812788	W1512811199	1
W2072985771	W1512811199	1
W2075072522	W1512811199	1
W2082605003	W1512811199	1
W2085214578	W1512811199	1
W2085531075	W1512811199	1
W2086155025	W1512811199	1
W2086265687	W1512811199	1
W2092114155	W1512811199	1
W2097511884	W1512811199	1
W2110198466	W1512811199	1
W2126918678	W1512811199	1
W2127735752	W1512811199	1
W2128945098	W1512811199	1
W2137825350	W1512811199	1
W2141290457	W1512811199	1
W2141974690	W1512811199	1
W2155180319	W1512811199	1
W2162304282	W1512811199	1
W2164723986	W1512811199	1
W1512811199	W2165007430	1
W2168071184	W1512811199	1
W2171759509	W1512811199	1
W2174117054	W1512811199	1
W2196314719	W1512811199	1
W2303850821	W1512811199	1
W2334963168	W1512811199	1
W2407954654	W1512811199	1
W2416698490	W1512811199	1
W2438937308	W1512811199	1
W2466671176	W1512811199	1
W2472109575	W1512811199	1
W2474121502	W1512811199	1
W2492299531	W1512811199	1
W2616362470	W1512811199	1
W2096812348	W2079995373	1
W2079995373	W2125575549	1
W2016354087	W2095768716	1
W1512811199	W2395182341	1
W1538485117	W2395182341	1
W2395182341	W1637203540	1
W1735741754	W2395182341	1
W1799753769	W2395182341	1
W1872061170	W2395182341	1
W1966178566	W2395182341	1
W1971990035	W2395182341	1
W1979766464	W2395182341	1
W1981746040	W2395182341	1
W1982508615	W2395182341	1
W1997500899	W2395182341	1
W2000013699	W2395182341	1
W2001556607	W2395182341	1
W2004675537	W2395182341	1
W2006679284	W2395182341	1
W2007769909	W2395182341	1
W2017275297	W2395182341	1
W2020910495	W2395182341	1
W2026055416	W2395182341	1
W2045391660	W2395182341	1
W2072985771	W2395182341	1
W2075072522	W2395182341	1
W2082485258	W2395182341	1
W2092114155	W2395182341	1
W2106332413	W2395182341	1
W2127735752	W2395182341	1
W2137825350	W2395182341	1
W2395182341	W2150681916	1
W2155180319	W2395182341	1
W2159240874	W2395182341	1
W2162304282	W2395182341	1
W2168071184	W2395182341	1
W2169047134	W2395182341	1
W2196314719	W2395182341	1
W2267725143	W2395182341	1
W2416698490	W2395182341	1
W4248489947	W2395182341	1
W1675839706	W2157108014	1
W1814966798	W2157108014	1
W1878589647	W2157108014	1
W1967425026	W2157108014	1
W1999560196	W2157108014	1
W2006008614	W2157108014	1
W2017516920	W2157108014	1
W2018959254	W2157108014	1
W2022437069	W2157108014	1
W2041488220	W2157108014	1
W2043362413	W2157108014	1
W2044532655	W2157108014	1
W2045391660	W2157108014	1
W2072002431	W2157108014	1
W2085531075	W2157108014	1
W2086155025	W2157108014	1
W2086265687	W2157108014	1
W2092114155	W2157108014	1
W2097511884	W2157108014	1
W2103458434	W2157108014	1
W2126918678	W2157108014	1
W2137825350	W2157108014	1
W2141290457	W2157108014	1
W2145384795	W2157108014	1
W2146794131	W2157108014	1
W2155180319	W2157108014	1
W2164723986	W2157108014	1
W2168307960	W2157108014	1
W2428009260	W2157108014	1
W2474121502	W2157108014	1
W2042367063	W2125575549	1
W2161288147	W2125575549	1
W1978102433	W253703761	1
W1996828753	W1978102433	1
W2000291657	W1978102433	1
W2071853141	W1978102433	1
W2126341869	W1978102433	1
W2156174987	W1978102433	1
W2072168817	W2159779776	1
W2105621884	W2159779776	1
W2147159867	W2159779776	1
W2072168817	W2144814097	1
W2147159867	W2144814097	1
W1985940938	W2119899403	1
W2016354087	W2119899403	1
W2095768716	W2119899403	1
W1526473519	W2051620263	1
W2036078241	W2051620263	1
W2478562489	W2051620263	1
W1725666586	W2165007430	1
W1977331952	W2165007430	1
W1982508615	W2165007430	1
W2076879580	W2165007430	1
W2085214578	W2165007430	1
W2602737239	W1967798839	1
W1969232476	W2602737239	1
W1970087762	W2602737239	1
W1973862785	W2602737239	1
W1974859321	W2602737239	1
W1979026904	W2602737239	1
W1980143518	W2602737239	1
W1982508615	W2602737239	1
W1985559627	W2602737239	1
W1989478660	W2602737239	1
W2001556607	W2602737239	1
W2002015872	W2602737239	1
W2006008614	W2602737239	1
W2016910258	W2602737239	1
W2021282412	W2602737239	1
W2029798526	W2602737239	1
W2033226680	W2602737239	1
W2061314910	W2602737239	1
W2072985771	W2602737239	1
W2074071999	W2602737239	1
W2076879580	W2602737239	1
W2078450592	W2602737239	1
W2080030366	W2602737239	1
W2093601288	W2602737239	1
W2095661097	W2602737239	1
W2106150875	W2602737239	1
W2115682148	W2602737239	1
W2116712719	W2602737239	1
W2117553976	W2602737239	1
W2602737239	W2119133891	1
W2120815846	W2602737239	1
W2156174987	W2602737239	1
W2167390514	W2602737239	1
W2169109050	W2602737239	1
W2289996588	W2602737239	1
W1977331952	W2136120438	1
W2023064587	W2136120438	1
W2136120438	W2090388215	1
W2118812444	W2136120438	1
W2136120438	W2165007430	1
W2478562489	W2136120438	1
W2016910258	W2145184960	1
W2122107405	W2145184960	1
W2145648903	W2145184960	1
W2109596721	W2150447451	1
W2164653071	W2150447451	1
W1724705168	W1979026904	1
W1979026904	W1754927033	1
W1962249519	W1979026904	1
W1972010139	W1979026904	1
W1973862785	W1979026904	1
W1974785638	W1979026904	1
W1979026904	W1975579640	1
W1996789949	W1979026904	1
W1998584917	W1979026904	1
W2002015872	W1979026904	1
W2009740307	W1979026904	1
W2014729386	W1979026904	1
W2018959254	W1979026904	1
W2029644817	W1979026904	1
W2045391660	W1979026904	1
W2048690171	W1979026904	1
W2052210110	W1979026904	1
W2060807766	W1979026904	1
W2060909070	W1979026904	1
W2064257383	W1979026904	1
W2074071999	W1979026904	1
W2076879580	W1979026904	1
W2078450592	W1979026904	1
W2091280544	W1979026904	1
W2101864862	W1979026904	1
W2122107405	W1979026904	1
W2126918678	W1979026904	1
W2138851916	W1979026904	1
W2143869343	W1979026904	1
W2169109050	W1979026904	1
W2185623027	W1979026904	1
W2334963168	W1979026904	1
W1996362085	W1953111155	1
W1978862241	W1996362085	1
W1995488673	W1996362085	1
W2009740307	W1996362085	1
W1996362085	W2029036884	1
W2034951262	W1996362085	1
W2049230750	W1996362085	1
W2064257383	W1996362085	1
W2078450592	W1996362085	1
W2115682148	W1996362085	1
W2145648903	W1996362085	1
W1977331952	W2020528988	1
W1971017172	W2049377006	1
W1977331952	W2049377006	1
W2049377006	W2017648441	1
W2049377006	W2135268036	1
W2164723986	W2049377006	1
W1523946546	W2000291657	1
W2005295908	W2000291657	1
W2040499411	W2000291657	1
W1975840128	W2118812444	1
W2040499411	W2118812444	1
W2118812444	W2090388215	1
W2126341869	W2118812444	1
W2118812444	W2165007430	1
W1549689122	W2791418965	1
W2791418965	W1967798839	1
W1981932940	W2791418965	1
W2033226680	W2791418965	1
W2064257383	W2791418965	1
W2095661097	W2791418965	1
W2117553976	W2791418965	1
W2156174987	W2791418965	1
W2169109050	W2791418965	1
W2496648954	W2791418965	1
W2791418965	W2602737239	1
W1555716241	W2925723920	1
W1878589647	W2925723920	1
W1963741618	W2925723920	1
W1999104896	W2925723920	1
W2041488220	W2925723920	1
W2104865505	W2925723920	1
W2925723920	W2115203443	1
W2133970449	W2925723920	1
W2200746124	W2925723920	1
W2478562489	W2925723920	1
W2533765953	W2925723920	1
W2766255495	W2925723920	1
W4245017765	W2925723920	1
W1735741754	W2042367063	1
W1973862785	W2042367063	1
W2068733876	W2042367063	1
W2478562489	W2042367063	1
W1512811199	W2046467345	1
W1559505189	W2046467345	1
W2002560324	W2046467345	1
W2007560803	W2046467345	1
W2046467345	W2056290204	1
W2046467345	W2090388215	1
W2140497618	W2046467345	1
W1977331952	W2017648441	1
W2020528988	W2017648441	1
W1512811199	W2991525561	1
W1967425026	W2991525561	1
W1988725789	W2991525561	1
W2037050168	W2991525561	1
W2113386433	W2991525561	1
W2127110152	W2991525561	1
W2142548630	W2991525561	1
W2143289029	W2991525561	1
W2143314240	W2991525561	1
W2402403182	W2991525561	1
W2519214224	W2991525561	1
W2898102003	W2991525561	1
W2159240874	W2131868577	1
W2168071184	W2131868577	1
W1512811199	W2083860240	1
W1878589647	W2083860240	1
W1971017172	W2083860240	1
W1975840128	W2083860240	1
W1977331952	W2083860240	1
W2023064587	W2083860240	1
W2025793624	W2083860240	1
W2083860240	W2135268036	1
W2145384795	W2083860240	1
W2336047199	W2026052231	1
W2049855535	W2100949883	1
W2082543871	W2100949883	1
W2141974690	W2100949883	1
W3198263178	W2100949883	1
W1512811199	W2496064873	1
W1526473519	W2496064873	1
W2496064873	W1637203540	1
W1735741754	W2496064873	1
W1814966798	W2496064873	1
W1872811556	W2496064873	1
W1878589647	W2496064873	1
W1971017172	W2496064873	1
W1971990035	W2496064873	1
W1980379278	W2496064873	1
W1993420015	W2496064873	1
W1998584917	W2496064873	1
W2006008614	W2496064873	1
W2018959254	W2496064873	1
W2025947382	W2496064873	1
