TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx	R RG ext IN	R RG flx IN	R RG ext	R RG flx	L c1	R c1	L V3	R V3
6802	1.3604	-0.0567644	-0.06	-0.0575521	-0.0634043	-0.0596798	-0.0557777	-0.0608059	-0.0567867	-0.06	-0.0557777	-0.0567644	-0.06
6803	1.3606	-0.0567649	-0.06	-0.0575524	-0.0633979	-0.0596799	-0.0557871	-0.0607987	-0.0567943	-0.06	-0.0557871	-0.0567649	-0.06
6804	1.3608	-0.0567654	-0.06	-0.0575528	-0.0633916	-0.05968	-0.0557964	-0.0607916	-0.0568018	-0.06	-0.0557964	-0.0567654	-0.06
6805	1.361	-0.0567659	-0.06	-0.0575531	-0.0633852	-0.05968	-0.0558056	-0.0607845	-0.0568092	-0.06	-0.0558056	-0.0567659	-0.06
6806	1.3612	-0.0567663	-0.06	-0.0575534	-0.063379	-0.0596801	-0.0558147	-0.0607774	-0.0568165	-0.06	-0.0558147	-0.0567663	-0.06
6807	1.3614	-0.0567668	-0.06	-0.0575537	-0.0633727	-0.0596802	-0.0558237	-0.0607704	-0.0568237	-0.06	-0.0558237	-0.0567668	-0.06
6808	1.3616	-0.0567673	-0.06	-0.0575541	-0.0633665	-0.0596802	-0.0558326	-0.0607634	-0.0568308	-0.06	-0.0558326	-0.0567673	-0.06
6809	1.3618	-0.0567677	-0.06	-0.0575544	-0.0633604	-0.0596803	-0.0558414	-0.0607564	-0.0568379	-0.06	-0.0558414	-0.0567677	-0.06
6810	1.362	-0.0567682	-0.06	-0.0575547	-0.0633542	-0.0596804	-0.0558502	-0.0607495	-0.0568448	-0.06	-0.0558502	-0.0567682	-0.06
6811	1.3622	-0.0567686	-0.06	-0.057555	-0.0633482	-0.0596804	-0.0558588	-0.0607426	-0.0568517	-0.06	-0.0558588	-0.0567686	-0.06
6812	1.3624	-0.056769	-0.06	-0.0575553	-0.0633421	-0.0596805	-0.0558674	-0.0607357	-0.0568585	-0.06	-0.0558674	-0.056769	-0.06
6813	1.3626	-0.0567695	-0.06	-0.0575557	-0.0633361	-0.0596805	-0.0558759	-0.0607289	-0.0568652	-0.06	-0.0558759	-0.0567695	-0.06
6814	1.3628	-0.0567699	-0.06	-0.057556	-0.0633301	-0.0596806	-0.0558843	-0.0607221	-0.0568718	-0.06	-0.0558843	-0.0567699	-0.06
6815	1.363	-0.0567703	-0.06	-0.0575563	-0.0633242	-0.0596807	-0.0558926	-0.0607154	-0.0568783	-0.06	-0.0558926	-0.0567703	-0.06
6816	1.3632	-0.0567708	-0.06	-0.0575566	-0.0633183	-0.0596807	-0.0559008	-0.0607087	-0.0568848	-0.06	-0.0559008	-0.0567708	-0.06
6817	1.3634	-0.0567712	-0.06	-0.0575569	-0.0633125	-0.0596808	-0.055909	-0.060702	-0.0568912	-0.06	-0.055909	-0.0567712	-0.06
6818	1.3636	-0.0567716	-0.06	-0.0575572	-0.0633067	-0.0596808	-0.055917	-0.0606954	-0.0568975	-0.06	-0.055917	-0.0567716	-0.06
6819	1.3638	-0.056772	-0.06	-0.0575575	-0.0633009	-0.0596809	-0.055925	-0.0606888	-0.0569037	-0.06	-0.055925	-0.056772	-0.06
6820	1.364	-0.0567724	-0.06	-0.0575578	-0.0632952	-0.059681	-0.0559329	-0.0606822	-0.0569099	-0.06	-0.0559329	-0.0567724	-0.06
6821	1.3642	-0.0567728	-0.06	-0.0575581	-0.0632895	-0.059681	-0.0559407	-0.0606757	-0.056916	-0.06	-0.0559407	-0.0567728	-0.06
6822	1.3644	-0.0567732	-0.06	-0.0575585	-0.0632839	-0.0596811	-0.0559484	-0.0606692	-0.056922	-0.06	-0.0559484	-0.0567732	-0.06
6823	1.3646	-0.0567736	-0.06	-0.0575588	-0.0632783	-0.0596811	-0.0559561	-0.0606627	-0.0569279	-0.06	-0.0559561	-0.0567736	-0.06
6824	1.3648	-0.056774	-0.06	-0.0575591	-0.0632727	-0.0596812	-0.0559636	-0.0606563	-0.0569338	-0.06	-0.0559636	-0.056774	-0.06
6825	1.365	-0.0567744	-0.06	-0.0575594	-0.0632672	-0.0596812	-0.0559711	-0.06065	-0.0569396	-0.06	-0.0559711	-0.0567744	-0.06
6826	1.3652	-0.0567748	-0.06	-0.0575597	-0.0632617	-0.0596813	-0.0559785	-0.0606436	-0.0569453	-0.06	-0.0559785	-0.0567748	-0.06
6827	1.3654	-0.0567752	-0.06	-0.05756	-0.0632563	-0.0596813	-0.0559859	-0.0606373	-0.056951	-0.06	-0.0559859	-0.0567752	-0.06
6828	1.3656	-0.0567756	-0.06	-0.0575603	-0.0632509	-0.0596814	-0.0559931	-0.0606311	-0.0569565	-0.06	-0.0559931	-0.0567756	-0.06
6829	1.3658	-0.056776	-0.06	-0.0575606	-0.0632455	-0.0596814	-0.0560003	-0.0606249	-0.0569621	-0.06	-0.0560003	-0.056776	-0.06
6830	1.366	-0.0567763	-0.06	-0.0575609	-0.0632402	-0.0596815	-0.0560074	-0.0606187	-0.0569675	-0.06	-0.0560074	-0.0567763	-0.06
6831	1.3662	-0.0567767	-0.06	-0.0575612	-0.0632349	-0.0596815	-0.0560144	-0.0606125	-0.056973	-0.06	-0.0560144	-0.0567767	-0.06
6832	1.3664	-0.0567771	-0.06	-0.0575615	-0.0632297	-0.0596816	-0.0560214	-0.0606064	-0.0569783	-0.06	-0.0560214	-0.0567771	-0.06
6833	1.3666	-0.0567775	-0.06	-0.0575618	-0.0632245	-0.0596816	-0.0560282	-0.0606004	-0.0569836	-0.06	-0.0560282	-0.0567775	-0.06
6834	1.3668	-0.0567779	-0.06	-0.0575622	-0.0632194	-0.0596817	-0.056035	-0.0605944	-0.0569888	-0.06	-0.056035	-0.0567779	-0.06
6835	1.367	-0.0567782	-0.06	-0.0575625	-0.0632142	-0.0596817	-0.0560418	-0.0605884	-0.056994	-0.06	-0.0560418	-0.0567782	-0.06
6836	1.3672	-0.0567786	-0.06	-0.0575628	-0.0632092	-0.0596818	-0.0560484	-0.0605825	-0.0569991	-0.06	-0.0560484	-0.0567786	-0.06
6837	1.3674	-0.056779	-0.06	-0.0575631	-0.0632041	-0.0596818	-0.056055	-0.0605766	-0.0570042	-0.06	-0.056055	-0.056779	-0.06
6838	1.3676	-0.0567794	-0.06	-0.0575634	-0.0631991	-0.0596819	-0.0560616	-0.0605707	-0.0570092	-0.06	-0.0560616	-0.0567794	-0.06
6839	1.3678	-0.0567797	-0.06	-0.0575637	-0.0631942	-0.0596819	-0.056068	-0.0605649	-0.0570141	-0.06	-0.056068	-0.0567797	-0.06
6840	1.368	-0.0567801	-0.06	-0.057564	-0.0631892	-0.059682	-0.0560744	-0.0605591	-0.057019	-0.06	-0.0560744	-0.0567801	-0.06
6841	1.3682	-0.0567805	-0.06	-0.0575643	-0.0631844	-0.059682	-0.0560807	-0.0605534	-0.0570238	-0.06	-0.0560807	-0.0567805	-0.06
6842	1.3684	-0.0567808	-0.06	-0.0575647	-0.0631795	-0.0596821	-0.056087	-0.0605477	-0.0570286	-0.06	-0.056087	-0.0567808	-0.06
6843	1.3686	-0.0567812	-0.06	-0.057565	-0.0631747	-0.0596821	-0.0560932	-0.060542	-0.0570334	-0.06	-0.0560932	-0.0567812	-0.06
6844	1.3688	-0.0567816	-0.06	-0.0575653	-0.0631699	-0.0596821	-0.0560993	-0.0605364	-0.057038	-0.06	-0.0560993	-0.0567816	-0.06
6845	1.369	-0.0567819	-0.06	-0.0575656	-0.0631652	-0.0596822	-0.0561054	-0.0605308	-0.0570427	-0.06	-0.0561054	-0.0567819	-0.06
6846	1.3692	-0.0567823	-0.06	-0.0575659	-0.0631605	-0.0596822	-0.0561114	-0.0605253	-0.0570473	-0.06	-0.0561114	-0.0567823	-0.06
6847	1.3694	-0.0567826	-0.06	-0.0575663	-0.0631559	-0.0596823	-0.0561173	-0.0605198	-0.0570518	-0.06	-0.0561173	-0.0567826	-0.06
6848	1.3696	-0.056783	-0.06	-0.0575666	-0.0631512	-0.0596823	-0.0561232	-0.0605143	-0.0570563	-0.06	-0.0561232	-0.056783	-0.06
6849	1.3698	-0.0567834	-0.06	-0.0575669	-0.0631467	-0.0596824	-0.056129	-0.0605089	-0.0570607	-0.06	-0.056129	-0.0567834	-0.06
6850	1.37	-0.0567837	-0.06	-0.0575672	-0.0631421	-0.0596824	-0.0561348	-0.0605035	-0.0570651	-0.06	-0.0561348	-0.0567837	-0.06
6851	1.3702	-0.0567841	-0.06	-0.0575675	-0.0631376	-0.0596825	-0.0561405	-0.0604981	-0.0570695	-0.06	-0.0561405	-0.0567841	-0.06
6852	1.3704	-0.0567845	-0.06	-0.0575679	-0.0631331	-0.0596825	-0.0561461	-0.0604928	-0.0570738	-0.06	-0.0561461	-0.0567845	-0.06
6853	1.3706	-0.0567848	-0.06	-0.0575682	-0.0631287	-0.0596825	-0.0561517	-0.0604875	-0.0570781	-0.06	-0.0561517	-0.0567848	-0.06
6854	1.3708	-0.0567852	-0.06	-0.0575685	-0.0631243	-0.0596826	-0.0561572	-0.0604823	-0.0570823	-0.06	-0.0561572	-0.0567852	-0.06
6855	1.371	-0.0567855	-0.06	-0.0575689	-0.0631199	-0.0596826	-0.0561627	-0.0604771	-0.0570865	-0.06	-0.0561627	-0.0567855	-0.06
6856	1.3712	-0.0567859	-0.06	-0.0575692	-0.0631156	-0.0596827	-0.0561681	-0.0604719	-0.0570906	-0.06	-0.0561681	-0.0567859	-0.06
6857	1.3714	-0.0567863	-0.06	-0.0575695	-0.0631113	-0.0596827	-0.0561734	-0.0604668	-0.0570947	-0.06	-0.0561734	-0.0567863	-0.06
6858	1.3716	-0.0567866	-0.06	-0.0575699	-0.063107	-0.0596827	-0.0561787	-0.0604617	-0.0570987	-0.06	-0.0561787	-0.0567866	-0.06
6859	1.3718	-0.056787	-0.06	-0.0575702	-0.0631028	-0.0596828	-0.056184	-0.0604567	-0.0571027	-0.06	-0.056184	-0.056787	-0.06
6860	1.372	-0.0567874	-0.06	-0.0575705	-0.0630986	-0.0596828	-0.0561892	-0.0604517	-0.0571067	-0.06	-0.0561892	-0.0567874	-0.06
6861	1.3722	-0.0567877	-0.06	-0.0575709	-0.0630944	-0.0596829	-0.0561943	-0.0604467	-0.0571106	-0.06	-0.0561943	-0.0567877	-0.06
6862	1.3724	-0.0567881	-0.06	-0.0575712	-0.0630903	-0.0596829	-0.0561994	-0.0604418	-0.0571145	-0.06	-0.0561994	-0.0567881	-0.06
6863	1.3726	-0.0567885	-0.06	-0.0575715	-0.0630862	-0.0596829	-0.0562045	-0.0604369	-0.0571184	-0.06	-0.0562045	-0.0567885	-0.06
6864	1.3728	-0.0567888	-0.06	-0.0575719	-0.0630821	-0.059683	-0.0562095	-0.060432	-0.0571222	-0.06	-0.0562095	-0.0567888	-0.06
6865	1.373	-0.0567892	-0.06	-0.0575722	-0.0630781	-0.059683	-0.0562144	-0.0604272	-0.057126	-0.06	-0.0562144	-0.0567892	-0.06
6866	1.3732	-0.0567896	-0.06	-0.0575726	-0.0630741	-0.0596831	-0.0562193	-0.0604224	-0.0571297	-0.06	-0.0562193	-0.0567896	-0.06
6867	1.3734	-0.0567899	-0.06	-0.0575729	-0.0630701	-0.0596831	-0.0562242	-0.0604176	-0.0571334	-0.06	-0.0562242	-0.0567899	-0.06
6868	1.3736	-0.0567903	-0.06	-0.0575733	-0.0630662	-0.0596831	-0.056229	-0.0604129	-0.0571371	-0.06	-0.056229	-0.0567903	-0.06
6869	1.3738	-0.0567907	-0.06	-0.0575736	-0.0630623	-0.0596832	-0.0562337	-0.0604082	-0.0571407	-0.06	-0.0562337	-0.0567907	-0.06
6870	1.374	-0.056791	-0.06	-0.057574	-0.0630584	-0.0596832	-0.0562384	-0.0604035	-0.0571443	-0.06	-0.0562384	-0.056791	-0.06
6871	1.3742	-0.0567914	-0.06	-0.0575743	-0.0630545	-0.0596832	-0.0562431	-0.0603989	-0.0571479	-0.06	-0.0562431	-0.0567914	-0.06
6872	1.3744	-0.0567918	-0.06	-0.0575747	-0.0630507	-0.0596833	-0.0562477	-0.0603943	-0.0571514	-0.06	-0.0562477	-0.0567918	-0.06
6873	1.3746	-0.0567921	-0.06	-0.057575	-0.0630469	-0.0596833	-0.0562523	-0.0603898	-0.0571549	-0.06	-0.0562523	-0.0567921	-0.06
6874	1.3748	-0.0567925	-0.06	-0.0575754	-0.0630432	-0.0596834	-0.0562568	-0.0603852	-0.0571584	-0.06	-0.0562568	-0.0567925	-0.06
6875	1.375	-0.0567929	-0.06	-0.0575758	-0.0630394	-0.0596834	-0.0562613	-0.0603808	-0.0571618	-0.06	-0.0562613	-0.0567929	-0.06
6876	1.3752	-0.0567933	-0.06	-0.0575761	-0.0630357	-0.0596834	-0.0562657	-0.0603763	-0.0571652	-0.06	-0.0562657	-0.0567933	-0.06
6877	1.3754	-0.0567936	-0.06	-0.0575765	-0.0630321	-0.0596835	-0.0562701	-0.0603719	-0.0571686	-0.06	-0.0562701	-0.0567936	-0.06
6878	1.3756	-0.056794	-0.06	-0.0575769	-0.0630284	-0.0596835	-0.0562745	-0.0603675	-0.0571719	-0.06	-0.0562745	-0.056794	-0.06
6879	1.3758	-0.0567944	-0.06	-0.0575772	-0.0630248	-0.0596836	-0.0562788	-0.0603631	-0.0571752	-0.06	-0.0562788	-0.0567944	-0.06
6880	1.376	-0.0567948	-0.06	-0.0575776	-0.0630212	-0.0596836	-0.0562831	-0.0603588	-0.0571785	-0.06	-0.0562831	-0.0567948	-0.06
6881	1.3762	-0.0567952	-0.06	-0.0575779	-0.0630177	-0.0596836	-0.0562873	-0.0603545	-0.0571818	-0.06	-0.0562873	-0.0567952	-0.06
6882	1.3764	-0.0567955	-0.06	-0.0575783	-0.0630141	-0.0596837	-0.0562915	-0.0603503	-0.057185	-0.06	-0.0562915	-0.0567955	-0.06
6883	1.3766	-0.0567959	-0.06	-0.0575787	-0.0630106	-0.0596837	-0.0562957	-0.060346	-0.0571882	-0.06	-0.0562957	-0.0567959	-0.06
6884	1.3768	-0.0567963	-0.06	-0.0575791	-0.0630071	-0.0596837	-0.0562998	-0.0603418	-0.0571913	-0.06	-0.0562998	-0.0567963	-0.06
6885	1.377	-0.0567967	-0.06	-0.0575794	-0.0630037	-0.0596838	-0.0563039	-0.0603376	-0.0571945	-0.06	-0.0563039	-0.0567967	-0.06
6886	1.3772	-0.0567971	-0.06	-0.0575798	-0.0630003	-0.0596838	-0.0563079	-0.0603335	-0.0571976	-0.06	-0.0563079	-0.0567971	-0.06
6887	1.3774	-0.0567975	-0.06	-0.0575802	-0.0629968	-0.0596839	-0.0563119	-0.0603294	-0.0572007	-0.06	-0.0563119	-0.0567975	-0.06
6888	1.3776	-0.0567979	-0.06	-0.0575806	-0.0629935	-0.0596839	-0.0563159	-0.0603253	-0.0572037	-0.06	-0.0563159	-0.0567979	-0.06
6889	1.3778	-0.0567983	-0.06	-0.057581	-0.0629901	-0.0596839	-0.0563198	-0.0603212	-0.0572067	-0.06	-0.0563198	-0.0567983	-0.06
6890	1.378	-0.0567987	-0.06	-0.0575813	-0.0629868	-0.059684	-0.0563237	-0.0603172	-0.0572097	-0.06	-0.0563237	-0.0567987	-0.06
6891	1.3782	-0.0567991	-0.06	-0.0575817	-0.0629835	-0.059684	-0.0563276	-0.0603132	-0.0572127	-0.06	-0.0563276	-0.0567991	-0.06
6892	1.3784	-0.0567995	-0.06	-0.0575821	-0.0629802	-0.059684	-0.0563314	-0.0603092	-0.0572156	-0.06	-0.0563314	-0.0567995	-0.06
6893	1.3786	-0.0567999	-0.06	-0.0575825	-0.062977	-0.0596841	-0.0563352	-0.0603052	-0.0572185	-0.06	-0.0563352	-0.0567999	-0.06
6894	1.3788	-0.0568003	-0.06	-0.0575829	-0.0629737	-0.0596841	-0.0563389	-0.0603013	-0.0572214	-0.06	-0.0563389	-0.0568003	-0.06
6895	1.379	-0.0568007	-0.06	-0.0575833	-0.0629705	-0.0596842	-0.0563426	-0.0602974	-0.0572243	-0.06	-0.0563426	-0.0568007	-0.06
6896	1.3792	-0.0568011	-0.06	-0.0575837	-0.0629674	-0.0596842	-0.0563463	-0.0602935	-0.0572271	-0.06	-0.0563463	-0.0568011	-0.06
6897	1.3794	-0.0568015	-0.06	-0.0575841	-0.0629642	-0.0596842	-0.05635	-0.0602896	-0.05723	-0.06	-0.05635	-0.0568015	-0.06
6898	1.3796	-0.0568019	-0.06	-0.0575845	-0.0629611	-0.0596843	-0.0563536	-0.0602858	-0.0572328	-0.06	-0.0563536	-0.0568019	-0.06
6899	1.3798	-0.0568023	-0.06	-0.0575848	-0.0629579	-0.0596843	-0.0563572	-0.060282	-0.0572355	-0.06	-0.0563572	-0.0568023	-0.06
6900	1.38	-0.0568027	-0.06	-0.0575852	-0.0629549	-0.0596843	-0.0563608	-0.0602782	-0.0572383	-0.06	-0.0563608	-0.0568027	-0.06
6901	1.3802	-0.0568031	-0.06	-0.0575856	-0.0629518	-0.0596844	-0.0563643	-0.0602744	-0.057241	-0.06	-0.0563643	-0.0568031	-0.06
6902	1.3804	-0.0568035	-0.06	-0.057586	-0.0629487	-0.0596844	-0.0563678	-0.0602707	-0.0572437	-0.06	-0.0563678	-0.0568035	-0.06
6903	1.3806	-0.0568039	-0.06	-0.0575864	-0.0629457	-0.0596845	-0.0563713	-0.060267	-0.0572463	-0.06	-0.0563713	-0.0568039	-0.06
6904	1.3808	-0.0568043	-0.06	-0.0575868	-0.0629427	-0.0596845	-0.0563747	-0.0602633	-0.057249	-0.06	-0.0563747	-0.0568043	-0.06
6905	1.381	-0.0568047	-0.06	-0.0575873	-0.0629397	-0.0596845	-0.0563781	-0.0602596	-0.0572516	-0.06	-0.0563781	-0.0568047	-0.06
6906	1.3812	-0.0568052	-0.06	-0.0575877	-0.0629368	-0.0596846	-0.0563815	-0.060256	-0.0572542	-0.06	-0.0563815	-0.0568052	-0.06
6907	1.3814	-0.0568056	-0.06	-0.0575881	-0.0629338	-0.0596846	-0.0563848	-0.0602524	-0.0572568	-0.06	-0.0563848	-0.0568056	-0.06
6908	1.3816	-0.056806	-0.06	-0.0575885	-0.0629309	-0.0596846	-0.0563881	-0.0602488	-0.0572594	-0.06	-0.0563881	-0.056806	-0.06
6909	1.3818	-0.0568064	-0.06	-0.0575889	-0.062928	-0.0596847	-0.0563914	-0.0602452	-0.0572619	-0.06	-0.0563914	-0.0568064	-0.06
6910	1.382	-0.0568068	-0.06	-0.0575893	-0.0629251	-0.0596847	-0.0563947	-0.0602416	-0.0572644	-0.06	-0.0563947	-0.0568068	-0.06
6911	1.3822	-0.0568073	-0.06	-0.0575897	-0.0629223	-0.0596848	-0.0563979	-0.0602381	-0.0572669	-0.06	-0.0563979	-0.0568073	-0.06
6912	1.3824	-0.0568077	-0.06	-0.0575901	-0.0629195	-0.0596848	-0.0564011	-0.0602346	-0.0572694	-0.06	-0.0564011	-0.0568077	-0.06
6913	1.3826	-0.0568081	-0.06	-0.0575905	-0.0629166	-0.0596848	-0.0564043	-0.0602311	-0.0572719	-0.06	-0.0564043	-0.0568081	-0.06
6914	1.3828	-0.0568086	-0.06	-0.0575909	-0.0629138	-0.0596849	-0.0564074	-0.0602276	-0.0572743	-0.06	-0.0564074	-0.0568086	-0.06
6915	1.383	-0.056809	-0.06	-0.0575914	-0.0629111	-0.0596849	-0.0564106	-0.0602242	-0.0572767	-0.06	-0.0564106	-0.056809	-0.06
6916	1.3832	-0.0568094	-0.06	-0.0575918	-0.0629083	-0.059685	-0.0564137	-0.0602207	-0.0572791	-0.06	-0.0564137	-0.0568094	-0.06
6917	1.3834	-0.0568099	-0.06	-0.0575922	-0.0629056	-0.059685	-0.0564167	-0.0602173	-0.0572815	-0.06	-0.0564167	-0.0568099	-0.06
6918	1.3836	-0.0568103	-0.06	-0.0575926	-0.0629028	-0.059685	-0.0564198	-0.0602139	-0.0572839	-0.06	-0.0564198	-0.0568103	-0.06
6919	1.3838	-0.0568107	-0.06	-0.057593	-0.0629001	-0.0596851	-0.0564228	-0.0602106	-0.0572862	-0.06	-0.0564228	-0.0568107	-0.06
6920	1.384	-0.0568112	-0.06	-0.0575935	-0.0628974	-0.0596851	-0.0564258	-0.0602072	-0.0572885	-0.06	-0.0564258	-0.0568112	-0.06
6921	1.3842	-0.0568116	-0.06	-0.0575939	-0.0628948	-0.0596852	-0.0564288	-0.0602039	-0.0572908	-0.06	-0.0564288	-0.0568116	-0.06
6922	1.3844	-0.056812	-0.06	-0.0575943	-0.0628921	-0.0596852	-0.0564317	-0.0602006	-0.0572931	-0.06	-0.0564317	-0.056812	-0.06
6923	1.3846	-0.0568125	-0.06	-0.0575947	-0.0628895	-0.0596852	-0.0564346	-0.0601973	-0.0572954	-0.06	-0.0564346	-0.0568125	-0.06
6924	1.3848	-0.0568129	-0.06	-0.0575952	-0.0628869	-0.0596853	-0.0564375	-0.060194	-0.0572976	-0.06	-0.0564375	-0.0568129	-0.06
6925	1.385	-0.0568134	-0.06	-0.0575956	-0.0628843	-0.0596853	-0.0564404	-0.0601908	-0.0572998	-0.06	-0.0564404	-0.0568134	-0.06
6926	1.3852	-0.0568138	-0.06	-0.057596	-0.0628817	-0.0596854	-0.0564432	-0.0601876	-0.057302	-0.06	-0.0564432	-0.0568138	-0.06
6927	1.3854	-0.0568143	-0.06	-0.0575964	-0.0628791	-0.0596854	-0.0564461	-0.0601844	-0.0573042	-0.06	-0.0564461	-0.0568143	-0.06
6928	1.3856	-0.0568147	-0.06	-0.0575969	-0.0628766	-0.0596854	-0.0564489	-0.0601812	-0.0573064	-0.06	-0.0564489	-0.0568147	-0.06
6929	1.3858	-0.0568152	-0.06	-0.0575973	-0.0628741	-0.0596855	-0.0564516	-0.060178	-0.0573086	-0.06	-0.0564516	-0.0568152	-0.06
6930	1.386	-0.0568156	-0.06	-0.0575977	-0.0628715	-0.0596855	-0.0564544	-0.0601749	-0.0573107	-0.06	-0.0564544	-0.0568156	-0.06
6931	1.3862	-0.0568161	-0.06	-0.0575982	-0.062869	-0.0596856	-0.0564571	-0.0601717	-0.0573129	-0.06	-0.0564571	-0.0568161	-0.06
6932	1.3864	-0.0568165	-0.06	-0.0575986	-0.0628666	-0.0596856	-0.0564599	-0.0601686	-0.057315	-0.06	-0.0564599	-0.0568165	-0.06
6933	1.3866	-0.056817	-0.06	-0.057599	-0.0628641	-0.0596856	-0.0564625	-0.0601655	-0.0573171	-0.06	-0.0564625	-0.056817	-0.06
6934	1.3868	-0.0568174	-0.06	-0.0575995	-0.0628617	-0.0596857	-0.0564652	-0.0601625	-0.0573191	-0.06	-0.0564652	-0.0568174	-0.06
6935	1.387	-0.0568179	-0.06	-0.0575999	-0.0628592	-0.0596857	-0.0564679	-0.0601594	-0.0573212	-0.06	-0.0564679	-0.0568179	-0.06
6936	1.3872	-0.0568184	-0.06	-0.0576003	-0.0628568	-0.0596858	-0.0564705	-0.0601564	-0.0573233	-0.06	-0.0564705	-0.0568184	-0.06
6937	1.3874	-0.0568188	-0.06	-0.0576008	-0.0628544	-0.0596858	-0.0564731	-0.0601533	-0.0573253	-0.06	-0.0564731	-0.0568188	-0.06
6938	1.3876	-0.0568193	-0.06	-0.0576012	-0.062852	-0.0596859	-0.0564757	-0.0601503	-0.0573273	-0.06	-0.0564757	-0.0568193	-0.06
6939	1.3878	-0.0568197	-0.06	-0.0576017	-0.0628496	-0.0596859	-0.0564783	-0.0601474	-0.0573293	-0.06	-0.0564783	-0.0568197	-0.06
6940	1.388	-0.0568202	-0.06	-0.0576021	-0.0628473	-0.0596859	-0.0564808	-0.0601444	-0.0573313	-0.06	-0.0564808	-0.0568202	-0.06
6941	1.3882	-0.0568207	-0.06	-0.0576025	-0.0628449	-0.059686	-0.0564833	-0.0601415	-0.0573333	-0.06	-0.0564833	-0.0568207	-0.06
6942	1.3884	-0.0568211	-0.06	-0.057603	-0.0628426	-0.059686	-0.0564858	-0.0601385	-0.0573353	-0.06	-0.0564858	-0.0568211	-0.06
6943	1.3886	-0.0568216	-0.06	-0.0576034	-0.0628403	-0.0596861	-0.0564883	-0.0601356	-0.0573372	-0.06	-0.0564883	-0.0568216	-0.06
6944	1.3888	-0.0568221	-0.06	-0.0576039	-0.062838	-0.0596861	-0.0564908	-0.0601328	-0.0573391	-0.06	-0.0564908	-0.0568221	-0.06
6945	1.389	-0.0568225	-0.06	-0.0576043	-0.0628357	-0.0596862	-0.0564932	-0.0601299	-0.0573411	-0.06	-0.0564932	-0.0568225	-0.06
6946	1.3892	-0.056823	-0.06	-0.0576048	-0.0628334	-0.0596862	-0.0564957	-0.0601271	-0.057343	-0.06	-0.0564957	-0.056823	-0.06
6947	1.3894	-0.0568235	-0.06	-0.0576052	-0.0628312	-0.0596862	-0.0564981	-0.0601242	-0.0573449	-0.06	-0.0564981	-0.0568235	-0.06
6948	1.3896	-0.056824	-0.06	-0.0576056	-0.0628289	-0.0596863	-0.0565005	-0.0601214	-0.0573468	-0.06	-0.0565005	-0.056824	-0.06
6949	1.3898	-0.0568244	-0.06	-0.0576061	-0.0628267	-0.0596863	-0.0565029	-0.0601187	-0.0573486	-0.06	-0.0565029	-0.0568244	-0.06
6950	1.39	-0.0568249	-0.06	-0.0576065	-0.0628245	-0.0596864	-0.0565052	-0.0601159	-0.0573505	-0.06	-0.0565052	-0.0568249	-0.06
6951	1.3902	-0.0568254	-0.06	-0.057607	-0.0628223	-0.0596864	-0.0565076	-0.0601131	-0.0573523	-0.06	-0.0565076	-0.0568254	-0.06
6952	1.3904	-0.0568259	-0.06	-0.0576074	-0.0628201	-0.0596865	-0.0565099	-0.0601104	-0.0573542	-0.06	-0.0565099	-0.0568259	-0.06
6953	1.3906	-0.0568263	-0.06	-0.0576079	-0.0628179	-0.0596865	-0.0565122	-0.0601077	-0.057356	-0.06	-0.0565122	-0.0568263	-0.06
6954	1.3908	-0.0568268	-0.06	-0.0576083	-0.0628157	-0.0596865	-0.0565145	-0.060105	-0.0573578	-0.06	-0.0565145	-0.0568268	-0.06
6955	1.391	-0.0568273	-0.06	-0.0576088	-0.0628136	-0.0596866	-0.0565168	-0.0601024	-0.0573596	-0.06	-0.0565168	-0.0568273	-0.06
6956	1.3912	-0.0568278	-0.06	-0.0576092	-0.0628115	-0.0596866	-0.056519	-0.0600997	-0.0573614	-0.06	-0.056519	-0.0568278	-0.06
6957	1.3914	-0.0568283	-0.06	-0.0576097	-0.0628093	-0.0596867	-0.0565213	-0.0600971	-0.0573631	-0.06	-0.0565213	-0.0568283	-0.06
6958	1.3916	-0.0568287	-0.06	-0.0576101	-0.0628072	-0.0596867	-0.0565235	-0.0600945	-0.0573649	-0.06	-0.0565235	-0.0568287	-0.06
6959	1.3918	-0.0568292	-0.06	-0.0576106	-0.0628051	-0.0596868	-0.0565257	-0.0600919	-0.0573666	-0.06	-0.0565257	-0.0568292	-0.06
6960	1.392	-0.0568297	-0.06	-0.0576111	-0.062803	-0.0596868	-0.0565279	-0.0600894	-0.0573684	-0.06	-0.0565279	-0.0568297	-0.06
6961	1.3922	-0.0568302	-0.06	-0.0576115	-0.062801	-0.0596868	-0.0565301	-0.0600868	-0.0573701	-0.06	-0.0565301	-0.0568302	-0.06
6962	1.3924	-0.0568307	-0.06	-0.057612	-0.0627989	-0.0596869	-0.0565323	-0.0600843	-0.0573718	-0.06	-0.0565323	-0.0568307	-0.06
6963	1.3926	-0.0568312	-0.06	-0.0576124	-0.0627968	-0.0596869	-0.0565344	-0.0600818	-0.0573735	-0.06	-0.0565344	-0.0568312	-0.06
6964	1.3928	-0.0568317	-0.06	-0.0576129	-0.0627948	-0.059687	-0.0565365	-0.0600793	-0.0573752	-0.06	-0.0565365	-0.0568317	-0.06
