TimeSlice	Time	L Hip flx Ia	L Hip ext Ia	L Hip ext Ia IN	L Hip flx Ia IN	L Hip flx Ib	L Hip ext Ib	L Hip MN ext	L Hip MN flx	L Hip MN flx R	L Hip MN ext R
23515	4.703	-0.060028	-0.0573551	-0.0575961	-0.0573301	-0.06	-0.057022	-0.0527835	-0.0937466	-0.0466307	-0.0449274
23516	4.7032	-0.0600289	-0.0573558	-0.0575961	-0.0573308	-0.06	-0.0570225	-0.0527919	-0.0937455	-0.0466285	-0.0449294
23517	4.7034	-0.0600299	-0.0573565	-0.0575961	-0.0573314	-0.06	-0.0570229	-0.0528004	-0.0937444	-0.0466264	-0.0449314
23518	4.7036	-0.0600308	-0.0573572	-0.0575961	-0.0573321	-0.06	-0.0570234	-0.0528088	-0.0937432	-0.0466242	-0.0449334
23519	4.7038	-0.0600317	-0.0573578	-0.0575961	-0.0573326	-0.06	-0.0570238	-0.0528172	-0.0937421	-0.0466221	-0.0449354
23520	4.704	-0.0600326	-0.0573585	-0.0575961	-0.0573334	-0.06	-0.0570243	-0.0528256	-0.093741	-0.04662	-0.0449373
23521	4.7042	-0.0600336	-0.0573592	-0.0575961	-0.057334	-0.06	-0.0570248	-0.052834	-0.0937398	-0.0466179	-0.0449392
23522	4.7044	-0.0600345	-0.0573599	-0.0575961	-0.0573347	-0.06	-0.0570253	-0.0528424	-0.0937387	-0.0466159	-0.0449412
23523	4.7046	-0.0600354	-0.0573606	-0.0575961	-0.0573353	-0.06	-0.0570257	-0.0528507	-0.0937376	-0.0466138	-0.0449431
23524	4.7048	-0.0600363	-0.0573612	-0.0575961	-0.0573359	-0.06	-0.0570262	-0.052859	-0.0937365	-0.0466118	-0.044945
23525	4.705	-0.0600372	-0.0573619	-0.0575961	-0.0573367	-0.06	-0.0570267	-0.0528673	-0.0937354	-0.0466098	-0.0449469
23526	4.7052	-0.0600382	-0.0573626	-0.0575961	-0.0573374	-0.06	-0.0570272	-0.0528756	-0.0937343	-0.0466078	-0.0449487
23527	4.7054	-0.0600391	-0.0573633	-0.0575961	-0.0573381	-0.06	-0.0570277	-0.0528839	-0.0937332	-0.0466058	-0.0449506
23528	4.7056	-0.06004	-0.057364	-0.0575961	-0.0573387	-0.06	-0.0570282	-0.0528921	-0.0937321	-0.0466038	-0.0449524
23529	4.7058	-0.0600409	-0.0573646	-0.0575961	-0.0573393	-0.06	-0.0570286	-0.0529004	-0.093731	-0.0466018	-0.0449543
23530	4.706	-0.0600418	-0.0573653	-0.0575961	-0.0573401	-0.06	-0.0570292	-0.0529086	-0.09373	-0.0465999	-0.0449561
23531	4.7062	-0.0600427	-0.057366	-0.0575961	-0.0573408	-0.06	-0.0570297	-0.0529167	-0.0937289	-0.0465979	-0.0449579
23532	4.7064	-0.0600436	-0.0573667	-0.0575961	-0.0573415	-0.06	-0.0570302	-0.0529249	-0.0937278	-0.046596	-0.0449597
23533	4.7066	-0.0600445	-0.0573674	-0.0575961	-0.0573422	-0.06	-0.0570307	-0.052933	-0.0937268	-0.0465941	-0.0449615
23534	4.7068	-0.0600455	-0.057368	-0.0575961	-0.0573428	-0.06	-0.0570311	-0.0529412	-0.0937257	-0.0465922	-0.0449632
23535	4.707	-0.0600464	-0.0573687	-0.0575961	-0.0573436	-0.06	-0.0570317	-0.0529493	-0.0937247	-0.0465904	-0.044965
23536	4.7072	-0.0600473	-0.0573694	-0.0575961	-0.0573444	-0.06	-0.0570323	-0.0529574	-0.0937236	-0.0465885	-0.0449667
23537	4.7074	-0.0600482	-0.0573701	-0.0575961	-0.0573451	-0.06	-0.0570328	-0.0529654	-0.0937226	-0.0465867	-0.0449684
23538	4.7076	-0.0600491	-0.0573707	-0.0575961	-0.0573458	-0.06	-0.0570333	-0.0529735	-0.0937216	-0.0465848	-0.0449702
23539	4.7078	-0.06005	-0.0573714	-0.0575961	-0.0573465	-0.06	-0.0570338	-0.0529815	-0.0937205	-0.046583	-0.0449719
23540	4.708	-0.0600509	-0.0573721	-0.0575961	-0.0573473	-0.06	-0.0570344	-0.0529895	-0.0937195	-0.0465812	-0.0449735
23541	4.7082	-0.0600518	-0.0573728	-0.0575961	-0.0573481	-0.06	-0.0570349	-0.0529975	-0.0937185	-0.0465794	-0.0449752
23542	4.7084	-0.0600528	-0.0573734	-0.0575961	-0.0573488	-0.06	-0.0570355	-0.0530054	-0.0937175	-0.0465777	-0.0449769
23543	4.7086	-0.0600537	-0.0573741	-0.0575961	-0.0573495	-0.06	-0.057036	-0.0530134	-0.0937165	-0.0465759	-0.0449785
23544	4.7088	-0.0600546	-0.0573748	-0.0575961	-0.0573502	-0.06	-0.0570365	-0.0530213	-0.0937155	-0.0465742	-0.0449802
23545	4.709	-0.0600555	-0.0573755	-0.0575961	-0.0573511	-0.06	-0.0570371	-0.0530292	-0.0937145	-0.0465724	-0.0449818
23546	4.7092	-0.0600564	-0.0573761	-0.0575961	-0.0573519	-0.06	-0.0570377	-0.053037	-0.0937135	-0.0465707	-0.0449834
23547	4.7094	-0.0600574	-0.0573768	-0.0575961	-0.0573527	-0.06	-0.0570383	-0.0530449	-0.0937125	-0.046569	-0.044985
23548	4.7096	-0.0600583	-0.0573775	-0.0575961	-0.0573534	-0.06	-0.0570389	-0.0530527	-0.0937115	-0.0465673	-0.0449866
23549	4.7098	-0.0600592	-0.0573781	-0.0575961	-0.0573542	-0.06	-0.0570394	-0.0530606	-0.0937106	-0.0465657	-0.0449882
23550	4.71	-0.0600602	-0.0573788	-0.0575961	-0.0573551	-0.06	-0.05704	-0.0530684	-0.0937096	-0.046564	-0.0449897
23551	4.7102	-0.0600611	-0.0573795	-0.0575961	-0.0573559	-0.06	-0.0570407	-0.0530761	-0.0937086	-0.0465623	-0.0449913
23552	4.7104	-0.060062	-0.0573801	-0.0575961	-0.0573567	-0.06	-0.0570413	-0.0530839	-0.0937077	-0.0465607	-0.0449928
23553	4.7106	-0.060063	-0.0573808	-0.0575961	-0.0573575	-0.06	-0.0570418	-0.0530917	-0.0937067	-0.0465591	-0.0449943
23554	4.7108	-0.0600639	-0.0573815	-0.0575961	-0.0573583	-0.06	-0.0570424	-0.0530994	-0.0937058	-0.0465575	-0.0449958
23555	4.711	-0.0600648	-0.0573821	-0.0575961	-0.0573592	-0.06	-0.0570431	-0.0531071	-0.0937048	-0.0465559	-0.0449973
23556	4.7112	-0.0600658	-0.0573828	-0.0575961	-0.0573601	-0.06	-0.0570437	-0.0531148	-0.0937039	-0.0465543	-0.0449988
23557	4.7114	-0.0600667	-0.0573835	-0.0575961	-0.057361	-0.06	-0.0570444	-0.0531224	-0.093703	-0.0465528	-0.0450003
23558	4.7116	-0.0600677	-0.0573841	-0.0575961	-0.0573618	-0.06	-0.057045	-0.0531301	-0.093702	-0.0465512	-0.0450017
23559	4.7118	-0.0600687	-0.0573848	-0.0575961	-0.0573626	-0.06	-0.0570456	-0.0531377	-0.0937011	-0.0465497	-0.0450032
23560	4.712	-0.0600696	-0.0573855	-0.0575961	-0.0573635	-0.06	-0.0570463	-0.0531453	-0.0937002	-0.0465481	-0.0450046
23561	4.7122	-0.0600706	-0.0573861	-0.0575961	-0.0573645	-0.06	-0.057047	-0.0531529	-0.0936993	-0.0465466	-0.0450061
23562	4.7124	-0.0600715	-0.0573868	-0.0575961	-0.0573654	-0.06	-0.0570476	-0.0531605	-0.0936984	-0.0465451	-0.0450075
23563	4.7126	-0.0600725	-0.0573874	-0.0575961	-0.0573662	-0.06	-0.0570483	-0.053168	-0.0936975	-0.0465436	-0.0450089
23564	4.7128	-0.0600735	-0.0573881	-0.0575961	-0.057367	-0.06	-0.0570489	-0.0531756	-0.0936966	-0.0465422	-0.0450103
23565	4.713	-0.0600745	-0.0573887	-0.0575961	-0.0573681	-0.06	-0.0570496	-0.0531831	-0.0936957	-0.0465407	-0.0450117
23566	4.7132	-0.0600755	-0.0573894	-0.0575961	-0.057369	-0.06	-0.0570503	-0.0531906	-0.0936949	-0.0465393	-0.045013
23567	4.7134	-0.0600764	-0.0573901	-0.0575961	-0.05737	-0.06	-0.057051	-0.0531981	-0.093694	-0.0465378	-0.0450144
23568	4.7136	-0.0600774	-0.0573907	-0.0575961	-0.0573709	-0.06	-0.0570517	-0.0532055	-0.0936931	-0.0465364	-0.0450157
23569	4.7138	-0.0600784	-0.0573914	-0.0575961	-0.0573717	-0.06	-0.0570523	-0.053213	-0.0936922	-0.046535	-0.0450171
23570	4.714	-0.0600794	-0.057392	-0.0575961	-0.0573728	-0.06	-0.0570531	-0.0532204	-0.0936914	-0.0465336	-0.0450184
23571	4.7142	-0.0600804	-0.0573927	-0.0575961	-0.0573738	-0.06	-0.0570539	-0.0532278	-0.0936905	-0.0465322	-0.0450197
23572	4.7144	-0.0600815	-0.0573933	-0.0575961	-0.0573748	-0.06	-0.0570546	-0.0532352	-0.0936897	-0.0465308	-0.045021
23573	4.7146	-0.0600825	-0.057394	-0.0575961	-0.0573757	-0.06	-0.0570553	-0.0532426	-0.0936888	-0.0465295	-0.0450223
23574	4.7148	-0.0600835	-0.0573946	-0.0575961	-0.0573766	-0.06	-0.057056	-0.05325	-0.093688	-0.0465281	-0.0450236
23575	4.715	-0.0600845	-0.0573953	-0.0575961	-0.0573777	-0.06	-0.0570568	-0.0532573	-0.0936872	-0.0465268	-0.0450248
23576	4.7152	-0.0600856	-0.0573959	-0.0575961	-0.0573788	-0.06	-0.0570576	-0.0532647	-0.0936863	-0.0465255	-0.0450261
23577	4.7154	-0.0600866	-0.0573966	-0.0575961	-0.0573798	-0.06	-0.0570584	-0.053272	-0.0936855	-0.0465241	-0.0450273
23578	4.7156	-0.0600877	-0.0573972	-0.0575961	-0.0573808	-0.06	-0.0570591	-0.0532793	-0.0936847	-0.0465229	-0.0450286
23579	4.7158	-0.0600887	-0.0573979	-0.0575961	-0.0573818	-0.06	-0.0570598	-0.0532865	-0.0936839	-0.0465216	-0.0450298
23580	4.716	-0.0600898	-0.0573985	-0.0575961	-0.0573829	-0.06	-0.0570607	-0.0532938	-0.0936831	-0.0465203	-0.045031
23581	4.7162	-0.0600908	-0.0573991	-0.0575961	-0.0573841	-0.06	-0.0570615	-0.053301	-0.0936823	-0.046519	-0.0450322
23582	4.7164	-0.0600919	-0.0573998	-0.0575961	-0.0573851	-0.06	-0.0570623	-0.0533083	-0.0936815	-0.0465178	-0.0450334
23583	4.7166	-0.060093	-0.0574004	-0.0575961	-0.0573862	-0.06	-0.0570631	-0.0533155	-0.0936807	-0.0465165	-0.0450346
23584	4.7168	-0.060094	-0.0574011	-0.0575961	-0.0573872	-0.06	-0.0570638	-0.0533227	-0.0936799	-0.0465153	-0.0450357
23585	4.717	-0.0600951	-0.0574017	-0.0575961	-0.0573884	-0.06	-0.0570648	-0.0533299	-0.0936791	-0.0465141	-0.0450369
23586	4.7172	-0.0600962	-0.0574024	-0.0575961	-0.0573895	-0.06	-0.0570656	-0.053337	-0.0936783	-0.0465129	-0.045038
23587	4.7174	-0.0600973	-0.057403	-0.0575961	-0.0573907	-0.06	-0.0570665	-0.0533442	-0.0936775	-0.0465117	-0.0450392
23588	4.7176	-0.0600984	-0.0574036	-0.0575961	-0.0573917	-0.06	-0.0570673	-0.0533513	-0.0936768	-0.0465105	-0.0450403
23589	4.7178	-0.0600995	-0.0574043	-0.0575961	-0.0573928	-0.06	-0.0570681	-0.0533584	-0.093676	-0.0465094	-0.0450414
23590	4.718	-0.0601007	-0.0574049	-0.0575961	-0.0573941	-0.06	-0.057069	-0.0533655	-0.0936753	-0.0465082	-0.0450425
23591	4.7182	-0.0601018	-0.0574055	-0.0575961	-0.0573953	-0.06	-0.0570699	-0.0533726	-0.0936745	-0.0465071	-0.0450436
23592	4.7184	-0.0601029	-0.0574062	-0.0575961	-0.0573965	-0.06	-0.0570708	-0.0533797	-0.0936738	-0.0465059	-0.0450447
23593	4.7186	-0.0601041	-0.0574068	-0.0575961	-0.0573976	-0.06	-0.0570717	-0.0533868	-0.093673	-0.0465048	-0.0450458
23594	4.7188	-0.0601052	-0.0574074	-0.0575961	-0.0573987	-0.06	-0.0570725	-0.0533938	-0.0936723	-0.0465037	-0.0450468
23595	4.719	-0.0601064	-0.0574081	-0.0575961	-0.0574	-0.06	-0.0570735	-0.0534008	-0.0936715	-0.0465026	-0.0450479
23596	4.7192	-0.0601075	-0.0574087	-0.0575961	-0.0574013	-0.06	-0.0570744	-0.0534078	-0.0936708	-0.0465015	-0.0450489
23597	4.7194	-0.0601087	-0.0574093	-0.0575961	-0.0574025	-0.06	-0.0570754	-0.0534148	-0.0936701	-0.0465004	-0.04505
23598	4.7196	-0.0601099	-0.05741	-0.0575961	-0.0574037	-0.06	-0.0570762	-0.0534218	-0.0936694	-0.0464993	-0.045051
23599	4.7198	-0.0601111	-0.0574106	-0.0575961	-0.0574048	-0.06	-0.0570771	-0.0534288	-0.0936686	-0.0464983	-0.045052
23600	4.72	-0.0601123	-0.0574112	-0.0575961	-0.0574062	-0.06	-0.0570781	-0.0534357	-0.0936679	-0.0464972	-0.045053
23601	4.7202	-0.0601135	-0.0574119	-0.0575961	-0.0574076	-0.06	-0.0570791	-0.0534427	-0.0936672	-0.0464962	-0.045054
23602	4.7204	-0.0601147	-0.0574125	-0.0575961	-0.0574088	-0.06	-0.0570801	-0.0534496	-0.0936665	-0.0464952	-0.045055
23603	4.7206	-0.0601159	-0.0574131	-0.0575961	-0.0574101	-0.06	-0.057081	-0.0534565	-0.0936658	-0.0464942	-0.045056
23604	4.7208	-0.0601172	-0.0574137	-0.0575961	-0.0574113	-0.06	-0.0570819	-0.0534634	-0.0936651	-0.0464932	-0.0450569
23605	4.721	-0.0601184	-0.0574144	-0.0575961	-0.0574127	-0.06	-0.057083	-0.0534703	-0.0936644	-0.0464922	-0.0450579
23606	4.7212	-0.0601196	-0.057415	-0.0575961	-0.0574141	-0.06	-0.057084	-0.0534771	-0.0936638	-0.0464912	-0.0450588
23607	4.7214	-0.0601209	-0.0574156	-0.0575961	-0.0574154	-0.06	-0.057085	-0.053484	-0.0936631	-0.0464902	-0.0450598
23608	4.7216	-0.0601222	-0.0574162	-0.0575961	-0.0574167	-0.06	-0.057086	-0.0534908	-0.0936624	-0.0464893	-0.0450607
23609	4.7218	-0.0601234	-0.0574169	-0.0575961	-0.057418	-0.06	-0.0570869	-0.0534976	-0.0936617	-0.0464883	-0.0450616
23610	4.722	-0.0601247	-0.0574175	-0.0575961	-0.0574195	-0.06	-0.057088	-0.0535045	-0.0936611	-0.0464874	-0.0450625
23611	4.7222	-0.060126	-0.0574181	-0.0575961	-0.0574209	-0.06	-0.0570891	-0.0535112	-0.0936604	-0.0464865	-0.0450634
23612	4.7224	-0.0601273	-0.0574187	-0.0575961	-0.0574223	-0.06	-0.0570902	-0.053518	-0.0936597	-0.0464855	-0.0450643
23613	4.7226	-0.0601286	-0.0574193	-0.0575961	-0.0574237	-0.06	-0.0570912	-0.0535248	-0.0936591	-0.0464846	-0.0450652
23614	4.7228	-0.0601299	-0.05742	-0.0575961	-0.057425	-0.06	-0.0570921	-0.0535315	-0.0936584	-0.0464837	-0.0450661
23615	4.723	-0.0601312	-0.0574206	-0.0575961	-0.0574265	-0.06	-0.0570933	-0.0535383	-0.0936578	-0.0464828	-0.0450669
23616	4.7232	-0.0601326	-0.0574212	-0.0575961	-0.0574281	-0.06	-0.0570944	-0.053545	-0.0936572	-0.046482	-0.0450678
23617	4.7234	-0.0601339	-0.0574218	-0.0575961	-0.0574295	-0.06	-0.0570955	-0.0535517	-0.0936565	-0.0464811	-0.0450686
23618	4.7236	-0.0601353	-0.0574224	-0.0575961	-0.0574309	-0.06	-0.0570966	-0.0535584	-0.0936559	-0.0464802	-0.0450695
23619	4.7238	-0.0601366	-0.057423	-0.0575961	-0.0574323	-0.06	-0.0570976	-0.0535651	-0.0936553	-0.0464794	-0.0450703
23620	4.724	-0.060138	-0.0574236	-0.0575961	-0.0574339	-0.06	-0.0570988	-0.0535718	-0.0936546	-0.0464786	-0.0450711
23621	4.7242	-0.0601394	-0.0574243	-0.0575961	-0.0574355	-0.06	-0.0571	-0.0535784	-0.093654	-0.0464777	-0.0450719
23622	4.7244	-0.0601407	-0.0574249	-0.0575961	-0.057437	-0.06	-0.0571011	-0.0535851	-0.0936534	-0.0464769	-0.0450727
23623	4.7246	-0.0601421	-0.0574255	-0.0575961	-0.0574384	-0.06	-0.0571022	-0.0535917	-0.0936528	-0.0464761	-0.0450735
23624	4.7248	-0.0601436	-0.0574261	-0.0575961	-0.0574398	-0.06	-0.0571032	-0.0535983	-0.0936522	-0.0464753	-0.0450743
23625	4.725	-0.060145	-0.0574267	-0.0575961	-0.0574416	-0.06	-0.0571045	-0.0536049	-0.0936516	-0.0464745	-0.0450751
23626	4.7252	-0.0601464	-0.0574273	-0.0575961	-0.0574432	-0.06	-0.0571057	-0.0536115	-0.093651	-0.0464737	-0.0450759
23627	4.7254	-0.0601478	-0.0574279	-0.0575961	-0.0574448	-0.06	-0.0571069	-0.0536181	-0.0936504	-0.046473	-0.0450766
23628	4.7256	-0.0601493	-0.0574285	-0.0575961	-0.0574463	-0.06	-0.057108	-0.0536246	-0.0936498	-0.0464722	-0.0450774
23629	4.7258	-0.0601507	-0.0574291	-0.0575961	-0.0574477	-0.06	-0.0571091	-0.0536312	-0.0936492	-0.0464715	-0.0450781
23630	4.726	-0.0601522	-0.0574297	-0.0575961	-0.0574495	-0.06	-0.0571104	-0.0536377	-0.0936486	-0.0464707	-0.0450789
23631	4.7262	-0.0601537	-0.0574303	-0.0575961	-0.0574512	-0.06	-0.0571117	-0.0536443	-0.0936481	-0.04647	-0.0450796
23632	4.7264	-0.0601552	-0.0574309	-0.0575961	-0.0574529	-0.06	-0.0571129	-0.0536508	-0.0936475	-0.0464693	-0.0450803
23633	4.7266	-0.0601567	-0.0574315	-0.0575961	-0.0574544	-0.06	-0.057114	-0.0536573	-0.0936469	-0.0464685	-0.045081
23634	4.7268	-0.0601582	-0.0574321	-0.0575961	-0.0574559	-0.06	-0.0571151	-0.0536638	-0.0936464	-0.0464678	-0.0450817
23635	4.727	-0.0601597	-0.0574327	-0.0575961	-0.0574578	-0.06	-0.0571165	-0.0536702	-0.0936458	-0.0464671	-0.0450824
23636	4.7272	-0.0601612	-0.0574333	-0.0575961	-0.0574595	-0.06	-0.0571178	-0.0536767	-0.0936452	-0.0464664	-0.0450831
23637	4.7274	-0.0601627	-0.0574339	-0.0575961	-0.0574612	-0.06	-0.0571191	-0.0536831	-0.0936447	-0.0464658	-0.0450838
23638	4.7276	-0.0601643	-0.0574345	-0.0575961	-0.0574629	-0.06	-0.0571203	-0.0536896	-0.0936441	-0.0464651	-0.0450844
23639	4.7278	-0.0601659	-0.0574351	-0.0575961	-0.0574644	-0.06	-0.0571214	-0.053696	-0.0936436	-0.0464644	-0.0450851
23640	4.728	-0.0601674	-0.0574357	-0.0575961	-0.0574664	-0.06	-0.0571228	-0.0537024	-0.093643	-0.0464638	-0.0450857
23641	4.7282	-0.060169	-0.0574363	-0.0575961	-0.0574682	-0.06	-0.0571242	-0.0537088	-0.0936425	-0.0464631	-0.0450864
23642	4.7284	-0.0601706	-0.0574369	-0.0575961	-0.0574699	-0.06	-0.0571255	-0.0537152	-0.093642	-0.0464625	-0.045087
23643	4.7286	-0.0601722	-0.0574375	-0.0575961	-0.0574716	-0.06	-0.0571267	-0.0537216	-0.0936414	-0.0464619	-0.0450877
23644	4.7288	-0.0601738	-0.0574381	-0.0575961	-0.0574733	-0.06	-0.0571279	-0.0537279	-0.0936409	-0.0464613	-0.0450883
23645	4.729	-0.0601754	-0.0574387	-0.0575961	-0.0574752	-0.06	-0.0571294	-0.0537343	-0.0936404	-0.0464607	-0.0450889
23646	4.7292	-0.0601771	-0.0574393	-0.0575961	-0.0574771	-0.06	-0.0571308	-0.0537406	-0.0936399	-0.0464601	-0.0450895
23647	4.7294	-0.0601787	-0.0574399	-0.0575961	-0.057479	-0.06	-0.0571321	-0.0537469	-0.0936394	-0.0464595	-0.0450901
23648	4.7296	-0.0601804	-0.0574405	-0.0575961	-0.0574807	-0.06	-0.0571334	-0.0537533	-0.0936389	-0.0464589	-0.0450907
23649	4.7298	-0.060182	-0.057441	-0.0575961	-0.0574824	-0.06	-0.0571346	-0.0537596	-0.0936383	-0.0464583	-0.0450913
23650	4.73	-0.0601837	-0.0574416	-0.0575961	-0.0574844	-0.06	-0.0571361	-0.0537658	-0.0936378	-0.0464577	-0.0450919
23651	4.7302	-0.0601854	-0.0574422	-0.0575961	-0.0574864	-0.06	-0.0571376	-0.0537721	-0.0936373	-0.0464572	-0.0450924
23652	4.7304	-0.0601871	-0.0574428	-0.0575961	-0.0574883	-0.06	-0.0571389	-0.0537784	-0.0936368	-0.0464566	-0.045093
23653	4.7306	-0.0601888	-0.0574434	-0.0575961	-0.0574901	-0.06	-0.0571403	-0.0537846	-0.0936363	-0.0464561	-0.0450936
23654	4.7308	-0.0601905	-0.057444	-0.0575961	-0.0574919	-0.06	-0.0571415	-0.0537909	-0.0936359	-0.0464555	-0.0450941
23655	4.731	-0.0601922	-0.0574446	-0.0575961	-0.057494	-0.06	-0.0571431	-0.0537971	-0.0936354	-0.046455	-0.0450946
23656	4.7312	-0.060194	-0.0574451	-0.0575961	-0.057496	-0.06	-0.0571446	-0.0538033	-0.0936349	-0.0464545	-0.0450952
23657	4.7314	-0.0601957	-0.0574457	-0.0575961	-0.0574979	-0.06	-0.057146	-0.0538095	-0.0936344	-0.046454	-0.0450957
23658	4.7316	-0.0601975	-0.0574463	-0.0575961	-0.0574998	-0.06	-0.0571473	-0.0538157	-0.0936339	-0.0464535	-0.0450962
23659	4.7318	-0.0601993	-0.0574469	-0.0575961	-0.0575016	-0.06	-0.0571487	-0.0538219	-0.0936335	-0.046453	-0.0450967
23660	4.732	-0.0602011	-0.0574475	-0.0575961	-0.0575038	-0.06	-0.0571502	-0.0538281	-0.093633	-0.0464525	-0.0450972
23661	4.7322	-0.0602029	-0.057448	-0.0575961	-0.0575059	-0.06	-0.0571518	-0.0538343	-0.0936325	-0.046452	-0.0450977
23662	4.7324	-0.0602047	-0.0574486	-0.0575961	-0.0575079	-0.06	-0.0571532	-0.0538404	-0.0936321	-0.0464515	-0.0450982
23663	4.7326	-0.0602065	-0.0574492	-0.0575961	-0.0575099	-0.06	-0.0571546	-0.0538465	-0.0936316	-0.0464511	-0.0450987
23664	4.7328	-0.0602083	-0.0574498	-0.0575961	-0.0575117	-0.06	-0.057156	-0.0538527	-0.0936312	-0.0464506	-0.0450992
23665	4.733	-0.0602102	-0.0574504	-0.057595	-0.057514	-0.06	-0.0571576	-0.0538588	-0.0936307	-0.0464502	-0.0450997
23666	4.7332	-0.060212	-0.0574509	-0.057594	-0.0575161	-0.06	-0.0571592	-0.0538649	-0.0936303	-0.0464497	-0.0451001
23667	4.7334	-0.0602139	-0.0574513	-0.057593	-0.0575182	-0.06	-0.0571607	-0.053871	-0.0936298	-0.0464493	-0.0451006
23668	4.7336	-0.0602158	-0.0574517	-0.0575921	-0.0575202	-0.06	-0.0571621	-0.0538771	-0.0936294	-0.0464489	-0.0451011
23669	4.7338	-0.0602177	-0.0574521	-0.0575912	-0.0575221	-0.06	-0.0571635	-0.0538831	-0.093629	-0.0464485	-0.0451015
23670	4.734	-0.0602196	-0.0574525	-0.0575887	-0.0575244	-0.06	-0.0571652	-0.0538892	-0.0936285	-0.046448	-0.0451019
23671	4.7342	-0.0602215	-0.0574527	-0.0575863	-0.0575267	-0.06	-0.0571668	-0.0538952	-0.0936281	-0.0464476	-0.0451024
23672	4.7344	-0.0602234	-0.0574528	-0.057584	-0.0575288	-0.06	-0.0571683	-0.0539013	-0.0936277	-0.0464472	-0.0451028
23673	4.7346	-0.0602254	-0.0574528	-0.0575819	-0.0575309	-0.06	-0.0571698	-0.0539073	-0.0936273	-0.0464468	-0.0451032
23674	4.7348	-0.0602274	-0.0574527	-0.0575798	-0.0575329	-0.06	-0.0571713	-0.0539133	-0.0936269	-0.0464465	-0.0451036
23675	4.735	-0.0602293	-0.0574526	-0.0575761	-0.0575352	-0.06	-0.057173	-0.0539193	-0.0936266	-0.0464461	-0.045104
23676	4.7352	-0.0602313	-0.0574523	-0.0575726	-0.0575375	-0.06	-0.0571746	-0.0539253	-0.0936262	-0.0464457	-0.0451045
23677	4.7354	-0.0602334	-0.0574519	-0.0575692	-0.0575397	-0.06	-0.0571762	-0.0539313	-0.0936259	-0.0464453	-0.0451049
23678	4.7356	-0.0602354	-0.0574513	-0.057566	-0.0575419	-0.06	-0.0571777	-0.0539373	-0.0936256	-0.046445	-0.0451052
23679	4.7358	-0.0602375	-0.0574507	-0.0575629	-0.0575439	-0.06	-0.0571792	-0.0539432	-0.0936253	-0.0464446	-0.0451056
23680	4.736	-0.0602395	-0.0574499	-0.0575583	-0.0575464	-0.0599969	-0.0571809	-0.0539492	-0.0936251	-0.0464443	-0.045106
23681	4.7362	-0.0602416	-0.057449	-0.0575538	-0.0575487	-0.059994	-0.0571826	-0.0539551	-0.0936244	-0.046444	-0.0451064
23682	4.7364	-0.0602437	-0.0574479	-0.0575495	-0.057551	-0.0599912	-0.0571843	-0.053961	-0.0936232	-0.0464436	-0.0451067
23683	4.7366	-0.0602459	-0.0574467	-0.0575454	-0.0575532	-0.0599885	-0.0571858	-0.0539669	-0.0936217	-0.0464433	-0.0451071
23684	4.7368	-0.0602481	-0.0574454	-0.0575415	-0.0575553	-0.0599859	-0.0571873	-0.0539728	-0.0936199	-0.046443	-0.0451075
23685	4.737	-0.0602502	-0.057444	-0.057536	-0.0575578	-0.0599799	-0.0571891	-0.0539787	-0.0936178	-0.0464427	-0.0451078
23686	4.7372	-0.0602524	-0.0574425	-0.0575307	-0.0575602	-0.0599742	-0.0571909	-0.0539846	-0.0936149	-0.0464424	-0.0451081
23687	4.7374	-0.0602547	-0.0574408	-0.0575256	-0.0575626	-0.0599688	-0.0571925	-0.0539905	-0.0936112	-0.0464421	-0.0451085
23688	4.7376	-0.060257	-0.0574389	-0.0575207	-0.0575648	-0.0599635	-0.0571941	-0.0539964	-0.093607	-0.0464418	-0.0451088
23689	4.7378	-0.0602593	-0.057437	-0.0575161	-0.057567	-0.0599585	-0.0571957	-0.0540022	-0.0936022	-0.0464415	-0.0451091
23690	4.738	-0.0602616	-0.0574349	-0.0575098	-0.0575696	-0.0599501	-0.0571975	-0.054008	-0.0935969	-0.0464411	-0.0451095
23691	4.7382	-0.0602639	-0.0574327	-0.0575039	-0.0575721	-0.0599421	-0.0571993	-0.0540139	-0.0935906	-0.0464408	-0.0451098
23692	4.7384	-0.0602663	-0.0574303	-0.0574981	-0.0575745	-0.0599345	-0.057201	-0.0540197	-0.0935835	-0.0464405	-0.0451101
23693	4.7386	-0.0602687	-0.0574278	-0.0574926	-0.0575768	-0.0599271	-0.0572026	-0.0540255	-0.0935757	-0.0464402	-0.0451104
23694	4.7388	-0.0602711	-0.0574252	-0.0574873	-0.057579	-0.05992	-0.0572042	-0.0540313	-0.0935671	-0.0464399	-0.0451107
23695	4.739	-0.0602736	-0.0574226	-0.0574805	-0.0575816	-0.0599097	-0.0572061	-0.0540371	-0.093558	-0.0464396	-0.045111
23696	4.7392	-0.060276	-0.0574197	-0.0574739	-0.0575842	-0.0598998	-0.0572079	-0.0540429	-0.0935479	-0.0464393	-0.0451113
23697	4.7394	-0.0602785	-0.0574167	-0.0574676	-0.0575866	-0.0598904	-0.0572097	-0.0540486	-0.0935369	-0.046439	-0.0451116
23698	4.7396	-0.0602811	-0.0574136	-0.0574616	-0.057589	-0.0598813	-0.0572113	-0.0540544	-0.0935251	-0.0464387	-0.0451119
