TimeSlice	Time	R Knee flx Ia	R Knee ext Ia	R Knee ext Ia IN	R Knee flx Ia IN	R Knee ext Ib	R Knee flx Ib	R Knee MN flx	R Knee MN ext	R Knee MN flx RE	L Knee MN ext RE
4196	0.8392	-0.0625832	-0.0596017	-0.0599985	-0.0599979	-0.0577331	-0.06	-0.0926558	-0.0544135	-0.0464835	-0.0450616
4197	0.8394	-0.0625829	-0.0596037	-0.0599985	-0.0599979	-0.0577332	-0.06	-0.0926551	-0.0544284	-0.0464836	-0.0450616
4198	0.8396	-0.0625827	-0.0596057	-0.0599985	-0.0599979	-0.0577332	-0.06	-0.0926543	-0.0544434	-0.0464838	-0.0450616
4199	0.8398	-0.0625824	-0.0596077	-0.0599985	-0.0599979	-0.0577333	-0.06	-0.0926536	-0.0544585	-0.046484	-0.0450617
4200	0.84	-0.0625822	-0.0596098	-0.0599985	-0.0599979	-0.0577335	-0.06	-0.0926528	-0.0544737	-0.0464841	-0.0450617
4201	0.8402	-0.0625819	-0.0596118	-0.0599985	-0.0599979	-0.0577336	-0.06	-0.092652	-0.054489	-0.0464843	-0.0450618
4202	0.8404	-0.0625817	-0.0596139	-0.0599985	-0.0599979	-0.0577337	-0.06	-0.0926512	-0.0545045	-0.0464844	-0.0450619
4203	0.8406	-0.0625814	-0.0596159	-0.0599985	-0.0599979	-0.0577338	-0.06	-0.0926504	-0.05452	-0.0464846	-0.0450619
4204	0.8408	-0.0625812	-0.059618	-0.0599985	-0.0599979	-0.0577339	-0.06	-0.0926495	-0.0545357	-0.0464847	-0.045062
4205	0.841	-0.0625809	-0.0596201	-0.0599985	-0.0599979	-0.0577341	-0.06	-0.0926487	-0.0545514	-0.0464849	-0.0450621
4206	0.8412	-0.0625806	-0.0596222	-0.0599985	-0.0599979	-0.0577342	-0.06	-0.0926478	-0.0545673	-0.046485	-0.0450622
4207	0.8414	-0.0625803	-0.0596244	-0.0599985	-0.0599979	-0.0577343	-0.06	-0.092647	-0.0545832	-0.0464851	-0.0450623
4208	0.8416	-0.0625801	-0.0596265	-0.0599985	-0.0599979	-0.0577345	-0.06	-0.0926461	-0.0545992	-0.0464852	-0.0450624
4209	0.8418	-0.0625798	-0.0596287	-0.0599985	-0.0599979	-0.0577346	-0.06	-0.0926452	-0.0546153	-0.0464854	-0.0450625
4210	0.842	-0.0625795	-0.0596308	-0.0599985	-0.0599979	-0.0577347	-0.06	-0.0926443	-0.0546315	-0.0464855	-0.0450626
4211	0.8422	-0.0625792	-0.059633	-0.0599985	-0.0599979	-0.0577348	-0.06	-0.0926434	-0.0546478	-0.0464856	-0.0450628
4212	0.8424	-0.062579	-0.0596352	-0.0599985	-0.0599979	-0.0577349	-0.06	-0.0926425	-0.0546642	-0.0464857	-0.0450629
4213	0.8426	-0.0625787	-0.0596374	-0.0599985	-0.0599979	-0.057735	-0.06	-0.0926415	-0.0546807	-0.0464858	-0.045063
4214	0.8428	-0.0625784	-0.0596396	-0.0599985	-0.0599979	-0.0577351	-0.06	-0.0926406	-0.0546972	-0.0464859	-0.0450632
4215	0.843	-0.0625781	-0.0596418	-0.0599985	-0.0599979	-0.0577352	-0.06	-0.0926396	-0.0547138	-0.046486	-0.0450634
4216	0.8432	-0.0625778	-0.0596441	-0.0599985	-0.0599979	-0.0577353	-0.06	-0.0926387	-0.0547304	-0.046486	-0.0450635
4217	0.8434	-0.0625775	-0.0596463	-0.0599985	-0.0599979	-0.0577353	-0.06	-0.0926377	-0.0547472	-0.0464861	-0.0450637
4218	0.8436	-0.0625772	-0.0596485	-0.0599985	-0.0599979	-0.0577354	-0.06	-0.0926367	-0.054764	-0.0464862	-0.0450638
4219	0.8438	-0.0625769	-0.0596508	-0.0599985	-0.0599979	-0.0577355	-0.06	-0.0926357	-0.0547808	-0.0464863	-0.045064
4220	0.844	-0.0625767	-0.0596531	-0.0599985	-0.0599979	-0.0577356	-0.06	-0.0926347	-0.0547978	-0.0464863	-0.0450642
4221	0.8442	-0.0625764	-0.0596553	-0.0599985	-0.0599979	-0.0577357	-0.06	-0.0926337	-0.0548148	-0.0464864	-0.0450644
4222	0.8444	-0.0625761	-0.0596576	-0.0599985	-0.0599979	-0.0577358	-0.06	-0.0926327	-0.0548318	-0.0464864	-0.0450646
4223	0.8446	-0.0625758	-0.0596599	-0.0599985	-0.0599979	-0.0577359	-0.06	-0.0926316	-0.054849	-0.0464865	-0.0450648
4224	0.8448	-0.0625753	-0.0596622	-0.0599985	-0.0599979	-0.0577359	-0.06	-0.0926269	-0.0548661	-0.0464865	-0.045065
4225	0.845	-0.0625745	-0.0596645	-0.0599985	-0.0599979	-0.0577361	-0.06	-0.0926172	-0.0548834	-0.0464866	-0.0450652
4226	0.8452	-0.0625735	-0.0596669	-0.0599985	-0.0599979	-0.0577362	-0.06	-0.0926028	-0.0549007	-0.0464866	-0.0450655
4227	0.8454	-0.0625722	-0.0596692	-0.0599985	-0.0599979	-0.0577363	-0.06	-0.0925837	-0.054918	-0.0464866	-0.0450657
4228	0.8456	-0.0625706	-0.0596715	-0.0599985	-0.0599979	-0.0577365	-0.06	-0.0925603	-0.0549355	-0.0464865	-0.0450659
4229	0.8458	-0.0625689	-0.0596739	-0.0599985	-0.0599979	-0.0577366	-0.06	-0.0925326	-0.054953	-0.0464865	-0.0450662
4230	0.846	-0.0625669	-0.0596762	-0.0599985	-0.0599979	-0.0577368	-0.06	-0.092501	-0.0549707	-0.0464863	-0.0450664
4231	0.8462	-0.0625647	-0.0596786	-0.0599985	-0.0599979	-0.0577369	-0.06	-0.0924655	-0.0549885	-0.0464862	-0.0450667
4232	0.8464	-0.0625623	-0.059681	-0.0599985	-0.0599979	-0.0577371	-0.06	-0.0924264	-0.0550065	-0.046486	-0.0450669
4233	0.8466	-0.0625597	-0.0596834	-0.0599985	-0.0599979	-0.0577372	-0.06	-0.0923838	-0.0550247	-0.0464858	-0.0450672
4234	0.8468	-0.062557	-0.0596858	-0.0599985	-0.0599979	-0.0577374	-0.06	-0.0923377	-0.0550431	-0.0464855	-0.0450675
4235	0.847	-0.062554	-0.0596883	-0.0599985	-0.0599979	-0.0577376	-0.06	-0.0922885	-0.0550618	-0.0464851	-0.0450678
4236	0.8472	-0.0625509	-0.0596908	-0.0599985	-0.0599979	-0.0577378	-0.06	-0.0922361	-0.0550808	-0.0464847	-0.0450681
4237	0.8474	-0.0625476	-0.0596933	-0.0599985	-0.0599979	-0.057738	-0.06	-0.0921808	-0.0551	-0.0464842	-0.0450685
4238	0.8476	-0.0625441	-0.0596959	-0.0599985	-0.0599979	-0.0577382	-0.06	-0.0921226	-0.0551197	-0.0464837	-0.0450688
4239	0.8478	-0.0625405	-0.0596984	-0.0599985	-0.0599979	-0.0577383	-0.06	-0.0920617	-0.0551397	-0.0464831	-0.0450692
4240	0.848	-0.0625368	-0.0597011	-0.0599985	-0.0599979	-0.0577385	-0.06	-0.0919981	-0.0551601	-0.0464824	-0.0450696
4241	0.8482	-0.0625329	-0.0597038	-0.0599985	-0.0599979	-0.0577387	-0.06	-0.091932	-0.0551809	-0.0464816	-0.04507
4242	0.8484	-0.0625289	-0.0597065	-0.0599985	-0.0599979	-0.0577389	-0.06	-0.0918634	-0.0552022	-0.0464808	-0.0450704
4243	0.8486	-0.0625247	-0.0597093	-0.0599985	-0.0599979	-0.0577391	-0.06	-0.0917925	-0.055224	-0.0464799	-0.0450708
4244	0.8488	-0.0625204	-0.0597121	-0.0599985	-0.0599979	-0.0577393	-0.06	-0.0917192	-0.0552463	-0.046479	-0.0450713
4245	0.849	-0.062516	-0.059715	-0.0599985	-0.0599979	-0.0577395	-0.06	-0.0916438	-0.0552692	-0.0464779	-0.0450718
4246	0.8492	-0.0625115	-0.0597179	-0.0599985	-0.0599979	-0.0577397	-0.06	-0.0915662	-0.0552926	-0.0464768	-0.0450723
4247	0.8494	-0.0625068	-0.0597209	-0.0599985	-0.0599979	-0.0577399	-0.06	-0.0914865	-0.0553166	-0.0464756	-0.0450729
4248	0.8496	-0.0625021	-0.059724	-0.0599985	-0.0599979	-0.0577401	-0.06	-0.0914048	-0.0553413	-0.0464743	-0.0450734
4249	0.8498	-0.0624972	-0.0597272	-0.0599985	-0.0599979	-0.0577402	-0.06	-0.0913211	-0.0553666	-0.046473	-0.045074
4250	0.85	-0.0624922	-0.0597304	-0.0599985	-0.0599979	-0.0577404	-0.06	-0.0912355	-0.0553925	-0.0464715	-0.0450747
4251	0.8502	-0.0624871	-0.0597337	-0.0599985	-0.0599979	-0.0577406	-0.06	-0.091148	-0.0554192	-0.04647	-0.0450754
4252	0.8504	-0.0624819	-0.059737	-0.0599985	-0.0599979	-0.0577408	-0.06	-0.0910587	-0.0554466	-0.0464684	-0.0450761
4253	0.8506	-0.0624766	-0.0597405	-0.0599985	-0.0599979	-0.0577409	-0.06	-0.0909676	-0.0554747	-0.0464667	-0.0450768
4254	0.8508	-0.0624712	-0.059744	-0.0599985	-0.0599979	-0.0577411	-0.06	-0.0908748	-0.0555035	-0.046465	-0.0450776
4255	0.851	-0.0624657	-0.0597476	-0.0599985	-0.0599979	-0.0577413	-0.06	-0.0907802	-0.0555331	-0.0464631	-0.0450784
4256	0.8512	-0.0624601	-0.0597513	-0.0599985	-0.0599979	-0.0577414	-0.06	-0.090684	-0.0555635	-0.0464612	-0.0450793
4257	0.8514	-0.0624544	-0.0597551	-0.0599985	-0.0599979	-0.0577416	-0.06	-0.090586	-0.0555948	-0.0464591	-0.0450802
4258	0.8516	-0.0624486	-0.059759	-0.0599985	-0.0599979	-0.0577417	-0.06	-0.0904864	-0.0556268	-0.046457	-0.0450811
4259	0.8518	-0.0624427	-0.059763	-0.0599985	-0.0599979	-0.0577419	-0.06	-0.0903852	-0.0556597	-0.0464548	-0.0450821
4260	0.852	-0.0624367	-0.059767	-0.0599985	-0.0599979	-0.057742	-0.06	-0.0902824	-0.0556934	-0.0464525	-0.0450832
4261	0.8522	-0.0624306	-0.0597712	-0.0599985	-0.0599979	-0.0577421	-0.06	-0.0901779	-0.055728	-0.0464501	-0.0450842
4262	0.8524	-0.0624244	-0.0597754	-0.0599985	-0.0599979	-0.0577422	-0.06	-0.0900719	-0.0557634	-0.0464477	-0.0450854
4263	0.8526	-0.0624182	-0.0597798	-0.0599985	-0.0599979	-0.0577423	-0.06	-0.0899642	-0.0557998	-0.0464451	-0.0450866
4264	0.8528	-0.0624118	-0.0597842	-0.0599985	-0.0599979	-0.0577424	-0.06	-0.089855	-0.0558371	-0.0464425	-0.0450878
4265	0.853	-0.0624053	-0.0597888	-0.0599985	-0.0599979	-0.0577425	-0.06	-0.0897442	-0.0558753	-0.0464397	-0.0450891
4266	0.8532	-0.0623988	-0.0597935	-0.0599985	-0.0599979	-0.0577426	-0.06	-0.0896318	-0.0559144	-0.0464369	-0.0450904
4267	0.8534	-0.0623921	-0.0597982	-0.0599985	-0.0599979	-0.0577427	-0.06	-0.0895178	-0.0559544	-0.046434	-0.0450918
4268	0.8536	-0.0623853	-0.0598031	-0.0599985	-0.0599979	-0.0577428	-0.06	-0.0894023	-0.0559955	-0.046431	-0.0450932
4269	0.8538	-0.0623785	-0.0598081	-0.0599985	-0.0599979	-0.0577429	-0.06	-0.0892851	-0.0560374	-0.0464279	-0.0450948
4270	0.854	-0.0623715	-0.0598132	-0.0599985	-0.0599979	-0.0577429	-0.06	-0.0891663	-0.0560804	-0.0464247	-0.0450963
4271	0.8542	-0.0623645	-0.0598184	-0.0599985	-0.0599979	-0.057743	-0.06	-0.0890459	-0.0561243	-0.0464214	-0.0450979
4272	0.8544	-0.0623573	-0.0598237	-0.0599985	-0.0599979	-0.057743	-0.06	-0.0889239	-0.0561693	-0.046418	-0.0450996
4273	0.8546	-0.06235	-0.0598291	-0.0599985	-0.0599979	-0.0577431	-0.06	-0.0888003	-0.0562152	-0.0464145	-0.0451013
4274	0.8548	-0.0623427	-0.0598346	-0.0599985	-0.0599979	-0.0577432	-0.06	-0.088675	-0.0562622	-0.0464109	-0.0451031
4275	0.855	-0.0623352	-0.0598403	-0.0599985	-0.0599979	-0.0577432	-0.06	-0.088548	-0.0563102	-0.0464073	-0.045105
4276	0.8552	-0.0623276	-0.0598461	-0.0599985	-0.0599979	-0.0577432	-0.06	-0.0884194	-0.0563593	-0.0464035	-0.0451069
4277	0.8554	-0.0623199	-0.0598519	-0.0599985	-0.0599979	-0.0577432	-0.06	-0.088289	-0.0564093	-0.0463997	-0.0451089
4278	0.8556	-0.0623121	-0.0598579	-0.0599985	-0.0599979	-0.0577432	-0.06	-0.088157	-0.0564605	-0.0463957	-0.045111
4279	0.8558	-0.0623042	-0.059864	-0.0599985	-0.0599979	-0.0577432	-0.06	-0.0880232	-0.0565127	-0.0463917	-0.0451131
4280	0.856	-0.0622962	-0.0598703	-0.0599985	-0.0599979	-0.0577432	-0.06	-0.0878877	-0.056566	-0.0463875	-0.0451153
4281	0.8562	-0.0622881	-0.0598766	-0.0599985	-0.0599979	-0.0577432	-0.06	-0.0877504	-0.0566204	-0.0463833	-0.0451176
4282	0.8564	-0.0622798	-0.0598831	-0.0599985	-0.0599979	-0.0577432	-0.06	-0.0876113	-0.0566758	-0.0463789	-0.0451199
4283	0.8566	-0.0622714	-0.0598897	-0.0599985	-0.0599979	-0.0577432	-0.06	-0.0874704	-0.0567324	-0.0463745	-0.0451223
4284	0.8568	-0.0622629	-0.0598964	-0.0599985	-0.0599979	-0.0577432	-0.06	-0.0873277	-0.0567899	-0.0463699	-0.0451248
4285	0.857	-0.0622543	-0.0599032	-0.0599985	-0.0599979	-0.0577432	-0.06	-0.0871831	-0.0568484	-0.0463653	-0.0451273
4286	0.8572	-0.0622456	-0.0599101	-0.0599985	-0.0599979	-0.0577431	-0.06	-0.0870366	-0.0569079	-0.0463605	-0.0451299
4287	0.8574	-0.0622367	-0.0599172	-0.0599985	-0.0599979	-0.0577431	-0.06	-0.0868883	-0.0569684	-0.0463557	-0.0451326
4288	0.8576	-0.0622277	-0.0599243	-0.0599985	-0.0599979	-0.057743	-0.06	-0.086738	-0.0570297	-0.0463507	-0.0451354
4289	0.8578	-0.0622186	-0.0599315	-0.0599985	-0.0599979	-0.057743	-0.06	-0.0865858	-0.057092	-0.0463457	-0.0451382
4290	0.858	-0.0622094	-0.0599389	-0.0599985	-0.0599979	-0.057743	-0.06	-0.0864316	-0.0571552	-0.0463405	-0.0451411
4291	0.8582	-0.0622	-0.0599463	-0.0599985	-0.0599979	-0.0577429	-0.06	-0.0862755	-0.0572192	-0.0463352	-0.0451441
4292	0.8584	-0.0621904	-0.0599538	-0.0599985	-0.0599979	-0.0577428	-0.06	-0.0861175	-0.0572842	-0.0463299	-0.0451472
4293	0.8586	-0.0621808	-0.0599614	-0.0599985	-0.0599979	-0.0577428	-0.06	-0.0859574	-0.05735	-0.0463244	-0.0451503
4294	0.8588	-0.062171	-0.0599691	-0.0599985	-0.0599979	-0.0577427	-0.06	-0.0857953	-0.0574168	-0.0463188	-0.0451536
4295	0.859	-0.0621611	-0.0599769	-0.0599985	-0.0599979	-0.0577426	-0.06	-0.0856313	-0.0574844	-0.0463131	-0.0451569
4296	0.8592	-0.062151	-0.0599849	-0.0599985	-0.0599979	-0.0577425	-0.06	-0.0854652	-0.0575529	-0.0463073	-0.0451603
4297	0.8594	-0.0621408	-0.0599929	-0.0599985	-0.0599979	-0.0577425	-0.06	-0.0852971	-0.0576224	-0.0463014	-0.0451637
4298	0.8596	-0.0621304	-0.0600009	-0.0599985	-0.0599979	-0.0577424	-0.06	-0.085127	-0.0576927	-0.0462954	-0.0451673
4299	0.8598	-0.0621199	-0.0600091	-0.0599985	-0.0599979	-0.0577423	-0.06	-0.0849549	-0.057764	-0.0462892	-0.0451709
4300	0.86	-0.0621094	-0.0600174	-0.0599985	-0.0599979	-0.0577422	-0.06	-0.0847813	-0.0578362	-0.046283	-0.0451746
4301	0.8602	-0.0620987	-0.0600258	-0.0599985	-0.0599979	-0.0577421	-0.06	-0.0846062	-0.0579094	-0.0462766	-0.0451784
4302	0.8604	-0.062088	-0.0600343	-0.0599985	-0.0599979	-0.057742	-0.06	-0.0844295	-0.0579835	-0.0462702	-0.0451823
4303	0.8606	-0.0620771	-0.0600428	-0.0599985	-0.0599979	-0.0577419	-0.06	-0.0842513	-0.0580586	-0.0462636	-0.0451862
4304	0.8608	-0.0620662	-0.0600515	-0.0599985	-0.0599979	-0.0577418	-0.06	-0.0840715	-0.0581347	-0.0462569	-0.0451903
4305	0.861	-0.0620552	-0.0600603	-0.0599985	-0.0599979	-0.0577416	-0.06	-0.0838901	-0.0582118	-0.0462501	-0.0451944
4306	0.8612	-0.0620441	-0.0600691	-0.0599985	-0.0599979	-0.0577415	-0.06	-0.0837072	-0.0582899	-0.0462432	-0.0451986
4307	0.8614	-0.0620329	-0.0600781	-0.0599985	-0.0599979	-0.0577414	-0.06	-0.0835228	-0.0583691	-0.0462362	-0.045203
4308	0.8616	-0.0620216	-0.0600872	-0.0599985	-0.0599979	-0.0577413	-0.06	-0.0833368	-0.0584493	-0.046229	-0.0452073
4309	0.8618	-0.0620101	-0.0600963	-0.0599985	-0.0599979	-0.0577411	-0.06	-0.0831492	-0.0585306	-0.0462218	-0.0452118
4310	0.862	-0.0619986	-0.0601056	-0.0599985	-0.0599979	-0.057741	-0.06	-0.0829602	-0.058613	-0.0462145	-0.0452164
4311	0.8622	-0.061987	-0.060115	-0.0599985	-0.0599979	-0.0577409	-0.06	-0.0827696	-0.0586965	-0.046207	-0.0452211
4312	0.8624	-0.0619752	-0.0601244	-0.0599985	-0.0599979	-0.0577407	-0.06	-0.0825776	-0.0587812	-0.0461994	-0.0452258
4313	0.8626	-0.0619634	-0.060134	-0.0599985	-0.0599979	-0.0577406	-0.06	-0.082384	-0.058867	-0.0461917	-0.0452306
4314	0.8628	-0.0619514	-0.0601437	-0.0599985	-0.0599979	-0.0577405	-0.06	-0.082189	-0.058954	-0.0461839	-0.0452356
4315	0.863	-0.0619394	-0.0601535	-0.0599985	-0.0599979	-0.0577404	-0.06	-0.0819926	-0.0590422	-0.046176	-0.0452406
4316	0.8632	-0.0619272	-0.0601634	-0.0599985	-0.0599979	-0.0577402	-0.06	-0.0817946	-0.0591316	-0.046168	-0.0452457
4317	0.8634	-0.0619149	-0.0601734	-0.0599985	-0.0599979	-0.0577401	-0.06	-0.0815953	-0.0592222	-0.0461599	-0.0452509
4318	0.8636	-0.0619025	-0.0601836	-0.0599985	-0.0599979	-0.05774	-0.06	-0.0813946	-0.0593142	-0.0461517	-0.0452562
4319	0.8638	-0.06189	-0.0601938	-0.0599985	-0.0599979	-0.0577399	-0.06	-0.0811925	-0.0594074	-0.0461433	-0.0452616
4320	0.864	-0.0618773	-0.0602042	-0.0599985	-0.0599979	-0.0577398	-0.06	-0.0809891	-0.0595019	-0.0461349	-0.0452671
4321	0.8642	-0.0618646	-0.0602146	-0.0599985	-0.0599979	-0.0577397	-0.06	-0.0807843	-0.0595977	-0.0461263	-0.0452727
4322	0.8644	-0.0618517	-0.0602252	-0.0599985	-0.0599979	-0.0577396	-0.06	-0.0805782	-0.059695	-0.0461177	-0.0452784
4323	0.8646	-0.0618387	-0.0602359	-0.0599985	-0.0599979	-0.0577395	-0.06	-0.0803708	-0.0597935	-0.0461089	-0.0452841
4324	0.8648	-0.0618256	-0.0602468	-0.0599985	-0.0599979	-0.0577394	-0.06	-0.0801621	-0.0598935	-0.0461	-0.04529
4325	0.865	-0.0618124	-0.0602577	-0.0599985	-0.0599979	-0.0577393	-0.06	-0.0799522	-0.0599949	-0.046091	-0.045296
4326	0.8652	-0.061799	-0.0602688	-0.0599985	-0.0599979	-0.0577392	-0.06	-0.079741	-0.0600978	-0.0460819	-0.045302
4327	0.8654	-0.0617856	-0.06028	-0.0599985	-0.0599979	-0.0577391	-0.06	-0.0795286	-0.0602021	-0.0460727	-0.0453082
4328	0.8656	-0.061772	-0.0602913	-0.0599985	-0.0599979	-0.0577391	-0.06	-0.0793151	-0.0603079	-0.0460634	-0.0453145
4329	0.8658	-0.0617583	-0.0603027	-0.0599985	-0.0599979	-0.057739	-0.06	-0.0791004	-0.0604152	-0.046054	-0.0453208
4330	0.866	-0.0617444	-0.0603143	-0.0599985	-0.0599979	-0.0577389	-0.06	-0.0788846	-0.060524	-0.0460445	-0.0453273
4331	0.8662	-0.0617305	-0.060326	-0.0599985	-0.0599979	-0.0577388	-0.06	-0.0786676	-0.0606344	-0.0460349	-0.0453339
4332	0.8664	-0.0617164	-0.0603379	-0.0599985	-0.0599979	-0.0577388	-0.06	-0.0784496	-0.0607464	-0.0460252	-0.0453405
4333	0.8666	-0.0617022	-0.0603498	-0.0599985	-0.0599979	-0.0577387	-0.06	-0.0782305	-0.06086	-0.0460153	-0.0453473
4334	0.8668	-0.0616879	-0.0603619	-0.0599985	-0.0599979	-0.0577386	-0.06	-0.0780103	-0.0609752	-0.0460054	-0.0453542
4335	0.867	-0.0616734	-0.0603741	-0.0599985	-0.0599979	-0.0577385	-0.06	-0.0777891	-0.0610921	-0.0459954	-0.0453612
4336	0.8672	-0.0616589	-0.0603865	-0.0599985	-0.0599979	-0.0577385	-0.06	-0.077567	-0.0612106	-0.0459852	-0.0453683
4337	0.8674	-0.0616442	-0.060399	-0.0599985	-0.0599979	-0.0577384	-0.06	-0.0773438	-0.0613308	-0.045975	-0.0453754
4338	0.8676	-0.0616293	-0.0604116	-0.0599985	-0.0599979	-0.0577383	-0.06	-0.0771197	-0.0614527	-0.0459647	-0.0453827
4339	0.8678	-0.0616144	-0.0604244	-0.0599985	-0.0599979	-0.0577382	-0.06	-0.0768946	-0.0615764	-0.0459542	-0.0453901
4340	0.868	-0.0615993	-0.0604373	-0.0599985	-0.0599979	-0.0577381	-0.06	-0.0766687	-0.0617019	-0.0459437	-0.0453976
4341	0.8682	-0.0615841	-0.0604504	-0.0599985	-0.0599979	-0.057738	-0.06	-0.0764418	-0.0618291	-0.0459331	-0.0454052
