TimeSlice	Time	L Ank flx Ia	L Ank ext Ia	L Ank flx Ia IN	L Ank ext Ia IN	L Ank ext Ib	L Ank flx Ib	L Ank MN ext	L Ank MN flx	L Ank MN flx RE	L Ank MN ext RE
21199	4.2398	-0.0626013	-0.0595645	-0.0599987	-0.0599991	-0.0589602	-0.0596456	-0.0548799	-0.0915808	-0.046364	-0.0451578
21200	4.24	-0.0626013	-0.0595652	-0.0599987	-0.0599991	-0.0589617	-0.0596456	-0.0548862	-0.0915802	-0.0463636	-0.0451582
21201	4.2402	-0.0626012	-0.0595659	-0.0599987	-0.0599991	-0.0589632	-0.0596456	-0.0548925	-0.0915795	-0.0463632	-0.0451587
21202	4.2404	-0.0626012	-0.0595666	-0.0599987	-0.0599991	-0.0589646	-0.0596456	-0.0548987	-0.0915789	-0.0463628	-0.0451591
21203	4.2406	-0.0626012	-0.0595673	-0.0599987	-0.0599991	-0.0589659	-0.0596456	-0.054905	-0.0915783	-0.0463624	-0.0451595
21204	4.2408	-0.0626012	-0.059568	-0.0599987	-0.0599991	-0.0589672	-0.0596456	-0.0549112	-0.0915776	-0.046362	-0.0451599
21205	4.241	-0.0626012	-0.0595686	-0.0599987	-0.0599991	-0.0589687	-0.0596456	-0.0549174	-0.091577	-0.0463617	-0.0451603
21206	4.2412	-0.0626011	-0.0595693	-0.0599987	-0.0599991	-0.0589702	-0.0596456	-0.0549235	-0.0915764	-0.0463613	-0.0451607
21207	4.2414	-0.0626011	-0.05957	-0.0599987	-0.0599991	-0.0589716	-0.0596456	-0.0549297	-0.0915757	-0.0463609	-0.0451611
21208	4.2416	-0.0626011	-0.0595707	-0.0599987	-0.0599991	-0.0589729	-0.0596456	-0.0549358	-0.0915751	-0.0463606	-0.0451615
21209	4.2418	-0.062601	-0.0595714	-0.0599987	-0.0599991	-0.0589742	-0.0596456	-0.054942	-0.0915745	-0.0463602	-0.0451619
21210	4.242	-0.062601	-0.059572	-0.0599987	-0.0599991	-0.0589757	-0.0596456	-0.0549481	-0.0915739	-0.0463599	-0.0451623
21211	4.2422	-0.062601	-0.0595727	-0.0599987	-0.0599991	-0.0589771	-0.0596456	-0.0549541	-0.0915733	-0.0463596	-0.0451627
21212	4.2424	-0.062601	-0.0595734	-0.0599987	-0.0599991	-0.0589785	-0.0596455	-0.0549602	-0.0915727	-0.0463592	-0.045163
21213	4.2426	-0.0626009	-0.0595741	-0.0599987	-0.0599991	-0.0589798	-0.0596455	-0.0549663	-0.0915721	-0.0463589	-0.0451634
21214	4.2428	-0.0626009	-0.0595747	-0.0599987	-0.0599991	-0.0589811	-0.0596455	-0.0549723	-0.0915715	-0.0463586	-0.0451638
21215	4.243	-0.0626009	-0.0595754	-0.0599987	-0.0599991	-0.0589825	-0.0596455	-0.0549783	-0.0915709	-0.0463583	-0.0451641
21216	4.2432	-0.0626008	-0.0595761	-0.0599987	-0.0599991	-0.058984	-0.0596455	-0.0549843	-0.0915703	-0.046358	-0.0451645
21217	4.2434	-0.0626008	-0.0595767	-0.0599987	-0.0599991	-0.0589853	-0.0596455	-0.0549903	-0.0915697	-0.0463577	-0.0451648
21218	4.2436	-0.0626007	-0.0595774	-0.0599987	-0.0599991	-0.0589866	-0.0596455	-0.0549963	-0.0915691	-0.0463574	-0.0451651
21219	4.2438	-0.0626007	-0.0595781	-0.0599987	-0.0599991	-0.0589878	-0.0596455	-0.0550022	-0.0915685	-0.0463571	-0.0451654
21220	4.244	-0.0626007	-0.0595787	-0.0599987	-0.0599991	-0.0589893	-0.0596455	-0.0550082	-0.0915679	-0.0463569	-0.0451658
21221	4.2442	-0.0626006	-0.0595794	-0.0599987	-0.0599991	-0.0589907	-0.0596455	-0.0550141	-0.0915674	-0.0463566	-0.0451661
21222	4.2444	-0.0626006	-0.05958	-0.0599987	-0.0599991	-0.058992	-0.0596455	-0.05502	-0.0915668	-0.0463563	-0.0451664
21223	4.2446	-0.0626006	-0.0595807	-0.0599987	-0.0599991	-0.0589933	-0.0596455	-0.0550258	-0.0915662	-0.0463561	-0.0451667
21224	4.2448	-0.0626005	-0.0595814	-0.0599987	-0.0599991	-0.0589945	-0.0596455	-0.0550317	-0.0915656	-0.0463558	-0.045167
21225	4.245	-0.0626005	-0.059582	-0.0599987	-0.0599991	-0.0589959	-0.0596455	-0.0550375	-0.0915651	-0.0463556	-0.0451673
21226	4.2452	-0.0626004	-0.0595827	-0.0599987	-0.0599991	-0.0589973	-0.0596455	-0.0550434	-0.0915645	-0.0463553	-0.0451676
21227	4.2454	-0.0626004	-0.0595833	-0.0599987	-0.0599991	-0.0589986	-0.0596455	-0.0550492	-0.091564	-0.0463551	-0.0451679
21228	4.2456	-0.0626003	-0.059584	-0.0599987	-0.0599991	-0.0589998	-0.0596455	-0.055055	-0.0915634	-0.0463549	-0.0451681
21229	4.2458	-0.0626003	-0.0595846	-0.0599987	-0.0599991	-0.059001	-0.0596455	-0.0550607	-0.0915629	-0.0463546	-0.0451684
21230	4.246	-0.0626003	-0.0595853	-0.0599987	-0.0599991	-0.0590024	-0.0596455	-0.0550665	-0.0915623	-0.0463544	-0.0451687
21231	4.2462	-0.0626002	-0.0595859	-0.0599987	-0.0599991	-0.0590038	-0.0596454	-0.0550722	-0.0915618	-0.0463542	-0.0451689
21232	4.2464	-0.0626002	-0.0595866	-0.0599987	-0.0599991	-0.059005	-0.0596454	-0.055078	-0.0915612	-0.046354	-0.0451692
21233	4.2466	-0.0626001	-0.0595872	-0.0599987	-0.0599991	-0.0590063	-0.0596454	-0.0550837	-0.0915607	-0.0463538	-0.0451694
21234	4.2468	-0.0626001	-0.0595878	-0.0599987	-0.0599991	-0.0590075	-0.0596454	-0.0550893	-0.0915601	-0.0463536	-0.0451697
21235	4.247	-0.0626	-0.0595885	-0.0599987	-0.0599991	-0.0590088	-0.0596454	-0.055095	-0.0915596	-0.0463534	-0.0451699
21236	4.2472	-0.0626	-0.0595891	-0.0599987	-0.0599991	-0.0590101	-0.0596454	-0.0551007	-0.0915591	-0.0463533	-0.0451702
21237	4.2474	-0.0625999	-0.0595898	-0.0599987	-0.0599991	-0.0590114	-0.0596454	-0.0551063	-0.0915586	-0.0463531	-0.0451704
21238	4.2476	-0.0625999	-0.0595904	-0.0599987	-0.0599991	-0.0590126	-0.0596454	-0.0551119	-0.091558	-0.0463529	-0.0451706
21239	4.2478	-0.0625998	-0.059591	-0.0599987	-0.0599991	-0.0590138	-0.0596454	-0.0551175	-0.0915575	-0.0463527	-0.0451708
21240	4.248	-0.0625998	-0.0595917	-0.0599987	-0.0599991	-0.0590151	-0.0596454	-0.0551231	-0.091557	-0.0463526	-0.045171
21241	4.2482	-0.0625997	-0.0595923	-0.0599987	-0.0599991	-0.0590164	-0.0596454	-0.0551287	-0.0915565	-0.0463524	-0.0451712
21242	4.2484	-0.0625997	-0.0595929	-0.0599987	-0.0599991	-0.0590177	-0.0596454	-0.0551342	-0.091556	-0.0463523	-0.0451715
21243	4.2486	-0.0625996	-0.0595936	-0.0599987	-0.0599991	-0.0590189	-0.0596454	-0.0551398	-0.0915555	-0.0463521	-0.0451717
21244	4.2488	-0.0625995	-0.0595942	-0.0599987	-0.0599991	-0.05902	-0.0596454	-0.0551453	-0.091555	-0.046352	-0.0451718
21245	4.249	-0.0625995	-0.0595948	-0.0599987	-0.0599991	-0.0590213	-0.0596454	-0.0551508	-0.0915545	-0.0463519	-0.045172
21246	4.2492	-0.0625994	-0.0595955	-0.0599987	-0.0599991	-0.0590226	-0.0596454	-0.0551563	-0.091554	-0.0463517	-0.0451722
21247	4.2494	-0.0625994	-0.0595961	-0.0599987	-0.0599991	-0.0590238	-0.0596454	-0.0551617	-0.0915535	-0.0463516	-0.0451724
21248	4.2496	-0.0625993	-0.0595967	-0.0599987	-0.0599991	-0.059025	-0.0596454	-0.0551672	-0.091553	-0.0463515	-0.0451726
21249	4.2498	-0.0625993	-0.0595973	-0.0599987	-0.0599991	-0.0590261	-0.0596454	-0.0551726	-0.0915525	-0.0463514	-0.0451727
21250	4.25	-0.0625992	-0.059598	-0.0599987	-0.0599991	-0.0590274	-0.0596454	-0.055178	-0.091552	-0.0463513	-0.0451729
21251	4.2502	-0.0625991	-0.0595986	-0.0599987	-0.0599991	-0.0590287	-0.0596454	-0.0551834	-0.0915515	-0.0463512	-0.0451731
21252	4.2504	-0.0625991	-0.0595992	-0.0599987	-0.0599991	-0.0590299	-0.0596454	-0.0551888	-0.0915511	-0.0463511	-0.0451732
21253	4.2506	-0.062599	-0.0595998	-0.0599987	-0.0599991	-0.059031	-0.0596454	-0.0551942	-0.0915506	-0.046351	-0.0451734
21254	4.2508	-0.062599	-0.0596004	-0.0599987	-0.0599991	-0.0590321	-0.0596454	-0.0551995	-0.0915501	-0.0463509	-0.0451735
21255	4.251	-0.0625989	-0.059601	-0.0599987	-0.0599991	-0.0590334	-0.0596453	-0.0552048	-0.0915496	-0.0463508	-0.0451737
21256	4.2512	-0.0625988	-0.0596016	-0.0599987	-0.0599991	-0.0590346	-0.0596453	-0.0552102	-0.0915492	-0.0463507	-0.0451738
21257	4.2514	-0.0625988	-0.0596023	-0.0599987	-0.0599991	-0.0590358	-0.0596453	-0.0552155	-0.0915487	-0.0463506	-0.0451739
21258	4.2516	-0.0625987	-0.0596029	-0.0599987	-0.0599991	-0.0590369	-0.0596453	-0.0552207	-0.0915483	-0.0463506	-0.0451741
21259	4.2518	-0.0625986	-0.0596035	-0.0599987	-0.0599991	-0.059038	-0.0596453	-0.055226	-0.0915478	-0.0463505	-0.0451742
21260	4.252	-0.0625986	-0.0596041	-0.0599987	-0.0599991	-0.0590393	-0.0596453	-0.0552313	-0.0915473	-0.0463504	-0.0451743
21261	4.2522	-0.0625985	-0.0596047	-0.0599987	-0.0599991	-0.0590405	-0.0596453	-0.0552365	-0.0915469	-0.0463504	-0.0451744
21262	4.2524	-0.0625985	-0.0596053	-0.0599987	-0.0599991	-0.0590417	-0.0596453	-0.0552417	-0.0915464	-0.0463503	-0.0451746
21263	4.2526	-0.0625984	-0.0596059	-0.0599987	-0.0599991	-0.0590428	-0.0596453	-0.0552469	-0.091546	-0.0463503	-0.0451747
21264	4.2528	-0.0625983	-0.0596065	-0.0599987	-0.0599991	-0.0590438	-0.0596453	-0.0552521	-0.0915456	-0.0463502	-0.0451748
21265	4.253	-0.0625983	-0.0596071	-0.0599987	-0.0599991	-0.0590451	-0.0596453	-0.0552572	-0.0915451	-0.0463502	-0.0451749
21266	4.2532	-0.0625982	-0.0596077	-0.0599987	-0.0599991	-0.0590463	-0.0596453	-0.0552624	-0.0915447	-0.0463502	-0.045175
21267	4.2534	-0.0625981	-0.0596083	-0.0599987	-0.0599991	-0.0590474	-0.0596453	-0.0552675	-0.0915442	-0.0463501	-0.0451751
21268	4.2536	-0.062598	-0.0596089	-0.0599987	-0.0599991	-0.0590485	-0.0596453	-0.0552727	-0.0915438	-0.0463501	-0.0451751
21269	4.2538	-0.062598	-0.0596095	-0.0599987	-0.0599991	-0.0590496	-0.0596453	-0.0552778	-0.0915434	-0.0463501	-0.0451752
21270	4.254	-0.0625979	-0.0596101	-0.0599987	-0.0599991	-0.0590508	-0.0596453	-0.0552828	-0.0915429	-0.0463501	-0.0451753
21271	4.2542	-0.0625978	-0.0596107	-0.0599987	-0.0599991	-0.0590519	-0.0596453	-0.0552879	-0.0915425	-0.0463501	-0.0451754
21272	4.2544	-0.0625978	-0.0596113	-0.0599987	-0.0599991	-0.059053	-0.0596453	-0.055293	-0.0915421	-0.0463501	-0.0451755
21273	4.2546	-0.0625977	-0.0596119	-0.0599987	-0.0599991	-0.0590541	-0.0596453	-0.055298	-0.0915417	-0.0463501	-0.0451755
21274	4.2548	-0.0625976	-0.0596124	-0.0599987	-0.0599991	-0.0590551	-0.0596453	-0.055303	-0.0915413	-0.0463501	-0.0451756
21275	4.255	-0.0625976	-0.059613	-0.0599987	-0.0599991	-0.0590563	-0.0596452	-0.055308	-0.0915408	-0.0463501	-0.0451756
21276	4.2552	-0.0625975	-0.0596136	-0.0599987	-0.0599991	-0.0590575	-0.0596452	-0.055313	-0.0915404	-0.0463501	-0.0451757
21277	4.2554	-0.0625974	-0.0596142	-0.0599987	-0.0599991	-0.0590586	-0.0596452	-0.055318	-0.09154	-0.0463501	-0.0451758
21278	4.2556	-0.0625973	-0.0596148	-0.0599987	-0.0599991	-0.0590596	-0.0596452	-0.0553229	-0.0915396	-0.0463501	-0.0451758
21279	4.2558	-0.0625973	-0.0596154	-0.0599987	-0.0599991	-0.0590606	-0.0596452	-0.0553279	-0.0915392	-0.0463501	-0.0451759
21280	4.256	-0.0625972	-0.0596159	-0.0599987	-0.0599992	-0.0590618	-0.0596452	-0.0553328	-0.0915388	-0.0463501	-0.0451759
21281	4.2562	-0.0625971	-0.0596165	-0.0599987	-0.0599992	-0.0590629	-0.0596452	-0.0553377	-0.0915384	-0.0463502	-0.0451759
21282	4.2564	-0.062597	-0.0596171	-0.0599987	-0.0599992	-0.059064	-0.0596452	-0.0553426	-0.091538	-0.0463502	-0.045176
21283	4.2566	-0.062597	-0.0596177	-0.0599987	-0.0599992	-0.059065	-0.0596452	-0.0553475	-0.0915376	-0.0463502	-0.045176
21284	4.2568	-0.0625969	-0.0596182	-0.0599987	-0.0599992	-0.059066	-0.0596452	-0.0553523	-0.0915372	-0.0463503	-0.045176
21285	4.257	-0.0625968	-0.0596188	-0.0599987	-0.0599992	-0.0590672	-0.0596452	-0.0553572	-0.0915368	-0.0463503	-0.045176
21286	4.2572	-0.0625967	-0.0596194	-0.0599987	-0.0599992	-0.0590683	-0.0596452	-0.055362	-0.0915364	-0.0463504	-0.0451761
21287	4.2574	-0.0625966	-0.05962	-0.0599987	-0.0599992	-0.0590694	-0.0596452	-0.0553668	-0.0915361	-0.0463504	-0.0451761
21288	4.2576	-0.0625966	-0.0596205	-0.0599987	-0.0599992	-0.0590704	-0.0596452	-0.0553716	-0.0915357	-0.0463505	-0.0451761
21289	4.2578	-0.0625965	-0.0596211	-0.0599987	-0.0599992	-0.0590714	-0.0596452	-0.0553764	-0.0915353	-0.0463505	-0.0451761
21290	4.258	-0.0625964	-0.0596217	-0.0599987	-0.0599992	-0.0590725	-0.0596452	-0.0553811	-0.0915349	-0.0463506	-0.0451761
21291	4.2582	-0.0625963	-0.0596222	-0.0599987	-0.0599992	-0.0590736	-0.0596452	-0.0553859	-0.0915345	-0.0463506	-0.0451761
21292	4.2584	-0.0625963	-0.0596228	-0.0599987	-0.0599992	-0.0590746	-0.0596452	-0.0553906	-0.0915342	-0.0463507	-0.0451761
21293	4.2586	-0.0625962	-0.0596233	-0.0599987	-0.0599992	-0.0590756	-0.0596452	-0.0553953	-0.0915338	-0.0463508	-0.0451761
21294	4.2588	-0.0625961	-0.0596239	-0.0599987	-0.0599992	-0.0590766	-0.0596452	-0.0554	-0.0915334	-0.0463509	-0.0451761
21295	4.259	-0.062596	-0.0596245	-0.0599987	-0.0599992	-0.0590777	-0.0596451	-0.0554047	-0.0915331	-0.0463509	-0.0451761
21296	4.2592	-0.0625959	-0.059625	-0.0599987	-0.0599992	-0.0590788	-0.0596451	-0.0554094	-0.0915327	-0.046351	-0.0451761
21297	4.2594	-0.0625959	-0.0596256	-0.0599987	-0.0599992	-0.0590798	-0.0596451	-0.055414	-0.0915323	-0.0463511	-0.0451761
21298	4.2596	-0.0625958	-0.0596261	-0.0599987	-0.0599992	-0.0590808	-0.0596451	-0.0554187	-0.091532	-0.0463512	-0.045176
21299	4.2598	-0.0625957	-0.0596267	-0.0599987	-0.0599992	-0.0590817	-0.0596451	-0.0554233	-0.0915316	-0.0463513	-0.045176
21300	4.26	-0.0625956	-0.0596272	-0.0599987	-0.0599992	-0.0590828	-0.0596451	-0.0554279	-0.0915313	-0.0463514	-0.045176
21301	4.2602	-0.0625955	-0.0596278	-0.0599987	-0.0599992	-0.0590838	-0.0596451	-0.0554325	-0.0915309	-0.0463515	-0.045176
21302	4.2604	-0.0625954	-0.0596283	-0.0599987	-0.0599992	-0.0590848	-0.0596451	-0.0554371	-0.0915306	-0.0463516	-0.0451759
21303	4.2606	-0.0625954	-0.0596289	-0.0599987	-0.0599992	-0.0590858	-0.0596451	-0.0554416	-0.0915302	-0.0463517	-0.0451759
21304	4.2608	-0.0625953	-0.0596294	-0.0599987	-0.0599992	-0.0590867	-0.0596451	-0.0554462	-0.0915299	-0.0463518	-0.0451759
21305	4.261	-0.0625952	-0.05963	-0.0599987	-0.0599992	-0.0590878	-0.0596451	-0.0554507	-0.0915295	-0.0463519	-0.0451758
21306	4.2612	-0.0625951	-0.0596305	-0.0599987	-0.0599992	-0.0590888	-0.0596451	-0.0554552	-0.0915292	-0.046352	-0.0451758
21307	4.2614	-0.062595	-0.059631	-0.0599987	-0.0599992	-0.0590898	-0.0596451	-0.0554597	-0.0915288	-0.0463521	-0.0451757
21308	4.2616	-0.0625949	-0.0596316	-0.0599987	-0.0599992	-0.0590908	-0.0596451	-0.0554642	-0.0915285	-0.0463523	-0.0451757
21309	4.2618	-0.0625949	-0.0596321	-0.0599987	-0.0599992	-0.0590917	-0.0596451	-0.0554687	-0.0915282	-0.0463524	-0.0451756
21310	4.262	-0.0625948	-0.0596327	-0.0599987	-0.0599992	-0.0590927	-0.0596451	-0.0554731	-0.0915278	-0.0463525	-0.0451756
21311	4.2622	-0.0625947	-0.0596332	-0.0599987	-0.0599992	-0.0590937	-0.0596451	-0.0554776	-0.0915275	-0.0463526	-0.0451755
21312	4.2624	-0.0625946	-0.0596337	-0.0599987	-0.0599992	-0.0590947	-0.0596451	-0.055482	-0.0915272	-0.0463528	-0.0451755
21313	4.2626	-0.0625945	-0.0596342	-0.0599987	-0.0599992	-0.0590956	-0.0596451	-0.0554864	-0.0915269	-0.0463529	-0.0451754
21314	4.2628	-0.0625944	-0.0596348	-0.0599987	-0.0599992	-0.0590965	-0.059645	-0.0554908	-0.0915265	-0.046353	-0.0451753
21315	4.263	-0.0625943	-0.0596353	-0.0599987	-0.0599992	-0.0590976	-0.059645	-0.0554951	-0.0915262	-0.0463532	-0.0451753
21316	4.2632	-0.0625943	-0.0596358	-0.0599987	-0.0599992	-0.0590986	-0.059645	-0.0554995	-0.0915259	-0.0463533	-0.0451752
21317	4.2634	-0.0625942	-0.0596364	-0.0599987	-0.0599992	-0.0590995	-0.059645	-0.0555039	-0.0915256	-0.0463535	-0.0451751
21318	4.2636	-0.0625941	-0.0596369	-0.0599987	-0.0599992	-0.0591004	-0.059645	-0.0555082	-0.0915253	-0.0463536	-0.045175
21319	4.2638	-0.062594	-0.0596374	-0.0599987	-0.0599992	-0.0591013	-0.059645	-0.0555125	-0.0915249	-0.0463538	-0.045175
21320	4.264	-0.0625939	-0.0596379	-0.0599987	-0.0599992	-0.0591023	-0.059645	-0.0555168	-0.0915246	-0.0463539	-0.0451749
21321	4.2642	-0.0625938	-0.0596385	-0.0599987	-0.0599992	-0.0591033	-0.059645	-0.0555211	-0.0915243	-0.0463541	-0.0451748
21322	4.2644	-0.0625937	-0.059639	-0.0599987	-0.0599992	-0.0591042	-0.059645	-0.0555254	-0.091524	-0.0463542	-0.0451747
21323	4.2646	-0.0625936	-0.0596395	-0.0599987	-0.0599992	-0.0591051	-0.059645	-0.0555296	-0.0915237	-0.0463544	-0.0451746
21324	4.2648	-0.0625935	-0.05964	-0.0599987	-0.0599992	-0.059106	-0.059645	-0.0555339	-0.0915234	-0.0463546	-0.0451745
21325	4.265	-0.0625935	-0.0596405	-0.0599987	-0.0599992	-0.059107	-0.059645	-0.0555381	-0.0915231	-0.0463547	-0.0451744
21326	4.2652	-0.0625934	-0.059641	-0.0599987	-0.0599992	-0.0591079	-0.059645	-0.0555423	-0.0915228	-0.0463549	-0.0451743
21327	4.2654	-0.0625933	-0.0596416	-0.0599987	-0.0599992	-0.0591088	-0.059645	-0.0555465	-0.0915225	-0.0463551	-0.0451742
21328	4.2656	-0.0625932	-0.0596421	-0.0599987	-0.0599992	-0.0591097	-0.059645	-0.0555507	-0.0915222	-0.0463552	-0.0451741
21329	4.2658	-0.0625931	-0.0596426	-0.0599987	-0.0599992	-0.0591106	-0.059645	-0.0555548	-0.0915219	-0.0463554	-0.045174
21330	4.266	-0.062593	-0.0596431	-0.0599987	-0.0599992	-0.0591115	-0.059645	-0.055559	-0.0915216	-0.0463556	-0.0451739
21331	4.2662	-0.0625929	-0.0596436	-0.0599987	-0.0599992	-0.0591125	-0.059645	-0.0555631	-0.0915214	-0.0463558	-0.0451738
21332	4.2664	-0.0625928	-0.0596441	-0.0599987	-0.0599992	-0.0591134	-0.059645	-0.0555672	-0.0915211	-0.046356	-0.0451737
21333	4.2666	-0.0625927	-0.0596446	-0.0599987	-0.0599992	-0.0591142	-0.059645	-0.0555714	-0.0915208	-0.0463561	-0.0451736
21334	4.2668	-0.0625926	-0.0596451	-0.0599987	-0.0599992	-0.0591151	-0.059645	-0.0555754	-0.0915205	-0.0463563	-0.0451735
21335	4.267	-0.0625926	-0.0596456	-0.0599987	-0.0599992	-0.059116	-0.0596449	-0.0555795	-0.0915202	-0.0463565	-0.0451734
21336	4.2672	-0.0625925	-0.0596461	-0.0599987	-0.0599992	-0.0591169	-0.0596449	-0.0555836	-0.0915199	-0.0463567	-0.0451732
21337	4.2674	-0.0625924	-0.0596466	-0.0599987	-0.0599992	-0.0591178	-0.0596449	-0.0555876	-0.0915197	-0.0463569	-0.0451731
21338	4.2676	-0.0625923	-0.0596471	-0.0599987	-0.0599992	-0.0591187	-0.0596449	-0.0555917	-0.0915194	-0.0463571	-0.045173
21339	4.2678	-0.0625922	-0.0596476	-0.0599987	-0.0599992	-0.0591195	-0.0596449	-0.0555957	-0.0915191	-0.0463573	-0.0451729
21340	4.268	-0.0625921	-0.0596481	-0.0599987	-0.0599992	-0.0591205	-0.0596449	-0.0555997	-0.0915188	-0.0463575	-0.0451727
21341	4.2682	-0.062592	-0.0596486	-0.0599987	-0.0599992	-0.0591214	-0.0596449	-0.0556037	-0.0915186	-0.0463577	-0.0451726
21342	4.2684	-0.0625919	-0.0596491	-0.0599987	-0.0599992	-0.0591223	-0.0596449	-0.0556077	-0.0915183	-0.0463579	-0.0451725
21343	4.2686	-0.0625918	-0.0596495	-0.0599987	-0.0599992	-0.0591231	-0.0596449	-0.0556116	-0.091518	-0.0463581	-0.0451723
21344	4.2688	-0.0625917	-0.05965	-0.0599987	-0.0599992	-0.0591239	-0.0596449	-0.0556156	-0.0915178	-0.0463583	-0.0451722
21345	4.269	-0.0625916	-0.0596505	-0.0599987	-0.0599992	-0.0591249	-0.0596449	-0.0556195	-0.0915175	-0.0463585	-0.0451721
21346	4.2692	-0.0625915	-0.059651	-0.0599987	-0.0599992	-0.0591258	-0.0596449	-0.0556234	-0.0915172	-0.0463588	-0.0451719
21347	4.2694	-0.0625914	-0.0596515	-0.0599987	-0.0599992	-0.0591266	-0.0596449	-0.0556273	-0.091517	-0.046359	-0.0451718
21348	4.2696	-0.0625914	-0.059652	-0.0599987	-0.0599992	-0.0591275	-0.0596448	-0.0556312	-0.0915167	-0.0463592	-0.0451716
21349	4.2698	-0.0625913	-0.0596524	-0.0599987	-0.0599992	-0.0591283	-0.0596448	-0.0556351	-0.0915165	-0.0463594	-0.0451715
21350	4.27	-0.0625912	-0.0596529	-0.0599987	-0.0599992	-0.0591292	-0.0596448	-0.055639	-0.0915162	-0.0463596	-0.0451713
21351	4.2702	-0.0625911	-0.0596534	-0.0599987	-0.0599992	-0.05913	-0.0596448	-0.0556428	-0.091516	-0.0463599	-0.0451712
21352	4.2704	-0.062591	-0.0596539	-0.0599987	-0.0599992	-0.0591308	-0.0596448	-0.0556466	-0.0915157	-0.0463601	-0.045171
21353	4.2706	-0.0625909	-0.0596544	-0.0599987	-0.0599992	-0.0591316	-0.0596448	-0.0556505	-0.0915154	-0.0463603	-0.0451709
21354	4.2708	-0.0625908	-0.0596548	-0.0599987	-0.0599992	-0.0591324	-0.0596448	-0.0556543	-0.0915152	-0.0463605	-0.0451707
21355	4.271	-0.0625907	-0.0596553	-0.0599987	-0.0599992	-0.0591333	-0.0596448	-0.055658	-0.0915149	-0.0463608	-0.0451706
21356	4.2712	-0.0625906	-0.0596558	-0.0599987	-0.0599992	-0.0591341	-0.0596448	-0.0556618	-0.0915147	-0.046361	-0.0451704
21357	4.2714	-0.0625905	-0.0596562	-0.0599987	-0.0599992	-0.0591349	-0.0596448	-0.0556656	-0.0915145	-0.0463612	-0.0451702
21358	4.2716	-0.0625904	-0.0596567	-0.0599987	-0.0599992	-0.0591357	-0.0596448	-0.0556693	-0.0915142	-0.0463615	-0.0451701
21359	4.2718	-0.0625903	-0.0596572	-0.0599987	-0.0599992	-0.0591364	-0.0596448	-0.055673	-0.091514	-0.0463617	-0.0451699
21360	4.272	-0.0625902	-0.0596576	-0.0599987	-0.0599992	-0.0591373	-0.0596448	-0.0556768	-0.0915137	-0.0463619	-0.0451697
21361	4.2722	-0.0625901	-0.0596581	-0.0599987	-0.0599992	-0.0591381	-0.0596448	-0.0556805	-0.0915135	-0.0463622	-0.0451696
21362	4.2724	-0.06259	-0.0596586	-0.0599987	-0.0599992	-0.0591389	-0.0596448	-0.0556841	-0.0915133	-0.0463624	-0.0451694
21363	4.2726	-0.0625899	-0.059659	-0.0599987	-0.0599992	-0.0591397	-0.0596448	-0.0556878	-0.091513	-0.0463627	-0.0451692
21364	4.2728	-0.0625898	-0.0596595	-0.0599987	-0.0599992	-0.0591404	-0.0596448	-0.0556915	-0.0915128	-0.0463629	-0.0451691
21365	4.273	-0.0625898	-0.0596599	-0.0599987	-0.0599992	-0.0591413	-0.0596448	-0.0556951	-0.0915126	-0.0463632	-0.0451689
21366	4.2732	-0.0625897	-0.0596604	-0.0599987	-0.0599992	-0.0591421	-0.0596448	-0.0556987	-0.0915123	-0.0463634	-0.0451687
21367	4.2734	-0.0625896	-0.0596608	-0.0599987	-0.0599992	-0.0591429	-0.0596447	-0.0557023	-0.0915121	-0.0463637	-0.0451685
21368	4.2736	-0.0625895	-0.0596613	-0.0599987	-0.0599992	-0.0591436	-0.0596447	-0.0557059	-0.0915119	-0.0463639	-0.0451684
21369	4.2738	-0.0625894	-0.0596617	-0.0599987	-0.0599992	-0.0591443	-0.0596447	-0.0557095	-0.0915117	-0.0463642	-0.0451682
21370	4.274	-0.0625893	-0.0596622	-0.0599987	-0.0599992	-0.0591452	-0.0596447	-0.0557131	-0.0915115	-0.0463644	-0.045168
21371	4.2742	-0.0625892	-0.0596626	-0.0599987	-0.0599992	-0.059146	-0.0596447	-0.0557166	-0.0915112	-0.0463647	-0.0451678
21372	4.2744	-0.0625891	-0.0596631	-0.0599987	-0.0599992	-0.0591467	-0.0596447	-0.0557202	-0.091511	-0.0463649	-0.0451676
21373	4.2746	-0.062589	-0.0596635	-0.0599987	-0.0599992	-0.0591475	-0.0596447	-0.0557237	-0.0915108	-0.0463652	-0.0451674
21374	4.2748	-0.0625889	-0.059664	-0.0599987	-0.0599992	-0.0591482	-0.0596447	-0.0557272	-0.0915106	-0.0463654	-0.0451672
21375	4.275	-0.0625888	-0.0596644	-0.0599987	-0.0599992	-0.059149	-0.0596447	-0.0557307	-0.0915104	-0.0463657	-0.0451671
21376	4.2752	-0.0625887	-0.0596649	-0.0599987	-0.0599992	-0.0591498	-0.0596447	-0.0557342	-0.0915102	-0.046366	-0.0451669
21377	4.2754	-0.0625886	-0.0596653	-0.0599987	-0.0599992	-0.0591505	-0.0596447	-0.0557377	-0.09151	-0.0463662	-0.0451667
21378	4.2756	-0.0625885	-0.0596657	-0.0599987	-0.0599992	-0.0591512	-0.0596447	-0.0557411	-0.0915097	-0.0463665	-0.0451665
