TimeSlice	Time	R Hip ext Ia	R Hip flx Ia	R Hip ext Ia IN	R Hip flx Ia IN	R Hip flx Ib	R Hip ext Ib	R Hip MN flx	R Hip MN ext	R Hip MN ext RE	R Hip MN flx RE
17614	3.5228	-0.057061	-0.0604038	-0.0576698	-0.0576698	-0.0587439	-0.055553	-0.090723	-0.0491889	-0.0447097	-0.0467647
17615	3.523	-0.057062	-0.0604042	-0.0576698	-0.0576698	-0.0587492	-0.0555533	-0.090726	-0.0492017	-0.044713	-0.0467612
17616	3.5232	-0.057063	-0.0604047	-0.0576698	-0.0576698	-0.0587544	-0.0555536	-0.0907295	-0.0492142	-0.0447163	-0.0467578
17617	3.5234	-0.057064	-0.0604051	-0.0576698	-0.0576698	-0.0587594	-0.0555538	-0.0907335	-0.0492265	-0.0447195	-0.0467543
17618	3.5236	-0.0570651	-0.0604056	-0.0576698	-0.0576698	-0.0587641	-0.0555541	-0.0907378	-0.0492385	-0.0447227	-0.0467509
17619	3.5238	-0.057066	-0.060406	-0.0576699	-0.0576699	-0.0587687	-0.0555543	-0.0907426	-0.0492503	-0.0447259	-0.0467475
17620	3.524	-0.057067	-0.0604065	-0.0576699	-0.0576699	-0.058774	-0.0555538	-0.0907476	-0.0492619	-0.0447291	-0.0467441
17621	3.5242	-0.057068	-0.0604069	-0.0576699	-0.0576699	-0.058779	-0.0555534	-0.090753	-0.0492733	-0.0447323	-0.0467408
17622	3.5244	-0.057069	-0.0604073	-0.0576699	-0.0576699	-0.0587839	-0.0555529	-0.0907588	-0.0492845	-0.0447354	-0.0467375
17623	3.5246	-0.05707	-0.0604078	-0.0576699	-0.0576699	-0.0587885	-0.0555525	-0.0907649	-0.0492954	-0.0447386	-0.0467342
17624	3.5248	-0.057071	-0.0604082	-0.0576699	-0.0576699	-0.058793	-0.0555521	-0.0907711	-0.0493063	-0.0447417	-0.046731
17625	3.525	-0.0570719	-0.0604086	-0.0576699	-0.0576699	-0.058798	-0.0555515	-0.0907776	-0.0493169	-0.0447447	-0.0467277
17626	3.5252	-0.0570729	-0.0604091	-0.0576699	-0.0576699	-0.0588027	-0.0555509	-0.0907843	-0.0493274	-0.0447478	-0.0467245
17627	3.5254	-0.0570738	-0.0604095	-0.0576699	-0.0576699	-0.0588073	-0.0555504	-0.0907913	-0.0493378	-0.0447509	-0.0467214
17628	3.5256	-0.0570748	-0.0604099	-0.0576699	-0.0576699	-0.0588117	-0.0555499	-0.0907984	-0.0493481	-0.0447539	-0.0467182
17629	3.5258	-0.0570757	-0.0604103	-0.0576699	-0.0576699	-0.0588159	-0.0555493	-0.0908056	-0.0493582	-0.0447569	-0.0467151
17630	3.526	-0.0570767	-0.0604107	-0.0576699	-0.0576699	-0.0588205	-0.0555491	-0.0908129	-0.0493682	-0.0447599	-0.0467121
17631	3.5262	-0.0570776	-0.0604111	-0.0576699	-0.0576699	-0.0588249	-0.0555488	-0.0908204	-0.0493781	-0.0447628	-0.046709
17632	3.5264	-0.0570785	-0.0604115	-0.0576699	-0.0576699	-0.0588291	-0.0555485	-0.0908279	-0.049388	-0.0447658	-0.046706
17633	3.5266	-0.0570795	-0.0604119	-0.0576699	-0.0576699	-0.0588331	-0.0555482	-0.0908356	-0.0493977	-0.0447687	-0.046703
17634	3.5268	-0.0570804	-0.0604123	-0.0576699	-0.0576699	-0.058837	-0.055548	-0.0908432	-0.0494074	-0.0447716	-0.0467
17635	3.527	-0.0570813	-0.0604127	-0.0576699	-0.0576699	-0.0588411	-0.0555483	-0.0908509	-0.049417	-0.0447744	-0.0466971
17636	3.5272	-0.0570822	-0.0604131	-0.0576699	-0.0576699	-0.058845	-0.0555485	-0.0908587	-0.0494265	-0.0447773	-0.0466942
17637	3.5274	-0.0570831	-0.0604135	-0.0576699	-0.0576699	-0.0588488	-0.0555488	-0.0908664	-0.049436	-0.0447801	-0.0466913
17638	3.5276	-0.057084	-0.0604139	-0.0576699	-0.0576699	-0.0588524	-0.0555491	-0.0908742	-0.0494454	-0.0447829	-0.0466885
17639	3.5278	-0.0570849	-0.0604143	-0.0576699	-0.0576699	-0.0588559	-0.0555493	-0.0908819	-0.0494548	-0.0447857	-0.0466856
17640	3.528	-0.0570858	-0.0604146	-0.0576699	-0.0576699	-0.0588595	-0.0555504	-0.0908896	-0.0494641	-0.0447885	-0.0466828
17641	3.5282	-0.0570867	-0.060415	-0.0576699	-0.0576699	-0.058863	-0.0555514	-0.0908972	-0.0494735	-0.0447912	-0.0466801
17642	3.5284	-0.0570876	-0.0604154	-0.0576699	-0.0576699	-0.0588663	-0.0555524	-0.0909049	-0.0494828	-0.044794	-0.0466773
17643	3.5286	-0.0570885	-0.0604157	-0.0576699	-0.0576699	-0.0588695	-0.0555533	-0.0909124	-0.0494921	-0.0447966	-0.0466746
17644	3.5288	-0.0570893	-0.0604161	-0.0576699	-0.0576699	-0.0588726	-0.0555542	-0.0909199	-0.0495013	-0.0447993	-0.0466719
17645	3.529	-0.0570902	-0.0604164	-0.0576699	-0.0576699	-0.0588757	-0.0555561	-0.0909273	-0.0495106	-0.044802	-0.0466692
17646	3.5292	-0.0570911	-0.0604168	-0.0576699	-0.0576699	-0.0588787	-0.0555579	-0.0909346	-0.0495198	-0.0448046	-0.0466666
17647	3.5294	-0.0570919	-0.0604172	-0.0576699	-0.0576699	-0.0588816	-0.0555597	-0.0909418	-0.0495291	-0.0448072	-0.046664
17648	3.5296	-0.0570928	-0.0604175	-0.0576699	-0.0576699	-0.0588843	-0.0555614	-0.0909489	-0.0495383	-0.0448098	-0.0466614
17649	3.5298	-0.0570937	-0.0604178	-0.0576699	-0.0576699	-0.058887	-0.055563	-0.0909559	-0.0495476	-0.0448124	-0.0466588
17650	3.53	-0.0570945	-0.0604182	-0.0576699	-0.0576699	-0.0588897	-0.0555658	-0.0909628	-0.0495568	-0.0448149	-0.0466563
17651	3.5302	-0.0570954	-0.0604185	-0.0576699	-0.0576699	-0.0588923	-0.0555684	-0.0909696	-0.0495661	-0.0448175	-0.0466537
17652	3.5304	-0.0570962	-0.0604188	-0.0576699	-0.0576699	-0.0588947	-0.055571	-0.0909762	-0.0495754	-0.04482	-0.0466512
17653	3.5306	-0.057097	-0.0604192	-0.0576699	-0.0576699	-0.0588971	-0.0555735	-0.0909828	-0.0495847	-0.0448225	-0.0466488
17654	3.5308	-0.0570979	-0.0604195	-0.0576699	-0.0576699	-0.0588994	-0.0555758	-0.0909892	-0.049594	-0.0448249	-0.0466463
17655	3.531	-0.0570987	-0.0604198	-0.0576699	-0.0576699	-0.0589017	-0.0555795	-0.0909954	-0.0496033	-0.0448274	-0.0466439
17656	3.5312	-0.0570996	-0.0604201	-0.0576699	-0.0576699	-0.058904	-0.0555829	-0.0910016	-0.0496126	-0.0448298	-0.0466415
17657	3.5314	-0.0571004	-0.0604204	-0.0576699	-0.0576699	-0.0589062	-0.0555863	-0.0910076	-0.049622	-0.0448322	-0.0466391
17658	3.5316	-0.0571012	-0.0604208	-0.0576699	-0.0576699	-0.0589083	-0.0555895	-0.0910135	-0.0496314	-0.0448346	-0.0466367
17659	3.5318	-0.057102	-0.0604211	-0.0576699	-0.0576699	-0.0589104	-0.0555926	-0.0910193	-0.0496408	-0.0448369	-0.0466344
17660	3.532	-0.0571029	-0.0604214	-0.0576699	-0.0576699	-0.0589125	-0.0555969	-0.0910249	-0.0496502	-0.0448393	-0.0466321
17661	3.5322	-0.0571037	-0.0604217	-0.0576699	-0.0576699	-0.0589146	-0.055601	-0.0910305	-0.0496597	-0.0448416	-0.0466298
17662	3.5324	-0.0571045	-0.060422	-0.0576699	-0.0576699	-0.0589166	-0.055605	-0.0910359	-0.0496691	-0.0448439	-0.0466275
17663	3.5326	-0.0571053	-0.0604223	-0.0576699	-0.0576699	-0.0589186	-0.0556088	-0.0910412	-0.0496786	-0.0448462	-0.0466252
17664	3.5328	-0.0571061	-0.0604226	-0.0576699	-0.0576699	-0.0589204	-0.0556124	-0.0910464	-0.0496882	-0.0448485	-0.046623
17665	3.533	-0.0571069	-0.0604228	-0.0576699	-0.0576699	-0.0589225	-0.0556171	-0.0910515	-0.0496977	-0.0448507	-0.0466208
17666	3.5332	-0.0571077	-0.0604231	-0.0576699	-0.0576699	-0.0589244	-0.0556217	-0.0910565	-0.0497072	-0.044853	-0.0466186
17667	3.5334	-0.0571085	-0.0604234	-0.0576699	-0.0576699	-0.0589263	-0.0556261	-0.0910614	-0.0497168	-0.0448552	-0.0466164
17668	3.5336	-0.0571093	-0.0604237	-0.0576699	-0.0576699	-0.0589282	-0.0556303	-0.0910662	-0.0497264	-0.0448574	-0.0466142
17669	3.5338	-0.0571101	-0.060424	-0.0576699	-0.0576699	-0.0589299	-0.0556343	-0.091071	-0.049736	-0.0448595	-0.0466121
17670	3.534	-0.0571109	-0.0604242	-0.0576699	-0.0576699	-0.0589319	-0.0556393	-0.0910756	-0.0497456	-0.0448617	-0.0466099
17671	3.5342	-0.0571117	-0.0604245	-0.0576699	-0.0576699	-0.0589337	-0.0556442	-0.0910801	-0.0497552	-0.0448638	-0.0466078
17672	3.5344	-0.0571125	-0.0604248	-0.0576699	-0.0576699	-0.0589355	-0.0556488	-0.0910846	-0.0497649	-0.0448659	-0.0466057
17673	3.5346	-0.0571133	-0.060425	-0.0576699	-0.0576699	-0.0589373	-0.0556533	-0.091089	-0.0497745	-0.044868	-0.0466037
17674	3.5348	-0.0571141	-0.0604253	-0.0576699	-0.0576699	-0.0589389	-0.0556576	-0.0910933	-0.0497841	-0.0448701	-0.0466016
17675	3.535	-0.0571149	-0.0604255	-0.0576699	-0.0576699	-0.0589408	-0.0556628	-0.0910975	-0.0497938	-0.0448722	-0.0465996
17676	3.5352	-0.0571157	-0.0604258	-0.0576699	-0.0576699	-0.0589426	-0.0556678	-0.0911017	-0.0498034	-0.0448742	-0.0465976
17677	3.5354	-0.0571165	-0.060426	-0.0576699	-0.0576699	-0.0589443	-0.0556726	-0.0911058	-0.0498131	-0.0448763	-0.0465956
17678	3.5356	-0.0571173	-0.0604263	-0.0576699	-0.0576699	-0.058946	-0.0556773	-0.0911099	-0.0498228	-0.0448783	-0.0465936
17679	3.5358	-0.0571181	-0.0604265	-0.0576699	-0.0576699	-0.0589476	-0.0556817	-0.0911139	-0.0498324	-0.0448803	-0.0465916
17680	3.536	-0.0571188	-0.0604268	-0.0576699	-0.0576699	-0.0589494	-0.0556871	-0.0911178	-0.049842	-0.0448822	-0.0465897
17681	3.5362	-0.0571196	-0.060427	-0.0576699	-0.0576699	-0.0589512	-0.0556922	-0.0911217	-0.0498517	-0.0448842	-0.0465877
17682	3.5364	-0.0571204	-0.0604272	-0.0576699	-0.0576699	-0.0589529	-0.0556971	-0.0911255	-0.0498614	-0.0448862	-0.0465858
17683	3.5366	-0.0571212	-0.0604275	-0.0576699	-0.0576699	-0.0589545	-0.0557019	-0.0911293	-0.049871	-0.0448881	-0.0465839
17684	3.5368	-0.057122	-0.0604277	-0.0576699	-0.0576699	-0.0589561	-0.0557064	-0.0911331	-0.0498806	-0.04489	-0.0465821
17685	3.537	-0.0571227	-0.0604279	-0.0576699	-0.0576699	-0.0589579	-0.0557118	-0.0911367	-0.0498902	-0.0448919	-0.0465802
17686	3.5372	-0.0571235	-0.0604281	-0.0576699	-0.0576699	-0.0589596	-0.0557171	-0.0911404	-0.0498999	-0.0448938	-0.0465783
17687	3.5374	-0.0571243	-0.0604284	-0.0576699	-0.0576699	-0.0589613	-0.0557221	-0.091144	-0.0499095	-0.0448956	-0.0465765
17688	3.5376	-0.0571251	-0.0604286	-0.0576699	-0.0576699	-0.0589629	-0.0557269	-0.0911476	-0.0499191	-0.0448975	-0.0465747
17689	3.5378	-0.0571258	-0.0604288	-0.0576699	-0.0576699	-0.0589644	-0.0557315	-0.0911511	-0.0499287	-0.0448993	-0.0465729
17690	3.538	-0.0571266	-0.060429	-0.0576699	-0.0576699	-0.0589662	-0.055737	-0.0911546	-0.0499382	-0.0449011	-0.0465711
17691	3.5382	-0.0571274	-0.0604292	-0.0576699	-0.0576699	-0.0589679	-0.0557423	-0.0911581	-0.0499478	-0.0449029	-0.0465694
17692	3.5384	-0.0571281	-0.0604294	-0.0576699	-0.0576699	-0.0589695	-0.0557473	-0.0911616	-0.0499574	-0.0449047	-0.0465676
17693	3.5386	-0.0571289	-0.0604296	-0.0576699	-0.0576699	-0.0589711	-0.0557522	-0.091165	-0.0499669	-0.0449065	-0.0465659
17694	3.5388	-0.0571297	-0.0604298	-0.0576699	-0.0576699	-0.0589726	-0.0557569	-0.0911684	-0.0499764	-0.0449083	-0.0465641
17695	3.539	-0.0571304	-0.06043	-0.0576699	-0.0576699	-0.0589744	-0.0557624	-0.0911717	-0.0499859	-0.04491	-0.0465624
17696	3.5392	-0.0571312	-0.0604302	-0.0576699	-0.0576699	-0.0589761	-0.0557677	-0.0911751	-0.0499954	-0.0449117	-0.0465608
17697	3.5394	-0.0571319	-0.0604304	-0.0576699	-0.0576699	-0.0589778	-0.0557728	-0.0911784	-0.0500049	-0.0449134	-0.0465591
17698	3.5396	-0.0571327	-0.0604306	-0.0576699	-0.0576699	-0.0589794	-0.0557777	-0.0911818	-0.0500144	-0.0449151	-0.0465574
17699	3.5398	-0.0571335	-0.0604308	-0.0576699	-0.0576699	-0.0589809	-0.0557824	-0.0911851	-0.0500239	-0.0449168	-0.0465558
17700	3.54	-0.0571342	-0.060431	-0.0576699	-0.0576699	-0.0589827	-0.055788	-0.0911883	-0.0500333	-0.0449185	-0.0465541
17701	3.5402	-0.057135	-0.0604312	-0.0576699	-0.0576699	-0.0589844	-0.0557933	-0.0911916	-0.0500427	-0.0449201	-0.0465525
17702	3.5404	-0.0571357	-0.0604313	-0.0576699	-0.0576699	-0.0589861	-0.0557984	-0.0911949	-0.0500521	-0.0449218	-0.0465509
17703	3.5406	-0.0571365	-0.0604315	-0.0576699	-0.0576699	-0.0589877	-0.0558034	-0.0911982	-0.0500615	-0.0449234	-0.0465494
17704	3.5408	-0.0571372	-0.0604317	-0.0576699	-0.0576699	-0.0589892	-0.0558081	-0.0912014	-0.0500709	-0.044925	-0.0465478
17705	3.541	-0.057138	-0.0604319	-0.0576699	-0.0576699	-0.058991	-0.0558136	-0.0912047	-0.0500802	-0.0449266	-0.0465462
17706	3.5412	-0.0571387	-0.060432	-0.0576699	-0.0576699	-0.0589928	-0.055819	-0.0912079	-0.0500896	-0.0449282	-0.0465447
17707	3.5414	-0.0571395	-0.0604322	-0.0576699	-0.0576699	-0.0589945	-0.0558241	-0.0912112	-0.0500989	-0.0449297	-0.0465432
17708	3.5416	-0.0571402	-0.0604324	-0.0576699	-0.0576699	-0.0589961	-0.055829	-0.0912144	-0.0501082	-0.0449313	-0.0465416
17709	3.5418	-0.057141	-0.0604325	-0.0576699	-0.0576699	-0.0589976	-0.0558338	-0.0912177	-0.0501175	-0.0449328	-0.0465402
17710	3.542	-0.0571417	-0.0604327	-0.0576699	-0.0576699	-0.0589995	-0.0558393	-0.0912209	-0.0501267	-0.0449344	-0.0465387
17711	3.5422	-0.0571425	-0.0604329	-0.0576699	-0.0576699	-0.0590012	-0.0558447	-0.0912241	-0.050136	-0.0449359	-0.0465372
17712	3.5424	-0.0571432	-0.060433	-0.0576699	-0.0576699	-0.0590029	-0.0558498	-0.0912274	-0.0501452	-0.0449374	-0.0465357
17713	3.5426	-0.057144	-0.0604332	-0.0576699	-0.0576699	-0.0590045	-0.0558548	-0.0912306	-0.0501545	-0.0449389	-0.0465343
17714	3.5428	-0.0571447	-0.0604333	-0.0576699	-0.0576699	-0.0590061	-0.0558595	-0.0912338	-0.0501636	-0.0449403	-0.0465329
17715	3.543	-0.0571454	-0.0604335	-0.0576699	-0.0576699	-0.0590077	-0.0558651	-0.0912371	-0.0501728	-0.0449418	-0.0465315
17716	3.5432	-0.0571462	-0.0604336	-0.0576699	-0.0576699	-0.0590092	-0.0558704	-0.0912403	-0.050182	-0.0449432	-0.0465301
17717	3.5434	-0.0571469	-0.0604338	-0.0576699	-0.0576699	-0.0590107	-0.0558756	-0.0912435	-0.0501911	-0.0449447	-0.0465287
17718	3.5436	-0.0571477	-0.0604339	-0.0576699	-0.0576699	-0.0590121	-0.0558805	-0.0912466	-0.0502002	-0.0449461	-0.0465273
17719	3.5438	-0.0571484	-0.060434	-0.0576699	-0.0576699	-0.0590134	-0.0558853	-0.0912497	-0.0502094	-0.0449475	-0.046526
17720	3.544	-0.0571491	-0.0604342	-0.0576699	-0.0576699	-0.0590146	-0.0558914	-0.0912528	-0.0502184	-0.0449489	-0.0465246
17721	3.5442	-0.0571499	-0.0604343	-0.0576699	-0.0576699	-0.0590158	-0.0558972	-0.0912558	-0.0502275	-0.0449503	-0.0465233
17722	3.5444	-0.0571506	-0.0604344	-0.0576699	-0.0576699	-0.0590169	-0.0559028	-0.0912588	-0.0502366	-0.0449516	-0.046522
17723	3.5446	-0.0571513	-0.0604346	-0.0576699	-0.0576699	-0.0590179	-0.0559082	-0.0912616	-0.0502457	-0.044953	-0.0465207
17724	3.5448	-0.0571521	-0.0604347	-0.0576699	-0.0576699	-0.059019	-0.0559134	-0.0912644	-0.0502548	-0.0449543	-0.0465194
17725	3.545	-0.0571528	-0.0604348	-0.0576699	-0.0576699	-0.0590198	-0.0559201	-0.0912672	-0.0502638	-0.0449557	-0.0465181
17726	3.5452	-0.0571535	-0.060435	-0.0576699	-0.0576699	-0.0590205	-0.0559266	-0.0912698	-0.0502729	-0.044957	-0.0465168
17727	3.5454	-0.0571542	-0.0604351	-0.0576699	-0.0576699	-0.0590213	-0.0559328	-0.0912724	-0.0502821	-0.0449583	-0.0465156
17728	3.5456	-0.057155	-0.0604352	-0.0576699	-0.0576699	-0.059022	-0.0559388	-0.0912748	-0.0502912	-0.0449596	-0.0465143
17729	3.5458	-0.0571557	-0.0604353	-0.0576699	-0.0576699	-0.0590227	-0.0559446	-0.0912771	-0.0503004	-0.0449609	-0.0465131
17730	3.546	-0.0571564	-0.0604354	-0.0576699	-0.0576699	-0.0590232	-0.0559521	-0.0912794	-0.0503095	-0.0449622	-0.0465119
17731	3.5462	-0.0571571	-0.0604355	-0.0576699	-0.0576699	-0.0590236	-0.0559594	-0.0912815	-0.0503187	-0.0449634	-0.0465107
17732	3.5464	-0.0571579	-0.0604357	-0.0576699	-0.0576699	-0.0590241	-0.0559664	-0.0912835	-0.0503279	-0.0449647	-0.0465095
17733	3.5466	-0.0571586	-0.0604358	-0.0576699	-0.0576699	-0.0590245	-0.0559731	-0.0912855	-0.0503372	-0.0449659	-0.0465083
17734	3.5468	-0.0571593	-0.0604359	-0.0576699	-0.0576699	-0.0590249	-0.0559796	-0.0912873	-0.0503465	-0.0449671	-0.0465071
17735	3.547	-0.05716	-0.060436	-0.0576699	-0.0576699	-0.0590251	-0.0559879	-0.091289	-0.0503557	-0.0449684	-0.046506
17736	3.5472	-0.0571607	-0.0604361	-0.0576699	-0.0576699	-0.0590253	-0.055996	-0.0912905	-0.0503651	-0.0449696	-0.0465048
17737	3.5474	-0.0571615	-0.0604362	-0.0576699	-0.0576699	-0.0590256	-0.0560037	-0.091292	-0.0503745	-0.0449708	-0.0465037
17738	3.5476	-0.0571622	-0.0604363	-0.0576699	-0.0576699	-0.0590258	-0.0560112	-0.0912933	-0.050384	-0.0449719	-0.0465025
17739	3.5478	-0.0571629	-0.0604364	-0.0576699	-0.0576699	-0.059026	-0.0560183	-0.0912946	-0.0503934	-0.0449731	-0.0465014
17740	3.548	-0.0571636	-0.0604365	-0.0576699	-0.0576699	-0.059026	-0.0560274	-0.0912958	-0.0504029	-0.0449743	-0.0465003
17741	3.5482	-0.0571643	-0.0604366	-0.0576699	-0.0576699	-0.059026	-0.0560361	-0.0912968	-0.0504124	-0.0449754	-0.0464992
17742	3.5484	-0.057165	-0.0604367	-0.0576699	-0.0576699	-0.0590261	-0.0560444	-0.0912977	-0.050422	-0.0449766	-0.0464981
17743	3.5486	-0.0571657	-0.0604368	-0.0576699	-0.0576699	-0.0590261	-0.0560525	-0.0912986	-0.0504317	-0.0449777	-0.0464971
17744	3.5488	-0.0571665	-0.0604368	-0.0576699	-0.0576699	-0.0590262	-0.0560602	-0.0912993	-0.0504414	-0.0449788	-0.046496
17745	3.549	-0.0571672	-0.0604369	-0.0576699	-0.0576699	-0.0590261	-0.0560698	-0.0913	-0.050451	-0.0449799	-0.0464949
17746	3.5492	-0.0571679	-0.060437	-0.0576699	-0.0576699	-0.059026	-0.0560791	-0.0913005	-0.0504608	-0.044981	-0.0464939
17747	3.5494	-0.0571686	-0.0604371	-0.0576699	-0.0576699	-0.0590259	-0.0560879	-0.091301	-0.0504706	-0.0449821	-0.0464928
17748	3.5496	-0.0571693	-0.0604372	-0.0576699	-0.0576699	-0.0590259	-0.0560965	-0.0913013	-0.0504804	-0.0449832	-0.0464918
17749	3.5498	-0.05717	-0.0604373	-0.0576699	-0.0576699	-0.0590258	-0.0561046	-0.0913016	-0.0504903	-0.0449843	-0.0464908
17750	3.55	-0.0571707	-0.0604373	-0.0576699	-0.0576699	-0.0590256	-0.0561147	-0.0913018	-0.0505001	-0.0449854	-0.0464897
17751	3.5502	-0.0571714	-0.0604374	-0.0576699	-0.0576699	-0.0590255	-0.0561244	-0.091302	-0.05051	-0.0449864	-0.0464887
17752	3.5504	-0.0571721	-0.0604375	-0.0576699	-0.0576699	-0.0590253	-0.0561337	-0.091302	-0.05052	-0.0449875	-0.0464877
17753	3.5506	-0.0571728	-0.0604376	-0.0576699	-0.0576699	-0.0590252	-0.0561426	-0.091302	-0.05053	-0.0449885	-0.0464868
17754	3.5508	-0.0571736	-0.0604376	-0.0576699	-0.0576699	-0.059025	-0.0561512	-0.0913019	-0.05054	-0.0449896	-0.0464858
17755	3.551	-0.0571743	-0.0604377	-0.0576699	-0.0576699	-0.0590259	-0.0561615	-0.0913018	-0.05055	-0.0449906	-0.0464848
17756	3.5512	-0.057175	-0.0604378	-0.0576699	-0.0576699	-0.0590267	-0.0561715	-0.0913017	-0.0505601	-0.0449916	-0.0464838
17757	3.5514	-0.0571757	-0.0604379	-0.0576699	-0.0576699	-0.0590275	-0.056181	-0.0913018	-0.0505702	-0.0449926	-0.0464829
17758	3.5516	-0.0571764	-0.0604379	-0.0576699	-0.0576699	-0.0590283	-0.0561902	-0.0913019	-0.0505804	-0.0449936	-0.0464819
17759	3.5518	-0.0571771	-0.060438	-0.0576699	-0.0576699	-0.059029	-0.056199	-0.0913021	-0.0505905	-0.0449946	-0.046481
17760	3.552	-0.0571778	-0.060438	-0.0576699	-0.0576699	-0.0590332	-0.0562031	-0.0913023	-0.0506007	-0.0449956	-0.04648
17761	3.5522	-0.0571785	-0.0604381	-0.0576699	-0.0576699	-0.0590372	-0.0562071	-0.0913032	-0.0506106	-0.0449966	-0.0464791
17762	3.5524	-0.0571792	-0.0604382	-0.0576699	-0.0576699	-0.0590411	-0.0562109	-0.0913046	-0.0506203	-0.0449975	-0.0464782
17763	3.5526	-0.0571799	-0.0604382	-0.0576699	-0.0576699	-0.0590448	-0.0562145	-0.0913064	-0.0506297	-0.0449985	-0.0464773
17764	3.5528	-0.0571806	-0.0604383	-0.0576699	-0.0576699	-0.0590483	-0.056218	-0.0913087	-0.050639	-0.0449994	-0.0464764
17765	3.553	-0.0571813	-0.0604383	-0.0576699	-0.0576699	-0.0590564	-0.0562131	-0.0913114	-0.0506481	-0.0450004	-0.0464755
17766	3.5532	-0.057182	-0.0604384	-0.0576699	-0.0576699	-0.0590641	-0.0562084	-0.0913151	-0.0506567	-0.0450013	-0.0464746
17767	3.5534	-0.0571827	-0.0604384	-0.0576699	-0.0576699	-0.0590715	-0.0562039	-0.0913197	-0.0506648	-0.0450022	-0.0464738
17768	3.5536	-0.0571834	-0.0604385	-0.0576699	-0.0576699	-0.0590786	-0.0561995	-0.0913251	-0.0506725	-0.0450031	-0.0464729
17769	3.5538	-0.0571841	-0.0604385	-0.0576699	-0.0576699	-0.0590854	-0.0561954	-0.0913313	-0.0506797	-0.0450041	-0.0464721
17770	3.554	-0.0571848	-0.0604386	-0.0576699	-0.0576699	-0.0590965	-0.0561827	-0.0913382	-0.0506867	-0.0450049	-0.0464713
17771	3.5542	-0.0571854	-0.0604386	-0.0576699	-0.0576699	-0.0591071	-0.0561705	-0.0913462	-0.0506929	-0.0450058	-0.0464705
17772	3.5544	-0.0571861	-0.0604387	-0.0576699	-0.0576699	-0.0591173	-0.0561589	-0.0913554	-0.0506985	-0.0450067	-0.0464697
17773	3.5546	-0.0571868	-0.0604387	-0.0576699	-0.0576699	-0.0591271	-0.0561476	-0.0913656	-0.0507037	-0.0450076	-0.0464689
17774	3.5548	-0.0571875	-0.0604388	-0.0576699	-0.0576699	-0.0591365	-0.0561369	-0.0913766	-0.0507083	-0.0450084	-0.0464681
17775	3.555	-0.0571882	-0.0604388	-0.0576699	-0.0576699	-0.0591485	-0.056119	-0.0913884	-0.0507126	-0.0450092	-0.0464674
17776	3.5552	-0.0571888	-0.0604388	-0.0576699	-0.0576699	-0.05916	-0.0561018	-0.0914012	-0.0507162	-0.0450101	-0.0464667
17777	3.5554	-0.0571895	-0.0604389	-0.0576699	-0.0576699	-0.0591711	-0.0560852	-0.091415	-0.0507192	-0.0450109	-0.046466
17778	3.5556	-0.0571902	-0.0604389	-0.0576699	-0.0576699	-0.0591818	-0.0560694	-0.0914297	-0.0507217	-0.0450117	-0.0464654
17779	3.5558	-0.0571908	-0.060439	-0.0576699	-0.0576699	-0.059192	-0.0560541	-0.091445	-0.0507238	-0.0450124	-0.0464647
17780	3.556	-0.0571915	-0.060439	-0.0576699	-0.0576699	-0.059204	-0.0560357	-0.0914609	-0.0507255	-0.0450132	-0.0464641
17781	3.5562	-0.0571921	-0.060439	-0.0576699	-0.0576699	-0.0592155	-0.0560179	-0.0914776	-0.0507267	-0.0450139	-0.0464635
17782	3.5564	-0.0571928	-0.060439	-0.0576699	-0.0576699	-0.0592265	-0.0560009	-0.0914951	-0.0507276	-0.0450147	-0.046463
17783	3.5566	-0.0571934	-0.0604391	-0.0576699	-0.0576699	-0.0592371	-0.0559845	-0.0915131	-0.0507281	-0.0450154	-0.0464624
17784	3.5568	-0.0571941	-0.0604391	-0.0576699	-0.0576699	-0.0592474	-0.0559688	-0.0915317	-0.0507283	-0.0450161	-0.0464619
17785	3.557	-0.0571947	-0.0604391	-0.0576699	-0.0576699	-0.0592616	-0.0559494	-0.0915506	-0.0507283	-0.0450168	-0.0464614
17786	3.5572	-0.0571953	-0.0604391	-0.0576699	-0.0576699	-0.0592753	-0.0559308	-0.0915705	-0.050728	-0.0450174	-0.046461
17787	3.5574	-0.057196	-0.0604391	-0.0576699	-0.0576699	-0.0592885	-0.0559128	-0.0915913	-0.0507273	-0.0450181	-0.0464606
17788	3.5576	-0.0571966	-0.0604391	-0.0576699	-0.0576699	-0.0593011	-0.0558956	-0.0916128	-0.0507264	-0.0450187	-0.0464602
17789	3.5578	-0.0571972	-0.0604392	-0.0576699	-0.0576699	-0.0593133	-0.0558791	-0.0916349	-0.0507253	-0.0450193	-0.0464598
17790	3.558	-0.0571978	-0.0604392	-0.0576699	-0.0576699	-0.0593284	-0.0558562	-0.0916575	-0.0507241	-0.0450199	-0.0464594
17791	3.5582	-0.0571984	-0.0604392	-0.0576699	-0.0576699	-0.0593429	-0.0558342	-0.091681	-0.0507224	-0.0450204	-0.0464591
17792	3.5584	-0.057199	-0.0604392	-0.0576699	-0.0576699	-0.0593568	-0.0558131	-0.0917052	-0.0507204	-0.045021	-0.0464588
17793	3.5586	-0.0571996	-0.0604392	-0.0576699	-0.0576699	-0.0593702	-0.0557927	-0.0917301	-0.0507181	-0.0450215	-0.0464586
