TimeSlice	Time	R Ank ext Ia	R Ank flx Ia	R Ank ext Ia IN	R Ank flx Ia IN	R Ank ext Ib	R Ank flx Ib	R Ank MN flx	R Ank MN ext	R Ank MN flx RE	R Ank MN ext RE
23660	4.732	-0.0625866	-0.0595686	-0.0599992	-0.0599982	-0.0598994	-0.0591238	-0.0546144	-0.0924962	-0.0450889	-0.0464579
23661	4.7322	-0.0625866	-0.0595697	-0.0599992	-0.0599982	-0.0598994	-0.0591251	-0.0546257	-0.0924949	-0.0450903	-0.0464564
23662	4.7324	-0.0625867	-0.0595709	-0.0599992	-0.0599982	-0.0598994	-0.0591264	-0.0546369	-0.0924936	-0.0450917	-0.046455
23663	4.7326	-0.0625868	-0.0595721	-0.0599992	-0.0599982	-0.0598994	-0.0591276	-0.0546482	-0.0924923	-0.0450931	-0.0464536
23664	4.7328	-0.0625869	-0.0595733	-0.0599992	-0.0599982	-0.0598994	-0.0591288	-0.0546594	-0.092491	-0.0450945	-0.0464522
23665	4.733	-0.0625869	-0.0595744	-0.0599992	-0.0599982	-0.0598994	-0.0591301	-0.0546707	-0.0924897	-0.0450959	-0.0464508
23666	4.7332	-0.062587	-0.0595756	-0.0599992	-0.0599982	-0.0598994	-0.0591314	-0.054682	-0.0924884	-0.0450972	-0.0464494
23667	4.7334	-0.0625871	-0.0595768	-0.0599992	-0.0599982	-0.0598994	-0.0591327	-0.0546933	-0.0924872	-0.0450986	-0.046448
23668	4.7336	-0.0625871	-0.059578	-0.0599992	-0.0599982	-0.0598994	-0.0591339	-0.0547046	-0.0924859	-0.0450999	-0.0464467
23669	4.7338	-0.0625872	-0.0595792	-0.0599992	-0.0599982	-0.0598994	-0.059135	-0.0547159	-0.0924846	-0.0451012	-0.0464453
23670	4.734	-0.0625872	-0.0595804	-0.0599992	-0.0599982	-0.0598994	-0.0591363	-0.0547272	-0.0924834	-0.0451026	-0.046444
23671	4.7342	-0.0625873	-0.0595816	-0.0599992	-0.0599982	-0.0598994	-0.0591376	-0.0547385	-0.0924821	-0.0451039	-0.0464427
23672	4.7344	-0.0625874	-0.0595828	-0.0599992	-0.0599982	-0.0598994	-0.0591389	-0.0547498	-0.0924808	-0.0451052	-0.0464414
23673	4.7346	-0.0625874	-0.059584	-0.0599992	-0.0599982	-0.0598994	-0.0591401	-0.0547612	-0.0924796	-0.0451065	-0.0464401
23674	4.7348	-0.0625875	-0.0595852	-0.0599992	-0.0599982	-0.0598994	-0.0591412	-0.0547725	-0.0924783	-0.0451077	-0.0464388
23675	4.735	-0.0625875	-0.0595864	-0.0599992	-0.0599982	-0.0598994	-0.0591426	-0.0547839	-0.0924771	-0.045109	-0.0464375
23676	4.7352	-0.0625876	-0.0595876	-0.0599992	-0.0599982	-0.0598994	-0.0591438	-0.0547952	-0.0924759	-0.0451103	-0.0464363
23677	4.7354	-0.0625876	-0.0595888	-0.0599992	-0.0599982	-0.0598993	-0.0591451	-0.0548066	-0.0924746	-0.0451115	-0.046435
23678	4.7356	-0.0625876	-0.05959	-0.0599992	-0.0599982	-0.0598993	-0.0591463	-0.054818	-0.0924734	-0.0451128	-0.0464338
23679	4.7358	-0.0625877	-0.0595912	-0.0599992	-0.0599982	-0.0598993	-0.0591474	-0.0548294	-0.0924721	-0.045114	-0.0464325
23680	4.736	-0.0625877	-0.0595925	-0.0599992	-0.0599982	-0.0598993	-0.0591487	-0.0548408	-0.0924709	-0.0451152	-0.0464313
23681	4.7362	-0.0625877	-0.0595937	-0.0599992	-0.0599982	-0.0598993	-0.05915	-0.0548522	-0.0924697	-0.0451164	-0.0464301
23682	4.7364	-0.0625878	-0.0595949	-0.0599992	-0.0599982	-0.0598993	-0.0591513	-0.0548636	-0.0924685	-0.0451176	-0.0464289
23683	4.7366	-0.0625878	-0.0595961	-0.0599992	-0.0599982	-0.0598993	-0.0591524	-0.0548751	-0.0924673	-0.0451188	-0.0464277
23684	4.7368	-0.0625878	-0.0595974	-0.0599992	-0.0599982	-0.0598993	-0.0591536	-0.0548865	-0.092466	-0.04512	-0.0464266
23685	4.737	-0.0625879	-0.0595986	-0.0599992	-0.0599982	-0.0598993	-0.0591549	-0.054898	-0.0924648	-0.0451212	-0.0464254
23686	4.7372	-0.0625879	-0.0595998	-0.0599992	-0.0599982	-0.0598993	-0.0591562	-0.0549094	-0.0924636	-0.0451223	-0.0464242
23687	4.7374	-0.0625879	-0.0596011	-0.0599992	-0.0599982	-0.0598993	-0.0591574	-0.0549209	-0.0924624	-0.0451235	-0.0464231
23688	4.7376	-0.0625879	-0.0596023	-0.0599992	-0.0599982	-0.0598993	-0.0591586	-0.0549324	-0.0924612	-0.0451247	-0.046422
23689	4.7378	-0.062588	-0.0596035	-0.0599992	-0.0599982	-0.0598993	-0.0591597	-0.0549439	-0.09246	-0.0451258	-0.0464208
23690	4.738	-0.062588	-0.0596048	-0.0599992	-0.0599982	-0.0598993	-0.0591611	-0.0549554	-0.0924588	-0.0451269	-0.0464197
23691	4.7382	-0.062588	-0.059606	-0.0599992	-0.0599982	-0.0598993	-0.0591623	-0.054967	-0.0924576	-0.045128	-0.0464186
23692	4.7384	-0.062588	-0.0596073	-0.0599992	-0.0599982	-0.0598993	-0.0591636	-0.0549785	-0.0924565	-0.0451292	-0.0464175
23693	4.7386	-0.062588	-0.0596085	-0.0599992	-0.0599982	-0.0598993	-0.0591647	-0.0549901	-0.0924553	-0.0451303	-0.0464165
23694	4.7388	-0.062588	-0.0596098	-0.0599992	-0.0599982	-0.0598993	-0.0591659	-0.0550016	-0.0924541	-0.0451313	-0.0464154
23695	4.739	-0.0625881	-0.059611	-0.0599992	-0.0599982	-0.0598993	-0.0591672	-0.0550132	-0.0924529	-0.0451324	-0.0464143
23696	4.7392	-0.0625881	-0.0596123	-0.0599992	-0.0599982	-0.0598993	-0.0591685	-0.0550248	-0.0924517	-0.0451335	-0.0464133
23697	4.7394	-0.0625881	-0.0596135	-0.0599992	-0.0599982	-0.0598993	-0.0591697	-0.0550364	-0.0924506	-0.0451346	-0.0464122
23698	4.7396	-0.0625881	-0.0596148	-0.0599992	-0.0599982	-0.0598993	-0.0591708	-0.055048	-0.0924494	-0.0451356	-0.0464112
23699	4.7398	-0.0625881	-0.0596161	-0.0599992	-0.0599982	-0.0598993	-0.059172	-0.0550596	-0.0924482	-0.0451367	-0.0464102
23700	4.74	-0.0625881	-0.0596173	-0.0599992	-0.0599982	-0.0598993	-0.0591733	-0.0550712	-0.0924471	-0.0451377	-0.0464092
23701	4.7402	-0.0625881	-0.0596186	-0.0599992	-0.0599982	-0.0598993	-0.0591746	-0.0550829	-0.0924459	-0.0451388	-0.0464082
23702	4.7404	-0.0625881	-0.0596199	-0.0599992	-0.0599982	-0.0598993	-0.0591758	-0.0550945	-0.0924448	-0.0451398	-0.0464072
23703	4.7406	-0.0625881	-0.0596211	-0.0599992	-0.0599982	-0.0598993	-0.059177	-0.0551062	-0.0924436	-0.0451408	-0.0464062
23704	4.7408	-0.062588	-0.0596224	-0.0599992	-0.0599982	-0.0598993	-0.0591781	-0.0551179	-0.0924425	-0.0451418	-0.0464053
23705	4.741	-0.062588	-0.0596237	-0.0599992	-0.0599982	-0.0598993	-0.0591794	-0.0551295	-0.0924413	-0.0451428	-0.0464043
23706	4.7412	-0.062588	-0.059625	-0.0599992	-0.0599982	-0.0598993	-0.0591807	-0.0551412	-0.0924402	-0.0451438	-0.0464033
23707	4.7414	-0.062588	-0.0596262	-0.0599992	-0.0599982	-0.0598993	-0.0591819	-0.055153	-0.092439	-0.0451448	-0.0464024
23708	4.7416	-0.062588	-0.0596275	-0.0599992	-0.0599982	-0.0598993	-0.0591831	-0.0551647	-0.0924379	-0.0451458	-0.0464015
23709	4.7418	-0.062588	-0.0596288	-0.0599992	-0.0599982	-0.0598993	-0.0591842	-0.0551764	-0.0924367	-0.0451467	-0.0464005
23710	4.742	-0.062588	-0.0596301	-0.0599992	-0.0599982	-0.0598993	-0.0591855	-0.0551882	-0.0924356	-0.0451477	-0.0463996
23711	4.7422	-0.0625879	-0.0596314	-0.0599992	-0.0599982	-0.0598993	-0.0591868	-0.0552	-0.0924345	-0.0451486	-0.0463987
23712	4.7424	-0.0625879	-0.0596327	-0.0599992	-0.0599982	-0.0598993	-0.059188	-0.0552117	-0.0924334	-0.0451496	-0.0463978
23713	4.7426	-0.0625879	-0.059634	-0.0599992	-0.0599982	-0.0598993	-0.0591892	-0.0552236	-0.0924322	-0.0451505	-0.0463969
23714	4.7428	-0.0625879	-0.0596353	-0.0599992	-0.0599982	-0.0598993	-0.0591903	-0.0552354	-0.0924311	-0.0451515	-0.0463961
23715	4.743	-0.0625878	-0.0596366	-0.0599992	-0.0599982	-0.0598993	-0.0591916	-0.0552472	-0.09243	-0.0451524	-0.0463952
23716	4.7432	-0.0625878	-0.0596379	-0.0599992	-0.0599982	-0.0598993	-0.0591929	-0.055259	-0.0924289	-0.0451533	-0.0463943
23717	4.7434	-0.0625878	-0.0596392	-0.0599992	-0.0599982	-0.0598993	-0.0591941	-0.0552709	-0.0924278	-0.0451542	-0.0463935
23718	4.7436	-0.0625878	-0.0596405	-0.0599992	-0.0599982	-0.0598993	-0.0591953	-0.0552827	-0.0924267	-0.0451551	-0.0463926
23719	4.7438	-0.0625877	-0.0596418	-0.0599992	-0.0599982	-0.0598993	-0.0591964	-0.0552946	-0.0924255	-0.045156	-0.0463918
23720	4.744	-0.0625877	-0.0596431	-0.0599992	-0.0599982	-0.0598993	-0.0591977	-0.0553065	-0.0924244	-0.0451569	-0.046391
23721	4.7442	-0.0625876	-0.0596444	-0.0599992	-0.0599982	-0.0598993	-0.059199	-0.0553184	-0.0924233	-0.0451578	-0.0463902
23722	4.7444	-0.0625876	-0.0596458	-0.0599992	-0.0599982	-0.0598993	-0.0592002	-0.0553303	-0.0924222	-0.0451586	-0.0463894
23723	4.7446	-0.0625876	-0.0596471	-0.0599992	-0.0599982	-0.0598993	-0.0592013	-0.0553423	-0.0924211	-0.0451595	-0.0463886
23724	4.7448	-0.0625875	-0.0596484	-0.0599992	-0.0599982	-0.0598993	-0.0592025	-0.0553542	-0.09242	-0.0451604	-0.0463878
23725	4.745	-0.0625875	-0.0596497	-0.0599992	-0.0599982	-0.0598993	-0.0592038	-0.0553662	-0.0924189	-0.0451612	-0.046387
23726	4.7452	-0.0625874	-0.0596511	-0.0599992	-0.0599982	-0.0598993	-0.0592051	-0.0553781	-0.0924179	-0.0451621	-0.0463862
23727	4.7454	-0.0625874	-0.0596524	-0.0599992	-0.0599982	-0.0598993	-0.0592063	-0.0553901	-0.0924168	-0.0451629	-0.0463854
23728	4.7456	-0.0625873	-0.0596537	-0.0599992	-0.0599982	-0.0598993	-0.0592074	-0.0554021	-0.0924157	-0.0451637	-0.0463847
23729	4.7458	-0.0625873	-0.059655	-0.0599992	-0.0599982	-0.0598993	-0.0592086	-0.0554141	-0.0924146	-0.0451645	-0.0463839
23730	4.746	-0.0625872	-0.0596564	-0.0599992	-0.0599982	-0.0598993	-0.0592099	-0.0554262	-0.0924135	-0.0451654	-0.0463832
23731	4.7462	-0.0625872	-0.0596577	-0.0599992	-0.0599982	-0.0598993	-0.0592111	-0.0554382	-0.0924124	-0.0451662	-0.0463825
23732	4.7464	-0.0625871	-0.0596591	-0.0599992	-0.0599982	-0.0598993	-0.0592124	-0.0554503	-0.0924113	-0.045167	-0.0463817
23733	4.7466	-0.0625871	-0.0596604	-0.0599992	-0.0599982	-0.0598993	-0.0592135	-0.0554624	-0.0924103	-0.0451678	-0.046381
23734	4.7468	-0.062587	-0.0596618	-0.0599992	-0.0599982	-0.0598993	-0.0592146	-0.0554745	-0.0924092	-0.0451685	-0.0463803
23735	4.747	-0.062587	-0.0596631	-0.0599992	-0.0599982	-0.0598992	-0.059216	-0.0554865	-0.0924081	-0.0451693	-0.0463796
23736	4.7472	-0.0625869	-0.0596645	-0.0599992	-0.0599982	-0.0598992	-0.0592172	-0.0554987	-0.0924071	-0.0451701	-0.0463789
23737	4.7474	-0.0625868	-0.0596658	-0.0599992	-0.0599982	-0.0598992	-0.0592184	-0.0555108	-0.092406	-0.0451709	-0.0463782
23738	4.7476	-0.0625868	-0.0596672	-0.0599992	-0.0599982	-0.0598992	-0.0592196	-0.055523	-0.0924049	-0.0451716	-0.0463775
23739	4.7478	-0.0625867	-0.0596685	-0.0599992	-0.0599982	-0.0598992	-0.0592207	-0.0555351	-0.0924039	-0.0451724	-0.0463769
23740	4.748	-0.0625866	-0.0596699	-0.0599992	-0.0599982	-0.0598992	-0.0592221	-0.0555473	-0.0924028	-0.0451731	-0.0463762
23741	4.7482	-0.0625866	-0.0596712	-0.0599992	-0.0599983	-0.0598992	-0.0592233	-0.0555595	-0.0924017	-0.0451739	-0.0463756
23742	4.7484	-0.0625865	-0.0596726	-0.0599992	-0.0599983	-0.0598992	-0.0592245	-0.0555717	-0.0924007	-0.0451746	-0.0463749
23743	4.7486	-0.0625864	-0.059674	-0.0599992	-0.0599983	-0.0598992	-0.0592257	-0.0555839	-0.0923996	-0.0451754	-0.0463743
23744	4.7488	-0.0625864	-0.0596754	-0.0599992	-0.0599983	-0.0598992	-0.0592268	-0.0555962	-0.0923986	-0.0451761	-0.0463736
23745	4.749	-0.0625863	-0.0596767	-0.0599992	-0.0599983	-0.0598992	-0.0592281	-0.0556084	-0.0923975	-0.0451768	-0.046373
23746	4.7492	-0.0625862	-0.0596781	-0.0599992	-0.0599983	-0.0598992	-0.0592294	-0.0556207	-0.0923965	-0.0451775	-0.0463724
23747	4.7494	-0.0625861	-0.0596795	-0.0599992	-0.0599983	-0.0598992	-0.0592306	-0.055633	-0.0923954	-0.0451782	-0.0463718
23748	4.7496	-0.0625861	-0.0596809	-0.0599992	-0.0599983	-0.0598992	-0.0592318	-0.0556453	-0.0923944	-0.0451789	-0.0463712
23749	4.7498	-0.062586	-0.0596822	-0.0599992	-0.0599983	-0.0598992	-0.0592329	-0.0556576	-0.0923933	-0.0451796	-0.0463706
23750	4.75	-0.0625859	-0.0596836	-0.0599992	-0.0599983	-0.0598992	-0.0592342	-0.05567	-0.0923923	-0.0451803	-0.04637
23751	4.7502	-0.0625858	-0.059685	-0.0599992	-0.0599983	-0.0598992	-0.0592355	-0.0556823	-0.0923912	-0.045181	-0.0463694
23752	4.7504	-0.0625857	-0.0596864	-0.0599992	-0.0599983	-0.0598992	-0.0592367	-0.0556947	-0.0923902	-0.0451817	-0.0463688
23753	4.7506	-0.0625856	-0.0596878	-0.0599992	-0.0599983	-0.0598992	-0.0592379	-0.0557071	-0.0923892	-0.0451824	-0.0463682
23754	4.7508	-0.0625855	-0.0596892	-0.0599992	-0.0599983	-0.0598992	-0.059239	-0.0557195	-0.0923881	-0.045183	-0.0463677
23755	4.751	-0.0625855	-0.0596906	-0.0599992	-0.0599983	-0.0598992	-0.0592403	-0.0557319	-0.0923871	-0.0451837	-0.0463671
23756	4.7512	-0.0625854	-0.059692	-0.0599992	-0.0599983	-0.0598992	-0.0592416	-0.0557443	-0.092386	-0.0451844	-0.0463666
23757	4.7514	-0.0625853	-0.0596934	-0.0599992	-0.0599983	-0.0598992	-0.0592428	-0.0557567	-0.092385	-0.045185	-0.046366
23758	4.7516	-0.0625852	-0.0596948	-0.0599992	-0.0599983	-0.0598992	-0.059244	-0.0557692	-0.092384	-0.0451857	-0.0463655
23759	4.7518	-0.0625851	-0.0596962	-0.0599992	-0.0599983	-0.0598992	-0.0592451	-0.0557817	-0.092383	-0.0451863	-0.0463649
23760	4.752	-0.062585	-0.0596976	-0.0599992	-0.0599983	-0.0598992	-0.0592464	-0.0557942	-0.0923819	-0.0451869	-0.0463644
23761	4.7522	-0.0625849	-0.059699	-0.0599992	-0.0599983	-0.0598992	-0.0592477	-0.0558067	-0.0923809	-0.0451876	-0.0463639
23762	4.7524	-0.0625848	-0.0597004	-0.0599992	-0.0599983	-0.0598992	-0.0592489	-0.0558192	-0.0923799	-0.0451882	-0.0463634
23763	4.7526	-0.0625847	-0.0597018	-0.0599992	-0.0599983	-0.0598992	-0.0592501	-0.0558318	-0.0923788	-0.0451888	-0.0463629
23764	4.7528	-0.0625846	-0.0597032	-0.0599992	-0.0599983	-0.0598992	-0.0592512	-0.0558443	-0.0923778	-0.0451894	-0.0463624
23765	4.753	-0.0625845	-0.0597047	-0.0599992	-0.0599983	-0.0598991	-0.0592525	-0.0558569	-0.0923768	-0.04519	-0.0463619
23766	4.7532	-0.0625844	-0.0597061	-0.0599992	-0.0599983	-0.0598991	-0.0592538	-0.0558695	-0.0923758	-0.0451906	-0.0463614
23767	4.7534	-0.0625843	-0.0597075	-0.0599992	-0.0599983	-0.0598991	-0.059255	-0.0558821	-0.0923748	-0.0451912	-0.0463609
23768	4.7536	-0.0625842	-0.0597089	-0.0599992	-0.0599983	-0.0598991	-0.0592562	-0.0558947	-0.0923738	-0.0451918	-0.0463604
23769	4.7538	-0.0625841	-0.0597104	-0.0599992	-0.0599983	-0.0598991	-0.0592573	-0.0559074	-0.0923727	-0.0451924	-0.0463599
23770	4.754	-0.062584	-0.0597118	-0.0599992	-0.0599983	-0.0598991	-0.0592586	-0.05592	-0.0923717	-0.045193	-0.0463595
23771	4.7542	-0.0625839	-0.0597132	-0.0599992	-0.0599983	-0.0598991	-0.0592599	-0.0559327	-0.0923707	-0.0451936	-0.046359
23772	4.7544	-0.0625837	-0.0597147	-0.0599992	-0.0599983	-0.0598991	-0.0592611	-0.0559454	-0.0923697	-0.0451942	-0.0463586
23773	4.7546	-0.0625836	-0.0597161	-0.0599992	-0.0599983	-0.0598991	-0.0592623	-0.0559581	-0.0923687	-0.0451947	-0.0463581
23774	4.7548	-0.0625835	-0.0597175	-0.0599992	-0.0599983	-0.0598991	-0.0592634	-0.0559709	-0.0923677	-0.0451953	-0.0463577
23775	4.755	-0.0625834	-0.059719	-0.0599992	-0.0599983	-0.0598991	-0.0592647	-0.0559836	-0.0923667	-0.0451959	-0.0463572
23776	4.7552	-0.0625833	-0.0597204	-0.0599992	-0.0599983	-0.0598991	-0.059266	-0.0559964	-0.0923657	-0.0451964	-0.0463568
23777	4.7554	-0.0625832	-0.0597219	-0.0599992	-0.0599983	-0.0598991	-0.0592672	-0.0560091	-0.0923647	-0.045197	-0.0463564
23778	4.7556	-0.0625831	-0.0597233	-0.0599992	-0.0599983	-0.0598991	-0.0592684	-0.056022	-0.0923637	-0.0451975	-0.046356
23779	4.7558	-0.0625829	-0.0597248	-0.0599992	-0.0599983	-0.0598991	-0.0592695	-0.0560348	-0.0923626	-0.0451981	-0.0463556
23780	4.756	-0.0625828	-0.0597262	-0.0599992	-0.0599983	-0.0598991	-0.0592708	-0.0560476	-0.0923616	-0.0451986	-0.0463551
23781	4.7562	-0.0625827	-0.0597277	-0.0599992	-0.0599983	-0.0598991	-0.0592721	-0.0560604	-0.0923606	-0.0451992	-0.0463547
23782	4.7564	-0.0625826	-0.0597291	-0.0599992	-0.0599983	-0.0598991	-0.0592733	-0.0560733	-0.0923596	-0.0451997	-0.0463543
23783	4.7566	-0.0625824	-0.0597306	-0.0599992	-0.0599983	-0.0598991	-0.0592745	-0.0560862	-0.0923586	-0.0452002	-0.046354
23784	4.7568	-0.0625823	-0.0597321	-0.0599992	-0.0599983	-0.0598991	-0.0592756	-0.0560991	-0.0923576	-0.0452007	-0.0463536
23785	4.757	-0.0625822	-0.0597335	-0.0599992	-0.0599983	-0.0598991	-0.0592769	-0.056112	-0.0923567	-0.0452013	-0.0463532
23786	4.7572	-0.0625821	-0.059735	-0.0599992	-0.0599983	-0.0598991	-0.0592782	-0.056125	-0.0923557	-0.0452018	-0.0463528
23787	4.7574	-0.0625819	-0.0597365	-0.0599992	-0.0599983	-0.0598991	-0.0592794	-0.0561379	-0.0923547	-0.0452023	-0.0463524
23788	4.7576	-0.0625818	-0.0597379	-0.0599992	-0.0599983	-0.0598991	-0.0592806	-0.0561509	-0.0923537	-0.0452028	-0.0463521
23789	4.7578	-0.0625817	-0.0597394	-0.0599992	-0.0599983	-0.0598991	-0.0592817	-0.0561639	-0.0923527	-0.0452033	-0.0463517
23790	4.758	-0.0625815	-0.0597409	-0.0599992	-0.0599983	-0.0598991	-0.059283	-0.0561769	-0.0923517	-0.0452038	-0.0463513
23791	4.7582	-0.0625814	-0.0597424	-0.0599992	-0.0599983	-0.0598991	-0.0592843	-0.0561899	-0.0923507	-0.0452043	-0.046351
23792	4.7584	-0.0625813	-0.0597438	-0.0599992	-0.0599983	-0.059899	-0.0592855	-0.056203	-0.0923497	-0.0452048	-0.0463506
23793	4.7586	-0.0625811	-0.0597453	-0.0599992	-0.0599983	-0.059899	-0.0592867	-0.056216	-0.0923487	-0.0452053	-0.0463503
23794	4.7588	-0.062581	-0.0597468	-0.0599992	-0.0599983	-0.059899	-0.0592878	-0.0562291	-0.0923477	-0.0452058	-0.04635
23795	4.759	-0.0625809	-0.0597483	-0.0599992	-0.0599983	-0.059899	-0.0592891	-0.0562422	-0.0923467	-0.0452062	-0.0463496
23796	4.7592	-0.0625807	-0.0597498	-0.0599992	-0.0599983	-0.059899	-0.0592904	-0.0562553	-0.0923457	-0.0452067	-0.0463493
23797	4.7594	-0.0625806	-0.0597513	-0.0599992	-0.0599983	-0.059899	-0.0592916	-0.0562684	-0.0923447	-0.0452072	-0.046349
23798	4.7596	-0.0625804	-0.0597528	-0.0599992	-0.0599983	-0.059899	-0.0592927	-0.0562816	-0.0923438	-0.0452077	-0.0463487
23799	4.7598	-0.0625803	-0.0597543	-0.0599992	-0.0599983	-0.059899	-0.0592938	-0.0562947	-0.0923428	-0.0452081	-0.0463483
23800	4.76	-0.0625802	-0.0597558	-0.0599992	-0.0599983	-0.059899	-0.0592951	-0.0563079	-0.0923418	-0.0452086	-0.046348
23801	4.7602	-0.06258	-0.0597573	-0.0599992	-0.0599983	-0.059899	-0.0592964	-0.0563211	-0.0923408	-0.045209	-0.0463477
23802	4.7604	-0.0625798	-0.0597588	-0.0599992	-0.0599983	-0.059899	-0.0592976	-0.0563343	-0.0923385	-0.0452095	-0.0463474
23803	4.7606	-0.0625794	-0.0597603	-0.0599992	-0.0599983	-0.059899	-0.0592987	-0.0563476	-0.0923325	-0.04521	-0.0463471
23804	4.7608	-0.0625788	-0.0597618	-0.0599992	-0.0599983	-0.059899	-0.0592998	-0.0563608	-0.0923231	-0.0452104	-0.0463468
23805	4.761	-0.062578	-0.0597633	-0.0599992	-0.0599983	-0.059899	-0.0593011	-0.0563741	-0.0923104	-0.0452108	-0.0463465
23806	4.7612	-0.062577	-0.0597648	-0.0599992	-0.0599983	-0.059899	-0.0593023	-0.0563874	-0.0922947	-0.0452113	-0.0463462
23807	4.7614	-0.0625759	-0.0597663	-0.0599992	-0.0599983	-0.059899	-0.0593035	-0.0564008	-0.0922759	-0.0452117	-0.0463458
23808	4.7616	-0.0625746	-0.0597678	-0.0599992	-0.0599983	-0.059899	-0.0593047	-0.0564142	-0.0922544	-0.0452122	-0.0463455
23809	4.7618	-0.0625732	-0.0597694	-0.0599992	-0.0599983	-0.059899	-0.0593057	-0.0564277	-0.0922302	-0.0452126	-0.0463451
23810	4.762	-0.0625716	-0.0597709	-0.0599992	-0.0599983	-0.059899	-0.059307	-0.0564413	-0.0922035	-0.045213	-0.0463447
23811	4.7622	-0.0625699	-0.0597725	-0.0599992	-0.0599983	-0.059899	-0.0593082	-0.056455	-0.0921744	-0.0452135	-0.0463443
23812	4.7624	-0.0625681	-0.059774	-0.0599992	-0.0599983	-0.059899	-0.0593094	-0.0564688	-0.092143	-0.0452139	-0.0463439
23813	4.7626	-0.0625661	-0.0597756	-0.0599992	-0.0599983	-0.059899	-0.0593105	-0.0564829	-0.0921095	-0.0452143	-0.0463434
23814	4.7628	-0.0625641	-0.0597772	-0.0599992	-0.0599983	-0.059899	-0.0593116	-0.0564971	-0.0920739	-0.0452148	-0.0463429
23815	4.763	-0.0625619	-0.0597789	-0.0599992	-0.0599983	-0.059899	-0.0593129	-0.0565115	-0.0920363	-0.0452152	-0.0463423
23816	4.7632	-0.0625596	-0.0597805	-0.0599992	-0.0599983	-0.059899	-0.0593141	-0.0565261	-0.0919969	-0.0452157	-0.0463417
23817	4.7634	-0.0625572	-0.0597822	-0.0599992	-0.0599983	-0.059899	-0.0593152	-0.056541	-0.0919557	-0.0452161	-0.0463411
23818	4.7636	-0.0625548	-0.0597839	-0.0599992	-0.0599983	-0.059899	-0.0593164	-0.0565561	-0.0919128	-0.0452166	-0.0463405
23819	4.7638	-0.0625522	-0.0597856	-0.0599992	-0.0599983	-0.059899	-0.0593174	-0.0565716	-0.0918683	-0.045217	-0.0463398
23820	4.764	-0.0625496	-0.0597873	-0.0599992	-0.0599983	-0.059899	-0.0593187	-0.0565873	-0.0918223	-0.0452175	-0.046339
23821	4.7642	-0.0625468	-0.0597891	-0.0599992	-0.0599983	-0.0598989	-0.0593199	-0.0566034	-0.0917748	-0.045218	-0.0463383
23822	4.7644	-0.062544	-0.059791	-0.0599992	-0.0599983	-0.0598989	-0.059321	-0.0566199	-0.0917259	-0.0452185	-0.0463375
23823	4.7646	-0.0625411	-0.0597928	-0.0599992	-0.0599983	-0.0598989	-0.0593221	-0.0566367	-0.0916756	-0.045219	-0.0463366
23824	4.7648	-0.0625382	-0.0597947	-0.0599992	-0.0599983	-0.0598989	-0.0593232	-0.0566539	-0.0916241	-0.0452195	-0.0463357
23825	4.765	-0.0625352	-0.0597967	-0.0599992	-0.0599983	-0.0598989	-0.0593244	-0.0566715	-0.0915713	-0.04522	-0.0463347
23826	4.7652	-0.0625321	-0.0597987	-0.0599992	-0.0599983	-0.0598989	-0.0593256	-0.0566895	-0.0915174	-0.0452205	-0.0463338
23827	4.7654	-0.0625289	-0.0598007	-0.0599992	-0.0599983	-0.0598989	-0.0593267	-0.056708	-0.0914623	-0.0452211	-0.0463327
23828	4.7656	-0.0625257	-0.0598028	-0.0599992	-0.0599983	-0.0598989	-0.0593278	-0.056727	-0.0914061	-0.0452217	-0.0463316
23829	4.7658	-0.0625224	-0.0598049	-0.0599992	-0.0599983	-0.0598989	-0.0593289	-0.0567464	-0.0913489	-0.0452222	-0.0463305
23830	4.766	-0.0625191	-0.0598071	-0.0599992	-0.0599983	-0.0598989	-0.0593301	-0.0567663	-0.0912906	-0.0452228	-0.0463293
23831	4.7662	-0.0625157	-0.0598093	-0.0599992	-0.0599983	-0.0598989	-0.0593312	-0.0567867	-0.0912313	-0.0452234	-0.0463281
23832	4.7664	-0.0625122	-0.0598116	-0.0599992	-0.0599983	-0.0598989	-0.0593324	-0.0568077	-0.0911711	-0.0452241	-0.0463268
23833	4.7666	-0.0625087	-0.059814	-0.0599992	-0.0599983	-0.0598989	-0.0593334	-0.0568291	-0.0911099	-0.0452247	-0.0463255
23834	4.7668	-0.0625052	-0.0598164	-0.0599992	-0.0599983	-0.0598989	-0.0593345	-0.0568511	-0.0910477	-0.0452254	-0.0463242
23835	4.767	-0.0625015	-0.0598188	-0.0599992	-0.0599983	-0.0598989	-0.0593357	-0.0568736	-0.0909847	-0.0452261	-0.0463227
23836	4.7672	-0.0624979	-0.0598214	-0.0599992	-0.0599983	-0.0598989	-0.0593369	-0.0568967	-0.0909208	-0.0452268	-0.0463213
23837	4.7674	-0.0624942	-0.0598239	-0.0599992	-0.0599983	-0.0598989	-0.059338	-0.0569204	-0.090856	-0.0452276	-0.0463198
23838	4.7676	-0.0624904	-0.0598266	-0.0599992	-0.0599983	-0.0598989	-0.059339	-0.0569447	-0.0907904	-0.0452283	-0.0463182
23839	4.7678	-0.0624866	-0.0598293	-0.0599992	-0.0599983	-0.0598989	-0.0593401	-0.0569695	-0.0907239	-0.0452291	-0.0463166
