TimeSlice	Time	L Knee PF flx IN	L Knee PF ext IN	L Knee PF flx	L Knee PF ext
20464	4.0928	-0.0598947	-0.0564922	-0.0608273	-0.0567748
20465	4.093	-0.0598988	-0.0564661	-0.0608463	-0.0567534
20466	4.0932	-0.0599028	-0.0564401	-0.0608652	-0.0567324
20467	4.0934	-0.0599066	-0.0564144	-0.060884	-0.0567116
20468	4.0936	-0.0599102	-0.0563889	-0.0609027	-0.0566911
20469	4.0938	-0.0599138	-0.0563636	-0.0609213	-0.0566708
20470	4.094	-0.0599171	-0.0563386	-0.0609398	-0.0566509
20471	4.0942	-0.0599204	-0.0563137	-0.0609582	-0.0566311
20472	4.0944	-0.0599235	-0.0562891	-0.0609765	-0.0566117
20473	4.0946	-0.0599265	-0.0562648	-0.0609946	-0.0565925
20474	4.0948	-0.0599294	-0.0562407	-0.0610126	-0.0565736
20475	4.095	-0.0599322	-0.0562169	-0.0610304	-0.056555
20476	4.0952	-0.0599348	-0.0561933	-0.0610482	-0.0565366
20477	4.0954	-0.0599374	-0.0561699	-0.0610657	-0.0565185
20478	4.0956	-0.0599398	-0.0561469	-0.0610832	-0.0565007
20479	4.0958	-0.0599422	-0.0561241	-0.0611004	-0.0564832
20480	4.096	-0.0599445	-0.0561015	-0.0611175	-0.0564659
20481	4.0962	-0.0599466	-0.0560793	-0.0611345	-0.056449
20482	4.0964	-0.0599487	-0.0560573	-0.0611513	-0.0564322
20483	4.0966	-0.0599507	-0.0560356	-0.0611679	-0.0564158
20484	4.0968	-0.0599527	-0.0560141	-0.0611844	-0.0563997
20485	4.097	-0.0599545	-0.055993	-0.0612007	-0.0563838
20486	4.0972	-0.0599563	-0.0559721	-0.0612168	-0.0563682
20487	4.0974	-0.059958	-0.0559515	-0.0612327	-0.0563528
20488	4.0976	-0.0599597	-0.0559312	-0.0612485	-0.0563378
20489	4.0978	-0.0599613	-0.0559112	-0.061264	-0.056323
20490	4.098	-0.0599628	-0.0558914	-0.0612794	-0.0563085
20491	4.0982	-0.0599642	-0.055872	-0.0612946	-0.0562942
20492	4.0984	-0.0599656	-0.0558528	-0.0613097	-0.0562803
20493	4.0986	-0.059967	-0.0558339	-0.0613245	-0.0562666
20494	4.0988	-0.0599683	-0.0558153	-0.0613391	-0.0562532
20495	4.099	-0.0599695	-0.055797	-0.0613536	-0.05624
20496	4.0992	-0.0599707	-0.055779	-0.0613678	-0.0562271
20497	4.0994	-0.0599719	-0.0557613	-0.0613819	-0.0562145
20498	4.0996	-0.059973	-0.0557438	-0.0613957	-0.0562022
20499	4.0998	-0.059974	-0.0557267	-0.0614094	-0.0561901
20500	4.1	-0.059975	-0.0557098	-0.0614229	-0.0561783
20501	4.1002	-0.059976	-0.0556932	-0.0614361	-0.0561667
20502	4.1004	-0.059977	-0.0556769	-0.0614492	-0.0561554
20503	4.1006	-0.0599779	-0.0556609	-0.0614621	-0.0561444
20504	4.1008	-0.0599787	-0.0556452	-0.0614748	-0.0561336
20505	4.101	-0.0599796	-0.0556297	-0.0614873	-0.0561231
20506	4.1012	-0.0599804	-0.0556146	-0.0614995	-0.0561129
20507	4.1014	-0.0599811	-0.0555997	-0.0615116	-0.0561029
20508	4.1016	-0.0599819	-0.0555851	-0.0615235	-0.0560932
20509	4.1018	-0.0599826	-0.0555708	-0.0615352	-0.0560837
20510	4.102	-0.0599833	-0.0555567	-0.0615467	-0.0560745
20511	4.1022	-0.0599839	-0.055543	-0.061558	-0.0560655
20512	4.1024	-0.0599846	-0.0555295	-0.0615691	-0.0560568
20513	4.1026	-0.0599852	-0.0555163	-0.0615799	-0.0560484
20514	4.1028	-0.0599857	-0.0555033	-0.0615906	-0.0560402
20515	4.103	-0.0599863	-0.0554907	-0.0616012	-0.0560322
20516	4.1032	-0.0599868	-0.0554783	-0.0616115	-0.0560245
20517	4.1034	-0.0599874	-0.0554661	-0.0616216	-0.056017
20518	4.1036	-0.0599879	-0.0554543	-0.0616315	-0.0560098
20519	4.1038	-0.0599883	-0.0554427	-0.0616412	-0.0560028
20520	4.104	-0.0599888	-0.0554313	-0.0616508	-0.0559961
20521	4.1042	-0.0599892	-0.0554203	-0.0616601	-0.0559896
20522	4.1044	-0.0599896	-0.0554095	-0.0616693	-0.0559833
20523	4.1046	-0.0599901	-0.0553989	-0.0616783	-0.0559773
20524	4.1048	-0.0599904	-0.0553886	-0.0616871	-0.0559715
20525	4.105	-0.0599908	-0.0553786	-0.0616957	-0.0559659
20526	4.1052	-0.0599912	-0.0553688	-0.0617041	-0.0559606
20527	4.1054	-0.0599915	-0.0553592	-0.0617123	-0.0559555
20528	4.1056	-0.0599919	-0.0553499	-0.0617204	-0.0559506
20529	4.1058	-0.0599922	-0.0553409	-0.0617283	-0.0559459
20530	4.106	-0.0599925	-0.0553321	-0.061736	-0.0559415
20531	4.1062	-0.0599928	-0.0553236	-0.0617435	-0.0559373
20532	4.1064	-0.0599931	-0.0553152	-0.0617508	-0.0559333
20533	4.1066	-0.0599933	-0.0553072	-0.061758	-0.0559296
20534	4.1068	-0.0599936	-0.0552993	-0.061765	-0.055926
20535	4.107	-0.0599938	-0.0552918	-0.0617718	-0.0559227
20536	4.1072	-0.0599941	-0.0552844	-0.0617785	-0.0559196
20537	4.1074	-0.0599943	-0.0552773	-0.061785	-0.0559166
20538	4.1076	-0.0599945	-0.0552704	-0.0617913	-0.0559139
20539	4.1078	-0.0599948	-0.0552637	-0.0617974	-0.0559114
20540	4.108	-0.059995	-0.0552573	-0.0618034	-0.0559092
20541	4.1082	-0.0599952	-0.0552511	-0.0618092	-0.0559071
20542	4.1084	-0.0599953	-0.0552451	-0.0618149	-0.0559052
20543	4.1086	-0.0599955	-0.0552393	-0.0618204	-0.0559035
20544	4.1088	-0.0599957	-0.0552337	-0.0618258	-0.055902
20545	4.109	-0.0599959	-0.0552284	-0.0618309	-0.0559007
20546	4.1092	-0.059996	-0.0552233	-0.061836	-0.0558996
20547	4.1094	-0.0599962	-0.0552184	-0.0618409	-0.0558987
20548	4.1096	-0.0599963	-0.0552137	-0.0618456	-0.055898
20549	4.1098	-0.0599965	-0.0552092	-0.0618502	-0.0558975
20550	4.11	-0.0599966	-0.0552049	-0.0618546	-0.0558972
20551	4.1102	-0.0599968	-0.0552008	-0.0618589	-0.055897
20552	4.1104	-0.0599969	-0.0551969	-0.061863	-0.055897
20553	4.1106	-0.059997	-0.0551933	-0.061867	-0.0558972
20554	4.1108	-0.0599971	-0.0551898	-0.0618709	-0.0558976
20555	4.111	-0.0599972	-0.0551865	-0.0618746	-0.0558982
20556	4.1112	-0.0599973	-0.0551834	-0.0618781	-0.0558989
20557	4.1114	-0.0599974	-0.0551805	-0.0618816	-0.0558998
20558	4.1116	-0.0599975	-0.0551778	-0.0618849	-0.0559009
20559	4.1118	-0.0599976	-0.0551753	-0.061888	-0.0559021
20560	4.112	-0.0599977	-0.055173	-0.0618911	-0.0559035
20561	4.1122	-0.0599978	-0.0551709	-0.0618939	-0.055905
20562	4.1124	-0.0599979	-0.0551689	-0.0618967	-0.0559068
20563	4.1126	-0.059998	-0.0551671	-0.0618993	-0.0559086
20564	4.1128	-0.0599981	-0.0551655	-0.0619018	-0.0559107
20565	4.113	-0.0599981	-0.0551641	-0.0619042	-0.0559128
20566	4.1132	-0.0599982	-0.0551629	-0.0619065	-0.0559152
20567	4.1134	-0.0599983	-0.0551618	-0.0619086	-0.0559177
20568	4.1136	-0.0599984	-0.0551609	-0.0619106	-0.0559203
20569	4.1138	-0.0599984	-0.0551601	-0.0619125	-0.0559231
20570	4.114	-0.0599985	-0.0551596	-0.0619143	-0.055926
20571	4.1142	-0.0599985	-0.0551592	-0.0619159	-0.055929
20572	4.1144	-0.0599986	-0.0551589	-0.0619174	-0.0559322
20573	4.1146	-0.0599987	-0.0551588	-0.0619188	-0.0559355
20574	4.1148	-0.0599987	-0.0551589	-0.0619201	-0.055939
20575	4.115	-0.0599988	-0.0551591	-0.0619213	-0.0559426
20576	4.1152	-0.0599988	-0.0551595	-0.0619224	-0.0559463
20577	4.1154	-0.0599989	-0.0551601	-0.0619234	-0.0559501
20578	4.1156	-0.0599989	-0.0551608	-0.0619242	-0.0559541
20579	4.1158	-0.0599989	-0.0551616	-0.061925	-0.0559582
20580	4.116	-0.059999	-0.0551626	-0.0619256	-0.0559624
20581	4.1162	-0.059999	-0.0551637	-0.0619262	-0.0559667
20582	4.1164	-0.0599991	-0.055165	-0.0619266	-0.0559711
20583	4.1166	-0.0599991	-0.0551664	-0.0619269	-0.0559757
20584	4.1168	-0.0599991	-0.0551679	-0.0619272	-0.0559803
20585	4.117	-0.0599992	-0.0551696	-0.0619273	-0.0559851
20586	4.1172	-0.0599992	-0.0551715	-0.0619273	-0.05599
20587	4.1174	-0.0599992	-0.0551734	-0.0619273	-0.0559949
20588	4.1176	-0.0599993	-0.0551755	-0.0619271	-0.056
20589	4.1178	-0.0599993	-0.0551777	-0.0619268	-0.0560052
20590	4.118	-0.0599993	-0.05518	-0.0619265	-0.0560104
20591	4.1182	-0.0599993	-0.0551825	-0.0619261	-0.0560158
20592	4.1184	-0.0599994	-0.0551851	-0.0619255	-0.0560213
20593	4.1186	-0.0599994	-0.0551878	-0.0619249	-0.0560268
20594	4.1188	-0.0599994	-0.0551906	-0.0619242	-0.0560324
20595	4.119	-0.0599994	-0.0551936	-0.0619234	-0.0560382
20596	4.1192	-0.0599995	-0.0551966	-0.0619225	-0.056044
20597	4.1194	-0.0599995	-0.0551998	-0.0619215	-0.0560498
20598	4.1196	-0.0599995	-0.0552031	-0.0619205	-0.0560558
20599	4.1198	-0.0599995	-0.0552065	-0.0619193	-0.0560618
20600	4.12	-0.0599995	-0.05521	-0.0619181	-0.056068
20601	4.1202	-0.0599996	-0.0552136	-0.0619168	-0.0560741
20602	4.1204	-0.0599996	-0.0552173	-0.0619154	-0.0560804
20603	4.1206	-0.0599996	-0.0552211	-0.0619139	-0.0560867
20604	4.1208	-0.0599996	-0.0552251	-0.0619124	-0.0560931
20605	4.121	-0.0599996	-0.0552291	-0.0619108	-0.0560996
20606	4.1212	-0.0599996	-0.0552332	-0.0619091	-0.0561061
20607	4.1214	-0.0599997	-0.0552374	-0.0619073	-0.0561127
20608	4.1216	-0.0599997	-0.0552417	-0.0619055	-0.0561193
20609	4.1218	-0.0599997	-0.0552461	-0.0619035	-0.056126
20610	4.122	-0.0599997	-0.0552506	-0.0619015	-0.0561328
20611	4.1222	-0.0599997	-0.0552551	-0.0618995	-0.0561396
20612	4.1224	-0.0599997	-0.0552598	-0.0618974	-0.0561464
20613	4.1226	-0.0599997	-0.0552645	-0.0618952	-0.0561533
20614	4.1228	-0.0599997	-0.0552693	-0.0618929	-0.0561603
20615	4.123	-0.0599997	-0.0552742	-0.0618905	-0.0561673
20616	4.1232	-0.0599998	-0.0552792	-0.0618882	-0.0561743
20617	4.1234	-0.0599998	-0.0552843	-0.0618857	-0.0561814
20618	4.1236	-0.0599998	-0.0552894	-0.0618832	-0.0561885
20619	4.1238	-0.0599998	-0.0552946	-0.0618806	-0.0561957
20620	4.124	-0.0599998	-0.0552999	-0.0618779	-0.0562029
20621	4.1242	-0.0599998	-0.0553052	-0.0618752	-0.0562101
20622	4.1244	-0.0599998	-0.0553106	-0.0618724	-0.0562174
20623	4.1246	-0.0599998	-0.0553161	-0.0618696	-0.0562247
20624	4.1248	-0.0599998	-0.0553217	-0.0618667	-0.056232
20625	4.125	-0.0599998	-0.0553273	-0.0618638	-0.0562393
20626	4.1252	-0.0599998	-0.0553329	-0.0618608	-0.0562467
20627	4.1254	-0.0599998	-0.0553387	-0.0618577	-0.0562541
20628	4.1256	-0.0599998	-0.0553445	-0.0618546	-0.0562616
20629	4.1258	-0.0599999	-0.0553503	-0.0618514	-0.056269
20630	4.126	-0.0599999	-0.0553562	-0.0618482	-0.0562765
20631	4.1262	-0.0599999	-0.0553622	-0.0618449	-0.056284
20632	4.1264	-0.0599999	-0.0553682	-0.0618416	-0.0562915
20633	4.1266	-0.0599999	-0.0553742	-0.0618382	-0.056299
20634	4.1268	-0.0599999	-0.0553803	-0.0618348	-0.0563065
20635	4.127	-0.0599999	-0.0553865	-0.0618313	-0.0563141
20636	4.1272	-0.0599999	-0.0553927	-0.0618278	-0.0563216
20637	4.1274	-0.0599999	-0.0553989	-0.0618242	-0.0563292
20638	4.1276	-0.0599999	-0.0554052	-0.0618206	-0.0563368
20639	4.1278	-0.0599999	-0.0554116	-0.061817	-0.0563444
20640	4.128	-0.0599999	-0.0554179	-0.0618133	-0.056352
20641	4.1282	-0.0599999	-0.0554243	-0.0618095	-0.0563596
20642	4.1284	-0.0599999	-0.0554308	-0.0618058	-0.0563672
20643	4.1286	-0.0599999	-0.0554373	-0.0618019	-0.0563748
20644	4.1288	-0.0599999	-0.0554438	-0.0617981	-0.0563824
20645	4.129	-0.0599999	-0.0554504	-0.0617942	-0.05639
20646	4.1292	-0.0599999	-0.0554569	-0.0617902	-0.0563976
20647	4.1294	-0.0599999	-0.0554635	-0.0617862	-0.0564052
20648	4.1296	-0.0599999	-0.0554702	-0.0617822	-0.0564128
20649	4.1298	-0.0599999	-0.0554769	-0.0617782	-0.0564204
20650	4.13	-0.0599999	-0.0554836	-0.0617741	-0.056428
20651	4.1302	-0.0599999	-0.0554903	-0.0617699	-0.0564356
20652	4.1304	-0.0599999	-0.055497	-0.0617658	-0.0564431
20653	4.1306	-0.0599999	-0.0555038	-0.0617616	-0.0564507
20654	4.1308	-0.0599999	-0.0555106	-0.0617573	-0.0564583
20655	4.131	-0.06	-0.0555174	-0.0617531	-0.0564658
20656	4.1312	-0.06	-0.0555242	-0.0617488	-0.0564733
20657	4.1314	-0.06	-0.0555311	-0.0617445	-0.0564809
20658	4.1316	-0.06	-0.055538	-0.0617401	-0.0564884
20659	4.1318	-0.06	-0.0555448	-0.0617357	-0.0564959
20660	4.132	-0.06	-0.0555517	-0.0617313	-0.0565034
20661	4.1322	-0.06	-0.0555586	-0.0617269	-0.0565108
20662	4.1324	-0.06	-0.0555656	-0.0617224	-0.0565183
20663	4.1326	-0.06	-0.0555725	-0.0617179	-0.0565257
20664	4.1328	-0.06	-0.0555794	-0.0617134	-0.0565331
20665	4.133	-0.06	-0.0555864	-0.0617089	-0.0565405
20666	4.1332	-0.06	-0.0555934	-0.0617043	-0.0565479
20667	4.1334	-0.06	-0.0556003	-0.0616997	-0.0565552
20668	4.1336	-0.06	-0.0556073	-0.0616951	-0.0565626
20669	4.1338	-0.06	-0.0556143	-0.0616905	-0.0565699
20670	4.134	-0.06	-0.0556213	-0.0616858	-0.0565771
20671	4.1342	-0.06	-0.0556282	-0.0616811	-0.0565844
20672	4.1344	-0.06	-0.0556352	-0.0616764	-0.0565916
20673	4.1346	-0.06	-0.0556422	-0.0616717	-0.0565989
20674	4.1348	-0.06	-0.0556492	-0.061667	-0.0566061
20675	4.135	-0.06	-0.0556562	-0.0616622	-0.0566132
20676	4.1352	-0.06	-0.0556632	-0.0616575	-0.0566204
20677	4.1354	-0.06	-0.0556702	-0.0616527	-0.0566275
20678	4.1356	-0.06	-0.0556772	-0.0616479	-0.0566346
20679	4.1358	-0.06	-0.0556841	-0.061643	-0.0566416
20680	4.136	-0.06	-0.0556911	-0.0616382	-0.0566486
20681	4.1362	-0.06	-0.0556981	-0.0616334	-0.0566556
20682	4.1364	-0.06	-0.055705	-0.0616285	-0.0566626
20683	4.1366	-0.06	-0.055712	-0.0616236	-0.0566696
20684	4.1368	-0.06	-0.0557189	-0.0616187	-0.0566765
20685	4.137	-0.06	-0.0557259	-0.0616138	-0.0566834
20686	4.1372	-0.06	-0.0557328	-0.0616089	-0.0566902
20687	4.1374	-0.06	-0.0557397	-0.061604	-0.056697
20688	4.1376	-0.06	-0.0557466	-0.061599	-0.0567038
20689	4.1378	-0.06	-0.0557535	-0.0615941	-0.0567106
20690	4.138	-0.06	-0.0557604	-0.0615891	-0.0567173
20691	4.1382	-0.06	-0.0557673	-0.0615842	-0.056724
20692	4.1384	-0.06	-0.0557741	-0.0615792	-0.0567307
20693	4.1386	-0.06	-0.055781	-0.0615742	-0.0567373
20694	4.1388	-0.06	-0.0557878	-0.0615692	-0.0567439
20695	4.139	-0.06	-0.0557946	-0.0615642	-0.0567505
20696	4.1392	-0.06	-0.0558014	-0.0615592	-0.056757
20697	4.1394	-0.06	-0.0558082	-0.0615542	-0.0567635
20698	4.1396	-0.06	-0.0558149	-0.0615492	-0.05677
20699	4.1398	-0.06	-0.0558217	-0.0615442	-0.0567764
20700	4.14	-0.06	-0.0558284	-0.0615392	-0.0567828
20701	4.1402	-0.06	-0.0558351	-0.0615341	-0.0567892
20702	4.1404	-0.06	-0.0558418	-0.0615291	-0.0567955
20703	4.1406	-0.06	-0.0558485	-0.0615241	-0.0568018
20704	4.1408	-0.06	-0.0558551	-0.061519	-0.056808
20705	4.141	-0.06	-0.0558618	-0.061514	-0.0568143
20706	4.1412	-0.06	-0.0558684	-0.061509	-0.0568205
20707	4.1414	-0.06	-0.0558749	-0.0615039	-0.0568266
20708	4.1416	-0.06	-0.0558815	-0.0614989	-0.0568327
20709	4.1418	-0.06	-0.0558881	-0.0614938	-0.0568388
20710	4.142	-0.06	-0.0558946	-0.0614888	-0.0568449
20711	4.1422	-0.06	-0.0559011	-0.0614838	-0.0568509
20712	4.1424	-0.06	-0.0559075	-0.0614787	-0.0568568
20713	4.1426	-0.06	-0.055914	-0.0614737	-0.0568628
20714	4.1428	-0.06	-0.0559204	-0.0614687	-0.0568687
20715	4.143	-0.06	-0.0559268	-0.0614636	-0.0568746
20716	4.1432	-0.06	-0.0559332	-0.0614586	-0.0568804
20717	4.1434	-0.06	-0.0559396	-0.0614536	-0.0568862
20718	4.1436	-0.06	-0.0559459	-0.0614485	-0.056892
20719	4.1438	-0.06	-0.0559522	-0.0614435	-0.0568977
20720	4.144	-0.06	-0.0559585	-0.0614385	-0.0569034
20721	4.1442	-0.06	-0.0559647	-0.0614335	-0.056909
20722	4.1444	-0.06	-0.0559709	-0.0614285	-0.0569147
20723	4.1446	-0.06	-0.0559771	-0.0614235	-0.0569202
20724	4.1448	-0.06	-0.0559833	-0.0614185	-0.0569258
20725	4.145	-0.06	-0.0559894	-0.0614135	-0.0569313
20726	4.1452	-0.06	-0.0559956	-0.0614085	-0.0569368
20727	4.1454	-0.06	-0.0560016	-0.0614035	-0.0569422
20728	4.1456	-0.06	-0.0560077	-0.0613985	-0.0569476
20729	4.1458	-0.06	-0.0560137	-0.0613936	-0.056953
20730	4.146	-0.06	-0.0560197	-0.0613886	-0.0569584
20731	4.1462	-0.06	-0.0560257	-0.0613836	-0.0569637
20732	4.1464	-0.06	-0.0560317	-0.0613787	-0.0569689
20733	4.1466	-0.06	-0.0560376	-0.0613738	-0.0569742
20734	4.1468	-0.06	-0.0560435	-0.0613688	-0.0569794
20735	4.147	-0.06	-0.0560493	-0.0613639	-0.0569845
20736	4.1472	-0.06	-0.0560552	-0.061359	-0.0569897
20737	4.1474	-0.06	-0.056061	-0.0613541	-0.0569948
20738	4.1476	-0.06	-0.0560668	-0.0613492	-0.0569998
20739	4.1478	-0.06	-0.0560725	-0.0613443	-0.0570049
20740	4.148	-0.06	-0.0560782	-0.0613394	-0.0570098
20741	4.1482	-0.06	-0.0560839	-0.0613346	-0.0570148
20742	4.1484	-0.06	-0.0560896	-0.0613297	-0.0570197
20743	4.1486	-0.06	-0.0560952	-0.0613249	-0.0570246
20744	4.1488	-0.06	-0.0561008	-0.06132	-0.0570295
20745	4.149	-0.06	-0.0561064	-0.0613152	-0.0570343
20746	4.1492	-0.06	-0.0561119	-0.0613104	-0.0570391
20747	4.1494	-0.06	-0.0561174	-0.0613056	-0.0570439
20748	4.1496	-0.06	-0.0561229	-0.0613008	-0.0570486
20749	4.1498	-0.06	-0.0561283	-0.061296	-0.0570533
20750	4.15	-0.06	-0.0561338	-0.0612913	-0.057058
20751	4.1502	-0.06	-0.0561392	-0.0612865	-0.0570626
20752	4.1504	-0.06	-0.0561445	-0.0612818	-0.0570672
20753	4.1506	-0.06	-0.0561498	-0.0612771	-0.0570718
20754	4.1508	-0.06	-0.0561551	-0.0612724	-0.0570763
20755	4.151	-0.06	-0.0561604	-0.0612677	-0.0570808
20756	4.1512	-0.06	-0.0561657	-0.061263	-0.0570853
20757	4.1514	-0.06	-0.0561709	-0.0612583	-0.0570897
20758	4.1516	-0.06	-0.056176	-0.0612536	-0.0570941
20759	4.1518	-0.06	-0.0561812	-0.061249	-0.0570985
20760	4.152	-0.06	-0.0561863	-0.0612443	-0.0571028
20761	4.1522	-0.06	-0.0561914	-0.0612397	-0.0571072
20762	4.1524	-0.06	-0.0561965	-0.0612351	-0.0571115
20763	4.1526	-0.06	-0.0562015	-0.0612305	-0.0571157
20764	4.1528	-0.06	-0.0562065	-0.061226	-0.0571199
20765	4.153	-0.06	-0.0562115	-0.0612214	-0.0571241
20766	4.1532	-0.06	-0.0562164	-0.0612168	-0.0571283
20767	4.1534	-0.06	-0.0562214	-0.0612123	-0.0571325
20768	4.1536	-0.06	-0.0562262	-0.0612078	-0.0571366
20769	4.1538	-0.06	-0.0562311	-0.0612033	-0.0571407
20770	4.154	-0.06	-0.0562359	-0.0611988	-0.0571447
20771	4.1542	-0.06	-0.0562407	-0.0611943	-0.0571487
20772	4.1544	-0.06	-0.0562455	-0.0611899	-0.0571527
20773	4.1546	-0.06	-0.0562502	-0.0611854	-0.0571567
20774	4.1548	-0.06	-0.056255	-0.061181	-0.0571607
20775	4.155	-0.06	-0.0562596	-0.0611766	-0.0571646
20776	4.1552	-0.06	-0.0562643	-0.0611722	-0.0571685
20777	4.1554	-0.06	-0.0562689	-0.0611678	-0.0571723
20778	4.1556	-0.06	-0.0562735	-0.0611634	-0.0571762
20779	4.1558	-0.06	-0.0562781	-0.0611591	-0.05718
20780	4.156	-0.06	-0.0562826	-0.0611547	-0.0571838
20781	4.1562	-0.06	-0.0562872	-0.0611504	-0.0571875
20782	4.1564	-0.06	-0.0562917	-0.0611461	-0.0571913
20783	4.1566	-0.06	-0.0562961	-0.0611418	-0.057195
20784	4.1568	-0.06	-0.0563005	-0.0611375	-0.0571986
20785	4.157	-0.06	-0.056305	-0.0611333	-0.0572023
20786	4.1572	-0.06	-0.0563093	-0.061129	-0.0572059
20787	4.1574	-0.06	-0.0563137	-0.0611248	-0.0572095
20788	4.1576	-0.06	-0.056318	-0.0611206	-0.0572131
20789	4.1578	-0.06	-0.0563223	-0.0611164	-0.0572167
20790	4.158	-0.06	-0.0563266	-0.0611122	-0.0572202
20791	4.1582	-0.06	-0.0563308	-0.0611081	-0.0572237
20792	4.1584	-0.06	-0.0563351	-0.0611039	-0.0572272
20793	4.1586	-0.06	-0.0563393	-0.0610998	-0.0572307
20794	4.1588	-0.06	-0.0563434	-0.0610957	-0.0572341
20795	4.159	-0.06	-0.0563476	-0.0610916	-0.0572375
20796	4.1592	-0.06	-0.0563517	-0.0610875	-0.0572409
20797	4.1594	-0.06	-0.0563558	-0.0610834	-0.0572443
20798	4.1596	-0.06	-0.0563598	-0.0610794	-0.0572477
20799	4.1598	-0.06	-0.0563639	-0.0610754	-0.057251
20800	4.16	-0.06	-0.0563679	-0.0610713	-0.0572543
20801	4.1602	-0.06	-0.0563719	-0.0610673	-0.0572576
20802	4.1604	-0.06	-0.0563759	-0.0610634	-0.0572608
20803	4.1606	-0.06	-0.0563798	-0.0610594	-0.0572641
20804	4.1608	-0.06	-0.0563837	-0.0610554	-0.0572673
20805	4.161	-0.06	-0.0563876	-0.0610515	-0.0572705
20806	4.1612	-0.06	-0.0563915	-0.0610476	-0.0572736
20807	4.1614	-0.06	-0.0563953	-0.0610437	-0.0572768
20808	4.1616	-0.06	-0.0563992	-0.0610398	-0.0572799
20809	4.1618	-0.06	-0.056403	-0.0610359	-0.057283
20810	4.162	-0.06	-0.0564067	-0.0610321	-0.0572861
20811	4.1622	-0.06	-0.0564105	-0.0610282	-0.0572892
20812	4.1624	-0.06	-0.0564142	-0.0610244	-0.0572922
20813	4.1626	-0.06	-0.0564179	-0.0610206	-0.0572953
20814	4.1628	-0.06	-0.0564216	-0.0610168	-0.0572983
20815	4.163	-0.06	-0.0564253	-0.061013	-0.0573013
20816	4.1632	-0.06	-0.0564289	-0.0610093	-0.0573042
20817	4.1634	-0.06	-0.0564325	-0.0610055	-0.0573072
20818	4.1636	-0.06	-0.0564361	-0.0610018	-0.0573101
20819	4.1638	-0.06	-0.0564397	-0.0609981	-0.057313
20820	4.164	-0.06	-0.0564432	-0.0609944	-0.0573159
20821	4.1642	-0.06	-0.0564467	-0.0609907	-0.0573188
20822	4.1644	-0.06	-0.0564503	-0.0609871	-0.0573217
20823	4.1646	-0.06	-0.0564537	-0.0609834	-0.0573245
20824	4.1648	-0.06	-0.0564572	-0.0609798	-0.0573273
20825	4.165	-0.06	-0.0564606	-0.0609762	-0.0573301
20826	4.1652	-0.06	-0.0564641	-0.0609726	-0.0573329
20827	4.1654	-0.06	-0.0564675	-0.060969	-0.0573357
20828	4.1656	-0.06	-0.0564708	-0.0609654	-0.0573384
20829	4.1658	-0.06	-0.0564742	-0.0609619	-0.0573411
20830	4.166	-0.06	-0.0564775	-0.0609583	-0.0573439
20831	4.1662	-0.06	-0.0564808	-0.0609548	-0.0573466
20832	4.1664	-0.06	-0.0564841	-0.0609513	-0.0573492
20833	4.1666	-0.06	-0.0564874	-0.0609478	-0.0573519
20834	4.1668	-0.06	-0.0564907	-0.0609443	-0.0573545
20835	4.167	-0.06	-0.0564939	-0.0609409	-0.0573572
20836	4.1672	-0.06	-0.0564971	-0.0609374	-0.0573598
20837	4.1674	-0.06	-0.0565003	-0.060934	-0.0573624
20838	4.1676	-0.06	-0.0565035	-0.0609306	-0.057365
20839	4.1678	-0.06	-0.0565067	-0.0609272	-0.0573675
20840	4.168	-0.06	-0.0565098	-0.0609238	-0.0573701
20841	4.1682	-0.06	-0.0565129	-0.0609204	-0.0573726
20842	4.1684	-0.06	-0.056516	-0.060917	-0.0573751
20843	4.1686	-0.06	-0.0565191	-0.0609137	-0.0573776
20844	4.1688	-0.06	-0.0565222	-0.0609104	-0.0573801
20845	4.169	-0.06	-0.0565252	-0.0609071	-0.0573826
20846	4.1692	-0.06	-0.0565282	-0.0609038	-0.057385
20847	4.1694	-0.06	-0.0565312	-0.0609005	-0.0573875
20848	4.1696	-0.06	-0.0565342	-0.0608972	-0.0573899
20849	4.1698	-0.06	-0.0565372	-0.060894	-0.0573923
20850	4.17	-0.06	-0.0565402	-0.0608907	-0.0573947
20851	4.1702	-0.06	-0.0565431	-0.0608875	-0.0573971
20852	4.1704	-0.06	-0.056546	-0.0608843	-0.0573995
20853	4.1706	-0.06	-0.0565489	-0.0608811	-0.0574018
20854	4.1708	-0.06	-0.0565518	-0.0608779	-0.0574041
20855	4.171	-0.06	-0.0565547	-0.0608747	-0.0574065
20856	4.1712	-0.06	-0.0565575	-0.0608716	-0.0574088
20857	4.1714	-0.06	-0.0565604	-0.0608684	-0.0574111
20858	4.1716	-0.06	-0.0565632	-0.0608653	-0.0574134
20859	4.1718	-0.06	-0.056566	-0.0608622	-0.0574156
20860	4.172	-0.06	-0.0565688	-0.0608591	-0.0574179
20861	4.1722	-0.06	-0.0565716	-0.060856	-0.0574201
20862	4.1724	-0.06	-0.0565743	-0.0608529	-0.0574224
20863	4.1726	-0.06	-0.0565771	-0.0608499	-0.0574246
20864	4.1728	-0.06	-0.0565798	-0.0608468	-0.0574268
20865	4.173	-0.06	-0.0565825	-0.0608438	-0.057429
20866	4.1732	-0.06	-0.0565852	-0.0608408	-0.0574312
20867	4.1734	-0.06	-0.0565879	-0.0608378	-0.0574333
