TimeSlice	Time	L Hip PF ext IN	L Hip PF flx IN	L Hip PF ext	L Hip PF flx
18242	3.6484	-0.0569965	-0.06	-0.0577683	-0.0603464
18243	3.6486	-0.0569974	-0.06	-0.0577691	-0.0603451
18244	3.6488	-0.0569984	-0.06	-0.0577698	-0.0603439
18245	3.649	-0.0569993	-0.06	-0.0577706	-0.0603427
18246	3.6492	-0.0570003	-0.06	-0.0577714	-0.0603415
18247	3.6494	-0.0570012	-0.06	-0.0577721	-0.0603403
18248	3.6496	-0.0570021	-0.06	-0.0577729	-0.0603391
18249	3.6498	-0.0570031	-0.06	-0.0577736	-0.0603379
18250	3.65	-0.057004	-0.06	-0.0577744	-0.0603367
18251	3.6502	-0.0570049	-0.06	-0.0577752	-0.0603355
18252	3.6504	-0.0570058	-0.06	-0.0577759	-0.0603343
18253	3.6506	-0.0570067	-0.06	-0.0577766	-0.0603331
18254	3.6508	-0.0570077	-0.06	-0.0577774	-0.0603319
18255	3.651	-0.0570086	-0.06	-0.0577781	-0.0603307
18256	3.6512	-0.0570095	-0.06	-0.0577789	-0.0603295
18257	3.6514	-0.0570104	-0.06	-0.0577796	-0.0603284
18258	3.6516	-0.0570113	-0.06	-0.0577803	-0.0603272
18259	3.6518	-0.0570122	-0.06	-0.0577811	-0.060326
18260	3.652	-0.0570131	-0.06	-0.0577818	-0.0603249
18261	3.6522	-0.057014	-0.06	-0.0577825	-0.0603237
18262	3.6524	-0.0570149	-0.06	-0.0577832	-0.0603225
18263	3.6526	-0.0570157	-0.06	-0.057784	-0.0603214
18264	3.6528	-0.0570166	-0.06	-0.0577847	-0.0603202
18265	3.653	-0.0570175	-0.06	-0.0577854	-0.0603191
18266	3.6532	-0.0570184	-0.06	-0.0577861	-0.0603179
18267	3.6534	-0.0570193	-0.06	-0.0577868	-0.0603168
18268	3.6536	-0.0570201	-0.06	-0.0577875	-0.0603157
18269	3.6538	-0.057021	-0.06	-0.0577882	-0.0603145
18270	3.654	-0.0570219	-0.06	-0.0577889	-0.0603134
18271	3.6542	-0.0570227	-0.06	-0.0577896	-0.0603123
18272	3.6544	-0.0570236	-0.06	-0.0577903	-0.0603112
18273	3.6546	-0.0570244	-0.06	-0.057791	-0.06031
18274	3.6548	-0.0570253	-0.06	-0.0577917	-0.0603089
18275	3.655	-0.0570261	-0.06	-0.0577924	-0.0603078
18276	3.6552	-0.057027	-0.06	-0.0577931	-0.0603067
18277	3.6554	-0.0570278	-0.06	-0.0577938	-0.0603056
18278	3.6556	-0.0570287	-0.06	-0.0577945	-0.0603045
18279	3.6558	-0.0570295	-0.06	-0.0577951	-0.0603034
18280	3.656	-0.0570303	-0.06	-0.0577958	-0.0603023
18281	3.6562	-0.0570312	-0.06	-0.0577965	-0.0603012
18282	3.6564	-0.057032	-0.06	-0.0577972	-0.0603001
18283	3.6566	-0.0570328	-0.06	-0.0577978	-0.0602991
18284	3.6568	-0.0570337	-0.06	-0.0577985	-0.060298
18285	3.657	-0.0570345	-0.06	-0.0577992	-0.0602969
18286	3.6572	-0.0570353	-0.06	-0.0577998	-0.0602958
18287	3.6574	-0.0570361	-0.06	-0.0578005	-0.0602948
18288	3.6576	-0.0570369	-0.06	-0.0578011	-0.0602937
18289	3.6578	-0.0570377	-0.06	-0.0578018	-0.0602926
18290	3.658	-0.0570385	-0.06	-0.0578024	-0.0602916
18291	3.6582	-0.0570393	-0.06	-0.0578031	-0.0602905
18292	3.6584	-0.0570401	-0.06	-0.0578037	-0.0602894
18293	3.6586	-0.0570409	-0.06	-0.0578044	-0.0602884
18294	3.6588	-0.0570417	-0.06	-0.057805	-0.0602874
18295	3.659	-0.0570425	-0.06	-0.0578057	-0.0602863
18296	3.6592	-0.0570433	-0.06	-0.0578063	-0.0602853
18297	3.6594	-0.0570441	-0.06	-0.0578069	-0.0602842
18298	3.6596	-0.0570449	-0.06	-0.0578076	-0.0602832
18299	3.6598	-0.0570457	-0.06	-0.0578082	-0.0602822
18300	3.66	-0.0570465	-0.06	-0.0578088	-0.0602811
18301	3.6602	-0.0570472	-0.06	-0.0578095	-0.0602801
18302	3.6604	-0.057048	-0.06	-0.0578101	-0.0602791
18303	3.6606	-0.0570488	-0.06	-0.0578107	-0.0602781
18304	3.6608	-0.0570495	-0.06	-0.0578113	-0.0602771
18305	3.661	-0.0570503	-0.06	-0.0578119	-0.0602761
18306	3.6612	-0.0570511	-0.06	-0.0578126	-0.060275
18307	3.6614	-0.0570518	-0.06	-0.0578132	-0.060274
18308	3.6616	-0.0570526	-0.06	-0.0578138	-0.060273
18309	3.6618	-0.0570533	-0.06	-0.0578144	-0.060272
18310	3.662	-0.0570541	-0.06	-0.057815	-0.060271
18311	3.6622	-0.0570548	-0.06	-0.0578156	-0.0602701
18312	3.6624	-0.0570556	-0.06	-0.0578162	-0.0602691
18313	3.6626	-0.0570563	-0.06	-0.0578168	-0.0602681
18314	3.6628	-0.0570571	-0.06	-0.0578174	-0.0602671
18315	3.663	-0.0570578	-0.06	-0.057818	-0.0602661
18316	3.6632	-0.0570585	-0.06	-0.0578186	-0.0602651
18317	3.6634	-0.0570593	-0.06	-0.0578192	-0.0602642
18318	3.6636	-0.05706	-0.06	-0.0578198	-0.0602632
18319	3.6638	-0.0570607	-0.06	-0.0578203	-0.0602622
18320	3.664	-0.0570615	-0.06	-0.0578209	-0.0602613
18321	3.6642	-0.0570622	-0.06	-0.0578215	-0.0602603
18322	3.6644	-0.0570629	-0.06	-0.0578221	-0.0602594
18323	3.6646	-0.0570636	-0.06	-0.0578227	-0.0602584
18324	3.6648	-0.0570643	-0.06	-0.0578232	-0.0602574
18325	3.665	-0.057065	-0.06	-0.0578238	-0.0602565
18326	3.6652	-0.0570657	-0.06	-0.0578244	-0.0602556
18327	3.6654	-0.0570664	-0.06	-0.057825	-0.0602546
18328	3.6656	-0.0570672	-0.06	-0.0578255	-0.0602537
18329	3.6658	-0.0570679	-0.06	-0.0578261	-0.0602527
18330	3.666	-0.0570686	-0.06	-0.0578266	-0.0602518
18331	3.6662	-0.0570692	-0.06	-0.0578272	-0.0602509
18332	3.6664	-0.0570699	-0.06	-0.0578278	-0.06025
18333	3.6666	-0.0570706	-0.06	-0.0578283	-0.060249
18334	3.6668	-0.0570713	-0.06	-0.0578289	-0.0602481
18335	3.667	-0.057072	-0.06	-0.0578294	-0.0602472
18336	3.6672	-0.0570727	-0.06	-0.05783	-0.0602463
18337	3.6674	-0.0570734	-0.06	-0.0578305	-0.0602454
18338	3.6676	-0.0570741	-0.06	-0.0578311	-0.0602445
18339	3.6678	-0.0570747	-0.06	-0.0578316	-0.0602436
18340	3.668	-0.0570754	-0.06	-0.0578321	-0.0602427
18341	3.6682	-0.0570761	-0.06	-0.0578327	-0.0602418
18342	3.6684	-0.0570767	-0.06	-0.0578332	-0.0602409
18343	3.6686	-0.0570774	-0.06	-0.0578337	-0.06024
18344	3.6688	-0.0570781	-0.06	-0.0578343	-0.0602391
18345	3.669	-0.0570787	-0.06	-0.0578348	-0.0602382
18346	3.6692	-0.0570794	-0.06	-0.0578353	-0.0602373
18347	3.6694	-0.05708	-0.06	-0.0578359	-0.0602364
18348	3.6696	-0.0570807	-0.06	-0.0578364	-0.0602355
18349	3.6698	-0.0570813	-0.06	-0.0578369	-0.0602347
18350	3.67	-0.057082	-0.06	-0.0578374	-0.0602338
18351	3.6702	-0.0570826	-0.06	-0.0578379	-0.0602329
18352	3.6704	-0.0570833	-0.06	-0.0578385	-0.0602321
18353	3.6706	-0.0570839	-0.06	-0.057839	-0.0602312
18354	3.6708	-0.0570846	-0.06	-0.0578395	-0.0602303
18355	3.671	-0.0570852	-0.06	-0.05784	-0.0602295
18356	3.6712	-0.0570858	-0.06	-0.0578405	-0.0602286
18357	3.6714	-0.0570865	-0.06	-0.057841	-0.0602278
18358	3.6716	-0.0570871	-0.06	-0.0578415	-0.0602269
18359	3.6718	-0.0570877	-0.06	-0.057842	-0.0602261
18360	3.672	-0.0570884	-0.06	-0.0578425	-0.0602252
18361	3.6722	-0.057089	-0.06	-0.057843	-0.0602244
18362	3.6724	-0.0570896	-0.06	-0.0578435	-0.0602236
18363	3.6726	-0.0570902	-0.06	-0.057844	-0.0602227
18364	3.6728	-0.0570908	-0.06	-0.0578445	-0.0602219
18365	3.673	-0.0570914	-0.06	-0.057845	-0.0602211
18366	3.6732	-0.057092	-0.06	-0.0578455	-0.0602202
18367	3.6734	-0.0570927	-0.06	-0.0578459	-0.0602194
18368	3.6736	-0.0570933	-0.06	-0.0578464	-0.0602186
18369	3.6738	-0.0570939	-0.06	-0.0578469	-0.0602178
18370	3.674	-0.0570945	-0.06	-0.0578474	-0.060217
18371	3.6742	-0.0570951	-0.06	-0.0578479	-0.0602161
18372	3.6744	-0.0570957	-0.06	-0.0578483	-0.0602153
18373	3.6746	-0.0570963	-0.06	-0.0578488	-0.0602145
18374	3.6748	-0.0570968	-0.06	-0.0578493	-0.0602137
18375	3.675	-0.0570974	-0.06	-0.0578497	-0.0602129
18376	3.6752	-0.057098	-0.06	-0.0578502	-0.0602121
18377	3.6754	-0.0570986	-0.06	-0.0578507	-0.0602113
18378	3.6756	-0.0570992	-0.06	-0.0578511	-0.0602105
18379	3.6758	-0.0570998	-0.06	-0.0578516	-0.0602097
18380	3.676	-0.0571004	-0.06	-0.0578521	-0.060209
18381	3.6762	-0.0571009	-0.06	-0.0578525	-0.0602082
18382	3.6764	-0.0571015	-0.06	-0.057853	-0.0602074
18383	3.6766	-0.0571021	-0.06	-0.0578534	-0.0602066
18384	3.6768	-0.0571026	-0.06	-0.0578539	-0.0602058
18385	3.677	-0.0571032	-0.06	-0.0578543	-0.0602051
18386	3.6772	-0.0571038	-0.06	-0.0578548	-0.0602043
18387	3.6774	-0.0571043	-0.06	-0.0578552	-0.0602035
18388	3.6776	-0.0571049	-0.06	-0.0578557	-0.0602028
18389	3.6778	-0.0571055	-0.06	-0.0578561	-0.060202
18390	3.678	-0.057106	-0.06	-0.0578566	-0.0602012
18391	3.6782	-0.0571066	-0.06	-0.057857	-0.0602005
18392	3.6784	-0.0571071	-0.06	-0.0578574	-0.0601997
18393	3.6786	-0.0571077	-0.06	-0.0578579	-0.060199
18394	3.6788	-0.0571082	-0.06	-0.0578583	-0.0601982
18395	3.679	-0.0571087	-0.06	-0.0578587	-0.0601975
18396	3.6792	-0.0571093	-0.06	-0.0578592	-0.0601967
18397	3.6794	-0.0571098	-0.06	-0.0578596	-0.060196
18398	3.6796	-0.0571104	-0.06	-0.05786	-0.0601952
18399	3.6798	-0.0571109	-0.06	-0.0578604	-0.0601945
18400	3.68	-0.0571114	-0.06	-0.0578609	-0.0601938
18401	3.6802	-0.057112	-0.06	-0.0578613	-0.060193
18402	3.6804	-0.0571125	-0.06	-0.0578617	-0.0601923
18403	3.6806	-0.057113	-0.06	-0.0578621	-0.0601916
18404	3.6808	-0.0571136	-0.06	-0.0578625	-0.0601909
18405	3.681	-0.0571141	-0.06	-0.0578629	-0.0601902
18406	3.6812	-0.0571146	-0.06	-0.0578633	-0.0601894
18407	3.6814	-0.0571151	-0.06	-0.0578638	-0.0601887
18408	3.6816	-0.0571156	-0.06	-0.0578642	-0.060188
18409	3.6818	-0.0571161	-0.06	-0.0578646	-0.0601873
18410	3.682	-0.0571167	-0.06	-0.057865	-0.0601866
18411	3.6822	-0.0571172	-0.06	-0.0578654	-0.0601859
18412	3.6824	-0.0571177	-0.06	-0.0578658	-0.0601852
18413	3.6826	-0.0571182	-0.06	-0.0578662	-0.0601845
18414	3.6828	-0.0571187	-0.06	-0.0578666	-0.0601838
18415	3.683	-0.0571192	-0.06	-0.057867	-0.0601831
18416	3.6832	-0.0571197	-0.06	-0.0578674	-0.0601824
18417	3.6834	-0.0571202	-0.06	-0.0578677	-0.0601817
18418	3.6836	-0.0571207	-0.06	-0.0578681	-0.060181
18419	3.6838	-0.0571212	-0.06	-0.0578685	-0.0601803
18420	3.684	-0.0571216	-0.06	-0.0578689	-0.0601797
18421	3.6842	-0.0571221	-0.06	-0.0578693	-0.060179
18422	3.6844	-0.0571226	-0.06	-0.0578697	-0.0601783
18423	3.6846	-0.0571231	-0.06	-0.05787	-0.0601776
18424	3.6848	-0.0571236	-0.06	-0.0578704	-0.060177
18425	3.685	-0.0571241	-0.06	-0.0578708	-0.0601763
18426	3.6852	-0.0571245	-0.06	-0.0578712	-0.0601756
18427	3.6854	-0.057125	-0.06	-0.0578715	-0.060175
18428	3.6856	-0.0571255	-0.06	-0.0578719	-0.0601743
18429	3.6858	-0.057126	-0.06	-0.0578723	-0.0601736
18430	3.686	-0.0571264	-0.06	-0.0578727	-0.060173
18431	3.6862	-0.0571269	-0.06	-0.057873	-0.0601723
18432	3.6864	-0.0571274	-0.06	-0.0578734	-0.0601717
18433	3.6866	-0.0571278	-0.06	-0.0578737	-0.060171
18434	3.6868	-0.0571283	-0.06	-0.0578741	-0.0601704
18435	3.687	-0.0571287	-0.06	-0.0578745	-0.0601697
18436	3.6872	-0.0571292	-0.06	-0.0578748	-0.0601691
18437	3.6874	-0.0571297	-0.06	-0.0578752	-0.0601685
18438	3.6876	-0.0571301	-0.06	-0.0578755	-0.0601678
18439	3.6878	-0.0571306	-0.06	-0.0578759	-0.0601672
18440	3.688	-0.057131	-0.06	-0.0578762	-0.0601666
18441	3.6882	-0.0571315	-0.06	-0.0578766	-0.0601659
18442	3.6884	-0.0571319	-0.06	-0.0578769	-0.0601653
18443	3.6886	-0.0571323	-0.06	-0.0578773	-0.0601647
18444	3.6888	-0.0571328	-0.06	-0.0578776	-0.0601641
18445	3.689	-0.0571332	-0.06	-0.0578779	-0.0601634
18446	3.6892	-0.0571337	-0.06	-0.0578783	-0.0601628
18447	3.6894	-0.0571341	-0.06	-0.0578786	-0.0601622
18448	3.6896	-0.0571345	-0.06	-0.0578789	-0.0601616
18449	3.6898	-0.0571349	-0.06	-0.0578793	-0.060161
18450	3.69	-0.0571354	-0.06	-0.0578796	-0.0601604
18451	3.6902	-0.0571358	-0.06	-0.0578799	-0.0601598
18452	3.6904	-0.0571362	-0.06	-0.0578803	-0.0601592
18453	3.6906	-0.0571366	-0.06	-0.0578806	-0.0601586
18454	3.6908	-0.0571371	-0.06	-0.0578809	-0.060158
18455	3.691	-0.0571375	-0.06	-0.0578812	-0.0601574
18456	3.6912	-0.0571379	-0.06	-0.0578816	-0.0601568
18457	3.6914	-0.0571383	-0.06	-0.0578819	-0.0601562
18458	3.6916	-0.0571387	-0.06	-0.0578822	-0.0601556
18459	3.6918	-0.0571391	-0.06	-0.0578825	-0.060155
18460	3.692	-0.0571395	-0.06	-0.0578828	-0.0601545
18461	3.6922	-0.0571399	-0.06	-0.0578831	-0.0601539
18462	3.6924	-0.0571403	-0.06	-0.0578834	-0.0601533
18463	3.6926	-0.0571407	-0.06	-0.0578838	-0.0601527
18464	3.6928	-0.0571411	-0.06	-0.0578841	-0.0601522
18465	3.693	-0.0571415	-0.06	-0.0578844	-0.0601516
18466	3.6932	-0.0571419	-0.06	-0.0578847	-0.060151
18467	3.6934	-0.0571423	-0.06	-0.057885	-0.0601504
18468	3.6936	-0.0571427	-0.06	-0.0578853	-0.0601499
18469	3.6938	-0.0571431	-0.06	-0.0578856	-0.0601493
18470	3.694	-0.0571435	-0.06	-0.0578859	-0.0601488
18471	3.6942	-0.0571439	-0.06	-0.0578862	-0.0601482
18472	3.6944	-0.0571443	-0.06	-0.0578865	-0.0601477
18473	3.6946	-0.0571446	-0.06	-0.0578867	-0.0601471
18474	3.6948	-0.057145	-0.06	-0.057887	-0.0601466
18475	3.695	-0.0571454	-0.06	-0.0578873	-0.060146
18476	3.6952	-0.0571458	-0.06	-0.0578876	-0.0601455
18477	3.6954	-0.0571461	-0.06	-0.0578879	-0.0601449
18478	3.6956	-0.0571465	-0.06	-0.0578882	-0.0601444
18479	3.6958	-0.0571469	-0.06	-0.0578884	-0.0601438
18480	3.696	-0.0571472	-0.06	-0.0578887	-0.0601433
18481	3.6962	-0.0571476	-0.06	-0.057889	-0.0601428
18482	3.6964	-0.057148	-0.06	-0.0578893	-0.0601422
18483	3.6966	-0.0571483	-0.06	-0.0578895	-0.0601417
18484	3.6968	-0.0571487	-0.06	-0.0578898	-0.0601412
18485	3.697	-0.057149	-0.06	-0.0578901	-0.0601407
18486	3.6972	-0.0571494	-0.06	-0.0578904	-0.0601402
18487	3.6974	-0.0571497	-0.06	-0.0578906	-0.0601396
18488	3.6976	-0.0571501	-0.06	-0.0578909	-0.0601391
18489	3.6978	-0.0571504	-0.06	-0.0578911	-0.0601386
18490	3.698	-0.0571508	-0.06	-0.0578914	-0.0601381
18491	3.6982	-0.0571511	-0.06	-0.0578917	-0.0601376
18492	3.6984	-0.0571515	-0.06	-0.0578919	-0.0601371
18493	3.6986	-0.0571518	-0.06	-0.0578922	-0.0601366
18494	3.6988	-0.0571521	-0.06	-0.0578924	-0.0601361
18495	3.699	-0.0571525	-0.06	-0.0578927	-0.0601356
18496	3.6992	-0.0571528	-0.06	-0.0578929	-0.0601351
18497	3.6994	-0.0571531	-0.06	-0.0578932	-0.0601346
18498	3.6996	-0.0571535	-0.06	-0.0578934	-0.0601341
18499	3.6998	-0.0571538	-0.06	-0.0578937	-0.0601336
18500	3.7	-0.0571541	-0.06	-0.0578939	-0.0601331
18501	3.7002	-0.0571544	-0.06	-0.0578941	-0.0601326
18502	3.7004	-0.0571548	-0.06	-0.0578944	-0.0601321
18503	3.7006	-0.0571551	-0.06	-0.0578946	-0.0601317
18504	3.7008	-0.0571554	-0.06	-0.0578948	-0.0601312
18505	3.701	-0.0571557	-0.06	-0.0578951	-0.0601307
18506	3.7012	-0.057156	-0.06	-0.0578953	-0.0601302
18507	3.7014	-0.0571563	-0.06	-0.0578955	-0.0601298
18508	3.7016	-0.0571566	-0.06	-0.0578958	-0.0601293
18509	3.7018	-0.057157	-0.06	-0.057896	-0.0601288
18510	3.702	-0.0571573	-0.06	-0.0578962	-0.0601284
18511	3.7022	-0.0571576	-0.06	-0.0578964	-0.0601279
18512	3.7024	-0.0571579	-0.06	-0.0578966	-0.0601274
18513	3.7026	-0.0571582	-0.06	-0.0578969	-0.060127
18514	3.7028	-0.0571585	-0.06	-0.0578971	-0.0601265
18515	3.703	-0.0571587	-0.06	-0.0578973	-0.0601261
18516	3.7032	-0.057159	-0.06	-0.0578975	-0.0601256
18517	3.7034	-0.0571593	-0.06	-0.0578977	-0.0601252
18518	3.7036	-0.0571596	-0.06	-0.0578979	-0.0601247
18519	3.7038	-0.0571599	-0.06	-0.0578981	-0.0601243
18520	3.704	-0.0571602	-0.06	-0.0578983	-0.0601238
18521	3.7042	-0.0571605	-0.06	-0.0578985	-0.0601234
18522	3.7044	-0.0571607	-0.06	-0.0578987	-0.060123
18523	3.7046	-0.057161	-0.06	-0.0578989	-0.0601225
18524	3.7048	-0.0571613	-0.06	-0.0578991	-0.0601221
18525	3.705	-0.0571616	-0.06	-0.0578993	-0.0601217
18526	3.7052	-0.0571618	-0.06	-0.0578995	-0.0601212
18527	3.7054	-0.0571621	-0.06	-0.0578997	-0.0601206
18528	3.7056	-0.0571624	-0.06	-0.0578999	-0.06012
18529	3.7058	-0.0571626	-0.06	-0.0579001	-0.0601194
18530	3.706	-0.0571629	-0.06	-0.0579003	-0.0601187
18531	3.7062	-0.0571631	-0.06	-0.0579004	-0.0601179
18532	3.7064	-0.0571634	-0.06	-0.0579006	-0.060117
18533	3.7066	-0.0571637	-0.06	-0.0579008	-0.0601162
18534	3.7068	-0.0571639	-0.06	-0.057901	-0.0601152
18535	3.707	-0.0571642	-0.06	-0.0579012	-0.0601143
18536	3.7072	-0.0571644	-0.06	-0.0579014	-0.0601132
18537	3.7074	-0.0571647	-0.06	-0.0579016	-0.0601122
18538	3.7076	-0.0571649	-0.06	-0.0579018	-0.0601111
18539	3.7078	-0.0571652	-0.06	-0.057902	-0.06011
18540	3.708	-0.0571654	-0.06	-0.0579022	-0.0601088
18541	3.7082	-0.0571656	-0.06	-0.0579024	-0.0601076
18542	3.7084	-0.0571659	-0.06	-0.0579026	-0.0601064
18543	3.7086	-0.0571661	-0.06	-0.0579029	-0.0601051
18544	3.7088	-0.0571664	-0.06	-0.0579031	-0.0601038
18545	3.709	-0.0571666	-0.06	-0.0579034	-0.0601025
18546	3.7092	-0.0571669	-0.06	-0.0579037	-0.0601012
18547	3.7094	-0.0571671	-0.06	-0.057904	-0.0600998
18548	3.7096	-0.0571674	-0.06	-0.0579043	-0.0600985
18549	3.7098	-0.0571677	-0.06	-0.0579046	-0.0600971
18550	3.71	-0.0571679	-0.06	-0.0579049	-0.0600957
18551	3.7102	-0.0571682	-0.06	-0.0579053	-0.0600943
18552	3.7104	-0.0571685	-0.06	-0.0579056	-0.0600928
18553	3.7106	-0.0571688	-0.06	-0.057906	-0.0600914
18554	3.7108	-0.0571691	-0.06	-0.0579064	-0.0600899
18555	3.711	-0.0571694	-0.06	-0.0579068	-0.0600885
18556	3.7112	-0.0571697	-0.06	-0.0579073	-0.060087
18557	3.7114	-0.05717	-0.06	-0.0579078	-0.0600855
18558	3.7116	-0.0571703	-0.06	-0.0579083	-0.060084
18559	3.7118	-0.0571707	-0.06	-0.0579088	-0.0600825
18560	3.712	-0.057171	-0.06	-0.0579093	-0.060081
18561	3.7122	-0.0571714	-0.06	-0.0579099	-0.0600794
18562	3.7124	-0.0571718	-0.06	-0.0579105	-0.0600779
18563	3.7126	-0.0571722	-0.06	-0.0579111	-0.0600764
18564	3.7128	-0.0571726	-0.06	-0.0579117	-0.0600748
18565	3.713	-0.057173	-0.06	-0.0579124	-0.0600733
18566	3.7132	-0.0571734	-0.06	-0.0579131	-0.0600717
18567	3.7134	-0.0571739	-0.06	-0.0579138	-0.0600702
18568	3.7136	-0.0571743	-0.06	-0.0579145	-0.0600686
18569	3.7138	-0.0571748	-0.06	-0.0579153	-0.060067
18570	3.714	-0.0571753	-0.06	-0.0579161	-0.0600655
18571	3.7142	-0.0571759	-0.06	-0.0579169	-0.0600639
18572	3.7144	-0.0571764	-0.06	-0.0579177	-0.0600623
18573	3.7146	-0.057177	-0.06	-0.0579186	-0.0600607
18574	3.7148	-0.0571776	-0.06	-0.0579195	-0.0600591
18575	3.715	-0.0571782	-0.06	-0.0579204	-0.0600575
18576	3.7152	-0.0571788	-0.06	-0.0579214	-0.0600559
18577	3.7154	-0.0571794	-0.06	-0.0579223	-0.0600543
18578	3.7156	-0.0571801	-0.06	-0.0579233	-0.0600527
18579	3.7158	-0.0571808	-0.06	-0.0579244	-0.0600511
18580	3.716	-0.0571815	-0.06	-0.0579254	-0.0600495
18581	3.7162	-0.0571822	-0.06	-0.0579265	-0.0600478
18582	3.7164	-0.057183	-0.06	-0.0579276	-0.0600462
18583	3.7166	-0.0571838	-0.06	-0.0579287	-0.0600445
18584	3.7168	-0.0571846	-0.06	-0.0579299	-0.0600429
18585	3.717	-0.0571854	-0.06	-0.0579311	-0.0600412
18586	3.7172	-0.0571863	-0.06	-0.0579323	-0.0600395
18587	3.7174	-0.0571872	-0.06	-0.0579335	-0.0600378
18588	3.7176	-0.0571881	-0.06	-0.0579348	-0.0600361
18589	3.7178	-0.057189	-0.06	-0.057936	-0.0600344
18590	3.718	-0.05719	-0.06	-0.0579373	-0.0600327
18591	3.7182	-0.057191	-0.06	-0.0579386	-0.0600309
18592	3.7184	-0.057192	-0.06	-0.05794	-0.0600292
18593	3.7186	-0.057193	-0.06	-0.0579413	-0.0600274
18594	3.7188	-0.057194	-0.06	-0.0579427	-0.0600256
18595	3.719	-0.0571951	-0.06	-0.0579441	-0.0600238
18596	3.7192	-0.0571962	-0.06	-0.0579456	-0.060022
18597	3.7194	-0.0571974	-0.06	-0.057947	-0.0600202
18598	3.7196	-0.0571985	-0.06	-0.0579485	-0.0600184
18599	3.7198	-0.0571997	-0.06	-0.0579499	-0.0600165
18600	3.72	-0.0572009	-0.06	-0.0579514	-0.0600146
18601	3.7202	-0.0572021	-0.06	-0.057953	-0.0600127
18602	3.7204	-0.0572034	-0.06	-0.0579545	-0.0600108
18603	3.7206	-0.0572047	-0.06	-0.057956	-0.0600089
18604	3.7208	-0.057206	-0.06	-0.0579576	-0.0600069
18605	3.721	-0.0572073	-0.06	-0.0579592	-0.060005
18606	3.7212	-0.0572086	-0.06	-0.0579608	-0.060003
18607	3.7214	-0.05721	-0.06	-0.0579624	-0.060001
18608	3.7216	-0.0572114	-0.06	-0.057964	-0.0599989
18609	3.7218	-0.0572128	-0.0599999	-0.0579657	-0.0599969
18610	3.722	-0.0572143	-0.0599997	-0.0579673	-0.0599948
18611	3.7222	-0.0572157	-0.0599994	-0.057969	-0.0599927
18612	3.7224	-0.0572172	-0.059999	-0.0579707	-0.0599906
18613	3.7226	-0.0572187	-0.0599985	-0.0579725	-0.0599884
18614	3.7228	-0.0572203	-0.0599978	-0.0579742	-0.0599863
18615	3.723	-0.0572218	-0.0599971	-0.057976	-0.0599841
18616	3.7232	-0.0572234	-0.0599962	-0.0579779	-0.0599818
18617	3.7234	-0.057225	-0.0599952	-0.0579798	-0.0599796
18618	3.7236	-0.0572267	-0.0599941	-0.0579817	-0.0599773
18619	3.7238	-0.0572283	-0.059993	-0.0579837	-0.059975
18620	3.724	-0.05723	-0.0599917	-0.0579857	-0.0599727
18621	3.7242	-0.0572317	-0.0599904	-0.0579877	-0.0599704
18622	3.7244	-0.0572335	-0.0599889	-0.0579898	-0.059968
18623	3.7246	-0.0572353	-0.0599874	-0.057992	-0.0599656
18624	3.7248	-0.0572371	-0.0599858	-0.0579942	-0.0599632
18625	3.725	-0.0572389	-0.0599841	-0.0579965	-0.0599607
18626	3.7252	-0.0572408	-0.0599823	-0.0579989	-0.0599582
18627	3.7254	-0.0572428	-0.0599804	-0.0580013	-0.0599557
18628	3.7256	-0.0572447	-0.0599784	-0.0580037	-0.0599531
18629	3.7258	-0.0572467	-0.0599764	-0.0580062	-0.0599505
18630	3.726	-0.0572488	-0.0599743	-0.0580088	-0.0599479
18631	3.7262	-0.0572509	-0.0599721	-0.0580115	-0.0599453
18632	3.7264	-0.057253	-0.0599698	-0.0580142	-0.0599426
18633	3.7266	-0.0572552	-0.0599675	-0.058017	-0.0599399
18634	3.7268	-0.0572575	-0.059965	-0.0580198	-0.0599371
18635	3.727	-0.0572597	-0.0599625	-0.0580228	-0.0599343
18636	3.7272	-0.0572621	-0.05996	-0.0580257	-0.0599315
18637	3.7274	-0.0572645	-0.0599573	-0.0580288	-0.0599286
18638	3.7276	-0.0572669	-0.0599546	-0.0580319	-0.0599257
18639	3.7278	-0.0572694	-0.0599518	-0.0580351	-0.0599228
18640	3.728	-0.057272	-0.059949	-0.0580384	-0.0599198
18641	3.7282	-0.0572746	-0.059946	-0.0580418	-0.0599167
18642	3.7284	-0.0572773	-0.059943	-0.0580452	-0.0599137
18643	3.7286	-0.05728	-0.05994	-0.0580487	-0.0599105
18644	3.7288	-0.0572828	-0.0599368	-0.0580522	-0.0599074
18645	3.729	-0.0572857	-0.0599336	-0.0580559	-0.0599041
18646	3.7292	-0.0572886	-0.0599303	-0.0580596	-0.0599009
18647	3.7294	-0.0572916	-0.059927	-0.0580634	-0.0598976
18648	3.7296	-0.0572947	-0.0599236	-0.0580673	-0.0598942
18649	3.7298	-0.0572978	-0.0599201	-0.0580712	-0.0598908
18650	3.73	-0.057301	-0.0599165	-0.0580752	-0.0598873
18651	3.7302	-0.0573042	-0.0599129	-0.0580794	-0.0598838
18652	3.7304	-0.0573076	-0.0599092	-0.0580835	-0.0598802
18653	3.7306	-0.057311	-0.0599054	-0.0580878	-0.0598766
18654	3.7308	-0.0573145	-0.0599015	-0.0580921	-0.0598729
18655	3.731	-0.057318	-0.0598976	-0.0580965	-0.0598692
